Date,LUMBER-new
2023-04-19 00:00:00+00:00,-0.02623907
2023-04-20 00:00:00+00:00,0.00195886
2023-04-21 00:00:00+00:00,0.03033268
2023-04-24 00:00:00+00:00,-0.01065891
2023-04-25 00:00:00+00:00,0.00680272
2023-04-26 00:00:00+00:00,-0.02524272
2023-04-27 00:00:00+00:00,0.01477833
2023-04-28 00:00:00+00:00,-0.00389864
2023-05-01 00:00:00+00:00,0.01762977
2023-05-02 00:00:00+00:00,-0.01750973
2023-05-03 00:00:00+00:00,-0.05118110
2023-05-04 00:00:00+00:00,0.02316213
2023-05-05 00:00:00+00:00,-0.00498008
2023-05-08 00:00:00+00:00,0.04800000
2023-05-09 00:00:00+00:00,-0.01363194
2023-05-10 00:00:00+00:00,0.05484819
2023-05-11 00:00:00+00:00,-0.01904762
2023-05-12 00:00:00+00:00,-0.02980769
2023-05-15 00:00:00+00:00,-0.00783546
2023-05-16 00:00:00+00:00,-0.00589971
2023-05-17 00:00:00+00:00,-0.00890208
2023-05-18 00:00:00+00:00,-0.00198807
2023-05-19 00:00:00+00:00,-0.00893744
2023-05-22 00:00:00+00:00,0.00598205
2023-05-23 00:00:00+00:00,0.02589641
2023-05-24 00:00:00+00:00,0.00192308
2023-05-25 00:00:00+00:00,-0.02593660
2023-05-26 00:00:00+00:00,-0.00779727
2023-05-30 00:00:00+00:00,-0.02446184
2023-05-31 00:00:00+00:00,-0.00296150
2023-06-01 00:00:00+00:00,0.00792079
2023-06-02 00:00:00+00:00,-0.01380671
2023-06-05 00:00:00+00:00,-0.00298211
2023-06-06 00:00:00+00:00,0.03379722
2023-06-07 00:00:00+00:00,0.03917728
2023-06-08 00:00:00+00:00,0.02681992
2023-06-09 00:00:00+00:00,-0.02360718
2023-06-12 00:00:00+00:00,0.00766284
2023-06-13 00:00:00+00:00,0.04397706
2023-06-14 00:00:00+00:00,-0.02228412
2023-06-15 00:00:00+00:00,0.00563380
2023-06-16 00:00:00+00:00,-0.00747664
2023-06-20 00:00:00+00:00,0.05451128
2023-06-21 00:00:00+00:00,0.04407713
2023-06-22 00:00:00+00:00,0.00447227
2023-06-23 00:00:00+00:00,0.00623886
2023-06-26 00:00:00+00:00,-0.01945181
2023-06-27 00:00:00+00:00,-0.00535714
2023-06-28 00:00:00+00:00,-0.00985663
2023-06-29 00:00:00+00:00,-0.03155996
2023-06-30 00:00:00+00:00,0.00275229
2023-07-03 00:00:00+00:00,-0.01744720
2023-07-05 00:00:00+00:00,0.02667893
2023-07-06 00:00:00+00:00,0.02752294
2023-07-07 00:00:00+00:00,0.00541028
2023-07-10 00:00:00+00:00,0.08781362
2023-07-11 00:00:00+00:00,0.01697793
2023-07-12 00:00:00+00:00,-0.01865988
2023-07-13 00:00:00+00:00,0.00518583
2023-07-14 00:00:00+00:00,0.00085985
2023-07-17 00:00:00+00:00,0.01541096
2023-07-18 00:00:00+00:00,-0.01621160
2023-07-19 00:00:00+00:00,-0.08147513
2023-07-20 00:00:00+00:00,-0.02951699
2023-07-21 00:00:00+00:00,0.00181653
2023-07-24 00:00:00+00:00,-0.01542650
2023-07-25 00:00:00+00:00,-0.05575868
2023-07-26 00:00:00+00:00,-0.01134216
2023-07-27 00:00:00+00:00,0.00190114
2023-07-28 00:00:00+00:00,-0.01619048
2023-07-31 00:00:00+00:00,-0.01714286
2023-08-01 00:00:00+00:00,-0.01534036
2023-08-02 00:00:00+00:00,-0.01165049
2023-08-03 00:00:00+00:00,-0.00195312
2023-08-04 00:00:00+00:00,-0.01769912
2023-08-07 00:00:00+00:00,0.00792864
2023-08-08 00:00:00+00:00,-0.00098619
2023-08-09 00:00:00+00:00,-0.01284585
2023-08-10 00:00:00+00:00,-0.00791296
2023-08-11 00:00:00+00:00,0.00299401
2023-08-14 00:00:00+00:00,0.01393035
2023-08-15 00:00:00+00:00,0.04055391
2023-08-16 00:00:00+00:00,0.05523256
2023-08-17 00:00:00+00:00,-0.05188679
2023-08-18 00:00:00+00:00,0.06883365
2023-08-21 00:00:00+00:00,-0.00841121
2023-08-22 00:00:00+00:00,-0.01030928
2023-08-23 00:00:00+00:00,-0.00567644
2023-08-24 00:00:00+00:00,-0.00471698
2023-08-25 00:00:00+00:00,-0.05133080
2023-08-28 00:00:00+00:00,-0.02233010
2023-08-29 00:00:00+00:00,0.02165354
2023-08-30 00:00:00+00:00,-0.01945525
2023-08-31 00:00:00+00:00,-0.00294695
2023-09-01 00:00:00+00:00,-0.02066929
2023-09-05 00:00:00+00:00,0.00099305
2023-09-06 00:00:00+00:00,0.00595829
2023-09-07 00:00:00+00:00,-0.01582591
2023-09-08 00:00:00+00:00,-0.01002004
2023-09-11 00:00:00+00:00,-0.00804020
2023-09-12 00:00:00+00:00,0.00805639
2023-09-13 00:00:00+00:00,0.01001001
2023-09-14 00:00:00+00:00,0.00796020
2023-09-15 00:00:00+00:00,-0.02083333
2023-09-18 00:00:00+00:00,-0.02397602
2023-09-19 00:00:00+00:00,-0.01621074
2023-09-20 00:00:00+00:00,-0.01331967
2023-09-21 00:00:00+00:00,-0.01136364
2023-09-22 00:00:00+00:00,0.05295950
2023-09-25 00:00:00+00:00,0.04400000
2023-09-26 00:00:00+00:00,-0.02823759
2023-09-27 00:00:00+00:00,0.03165183
2023-09-28 00:00:00+00:00,0.01844660
2023-09-29 00:00:00+00:00,-0.01826923
2023-10-02 00:00:00+00:00,-0.01553398
2023-10-03 00:00:00+00:00,-0.01272016
2023-10-04 00:00:00+00:00,0.01186944
2023-10-05 00:00:00+00:00,-0.04117647
2023-10-06 00:00:00+00:00,0.01506024
2023-10-09 00:00:00+00:00,-0.01092354
2023-10-10 00:00:00+00:00,0.02794411
2023-10-11 00:00:00+00:00,0.02745098
2023-10-12 00:00:00+00:00,-0.01648885
2023-10-13 00:00:00+00:00,-0.00000000
2023-10-16 00:00:00+00:00,-0.01269531
2023-10-17 00:00:00+00:00,-0.00491159
2023-10-18 00:00:00+00:00,0.00494560
2023-10-19 00:00:00+00:00,-0.00994036
2023-10-20 00:00:00+00:00,-0.03493014
2023-10-23 00:00:00+00:00,-0.03039514
2023-10-24 00:00:00+00:00,-0.00102775
2023-10-25 00:00:00+00:00,0.00205973
2023-10-26 00:00:00+00:00,0.04004107
2023-10-27 00:00:00+00:00,0.01510574
2023-10-30 00:00:00+00:00,0.00000000
2023-10-31 00:00:00+00:00,0.00401204
2023-11-01 00:00:00+00:00,0.00796813
2023-11-02 00:00:00+00:00,0.02786070
2023-11-03 00:00:00+00:00,0.05865103
2023-11-06 00:00:00+00:00,0.02000000
2023-11-07 00:00:00+00:00,-0.02159624
2023-11-08 00:00:00+00:00,0.01234568
2023-11-09 00:00:00+00:00,0.01698113
2023-11-10 00:00:00+00:00,0.01218369
2023-11-13 00:00:00+00:00,0.01489758
2023-11-14 00:00:00+00:00,-0.04077850
2023-11-15 00:00:00+00:00,0.00660377
2023-11-16 00:00:00+00:00,0.02448211
2023-11-17 00:00:00+00:00,0.00278810
2023-11-20 00:00:00+00:00,0.03159851
2023-11-21 00:00:00+00:00,-0.02094718
2023-11-22 00:00:00+00:00,0.01291513
2023-11-24 00:00:00+00:00,0.02100457
2023-11-27 00:00:00+00:00,-0.01992754
2023-11-28 00:00:00+00:00,-0.02203857
2023-11-29 00:00:00+00:00,-0.02692665
2023-11-30 00:00:00+00:00,-0.01979265
2023-12-01 00:00:00+00:00,0.00666667
2023-12-04 00:00:00+00:00,-0.00856327
2023-12-05 00:00:00+00:00,-0.00476644
2023-12-06 00:00:00+00:00,0.02674308
2023-12-07 00:00:00+00:00,0.00566038
2023-12-08 00:00:00+00:00,-0.00187970
2023-12-11 00:00:00+00:00,0.03396226
2023-12-12 00:00:00+00:00,0.02133581
2023-12-13 00:00:00+00:00,-0.00903342
2023-12-14 00:00:00+00:00,0.01811594
2023-12-15 00:00:00+00:00,0.01169065
2023-12-18 00:00:00+00:00,0.00982143
2023-12-19 00:00:00+00:00,0.02125775
2023-12-20 00:00:00+00:00,0.01752848
2023-12-21 00:00:00+00:00,0.03549784
2023-12-22 00:00:00+00:00,-0.00510204
2023-12-26 00:00:00+00:00,-0.02397260
2023-12-27 00:00:00+00:00,-0.01473137
2023-12-28 00:00:00+00:00,0.00697472
2023-12-29 00:00:00+00:00,-0.00695048
2024-01-02 00:00:00+00:00,0.01921397
2024-01-03 00:00:00+00:00,-0.01469317
2024-01-04 00:00:00+00:00,0.00261780
2024-01-05 00:00:00+00:00,0.00260643
2024-01-08 00:00:00+00:00,0.00174064
2024-01-09 00:00:00+00:00,-0.03048780
2024-01-10 00:00:00+00:00,-0.01329787
2024-01-11 00:00:00+00:00,-0.00447227
2024-01-12 00:00:00+00:00,-0.00179211
2024-01-16 00:00:00+00:00,-0.01432408
2024-01-17 00:00:00+00:00,-0.02524797
2024-01-18 00:00:00+00:00,0.00640439
2024-01-19 00:00:00+00:00,-0.00091324
2024-01-22 00:00:00+00:00,0.01277372
2024-01-23 00:00:00+00:00,0.05621034
2024-01-24 00:00:00+00:00,0.01409692
2024-01-25 00:00:00+00:00,0.02074330
2024-01-26 00:00:00+00:00,0.01368691
2024-01-29 00:00:00+00:00,0.00679694
2024-01-30 00:00:00+00:00,-0.00677392
2024-01-31 00:00:00+00:00,-0.01192504
2024-02-01 00:00:00+00:00,-0.01713796
2024-02-02 00:00:00+00:00,0.00779221
2024-02-05 00:00:00+00:00,-0.01035375
2024-02-06 00:00:00+00:00,-0.00086730
2024-02-07 00:00:00+00:00,0.00432526
2024-02-08 00:00:00+00:00,-0.00949914
2024-02-09 00:00:00+00:00,-0.00173762
2024-02-12 00:00:00+00:00,0.00173913
2024-02-13 00:00:00+00:00,0.00261324
2024-02-14 00:00:00+00:00,0.00955691
2024-02-15 00:00:00+00:00,0.00086356
2024-02-16 00:00:00+00:00,0.02160761
2024-02-20 00:00:00+00:00,-0.02303754
2024-02-21 00:00:00+00:00,0.01122625
2024-02-22 00:00:00+00:00,0.01288660
2024-02-23 00:00:00+00:00,0.00170794
2024-02-26 00:00:00+00:00,-0.00000000
2024-02-27 00:00:00+00:00,-0.00595745
2024-02-28 00:00:00+00:00,0.00085397
2024-02-29 00:00:00+00:00,0.01450512
2024-03-01 00:00:00+00:00,0.02624894
2024-03-04 00:00:00+00:00,0.01755853
2024-03-05 00:00:00+00:00,0.00413907
2024-03-06 00:00:00+00:00,0.00330306
2024-03-07 00:00:00+00:00,0.01648805
2024-03-08 00:00:00+00:00,0.01553557
2024-03-11 00:00:00+00:00,0.00487409
2024-03-12 00:00:00+00:00,-0.01053485
2024-03-13 00:00:00+00:00,-0.01385493
2024-03-14 00:00:00+00:00,0.00819001
2024-03-15 00:00:00+00:00,-0.02700491
2024-03-18 00:00:00+00:00,0.01410788
2024-03-19 00:00:00+00:00,-0.00164745
2024-03-20 00:00:00+00:00,0.02800659
2024-03-21 00:00:00+00:00,0.00483871
2024-03-22 00:00:00+00:00,0.00482315
2024-03-25 00:00:00+00:00,0.00482703
2024-03-26 00:00:00+00:00,-0.02327448
2024-03-27 00:00:00+00:00,-0.03165584
2024-03-28 00:00:00+00:00,-0.00330033
