Date,EU-HEALTH
2017-04-25 00:00:00+00:00,0.00946509
2017-04-26 00:00:00+00:00,0.00341897
2017-04-27 00:00:00+00:00,0.01158705
2017-04-28 00:00:00+00:00,-0.00419549
2017-05-02 00:00:00+00:00,0.00665497
2017-05-03 00:00:00+00:00,0.00713074
2017-05-04 00:00:00+00:00,0.00630470
2017-05-05 00:00:00+00:00,-0.00105160
2017-05-08 00:00:00+00:00,0.00023214
2017-05-09 00:00:00+00:00,0.00716790
2017-05-10 00:00:00+00:00,0.00443874
2017-05-11 00:00:00+00:00,-0.00205604
2017-05-12 00:00:00+00:00,0.01995014
2017-05-15 00:00:00+00:00,-0.00638609
2017-05-16 00:00:00+00:00,0.00223419
2017-05-17 00:00:00+00:00,-0.01204910
2017-05-18 00:00:00+00:00,-0.00357517
2017-05-19 00:00:00+00:00,0.00277359
2017-05-22 00:00:00+00:00,-0.00256254
2017-05-23 00:00:00+00:00,-0.00193394
2017-05-24 00:00:00+00:00,0.00163085
2017-05-25 00:00:00+00:00,-0.00206151
2017-05-26 00:00:00+00:00,-0.00193826
2017-05-29 00:00:00+00:00,0.00061268
2017-05-30 00:00:00+00:00,0.00112287
2017-05-31 00:00:00+00:00,0.00673045
2017-06-01 00:00:00+00:00,0.06962849
2017-06-02 00:00:00+00:00,0.00581543
2017-06-05 00:00:00+00:00,-0.01057449
2017-06-06 00:00:00+00:00,-0.01373289
2017-06-07 00:00:00+00:00,-0.01018160
2017-06-08 00:00:00+00:00,-0.00050587
2017-06-09 00:00:00+00:00,-0.00730604
2017-06-12 00:00:00+00:00,-0.00679352
2017-06-13 00:00:00+00:00,0.00609801
2017-06-14 00:00:00+00:00,0.00100218
2017-06-15 00:00:00+00:00,-0.00324457
2017-06-16 00:00:00+00:00,0.00487641
2017-06-19 00:00:00+00:00,0.01230174
2017-06-20 00:00:00+00:00,-0.00104328
2017-06-21 00:00:00+00:00,-0.00231362
2017-06-22 00:00:00+00:00,0.02046728
2017-06-23 00:00:00+00:00,-0.00464180
2017-06-26 00:00:00+00:00,-0.00077855
2017-06-27 00:00:00+00:00,-0.01106417
2017-06-28 00:00:00+00:00,-0.01093348
2017-06-29 00:00:00+00:00,-0.02566961
2017-06-30 00:00:00+00:00,0.00168217
2017-07-03 00:00:00+00:00,0.00351806
2017-07-04 00:00:00+00:00,-0.00421698
2017-07-05 00:00:00+00:00,0.00378261
2017-07-06 00:00:00+00:00,-0.01652735
2017-07-07 00:00:00+00:00,0.00210149
2017-07-10 00:00:00+00:00,-0.00002886
2017-07-11 00:00:00+00:00,-0.01012643
2017-07-12 00:00:00+00:00,0.02292077
2017-07-13 00:00:00+00:00,-0.00855681
2017-07-14 00:00:00+00:00,0.00632300
2017-07-17 00:00:00+00:00,-0.00160699
2017-07-18 00:00:00+00:00,-0.00832684
2017-07-19 00:00:00+00:00,0.00408587
2017-07-20 00:00:00+00:00,-0.00333822
2017-07-21 00:00:00+00:00,-0.00613651
2017-07-24 00:00:00+00:00,-0.00243595
2017-07-25 00:00:00+00:00,0.00077044
2017-07-26 00:00:00+00:00,-0.00217097
2017-07-27 00:00:00+00:00,-0.01209183
2017-07-28 00:00:00+00:00,-0.01183141
2017-07-31 00:00:00+00:00,0.00449977
2017-08-01 00:00:00+00:00,-0.00180658
2017-08-02 00:00:00+00:00,-0.00523186
2017-08-03 00:00:00+00:00,-0.00388317
2017-08-04 00:00:00+00:00,0.00784410
2017-08-07 00:00:00+00:00,-0.00715655
2017-08-08 00:00:00+00:00,0.00369786
2017-08-09 00:00:00+00:00,-0.00319247
2017-08-10 00:00:00+00:00,-0.00403010
2017-08-11 00:00:00+00:00,-0.00501570
2017-08-14 00:00:00+00:00,0.00442638
2017-08-15 00:00:00+00:00,0.00634688
2017-08-16 00:00:00+00:00,0.00300172
2017-08-17 00:00:00+00:00,0.00367937
2017-08-18 00:00:00+00:00,-0.08539069
2017-08-21 00:00:00+00:00,-0.00414260
2017-08-22 00:00:00+00:00,0.01347588
2017-08-23 00:00:00+00:00,-0.00552231
2017-08-24 00:00:00+00:00,0.00646327
2017-08-25 00:00:00+00:00,0.00010887
2017-08-28 00:00:00+00:00,-0.00730090
2017-08-29 00:00:00+00:00,-0.00555749
2017-08-30 00:00:00+00:00,0.00344619
2017-08-31 00:00:00+00:00,0.01229898
2017-09-01 00:00:00+00:00,0.00653916
2017-09-04 00:00:00+00:00,-0.00641656
2017-09-05 00:00:00+00:00,0.00147676
2017-09-06 00:00:00+00:00,0.00188272
2017-09-07 00:00:00+00:00,0.00774188
2017-09-08 00:00:00+00:00,0.02310403
2017-09-11 00:00:00+00:00,0.00595553
2017-09-12 00:00:00+00:00,0.00513448
2017-09-13 00:00:00+00:00,-0.00177233
2017-09-14 00:00:00+00:00,0.00198574
2017-09-15 00:00:00+00:00,-0.00753651
2017-09-18 00:00:00+00:00,-0.00110917
2017-09-19 00:00:00+00:00,0.00186417
2017-09-20 00:00:00+00:00,0.00105068
2017-09-21 00:00:00+00:00,0.00536429
2017-09-22 00:00:00+00:00,0.00225115
2017-09-25 00:00:00+00:00,0.00933736
2017-09-26 00:00:00+00:00,-0.00586217
2017-09-27 00:00:00+00:00,-0.00229625
2017-09-28 00:00:00+00:00,0.00103973
2017-09-29 00:00:00+00:00,-0.00056334
2017-10-02 00:00:00+00:00,0.01853651
2017-10-03 00:00:00+00:00,-0.00212759
2017-10-04 00:00:00+00:00,0.00562074
2017-10-05 00:00:00+00:00,-0.00512576
2017-10-06 00:00:00+00:00,-0.00081774
2017-10-09 00:00:00+00:00,-0.00042404
2017-10-10 00:00:00+00:00,-0.00634172
2017-10-11 00:00:00+00:00,-0.00122137
2017-10-12 00:00:00+00:00,-0.00055994
2017-10-13 00:00:00+00:00,-0.00493448
2017-10-16 00:00:00+00:00,0.01049343
2017-10-17 00:00:00+00:00,-0.00279884
2017-10-18 00:00:00+00:00,-0.00122011
2017-10-19 00:00:00+00:00,-0.00453010
2017-10-20 00:00:00+00:00,-0.00268951
2017-10-23 00:00:00+00:00,0.00410173
2017-10-24 00:00:00+00:00,-0.01755418
2017-10-25 00:00:00+00:00,-0.01529907
2017-10-26 00:00:00+00:00,0.00243904
2017-10-27 00:00:00+00:00,0.00831875
2017-10-30 00:00:00+00:00,0.00295565
2017-10-31 00:00:00+00:00,0.00145664
2017-11-01 00:00:00+00:00,0.00158920
2017-11-02 00:00:00+00:00,-0.00988131
2017-11-03 00:00:00+00:00,0.00664396
2017-11-06 00:00:00+00:00,0.00321554
2017-11-07 00:00:00+00:00,-0.00812881
2017-11-08 00:00:00+00:00,-0.00261836
2017-11-09 00:00:00+00:00,-0.01230753
2017-11-10 00:00:00+00:00,-0.00721351
2017-11-13 00:00:00+00:00,-0.00086813
2017-11-14 00:00:00+00:00,-0.00504574
2017-11-15 00:00:00+00:00,-0.00311224
2017-11-16 00:00:00+00:00,0.01189145
2017-11-17 00:00:00+00:00,-0.00253115
2017-11-20 00:00:00+00:00,0.01191910
2017-11-21 00:00:00+00:00,0.00463394
2017-11-22 00:00:00+00:00,0.00256187
2017-11-23 00:00:00+00:00,-0.00099048
2017-11-24 00:00:00+00:00,-0.00658731
2017-11-27 00:00:00+00:00,-0.00278290
2017-11-28 00:00:00+00:00,0.00616403
2017-11-29 00:00:00+00:00,-0.00332213
2017-11-30 00:00:00+00:00,-0.00346979
2017-12-01 00:00:00+00:00,-0.00265441
2017-12-04 00:00:00+00:00,0.00341890
2017-12-05 00:00:00+00:00,-0.00637262
2017-12-06 00:00:00+00:00,-0.00045180
2017-12-07 00:00:00+00:00,-0.00461223
2017-12-08 00:00:00+00:00,-0.03054556
2017-12-11 00:00:00+00:00,0.00691620
2017-12-12 00:00:00+00:00,-0.00164708
2017-12-13 00:00:00+00:00,-0.00100230
2017-12-14 00:00:00+00:00,-0.00708170
2017-12-15 00:00:00+00:00,-0.00045395
2017-12-18 00:00:00+00:00,0.01304537
2017-12-19 00:00:00+00:00,-0.00745710
2017-12-20 00:00:00+00:00,-0.01277201
2017-12-21 00:00:00+00:00,0.00767306
2017-12-22 00:00:00+00:00,-0.00115005
2017-12-27 00:00:00+00:00,0.00260605
2017-12-28 00:00:00+00:00,-0.00323397
2017-12-29 00:00:00+00:00,-0.00185023
2018-01-02 00:00:00+00:00,0.00093805
2018-01-03 00:00:00+00:00,0.00888708
2018-01-04 00:00:00+00:00,0.00258749
2018-01-05 00:00:00+00:00,0.01305903
2018-01-08 00:00:00+00:00,0.00159382
2018-01-09 00:00:00+00:00,0.00159016
2018-01-10 00:00:00+00:00,-0.01319745
2018-01-11 00:00:00+00:00,-0.00430109
2018-01-12 00:00:00+00:00,-0.00128255
2018-01-15 00:00:00+00:00,-0.00460130
2018-01-16 00:00:00+00:00,-0.00378865
2018-01-17 00:00:00+00:00,-0.00240948
2018-01-18 00:00:00+00:00,-0.00143704
2018-01-19 00:00:00+00:00,0.00947332
2018-01-22 00:00:00+00:00,0.00217774
2018-01-23 00:00:00+00:00,0.00618215
2018-01-24 00:00:00+00:00,0.00105935
2018-01-25 00:00:00+00:00,-0.00100052
2018-01-26 00:00:00+00:00,0.01136473
2018-01-29 00:00:00+00:00,-0.00425052
2018-01-30 00:00:00+00:00,-0.00768039
2018-01-31 00:00:00+00:00,-0.01145120
2018-02-01 00:00:00+00:00,-0.02076168
2018-02-02 00:00:00+00:00,-0.00827757
2018-02-05 00:00:00+00:00,-0.02495556
2018-02-06 00:00:00+00:00,-0.01237714
2018-02-07 00:00:00+00:00,0.01051308
2018-02-08 00:00:00+00:00,-0.01151876
2018-02-09 00:00:00+00:00,-0.01715903
2018-02-12 00:00:00+00:00,0.01842999
2018-02-13 00:00:00+00:00,-0.00584306
2018-02-14 00:00:00+00:00,0.01087259
2018-02-15 00:00:00+00:00,0.00764792
2018-02-16 00:00:00+00:00,0.01331411
2018-02-19 00:00:00+00:00,-0.01090951
2018-02-20 00:00:00+00:00,0.00537414
2018-02-21 00:00:00+00:00,0.00024558
2018-02-22 00:00:00+00:00,0.00432305
2018-02-23 00:00:00+00:00,-0.00077062
2018-02-26 00:00:00+00:00,0.00778945
2018-02-27 00:00:00+00:00,-0.00609317
2018-02-28 00:00:00+00:00,-0.01004029
2018-03-01 00:00:00+00:00,-0.00999404
2018-03-02 00:00:00+00:00,-0.01112886
2018-03-05 00:00:00+00:00,0.01220713
2018-03-06 00:00:00+00:00,0.00054377
2018-03-07 00:00:00+00:00,0.00467435
2018-03-08 00:00:00+00:00,0.01008563
2018-03-09 00:00:00+00:00,0.00460531
2018-03-12 00:00:00+00:00,-0.05256141
2018-03-13 00:00:00+00:00,-0.01344604
2018-03-14 00:00:00+00:00,0.00069213
2018-03-15 00:00:00+00:00,0.00394841
2018-03-16 00:00:00+00:00,0.00304747
2018-03-19 00:00:00+00:00,-0.00813500
2018-03-20 00:00:00+00:00,-0.00034643
2018-03-21 00:00:00+00:00,-0.00034502
2018-03-22 00:00:00+00:00,-0.01250522
2018-03-23 00:00:00+00:00,-0.00275111
2018-03-26 00:00:00+00:00,-0.01465473
2018-03-27 00:00:00+00:00,0.01416219
2018-03-28 00:00:00+00:00,0.01908693
2018-03-29 00:00:00+00:00,-0.00019548
2018-04-03 00:00:00+00:00,0.02701028
2018-04-04 00:00:00+00:00,-0.03776700
2018-04-05 00:00:00+00:00,0.02359096
2018-04-06 00:00:00+00:00,-0.00180165
2018-04-09 00:00:00+00:00,0.00009877
2018-04-10 00:00:00+00:00,0.01151670
2018-04-11 00:00:00+00:00,-0.00728406
2018-04-12 00:00:00+00:00,0.00694858
2018-04-13 00:00:00+00:00,-0.00511545
2018-04-16 00:00:00+00:00,-0.00485012
2018-04-17 00:00:00+00:00,0.01062274
2018-04-18 00:00:00+00:00,-0.00062898
2018-04-19 00:00:00+00:00,-0.00569553
2018-04-20 00:00:00+00:00,-0.00296140
2018-04-23 00:00:00+00:00,0.00345296
2018-04-24 00:00:00+00:00,-0.00107019
2018-04-25 00:00:00+00:00,-0.01053643
2018-04-26 00:00:00+00:00,0.01216409
2018-04-27 00:00:00+00:00,0.00372981
2018-04-30 00:00:00+00:00,0.00429511
2018-05-02 00:00:00+00:00,0.00946768
2018-05-03 00:00:00+00:00,-0.00533658
2018-05-04 00:00:00+00:00,0.00770428
2018-05-07 00:00:00+00:00,0.00992480
2018-05-08 00:00:00+00:00,0.00220560
2018-05-09 00:00:00+00:00,0.00121471
2018-05-10 00:00:00+00:00,-0.00300526
2018-05-11 00:00:00+00:00,-0.00188623
2018-05-14 00:00:00+00:00,0.01209757
2018-05-15 00:00:00+00:00,-0.00061154
2018-05-16 00:00:00+00:00,0.00958395
2018-05-17 00:00:00+00:00,0.00478864
2018-05-18 00:00:00+00:00,-0.00156707
2018-05-21 00:00:00+00:00,0.00546199
2018-05-22 00:00:00+00:00,-0.00032807
2018-05-23 00:00:00+00:00,-0.00869407
2018-05-24 00:00:00+00:00,-0.00323499
2018-05-25 00:00:00+00:00,0.00563780
2018-05-28 00:00:00+00:00,-0.00405490
2018-05-29 00:00:00+00:00,-0.00268506
2018-05-30 00:00:00+00:00,0.00633725
2018-05-31 00:00:00+00:00,-0.01275336
2018-06-01 00:00:00+00:00,0.00917513
2018-06-04 00:00:00+00:00,-0.00033014
2018-06-05 00:00:00+00:00,-0.00670600
2018-06-06 00:00:00+00:00,0.03747398
2018-06-07 00:00:00+00:00,-0.00014761
2018-06-08 00:00:00+00:00,-0.01457122
2018-06-11 00:00:00+00:00,0.00701078
2018-06-12 00:00:00+00:00,-0.00183498
2018-06-13 00:00:00+00:00,0.00670679
2018-06-14 00:00:00+00:00,0.01981214
2018-06-15 00:00:00+00:00,-0.00897002
2018-06-18 00:00:00+00:00,-0.01112619
2018-06-19 00:00:00+00:00,-0.00397280
2018-06-20 00:00:00+00:00,0.01118700
2018-06-21 00:00:00+00:00,-0.00311052
2018-06-22 00:00:00+00:00,0.01151475
2018-06-25 00:00:00+00:00,-0.01865292
2018-06-26 00:00:00+00:00,0.00050773
2018-06-27 00:00:00+00:00,0.00471726
2018-06-28 00:00:00+00:00,-0.00913028
2018-06-29 00:00:00+00:00,0.01558928
2018-07-02 00:00:00+00:00,-0.01004404
2018-07-03 00:00:00+00:00,0.00821412
2018-07-04 00:00:00+00:00,0.00745128
2018-07-05 00:00:00+00:00,-0.00143402
2018-07-06 00:00:00+00:00,0.00574851
2018-07-09 00:00:00+00:00,0.00145652
2018-07-10 00:00:00+00:00,0.00652854
2018-07-11 00:00:00+00:00,-0.01054636
2018-07-12 00:00:00+00:00,0.02239077
2018-07-13 00:00:00+00:00,0.00007993
2018-07-16 00:00:00+00:00,-0.00194030
2018-07-17 00:00:00+00:00,0.00520568
2018-07-18 00:00:00+00:00,0.02638379
2018-07-19 00:00:00+00:00,-0.02306794
2018-07-20 00:00:00+00:00,0.00436152
2018-07-23 00:00:00+00:00,-0.00112057
2018-07-24 00:00:00+00:00,0.00674697
2018-07-25 00:00:00+00:00,0.00259415
2018-07-26 00:00:00+00:00,0.01500817
2018-07-27 00:00:00+00:00,0.00319903
2018-07-30 00:00:00+00:00,-0.00524539
2018-07-31 00:00:00+00:00,-0.00201291
2018-08-01 00:00:00+00:00,0.00281882
2018-08-02 00:00:00+00:00,-0.00005575
2018-08-03 00:00:00+00:00,0.00463542
2018-08-06 00:00:00+00:00,-0.00031535
2018-08-07 00:00:00+00:00,0.00448363
2018-08-08 00:00:00+00:00,-0.00961413
2018-08-09 00:00:00+00:00,-0.00005697
2018-08-10 00:00:00+00:00,-0.00031760
2018-08-13 00:00:00+00:00,-0.01140408
2018-08-14 00:00:00+00:00,0.00614269
2018-08-15 00:00:00+00:00,-0.01211988
2018-08-16 00:00:00+00:00,0.00073895
2018-08-17 00:00:00+00:00,0.00431933
2018-08-20 00:00:00+00:00,0.00509253
2018-08-21 00:00:00+00:00,0.00243798
2018-08-22 00:00:00+00:00,0.00387293
2018-08-23 00:00:00+00:00,-0.00749706
2018-08-24 00:00:00+00:00,-0.00071563
2018-08-27 00:00:00+00:00,0.00533615
2018-08-28 00:00:00+00:00,-0.00411617
2018-08-29 00:00:00+00:00,0.00677409
2018-08-30 00:00:00+00:00,-0.00045001
2018-08-31 00:00:00+00:00,-0.00750067
2018-09-03 00:00:00+00:00,0.00165163
2018-09-04 00:00:00+00:00,-0.00885723
2018-09-05 00:00:00+00:00,-0.01357282
2018-09-06 00:00:00+00:00,-0.00798288
2018-09-07 00:00:00+00:00,0.03946954
2018-09-10 00:00:00+00:00,0.00119195
2018-09-11 00:00:00+00:00,0.00880640
2018-09-14 00:00:00+00:00,0.00481931
2018-09-17 00:00:00+00:00,-0.00153112
2018-09-18 00:00:00+00:00,-0.00381072
2018-09-19 00:00:00+00:00,0.00020872
2018-09-20 00:00:00+00:00,0.00276233
2018-09-21 00:00:00+00:00,0.00127994
2018-09-24 00:00:00+00:00,-0.00782371
2018-09-25 00:00:00+00:00,0.01086522
2018-09-26 00:00:00+00:00,0.00540960
2018-09-27 00:00:00+00:00,0.00511496
2018-09-28 00:00:00+00:00,-0.00085327
2018-10-01 00:00:00+00:00,0.00443132
2018-10-02 00:00:00+00:00,-0.00019329
2018-10-03 00:00:00+00:00,0.00809507
2018-10-04 00:00:00+00:00,-0.01859232
2018-10-05 00:00:00+00:00,-0.00498114
2018-10-08 00:00:00+00:00,-0.01222086
2018-10-09 00:00:00+00:00,0.00020839
2018-10-10 00:00:00+00:00,-0.01155742
2018-10-11 00:00:00+00:00,-0.01784680
2018-10-12 00:00:00+00:00,-0.00173439
2018-10-15 00:00:00+00:00,0.00621449
2018-10-16 00:00:00+00:00,0.01795885
2018-10-17 00:00:00+00:00,-0.00197074
2018-10-18 00:00:00+00:00,0.00757671
2018-10-19 00:00:00+00:00,0.00819585
2018-10-22 00:00:00+00:00,-0.00745074
2018-10-23 00:00:00+00:00,-0.01427147
2018-10-24 00:00:00+00:00,-0.00061400
2018-10-25 00:00:00+00:00,-0.01832907
2018-10-26 00:00:00+00:00,-0.00496043
2018-10-29 00:00:00+00:00,0.01553876
2018-10-30 00:00:00+00:00,0.00477935
2018-10-31 00:00:00+00:00,0.01715283
2018-11-01 00:00:00+00:00,0.00602885
2018-11-02 00:00:00+00:00,-0.00773624
2018-11-05 00:00:00+00:00,0.00590322
2018-11-06 00:00:00+00:00,-0.00559356
2018-11-07 00:00:00+00:00,0.01688127
2018-11-08 00:00:00+00:00,0.00753349
2018-11-09 00:00:00+00:00,0.00324234
2018-11-12 00:00:00+00:00,-0.00573600
2018-11-13 00:00:00+00:00,-0.00271780
2018-11-14 00:00:00+00:00,-0.00817770
2018-11-15 00:00:00+00:00,-0.01092509
2018-11-16 00:00:00+00:00,-0.00060757
2018-11-19 00:00:00+00:00,-0.00291326
2018-11-20 00:00:00+00:00,-0.00523440
2018-11-21 00:00:00+00:00,0.00198372
2018-11-22 00:00:00+00:00,-0.00279537
2018-11-23 00:00:00+00:00,0.01279232
2018-11-26 00:00:00+00:00,0.00195929
2018-11-27 00:00:00+00:00,-0.00127991
2018-11-28 00:00:00+00:00,0.00060846
2018-11-29 00:00:00+00:00,0.00586820
2018-11-30 00:00:00+00:00,0.01079373
2018-12-03 00:00:00+00:00,-0.00537010
2018-12-04 00:00:00+00:00,0.00153269
2018-12-05 00:00:00+00:00,-0.01018445
2018-12-06 00:00:00+00:00,-0.04955592
2018-12-07 00:00:00+00:00,-0.00016056
2018-12-10 00:00:00+00:00,-0.03026018
2018-12-11 00:00:00+00:00,0.02689574
2018-12-13 00:00:00+00:00,-0.00304425
2018-12-14 00:00:00+00:00,-0.00612544
2018-12-17 00:00:00+00:00,-0.00172878
2018-12-18 00:00:00+00:00,-0.02046306
2018-12-19 00:00:00+00:00,-0.00020814
2018-12-20 00:00:00+00:00,-0.01097450
2018-12-21 00:00:00+00:00,-0.00536562
2018-12-27 00:00:00+00:00,-0.01892943
2018-12-28 00:00:00+00:00,0.01915893
2019-01-02 00:00:00+00:00,0.00857217
2019-01-03 00:00:00+00:00,0.00335912
2019-01-04 00:00:00+00:00,0.01600920
2019-01-07 00:00:00+00:00,-0.00874796
2019-01-08 00:00:00+00:00,0.01264359
2019-01-09 00:00:00+00:00,0.00648723
2019-01-10 00:00:00+00:00,0.00020954
2019-01-11 00:00:00+00:00,-0.00062143
2019-01-14 00:00:00+00:00,-0.01448155
2019-01-15 00:00:00+00:00,0.01019770
2019-01-16 00:00:00+00:00,0.00062877
2019-01-17 00:00:00+00:00,0.00188048
2019-01-18 00:00:00+00:00,0.00992906
2019-01-21 00:00:00+00:00,-0.00171626
2019-01-22 00:00:00+00:00,-0.00199427
2019-01-23 00:00:00+00:00,0.00007101
2019-01-24 00:00:00+00:00,-0.00627270
2019-01-25 00:00:00+00:00,-0.00339721
2019-01-28 00:00:00+00:00,-0.00939651
2019-01-29 00:00:00+00:00,0.00794506
2019-01-30 00:00:00+00:00,-0.00048549
2019-01-31 00:00:00+00:00,0.01193118
2019-02-01 00:00:00+00:00,0.00420695
2019-02-04 00:00:00+00:00,0.00363983
2019-02-05 00:00:00+00:00,0.01607072
2019-02-06 00:00:00+00:00,0.00195170
2019-02-07 00:00:00+00:00,-0.00812610
2019-02-08 00:00:00+00:00,0.01943171
2019-02-11 00:00:00+00:00,0.00010795
2019-02-12 00:00:00+00:00,0.00356970
2019-02-13 00:00:00+00:00,0.00020096
2019-02-14 00:00:00+00:00,0.00382407
2019-02-15 00:00:00+00:00,0.01436916
2019-02-18 00:00:00+00:00,0.00006435
2019-02-19 00:00:00+00:00,-0.00362478
2019-02-20 00:00:00+00:00,0.00733652
2019-02-21 00:00:00+00:00,-0.00531803
2019-02-22 00:00:00+00:00,0.00177915
2019-02-25 00:00:00+00:00,0.00335615
2019-02-26 00:00:00+00:00,0.00242549
2019-02-27 00:00:00+00:00,-0.00347212
2019-02-28 00:00:00+00:00,0.00269102
2019-03-01 00:00:00+00:00,0.00346963
2019-03-04 00:00:00+00:00,0.00606821
2019-03-05 00:00:00+00:00,0.00849517
2019-03-06 00:00:00+00:00,-0.00315608
2019-03-07 00:00:00+00:00,-0.00058453
2019-03-08 00:00:00+00:00,0.03246895
2019-03-11 00:00:00+00:00,0.00867847
2019-03-12 00:00:00+00:00,-0.01246007
2019-03-13 00:00:00+00:00,0.00517435
2019-03-14 00:00:00+00:00,0.00997100
2019-03-15 00:00:00+00:00,0.00302986
2019-03-18 00:00:00+00:00,-0.00186951
2019-03-19 00:00:00+00:00,0.00418561
2019-03-20 00:00:00+00:00,-0.00481837
2019-03-21 00:00:00+00:00,0.00096316
2019-03-22 00:00:00+00:00,-0.00586661
2019-03-25 00:00:00+00:00,-0.00538180
2019-03-26 00:00:00+00:00,0.01439393
2019-03-27 00:00:00+00:00,-0.00366403
2019-03-28 00:00:00+00:00,0.00650617
2019-03-29 00:00:00+00:00,0.00159808
2019-04-01 00:00:00+00:00,0.00683716
2019-04-02 00:00:00+00:00,0.00005936
2019-04-03 00:00:00+00:00,-0.00565358
2019-04-04 00:00:00+00:00,-0.00198259
2019-04-05 00:00:00+00:00,0.00146731
2019-04-08 00:00:00+00:00,-0.00338803
2019-04-09 00:00:00+00:00,0.00031695
2019-04-10 00:00:00+00:00,-0.00429439
2019-04-11 00:00:00+00:00,-0.00727097
2019-04-12 00:00:00+00:00,-0.01030362
2019-04-15 00:00:00+00:00,0.00124177
2019-04-16 00:00:00+00:00,-0.00176740
2019-04-17 00:00:00+00:00,-0.02193784
2019-04-18 00:00:00+00:00,0.00006641
2019-04-23 00:00:00+00:00,0.00876729
