Date,BONO
2018-04-16 00:00:00+00:00,0.00068176
2018-04-17 00:00:00+00:00,0.00088568
2018-04-18 00:00:00+00:00,0.00217820
2018-04-19 00:00:00+00:00,-0.00190179
2018-04-20 00:00:00+00:00,-0.00367472
2018-04-23 00:00:00+00:00,-0.00109282
2018-04-24 00:00:00+00:00,-0.00102564
2018-04-25 00:00:00+00:00,-0.00054757
2018-04-26 00:00:00+00:00,0.00123271
2018-04-27 00:00:00+00:00,0.00205198
2018-04-30 00:00:00+00:00,0.00000000
2018-05-02 00:00:00+00:00,-0.00170648
2018-05-03 00:00:00+00:00,-0.00136752
2018-05-04 00:00:00+00:00,0.00527217
2018-05-07 00:00:00+00:00,-0.00190710
2018-05-08 00:00:00+00:00,-0.00129657
2018-05-09 00:00:00+00:00,-0.00293816
2018-05-10 00:00:00+00:00,0.00020559
2018-05-11 00:00:00+00:00,0.00171292
2018-05-14 00:00:00+00:00,0.00136799
2018-05-15 00:00:00+00:00,-0.00443989
2018-05-16 00:00:00+00:00,-0.00205832
2018-05-17 00:00:00+00:00,-0.00522516
2018-05-18 00:00:00+00:00,-0.00103670
2018-05-21 00:00:00+00:00,-0.00269822
2018-05-22 00:00:00+00:00,-0.00374610
2018-05-23 00:00:00+00:00,0.00445651
2018-05-24 00:00:00+00:00,0.00346620
2018-05-25 00:00:00+00:00,0.00055268
2018-05-28 00:00:00+00:00,-0.00255472
2018-05-29 00:00:00+00:00,-0.00706548
2018-05-30 00:00:00+00:00,-0.00996933
2018-05-31 00:00:00+00:00,0.01049222
2018-06-01 00:00:00+00:00,0.00480836
2018-06-04 00:00:00+00:00,0.01532700
2018-06-05 00:00:00+00:00,0.00082747
2018-06-06 00:00:00+00:00,-0.00530522
2018-06-07 00:00:00+00:00,-0.00948951
2018-06-08 00:00:00+00:00,0.00454545
2018-06-11 00:00:00+00:00,0.00034807
2018-06-12 00:00:00+00:00,0.00097425
2018-06-13 00:00:00+00:00,0.00111235
2018-06-14 00:00:00+00:00,0.00694444
2018-06-15 00:00:00+00:00,0.00400000
2018-06-18 00:00:00+00:00,-0.00096167
2018-06-19 00:00:00+00:00,0.00611936
2018-06-20 00:00:00+00:00,0.00054671
2018-06-21 00:00:00+00:00,-0.00232225
2018-06-22 00:00:00+00:00,-0.00568221
2018-06-25 00:00:00+00:00,-0.00254751
2018-06-26 00:00:00+00:00,-0.00069027
2018-06-27 00:00:00+00:00,-0.00034538
2018-06-28 00:00:00+00:00,0.00193477
