Date,BRE
2000-05-01 00:00:00+00:00,-0.00903342
2000-05-02 00:00:00+00:00,0.00638104
2000-05-03 00:00:00+00:00,-0.01545455
2000-05-04 00:00:00+00:00,0.00274995
2000-05-05 00:00:00+00:00,0.00000000
2000-05-08 00:00:00+00:00,0.00914077
2000-05-09 00:00:00+00:00,-0.00091093
2000-05-10 00:00:00+00:00,-0.01275046
2000-05-11 00:00:00+00:00,-0.00183150
2000-05-12 00:00:00+00:00,-0.01559633
2000-05-15 00:00:00+00:00,0.00646950
2000-05-16 00:00:00+00:00,0.01013825
2000-05-17 00:00:00+00:00,-0.01008249
2000-05-18 00:00:00+00:00,0.00460405
2000-05-19 00:00:00+00:00,-0.00735276
2000-05-22 00:00:00+00:00,-0.01568284
2000-05-23 00:00:00+00:00,0.00558140
2000-05-24 00:00:00+00:00,0.00185529
2000-05-25 00:00:00+00:00,0.00556070
2000-05-26 00:00:00+00:00,0.00000000
2000-05-30 00:00:00+00:00,0.01756007
2000-05-31 00:00:00+00:00,0.00860806
2000-06-01 00:00:00+00:00,-0.00219298
2000-06-02 00:00:00+00:00,0.01190495
2000-06-05 00:00:00+00:00,0.01455851
2000-06-06 00:00:00+00:00,-0.00541987
2000-06-07 00:00:00+00:00,0.00000000
2000-06-08 00:00:00+00:00,-0.00181178
2000-06-09 00:00:00+00:00,-0.00090662
2000-06-12 00:00:00+00:00,-0.00362976
2000-06-13 00:00:00+00:00,0.00000000
2000-06-14 00:00:00+00:00,-0.00272709
2000-06-15 00:00:00+00:00,0.00090992
2000-06-16 00:00:00+00:00,0.00909073
2000-06-19 00:00:00+00:00,-0.00090562
2000-06-20 00:00:00+00:00,0.00724620
2000-06-21 00:00:00+00:00,-0.00992780
2000-06-22 00:00:00+00:00,0.00000000
2000-06-23 00:00:00+00:00,-0.01451887
2000-06-26 00:00:00+00:00,-0.00274223
2000-06-27 00:00:00+00:00,0.00824158
2000-06-28 00:00:00+00:00,0.00091176
2000-06-29 00:00:00+00:00,0.00455789
2000-06-30 00:00:00+00:00,0.01677284
2000-07-03 00:00:00+00:00,-0.01026657
2000-07-05 00:00:00+00:00,0.00254759
2000-07-06 00:00:00+00:00,0.00472727
2000-07-07 00:00:00+00:00,0.00181342
2000-07-10 00:00:00+00:00,-0.00362319
2000-07-11 00:00:00+00:00,0.00090891
2000-07-12 00:00:00+00:00,0.00090744
2000-07-13 00:00:00+00:00,-0.00543971
2000-07-14 00:00:00+00:00,0.00545455
2000-07-17 00:00:00+00:00,0.00543971
2000-07-18 00:00:00+00:00,0.00361664
2000-07-19 00:00:00+00:00,-0.00902527
2000-07-20 00:00:00+00:00,0.00815956
2000-07-21 00:00:00+00:00,0.00541516
2000-07-24 00:00:00+00:00,0.00090009
2000-07-25 00:00:00+00:00,0.00630063
2000-07-26 00:00:00+00:00,0.00538117
2000-07-27 00:00:00+00:00,0.00805027
2000-07-28 00:00:00+00:00,-0.01069537
2000-07-31 00:00:00+00:00,0.01469534
2000-08-01 00:00:00+00:00,-0.01986872
2000-08-02 00:00:00+00:00,-0.00542986
2000-08-03 00:00:00+00:00,0.00362976
2000-08-04 00:00:00+00:00,0.00815217
2000-08-07 00:00:00+00:00,-0.00451264
2000-08-08 00:00:00+00:00,-0.00271248
2000-08-09 00:00:00+00:00,0.00724638
2000-08-10 00:00:00+00:00,0.00000000
2000-08-11 00:00:00+00:00,-0.00361011
2000-08-14 00:00:00+00:00,-0.00723309
2000-08-15 00:00:00+00:00,0.00725935
2000-08-16 00:00:00+00:00,-0.00994575
2000-08-17 00:00:00+00:00,0.00181818
2000-08-18 00:00:00+00:00,-0.00998185
2000-08-21 00:00:00+00:00,-0.00273723
2000-08-22 00:00:00+00:00,0.00456639
2000-08-23 00:00:00+00:00,0.00000000
2000-08-24 00:00:00+00:00,-0.00364649
2000-08-25 00:00:00+00:00,0.00091241
2000-08-28 00:00:00+00:00,-0.00638668
2000-08-29 00:00:00+00:00,-0.00274744
2000-08-30 00:00:00+00:00,0.01373645
2000-08-31 00:00:00+00:00,-0.00272994
2000-09-01 00:00:00+00:00,-0.00692799
2000-09-05 00:00:00+00:00,-0.00055076
2000-09-06 00:00:00+00:00,0.00202057
2000-09-07 00:00:00+00:00,0.00000000
2000-09-08 00:00:00+00:00,0.00183486
2000-09-11 00:00:00+00:00,0.00366654
2000-09-12 00:00:00+00:00,-0.00914931
2000-09-13 00:00:00+00:00,-0.00367647
2000-09-14 00:00:00+00:00,-0.00147330
2000-09-15 00:00:00+00:00,-0.01235023
2000-09-18 00:00:00+00:00,-0.01204819
2000-09-19 00:00:00+00:00,0.00838770
2000-09-20 00:00:00+00:00,-0.00557103
2000-09-21 00:00:00+00:00,0.00558659
2000-09-22 00:00:00+00:00,0.00185701
2000-09-25 00:00:00+00:00,0.00927643
2000-09-26 00:00:00+00:00,-0.00461681
2000-09-27 00:00:00+00:00,0.00000000
2000-09-28 00:00:00+00:00,0.00740759
2000-09-29 00:00:00+00:00,0.00092232
2000-10-02 00:00:00+00:00,-0.01198157
2000-10-03 00:00:00+00:00,0.00466437
2000-10-04 00:00:00+00:00,-0.00279088
2000-10-05 00:00:00+00:00,0.00186412
2000-10-06 00:00:00+00:00,0.00000000
2000-10-09 00:00:00+00:00,0.00000000
2000-10-10 00:00:00+00:00,-0.00186238
2000-10-11 00:00:00+00:00,-0.00372787
2000-10-12 00:00:00+00:00,0.00000000
2000-10-13 00:00:00+00:00,-0.01120448
2000-10-16 00:00:00+00:00,0.00563380
2000-10-17 00:00:00+00:00,-0.00561798
2000-10-18 00:00:00+00:00,-0.00187793
2000-10-19 00:00:00+00:00,-0.00281955
2000-10-20 00:00:00+00:00,-0.00941620
2000-10-23 00:00:00+00:00,-0.00094518
2000-10-24 00:00:00+00:00,-0.02081343
2000-10-25 00:00:00+00:00,-0.01338432
2000-10-26 00:00:00+00:00,-0.01156088
2000-10-27 00:00:00+00:00,0.02226525
2000-10-30 00:00:00+00:00,0.00383142
2000-10-31 00:00:00+00:00,0.00917782
2000-11-01 00:00:00+00:00,-0.01107293
2000-11-02 00:00:00+00:00,0.00000000
2000-11-03 00:00:00+00:00,-0.02316602
2000-11-06 00:00:00+00:00,0.00390625
2000-11-07 00:00:00+00:00,-0.01461969
2000-11-08 00:00:00+00:00,-0.01274529
2000-11-09 00:00:00+00:00,0.00000000
2000-11-10 00:00:00+00:00,0.01581047
2000-11-13 00:00:00+00:00,0.00294118
2000-11-14 00:00:00+00:00,0.00000000
2000-11-15 00:00:00+00:00,-0.00097963
2000-11-16 00:00:00+00:00,0.00293830
2000-11-17 00:00:00+00:00,-0.01663405
2000-11-20 00:00:00+00:00,0.05029586
2000-11-21 00:00:00+00:00,0.00000000
2000-11-22 00:00:00+00:00,-0.01346154
2000-11-24 00:00:00+00:00,-0.02422461
2000-11-27 00:00:00+00:00,-0.01176490
2000-11-28 00:00:00+00:00,0.00394477
2000-11-29 00:00:00+00:00,0.01279528
2000-11-30 00:00:00+00:00,-0.00391370
2000-12-01 00:00:00+00:00,-0.01274529
2000-12-04 00:00:00+00:00,-0.00297915
2000-12-05 00:00:00+00:00,0.02286282
2000-12-06 00:00:00+00:00,-0.01671583
2000-12-07 00:00:00+00:00,-0.00099108
2000-12-08 00:00:00+00:00,0.01189296
2000-12-11 00:00:00+00:00,-0.00295858
2000-12-12 00:00:00+00:00,0.00098912
2000-12-13 00:00:00+00:00,0.01579506
2000-12-14 00:00:00+00:00,-0.00882392
2000-12-15 00:00:00+00:00,0.00000000
2000-12-18 00:00:00+00:00,0.00787421
2000-12-19 00:00:00+00:00,0.00784294
2000-12-20 00:00:00+00:00,-0.01074219
2000-12-21 00:00:00+00:00,0.00588832
2000-12-22 00:00:00+00:00,-0.00684951
2000-12-26 00:00:00+00:00,0.00000000
2000-12-27 00:00:00+00:00,0.00392947
2000-12-28 00:00:00+00:00,0.00862745
2000-12-29 00:00:00+00:00,-0.00273739
2001-01-02 00:00:00+00:00,0.00490157
2001-01-03 00:00:00+00:00,0.01173021
2001-01-04 00:00:00+00:00,-0.00971817
2001-01-05 00:00:00+00:00,-0.01074219
2001-01-08 00:00:00+00:00,0.00392967
2001-01-09 00:00:00+00:00,0.00882314
2001-01-10 00:00:00+00:00,0.00000000
2001-01-11 00:00:00+00:00,-0.01365854
2001-01-12 00:00:00+00:00,0.00884086
2001-01-16 00:00:00+00:00,-0.00097847
2001-01-17 00:00:00+00:00,-0.00587084
2001-01-18 00:00:00+00:00,0.00392561
2001-01-19 00:00:00+00:00,-0.00195886
2001-01-22 00:00:00+00:00,0.00098059
2001-01-23 00:00:00+00:00,-0.00490235
2001-01-24 00:00:00+00:00,-0.00785855
2001-01-25 00:00:00+00:00,0.00000000
2001-01-26 00:00:00+00:00,-0.00098620
2001-01-29 00:00:00+00:00,-0.00098717
2001-01-30 00:00:00+00:00,0.00789733
2001-01-31 00:00:00+00:00,-0.00412979
2001-02-01 00:00:00+00:00,-0.00900670
2001-02-02 00:00:00+00:00,-0.01346264
2001-02-05 00:00:00+00:00,-0.01598402
2001-02-06 00:00:00+00:00,0.00604230
2001-02-07 00:00:00+00:00,-0.00200803
2001-02-08 00:00:00+00:00,0.01106640
2001-02-09 00:00:00+00:00,0.01200000
2001-02-12 00:00:00+00:00,-0.00298211
2001-02-13 00:00:00+00:00,-0.00199005
2001-02-14 00:00:00+00:00,0.00000000
2001-02-15 00:00:00+00:00,-0.00199203
2001-02-16 00:00:00+00:00,-0.00598205
2001-02-20 00:00:00+00:00,-0.01200000
2001-02-21 00:00:00+00:00,-0.03420523
2001-02-22 00:00:00+00:00,0.00511770
2001-02-23 00:00:00+00:00,0.00469388
2001-02-26 00:00:00+00:00,0.00000000
2001-02-27 00:00:00+00:00,0.00000000
2001-02-28 00:00:00+00:00,-0.00896130
2001-03-19 00:00:00+00:00,0.00000000
2001-03-26 00:00:00+00:00,-0.05312948
2001-03-27 00:00:00+00:00,0.01261762
2001-03-28 00:00:00+00:00,-0.00318742
2001-03-29 00:00:00+00:00,-0.02383993
2001-03-30 00:00:00+00:00,-0.00775361
2001-04-02 00:00:00+00:00,-0.00909288
2001-04-03 00:00:00+00:00,-0.00830238
2001-04-04 00:00:00+00:00,0.01030928
2001-04-05 00:00:00+00:00,-0.00261894
2001-04-06 00:00:00+00:00,0.00939685
2001-04-09 00:00:00+00:00,0.00043507
2001-04-10 00:00:00+00:00,0.02305350
2001-04-11 00:00:00+00:00,-0.01614292
2001-04-12 00:00:00+00:00,-0.00411790
2001-04-16 00:00:00+00:00,-0.02214984
2001-04-17 00:00:00+00:00,-0.00658617
2001-04-18 00:00:00+00:00,0.02511013
2001-04-19 00:00:00+00:00,-0.02480418
2001-04-20 00:00:00+00:00,-0.04603524
2001-04-23 00:00:00+00:00,-0.01330927
2001-04-24 00:00:00+00:00,0.00249376
2001-04-25 00:00:00+00:00,-0.00430254
2001-04-26 00:00:00+00:00,0.01406853
2001-04-27 00:00:00+00:00,0.03965750
2001-04-30 00:00:00+00:00,0.01414677
2001-05-01 00:00:00+00:00,-0.01707531
2001-05-02 00:00:00+00:00,-0.02650334
2001-05-03 00:00:00+00:00,0.01647484
2001-05-04 00:00:00+00:00,0.00201432
2001-05-07 00:00:00+00:00,0.01118318
2001-05-08 00:00:00+00:00,-0.02557260
2001-05-09 00:00:00+00:00,-0.02320342
2001-05-10 00:00:00+00:00,-0.01595260
2001-05-11 00:00:00+00:00,-0.00482426
2001-05-14 00:00:00+00:00,-0.01865070
2001-05-15 00:00:00+00:00,-0.02138540
2001-05-16 00:00:00+00:00,0.01198308
2001-05-17 00:00:00+00:00,0.01611773
2001-05-18 00:00:00+00:00,0.00857474
2001-05-21 00:00:00+00:00,-0.02399631
2001-05-22 00:00:00+00:00,0.00630694
2001-05-23 00:00:00+00:00,-0.02071695
2001-05-24 00:00:00+00:00,-0.00823142
2001-05-25 00:00:00+00:00,0.02315143
2001-05-29 00:00:00+00:00,-0.00303526
2001-05-30 00:00:00+00:00,-0.01847521
2001-05-31 00:00:00+00:00,0.00354024
2001-06-01 00:00:00+00:00,-0.02070588
2001-06-04 00:00:00+00:00,0.00072081
2001-06-05 00:00:00+00:00,-0.00815739
2001-06-06 00:00:00+00:00,0.00385914
2001-06-07 00:00:00+00:00,0.01950397
2001-06-08 00:00:00+00:00,-0.00643777
2001-06-11 00:00:00+00:00,0.00143541
2001-06-12 00:00:00+00:00,-0.01625628
2001-06-13 00:00:00+00:00,-0.01060241
2001-06-14 00:00:00+00:00,0.00000000
2001-06-15 00:00:00+00:00,0.00557441
2001-06-18 00:00:00+00:00,-0.05171580
2001-06-19 00:00:00+00:00,-0.00173611
2001-06-20 00:00:00+00:00,-0.00297767
2001-06-21 00:00:00+00:00,0.06187412
2001-06-22 00:00:00+00:00,0.06059880
2001-06-25 00:00:00+00:00,0.02301255
2001-06-26 00:00:00+00:00,-0.01793929
2001-06-27 00:00:00+00:00,-0.01159555
2001-06-28 00:00:00+00:00,0.03732214
2001-06-29 00:00:00+00:00,-0.01808608
2001-07-02 00:00:00+00:00,-0.00380158
2001-07-03 00:00:00+00:00,-0.02964090
2001-07-05 00:00:00+00:00,-0.07032564
2001-07-06 00:00:00+00:00,0.00595238
2001-07-09 00:00:00+00:00,-0.01161067
2001-07-10 00:00:00+00:00,-0.03322589
2001-07-11 00:00:00+00:00,-0.00352912
2001-07-12 00:00:00+00:00,-0.06324311
2001-07-13 00:00:00+00:00,0.01615004
2001-07-16 00:00:00+00:00,-0.01034929
2001-07-17 00:00:00+00:00,0.05409623
2001-07-18 00:00:00+00:00,-0.00025304
2001-07-19 00:00:00+00:00,0.01268392
2001-07-20 00:00:00+00:00,0.04250503
2001-07-23 00:00:00+00:00,0.03598718
2001-07-24 00:00:00+00:00,-0.04787234
2001-07-25 00:00:00+00:00,-0.00842210
2001-07-26 00:00:00+00:00,-0.00497636
2001-07-27 00:00:00+00:00,0.00374158
2001-07-30 00:00:00+00:00,0.05678705
2001-07-31 00:00:00+00:00,-0.04326807
2001-08-01 00:00:00+00:00,-0.02994308
2001-08-02 00:00:00+00:00,0.01352041
2001-08-03 00:00:00+00:00,-0.01216114
2001-08-06 00:00:00+00:00,0.03593272
2001-08-07 00:00:00+00:00,0.00500751
2001-08-08 00:00:00+00:00,-0.00723192
2001-08-09 00:00:00+00:00,0.00075207
2001-08-10 00:00:00+00:00,0.01002506
2001-08-13 00:00:00+00:00,-0.02621723
2001-08-14 00:00:00+00:00,-0.01389591
2001-08-15 00:00:00+00:00,0.01752604
2001-08-16 00:00:00+00:00,0.00151057
2001-08-17 00:00:00+00:00,-0.01990426
2001-08-20 00:00:00+00:00,-0.00025452
2001-08-21 00:00:00+00:00,-0.01908883
2001-08-22 00:00:00+00:00,0.02261048
2001-08-23 00:00:00+00:00,-0.00304878
2001-08-24 00:00:00+00:00,-0.01145038
2001-08-27 00:00:00+00:00,-0.00767853
2001-08-28 00:00:00+00:00,0.00462250
2001-08-29 00:00:00+00:00,0.01026167
2001-08-30 00:00:00+00:00,0.01786170
2001-08-31 00:00:00+00:00,-0.01847166
2001-09-04 00:00:00+00:00,-0.01708312
2001-09-05 00:00:00+00:00,-0.01037613
2001-09-06 00:00:00+00:00,-0.01043025
2001-09-07 00:00:00+00:00,0.00000000
2001-09-10 00:00:00+00:00,-0.00890052
2001-09-11 00:00:00+00:00,0.00000000
2001-09-13 00:00:00+00:00,-0.04154615
2001-09-14 00:00:00+00:00,-0.01423201
2001-09-17 00:00:00+00:00,0.01190154
2001-09-18 00:00:00+00:00,-0.01290670
2001-09-19 00:00:00+00:00,-0.01408832
2001-09-20 00:00:00+00:00,-0.02398474
2001-09-21 00:00:00+00:00,-0.02484129
2001-09-24 00:00:00+00:00,-0.00922303
2001-09-25 00:00:00+00:00,0.07335582
2001-09-26 00:00:00+00:00,-0.01707317
2001-09-27 00:00:00+00:00,0.02242888
2001-09-28 00:00:00+00:00,0.03516365
2001-10-01 00:00:00+00:00,-0.02551834
2001-10-02 00:00:00+00:00,-0.00981997
2001-10-03 00:00:00+00:00,-0.02192982
2001-10-04 00:00:00+00:00,-0.00055432
2001-10-05 00:00:00+00:00,-0.01164403
2001-10-08 00:00:00+00:00,0.00000000
2001-10-09 00:00:00+00:00,-0.02816509
2001-10-10 00:00:00+00:00,0.01155906
2001-10-11 00:00:00+00:00,-0.00784973
2001-10-12 00:00:00+00:00,0.00000000
2001-10-15 00:00:00+00:00,0.02083333
2001-10-16 00:00:00+00:00,0.03956534
2001-10-17 00:00:00+00:00,-0.00928962
2001-10-18 00:00:00+00:00,-0.01427787
2001-10-19 00:00:00+00:00,-0.00829646
2001-10-22 00:00:00+00:00,0.03721189
2001-10-23 00:00:00+00:00,-0.01335878
2001-10-24 00:00:00+00:00,-0.01894563
2001-10-25 00:00:00+00:00,0.03436807
2001-10-26 00:00:00+00:00,-0.00463215
2001-10-29 00:00:00+00:00,-0.00054630
2001-10-30 00:00:00+00:00,0.00546448
2001-10-31 00:00:00+00:00,0.01635323
2001-11-01 00:00:00+00:00,0.00027071
2001-11-02 00:00:00+00:00,-0.00135318
2001-11-05 00:00:00+00:00,0.05040650
2001-11-06 00:00:00+00:00,-0.00317041
2001-11-07 00:00:00+00:00,0.03937632
2001-11-08 00:00:00+00:00,0.02643857
2001-11-09 00:00:00+00:00,0.00051164
2001-11-13 00:00:00+00:00,0.01048593
2001-11-14 00:00:00+00:00,-0.01678962
2001-11-15 00:00:00+00:00,0.00000000
2001-11-16 00:00:00+00:00,0.01872755
2001-11-19 00:00:00+00:00,0.00456969
2001-11-20 00:00:00+00:00,-0.02231803
2001-11-21 00:00:00+00:00,0.01795793
2001-11-26 00:00:00+00:00,0.04424104
2001-11-27 00:00:00+00:00,0.00646445
2001-11-28 00:00:00+00:00,-0.00718711
2001-11-29 00:00:00+00:00,-0.04501368
2001-11-30 00:00:00+00:00,0.02111422
2001-12-03 00:00:00+00:00,0.01619433
2001-12-04 00:00:00+00:00,0.01245020
2001-12-05 00:00:00+00:00,0.00173096
2001-12-06 00:00:00+00:00,0.01482213
2001-12-07 00:00:00+00:00,0.02059833
2001-12-10 00:00:00+00:00,0.05798156
2001-12-11 00:00:00+00:00,-0.04031117
2001-12-12 00:00:00+00:00,0.01034649
2001-12-13 00:00:00+00:00,-0.00047870
2001-12-14 00:00:00+00:00,-0.00263347
2001-12-17 00:00:00+00:00,0.02036904
2001-12-18 00:00:00+00:00,0.02752076
2001-12-19 00:00:00+00:00,0.02292934
2001-12-20 00:00:00+00:00,-0.03424341
2001-12-21 00:00:00+00:00,0.00047048
2001-12-24 00:00:00+00:00,-0.00000000
2001-12-26 00:00:00+00:00,0.01810913
2001-12-27 00:00:00+00:00,-0.01002565
2001-12-28 00:00:00+00:00,0.02295082
2001-12-31 00:00:00+00:00,-0.01898148
2002-01-02 00:00:00+00:00,0.01250590
2002-01-03 00:00:00+00:00,0.01008443
2002-01-04 00:00:00+00:00,-0.03033131
2002-01-07 00:00:00+00:00,0.00592277
2002-01-08 00:00:00+00:00,-0.03661706
2002-01-09 00:00:00+00:00,0.00361011
2002-01-10 00:00:00+00:00,-0.04102687
2002-01-11 00:00:00+00:00,0.02207506
2002-01-14 00:00:00+00:00,0.00315534
2002-01-15 00:00:00+00:00,0.02010172
2002-01-16 00:00:00+00:00,0.01150803
2002-01-17 00:00:00+00:00,-0.01479714
2002-01-18 00:00:00+00:00,0.00768492
2002-01-22 00:00:00+00:00,-0.00023923
2002-01-23 00:00:00+00:00,-0.00239234
2002-01-24 00:00:00+00:00,-0.00838323
2002-01-25 00:00:00+00:00,-0.01010344
2002-01-28 00:00:00+00:00,-0.00846229
2002-01-29 00:00:00+00:00,-0.01116776
2002-01-30 00:00:00+00:00,0.00610203
2002-01-31 00:00:00+00:00,0.01703163
2002-02-01 00:00:00+00:00,0.00074789
2002-02-04 00:00:00+00:00,-0.01501777
2002-02-05 00:00:00+00:00,0.00368279
2002-02-06 00:00:00+00:00,-0.00441176
2002-02-07 00:00:00+00:00,-0.02358143
2002-02-08 00:00:00+00:00,0.00497265
2002-02-11 00:00:00+00:00,0.00000000
2002-02-12 00:00:00+00:00,0.00000000
2002-02-13 00:00:00+00:00,0.04191468
2002-02-14 00:00:00+00:00,-0.01603109
2002-02-15 00:00:00+00:00,0.00465230
2002-02-19 00:00:00+00:00,0.02052284
2002-02-20 00:00:00+00:00,-0.01088271
2002-02-21 00:00:00+00:00,0.00000000
2002-02-22 00:00:00+00:00,0.00194458
2002-02-25 00:00:00+00:00,0.02623269
2002-02-26 00:00:00+00:00,0.00023975
2002-02-27 00:00:00+00:00,0.03068808
2002-02-28 00:00:00+00:00,0.00401417
2002-03-01 00:00:00+00:00,-0.01314245
2002-03-04 00:00:00+00:00,0.02853746
2002-03-05 00:00:00+00:00,-0.01282948
2002-03-06 00:00:00+00:00,-0.02949504
2002-03-07 00:00:00+00:00,-0.00311377
2002-03-08 00:00:00+00:00,0.01919386
2002-03-11 00:00:00+00:00,-0.00308862
2002-03-12 00:00:00+00:00,0.02284083
2002-03-13 00:00:00+00:00,-0.01199718
2002-03-14 00:00:00+00:00,0.00520587
2002-03-15 00:00:00+00:00,-0.00188857
2002-03-18 00:00:00+00:00,0.00685255
2002-03-19 00:00:00+00:00,0.00988701
2002-03-20 00:00:00+00:00,-0.01100960
2002-03-21 00:00:00+00:00,-0.00117786
2002-03-22 00:00:00+00:00,-0.00942507
2002-03-25 00:00:00+00:00,0.00284091
2002-03-26 00:00:00+00:00,0.01252955
2002-03-27 00:00:00+00:00,0.02114165
2002-03-28 00:00:00+00:00,-0.00046490
2002-04-01 00:00:00+00:00,-0.00604511
2002-04-02 00:00:00+00:00,0.00538012
2002-04-03 00:00:00+00:00,-0.00979706
2002-04-04 00:00:00+00:00,0.01078293
2002-04-05 00:00:00+00:00,0.02238284
2002-04-08 00:00:00+00:00,0.06824994
2002-04-09 00:00:00+00:00,-0.04459309
2002-04-10 00:00:00+00:00,-0.00684151
2002-04-11 00:00:00+00:00,-0.00411899
2002-04-12 00:00:00+00:00,-0.01926164
2002-04-15 00:00:00+00:00,-0.01805974
2002-04-16 00:00:00+00:00,0.00514019
2002-04-17 00:00:00+00:00,-0.00233046
2002-04-18 00:00:00+00:00,-0.01026598
2002-04-19 00:00:00+00:00,0.00656660
2002-04-22 00:00:00+00:00,-0.00981767
2002-04-23 00:00:00+00:00,-0.01033592
2002-04-24 00:00:00+00:00,-0.00094451
2002-04-25 00:00:00+00:00,-0.00897708
2002-04-26 00:00:00+00:00,0.00569530
2002-04-29 00:00:00+00:00,-0.00236630
2002-04-30 00:00:00+00:00,0.00758114
2002-05-01 00:00:00+00:00,-0.01439698
2002-05-02 00:00:00+00:00,-0.01628352
2002-05-03 00:00:00+00:00,-0.02559150
2002-05-06 00:00:00+00:00,-0.01418440
2002-05-07 00:00:00+00:00,0.02118227
2002-05-08 00:00:00+00:00,-0.01169876
2002-05-09 00:00:00+00:00,-0.02794803
2002-05-10 00:00:00+00:00,-0.01193436
2002-05-13 00:00:00+00:00,-0.01350675
2002-05-14 00:00:00+00:00,-0.00503651
2002-05-15 00:00:00+00:00,0.01060338
2002-05-16 00:00:00+00:00,0.00803616
2002-05-17 00:00:00+00:00,0.00900450
2002-05-20 00:00:00+00:00,0.00647410
2002-05-21 00:00:00+00:00,-0.00496401
2002-05-22 00:00:00+00:00,-0.01841254
2002-05-23 00:00:00+00:00,-0.02963335
2002-05-24 00:00:00+00:00,0.01223553
2002-05-28 00:00:00+00:00,0.00506714
2002-05-29 00:00:00+00:00,0.01162497
2002-05-30 00:00:00+00:00,0.00000000
2002-05-31 00:00:00+00:00,-0.00452261
2002-06-03 00:00:00+00:00,-0.02319718
2002-06-04 00:00:00+00:00,-0.01445534
2002-06-05 00:00:00+00:00,0.05824233
2002-06-06 00:00:00+00:00,-0.08808002
2002-06-07 00:00:00+00:00,0.00907150
2002-06-10 00:00:00+00:00,0.00424967
2002-06-11 00:00:00+00:00,-0.03763583
2002-06-12 00:00:00+00:00,-0.04862237
