Date,HEATOIL-ICE
2007-01-22 00:00:00+00:00,-0.00865543
2007-01-23 00:00:00+00:00,0.09009547
2007-01-24 00:00:00+00:00,0.00723206
2007-01-25 00:00:00+00:00,-0.04526801
2007-01-26 00:00:00+00:00,0.05441869
2007-01-29 00:00:00+00:00,-0.05448033
2007-01-30 00:00:00+00:00,0.11472658
2007-01-31 00:00:00+00:00,0.02796093
2007-02-01 00:00:00+00:00,-0.02773489
2007-02-02 00:00:00+00:00,0.03170776
2007-02-05 00:00:00+00:00,-0.01116390
2007-02-06 00:00:00+00:00,0.01587491
2007-02-07 00:00:00+00:00,-0.02992489
2007-02-08 00:00:00+00:00,0.06980373
2007-02-09 00:00:00+00:00,0.00023188
2007-02-12 00:00:00+00:00,-0.08799490
2007-02-13 00:00:00+00:00,0.05427252
2007-02-14 00:00:00+00:00,-0.06396173
2007-02-15 00:00:00+00:00,-0.01458829
2007-02-16 00:00:00+00:00,0.05512876
2007-02-19 00:00:00+00:00,-0.02653281
2007-02-20 00:00:00+00:00,-0.00569697
2007-02-21 00:00:00+00:00,0.04626133
2007-02-22 00:00:00+00:00,0.05090390
2007-02-23 00:00:00+00:00,0.02828986
2007-02-26 00:00:00+00:00,0.00559840
2007-02-27 00:00:00+00:00,0.02471245
2007-02-28 00:00:00+00:00,-0.00067442
2007-03-01 00:00:00+00:00,-0.00202463
2007-03-02 00:00:00+00:00,-0.00940157
2007-03-05 00:00:00+00:00,-0.04852392
2007-03-06 00:00:00+00:00,0.02608998
2007-03-07 00:00:00+00:00,0.02363647
2007-03-08 00:00:00+00:00,-0.00718570
2007-03-09 00:00:00+00:00,-0.05581105
2007-03-12 00:00:00+00:00,-0.03434178
2007-03-13 00:00:00+00:00,0.00909469
2007-03-14 00:00:00+00:00,0.02171341
2007-03-15 00:00:00+00:00,-0.02328847
2007-03-16 00:00:00+00:00,-0.00100681
2007-03-19 00:00:00+00:00,-0.00047371
2007-03-20 00:00:00+00:00,-0.02363184
2007-03-21 00:00:00+00:00,-0.00197759
2007-03-22 00:00:00+00:00,0.06482038
2007-03-23 00:00:00+00:00,-0.00599541
2007-03-26 00:00:00+00:00,0.07182514
2007-03-27 00:00:00+00:00,0.01148584
2007-03-28 00:00:00+00:00,0.04629422
2007-03-29 00:00:00+00:00,0.05543395
2007-03-30 00:00:00+00:00,-0.00015981
2007-04-02 00:00:00+00:00,-0.01507805
2007-04-03 00:00:00+00:00,-0.02475168
2007-04-04 00:00:00+00:00,0.02795453
2007-04-05 00:00:00+00:00,-0.00268183
2007-04-09 00:00:00+00:00,-0.04723521
2007-04-10 00:00:00+00:00,0.04312386
2007-04-11 00:00:00+00:00,0.01977264
2007-04-12 00:00:00+00:00,0.03227183
2007-04-13 00:00:00+00:00,-0.00760716
2007-04-16 00:00:00+00:00,-0.04277371
2007-04-17 00:00:00+00:00,-0.06518582
2007-04-18 00:00:00+00:00,0.00823228
2007-04-19 00:00:00+00:00,-0.00343186
2007-04-20 00:00:00+00:00,0.02962676
2007-04-23 00:00:00+00:00,0.06673936
2007-04-24 00:00:00+00:00,-0.05004487
2007-04-25 00:00:00+00:00,0.05882990
2007-04-26 00:00:00+00:00,-0.01272679
2007-04-27 00:00:00+00:00,0.02530305
2007-04-30 00:00:00+00:00,-0.00977267
2007-05-01 00:00:00+00:00,-0.01150517
2007-05-02 00:00:00+00:00,-0.03138775
2007-05-03 00:00:00+00:00,-0.00788082
2007-05-04 00:00:00+00:00,-0.01642009
2007-05-07 00:00:00+00:00,-0.03189688
2007-05-08 00:00:00+00:00,0.02823229
2007-05-09 00:00:00+00:00,-0.01486420
2007-05-10 00:00:00+00:00,0.04730697
2007-05-11 00:00:00+00:00,0.02206711
2007-05-14 00:00:00+00:00,-0.01731924
2007-05-15 00:00:00+00:00,0.02512321
2007-05-16 00:00:00+00:00,-0.02296053
2007-05-17 00:00:00+00:00,0.07359400
2007-05-18 00:00:00+00:00,-0.02142820
2007-05-21 00:00:00+00:00,0.03482665
2007-05-22 00:00:00+00:00,-0.04418474
2007-05-23 00:00:00+00:00,0.02647861
2007-05-24 00:00:00+00:00,-0.00429547
2007-05-25 00:00:00+00:00,0.01145612
2007-05-28 00:00:00+00:00,-0.03094219
2007-05-29 00:00:00+00:00,-0.04145268
2007-05-30 00:00:00+00:00,0.00385233
2007-05-31 00:00:00+00:00,0.00405225
2007-06-01 00:00:00+00:00,0.03977484
2007-06-04 00:00:00+00:00,0.04087789
2007-06-05 00:00:00+00:00,0.00030541
2007-06-06 00:00:00+00:00,0.00870495
2007-06-07 00:00:00+00:00,0.00481329
2007-06-08 00:00:00+00:00,-0.07731228
2007-06-11 00:00:00+00:00,0.03270487
2007-06-12 00:00:00+00:00,-0.01601783
2007-06-13 00:00:00+00:00,0.04739015
2007-06-14 00:00:00+00:00,0.05616718
2007-06-15 00:00:00+00:00,-0.00520807
2007-06-18 00:00:00+00:00,0.02397294
2007-06-19 00:00:00+00:00,-0.00707895
2007-06-20 00:00:00+00:00,0.00552595
2007-06-21 00:00:00+00:00,-0.00909583
2007-06-22 00:00:00+00:00,0.01249561
2007-06-25 00:00:00+00:00,0.00284593
2007-06-26 00:00:00+00:00,-0.04710145
2007-06-27 00:00:00+00:00,0.03215773
2007-06-28 00:00:00+00:00,-0.00582831
2007-06-29 00:00:00+00:00,0.01194074
2007-07-02 00:00:00+00:00,0.01821387
2007-07-03 00:00:00+00:00,0.00480163
2007-07-04 00:00:00+00:00,0.00198432
2007-07-05 00:00:00+00:00,0.01890624
2007-07-06 00:00:00+00:00,0.00804868
2007-07-09 00:00:00+00:00,-0.00157510
2007-07-10 00:00:00+00:00,0.02890864
2007-07-11 00:00:00+00:00,-0.02048215
2007-07-12 00:00:00+00:00,-0.00390327
2007-07-13 00:00:00+00:00,0.01278809
2007-07-16 00:00:00+00:00,-0.05069648
2007-07-17 00:00:00+00:00,-0.02130765
2007-07-18 00:00:00+00:00,0.06993901
2007-07-19 00:00:00+00:00,0.00864608
2007-07-20 00:00:00+00:00,-0.02052689
2007-07-23 00:00:00+00:00,-0.03412676
2007-07-24 00:00:00+00:00,-0.02655520
2007-07-25 00:00:00+00:00,0.03481215
2007-07-26 00:00:00+00:00,-0.03156009
2007-07-27 00:00:00+00:00,0.03989571
2007-07-30 00:00:00+00:00,-0.00882736
2007-07-31 00:00:00+00:00,0.02813423
2007-08-01 00:00:00+00:00,-0.04879427
2007-08-02 00:00:00+00:00,0.00502561
2007-08-03 00:00:00+00:00,-0.03793502
2007-08-06 00:00:00+00:00,-0.09287119
2007-08-07 00:00:00+00:00,0.02583406
2007-08-08 00:00:00+00:00,0.00147650
2007-08-09 00:00:00+00:00,0.02176124
2007-08-10 00:00:00+00:00,-0.01885180
2007-08-13 00:00:00+00:00,-0.00476867
2007-08-14 00:00:00+00:00,0.01489957
2007-08-15 00:00:00+00:00,0.04489281
2007-08-16 00:00:00+00:00,-0.04390942
2007-08-17 00:00:00+00:00,0.03555399
2007-08-20 00:00:00+00:00,-0.03643484
2007-08-21 00:00:00+00:00,-0.02867384
2007-08-22 00:00:00+00:00,-0.00476434
2007-08-23 00:00:00+00:00,0.01370425
2007-08-24 00:00:00+00:00,0.03753180
2007-08-27 00:00:00+00:00,0.01246745
2007-08-28 00:00:00+00:00,-0.01283774
2007-08-29 00:00:00+00:00,0.04523368
2007-08-30 00:00:00+00:00,-0.01292913
2007-08-31 00:00:00+00:00,0.01429698
2007-09-03 00:00:00+00:00,0.01968504
2007-09-04 00:00:00+00:00,0.00178124
2007-09-05 00:00:00+00:00,0.01841789
2007-09-06 00:00:00+00:00,0.03395400
2007-09-07 00:00:00+00:00,0.00669225
2007-09-10 00:00:00+00:00,0.02603583
2007-09-11 00:00:00+00:00,0.00999263
2007-09-12 00:00:00+00:00,0.03335319
2007-09-13 00:00:00+00:00,0.00036051
2007-09-14 00:00:00+00:00,-0.01099594
2007-09-17 00:00:00+00:00,0.01983875
2007-09-18 00:00:00+00:00,0.01332615
2007-09-19 00:00:00+00:00,0.00312179
2007-09-20 00:00:00+00:00,0.01389569
2007-09-21 00:00:00+00:00,-0.00331733
2007-09-24 00:00:00+00:00,-0.02176226
2007-09-25 00:00:00+00:00,-0.04218596
2007-09-26 00:00:00+00:00,-0.00119195
2007-09-27 00:00:00+00:00,0.06231101
2007-09-28 00:00:00+00:00,-0.01176680
2007-10-01 00:00:00+00:00,-0.03922538
2007-10-02 00:00:00+00:00,-0.01687532
2007-10-03 00:00:00+00:00,0.01424409
2007-10-04 00:00:00+00:00,0.04713820
2007-10-05 00:00:00+00:00,-0.00609510
2007-10-08 00:00:00+00:00,-0.05680234
2007-10-09 00:00:00+00:00,0.02333766
2007-10-10 00:00:00+00:00,0.02919508
2007-10-11 00:00:00+00:00,0.02760238
2007-10-12 00:00:00+00:00,0.00008900
2007-10-15 00:00:00+00:00,0.05368590
2007-10-16 00:00:00+00:00,0.02708911
2007-10-17 00:00:00+00:00,-0.01736007
2007-10-18 00:00:00+00:00,0.02600371
2007-10-19 00:00:00+00:00,-0.01557911
2007-10-22 00:00:00+00:00,-0.01694843
2007-10-23 00:00:00+00:00,-0.00895755
2007-10-24 00:00:00+00:00,0.03739449
2007-10-25 00:00:00+00:00,0.05542272
2007-10-26 00:00:00+00:00,0.02009633
2007-10-29 00:00:00+00:00,0.02663926
2007-10-30 00:00:00+00:00,-0.03323054
2007-10-31 00:00:00+00:00,0.04318238
2007-11-01 00:00:00+00:00,-0.01304709
2007-11-02 00:00:00+00:00,0.04824265
2007-11-05 00:00:00+00:00,-0.02292419
2007-11-06 00:00:00+00:00,0.04984473
2007-11-07 00:00:00+00:00,0.00782269
2007-11-08 00:00:00+00:00,-0.00932187
2007-11-09 00:00:00+00:00,0.00997774
2007-11-12 00:00:00+00:00,-0.02856270
2007-11-13 00:00:00+00:00,-0.06173270
2007-11-14 00:00:00+00:00,0.05639263
2007-11-15 00:00:00+00:00,-0.01130800
2007-11-16 00:00:00+00:00,0.02223786
2007-11-19 00:00:00+00:00,0.01387654
2007-11-20 00:00:00+00:00,0.06585516
2007-11-21 00:00:00+00:00,-0.00282517
2007-11-22 00:00:00+00:00,-0.00907941
2007-11-23 00:00:00+00:00,0.02194222
2007-11-26 00:00:00+00:00,0.00040677
2007-11-27 00:00:00+00:00,-0.04034582
2007-11-28 00:00:00+00:00,-0.06018693
2007-11-29 00:00:00+00:00,0.00178724
2007-11-30 00:00:00+00:00,-0.02409685
2007-12-03 00:00:00+00:00,-0.00151093
2007-12-04 00:00:00+00:00,0.00095576
2007-12-05 00:00:00+00:00,-0.01592483
2007-12-06 00:00:00+00:00,0.04434982
2007-12-07 00:00:00+00:00,-0.03009823
2007-12-10 00:00:00+00:00,-0.02060127
2007-12-11 00:00:00+00:00,0.03653023
2007-12-12 00:00:00+00:00,0.09357907
2007-12-13 00:00:00+00:00,-0.02118644
2007-12-14 00:00:00+00:00,-0.00653995
2007-12-17 00:00:00+00:00,-0.00632693
2007-12-18 00:00:00+00:00,-0.03194888
2007-12-19 00:00:00+00:00,0.03287157
2007-12-20 00:00:00+00:00,-0.00689018
2007-12-21 00:00:00+00:00,0.01540838
2007-12-24 00:00:00+00:00,-0.01165160
2007-12-26 00:00:00+00:00,0.03661310
2007-12-27 00:00:00+00:00,0.02885052
2007-12-28 00:00:00+00:00,-0.03369026
2007-12-31 00:00:00+00:00,0.00470231
2008-01-02 00:00:00+00:00,0.06775119
2008-01-03 00:00:00+00:00,-0.01463290
2008-01-04 00:00:00+00:00,-0.02489794
2008-01-07 00:00:00+00:00,-0.06521334
2008-01-08 00:00:00+00:00,0.03208020
2008-01-09 00:00:00+00:00,-0.01779008
2008-01-10 00:00:00+00:00,-0.04293258
2008-01-11 00:00:00+00:00,-0.01826145
2008-01-14 00:00:00+00:00,0.04152372
2008-01-15 00:00:00+00:00,-0.03282867
2008-01-16 00:00:00+00:00,-0.02273084
2008-01-17 00:00:00+00:00,-0.01234911
2008-01-18 00:00:00+00:00,0.00523267
2008-01-21 00:00:00+00:00,-0.03170615
2008-01-22 00:00:00+00:00,0.00409238
2008-01-23 00:00:00+00:00,-0.04125212
2008-01-24 00:00:00+00:00,0.04415824
2008-01-25 00:00:00+00:00,0.03424464
2008-01-28 00:00:00+00:00,0.00639117
2008-01-29 00:00:00+00:00,0.01318029
2008-01-30 00:00:00+00:00,0.00672752
2008-01-31 00:00:00+00:00,-0.00792374
2008-02-01 00:00:00+00:00,-0.06164248
2008-02-04 00:00:00+00:00,0.02768590
2008-02-05 00:00:00+00:00,-0.02943664
2008-02-06 00:00:00+00:00,-0.02182710
2008-02-07 00:00:00+00:00,0.03179262
2008-02-08 00:00:00+00:00,0.07695749
2008-02-11 00:00:00+00:00,0.03684272
2008-02-12 00:00:00+00:00,-0.01021348
2008-02-13 00:00:00+00:00,0.01833198
2008-02-14 00:00:00+00:00,0.03842331
2008-02-15 00:00:00+00:00,-0.01196280
2008-02-18 00:00:00+00:00,0.01224073
2008-02-19 00:00:00+00:00,0.07547595
2008-02-20 00:00:00+00:00,-0.00506989
2008-02-21 00:00:00+00:00,-0.01299644
2008-02-22 00:00:00+00:00,0.01829729
2008-02-25 00:00:00+00:00,0.01433225
2008-02-26 00:00:00+00:00,0.02146986
2008-02-27 00:00:00+00:00,-0.03055062
2008-02-28 00:00:00+00:00,0.05394970
2008-02-29 00:00:00+00:00,-0.01359994
2008-03-03 00:00:00+00:00,0.02308597
2008-03-04 00:00:00+00:00,-0.03678541
2008-03-05 00:00:00+00:00,0.10355326
2008-03-06 00:00:00+00:00,0.01950324
2008-03-07 00:00:00+00:00,-0.01920425
2008-03-10 00:00:00+00:00,0.01638955
2008-03-11 00:00:00+00:00,0.01600861
2008-03-12 00:00:00+00:00,0.01949461
2008-03-13 00:00:00+00:00,0.05763127
2008-03-14 00:00:00+00:00,0.00828853
2008-03-17 00:00:00+00:00,-0.04471635
2008-03-18 00:00:00+00:00,0.05103637
2008-03-19 00:00:00+00:00,-0.07622933
2008-03-20 00:00:00+00:00,-0.02638645
2008-03-24 00:00:00+00:00,-0.01558511
2008-03-25 00:00:00+00:00,-0.02440012
2008-03-26 00:00:00+00:00,0.07682577
2008-03-27 00:00:00+00:00,0.06445890
2008-03-28 00:00:00+00:00,-0.02960328
2008-03-31 00:00:00+00:00,-0.06405797
2008-04-01 00:00:00+00:00,-0.01524380
2008-04-02 00:00:00+00:00,0.05142897
2008-04-03 00:00:00+00:00,-0.01911217
2008-04-04 00:00:00+00:00,0.04707814
2008-04-07 00:00:00+00:00,0.06096053
2008-04-08 00:00:00+00:00,0.01420095
2008-04-09 00:00:00+00:00,0.07333934
2008-04-10 00:00:00+00:00,-0.01885917
2008-04-11 00:00:00+00:00,0.00469631
2008-04-14 00:00:00+00:00,0.00337764
2008-04-15 00:00:00+00:00,0.04449093
2008-04-16 00:00:00+00:00,0.00540640
2008-04-17 00:00:00+00:00,-0.00950350
2008-04-18 00:00:00+00:00,0.01738385
2008-04-21 00:00:00+00:00,0.01327340
2008-04-22 00:00:00+00:00,0.00597934
2008-04-23 00:00:00+00:00,0.00545683
2008-04-24 00:00:00+00:00,-0.03783459
2008-04-25 00:00:00+00:00,0.02691588
2008-04-28 00:00:00+00:00,-0.00233136
2008-04-29 00:00:00+00:00,-0.03237541
2008-04-30 00:00:00+00:00,-0.02726013
2008-05-01 00:00:00+00:00,-0.02520583
2008-05-02 00:00:00+00:00,0.06414985
2008-05-05 00:00:00+00:00,0.05486687
2008-05-06 00:00:00+00:00,0.02842885
2008-05-07 00:00:00+00:00,0.05555390
2008-05-08 00:00:00+00:00,0.03620225
2008-05-09 00:00:00+00:00,0.07205539
2008-05-12 00:00:00+00:00,-0.04150165
2008-05-13 00:00:00+00:00,0.07744817
2008-05-14 00:00:00+00:00,-0.04544594
2008-05-15 00:00:00+00:00,0.00320637
2008-05-16 00:00:00+00:00,0.04425243
2008-05-19 00:00:00+00:00,-0.01374635
2008-05-20 00:00:00+00:00,0.05588964
2008-05-21 00:00:00+00:00,0.07088742
2008-05-22 00:00:00+00:00,0.02417869
2008-05-23 00:00:00+00:00,-0.04405338
2008-05-26 00:00:00+00:00,0.03544081
2008-05-27 00:00:00+00:00,-0.06820839
2008-05-28 00:00:00+00:00,0.01268688
2008-05-29 00:00:00+00:00,-0.07237926
2008-05-30 00:00:00+00:00,-0.00591026
2008-06-02 00:00:00+00:00,0.02934519
2008-06-03 00:00:00+00:00,-0.04387426
2008-06-04 00:00:00+00:00,-0.05154413
2008-06-05 00:00:00+00:00,0.07586440
2008-06-06 00:00:00+00:00,0.15876983
2008-06-09 00:00:00+00:00,-0.04781077
2008-06-10 00:00:00+00:00,-0.03319577
2008-06-11 00:00:00+00:00,0.08493338
2008-06-12 00:00:00+00:00,-0.01640334
2008-06-13 00:00:00+00:00,-0.05308545
2008-06-16 00:00:00+00:00,-0.00411802
2008-06-17 00:00:00+00:00,-0.00310916
2008-06-18 00:00:00+00:00,0.01964837
2008-06-19 00:00:00+00:00,-0.07512953
2008-06-20 00:00:00+00:00,0.03147974
2008-06-23 00:00:00+00:00,0.01288537
2008-06-24 00:00:00+00:00,0.00848172
2008-06-25 00:00:00+00:00,-0.03445563
2008-06-26 00:00:00+00:00,0.07177531
2008-06-27 00:00:00+00:00,0.01205130
2008-06-30 00:00:00+00:00,0.00087032
2008-07-01 00:00:00+00:00,0.01726343
2008-07-02 00:00:00+00:00,0.06428300
2008-07-03 00:00:00+00:00,0.01719268
2008-07-04 00:00:00+00:00,-0.02739893
2008-07-07 00:00:00+00:00,-0.03933819
2008-07-08 00:00:00+00:00,-0.07474305
2008-07-09 00:00:00+00:00,0.01602010
2008-07-10 00:00:00+00:00,0.09557067
2008-07-11 00:00:00+00:00,0.01941844
2008-07-14 00:00:00+00:00,-0.00598538
2008-07-15 00:00:00+00:00,-0.07235110
2008-07-16 00:00:00+00:00,-0.03960194
2008-07-17 00:00:00+00:00,-0.05061182
2008-07-18 00:00:00+00:00,-0.02834019
2008-07-21 00:00:00+00:00,0.03042124
2008-07-22 00:00:00+00:00,-0.03863497
2008-07-23 00:00:00+00:00,-0.06889239
2008-07-24 00:00:00+00:00,0.00946445
2008-07-25 00:00:00+00:00,-0.02506238
2008-07-28 00:00:00+00:00,0.02191376
2008-07-29 00:00:00+00:00,-0.05019652
2008-07-30 00:00:00+00:00,0.02747538
2008-07-31 00:00:00+00:00,-0.01732807
2008-08-01 00:00:00+00:00,-0.01286387
2008-08-04 00:00:00+00:00,-0.05103585
2008-08-05 00:00:00+00:00,-0.04184950
2008-08-06 00:00:00+00:00,-0.02611213
2008-08-07 00:00:00+00:00,-0.00234720
2008-08-08 00:00:00+00:00,-0.06531420
2008-08-11 00:00:00+00:00,-0.00543478
2008-08-12 00:00:00+00:00,-0.02718384
2008-08-13 00:00:00+00:00,0.03450180
2008-08-14 00:00:00+00:00,-0.02050005
2008-08-15 00:00:00+00:00,0.01210029
2008-08-18 00:00:00+00:00,-0.02183322
2008-08-19 00:00:00+00:00,0.02473418
2008-08-20 00:00:00+00:00,0.02589877
2008-08-21 00:00:00+00:00,0.08636004
2008-08-22 00:00:00+00:00,-0.10228450
2008-08-25 00:00:00+00:00,0.01277506
2008-08-26 00:00:00+00:00,0.03614267
2008-08-27 00:00:00+00:00,0.03081093
2008-08-28 00:00:00+00:00,-0.04859429
2008-08-29 00:00:00+00:00,0.00292214
2008-09-01 00:00:00+00:00,-0.06886181
2008-09-02 00:00:00+00:00,-0.00496431
2008-09-03 00:00:00+00:00,0.00208225
2008-09-04 00:00:00+00:00,-0.03579317
2008-09-05 00:00:00+00:00,-0.02754903
2008-09-08 00:00:00+00:00,0.01897546
2008-09-09 00:00:00+00:00,-0.05867711
2008-09-10 00:00:00+00:00,-0.01576230
2008-09-11 00:00:00+00:00,0.00747657
2008-09-12 00:00:00+00:00,0.01567484
2008-09-15 00:00:00+00:00,-0.09945221
2008-09-16 00:00:00+00:00,-0.05159071
2008-09-17 00:00:00+00:00,0.07684671
