Date,EURO600
2007-01-22 00:00:00+00:00,-0.00266880
2007-01-23 00:00:00+00:00,-0.00053519
2007-01-24 00:00:00+00:00,0.01097724
2007-01-25 00:00:00+00:00,-0.00582627
2007-01-26 00:00:00+00:00,-0.00719233
2007-01-29 00:00:00+00:00,0.00295144
2007-01-30 00:00:00+00:00,0.00454789
2007-01-31 00:00:00+00:00,-0.00532623
2007-02-01 00:00:00+00:00,0.01017403
2007-02-02 00:00:00+00:00,0.00450570
2007-02-05 00:00:00+00:00,0.00105541
2007-02-06 00:00:00+00:00,0.00369004
2007-02-07 00:00:00+00:00,0.00315126
2007-02-08 00:00:00+00:00,-0.00942408
2007-02-09 00:00:00+00:00,0.00475687
2007-02-12 00:00:00+00:00,-0.00552341
2007-02-13 00:00:00+00:00,0.00132240
2007-02-14 00:00:00+00:00,0.00871632
2007-02-15 00:00:00+00:00,0.00340403
2007-02-16 00:00:00+00:00,-0.00678497
2007-02-19 00:00:00+00:00,0.00446663
2007-02-20 00:00:00+00:00,-0.00209260
2007-02-21 00:00:00+00:00,-0.00786370
2007-02-22 00:00:00+00:00,0.00290621
2007-02-23 00:00:00+00:00,0.00131718
2007-02-26 00:00:00+00:00,0.00473560
2007-02-27 00:00:00+00:00,-0.02592302
2007-02-28 00:00:00+00:00,-0.01612903
2007-03-01 00:00:00+00:00,-0.01092896
2007-03-02 00:00:00+00:00,-0.00414365
2007-03-05 00:00:00+00:00,-0.02552011
2007-03-06 00:00:00+00:00,0.01853883
2007-03-07 00:00:00+00:00,0.01391982
2007-03-08 00:00:00+00:00,0.02847664
2007-03-09 00:00:00+00:00,0.00436086
2007-03-12 00:00:00+00:00,-0.00979059
2007-03-13 00:00:00+00:00,-0.02022410
2007-03-14 00:00:00+00:00,-0.02566248
2007-03-15 00:00:00+00:00,0.02061265
2007-03-16 00:00:00+00:00,0.00532959
2007-03-19 00:00:00+00:00,0.00781250
2007-03-20 00:00:00+00:00,0.00913621
2007-03-21 00:00:00+00:00,0.00438957
2007-03-22 00:00:00+00:00,0.01556952
2007-03-23 00:00:00+00:00,0.00349650
2007-03-26 00:00:00+00:00,-0.00857679
2007-03-27 00:00:00+00:00,-0.00081103
2007-03-28 00:00:00+00:00,-0.00703463
2007-03-29 00:00:00+00:00,0.01198910
2007-03-30 00:00:00+00:00,0.00026925
2007-04-02 00:00:00+00:00,0.00269179
2007-04-03 00:00:00+00:00,0.00966443
2007-04-04 00:00:00+00:00,0.00239298
2007-04-05 00:00:00+00:00,0.00132626
2007-04-10 00:00:00+00:00,0.00609272
2007-04-11 00:00:00+00:00,-0.00026330
2007-04-12 00:00:00+00:00,-0.00500395
2007-04-13 00:00:00+00:00,0.00635257
2007-04-16 00:00:00+00:00,0.01315097
2007-04-17 00:00:00+00:00,0.00025961
2007-04-18 00:00:00+00:00,-0.00545030
2007-04-19 00:00:00+00:00,-0.00548017
2007-04-20 00:00:00+00:00,0.01285752
2007-04-23 00:00:00+00:00,0.00129534
2007-04-24 00:00:00+00:00,-0.00931436
2007-04-25 00:00:00+00:00,0.00757378
2007-04-26 00:00:00+00:00,0.00103681
2007-04-27 00:00:00+00:00,-0.00543760
2007-04-30 00:00:00+00:00,0.00260349
2007-05-02 00:00:00+00:00,0.00467411
2007-05-03 00:00:00+00:00,0.00232618
2007-05-04 00:00:00+00:00,0.01083032
2007-05-07 00:00:00+00:00,-0.01096939
2007-05-08 00:00:00+00:00,0.00232138
2007-05-09 00:00:00+00:00,0.00180134
2007-05-10 00:00:00+00:00,-0.00616491
2007-05-11 00:00:00+00:00,0.00516929
2007-05-14 00:00:00+00:00,-0.00231422
2007-05-15 00:00:00+00:00,0.00257732
2007-05-16 00:00:00+00:00,-0.00128535
2007-05-17 00:00:00+00:00,0.00257400
2007-05-18 00:00:00+00:00,0.00924262
2007-05-21 00:00:00+00:00,0.00101755
2007-05-22 00:00:00+00:00,-0.00025413
2007-05-23 00:00:00+00:00,0.00737163
2007-05-24 00:00:00+00:00,-0.00731769
2007-05-25 00:00:00+00:00,0.00050839
2007-05-29 00:00:00+00:00,0.00152439
2007-05-30 00:00:00+00:00,-0.00076104
2007-05-31 00:00:00+00:00,0.00685453
2007-06-01 00:00:00+00:00,0.00958144
2007-06-04 00:00:00+00:00,-0.00324675
2007-06-05 00:00:00+00:00,-0.01253389
2007-06-06 00:00:00+00:00,-0.03252648
2007-06-07 00:00:00+00:00,-0.02667351
2007-06-08 00:00:00+00:00,0.00181960
2007-06-11 00:00:00+00:00,0.02232606
2007-06-12 00:00:00+00:00,0.00025681
2007-06-13 00:00:00+00:00,0.00308087
2007-06-14 00:00:00+00:00,0.01458920
2007-06-15 00:00:00+00:00,0.01261352
2007-06-18 00:00:00+00:00,-0.00174390
2007-06-19 00:00:00+00:00,-0.00299476
2007-06-20 00:00:00+00:00,0.00275344
2007-06-21 00:00:00+00:00,-0.01023465
2007-06-22 00:00:00+00:00,-0.00403531
2007-06-25 00:00:00+00:00,-0.00075969
2007-06-26 00:00:00+00:00,-0.00658895
2007-06-27 00:00:00+00:00,-0.00484694
2007-06-28 00:00:00+00:00,0.00922840
2007-06-29 00:00:00+00:00,0.00406401
2007-07-02 00:00:00+00:00,-0.00101189
2007-07-03 00:00:00+00:00,0.00835655
2007-07-04 00:00:00+00:00,0.00426921
2007-07-05 00:00:00+00:00,-0.00600150
2007-07-06 00:00:00+00:00,0.00402516
2007-07-09 00:00:00+00:00,0.00350789
2007-07-10 00:00:00+00:00,-0.01048689
2007-07-11 00:00:00+00:00,-0.00378501
2007-07-12 00:00:00+00:00,0.01139818
2007-07-13 00:00:00+00:00,0.00375657
2007-07-16 00:00:00+00:00,0.00149701
2007-07-17 00:00:00+00:00,-0.00523169
2007-07-18 00:00:00+00:00,-0.01126972
2007-07-19 00:00:00+00:00,0.00861196
2007-07-20 00:00:00+00:00,-0.01079859
2007-07-23 00:00:00+00:00,0.00609292
2007-07-24 00:00:00+00:00,-0.01387837
2007-07-25 00:00:00+00:00,-0.01100307
2007-07-26 00:00:00+00:00,-0.02664942
2007-07-27 00:00:00+00:00,-0.00584795
2007-07-30 00:00:00+00:00,-0.00187166
2007-07-31 00:00:00+00:00,0.02009108
2007-08-01 00:00:00+00:00,-0.02232143
2007-08-02 00:00:00+00:00,0.01396723
2007-08-03 00:00:00+00:00,-0.00635762
2007-08-06 00:00:00+00:00,-0.00933085
2007-08-07 00:00:00+00:00,0.00753498
2007-08-08 00:00:00+00:00,0.02297009
2007-08-09 00:00:00+00:00,-0.01775457
2007-08-10 00:00:00+00:00,-0.03056885
2007-08-13 00:00:00+00:00,0.01974225
2007-08-14 00:00:00+00:00,-0.01210003
2007-08-15 00:00:00+00:00,0.00272183
2007-08-16 00:00:00+00:00,-0.03935939
2007-08-17 00:00:00+00:00,0.02486578
2007-08-20 00:00:00+00:00,-0.00771988
2007-08-21 00:00:00+00:00,0.00916921
2007-08-22 00:00:00+00:00,0.01707048
2007-08-23 00:00:00+00:00,0.00406064
2007-08-24 00:00:00+00:00,0.00134807
2007-08-27 00:00:00+00:00,0.00457728
2007-08-28 00:00:00+00:00,-0.02063790
2007-08-29 00:00:00+00:00,0.00492611
2007-08-30 00:00:00+00:00,0.01225490
2007-08-31 00:00:00+00:00,0.01156847
2007-09-03 00:00:00+00:00,0.01143617
2007-09-04 00:00:00+00:00,-0.00210360
2007-09-05 00:00:00+00:00,-0.03422523
2007-09-06 00:00:00+00:00,0.00428495
2007-09-07 00:00:00+00:00,-0.04543025
2007-09-10 00:00:00+00:00,-0.03336068
2007-09-11 00:00:00+00:00,0.05061179
2007-09-12 00:00:00+00:00,0.01328994
2007-09-13 00:00:00+00:00,0.00562099
2007-09-14 00:00:00+00:00,-0.01250998
2007-09-17 00:00:00+00:00,-0.01455526
2007-09-18 00:00:00+00:00,0.01477024
2007-09-19 00:00:00+00:00,0.02641509
2007-09-20 00:00:00+00:00,-0.00709034
2007-09-21 00:00:00+00:00,0.00476065
2007-09-24 00:00:00+00:00,-0.00078968
2007-09-25 00:00:00+00:00,-0.00948367
2007-09-26 00:00:00+00:00,-0.00425532
2007-09-27 00:00:00+00:00,0.01549145
2007-09-28 00:00:00+00:00,0.00131510
2007-10-01 00:00:00+00:00,0.00341476
2007-10-02 00:00:00+00:00,0.00942408
2007-10-03 00:00:00+00:00,-0.00674274
2007-10-04 00:00:00+00:00,0.00156658
2007-10-05 00:00:00+00:00,0.00703858
2007-10-08 00:00:00+00:00,0.00621279
2007-10-09 00:00:00+00:00,0.00463082
2007-10-10 00:00:00+00:00,0.00076825
2007-10-11 00:00:00+00:00,0.00562948
2007-10-12 00:00:00+00:00,-0.00229008
2007-10-15 00:00:00+00:00,-0.00790615
2007-10-16 00:00:00+00:00,-0.00796915
2007-10-17 00:00:00+00:00,0.00725577
2007-10-18 00:00:00+00:00,-0.00951891
2007-10-19 00:00:00+00:00,-0.00545455
2007-10-22 00:00:00+00:00,-0.01331940
2007-10-23 00:00:00+00:00,0.01058761
2007-10-24 00:00:00+00:00,-0.00680985
2007-10-25 00:00:00+00:00,0.01002110
2007-10-26 00:00:00+00:00,0.00678851
2007-10-29 00:00:00+00:00,0.00622407
2007-10-30 00:00:00+00:00,-0.00386598
2007-10-31 00:00:00+00:00,0.00879690
2007-11-01 00:00:00+00:00,-0.01461913
2007-11-02 00:00:00+00:00,-0.00650703
2007-11-05 00:00:00+00:00,-0.00759759
2007-11-06 00:00:00+00:00,0.00237592
2007-11-07 00:00:00+00:00,-0.00632078
2007-11-08 00:00:00+00:00,-0.00636099
2007-11-09 00:00:00+00:00,-0.01653774
2007-11-12 00:00:00+00:00,0.00081367
2007-11-13 00:00:00+00:00,0.00216802
2007-11-14 00:00:00+00:00,0.00405625
2007-11-15 00:00:00+00:00,-0.01238890
2007-11-16 00:00:00+00:00,-0.00845378
2007-11-19 00:00:00+00:00,-0.02090209
2007-11-20 00:00:00+00:00,0.01151685
2007-11-21 00:00:00+00:00,-0.02527076
2007-11-22 00:00:00+00:00,0.00569801
2007-11-23 00:00:00+00:00,0.01614731
2007-11-26 00:00:00+00:00,-0.00585447
2007-11-27 00:00:00+00:00,-0.01430174
2007-11-28 00:00:00+00:00,0.03812233
2007-11-29 00:00:00+00:00,0.00383667
2007-11-30 00:00:00+00:00,0.01365001
2007-12-03 00:00:00+00:00,-0.00430918
2007-12-04 00:00:00+00:00,-0.03029483
2007-12-05 00:00:00+00:00,0.04009317
2007-12-06 00:00:00+00:00,0.00161594
2007-12-07 00:00:00+00:00,0.01022605
2007-12-10 00:00:00+00:00,0.01231593
2007-12-11 00:00:00+00:00,-0.01011176
2007-12-12 00:00:00+00:00,0.01043060
2007-12-13 00:00:00+00:00,-0.02408682
2007-12-14 00:00:00+00:00,0.00433957
2007-12-17 00:00:00+00:00,-0.01728328
2007-12-18 00:00:00+00:00,-0.00274801
2007-12-19 00:00:00+00:00,-0.00496004
2007-12-20 00:00:00+00:00,0.00083079
2007-12-21 00:00:00+00:00,0.01383509
2007-12-27 00:00:00+00:00,0.00218341
2007-12-28 00:00:00+00:00,-0.00435730
2008-01-02 00:00:00+00:00,-0.01148796
2008-01-03 00:00:00+00:00,-0.00193691
2008-01-04 00:00:00+00:00,-0.01996119
2008-01-07 00:00:00+00:00,-0.00282885
2008-01-08 00:00:00+00:00,0.00709220
2008-01-09 00:00:00+00:00,-0.01295775
2008-01-10 00:00:00+00:00,-0.00970320
2008-01-11 00:00:00+00:00,-0.00547550
2008-01-14 00:00:00+00:00,0.00260794
2008-01-15 00:00:00+00:00,-0.02312139
2008-01-16 00:00:00+00:00,-0.01213018
2008-01-17 00:00:00+00:00,-0.00598982
2008-01-18 00:00:00+00:00,-0.00964146
2008-01-21 00:00:00+00:00,-0.05841661
2008-01-22 00:00:00+00:00,0.02231565
2008-01-23 00:00:00+00:00,-0.03005378
2008-01-24 00:00:00+00:00,0.05251142
2008-01-25 00:00:00+00:00,0.00030989
2008-01-28 00:00:00+00:00,-0.01239157
2008-01-29 00:00:00+00:00,0.01756587
2008-01-30 00:00:00+00:00,-0.00678175
2008-01-31 00:00:00+00:00,0.00155183
2008-02-01 00:00:00+00:00,0.01921289
2008-02-04 00:00:00+00:00,0.00212831
2008-02-05 00:00:00+00:00,-0.03155340
2008-02-06 00:00:00+00:00,0.00532581
2008-02-07 00:00:00+00:00,-0.02025553
2008-02-08 00:00:00+00:00,0.00413486
2008-02-11 00:00:00+00:00,-0.00886918
2008-02-12 00:00:00+00:00,0.03163950
2008-02-13 00:00:00+00:00,0.00247831
2008-02-14 00:00:00+00:00,0.00123609
2008-02-15 00:00:00+00:00,-0.01944444
2008-02-18 00:00:00+00:00,0.01888574
2008-02-19 00:00:00+00:00,0.00092678
2008-02-20 00:00:00+00:00,-0.01203704
2008-02-21 00:00:00+00:00,0.00656045
2008-02-22 00:00:00+00:00,-0.00775916
2008-02-25 00:00:00+00:00,0.01626525
2008-02-26 00:00:00+00:00,0.01569714
2008-02-27 00:00:00+00:00,-0.00272727
2008-02-28 00:00:00+00:00,-0.01853540
2008-02-29 00:00:00+00:00,-0.01362229
2008-03-03 00:00:00+00:00,-0.01726303
2008-03-04 00:00:00+00:00,-0.01884382
2008-03-05 00:00:00+00:00,0.02676849
2008-03-06 00:00:00+00:00,-0.01877187
2008-03-07 00:00:00+00:00,-0.02249357
2008-03-10 00:00:00+00:00,-0.02534937
2008-03-11 00:00:00+00:00,0.02631579
2008-03-12 00:00:00+00:00,-0.00032489
2008-03-13 00:00:00+00:00,-0.01364966
2008-03-14 00:00:00+00:00,-0.01021417
2008-03-17 00:00:00+00:00,-0.04427430
2008-03-18 00:00:00+00:00,0.03343783
2008-03-19 00:00:00+00:00,-0.00640377
2008-03-20 00:00:00+00:00,-0.00237449
2008-03-25 00:00:00+00:00,0.02992180
2008-03-26 00:00:00+00:00,-0.00660284
2008-03-27 00:00:00+00:00,0.01163177
2008-03-28 00:00:00+00:00,-0.00459921
2008-03-31 00:00:00+00:00,-0.00264026
2008-04-01 00:00:00+00:00,0.03176704
2008-04-02 00:00:00+00:00,0.01282874
2008-04-03 00:00:00+00:00,-0.00474984
2008-04-04 00:00:00+00:00,0.00381801
2008-04-07 00:00:00+00:00,0.00887480
2008-04-08 00:00:00+00:00,-0.01005341
2008-04-09 00:00:00+00:00,-0.00729927
2008-04-10 00:00:00+00:00,-0.00383632
2008-04-11 00:00:00+00:00,-0.01444159
2008-04-14 00:00:00+00:00,-0.00716379
2008-04-15 00:00:00+00:00,0.00393572
2008-04-16 00:00:00+00:00,0.01698791
2008-04-17 00:00:00+00:00,-0.00417604
2008-04-18 00:00:00+00:00,0.02483871
2008-04-21 00:00:00+00:00,-0.01920050
