Date,BUND
2007-02-19 00:00:00+00:00,-0.00225264
2007-02-20 00:00:00+00:00,0.00199514
2007-02-21 00:00:00+00:00,0.00060664
2007-02-22 00:00:00+00:00,-0.00632308
2007-02-23 00:00:00+00:00,0.00677966
2007-02-26 00:00:00+00:00,0.00848800
2007-02-27 00:00:00+00:00,0.01035107
2007-02-28 00:00:00+00:00,-0.00514889
2007-03-01 00:00:00+00:00,0.00163469
2007-03-02 00:00:00+00:00,-0.00275150
2007-03-05 00:00:00+00:00,0.00456936
2007-03-06 00:00:00+00:00,-0.00258176
2007-03-07 00:00:00+00:00,0.00086170
2007-03-08 00:00:00+00:00,-0.00111876
2007-03-09 00:00:00+00:00,-0.00396210
2007-03-12 00:00:00+00:00,0.00457528
2007-03-13 00:00:00+00:00,0.00473852
2007-03-14 00:00:00+00:00,0.00094461
2007-03-15 00:00:00+00:00,-0.00137540
2007-03-16 00:00:00+00:00,-0.00068764
2007-03-19 00:00:00+00:00,-0.00300946
2007-03-20 00:00:00+00:00,0.00223887
2007-03-21 00:00:00+00:00,0.00094616
2007-03-22 00:00:00+00:00,-0.00765131
2007-03-23 00:00:00+00:00,-0.00690429
2007-03-26 00:00:00+00:00,-0.00103941
2007-03-27 00:00:00+00:00,-0.00234070
2007-03-28 00:00:00+00:00,-0.00303661
2007-03-29 00:00:00+00:00,-0.00112916
2007-03-30 00:00:00+00:00,-0.00226087
2007-04-02 00:00:00+00:00,-0.00191421
2007-04-03 00:00:00+00:00,-0.00348402
2007-04-04 00:00:00+00:00,0.00427611
2007-04-05 00:00:00+00:00,-0.00461672
2007-04-10 00:00:00+00:00,-0.00410230
2007-04-11 00:00:00+00:00,-0.00419727
2007-04-12 00:00:00+00:00,-0.00552244
2007-04-13 00:00:00+00:00,-0.00746793
2007-04-16 00:00:00+00:00,0.00608197
2007-04-17 00:00:00+00:00,0.00378022
2007-04-18 00:00:00+00:00,0.00394910
2007-04-19 00:00:00+00:00,-0.00788574
2007-04-20 00:00:00+00:00,0.00114296
2007-04-23 00:00:00+00:00,0.00369166
2007-04-24 00:00:00+00:00,0.00201790
2007-04-25 00:00:00+00:00,-0.00447094
2007-04-26 00:00:00+00:00,-0.00650435
2007-04-27 00:00:00+00:00,0.00229156
2007-04-30 00:00:00+00:00,0.01135264
2007-05-02 00:00:00+00:00,-0.01111403
2007-05-03 00:00:00+00:00,-0.00255214
2007-05-04 00:00:00+00:00,0.00563877
2007-05-07 00:00:00+00:00,-0.00158172
2007-05-08 00:00:00+00:00,0.00035174
2007-05-09 00:00:00+00:00,-0.00307773
2007-05-10 00:00:00+00:00,0.00361043
2007-05-11 00:00:00+00:00,-0.00369198
2007-05-14 00:00:00+00:00,-0.00625385
2007-05-15 00:00:00+00:00,-0.00468239
2007-05-16 00:00:00+00:00,-0.00026563
2007-05-17 00:00:00+00:00,-0.00292242
2007-05-18 00:00:00+00:00,0.00053196
2007-05-21 00:00:00+00:00,0.00186187
2007-05-22 00:00:00+00:00,-0.00566924
2007-05-23 00:00:00+00:00,-0.00248734
2007-05-24 00:00:00+00:00,0.00302357
2007-05-25 00:00:00+00:00,-0.00648313
2007-05-29 00:00:00+00:00,-0.00062424
2007-05-30 00:00:00+00:00,0.00008913
2007-05-31 00:00:00+00:00,-0.00249532
2007-06-01 00:00:00+00:00,-0.00419418
2007-06-04 00:00:00+00:00,0.00179131
2007-06-05 00:00:00+00:00,-0.00599767
2007-06-06 00:00:00+00:00,0.00520506
2007-06-07 00:00:00+00:00,-0.01440716
2007-06-08 00:00:00+00:00,-0.00198377
2007-06-11 00:00:00+00:00,-0.00072150
2007-06-12 00:00:00+00:00,-0.00830475
2007-06-13 00:00:00+00:00,-0.00181274
2007-06-14 00:00:00+00:00,-0.00235870
2007-06-15 00:00:00+00:00,0.00127203
2007-06-18 00:00:00+00:00,-0.00290355
2007-06-19 00:00:00+00:00,0.01080934
2007-06-20 00:00:00+00:00,-0.00687161
2007-06-21 00:00:00+00:00,-0.00226881
2007-06-22 00:00:00+00:00,0.00445333
2007-06-25 00:00:00+00:00,0.00299157
2007-06-26 00:00:00+00:00,0.00144809
2007-06-27 00:00:00+00:00,0.00497243
2007-06-28 00:00:00+00:00,-0.00081183
2007-06-29 00:00:00+00:00,0.00081220
2007-07-02 00:00:00+00:00,0.01170960
2007-07-03 00:00:00+00:00,-0.01219840
2007-07-04 00:00:00+00:00,-0.00730717
2007-07-05 00:00:00+00:00,-0.00552236
2007-07-06 00:00:00+00:00,-0.00535876
2007-07-09 00:00:00+00:00,0.00318645
2007-07-10 00:00:00+00:00,0.01418053
2007-07-11 00:00:00+00:00,-0.00261686
2007-07-12 00:00:00+00:00,-0.00795444
2007-07-13 00:00:00+00:00,0.00381160
2007-07-16 00:00:00+00:00,0.00959537
2007-07-17 00:00:00+00:00,-0.00423538
2007-07-18 00:00:00+00:00,0.00460663
2007-07-19 00:00:00+00:00,0.00207357
2007-07-20 00:00:00+00:00,0.01621329
2007-07-23 00:00:00+00:00,-0.00178667
2007-07-24 00:00:00+00:00,0.00598535
2007-07-25 00:00:00+00:00,-0.00071301
2007-07-26 00:00:00+00:00,0.01569327
2007-07-27 00:00:00+00:00,-0.00159250
2007-07-30 00:00:00+00:00,-0.00097345
2007-07-31 00:00:00+00:00,0.00407404
2007-08-01 00:00:00+00:00,-0.00689533
2007-08-02 00:00:00+00:00,-0.00275115
2007-08-03 00:00:00+00:00,0.00834813
2007-08-06 00:00:00+00:00,-0.00609864
2007-08-07 00:00:00+00:00,-0.00062134
2007-08-08 00:00:00+00:00,-0.01136868
2007-08-09 00:00:00+00:00,0.00571276
2007-08-10 00:00:00+00:00,0.00258076
2007-08-13 00:00:00+00:00,0.00417741
2007-08-14 00:00:00+00:00,-0.00062101
2007-08-15 00:00:00+00:00,0.00843021
2007-08-16 00:00:00+00:00,0.00830609
2007-08-17 00:00:00+00:00,-0.00581139
2007-08-20 00:00:00+00:00,0.00211827
2007-08-21 00:00:00+00:00,0.00661201
2007-08-22 00:00:00+00:00,-0.00825503
2007-08-23 00:00:00+00:00,0.00458918
2007-08-24 00:00:00+00:00,-0.00070441
2007-08-27 00:00:00+00:00,0.00413915
2007-08-28 00:00:00+00:00,0.00421741
2007-08-29 00:00:00+00:00,-0.00675142
2007-08-30 00:00:00+00:00,0.00483899
2007-08-31 00:00:00+00:00,-0.00473975
2007-09-03 00:00:00+00:00,-0.00413441
2007-09-04 00:00:00+00:00,0.00158997
2007-09-05 00:00:00+00:00,0.00849107
2007-09-06 00:00:00+00:00,0.00061587
2007-09-07 00:00:00+00:00,0.01390478
2007-09-10 00:00:00+00:00,0.00663987
2007-09-11 00:00:00+00:00,-0.00304984
2007-09-12 00:00:00+00:00,-0.00296788
2007-09-13 00:00:00+00:00,-0.00664045
2007-09-14 00:00:00+00:00,-0.00035075
2007-09-17 00:00:00+00:00,0.00438289
2007-09-18 00:00:00+00:00,-0.01032642
2007-09-19 00:00:00+00:00,-0.00939833
2007-09-20 00:00:00+00:00,-0.01228349
2007-09-21 00:00:00+00:00,0.00080142
2007-09-24 00:00:00+00:00,-0.00071130
2007-09-25 00:00:00+00:00,0.00311249
2007-09-26 00:00:00+00:00,-0.00648485
2007-09-27 00:00:00+00:00,0.00195921
2007-09-28 00:00:00+00:00,0.00231255
2007-10-01 00:00:00+00:00,0.00266572
2007-10-02 00:00:00+00:00,0.00346205
2007-10-03 00:00:00+00:00,-0.00452128
2007-10-04 00:00:00+00:00,0.00666075
2007-10-05 00:00:00+00:00,-0.00991326
2007-10-08 00:00:00+00:00,0.00053376
2007-10-09 00:00:00+00:00,0.00240107
2007-10-10 00:00:00+00:00,-0.00266690
2007-10-11 00:00:00+00:00,-0.00453495
2007-10-12 00:00:00+00:00,-0.00998217
2007-10-15 00:00:00+00:00,0.00322465
2007-10-16 00:00:00+00:00,-0.00178875
2007-10-17 00:00:00+00:00,0.00733912
2007-10-18 00:00:00+00:00,0.00900981
2007-10-19 00:00:00+00:00,0.01873557
2007-10-22 00:00:00+00:00,0.00149569
2007-10-23 00:00:00+00:00,-0.00035168
2007-10-24 00:00:00+00:00,0.00518864
2007-10-25 00:00:00+00:00,-0.00078947
2007-10-26 00:00:00+00:00,-0.00140412
2007-10-29 00:00:00+00:00,0.00043921
2007-10-30 00:00:00+00:00,-0.00131671
2007-10-31 00:00:00+00:00,-0.01660371
2007-11-01 00:00:00+00:00,0.01417686
2007-11-02 00:00:00+00:00,0.00175840
2007-11-05 00:00:00+00:00,0.00035156
2007-11-06 00:00:00+00:00,-0.00140610
2007-11-07 00:00:00+00:00,0.00994106
2007-11-08 00:00:00+00:00,-0.00078740
2007-11-09 00:00:00+00:00,0.00656455
2007-11-12 00:00:00+00:00,0.00113389
2007-11-13 00:00:00+00:00,-0.00941669
2007-11-14 00:00:00+00:00,0.00096364
2007-11-15 00:00:00+00:00,0.00621662
2007-11-16 00:00:00+00:00,-0.00261826
2007-11-19 00:00:00+00:00,0.01258851
2007-11-20 00:00:00+00:00,-0.00495179
2007-11-21 00:00:00+00:00,0.00723059
2007-11-22 00:00:00+00:00,0.00147467
2007-11-23 00:00:00+00:00,-0.00182118
2007-11-26 00:00:00+00:00,0.01032717
2007-11-27 00:00:00+00:00,-0.01493878
2007-11-28 00:00:00+00:00,-0.01026533
2007-11-29 00:00:00+00:00,0.00908932
2007-11-30 00:00:00+00:00,-0.01018277
2007-12-03 00:00:00+00:00,0.01101880
2007-12-04 00:00:00+00:00,0.00285838
2007-12-05 00:00:00+00:00,0.00043200
2007-12-06 00:00:00+00:00,-0.01020585
2007-12-07 00:00:00+00:00,-0.01608276
2007-12-10 00:00:00+00:00,-0.00910683
2007-12-11 00:00:00+00:00,0.00986002
2007-12-12 00:00:00+00:00,-0.01489138
2007-12-13 00:00:00+00:00,-0.00238305
2007-12-14 00:00:00+00:00,-0.00326942
2007-12-17 00:00:00+00:00,0.00407152
2007-12-18 00:00:00+00:00,0.00035308
2007-12-19 00:00:00+00:00,0.00105942
2007-12-20 00:00:00+00:00,0.00432289
2007-12-21 00:00:00+00:00,-0.00942897
2007-12-27 00:00:00+00:00,-0.00557522
2007-12-28 00:00:00+00:00,0.00807668
2008-01-02 00:00:00+00:00,0.01821236
2008-01-03 00:00:00+00:00,0.00604627
2008-01-04 00:00:00+00:00,0.00707238
2008-01-07 00:00:00+00:00,0.00243584
2008-01-08 00:00:00+00:00,-0.00330176
2008-01-09 00:00:00+00:00,0.00661157
2008-01-10 00:00:00+00:00,-0.00078173
2008-01-11 00:00:00+00:00,0.00338748
2008-01-14 00:00:00+00:00,0.00207882
2008-01-15 00:00:00+00:00,0.00580187
2008-01-16 00:00:00+00:00,0.00474424
2008-01-17 00:00:00+00:00,0.00680155
2008-01-18 00:00:00+00:00,-0.00386167
2008-01-21 00:00:00+00:00,0.00972043
2008-01-22 00:00:00+00:00,-0.01018138
2008-01-23 00:00:00+00:00,0.00670737
2008-01-24 00:00:00+00:00,-0.01150511
2008-01-25 00:00:00+00:00,0.01000431
2008-01-28 00:00:00+00:00,-0.00171556
2008-01-29 00:00:00+00:00,-0.00557940
2008-01-30 00:00:00+00:00,-0.00585299
2008-01-31 00:00:00+00:00,0.01406021
2008-02-01 00:00:00+00:00,0.00034308
2008-02-04 00:00:00+00:00,-0.00179949
2008-02-05 00:00:00+00:00,0.01381263
2008-02-06 00:00:00+00:00,-0.00425822
2008-02-07 00:00:00+00:00,-0.00691657
2008-02-08 00:00:00+00:00,0.01233299
2008-02-11 00:00:00+00:00,-0.00323625
2008-02-12 00:00:00+00:00,-0.00537405
2008-02-13 00:00:00+00:00,-0.01231611
2008-02-14 00:00:00+00:00,-0.00387230
2008-02-15 00:00:00+00:00,0.00620797
2008-02-18 00:00:00+00:00,-0.00679103
2008-02-19 00:00:00+00:00,-0.00258755
2008-02-20 00:00:00+00:00,-0.00051822
2008-02-21 00:00:00+00:00,0.00535683
2008-02-22 00:00:00+00:00,-0.00482426
2008-02-25 00:00:00+00:00,-0.00302350
2008-02-26 00:00:00+00:00,-0.00397804
2008-02-27 00:00:00+00:00,-0.00086670
2008-02-28 00:00:00+00:00,0.01413091
2008-02-29 00:00:00+00:00,0.01885818
2008-03-03 00:00:00+00:00,-0.00255842
2008-03-04 00:00:00+00:00,0.00444482
2008-03-05 00:00:00+00:00,-0.00486722
2008-03-06 00:00:00+00:00,0.00419305
2008-03-07 00:00:00+00:00,0.00587985
2008-03-10 00:00:00+00:00,0.00850629
2008-03-11 00:00:00+00:00,-0.01169293
2008-03-12 00:00:00+00:00,0.00664452
2008-03-13 00:00:00+00:00,-0.00076459
2008-03-14 00:00:00+00:00,0.00399456
2008-03-17 00:00:00+00:00,0.00585589
2008-03-18 00:00:00+00:00,-0.01404518
2008-03-19 00:00:00+00:00,0.00562420
2008-03-20 00:00:00+00:00,-0.00305447
2008-03-25 00:00:00+00:00,-0.02263830
2008-03-26 00:00:00+00:00,-0.00137705
2008-03-27 00:00:00+00:00,-0.00465116
2008-03-28 00:00:00+00:00,0.00198618
2008-03-31 00:00:00+00:00,0.00241775
2008-04-01 00:00:00+00:00,-0.00534667
2008-04-02 00:00:00+00:00,0.00017340
2008-04-03 00:00:00+00:00,-0.00849515
2008-04-04 00:00:00+00:00,0.00563991
2008-04-07 00:00:00+00:00,-0.01030303
2008-04-08 00:00:00+00:00,0.00069565
2008-04-09 00:00:00+00:00,0.00452449
2008-04-10 00:00:00+00:00,-0.00078091
2008-04-11 00:00:00+00:00,0.01136364
2008-04-14 00:00:00+00:00,0.00034498
2008-04-15 00:00:00+00:00,-0.00932160
2008-04-16 00:00:00+00:00,-0.00875292
2008-04-17 00:00:00+00:00,-0.00948981
2008-04-18 00:00:00+00:00,-0.00262146
2008-04-21 00:00:00+00:00,-0.00061275
2008-04-22 00:00:00+00:00,-0.00595707
2008-04-23 00:00:00+00:00,0.00254609
2008-04-24 00:00:00+00:00,-0.00798946
2008-04-25 00:00:00+00:00,0.00026432
2008-04-28 00:00:00+00:00,-0.00035239
2008-04-29 00:00:00+00:00,0.00731149
2008-04-30 00:00:00+00:00,0.00342315
2008-05-02 00:00:00+00:00,-0.01103811
2008-05-05 00:00:00+00:00,0.00414170
2008-05-06 00:00:00+00:00,-0.00035180
2008-05-07 00:00:00+00:00,0.00237467
2008-05-08 00:00:00+00:00,0.01343874
2008-05-09 00:00:00+00:00,0.00854775
2008-05-12 00:00:00+00:00,-0.00165117
2008-05-13 00:00:00+00:00,-0.01409799
2008-05-14 00:00:00+00:00,-0.00928115
2008-05-15 00:00:00+00:00,-0.00299111
2008-05-16 00:00:00+00:00,-0.00035224
2008-05-19 00:00:00+00:00,-0.00114578
2008-05-20 00:00:00+00:00,0.00290954
2008-05-21 00:00:00+00:00,-0.01056896
2008-05-22 00:00:00+00:00,-0.00477792
2008-05-23 00:00:00+00:00,0.00345959
2008-05-26 00:00:00+00:00,-0.00398477
2008-05-27 00:00:00+00:00,-0.00159768
2008-05-28 00:00:00+00:00,-0.00639261
2008-05-29 00:00:00+00:00,-0.01051225
2008-05-30 00:00:00+00:00,0.00143241
2008-06-02 00:00:00+00:00,0.00742663
2008-06-03 00:00:00+00:00,-0.00346605
2008-06-04 00:00:00+00:00,-0.00026755
2008-06-05 00:00:00+00:00,-0.01231593
2008-06-06 00:00:00+00:00,0.00853319
2008-06-09 00:00:00+00:00,-0.00722698
2008-06-10 00:00:00+00:00,-0.01094956
2008-06-11 00:00:00+00:00,-0.00361011
2008-06-12 00:00:00+00:00,-0.00533020
2008-06-13 00:00:00+00:00,-0.00716748
2008-06-16 00:00:00+00:00,0.00236665
2008-06-17 00:00:00+00:00,0.00481599
2008-06-18 00:00:00+00:00,-0.00027184
2008-06-19 00:00:00+00:00,-0.01123697
2008-06-20 00:00:00+00:00,0.00847458
2008-06-23 00:00:00+00:00,0.00526937
2008-06-24 00:00:00+00:00,0.00090670
2008-06-25 00:00:00+00:00,0.00054294
2008-06-26 00:00:00+00:00,0.01565186
2008-06-27 00:00:00+00:00,-0.00206463
2008-06-30 00:00:00+00:00,-0.01321586
2008-07-01 00:00:00+00:00,-0.00199023
2008-07-02 00:00:00+00:00,-0.00534323
2008-07-03 00:00:00+00:00,0.01741497
2008-07-04 00:00:00+00:00,0.00845780
2008-07-07 00:00:00+00:00,0.00860678
2008-07-08 00:00:00+00:00,0.00124944
2008-07-09 00:00:00+00:00,0.00597414
2008-07-10 00:00:00+00:00,-0.00355650
2008-07-11 00:00:00+00:00,-0.00962481
2008-07-14 00:00:00+00:00,0.01181419
2008-07-15 00:00:00+00:00,-0.00195782
2008-07-16 00:00:00+00:00,-0.00186982
2008-07-17 00:00:00+00:00,-0.00918249
2008-07-18 00:00:00+00:00,-0.01737728
2008-07-21 00:00:00+00:00,-0.00695699
2008-07-22 00:00:00+00:00,-0.00326353
2008-07-23 00:00:00+00:00,-0.00163517
2008-07-24 00:00:00+00:00,0.01661974
2008-07-25 00:00:00+00:00,-0.01090680
2008-07-28 00:00:00+00:00,0.01441523
2008-07-29 00:00:00+00:00,0.00782796
2008-07-30 00:00:00+00:00,0.01174467
2008-07-31 00:00:00+00:00,0.00597148
2008-08-01 00:00:00+00:00,0.00142083
2008-08-04 00:00:00+00:00,-0.00017756
2008-08-05 00:00:00+00:00,0.00364056
2008-08-06 00:00:00+00:00,-0.00265887
2008-08-07 00:00:00+00:00,0.01569566
2008-08-08 00:00:00+00:00,-0.00123272
2008-08-11 00:00:00+00:00,-0.00105690
2008-08-12 00:00:00+00:00,0.00740349
2008-08-13 00:00:00+00:00,-0.00052710
2008-08-14 00:00:00+00:00,0.00263458
2008-08-15 00:00:00+00:00,0.00605422
2008-08-18 00:00:00+00:00,0.00192459
2008-08-19 00:00:00+00:00,-0.00375710
2008-08-20 00:00:00+00:00,0.00910125
2008-08-21 00:00:00+00:00,-0.01071802
2008-08-22 00:00:00+00:00,-0.00543383
2008-08-25 00:00:00+00:00,0.01396697
2008-08-26 00:00:00+00:00,0.00314081
2008-08-27 00:00:00+00:00,-0.00722923
2008-08-28 00:00:00+00:00,-0.00174886
2008-08-29 00:00:00+00:00,-0.00279965
2008-09-01 00:00:00+00:00,0.00823406
2008-09-02 00:00:00+00:00,-0.00471081
2008-09-03 00:00:00+00:00,-0.00026281
2008-09-04 00:00:00+00:00,0.00665966
2008-09-05 00:00:00+00:00,0.00130571
2008-09-08 00:00:00+00:00,0.00095627
2008-09-09 00:00:00+00:00,0.00147646
2008-09-10 00:00:00+00:00,-0.00685764
2008-09-11 00:00:00+00:00,-0.00235151
2008-09-12 00:00:00+00:00,-0.01256216
2008-09-15 00:00:00+00:00,0.02474987
2008-09-16 00:00:00+00:00,-0.00780234
2008-09-17 00:00:00+00:00,0.01140122
2008-09-18 00:00:00+00:00,-0.00847531
2008-09-19 00:00:00+00:00,-0.02760122
2008-09-22 00:00:00+00:00,-0.00361616
2008-09-23 00:00:00+00:00,0.00167696
2008-09-24 00:00:00+00:00,0.01058201
2008-09-25 00:00:00+00:00,-0.01096299
2008-09-26 00:00:00+00:00,0.00723040
2008-09-29 00:00:00+00:00,0.03520208
2008-09-30 00:00:00+00:00,-0.01760594
2008-10-01 00:00:00+00:00,0.00008704
2008-10-02 00:00:00+00:00,0.01704941
2008-10-03 00:00:00+00:00,0.00457370
2008-10-06 00:00:00+00:00,0.01454264
2008-10-07 00:00:00+00:00,0.00495811
2008-10-08 00:00:00+00:00,-0.01560368
2008-10-09 00:00:00+00:00,-0.00421288
2008-10-10 00:00:00+00:00,-0.02578427
2008-10-13 00:00:00+00:00,-0.00898230
2008-10-14 00:00:00+00:00,-0.00166506
2008-10-15 00:00:00+00:00,-0.00079010
2008-10-16 00:00:00+00:00,0.00333158
2008-10-17 00:00:00+00:00,0.01007711
2008-10-20 00:00:00+00:00,0.00226560
2008-10-21 00:00:00+00:00,0.01201358
2008-10-22 00:00:00+00:00,0.02267613
2008-10-23 00:00:00+00:00,0.00368056
2008-10-24 00:00:00+00:00,-0.00051335
2008-10-27 00:00:00+00:00,-0.00059870
2008-10-28 00:00:00+00:00,-0.00316050
2008-10-29 00:00:00+00:00,-0.00042779
2008-10-30 00:00:00+00:00,0.00153846
2008-10-31 00:00:00+00:00,-0.01845681
2008-11-03 00:00:00+00:00,0.01526915
2008-11-04 00:00:00+00:00,0.00034232
2008-11-05 00:00:00+00:00,0.00358790
2008-11-06 00:00:00+00:00,0.00939769
2008-11-07 00:00:00+00:00,0.00331633
2008-11-10 00:00:00+00:00,-0.00059433
2008-11-11 00:00:00+00:00,0.00118886
2008-11-12 00:00:00+00:00,0.01094426
2008-11-13 00:00:00+00:00,-0.00751055
2008-11-14 00:00:00+00:00,0.00889378
2008-11-17 00:00:00+00:00,0.00294985
2008-11-18 00:00:00+00:00,0.00623158
2008-11-19 00:00:00+00:00,0.01401948
2008-11-20 00:00:00+00:00,0.02401000
2008-11-21 00:00:00+00:00,-0.01070399
2008-11-24 00:00:00+00:00,-0.01565217
2008-11-25 00:00:00+00:00,0.01760975
2008-11-26 00:00:00+00:00,0.01026353
2008-11-27 00:00:00+00:00,0.00041186
2008-11-28 00:00:00+00:00,0.00082332
2008-12-01 00:00:00+00:00,0.02552281
2008-12-02 00:00:00+00:00,0.00910939
2008-12-03 00:00:00+00:00,0.00684215
2008-12-04 00:00:00+00:00,-0.00889067
2008-12-05 00:00:00+00:00,0.00152942
2008-12-08 00:00:00+00:00,-0.02107558
2008-12-09 00:00:00+00:00,-0.00943396
2008-12-10 00:00:00+00:00,-0.00016315
2008-12-11 00:00:00+00:00,0.00032674
2008-12-12 00:00:00+00:00,0.00065306
2008-12-15 00:00:00+00:00,0.00287003
2008-12-16 00:00:00+00:00,0.02357067
2008-12-17 00:00:00+00:00,0.00757210
2008-12-18 00:00:00+00:00,0.00265209
2008-12-19 00:00:00+00:00,-0.00497552
2008-12-22 00:00:00+00:00,0.00878891
2008-12-23 00:00:00+00:00,0.00056054
2008-12-29 00:00:00+00:00,0.00312125
2008-12-30 00:00:00+00:00,-0.00415103
2009-01-02 00:00:00+00:00,-0.00400513
2009-01-05 00:00:00+00:00,-0.00040093
2009-01-06 00:00:00+00:00,-0.02133633
2009-01-07 00:00:00+00:00,-0.00558704
2009-01-08 00:00:00+00:00,0.01112645
2009-01-09 00:00:00+00:00,0.01625162
2009-01-12 00:00:00+00:00,0.00673239
2009-01-13 00:00:00+00:00,0.00167772
2009-01-14 00:00:00+00:00,0.01117229
2009-01-15 00:00:00+00:00,0.00214371
2009-01-16 00:00:00+00:00,-0.00364848
2009-01-19 00:00:00+00:00,-0.01160019
2009-01-20 00:00:00+00:00,0.00687285
2009-01-21 00:00:00+00:00,-0.01099426
2009-01-22 00:00:00+00:00,-0.00920958
2009-01-23 00:00:00+00:00,-0.01857959
2009-01-26 00:00:00+00:00,-0.01347293
2009-01-27 00:00:00+00:00,0.01242236
2009-01-28 00:00:00+00:00,-0.00268140
2009-01-29 00:00:00+00:00,-0.01002363
2009-01-30 00:00:00+00:00,0.00065402
2009-02-02 00:00:00+00:00,0.00711249
2009-02-03 00:00:00+00:00,-0.01360267
2009-02-04 00:00:00+00:00,-0.00164015
2009-02-05 00:00:00+00:00,0.00689316
2009-02-06 00:00:00+00:00,-0.00474321
2009-02-09 00:00:00+00:00,-0.00573770
2009-02-10 00:00:00+00:00,0.01742275
2009-02-11 00:00:00+00:00,0.01833293
2009-02-12 00:00:00+00:00,0.01300275
2009-02-13 00:00:00+00:00,-0.00272764
2009-02-16 00:00:00+00:00,0.01077170
2009-02-17 00:00:00+00:00,0.01071143
2009-02-18 00:00:00+00:00,-0.00770943
2009-02-19 00:00:00+00:00,-0.00917578
2009-02-20 00:00:00+00:00,0.00857303
2009-02-23 00:00:00+00:00,0.00287356
2009-02-24 00:00:00+00:00,-0.00087708
2009-02-25 00:00:00+00:00,-0.00111616
2009-02-26 00:00:00+00:00,-0.01124402
2009-02-27 00:00:00+00:00,0.00232633
2009-03-02 00:00:00+00:00,-0.00136251
2009-03-03 00:00:00+00:00,-0.00193206
2009-03-04 00:00:00+00:00,-0.00637200
2009-03-05 00:00:00+00:00,0.01079633
2009-03-06 00:00:00+00:00,0.01148410
2009-03-09 00:00:00+00:00,0.00191923
2009-03-10 00:00:00+00:00,-0.01411934
2009-03-11 00:00:00+00:00,-0.00771270
2009-03-12 00:00:00+00:00,0.00620367
2009-03-13 00:00:00+00:00,-0.01134992
2009-03-16 00:00:00+00:00,-0.00809061
2009-03-17 00:00:00+00:00,-0.01047078
2009-03-18 00:00:00+00:00,0.02784128
2009-03-19 00:00:00+00:00,-0.00483092
2009-03-20 00:00:00+00:00,0.01033425
2009-03-23 00:00:00+00:00,-0.00682238
2009-03-24 00:00:00+00:00,-0.01950512
2009-03-25 00:00:00+00:00,-0.00276378
2009-03-26 00:00:00+00:00,0.00716437
2009-03-27 00:00:00+00:00,-0.00064956
2009-03-30 00:00:00+00:00,0.01454102
2009-03-31 00:00:00+00:00,0.00692934
2009-04-01 00:00:00+00:00,-0.00048208
2009-04-02 00:00:00+00:00,-0.02570901
2009-04-03 00:00:00+00:00,-0.01653498
2009-04-06 00:00:00+00:00,0.00673345
2009-04-07 00:00:00+00:00,0.00090097
2009-04-08 00:00:00+00:00,-0.00261609
2009-04-09 00:00:00+00:00,-0.00106383
