Date,FANG
2018-05-22 00:00:00+00:00,-0.00790455
2018-05-23 00:00:00+00:00,0.01398076
2018-05-24 00:00:00+00:00,0.00074129
2018-05-25 00:00:00+00:00,0.00414815
2018-05-29 00:00:00+00:00,-0.00022130
2018-05-30 00:00:00+00:00,0.00940751
2018-05-31 00:00:00+00:00,0.00222945
2018-06-01 00:00:00+00:00,0.02377653
2018-06-04 00:00:00+00:00,0.01894992
2018-06-05 00:00:00+00:00,0.00601272
2018-06-06 00:00:00+00:00,0.01250564
2018-06-07 00:00:00+00:00,-0.01046671
2018-06-08 00:00:00+00:00,0.00570038
2018-06-11 00:00:00+00:00,0.01887904
2018-06-12 00:00:00+00:00,0.03122641
2018-06-13 00:00:00+00:00,0.00528566
2018-06-14 00:00:00+00:00,-0.00870730
2018-06-15 00:00:00+00:00,0.02793919
2018-06-18 00:00:00+00:00,0.00315509
2018-06-19 00:00:00+00:00,-0.01166334
2018-06-20 00:00:00+00:00,0.01501641
2018-06-21 00:00:00+00:00,-0.01521881
2018-06-22 00:00:00+00:00,-0.00845659
2018-06-25 00:00:00+00:00,-0.03237566
2018-06-26 00:00:00+00:00,0.01161384
2018-06-27 00:00:00+00:00,-0.01728910
2018-06-28 00:00:00+00:00,0.01429018
2018-06-29 00:00:00+00:00,-0.00891266
2018-07-02 00:00:00+00:00,0.00940786
2018-07-03 00:00:00+00:00,-0.02288925
2018-07-05 00:00:00+00:00,0.01567541
2018-07-06 00:00:00+00:00,0.01905880
2018-07-09 00:00:00+00:00,0.00924953
2018-07-10 00:00:00+00:00,0.00016785
2018-07-11 00:00:00+00:00,-0.00503474
2018-07-12 00:00:00+00:00,0.01659751
2018-07-13 00:00:00+00:00,-0.00627178
2018-07-16 00:00:00+00:00,-0.01890069
2018-07-17 00:00:00+00:00,0.00068074
2018-07-18 00:00:00+00:00,0.01670068
2018-07-19 00:00:00+00:00,-0.01137466
2018-07-20 00:00:00+00:00,-0.00314710
2018-07-23 00:00:00+00:00,-0.00302125
2018-07-24 00:00:00+00:00,0.00197487
2018-07-25 00:00:00+00:00,0.00333027
2018-07-26 00:00:00+00:00,-0.00240474
2018-07-27 00:00:00+00:00,-0.04179398
2018-07-30 00:00:00+00:00,-0.02859370
2018-07-31 00:00:00+00:00,0.00561716
2018-08-01 00:00:00+00:00,0.00007254
2018-08-02 00:00:00+00:00,0.03003047
2018-08-03 00:00:00+00:00,-0.00267606
2018-08-06 00:00:00+00:00,0.00907358
2018-08-07 00:00:00+00:00,0.01011161
2018-08-08 00:00:00+00:00,-0.00516107
2018-08-09 00:00:00+00:00,-0.00598865
2018-08-10 00:00:00+00:00,-0.00304739
2018-08-13 00:00:00+00:00,-0.00003513
2018-08-14 00:00:00+00:00,-0.00028109
2018-08-15 00:00:00+00:00,-0.01623730
2018-08-16 00:00:00+00:00,-0.00021435
2018-08-17 00:00:00+00:00,-0.01314990
2018-08-20 00:00:00+00:00,0.00535902
2018-08-21 00:00:00+00:00,0.01307401
2018-08-22 00:00:00+00:00,0.00767918
2018-08-23 00:00:00+00:00,-0.00493932
2018-08-24 00:00:00+00:00,0.01457240
2018-08-27 00:00:00+00:00,0.01677442
2018-08-28 00:00:00+00:00,-0.00653033
2018-08-29 00:00:00+00:00,0.00674624
2018-08-30 00:00:00+00:00,0.00013746
2018-08-31 00:00:00+00:00,-0.00178670
2018-09-04 00:00:00+00:00,-0.01073936
2018-09-05 00:00:00+00:00,-0.02773138
2018-09-06 00:00:00+00:00,-0.01667681
2018-09-07 00:00:00+00:00,-0.01069986
2018-09-09 00:00:00+00:00,-0.00011322
2018-09-10 00:00:00+00:00,0.02225738
2018-09-11 00:00:00+00:00,-0.00565012
2018-09-12 00:00:00+00:00,0.00159247
2018-09-13 00:00:00+00:00,0.00867240
2018-09-14 00:00:00+00:00,0.00354661
2018-09-17 00:00:00+00:00,-0.01042373
2018-09-18 00:00:00+00:00,-0.01154360
2018-09-19 00:00:00+00:00,0.01704317
2018-09-20 00:00:00+00:00,0.00645902
2018-09-21 00:00:00+00:00,-0.01262122
2018-09-24 00:00:00+00:00,0.00566910
2018-09-25 00:00:00+00:00,0.00732469
2018-09-26 00:00:00+00:00,0.00630904
2018-09-27 00:00:00+00:00,0.00949277
2018-09-28 00:00:00+00:00,-0.01915789
2018-10-01 00:00:00+00:00,0.01688488
2018-10-02 00:00:00+00:00,-0.01414198
2018-10-03 00:00:00+00:00,0.00435341
2018-10-04 00:00:00+00:00,-0.02906274
2018-10-05 00:00:00+00:00,-0.02052840
2018-10-08 00:00:00+00:00,-0.01079688
2018-10-09 00:00:00+00:00,0.00611829
2018-10-10 00:00:00+00:00,-0.05555556
2018-10-11 00:00:00+00:00,-0.00397456
2018-10-12 00:00:00+00:00,0.03347965
2018-10-15 00:00:00+00:00,-0.01444071
2018-10-16 00:00:00+00:00,0.04376102
2018-10-17 00:00:00+00:00,-0.00814503
2018-10-18 00:00:00+00:00,-0.02997162
2018-10-19 00:00:00+00:00,-0.00877775
2018-10-22 00:00:00+00:00,0.01046914
2018-10-23 00:00:00+00:00,0.00354444
2018-10-24 00:00:00+00:00,-0.05406559
2018-10-25 00:00:00+00:00,0.03807648
2018-10-26 00:00:00+00:00,0.00142292
2018-10-29 00:00:00+00:00,-0.03702242
2018-10-30 00:00:00+00:00,0.02422330
2018-10-31 00:00:00+00:00,0.03661611
2018-11-01 00:00:00+00:00,0.02435917
2018-11-02 00:00:00+00:00,-0.01955907
2018-11-05 00:00:00+00:00,-0.01256919
2018-11-06 00:00:00+00:00,0.00696796
2018-11-07 00:00:00+00:00,0.02880006
2018-11-08 00:00:00+00:00,-0.01814902
2018-11-09 00:00:00+00:00,-0.01588213
2018-11-12 00:00:00+00:00,-0.04184328
2018-11-13 00:00:00+00:00,0.01302813
2018-11-14 00:00:00+00:00,-0.00036058
2018-11-15 00:00:00+00:00,0.01647229
2018-11-16 00:00:00+00:00,-0.01857109
2018-11-19 00:00:00+00:00,-0.04334900
2018-11-20 00:00:00+00:00,-0.01679825
2018-11-21 00:00:00+00:00,0.00700495
2018-11-23 00:00:00+00:00,-0.01633017
2018-11-26 00:00:00+00:00,0.03889440
2018-11-27 00:00:00+00:00,-0.00265637
2018-11-28 00:00:00+00:00,0.02846560
2018-11-29 00:00:00+00:00,-0.01201797
2018-11-30 00:00:00+00:00,0.01470347
2018-12-02 00:00:00+00:00,0.00100908
2018-12-03 00:00:00+00:00,0.02701613
2018-12-04 00:00:00+00:00,-0.03749509
2018-12-06 00:00:00+00:00,-0.01692841
2018-12-07 00:00:00+00:00,-0.00464998
2018-12-10 00:00:00+00:00,0.01292205
2018-12-11 00:00:00+00:00,0.00123457
2018-12-12 00:00:00+00:00,0.01619400
2018-12-13 00:00:00+00:00,0.00796797
2018-12-14 00:00:00+00:00,-0.02283215
2018-12-17 00:00:00+00:00,-0.03753285
2018-12-18 00:00:00+00:00,0.01177575
2018-12-19 00:00:00+00:00,-0.02960277
2018-12-20 00:00:00+00:00,-0.03841474
2018-12-21 00:00:00+00:00,-0.03470716
2018-12-24 00:00:00+00:00,-0.02368914
2018-12-26 00:00:00+00:00,0.06914741
2018-12-27 00:00:00+00:00,-0.00551668
2018-12-28 00:00:00+00:00,0.00626889
2018-12-31 00:00:00+00:00,-0.00121011
2019-01-02 00:00:00+00:00,0.00807718
2019-01-03 00:00:00+00:00,-0.03712442
2019-01-04 00:00:00+00:00,0.05871203
2019-01-07 00:00:00+00:00,0.00432296
2019-01-08 00:00:00+00:00,0.03521739
2019-01-09 00:00:00+00:00,0.01272575
2019-01-10 00:00:00+00:00,0.00854311
2019-01-11 00:00:00+00:00,0.00160368
2019-01-14 00:00:00+00:00,-0.01018146
2019-01-15 00:00:00+00:00,0.02521775
2019-01-16 00:00:00+00:00,0.00165871
2019-01-17 00:00:00+00:00,0.00638152
2019-01-18 00:00:00+00:00,-0.00770558
2019-01-22 00:00:00+00:00,-0.03615774
2019-01-23 00:00:00+00:00,-0.00436406
2019-01-24 00:00:00+00:00,0.01344460
2019-01-25 00:00:00+00:00,0.02466107
2019-01-28 00:00:00+00:00,-0.02078006
2019-01-29 00:00:00+00:00,-0.02134538
2019-01-30 00:00:00+00:00,0.04226664
2019-01-31 00:00:00+00:00,0.02722471
2019-02-01 00:00:00+00:00,-0.00775316
2019-02-04 00:00:00+00:00,0.01682347
2019-02-05 00:00:00+00:00,0.01560417
2019-02-06 00:00:00+00:00,-0.00648548
2019-02-07 00:00:00+00:00,-0.03038545
2019-02-08 00:00:00+00:00,-0.00340627
2019-02-11 00:00:00+00:00,-0.00164864
2019-02-12 00:00:00+00:00,0.01603029
2019-02-13 00:00:00+00:00,0.00035677
2019-02-14 00:00:00+00:00,0.00210026
2019-02-15 00:00:00+00:00,-0.00514078
2019-02-19 00:00:00+00:00,0.00818825
2019-02-20 00:00:00+00:00,-0.00228671
2019-02-21 00:00:00+00:00,-0.01039279
2019-02-22 00:00:00+00:00,0.01289782
2019-02-25 00:00:00+00:00,0.00737207
2019-02-26 00:00:00+00:00,-0.00465699
2019-02-27 00:00:00+00:00,0.00051113
2019-02-28 00:00:00+00:00,-0.00404763
2019-03-01 00:00:00+00:00,0.00161774
2019-03-04 00:00:00+00:00,0.00275753
2019-03-05 00:00:00+00:00,0.00722844
2019-03-06 00:00:00+00:00,-0.00320275
2019-03-07 00:00:00+00:00,-0.02085371
2019-03-08 00:00:00+00:00,-0.00047950
2019-03-11 00:00:00+00:00,0.06744223
2019-03-12 00:00:00+00:00,0.01261597
2019-03-13 00:00:00+00:00,0.00969604
2019-03-14 00:00:00+00:00,-0.00583035
2019-03-15 00:00:00+00:00,0.00494461
2019-03-18 00:00:00+00:00,-0.00598825
2019-03-19 00:00:00+00:00,0.00475807
2019-03-20 00:00:00+00:00,0.01833111
2019-03-21 00:00:00+00:00,0.01196325
2019-03-22 00:00:00+00:00,-0.02382894
2019-03-25 00:00:00+00:00,-0.00311302
2019-03-26 00:00:00+00:00,0.00373205
2019-03-27 00:00:00+00:00,-0.00641196
2019-03-28 00:00:00+00:00,0.00446770
2019-03-29 00:00:00+00:00,0.00756510
2019-04-01 00:00:00+00:00,0.01777090
2019-04-02 00:00:00+00:00,0.00604263
2019-04-03 00:00:00+00:00,0.00869629
2019-04-04 00:00:00+00:00,-0.00328779
2019-04-05 00:00:00+00:00,0.00875971
2019-04-08 00:00:00+00:00,0.00290666
2019-04-09 00:00:00+00:00,-0.00195631
2019-04-10 00:00:00+00:00,0.00079858
2019-04-11 00:00:00+00:00,-0.00729027
2019-04-12 00:00:00+00:00,-0.00186335
2019-04-15 00:00:00+00:00,-0.00713789
2019-04-16 00:00:00+00:00,0.01035983
2019-04-17 00:00:00+00:00,0.00065681
2019-04-18 00:00:00+00:00,0.00116690
2019-04-22 00:00:00+00:00,0.00491714
2019-04-23 00:00:00+00:00,0.02779993
2019-04-24 00:00:00+00:00,-0.01033255
2019-04-25 00:00:00+00:00,-0.00438284
2019-04-26 00:00:00+00:00,-0.00687162
2019-04-29 00:00:00+00:00,0.00861292
2019-04-30 00:00:00+00:00,-0.01196942
2019-05-01 00:00:00+00:00,0.00227823
2019-05-02 00:00:00+00:00,0.00577284
2019-05-03 00:00:00+00:00,0.01822356
2019-05-06 00:00:00+00:00,-0.01366967
2019-05-07 00:00:00+00:00,-0.02421775
2019-05-08 00:00:00+00:00,-0.00530786
2019-05-09 00:00:00+00:00,-0.00728664
2019-05-10 00:00:00+00:00,-0.00652456
2019-05-13 00:00:00+00:00,-0.04809881
2019-05-14 00:00:00+00:00,0.01403371
2019-05-15 00:00:00+00:00,0.01565641
2019-05-16 00:00:00+00:00,0.00787881
2019-05-17 00:00:00+00:00,-0.03980363
2019-05-20 00:00:00+00:00,-0.02591835
2019-05-21 00:00:00+00:00,0.01227440
2019-05-22 00:00:00+00:00,-0.00721950
2019-05-23 00:00:00+00:00,-0.02245882
2019-05-24 00:00:00+00:00,-0.00263039
2019-05-28 00:00:00+00:00,0.00049450
2019-05-29 00:00:00+00:00,-0.01112072
2019-05-30 00:00:00+00:00,-0.00054146
2019-05-31 00:00:00+00:00,-0.02000333
2019-06-03 00:00:00+00:00,-0.03597551
2019-06-04 00:00:00+00:00,0.03961182
2019-06-05 00:00:00+00:00,0.00020438
2019-06-06 00:00:00+00:00,0.01005302
2019-06-07 00:00:00+00:00,0.01873005
2019-06-10 00:00:00+00:00,0.01385110
2019-06-11 00:00:00+00:00,0.08156461
2019-06-14 00:00:00+00:00,-0.02167331
2019-06-17 00:00:00+00:00,0.01775533
2019-06-18 00:00:00+00:00,0.01712548
2019-06-19 00:00:00+00:00,0.00137687
2019-06-20 00:00:00+00:00,0.00051071
2019-06-21 00:00:00+00:00,-0.00168839
2019-06-24 00:00:00+00:00,0.00428712
2019-06-25 00:00:00+00:00,-0.01934675
2019-06-26 00:00:00+00:00,0.01285942
2019-06-27 00:00:00+00:00,0.00682123
2019-06-28 00:00:00+00:00,0.00129234
2019-07-01 00:00:00+00:00,0.01650501
2019-07-02 00:00:00+00:00,0.00184686
2019-07-03 00:00:00+00:00,0.00783470
2019-07-05 00:00:00+00:00,-0.00411554
2019-07-08 00:00:00+00:00,-0.01247417
2019-07-09 00:00:00+00:00,0.01061686
2019-07-10 00:00:00+00:00,0.01012192
2019-07-11 00:00:00+00:00,-0.00018978
2019-07-12 00:00:00+00:00,0.00869367
2019-07-15 00:00:00+00:00,0.00824238
2019-07-16 00:00:00+00:00,-0.00421815
2019-07-17 00:00:00+00:00,-0.00179937
2019-07-18 00:00:00+00:00,-0.01340694
2019-07-19 00:00:00+00:00,-0.00799361
2019-07-22 00:00:00+00:00,0.00782779
2019-07-23 00:00:00+00:00,0.01203122
2019-07-24 00:00:00+00:00,0.01064670
2019-07-25 00:00:00+00:00,-0.02307921
2019-07-26 00:00:00+00:00,0.01931870
2019-07-29 00:00:00+00:00,-0.00265411
2019-07-30 00:00:00+00:00,-0.00382309
2019-07-31 00:00:00+00:00,-0.00387539
2019-08-01 00:00:00+00:00,-0.01960340
2019-08-02 00:00:00+00:00,-0.01094159
2019-08-05 00:00:00+00:00,-0.04635400
2019-08-06 00:00:00+00:00,0.01331591
2019-08-07 00:00:00+00:00,0.00572396
2019-08-08 00:00:00+00:00,0.02116232
2019-08-09 00:00:00+00:00,-0.01628856
2019-08-12 00:00:00+00:00,-0.01296732
2019-08-13 00:00:00+00:00,0.02465842
2019-08-14 00:00:00+00:00,-0.03534796
2019-08-15 00:00:00+00:00,-0.00008179
2019-08-16 00:00:00+00:00,0.02355828
2019-08-19 00:00:00+00:00,0.03316551
2019-08-20 00:00:00+00:00,-0.00495050
2019-08-21 00:00:00+00:00,0.00101057
2019-08-22 00:00:00+00:00,-0.00590200
2019-08-23 00:00:00+00:00,-0.03749707
2019-08-26 00:00:00+00:00,0.01464978
2019-08-27 00:00:00+00:00,-0.00451946
2019-08-28 00:00:00+00:00,0.00241061
2019-08-29 00:00:00+00:00,0.02156313
2019-08-30 00:00:00+00:00,0.00090239
2019-09-03 00:00:00+00:00,-0.01164204
2019-09-04 00:00:00+00:00,0.01185849
2019-09-05 00:00:00+00:00,0.02974954
2019-09-06 00:00:00+00:00,-0.01415956
2019-09-09 00:00:00+00:00,0.01181196
2019-09-10 00:00:00+00:00,0.00015263
2019-09-11 00:00:00+00:00,0.01365787
2019-09-12 00:00:00+00:00,0.00252164
2019-09-13 00:00:00+00:00,0.07733604
2019-09-16 00:00:00+00:00,-0.00450383
2019-09-17 00:00:00+00:00,0.00486352
2019-09-18 00:00:00+00:00,-0.00191348
2019-09-19 00:00:00+00:00,-0.00169160
2019-09-20 00:00:00+00:00,-0.01325451
2019-09-23 00:00:00+00:00,-0.00683076
2019-09-24 00:00:00+00:00,-0.03331284
2019-09-25 00:00:00+00:00,0.02678962
2019-09-26 00:00:00+00:00,0.00197422
2019-09-27 00:00:00+00:00,-0.01866018
2019-09-30 00:00:00+00:00,0.00846423
2019-10-01 00:00:00+00:00,-0.00589475
2019-10-02 00:00:00+00:00,-0.01511879
2019-10-03 00:00:00+00:00,0.01738437
2019-10-04 00:00:00+00:00,0.00854366
2019-10-07 00:00:00+00:00,0.00058289
2019-10-08 00:00:00+00:00,-0.01782593
2019-10-09 00:00:00+00:00,0.00854093
2019-10-10 00:00:00+00:00,0.01289893
2019-10-11 00:00:00+00:00,0.01552158
2019-10-14 00:00:00+00:00,0.00407837
2019-10-15 00:00:00+00:00,0.01666477
2019-10-16 00:00:00+00:00,0.00235233
2019-10-17 00:00:00+00:00,0.00402310
2019-10-18 00:00:00+00:00,-0.02396765
2019-10-21 00:00:00+00:00,0.01360855
2019-10-22 00:00:00+00:00,-0.01447590
2019-10-23 00:00:00+00:00,0.00593630
2019-10-24 00:00:00+00:00,-0.00397201
2019-10-25 00:00:00+00:00,0.02692746
2019-10-28 00:00:00+00:00,0.00447502
2019-10-29 00:00:00+00:00,-0.01056701
2019-10-30 00:00:00+00:00,0.00494921
2019-10-31 00:00:00+00:00,-0.00114789
2019-11-01 00:00:00+00:00,0.00759963
2019-11-04 00:00:00+00:00,0.01854305
2019-11-05 00:00:00+00:00,-0.00299812
2019-11-06 00:00:00+00:00,0.00076084
2019-11-07 00:00:00+00:00,0.01929621
2019-11-08 00:00:00+00:00,0.00383591
2019-11-11 00:00:00+00:00,0.00014153
2019-11-12 00:00:00+00:00,0.00523579
2019-11-13 00:00:00+00:00,-0.01214147
2019-11-14 00:00:00+00:00,0.00423940
2019-11-15 00:00:00+00:00,0.00386676
2019-11-18 00:00:00+00:00,0.00763305
2019-11-19 00:00:00+00:00,0.00073648
2019-11-20 00:00:00+00:00,-0.00700894
2019-11-21 00:00:00+00:00,0.00539968
2019-11-22 00:00:00+00:00,-0.00494945
2019-11-25 00:00:00+00:00,0.01823826
2019-11-26 00:00:00+00:00,-0.00415743
2019-11-27 00:00:00+00:00,0.00786251
2019-11-29 00:00:00+00:00,-0.00127718
2019-12-02 00:00:00+00:00,-0.01303010
2019-12-03 00:00:00+00:00,-0.00738899
2019-12-04 00:00:00+00:00,-0.00059975
2019-12-05 00:00:00+00:00,0.00518921
2019-12-06 00:00:00+00:00,0.01007512
2019-12-09 00:00:00+00:00,-0.00413712
2019-12-10 00:00:00+00:00,0.00174551
2019-12-11 00:00:00+00:00,0.01230179
2019-12-12 00:00:00+00:00,0.00736712
2019-12-16 00:00:00+00:00,0.02549381
2019-12-17 00:00:00+00:00,0.00616502
2019-12-18 00:00:00+00:00,0.01404299
2019-12-19 00:00:00+00:00,0.01201947
2019-12-20 00:00:00+00:00,0.00587381
2019-12-23 00:00:00+00:00,0.00712292
2019-12-24 00:00:00+00:00,0.00012743
2019-12-26 00:00:00+00:00,0.01054375
2019-12-27 00:00:00+00:00,-0.00441306
2019-12-30 00:00:00+00:00,-0.01342452
2019-12-31 00:00:00+00:00,0.00308087
2020-01-02 00:00:00+00:00,0.02927438
2020-01-03 00:00:00+00:00,-0.00954276
2020-01-06 00:00:00+00:00,0.01374592
2020-01-07 00:00:00+00:00,0.00693456
2020-01-08 00:00:00+00:00,0.01300498
2020-01-09 00:00:00+00:00,0.00573614
2020-01-10 00:00:00+00:00,0.00208220
2020-01-13 00:00:00+00:00,0.02237480
2020-01-14 00:00:00+00:00,-0.00733432
2020-01-15 00:00:00+00:00,-0.00329367
2020-01-16 00:00:00+00:00,0.00458470
2020-01-17 00:00:00+00:00,0.00311166
2020-01-21 00:00:00+00:00,0.00428373
2020-01-22 00:00:00+00:00,0.00105901
2020-01-23 00:00:00+00:00,0.00514252
2020-01-24 00:00:00+00:00,-0.01254203
2020-01-27 00:00:00+00:00,-0.02386310
2020-01-28 00:00:00+00:00,0.01819836
2020-01-29 00:00:00+00:00,0.00178731
2020-01-30 00:00:00+00:00,0.01064526
2020-01-31 00:00:00+00:00,-0.00865011
2020-02-03 00:00:00+00:00,0.04763459
2020-02-04 00:00:00+00:00,0.04110598
2020-02-05 00:00:00+00:00,-0.03624490
2020-02-06 00:00:00+00:00,0.02617313
2020-02-07 00:00:00+00:00,-0.00712615
2020-02-10 00:00:00+00:00,0.01260877
2020-02-11 00:00:00+00:00,0.00265455
2020-02-12 00:00:00+00:00,0.01476609
2020-02-13 00:00:00+00:00,0.00390005
2020-02-14 00:00:00+00:00,0.00463509
2020-02-18 00:00:00+00:00,0.02000160
2020-02-19 00:00:00+00:00,0.02274688
2020-02-20 00:00:00+00:00,-0.01178516
2020-02-21 00:00:00+00:00,-0.02007450
2020-02-24 00:00:00+00:00,-0.05195354
2020-02-25 00:00:00+00:00,-0.02336266
2020-02-26 00:00:00+00:00,0.00076982
2020-02-27 00:00:00+00:00,-0.05413105
2020-02-28 00:00:00+00:00,0.00578313
2020-03-02 00:00:00+00:00,0.05079061
2020-03-03 00:00:00+00:00,-0.02456680
2020-03-04 00:00:00+00:00,0.03158418
2020-03-05 00:00:00+00:00,-0.02826635
2020-03-06 00:00:00+00:00,-0.02707744
2020-03-09 00:00:00+00:00,-0.06956261
2020-03-10 00:00:00+00:00,0.05550905
2020-03-11 00:00:00+00:00,-0.04612948
2020-03-12 00:00:00+00:00,-0.07642620
2020-03-13 00:00:00+00:00,-0.01142580
2020-03-16 00:00:00+00:00,-0.08482768
2020-03-17 00:00:00+00:00,0.05243016
2020-03-18 00:00:00+00:00,-0.07272727
2020-03-19 00:00:00+00:00,0.07647059
2020-03-20 00:00:00+00:00,-0.03457195
2020-03-23 00:00:00+00:00,0.01067884
2020-03-24 00:00:00+00:00,0.08094385
2020-03-25 00:00:00+00:00,0.00542277
2020-03-26 00:00:00+00:00,0.02631489
2020-03-27 00:00:00+00:00,-0.02661088
2020-03-30 00:00:00+00:00,0.02365887
2020-03-31 00:00:00+00:00,0.00497178
2020-04-01 00:00:00+00:00,-0.04673085
2020-04-02 00:00:00+00:00,0.01339505
2020-04-03 00:00:00+00:00,-0.02242215
2020-04-06 00:00:00+00:00,0.07546368
2020-04-07 00:00:00+00:00,0.00042786
2020-04-08 00:00:00+00:00,0.01473830
2020-04-09 00:00:00+00:00,0.00820230
2020-04-13 00:00:00+00:00,0.03788025
2020-04-14 00:00:00+00:00,0.04638121
2020-04-15 00:00:00+00:00,0.00672135
2020-04-16 00:00:00+00:00,0.01911765
2020-04-17 00:00:00+00:00,-0.00577201
2020-04-20 00:00:00+00:00,0.00197388
2020-04-21 00:00:00+00:00,-0.03621299
2020-04-22 00:00:00+00:00,0.03414693
2020-04-23 00:00:00+00:00,-0.00717940
2020-04-24 00:00:00+00:00,0.01419914
2020-04-27 00:00:00+00:00,0.01411581
2020-04-28 00:00:00+00:00,-0.02792406
2020-04-29 00:00:00+00:00,0.04251830
2020-04-30 00:00:00+00:00,0.00042132
