Date,EU-OIL
2019-03-14 00:00:00+00:00,0.00511278
2019-03-15 00:00:00+00:00,0.00359066
2019-03-18 00:00:00+00:00,0.00805009
2019-03-19 00:00:00+00:00,0.00502810
2019-03-20 00:00:00+00:00,-0.01177163
2019-03-21 00:00:00+00:00,0.00178678
2019-03-22 00:00:00+00:00,-0.01605232
2019-03-25 00:00:00+00:00,-0.00604230
2019-03-26 00:00:00+00:00,0.01033435
2019-03-27 00:00:00+00:00,-0.00330927
2019-03-28 00:00:00+00:00,-0.00150921
2019-03-29 00:00:00+00:00,0.00695284
2019-04-01 00:00:00+00:00,0.01110778
2019-04-02 00:00:00+00:00,0.00237530
2019-04-03 00:00:00+00:00,0.00355450
2019-04-04 00:00:00+00:00,-0.00501771
2019-04-05 00:00:00+00:00,0.00889944
2019-04-08 00:00:00+00:00,0.00558659
2019-04-09 00:00:00+00:00,-0.00497076
2019-04-10 00:00:00+00:00,0.00499559
2019-04-11 00:00:00+00:00,-0.00877193
2019-04-12 00:00:00+00:00,0.00353982
2019-04-15 00:00:00+00:00,-0.00646678
2019-04-16 00:00:00+00:00,-0.00443787
2019-04-17 00:00:00+00:00,0.00742942
2019-04-18 00:00:00+00:00,-0.00147493
2019-04-23 00:00:00+00:00,0.01949778
2019-04-24 00:00:00+00:00,-0.01738626
2019-04-25 00:00:00+00:00,-0.00235919
2019-04-26 00:00:00+00:00,-0.01448419
2019-04-29 00:00:00+00:00,-0.00479904
2019-04-30 00:00:00+00:00,0.00512357
2019-05-02 00:00:00+00:00,-0.01619190
2019-05-03 00:00:00+00:00,0.00822920
2019-05-06 00:00:00+00:00,-0.01269649
2019-05-07 00:00:00+00:00,-0.02694427
2019-05-08 00:00:00+00:00,0.00377596
2019-05-09 00:00:00+00:00,-0.00344828
2019-05-10 00:00:00+00:00,0.00157282
2019-05-13 00:00:00+00:00,-0.01162060
2019-05-14 00:00:00+00:00,0.02319670
2019-05-15 00:00:00+00:00,0.00062112
2019-05-16 00:00:00+00:00,0.01551831
2019-05-17 00:00:00+00:00,0.00853746
2019-05-20 00:00:00+00:00,-0.00151515
2019-05-21 00:00:00+00:00,0.00880121
2019-05-22 00:00:00+00:00,-0.01233454
2019-05-23 00:00:00+00:00,-0.05878769
2019-06-24 00:00:00+00:00,0.00000000
2019-06-25 00:00:00+00:00,0.01853015
2019-06-26 00:00:00+00:00,0.00925069
2019-06-27 00:00:00+00:00,-0.01069355
2019-06-28 00:00:00+00:00,0.00308833
