Date,GBPJPY
2023-12-15 00:00:00+00:00,-0.00661657
2023-12-18 00:00:00+00:00,0.00090090
2023-12-19 00:00:00+00:00,0.01414825
2023-12-20 00:00:00+00:00,-0.01383341
2023-12-21 00:00:00+00:00,-0.01403996
2023-12-22 00:00:00+00:00,0.00619543
2023-12-26 00:00:00+00:00,0.00382349
2023-12-27 00:00:00+00:00,0.00264155
2023-12-28 00:00:00+00:00,-0.01421319
2023-12-29 00:00:00+00:00,-0.00301701
2024-01-02 00:00:00+00:00,-0.00668001
2024-01-03 00:00:00+00:00,0.02508475
2024-01-04 00:00:00+00:00,0.02265104
2024-01-05 00:00:00+00:00,0.00717858
2024-01-08 00:00:00+00:00,-0.00196423
2024-01-09 00:00:00+00:00,-0.00323034
2024-01-10 00:00:00+00:00,0.02263902
2024-01-11 00:00:00+00:00,0.00148084
2024-01-12 00:00:00+00:00,-0.01075606
2024-01-15 00:00:00+00:00,-0.00015132
2024-01-16 00:00:00+00:00,0.01494184
2024-01-17 00:00:00+00:00,0.02095625
2024-01-18 00:00:00+00:00,0.00151281
2024-01-19 00:00:00+00:00,0.00151152
2024-01-22 00:00:00+00:00,-0.00090197
2024-01-23 00:00:00+00:00,0.00092079
2024-01-24 00:00:00+00:00,-0.00368863
2024-01-25 00:00:00+00:00,0.00054660
2024-01-26 00:00:00+00:00,0.00435689
2024-01-29 00:00:00+00:00,-0.00780875
2024-01-30 00:00:00+00:00,0.00017098
2024-01-31 00:00:00+00:00,-0.01428741
2024-02-01 00:00:00+00:00,0.00482889
2024-02-02 00:00:00+00:00,0.01124138
2024-02-05 00:00:00+00:00,-0.01137245
2024-02-06 00:00:00+00:00,-0.00031399
2024-02-07 00:00:00+00:00,0.00783935
2024-02-08 00:00:00+00:00,0.01598211
2024-02-09 00:00:00+00:00,0.00182179
2024-02-12 00:00:00+00:00,-0.00009888
2024-02-13 00:00:00+00:00,0.01125471
2024-02-14 00:00:00+00:00,-0.00598075
2024-02-15 00:00:00+00:00,-0.00153371
2024-02-16 00:00:00+00:00,0.00527220
2024-02-19 00:00:00+00:00,-0.00015218
2024-02-20 00:00:00+00:00,-0.00020243
2024-02-21 00:00:00+00:00,0.00526002
2024-02-22 00:00:00+00:00,0.00936822
2024-02-23 00:00:00+00:00,0.00090015
2024-02-26 00:00:00+00:00,0.00474035
2024-02-27 00:00:00+00:00,-0.00272403
2024-02-28 00:00:00+00:00,-0.00193884
2024-02-29 00:00:00+00:00,-0.01535338
2024-03-01 00:00:00+00:00,0.01002561
2024-03-04 00:00:00+00:00,0.01050132
2024-03-05 00:00:00+00:00,-0.00607922
2024-03-06 00:00:00+00:00,-0.00178279
2024-03-07 00:00:00+00:00,-0.00689196
2024-03-08 00:00:00+00:00,-0.00474864
2024-03-11 00:00:00+00:00,-0.00926141
2024-03-12 00:00:00+00:00,0.00788110
2024-03-13 00:00:00+00:00,0.00154337
2024-03-14 00:00:00+00:00,-0.01280583
2024-03-15 00:00:00+00:00,0.00816174
2024-03-18 00:00:00+00:00,-0.00004519
2024-03-19 00:00:00+00:00,0.02334219
2024-03-20 00:00:00+00:00,0.00707806
2024-03-21 00:00:00+00:00,-0.00635652
2024-03-22 00:00:00+00:00,-0.01323513
2024-03-25 00:00:00+00:00,0.00770776
2024-03-26 00:00:00+00:00,-0.00073331
2024-03-27 00:00:00+00:00,-0.00136830
2024-03-28 00:00:00+00:00,-0.00036305
