Date,EURCAD
2022-03-23 00:00:00+00:00,-0.00539103
2022-03-24 00:00:00+00:00,-0.00482883
2022-03-25 00:00:00+00:00,-0.01336609
2022-03-28 00:00:00+00:00,0.00865643
2022-03-29 00:00:00+00:00,0.01347338
2022-03-30 00:00:00+00:00,0.01007267
2022-03-31 00:00:00+00:00,-0.01596392
2022-04-01 00:00:00+00:00,-0.00072160
2022-04-04 00:00:00+00:00,-0.01631533
2022-04-05 00:00:00+00:00,-0.01448431
2022-04-06 00:00:00+00:00,0.00762519
2022-04-07 00:00:00+00:00,0.00460190
2022-04-08 00:00:00+00:00,-0.00058301
2022-04-11 00:00:00+00:00,0.00940370
2022-04-12 00:00:00+00:00,-0.00935936
2022-04-13 00:00:00+00:00,-0.00029157
2022-04-14 00:00:00+00:00,-0.00364511
2022-04-18 00:00:00+00:00,-0.00723103
2022-04-19 00:00:00+00:00,0.00263910
2022-04-20 00:00:00+00:00,-0.00966467
2022-04-21 00:00:00+00:00,0.01110948
2022-04-22 00:00:00+00:00,0.01317137
2022-04-25 00:00:00+00:00,-0.01315981
2022-04-26 00:00:00+00:00,-0.00124405
2022-04-27 00:00:00+00:00,-0.01098338
2022-04-28 00:00:00+00:00,-0.01479900
2022-04-29 00:00:00+00:00,0.01639223
2022-05-02 00:00:00+00:00,-0.00331077
2022-05-03 00:00:00+00:00,-0.00361091
2022-05-04 00:00:00+00:00,0.00228867
2022-05-05 00:00:00+00:00,-0.00287568
2022-05-06 00:00:00+00:00,0.01343868
2022-05-09 00:00:00+00:00,0.01628163
2022-05-10 00:00:00+00:00,-0.00109131
2022-05-11 00:00:00+00:00,-0.00676954
2022-05-12 00:00:00+00:00,-0.01665206
2022-05-13 00:00:00+00:00,-0.01568714
2022-05-16 00:00:00+00:00,-0.00801603
2022-05-17 00:00:00+00:00,0.01870482
2022-05-18 00:00:00+00:00,-0.00561134
2022-05-19 00:00:00+00:00,0.01088486
2022-05-20 00:00:00+00:00,-0.00191472
2022-05-23 00:00:00+00:00,0.01695415
2022-05-24 00:00:00+00:00,0.01432644
2022-05-25 00:00:00+00:00,-0.01095871
2022-05-26 00:00:00+00:00,-0.00021891
2022-05-27 00:00:00+00:00,-0.00525471
2022-05-30 00:00:00+00:00,-0.00160972
2022-05-31 00:00:00+00:00,-0.01033346
2022-06-01 00:00:00+00:00,-0.01737210
2022-06-02 00:00:00+00:00,0.00690577
2022-06-03 00:00:00+00:00,-0.00214608
2022-06-06 00:00:00+00:00,-0.00740852
2022-06-07 00:00:00+00:00,-0.00453599
2022-06-08 00:00:00+00:00,0.00618572
2022-06-09 00:00:00+00:00,0.00349209
2022-06-10 00:00:00+00:00,-0.00845572
2022-06-13 00:00:00+00:00,0.00655493
2022-06-14 00:00:00+00:00,0.01073041
2022-06-15 00:00:00+00:00,-0.00073611
2022-06-16 00:00:00+00:00,0.02613946
2022-06-17 00:00:00+00:00,-0.00109020
2022-06-20 00:00:00+00:00,0.00029089
2022-06-21 00:00:00+00:00,-0.00821519
2022-06-22 00:00:00+00:00,0.00795911
2022-06-23 00:00:00+00:00,0.00167285
2022-06-24 00:00:00+00:00,-0.00726744
2022-06-27 00:00:00+00:00,-0.00021880
2022-06-28 00:00:00+00:00,-0.01313006
2022-06-29 00:00:00+00:00,-0.01182085
2022-06-30 00:00:00+00:00,0.00347145
2022-07-01 00:00:00+00:00,-0.00840584
2022-07-04 00:00:00+00:00,0.00000000
2022-07-05 00:00:00+00:00,-0.00673775
2022-07-06 00:00:00+00:00,-0.01649454
2022-07-07 00:00:00+00:00,-0.01483368
2022-07-08 00:00:00+00:00,-0.00045280
2022-07-11 00:00:00+00:00,-0.01713466
2022-07-12 00:00:00+00:00,-0.00053297
2022-07-13 00:00:00+00:00,-0.00205636
2022-07-14 00:00:00+00:00,0.01440988
2022-07-15 00:00:00+00:00,-0.00136250
2022-07-18 00:00:00+00:00,0.00386305
2022-07-19 00:00:00+00:00,0.00181447
2022-07-20 00:00:00+00:00,-0.01079979
2022-07-21 00:00:00+00:00,0.00440428
2022-07-22 00:00:00+00:00,0.00469733
2022-07-25 00:00:00+00:00,-0.00687883
2022-07-26 00:00:00+00:00,-0.01183342
2022-07-27 00:00:00+00:00,0.00549409
2022-07-28 00:00:00+00:00,-0.00684827
2022-07-29 00:00:00+00:00,0.00656589
2022-08-01 00:00:00+00:00,0.01179604
2022-08-02 00:00:00+00:00,-0.01399607
2022-08-03 00:00:00+00:00,-0.00579048
2022-08-04 00:00:00+00:00,0.01902797
2022-08-05 00:00:00+00:00,-0.00052982
2022-08-08 00:00:00+00:00,-0.00946396
2022-08-09 00:00:00+00:00,0.00783568
2022-08-10 00:00:00+00:00,0.00166717
2022-08-11 00:00:00+00:00,0.00015142
2022-08-12 00:00:00+00:00,-0.00908471
2022-08-15 00:00:00+00:00,-0.00053240
2022-08-16 00:00:00+00:00,-0.00722763
2022-08-17 00:00:00+00:00,0.01099572
2022-08-18 00:00:00+00:00,-0.01252943
2022-08-19 00:00:00+00:00,-0.00359108
2022-08-22 00:00:00+00:00,-0.01086957
2022-08-23 00:00:00+00:00,-0.00823520
2022-08-24 00:00:00+00:00,0.00170015
2022-08-25 00:00:00+00:00,-0.00463285
2022-08-26 00:00:00+00:00,0.01230555
2022-08-29 00:00:00+00:00,0.00184587
2022-08-30 00:00:00+00:00,0.02066846
2022-08-31 00:00:00+00:00,0.00752909
2022-09-01 00:00:00+00:00,-0.01325858
2022-09-02 00:00:00+00:00,-0.00236443
2022-09-05 00:00:00+00:00,0.00000000
2022-09-06 00:00:00+00:00,-0.00771230
2022-09-07 00:00:00+00:00,0.01341510
2022-09-08 00:00:00+00:00,-0.00555936
2022-09-09 00:00:00+00:00,-0.00015271
2022-09-12 00:00:00+00:00,0.00801772
2022-09-13 00:00:00+00:00,0.00517189
2022-09-14 00:00:00+00:00,0.00378329
2022-09-15 00:00:00+00:00,0.00921450
2022-09-16 00:00:00+00:00,0.01127650
2022-09-19 00:00:00+00:00,-0.00014951
2022-09-20 00:00:00+00:00,0.00523325
2022-09-21 00:00:00+00:00,-0.01304802
2022-09-22 00:00:00+00:00,0.00352720
2022-09-23 00:00:00+00:00,-0.01558286
2022-09-26 00:00:00+00:00,0.00755059
2022-09-27 00:00:00+00:00,-0.00812458
2022-09-28 00:00:00+00:00,0.01556009
2022-09-29 00:00:00+00:00,0.02398441
2022-09-30 00:00:00+00:00,0.01770239
2022-10-03 00:00:00+00:00,-0.02415212
2022-10-04 00:00:00+00:00,0.01731570
2022-10-05 00:00:00+00:00,-0.00611553
2022-10-06 00:00:00+00:00,0.00066509
2022-10-07 00:00:00+00:00,-0.01514592
2022-10-10 00:00:00+00:00,-0.00126563
2022-10-11 00:00:00+00:00,0.00692789
2022-10-12 00:00:00+00:00,0.00014848
2022-10-13 00:00:00+00:00,0.00348898
2022-10-14 00:00:00+00:00,0.01274546
2022-10-17 00:00:00+00:00,-0.00169230
2022-10-18 00:00:00+00:00,0.00847520
2022-10-19 00:00:00+00:00,-0.01607104
2022-10-20 00:00:00+00:00,0.00273729
2022-10-21 00:00:00+00:00,-0.00391606
2022-10-24 00:00:00+00:00,0.01391768
2022-10-25 00:00:00+00:00,0.00235260
2022-10-26 00:00:00+00:00,0.01490674
2022-10-27 00:00:00+00:00,-0.02382861
2022-10-28 00:00:00+00:00,0.00464602
2022-10-31 00:00:00+00:00,-0.01074161
2022-11-01 00:00:00+00:00,-0.00214513
2022-11-02 00:00:00+00:00,0.00355477
2022-11-03 00:00:00+00:00,-0.01486027
2022-11-04 00:00:00+00:00,0.00245792
2022-11-07 00:00:00+00:00,0.01852265
2022-11-08 00:00:00+00:00,0.00169529
2022-11-09 00:00:00+00:00,-0.00103108
2022-11-10 00:00:00+00:00,0.00751547
2022-11-11 00:00:00+00:00,0.01996477
2022-11-14 00:00:00+00:00,0.00479651
2022-11-15 00:00:00+00:00,0.00079756
2022-11-16 00:00:00+00:00,0.01239310
2022-11-17 00:00:00+00:00,-0.00569041
2022-11-18 00:00:00+00:00,0.00101134
2022-11-21 00:00:00+00:00,-0.00794224
2022-11-22 00:00:00+00:00,0.00101479
2022-11-23 00:00:00+00:00,0.01666184
2022-11-24 00:00:00+00:00,0.00000000
2022-11-25 00:00:00+00:00,0.00352037
2022-11-28 00:00:00+00:00,0.00659829
2022-11-29 00:00:00+00:00,0.01204133
2022-11-30 00:00:00+00:00,-0.00559530
2022-12-01 00:00:00+00:00,0.01811080
2022-12-02 00:00:00+00:00,0.00802365
2022-12-05 00:00:00+00:00,0.01184635
2022-12-06 00:00:00+00:00,0.00459930
2022-12-07 00:00:00+00:00,0.00834376
2022-12-08 00:00:00+00:00,-0.00166193
2022-12-09 00:00:00+00:00,0.00353430
2022-12-12 00:00:00+00:00,-0.00262867
2022-12-13 00:00:00+00:00,0.00886611
2022-12-14 00:00:00+00:00,0.00641247
2022-12-15 00:00:00+00:00,0.00625559
2022-12-16 00:00:00+00:00,-0.00047955
2022-12-19 00:00:00+00:00,-0.00280976
2022-12-20 00:00:00+00:00,-0.00446092
2022-12-21 00:00:00+00:00,-0.00151328
2022-12-22 00:00:00+00:00,0.00137684
2022-12-23 00:00:00+00:00,-0.00233902
2022-12-27 00:00:00+00:00,-0.00709366
2022-12-28 00:00:00+00:00,0.00532246
2022-12-29 00:00:00+00:00,0.00227508
2022-12-30 00:00:00+00:00,0.00371875
2023-01-03 00:00:00+00:00,-0.00653011
2023-01-04 00:00:00+00:00,-0.01944693
2023-01-05 00:00:00+00:00,-0.00222841
2023-01-06 00:00:00+00:00,0.00209147
2023-01-09 00:00:00+00:00,0.00974998
2023-01-10 00:00:00+00:00,0.00519787
2023-01-11 00:00:00+00:00,0.00470035
2023-01-12 00:00:00+00:00,0.00558621
2023-01-13 00:00:00+00:00,0.00110034
2023-01-16 00:00:00+00:00,0.00000000
2023-01-17 00:00:00+00:00,-0.00756014
2023-01-18 00:00:00+00:00,0.01614461
2023-01-19 00:00:00+00:00,0.00088968
2023-01-20 00:00:00+00:00,-0.00642999
2023-01-23 00:00:00+00:00,0.00123525
2023-01-24 00:00:00+00:00,0.00054866
2023-01-25 00:00:00+00:00,0.00891327
2023-01-26 00:00:00+00:00,-0.01249147
2023-01-27 00:00:00+00:00,-0.00824232
2023-01-30 00:00:00+00:00,0.00737982
2023-01-31 00:00:00+00:00,-0.00858988
2023-02-01 00:00:00+00:00,0.01994479
2023-02-02 00:00:00+00:00,-0.00942945
2023-02-03 00:00:00+00:00,-0.00933745
2023-02-06 00:00:00+00:00,-0.00689750
2023-02-07 00:00:00+00:00,-0.00609081
2023-02-08 00:00:00+00:00,0.00437379
2023-02-09 00:00:00+00:00,0.00436409
2023-02-10 00:00:00+00:00,-0.02785458
2023-02-13 00:00:00+00:00,0.00707977
2023-02-14 00:00:00+00:00,0.00391171
2023-02-15 00:00:00+00:00,-0.00153364
2023-02-16 00:00:00+00:00,0.00516255
2023-02-17 00:00:00+00:00,0.00779347
2023-02-20 00:00:00+00:00,0.00000000
2023-02-21 00:00:00+00:00,0.00027726
2023-02-22 00:00:00+00:00,-0.00457412
2023-02-23 00:00:00+00:00,-0.00382024
2023-02-24 00:00:00+00:00,0.00034797
2023-02-27 00:00:00+00:00,0.00681929
2023-02-28 00:00:00+00:00,0.00180318
2023-03-01 00:00:00+00:00,0.01136285
2023-03-02 00:00:00+00:00,-0.00957630
2023-03-03 00:00:00+00:00,0.00677217
2023-03-06 00:00:00+00:00,0.01136207
2023-03-07 00:00:00+00:00,-0.00273879
2023-03-08 00:00:00+00:00,0.00486802
2023-03-09 00:00:00+00:00,0.00868673
2023-03-10 00:00:00+00:00,0.01491419
2023-03-13 00:00:00+00:00,0.00182568
2023-03-14 00:00:00+00:00,-0.00628251
2023-03-15 00:00:00+00:00,-0.01842943
2023-03-16 00:00:00+00:00,0.00109424
2023-03-17 00:00:00+00:00,0.01121061
2023-03-20 00:00:00+00:00,0.00013596
2023-03-21 00:00:00+00:00,0.01502481
2023-03-22 00:00:00+00:00,0.01666442
2023-03-23 00:00:00+00:00,-0.00294354
2023-03-24 00:00:00+00:00,-0.01132328
2023-03-27 00:00:00+00:00,-0.00653639
2023-03-28 00:00:00+00:00,0.00182556
2023-03-29 00:00:00+00:00,-0.00520165
2023-03-30 00:00:00+00:00,0.00352208
2023-03-31 00:00:00+00:00,-0.00730223
2023-04-03 00:00:00+00:00,-0.00963626
2023-04-04 00:00:00+00:00,0.01609164
2023-04-05 00:00:00+00:00,-0.00845509
2023-04-06 00:00:00+00:00,0.00638500
2023-04-10 00:00:00+00:00,-0.00731311
2023-04-11 00:00:00+00:00,0.00244682
2023-04-12 00:00:00+00:00,0.01051917
2023-04-13 00:00:00+00:00,-0.00553493
2023-04-14 00:00:00+00:00,-0.00561950
2023-04-17 00:00:00+00:00,-0.00746978
2023-04-18 00:00:00+00:00,0.00613455
2023-04-19 00:00:00+00:00,0.00639065
2023-04-20 00:00:00+00:00,0.00488069
2023-04-21 00:00:00+00:00,0.01169314
2023-04-24 00:00:00+00:00,0.01311013
2023-04-25 00:00:00+00:00,0.00193553
2023-04-26 00:00:00+00:00,0.01106814
2023-04-27 00:00:00+00:00,-0.00829573
2023-04-28 00:00:00+00:00,-0.01059082
2023-05-01 00:00:00+00:00,-0.00776491
2023-05-02 00:00:00+00:00,0.01660169
2023-05-03 00:00:00+00:00,0.00866782
2023-05-04 00:00:00+00:00,-0.01750663
2023-05-05 00:00:00+00:00,-0.02249297
2023-05-08 00:00:00+00:00,-0.00440081
2023-05-09 00:00:00+00:00,-0.00597096
2023-05-10 00:00:00+00:00,0.00238128
2023-05-11 00:00:00+00:00,0.00448552
2023-05-12 00:00:00+00:00,-0.00108511
2023-05-15 00:00:00+00:00,-0.00997557
2023-05-16 00:00:00+00:00,-0.00218266
2023-05-17 00:00:00+00:00,-0.00737907
2023-05-18 00:00:00+00:00,-0.00390759
2023-05-19 00:00:00+00:00,0.00453172
2023-05-22 00:00:00+00:00,0.00363512
2023-05-23 00:00:00+00:00,-0.00875573
2023-05-24 00:00:00+00:00,0.01044171
2023-05-25 00:00:00+00:00,-0.00054656
2023-05-26 00:00:00+00:00,-0.00157233
2023-05-29 00:00:00+00:00,-0.00355750
2023-05-30 00:00:00+00:00,-0.00054926
2023-05-31 00:00:00+00:00,-0.01254370
2023-06-01 00:00:00+00:00,-0.00344947
2023-06-02 00:00:00+00:00,-0.01112878
2023-06-05 00:00:00+00:00,0.00062552
2023-06-06 00:00:00+00:00,-0.00806227
2023-06-07 00:00:00+00:00,-0.00258074
2023-06-08 00:00:00+00:00,0.01229394
2023-06-09 00:00:00+00:00,-0.00381812
2023-06-12 00:00:00+00:00,0.00409523
2023-06-13 00:00:00+00:00,-0.00290919
2023-06-14 00:00:00+00:00,0.00860215
2023-06-15 00:00:00+00:00,0.00476618
2023-06-16 00:00:00+00:00,-0.00585641
2023-06-19 00:00:00+00:00,0.00000000
2023-06-20 00:00:00+00:00,0.00255666
2023-06-21 00:00:00+00:00,0.00151818
2023-06-22 00:00:00+00:00,-0.00703351
2023-06-23 00:00:00+00:00,-0.00553595
2023-06-26 00:00:00+00:00,-0.00298404
2023-06-27 00:00:00+00:00,0.01327403
2023-06-28 00:00:00+00:00,0.00414193
2023-06-29 00:00:00+00:00,-0.01122899
2023-06-30 00:00:00+00:00,0.00672024
2023-07-03 00:00:00+00:00,0.00117387
2023-07-04 00:00:00+00:00,-0.00303469
2023-07-05 00:00:00+00:00,-0.00200817
2023-07-06 00:00:00+00:00,0.01570065
2023-07-07 00:00:00+00:00,0.00446214
2023-07-10 00:00:00+00:00,0.00499726
2023-07-11 00:00:00+00:00,-0.00423729
2023-07-12 00:00:00+00:00,0.01649555
2023-07-13 00:00:00+00:00,0.00319120
2023-07-14 00:00:00+00:00,0.01619900
2023-07-17 00:00:00+00:00,-0.00248940
2023-07-18 00:00:00+00:00,-0.00175131
2023-07-19 00:00:00+00:00,-0.00902478
2023-07-20 00:00:00+00:00,-0.01069953
2023-07-21 00:00:00+00:00,0.00510517
2023-07-24 00:00:00+00:00,-0.01499627
2023-07-25 00:00:00+00:00,-0.00505879
2023-07-26 00:00:00+00:00,0.01364603
2023-07-27 00:00:00+00:00,-0.01832300
2023-07-28 00:00:00+00:00,0.01127458
2023-07-31 00:00:00+00:00,-0.01428474
2023-08-01 00:00:00+00:00,0.01245784
2023-08-02 00:00:00+00:00,0.00164204
2023-08-03 00:00:00+00:00,0.00157308
2023-08-04 00:00:00+00:00,0.01632848
2023-08-07 00:00:00+00:00,-0.00243952
2023-08-08 00:00:00+00:00,-0.00156006
2023-08-09 00:00:00+00:00,0.00325932
2023-08-10 00:00:00+00:00,0.00277797
2023-08-11 00:00:00+00:00,-0.00405981
2023-08-14 00:00:00+00:00,-0.00400271
2023-08-15 00:00:00+00:00,0.00264982
2023-08-16 00:00:00+00:00,0.00237578
2023-08-17 00:00:00+00:00,-0.00304981
2023-08-18 00:00:00+00:00,0.00339536
2023-08-21 00:00:00+00:00,0.00379532
2023-08-22 00:00:00+00:00,-0.00838915
2023-08-23 00:00:00+00:00,-0.00040786
2023-08-24 00:00:00+00:00,-0.00339836
2023-08-25 00:00:00+00:00,0.00102069
2023-08-28 00:00:00+00:00,0.00204207
2023-08-29 00:00:00+00:00,0.00679948
2023-08-30 00:00:00+00:00,0.00399485
2023-08-31 00:00:00+00:00,-0.01507266
2023-09-01 00:00:00+00:00,-0.00176955
2023-09-04 00:00:00+00:00,-0.00034081
2023-09-05 00:00:00+00:00,-0.00518205
2023-09-06 00:00:00+00:00,0.00116247
2023-09-07 00:00:00+00:00,0.00205142
2023-09-08 00:00:00+00:00,-0.00709171
2023-09-11 00:00:00+00:00,0.00356164
2023-09-12 00:00:00+00:00,-0.00669353
2023-09-13 00:00:00+00:00,0.00130190
2023-09-14 00:00:00+00:00,-0.02738976
2023-09-15 00:00:00+00:00,0.00624783
2023-09-18 00:00:00+00:00,-0.00041520
2023-09-19 00:00:00+00:00,-0.00747560
2023-09-20 00:00:00+00:00,0.00090328
2023-09-21 00:00:00+00:00,-0.00000000
2023-09-22 00:00:00+00:00,-0.00173635
2023-09-25 00:00:00+00:00,-0.01237400
2023-09-26 00:00:00+00:00,0.00356743
2023-09-27 00:00:00+00:00,-0.01270861
2023-09-28 00:00:00+00:00,0.00737878
2023-09-29 00:00:00+00:00,0.01253238
2023-10-02 00:00:00+00:00,0.00055660
2023-10-03 00:00:00+00:00,0.00208667
2023-10-04 00:00:00+00:00,0.01111729
2023-10-05 00:00:00+00:00,0.00380044
2023-10-06 00:00:00+00:00,-0.00048276
2023-10-09 00:00:00+00:00,-0.01559051
2023-10-10 00:00:00+00:00,0.00653595
2023-10-11 00:00:00+00:00,0.00318758
2023-10-12 00:00:00+00:00,-0.00221392
2023-10-13 00:00:00+00:00,-0.00734174
2023-10-16 00:00:00+00:00,0.00159900
2023-10-17 00:00:00+00:00,0.00722423
2023-10-18 00:00:00+00:00,0.00262994
2023-10-19 00:00:00+00:00,0.00995300
2023-10-20 00:00:00+00:00,-0.00041265
2023-10-23 00:00:00+00:00,0.01203825
2023-10-24 00:00:00+00:00,-0.00882051
2023-10-25 00:00:00+00:00,0.00535677
2023-10-26 00:00:00+00:00,0.00123288
2023-10-27 00:00:00+00:00,0.01060917
2023-10-30 00:00:00+00:00,0.00129366
2023-10-31 00:00:00+00:00,-0.00061241
2023-11-01 00:00:00+00:00,-0.00544514
2023-11-02 00:00:00+00:00,-0.00300300
2023-11-03 00:00:00+00:00,0.00697150
2023-11-06 00:00:00+00:00,0.00197521
2023-11-07 00:00:00+00:00,0.00510308
2023-11-08 00:00:00+00:00,0.00712637
2023-11-09 00:00:00+00:00,-0.00520728
2023-11-10 00:00:00+00:00,0.00210198
2023-11-13 00:00:00+00:00,0.00243836
2023-11-14 00:00:00+00:00,0.01840200
2023-11-15 00:00:00+00:00,-0.00858024
2023-11-16 00:00:00+00:00,0.01292668
2023-11-17 00:00:00+00:00,0.00227425
2023-11-20 00:00:00+00:00,0.00888681
2023-11-21 00:00:00+00:00,-0.00904676
2023-11-22 00:00:00+00:00,-0.00547945
2023-11-23 00:00:00+00:00,0.00000000
2023-11-24 00:00:00+00:00,-0.00321630
2023-11-27 00:00:00+00:00,0.00476510
2023-11-28 00:00:00+00:00,-0.00220957
2023-11-29 00:00:00+00:00,0.00107246
2023-11-30 00:00:00+00:00,-0.01962886
2023-12-01 00:00:00+00:00,-0.01386916
2023-12-04 00:00:00+00:00,-0.00122633
2023-12-05 00:00:00+00:00,-0.00170427
2023-12-06 00:00:00+00:00,-0.00300198
2023-12-07 00:00:00+00:00,0.00628630
2023-12-08 00:00:00+00:00,-0.00858252
2023-12-11 00:00:00+00:00,-0.00164192
2023-12-12 00:00:00+00:00,0.00903738
2023-12-13 00:00:00+00:00,0.00415758
2023-12-14 00:00:00+00:00,0.00516936
2023-12-15 00:00:00+00:00,-0.02279512
2023-12-18 00:00:00+00:00,0.00315652
2023-12-19 00:00:00+00:00,0.00892061
2023-12-20 00:00:00+00:00,-0.00477067
2023-12-21 00:00:00+00:00,0.00191296
2023-12-22 00:00:00+00:00,-0.00163811
2023-12-26 00:00:00+00:00,-0.00362047
2023-12-27 00:00:00+00:00,0.01163427
2023-12-28 00:00:00+00:00,-0.00394638
2023-12-29 00:00:00+00:00,-0.00313629
2024-01-02 00:00:00+00:00,-0.00375555
2024-01-03 00:00:00+00:00,-0.00129977
2024-01-04 00:00:00+00:00,0.00554491
2024-01-05 00:00:00+00:00,0.00075090
2024-01-08 00:00:00+00:00,0.00102361
2024-01-09 00:00:00+00:00,-0.00027281
2024-01-10 00:00:00+00:00,0.00566128
2024-01-11 00:00:00+00:00,0.00462491
2024-01-12 00:00:00+00:00,-0.00332496
2024-01-15 00:00:00+00:00,0.00000000
2024-01-16 00:00:00+00:00,-0.00224307
2024-01-17 00:00:00+00:00,0.00401470
2024-01-18 00:00:00+00:00,-0.00475382
2024-01-19 00:00:00+00:00,-0.00462900
2024-01-22 00:00:00+00:00,0.00450328
2024-01-23 00:00:00+00:00,-0.00823746
2024-01-24 00:00:00+00:00,0.01483355
2024-01-25 00:00:00+00:00,-0.01486056
2024-01-26 00:00:00+00:00,-0.00054693
2024-01-29 00:00:00+00:00,-0.00984750
2024-01-30 00:00:00+00:00,0.00006873
2024-01-31 00:00:00+00:00,-0.00054979
2024-02-01 00:00:00+00:00,0.00336862
2024-02-02 00:00:00+00:00,-0.00363736
2024-02-05 00:00:00+00:00,0.00158130
2024-02-06 00:00:00+00:00,-0.00645737
2024-02-07 00:00:00+00:00,0.00158511
2024-02-08 00:00:00+00:00,-0.00110178
2024-02-09 00:00:00+00:00,0.00206711
2024-02-12 00:00:00+00:00,-0.00344139
2024-02-13 00:00:00+00:00,0.00654992
2024-02-14 00:00:00+00:00,-0.00089341
2024-02-15 00:00:00+00:00,-0.00378137
2024-02-16 00:00:00+00:00,0.00454608
2024-02-19 00:00:00+00:00,0.00000000
2024-02-20 00:00:00+00:00,0.01003367
2024-02-21 00:00:00+00:00,-0.00116247
2024-02-22 00:00:00+00:00,-0.00150520
2024-02-23 00:00:00+00:00,0.00205409
2024-02-26 00:00:00+00:00,0.00629275
2024-02-27 00:00:00+00:00,0.00190918
2024-02-28 00:00:00+00:00,0.00531335
2024-02-29 00:00:00+00:00,-0.00645424
2024-03-01 00:00:00+00:00,0.00463468
2024-03-04 00:00:00+00:00,0.00571195
2024-03-05 00:00:00+00:00,0.00135612
2024-03-06 00:00:00+00:00,-0.00338799
2024-03-07 00:00:00+00:00,0.00006787
2024-03-08 00:00:00+00:00,0.00318990
2024-03-11 00:00:00+00:00,-0.00298164
2024-03-12 00:00:00+00:00,0.00142518
2024-03-13 00:00:00+00:00,0.00067820
2024-03-14 00:00:00+00:00,-0.00061017
2024-03-15 00:00:00+00:00,0.00189599
2024-03-18 00:00:00+00:00,-0.00487112
2024-03-19 00:00:00+00:00,0.00332294
2024-03-20 00:00:00+00:00,-0.00128622
2024-03-21 00:00:00+00:00,-0.00386127
2024-03-22 00:00:00+00:00,0.00061087
2024-03-25 00:00:00+00:00,0.00183200
2024-03-26 00:00:00+00:00,-0.00128805
2024-03-27 00:00:00+00:00,-0.00257784
2024-03-28 00:00:00+00:00,-0.01168320
