Date,FTSEINDO
2022-02-07 00:00:00+00:00,0.01483330
2022-02-08 00:00:00+00:00,0.00297629
2022-02-09 00:00:00+00:00,0.00505027
2022-02-10 00:00:00+00:00,-0.00326773
2022-02-11 00:00:00+00:00,-0.00505937
2022-02-14 00:00:00+00:00,-0.00180191
2022-02-15 00:00:00+00:00,0.02002433
2022-02-16 00:00:00+00:00,0.00057570
2022-02-17 00:00:00+00:00,0.01903469
2022-02-18 00:00:00+00:00,0.00733520
2022-02-21 00:00:00+00:00,0.00352467
2022-02-22 00:00:00+00:00,0.00463487
2022-02-23 00:00:00+00:00,0.00615392
2022-02-24 00:00:00+00:00,-0.01284442
2022-02-25 00:00:00+00:00,0.02244896
2022-02-28 00:00:00+00:00,-0.00636733
2022-03-01 00:00:00+00:00,0.00144511
2022-03-02 00:00:00+00:00,-0.01511241
2022-03-03 00:00:00+00:00,-0.00531831
2022-03-04 00:00:00+00:00,0.00532719
2022-03-07 00:00:00+00:00,-0.00767680
2022-03-08 00:00:00+00:00,0.00920206
2022-03-09 00:00:00+00:00,0.02384101
2022-03-10 00:00:00+00:00,-0.01640444
2022-03-11 00:00:00+00:00,0.00057380
2022-03-14 00:00:00+00:00,0.01401511
2022-03-15 00:00:00+00:00,0.00575080
2022-03-16 00:00:00+00:00,0.02033109
2022-03-17 00:00:00+00:00,-0.02275742
2022-03-18 00:00:00+00:00,-0.00058621
2022-03-21 00:00:00+00:00,-0.00030119
2022-03-22 00:00:00+00:00,0.00228589
2022-03-23 00:00:00+00:00,0.01777673
2022-03-24 00:00:00+00:00,0.02717350
2022-03-25 00:00:00+00:00,-0.00463213
2022-03-28 00:00:00+00:00,0.01082930
2022-03-29 00:00:00+00:00,-0.00340386
2022-03-30 00:00:00+00:00,0.00083491
2022-03-31 00:00:00+00:00,-0.00058054
2022-04-01 00:00:00+00:00,0.00451663
2022-04-04 00:00:00+00:00,0.00026621
2022-04-05 00:00:00+00:00,-0.00142836
2022-04-06 00:00:00+00:00,-0.00312382
2022-04-07 00:00:00+00:00,0.00054728
2022-04-08 00:00:00+00:00,0.00422509
2022-04-11 00:00:00+00:00,-0.00706385
2022-04-12 00:00:00+00:00,-0.00030485
2022-04-13 00:00:00+00:00,0.00707520
2022-04-14 00:00:00+00:00,-0.00791363
2022-04-15 00:00:00+00:00,-0.00172641
2022-04-18 00:00:00+00:00,0.00823104
2022-04-19 00:00:00+00:00,-0.00962017
2022-04-20 00:00:00+00:00,0.01479618
2022-04-21 00:00:00+00:00,0.03901098
2022-04-22 00:00:00+00:00,-0.00704151
2022-04-25 00:00:00+00:00,0.02025306
2022-04-26 00:00:00+00:00,0.01476620
2022-04-27 00:00:00+00:00,-0.00029415
2022-04-28 00:00:00+00:00,0.00838500
2022-04-29 00:00:00+00:00,-0.00217506
2022-05-02 00:00:00+00:00,-0.00244810
2022-05-03 00:00:00+00:00,-0.00002569
2022-05-04 00:00:00+00:00,-0.00002561
2022-05-05 00:00:00+00:00,-0.00299581
2022-05-06 00:00:00+00:00,-0.00381759
2022-05-09 00:00:00+00:00,-0.05443010
2022-05-10 00:00:00+00:00,0.00256399
2022-05-11 00:00:00+00:00,0.00427905
2022-05-12 00:00:00+00:00,-0.02945468
2022-05-13 00:00:00+00:00,0.01204203
2022-05-16 00:00:00+00:00,-0.00090113
2022-05-17 00:00:00+00:00,0.00055252
2022-05-18 00:00:00+00:00,-0.00672074
2022-05-19 00:00:00+00:00,-0.07530735
2022-05-20 00:00:00+00:00,0.01655984
2022-05-23 00:00:00+00:00,-0.02492643
2022-05-24 00:00:00+00:00,-0.00302316
2022-05-25 00:00:00+00:00,-0.00705968
2022-05-26 00:00:00+00:00,0.01118013
2022-05-27 00:00:00+00:00,0.01776441
2022-05-30 00:00:00+00:00,-0.00003022
2022-05-31 00:00:00+00:00,0.02461926
2022-06-01 00:00:00+00:00,-0.00758386
2022-06-02 00:00:00+00:00,-0.01496983
2022-06-03 00:00:00+00:00,-0.00117741
2022-06-06 00:00:00+00:00,-0.00089324
2022-06-07 00:00:00+00:00,-0.00605553
2022-06-08 00:00:00+00:00,0.00861790
2022-06-09 00:00:00+00:00,-0.01290356
2022-06-10 00:00:00+00:00,-0.03277251
2022-06-13 00:00:00+00:00,0.00534767
2022-06-16 00:00:00+00:00,0.01753119
2022-06-20 00:00:00+00:00,-0.00414261
2022-06-22 00:00:00+00:00,-0.01209598
2022-06-23 00:00:00+00:00,0.00560769
2022-06-24 00:00:00+00:00,0.01652119
2022-06-27 00:00:00+00:00,-0.01780001
2022-06-28 00:00:00+00:00,0.00469130
2022-06-29 00:00:00+00:00,-0.01980699
2022-06-30 00:00:00+00:00,-0.00395817
2022-07-01 00:00:00+00:00,-0.00820214
2022-07-04 00:00:00+00:00,-0.01831790
2022-07-05 00:00:00+00:00,0.00832661
2022-07-06 00:00:00+00:00,0.00148563
2022-07-07 00:00:00+00:00,-0.00066836
2022-07-08 00:00:00+00:00,0.00332593
2022-07-11 00:00:00+00:00,-0.00250748
2022-07-12 00:00:00+00:00,0.00270203
2022-07-13 00:00:00+00:00,-0.01568143
2022-07-14 00:00:00+00:00,0.00833149
2022-07-15 00:00:00+00:00,0.00116895
2022-07-18 00:00:00+00:00,0.02858481
2022-07-25 00:00:00+00:00,0.02988003
2022-07-26 00:00:00+00:00,0.01213397
2022-07-27 00:00:00+00:00,0.01028695
2022-07-28 00:00:00+00:00,0.00461893
2022-07-29 00:00:00+00:00,-0.00239760
2022-08-01 00:00:00+00:00,0.02622645
2022-08-02 00:00:00+00:00,0.00475998
2022-08-03 00:00:00+00:00,0.00854171
2022-08-04 00:00:00+00:00,0.00903857
2022-08-05 00:00:00+00:00,0.00162177
2022-08-08 00:00:00+00:00,0.04075182
2022-08-09 00:00:00+00:00,0.00740681
2022-08-10 00:00:00+00:00,0.00131559
2022-08-11 00:00:00+00:00,-0.00034822
2022-08-12 00:00:00+00:00,-0.00811112
2022-08-15 00:00:00+00:00,0.00048708
2022-08-16 00:00:00+00:00,0.00097603
2022-08-17 00:00:00+00:00,-0.00482728
2022-08-18 00:00:00+00:00,0.00526444
2022-08-19 00:00:00+00:00,-0.00957713
2022-08-22 00:00:00+00:00,-0.00797721
2022-08-23 00:00:00+00:00,0.01442820
2022-08-24 00:00:00+00:00,-0.00568418
2022-08-25 00:00:00+00:00,-0.00405630
2022-08-26 00:00:00+00:00,-0.01109446
2022-08-29 00:00:00+00:00,0.00833623
2022-08-30 00:00:00+00:00,0.00489942
2022-08-31 00:00:00+00:00,0.00243185
2022-09-01 00:00:00+00:00,0.00270346
2022-09-02 00:00:00+00:00,0.01019697
2022-09-03 00:00:00+00:00,-0.00145556
2022-09-05 00:00:00+00:00,0.04094343
2022-09-06 00:00:00+00:00,-0.00206032
2022-09-07 00:00:00+00:00,-0.00637223
2022-09-08 00:00:00+00:00,0.00789385
2022-09-09 00:00:00+00:00,0.00073431
2022-09-10 00:00:00+00:00,-0.00199339
2022-09-12 00:00:00+00:00,0.00510595
2022-09-13 00:00:00+00:00,0.00752012
2022-09-14 00:00:00+00:00,-0.00143802
2022-09-15 00:00:00+00:00,0.00693473
2022-09-16 00:00:00+00:00,-0.01993776
2022-09-17 00:00:00+00:00,-0.00036164
2022-09-19 00:00:00+00:00,0.01743296
2022-09-20 00:00:00+00:00,-0.00529935
2022-09-21 00:00:00+00:00,0.00018037
2022-09-22 00:00:00+00:00,0.00317109
2022-09-23 00:00:00+00:00,-0.01769438
2022-09-24 00:00:00+00:00,-0.02089882
2022-09-26 00:00:00+00:00,0.01916722
2022-09-27 00:00:00+00:00,-0.01028459
2022-09-28 00:00:00+00:00,-0.00345882
2022-09-29 00:00:00+00:00,-0.00346470
2022-09-30 00:00:00+00:00,-0.00208310
2022-10-01 00:00:00+00:00,0.00156033
2022-10-03 00:00:00+00:00,0.01062692
2022-10-04 00:00:00+00:00,0.00642136
2022-10-05 00:00:00+00:00,-0.00581785
2022-10-06 00:00:00+00:00,-0.00173865
2022-10-07 00:00:00+00:00,-0.01299883
2022-10-08 00:00:00+00:00,-0.00009383
2022-10-10 00:00:00+00:00,-0.01873083
2022-10-11 00:00:00+00:00,-0.00072009
2022-10-12 00:00:00+00:00,0.00128751
2022-10-13 00:00:00+00:00,-0.00287505
2022-10-17 00:00:00+00:00,-0.01428348
2022-10-18 00:00:00+00:00,0.00066038
2022-10-19 00:00:00+00:00,0.00268386
2022-10-20 00:00:00+00:00,0.02441506
2022-10-21 00:00:00+00:00,0.00614591
2022-10-24 00:00:00+00:00,0.05882318
2022-10-25 00:00:00+00:00,-0.00285004
2022-10-26 00:00:00+00:00,-0.00359166
2022-10-27 00:00:00+00:00,0.00687120
2022-10-28 00:00:00+00:00,0.00148704
2022-10-29 00:00:00+00:00,0.00228342
2022-10-31 00:00:00+00:00,0.00759096
2022-11-01 00:00:00+00:00,-0.00177332
2022-11-02 00:00:00+00:00,-0.01180464
2022-11-03 00:00:00+00:00,-0.00145895
2022-11-04 00:00:00+00:00,-0.01061237
2022-11-05 00:00:00+00:00,0.00918412
2022-11-07 00:00:00+00:00,0.00386306
2022-11-08 00:00:00+00:00,-0.01305567
2022-11-09 00:00:00+00:00,0.00229095
2022-11-10 00:00:00+00:00,-0.00758920
2022-11-14 00:00:00+00:00,-0.03103843
2022-11-15 00:00:00+00:00,0.00495439
2022-11-16 00:00:00+00:00,-0.01626395
2022-11-21 00:00:00+00:00,0.00453278
2022-11-22 00:00:00+00:00,0.00171146
2022-11-23 00:00:00+00:00,0.00556814
2022-11-24 00:00:00+00:00,0.00338138
2022-11-25 00:00:00+00:00,-0.00199827
2022-11-28 00:00:00+00:00,0.01359109
2022-11-29 00:00:00+00:00,0.00758997
2022-11-30 00:00:00+00:00,0.01318727
2022-12-01 00:00:00+00:00,-0.01824440
2022-12-02 00:00:00+00:00,0.00068257
2022-12-03 00:00:00+00:00,-0.00145654
2022-12-05 00:00:00+00:00,-0.01832106
2022-12-06 00:00:00+00:00,-0.01479082
2022-12-07 00:00:00+00:00,-0.01521278
2022-12-08 00:00:00+00:00,-0.00039724
2022-12-09 00:00:00+00:00,-0.00987402
2022-12-10 00:00:00+00:00,-0.00546687
2022-12-12 00:00:00+00:00,-0.02190748
2022-12-13 00:00:00+00:00,0.01154332
2022-12-14 00:00:00+00:00,-0.00094919
2022-12-15 00:00:00+00:00,-0.01228161
2022-12-16 00:00:00+00:00,0.00463735
2022-12-17 00:00:00+00:00,0.01018431
2022-12-19 00:00:00+00:00,0.00318864
2022-12-20 00:00:00+00:00,-0.00794829
2022-12-21 00:00:00+00:00,0.00239299
2022-12-22 00:00:00+00:00,-0.00485571
2022-12-23 00:00:00+00:00,-0.01996171
2022-12-26 00:00:00+00:00,0.01417212
2022-12-27 00:00:00+00:00,0.00259925
2022-12-28 00:00:00+00:00,-0.02024925
2022-12-29 00:00:00+00:00,0.00064902
2022-12-30 00:00:00+00:00,0.00099872
2022-12-31 00:00:00+00:00,-0.00012236
2023-01-03 00:00:00+00:00,0.01163665
2023-01-04 00:00:00+00:00,-0.01363328
