Date,EU-MID
2013-11-13 00:00:00+00:00,-0.01160168
2013-11-14 00:00:00+00:00,0.01166937
2013-11-15 00:00:00+00:00,0.00128908
2013-11-18 00:00:00+00:00,0.01223833
2013-11-19 00:00:00+00:00,-0.01472471
2013-11-20 00:00:00+00:00,-0.00773944
2013-11-21 00:00:00+00:00,0.00194238
2013-11-22 00:00:00+00:00,0.00194049
2013-11-25 00:00:00+00:00,0.00775444
2013-11-26 00:00:00+00:00,-0.00386225
2013-11-27 00:00:00+00:00,0.00967430
2013-11-28 00:00:00+00:00,0.01026958
2013-11-29 00:00:00+00:00,0.00191571
2013-12-02 00:00:00+00:00,-0.00956938
2013-12-03 00:00:00+00:00,-0.03717949
2013-12-04 00:00:00+00:00,-0.01306336
2013-12-05 00:00:00+00:00,-0.01519763
2013-12-06 00:00:00+00:00,0.00596224
2013-12-09 00:00:00+00:00,0.01056803
2013-12-10 00:00:00+00:00,-0.00328515
2013-12-11 00:00:00+00:00,-0.00987167
2013-12-12 00:00:00+00:00,-0.01025132
2013-12-13 00:00:00+00:00,0.00200468
2013-12-16 00:00:00+00:00,0.02036048
2013-12-17 00:00:00+00:00,-0.01287979
2013-12-18 00:00:00+00:00,0.01263718
2013-12-19 00:00:00+00:00,0.02378593
2013-12-20 00:00:00+00:00,0.01044727
2013-12-23 00:00:00+00:00,0.01688860
2013-12-27 00:00:00+00:00,0.02578981
2013-12-30 00:00:00+00:00,0.00636537
2014-01-02 00:00:00+00:00,-0.01015228
2014-01-03 00:00:00+00:00,0.01052296
2014-01-06 00:00:00+00:00,0.00380952
2014-01-07 00:00:00+00:00,0.01964512
2014-01-08 00:00:00+00:00,0.00753059
2014-01-09 00:00:00+00:00,-0.00062520
2014-01-10 00:00:00+00:00,0.00813008
2014-01-13 00:00:00+00:00,0.01806291
2014-01-14 00:00:00+00:00,0.00061728
2014-01-15 00:00:00+00:00,0.01974699
2014-01-16 00:00:00+00:00,-0.00183318
2014-01-17 00:00:00+00:00,0.00366972
2014-01-20 00:00:00+00:00,-0.00244200
2014-01-21 00:00:00+00:00,-0.00427873
2014-01-22 00:00:00+00:00,-0.00551302
2014-01-23 00:00:00+00:00,-0.00368550
2014-01-24 00:00:00+00:00,-0.04953846
2014-01-27 00:00:00+00:00,-0.01072555
2014-01-28 00:00:00+00:00,0.01712655
2014-01-29 00:00:00+00:00,-0.00031447
2014-01-30 00:00:00+00:00,0.00062913
2014-01-31 00:00:00+00:00,-0.01132075
2014-02-03 00:00:00+00:00,-0.02150538
2014-02-04 00:00:00+00:00,0.00127877
2014-02-05 00:00:00+00:00,0.00766773
2014-02-06 00:00:00+00:00,0.03500955
2014-02-07 00:00:00+00:00,0.00813262
2014-02-10 00:00:00+00:00,0.00311526
2014-02-11 00:00:00+00:00,0.02053516
2014-02-12 00:00:00+00:00,0.01047120
2014-02-13 00:00:00+00:00,0.00306373
2014-02-14 00:00:00+00:00,0.01223616
2014-02-17 00:00:00+00:00,0.00972940
2014-02-18 00:00:00+00:00,-0.00423601
2014-02-19 00:00:00+00:00,-0.00242571
2014-02-20 00:00:00+00:00,-0.00546448
2014-02-21 00:00:00+00:00,0.01217656
2014-02-24 00:00:00+00:00,0.01512859
2014-02-25 00:00:00+00:00,0.00660661
2014-02-26 00:00:00+00:00,-0.00778210
2014-02-27 00:00:00+00:00,0.00240385
2014-02-28 00:00:00+00:00,0.00360144
2014-03-03 00:00:00+00:00,-0.04553625
2014-03-04 00:00:00+00:00,0.04230533
2014-03-05 00:00:00+00:00,0.00832988
2014-03-06 00:00:00+00:00,0.01793722
2014-03-07 00:00:00+00:00,-0.02074074
2014-03-10 00:00:00+00:00,-0.00419162
2014-03-11 00:00:00+00:00,0.00060006
2014-03-12 00:00:00+00:00,-0.02579484
2014-03-13 00:00:00+00:00,-0.02524631
2014-03-14 00:00:00+00:00,-0.02245089
2014-03-17 00:00:00+00:00,0.03437401
2014-03-18 00:00:00+00:00,0.01766894
2014-03-19 00:00:00+00:00,-0.00430108
2014-03-20 00:00:00+00:00,0.00307977
2014-03-21 00:00:00+00:00,0.00123001
2014-03-24 00:00:00+00:00,-0.02888752
2014-03-25 00:00:00+00:00,0.01935685
2014-03-26 00:00:00+00:00,0.02411874
2014-03-27 00:00:00+00:00,0.00000000
2014-03-28 00:00:00+00:00,0.01772075
2014-03-31 00:00:00+00:00,0.01090248
2014-04-01 00:00:00+00:00,0.02168675
2014-04-02 00:00:00+00:00,-0.00297974
2014-04-03 00:00:00+00:00,0.00477469
2014-04-04 00:00:00+00:00,0.00833581
2014-04-07 00:00:00+00:00,-0.01719538
2014-04-08 00:00:00+00:00,-0.02571770
2014-04-09 00:00:00+00:00,0.01454105
2014-04-10 00:00:00+00:00,-0.01804511
2014-04-11 00:00:00+00:00,-0.02610015
2014-04-14 00:00:00+00:00,-0.01353014
2014-04-15 00:00:00+00:00,-0.02352941
2014-04-16 00:00:00+00:00,0.04323308
2014-04-17 00:00:00+00:00,0.01287948
2014-04-22 00:00:00+00:00,0.02864107
2014-04-23 00:00:00+00:00,-0.00180234
2014-04-24 00:00:00+00:00,-0.00060132
2014-04-25 00:00:00+00:00,-0.01924812
2014-04-28 00:00:00+00:00,-0.00060735
2014-04-29 00:00:00+00:00,0.02308627
2014-04-30 00:00:00+00:00,-0.00480480
2014-05-02 00:00:00+00:00,-0.00240819
2014-05-05 00:00:00+00:00,-0.00241109
2014-05-06 00:00:00+00:00,-0.00724200
2014-05-07 00:00:00+00:00,-0.01029679
2014-05-08 00:00:00+00:00,0.02374429
2014-05-09 00:00:00+00:00,-0.01022864
2014-05-12 00:00:00+00:00,0.01935289
2014-05-13 00:00:00+00:00,-0.00059898
2014-05-14 00:00:00+00:00,-0.00958658
2014-05-15 00:00:00+00:00,-0.03431668
2014-05-16 00:00:00+00:00,-0.00183767
2014-05-19 00:00:00+00:00,0.00980993
2014-05-20 00:00:00+00:00,0.00427090
2014-05-21 00:00:00+00:00,0.00547945
2014-05-22 00:00:00+00:00,0.00425015
2014-05-23 00:00:00+00:00,0.01514693
2014-05-26 00:00:00+00:00,0.02705953
2014-05-27 00:00:00+00:00,0.00237318
2014-05-28 00:00:00+00:00,0.00414815
2014-05-29 00:00:00+00:00,0.00177410
2014-05-30 00:00:00+00:00,0.00413589
2014-06-02 00:00:00+00:00,0.00825472
2014-06-03 00:00:00+00:00,-0.01585437
2014-06-04 00:00:00+00:00,0.00000000
2014-06-05 00:00:00+00:00,0.01827262
2014-06-06 00:00:00+00:00,0.02228739
2014-06-09 00:00:00+00:00,0.01334107
2014-06-10 00:00:00+00:00,-0.00057620
2014-06-11 00:00:00+00:00,-0.02363112
2014-06-12 00:00:00+00:00,-0.00029163
2014-06-13 00:00:00+00:00,-0.00991832
2014-06-16 00:00:00+00:00,-0.00938141
2014-06-17 00:00:00+00:00,0.00706922
2014-06-18 00:00:00+00:00,0.00117405
2014-06-19 00:00:00+00:00,0.00264007
2014-06-20 00:00:00+00:00,-0.00644217
2014-06-23 00:00:00+00:00,-0.01410106
2014-06-24 00:00:00+00:00,-0.00236827
2014-06-25 00:00:00+00:00,-0.02252519
2014-06-26 00:00:00+00:00,-0.00059952
2014-06-27 00:00:00+00:00,0.00000000
2014-06-30 00:00:00+00:00,-0.00419790
2014-07-01 00:00:00+00:00,0.00360577
2014-07-02 00:00:00+00:00,0.00899820
2014-07-03 00:00:00+00:00,0.01313825
2014-07-04 00:00:00+00:00,-0.00593296
2014-07-07 00:00:00+00:00,-0.01904195
2014-07-08 00:00:00+00:00,-0.03784920
2014-07-09 00:00:00+00:00,0.00000000
2014-07-10 00:00:00+00:00,-0.03061849
2014-07-11 00:00:00+00:00,0.00373134
2014-07-14 00:00:00+00:00,0.01800124
2014-07-15 00:00:00+00:00,-0.01168871
2014-07-16 00:00:00+00:00,0.02908416
2014-07-17 00:00:00+00:00,-0.01707838
2014-07-18 00:00:00+00:00,0.00123039
2014-07-21 00:00:00+00:00,-0.00737781
2014-07-22 00:00:00+00:00,0.02159827
2014-07-23 00:00:00+00:00,0.00244200
2014-07-24 00:00:00+00:00,0.02012195
2014-07-25 00:00:00+00:00,-0.01267733
2014-07-28 00:00:00+00:00,-0.00607533
2014-07-29 00:00:00+00:00,0.00609385
2014-07-30 00:00:00+00:00,-0.01032807
2014-07-31 00:00:00+00:00,-0.02992366
2014-08-01 00:00:00+00:00,-0.03533788
2014-08-04 00:00:00+00:00,-0.00252446
2014-08-05 00:00:00+00:00,-0.01200632
2014-08-06 00:00:00+00:00,-0.03178640
2014-08-07 00:00:00+00:00,-0.01808786
2014-08-08 00:00:00+00:00,-0.00717080
2014-08-11 00:00:00+00:00,0.03402028
2014-08-12 00:00:00+00:00,-0.00385976
2014-08-13 00:00:00+00:00,0.01095714
2014-08-14 00:00:00+00:00,0.01089744
2014-08-15 00:00:00+00:00,-0.00382531
2014-08-18 00:00:00+00:00,0.02107953
2014-08-19 00:00:00+00:00,0.00821745
2014-08-20 00:00:00+00:00,-0.00188857
2014-08-21 00:00:00+00:00,0.02331443
2014-08-22 00:00:00+00:00,-0.00124572
2014-08-25 00:00:00+00:00,0.01932066
2014-08-26 00:00:00+00:00,0.01790123
2014-08-27 00:00:00+00:00,0.01040073
2014-08-28 00:00:00+00:00,-0.02130250
2014-08-29 00:00:00+00:00,-0.00246078
2014-09-01 00:00:00+00:00,0.00307977
2014-09-02 00:00:00+00:00,0.00246002
2014-09-03 00:00:00+00:00,0.01964998
2014-09-04 00:00:00+00:00,0.02128306
2014-09-05 00:00:00+00:00,0.00353519
2014-09-08 00:00:00+00:00,-0.00540703
2014-09-09 00:00:00+00:00,-0.01265060
2014-09-10 00:00:00+00:00,-0.00606244
2014-09-11 00:00:00+00:00,-0.00304044
2014-09-12 00:00:00+00:00,-0.00274056
2014-09-15 00:00:00+00:00,-0.01251908
2014-09-16 00:00:00+00:00,-0.01167793
2014-09-17 00:00:00+00:00,0.01576507
2014-09-18 00:00:00+00:00,0.00797301
2014-09-19 00:00:00+00:00,0.00000000
2014-09-22 00:00:00+00:00,-0.01893708
2014-09-23 00:00:00+00:00,-0.02894980
2014-09-24 00:00:00+00:00,0.00187500
2014-09-25 00:00:00+00:00,-0.01155167
2014-09-26 00:00:00+00:00,0.01068846
2014-09-29 00:00:00+00:00,-0.00875274
2014-09-30 00:00:00+00:00,0.01695447
2014-10-01 00:00:00+00:00,-0.01992528
2014-10-02 00:00:00+00:00,-0.03016023
2014-10-03 00:00:00+00:00,0.01991648
2014-10-06 00:00:00+00:00,-0.01049618
2014-10-07 00:00:00+00:00,-0.03175611
2014-10-08 00:00:00+00:00,-0.02194256
2014-10-09 00:00:00+00:00,-0.01500816
2014-10-10 00:00:00+00:00,-0.02827087
2014-10-13 00:00:00+00:00,-0.00800267
2014-10-14 00:00:00+00:00,0.00870439
2014-10-15 00:00:00+00:00,-0.06333333
2014-10-16 00:00:00+00:00,-0.00895009
2014-10-17 00:00:00+00:00,0.05947441
2014-10-20 00:00:00+00:00,-0.01007388
2014-10-21 00:00:00+00:00,0.04724941
2014-10-22 00:00:00+00:00,0.02373887
2014-10-23 00:00:00+00:00,0.01238188
2014-10-24 00:00:00+00:00,-0.00129534
2014-10-27 00:00:00+00:00,-0.02462735
2014-10-28 00:00:00+00:00,0.03346457
2014-10-29 00:00:00+00:00,-0.00774443
2014-10-30 00:00:00+00:00,0.00777454
2014-10-31 00:00:00+00:00,0.03033237
2014-11-03 00:00:00+00:00,-0.00921805
2014-11-04 00:00:00+00:00,-0.01979566
2014-11-05 00:00:00+00:00,0.02708804
2014-11-06 00:00:00+00:00,0.00509068
2014-11-07 00:00:00+00:00,-0.01142494
2014-11-10 00:00:00+00:00,0.01276732
2014-11-11 00:00:00+00:00,0.00824611
2014-11-12 00:00:00+00:00,-0.02969046
2014-11-13 00:00:00+00:00,0.00769477
2014-11-14 00:00:00+00:00,0.00447141
2014-11-17 00:00:00+00:00,0.01434034
2014-11-18 00:00:00+00:00,0.02088608
2014-11-19 00:00:00+00:00,0.00501096
2014-11-20 00:00:00+00:00,-0.00749766
2014-11-21 00:00:00+00:00,0.04390091
2014-11-24 00:00:00+00:00,0.01043265
2014-11-25 00:00:00+00:00,0.00427350
2014-11-26 00:00:00+00:00,0.00182760
2014-11-27 00:00:00+00:00,0.00852100
2014-11-28 00:00:00+00:00,-0.00242424
2014-12-01 00:00:00+00:00,-0.01092233
2014-12-02 00:00:00+00:00,0.00610128
2014-12-03 00:00:00+00:00,0.01520681
2014-12-04 00:00:00+00:00,-0.02475098
2014-12-05 00:00:00+00:00,0.03539801
2014-12-08 00:00:00+00:00,-0.01081731
2014-12-09 00:00:00+00:00,-0.04830918
2014-12-10 00:00:00+00:00,-0.01237624
2014-12-11 00:00:00+00:00,-0.00373599
2014-12-12 00:00:00+00:00,-0.02308172
2014-12-15 00:00:00+00:00,-0.04086845
2014-12-16 00:00:00+00:00,0.04367666
2014-12-17 00:00:00+00:00,-0.00318979
2014-12-18 00:00:00+00:00,0.05177373
2014-12-19 00:00:00+00:00,0.00124611
2014-12-22 00:00:00+00:00,0.01525529
2014-12-23 00:00:00+00:00,0.01790123
2014-12-29 00:00:00+00:00,-0.00214133
2014-12-30 00:00:00+00:00,-0.01472393
2015-01-02 00:00:00+00:00,0.00772559
2015-01-05 00:00:00+00:00,-0.04616805
2015-01-06 00:00:00+00:00,-0.00535602
2015-01-07 00:00:00+00:00,-0.00760938
2015-01-08 00:00:00+00:00,0.05137964
2015-01-09 00:00:00+00:00,-0.01917130
2015-01-12 00:00:00+00:00,0.01248829
2015-01-13 00:00:00+00:00,0.02916537
2015-01-14 00:00:00+00:00,-0.01712538
2015-01-15 00:00:00+00:00,0.02961135
2015-01-16 00:00:00+00:00,0.01945289
2015-01-19 00:00:00+00:00,0.01745936
2015-01-20 00:00:00+00:00,0.00954939
2015-01-21 00:00:00+00:00,0.01841402
2015-01-22 00:00:00+00:00,0.03413773
2015-01-23 00:00:00+00:00,0.02604167
2015-01-26 00:00:00+00:00,0.02570694
2015-01-27 00:00:00+00:00,-0.02368866
2015-01-28 00:00:00+00:00,-0.00171233
2015-01-29 00:00:00+00:00,0.00399886
2015-01-30 00:00:00+00:00,-0.00741163
2015-02-02 00:00:00+00:00,-0.00457797
2015-02-03 00:00:00+00:00,0.03039862
2015-02-04 00:00:00+00:00,0.00395480
2015-02-05 00:00:00+00:00,0.01127714
2015-02-06 00:00:00+00:00,0.00000000
2015-02-09 00:00:00+00:00,-0.02410990
2015-02-10 00:00:00+00:00,0.02440409
2015-02-11 00:00:00+00:00,-0.00504626
2015-02-12 00:00:00+00:00,0.03091625
2015-02-13 00:00:00+00:00,0.01273180
2015-02-16 00:00:00+00:00,-0.00385039
2015-02-17 00:00:00+00:00,-0.00275558
2015-02-18 00:00:00+00:00,0.02428256
2015-02-19 00:00:00+00:00,0.01472192
2015-02-20 00:00:00+00:00,0.00216509
2015-02-23 00:00:00+00:00,0.01730197
2015-02-24 00:00:00+00:00,0.00964889
2015-02-25 00:00:00+00:00,-0.00960256
2015-02-26 00:00:00+00:00,0.01393728
2015-02-27 00:00:00+00:00,0.00479106
2015-03-02 00:00:00+00:00,0.00053107
2015-03-03 00:00:00+00:00,-0.02229891
2015-03-04 00:00:00+00:00,0.00536913
2015-03-05 00:00:00+00:00,0.02776871
2015-03-06 00:00:00+00:00,0.00686559
2015-03-09 00:00:00+00:00,-0.00578947
2015-03-10 00:00:00+00:00,-0.01372394
2015-03-11 00:00:00+00:00,0.03560989
2015-03-12 00:00:00+00:00,-0.01279039
2015-03-13 00:00:00+00:00,0.01004759
2015-03-16 00:00:00+00:00,0.02052092
2015-03-17 00:00:00+00:00,-0.02447917
2015-03-18 00:00:00+00:00,-0.00316372
2015-03-19 00:00:00+00:00,0.01214682
2015-03-20 00:00:00+00:00,0.02152231
2015-03-23 00:00:00+00:00,-0.01038691
2015-03-24 00:00:00+00:00,0.01252937
2015-03-25 00:00:00+00:00,-0.02023346
2015-03-26 00:00:00+00:00,-0.01886792
2015-03-27 00:00:00+00:00,0.00582011
2015-03-30 00:00:00+00:00,0.02479557
2015-03-31 00:00:00+00:00,-0.01563314
2015-04-01 00:00:00+00:00,0.00997899
2015-04-02 00:00:00+00:00,0.00365822
2015-04-07 00:00:00+00:00,0.02764737
2015-04-08 00:00:00+00:00,0.00308721
2015-04-09 00:00:00+00:00,0.02568713
2015-04-10 00:00:00+00:00,0.01521684
2015-04-13 00:00:00+00:00,0.00503398
2015-04-14 00:00:00+00:00,-0.00853628
2015-04-15 00:00:00+00:00,0.00756430
2015-04-16 00:00:00+00:00,-0.01909068
2015-04-17 00:00:00+00:00,-0.03347705
2015-04-20 00:00:00+00:00,0.01341243
2015-04-21 00:00:00+00:00,0.02100948
2015-04-22 00:00:00+00:00,-0.01115619
2015-04-23 00:00:00+00:00,-0.00866905
2015-04-24 00:00:00+00:00,0.01126761
2015-04-27 00:00:00+00:00,0.02495544
2015-04-28 00:00:00+00:00,-0.03319920
2015-04-29 00:00:00+00:00,-0.04859335
2015-04-30 00:00:00+00:00,0.00262123
2015-05-04 00:00:00+00:00,0.01989529
2015-05-05 00:00:00+00:00,-0.04302748
2015-05-06 00:00:00+00:00,-0.01271523
2015-05-07 00:00:00+00:00,0.00533191
2015-05-08 00:00:00+00:00,0.03616060
2015-05-11 00:00:00+00:00,0.00940193
2015-05-12 00:00:00+00:00,-0.01559657
2015-05-13 00:00:00+00:00,0.00943149
2015-05-14 00:00:00+00:00,0.02294654
2015-05-15 00:00:00+00:00,-0.00206239
2015-05-18 00:00:00+00:00,0.00103226
2015-05-19 00:00:00+00:00,0.03353108
2015-05-20 00:00:00+00:00,0.00152207
2015-05-21 00:00:00+00:00,0.00101394
2015-05-22 00:00:00+00:00,-0.00202686
2015-05-26 00:00:00+00:00,-0.03094091
2015-05-27 00:00:00+00:00,0.02730551
2015-05-28 00:00:00+00:00,-0.00864041
2015-05-29 00:00:00+00:00,-0.03011741
2015-06-01 00:00:00+00:00,0.00518269
2015-06-02 00:00:00+00:00,-0.00620315
2015-06-03 00:00:00+00:00,0.00259269
2015-06-04 00:00:00+00:00,-0.01553599
2015-06-05 00:00:00+00:00,-0.02721587
2015-06-08 00:00:00+00:00,-0.02222222
2015-06-09 00:00:00+00:00,-0.00107009
2015-06-10 00:00:00+00:00,0.03319058
2015-06-11 00:00:00+00:00,0.00947867
2015-06-12 00:00:00+00:00,-0.01257862
2015-06-15 00:00:00+00:00,-0.03609342
2015-06-16 00:00:00+00:00,0.01081081
2015-06-17 00:00:00+00:00,-0.01881720
2015-06-18 00:00:00+00:00,0.00976934
2015-06-19 00:00:00+00:00,0.00756144
2015-06-22 00:00:00+00:00,0.05918752
2015-06-23 00:00:00+00:00,0.02038150
2015-06-24 00:00:00+00:00,-0.01008795
2015-06-25 00:00:00+00:00,0.00676379
2015-06-26 00:00:00+00:00,0.01296344
2015-06-29 00:00:00+00:00,-0.06388460
2015-06-30 00:00:00+00:00,-0.02288451
2015-07-01 00:00:00+00:00,0.03014805
2015-07-02 00:00:00+00:00,-0.01485017
2015-07-03 00:00:00+00:00,-0.00587764
2015-07-06 00:00:00+00:00,-0.03322615
2015-07-07 00:00:00+00:00,-0.03705722
2015-07-08 00:00:00+00:00,0.00943920
2015-07-09 00:00:00+00:00,0.04421111
2015-07-10 00:00:00+00:00,0.05190592
2015-07-13 00:00:00+00:00,0.02845850
2015-07-14 00:00:00+00:00,0.00155885
2015-07-15 00:00:00+00:00,0.01557632
2015-07-16 00:00:00+00:00,0.02575992
2015-07-17 00:00:00+00:00,0.00406918
2015-07-20 00:00:00+00:00,0.01218274
2015-07-21 00:00:00+00:00,-0.01866801
2015-07-22 00:00:00+00:00,-0.00356506
