Date,LIVECOW
2000-06-23 00:00:00+00:00,-0.00492611
2000-06-26 00:00:00+00:00,0.00290698
2000-06-27 00:00:00+00:00,0.00507983
2000-06-28 00:00:00+00:00,-0.01346850
2000-06-29 00:00:00+00:00,0.00320700
2000-06-30 00:00:00+00:00,0.01018626
2000-07-03 00:00:00+00:00,0.00332514
2000-07-05 00:00:00+00:00,0.02424242
2000-07-06 00:00:00+00:00,-0.00399429
2000-07-07 00:00:00+00:00,-0.00571429
2000-07-10 00:00:00+00:00,0.00315548
2000-07-11 00:00:00+00:00,-0.00571674
2000-07-12 00:00:00+00:00,-0.00487315
2000-07-13 00:00:00+00:00,-0.00661395
2000-07-14 00:00:00+00:00,0.01484792
2000-07-17 00:00:00+00:00,0.00358577
2000-07-18 00:00:00+00:00,0.01962188
2000-07-19 00:00:00+00:00,-0.01833168
2000-07-20 00:00:00+00:00,0.00573477
2000-07-21 00:00:00+00:00,-0.01043603
2000-07-24 00:00:00+00:00,-0.02154553
2000-07-25 00:00:00+00:00,-0.00797679
2000-07-26 00:00:00+00:00,-0.00408342
2000-07-27 00:00:00+00:00,0.00233850
2000-07-28 00:00:00+00:00,-0.00219298
2000-07-31 00:00:00+00:00,0.00979532
2000-08-01 00:00:00+00:00,-0.01133721
2000-08-02 00:00:00+00:00,-0.01273419
2000-08-03 00:00:00+00:00,0.00913108
2000-08-04 00:00:00+00:00,0.01992090
2000-08-07 00:00:00+00:00,-0.00695148
2000-08-08 00:00:00+00:00,-0.01352334
2000-08-09 00:00:00+00:00,0.00776898
2000-08-10 00:00:00+00:00,-0.01650358
2000-08-11 00:00:00+00:00,0.02795351
2000-08-14 00:00:00+00:00,-0.00319442
2000-08-15 00:00:00+00:00,-0.00536465
2000-08-16 00:00:00+00:00,-0.00364166
2000-08-17 00:00:00+00:00,-0.00525931
2000-08-18 00:00:00+00:00,0.00527704
2000-08-21 00:00:00+00:00,0.00395894
2000-08-22 00:00:00+00:00,0.00366838
2000-08-23 00:00:00+00:00,0.01363237
2000-08-24 00:00:00+00:00,-0.00406681
2000-08-25 00:00:00+00:00,-0.03276540
2000-08-28 00:00:00+00:00,-0.00887551
2000-08-29 00:00:00+00:00,-0.00666469
2000-08-30 00:00:00+00:00,0.00372467
2000-08-31 00:00:00+00:00,0.00253353
2000-09-01 00:00:00+00:00,0.04972376
2000-09-05 00:00:00+00:00,-0.00355619
2000-09-06 00:00:00+00:00,-0.00526316
2000-09-07 00:00:00+00:00,0.02446657
2000-09-08 00:00:00+00:00,-0.00494350
2000-09-11 00:00:00+00:00,-0.00070751
2000-09-12 00:00:00+00:00,-0.00750496
2000-09-13 00:00:00+00:00,-0.00341054
2000-09-14 00:00:00+00:00,0.01210826
2000-09-15 00:00:00+00:00,0.00071073
2000-09-18 00:00:00+00:00,0.00199288
2000-09-19 00:00:00+00:00,-0.00071205
2000-09-20 00:00:00+00:00,-0.00171013
2000-09-21 00:00:00+00:00,-0.00171306
2000-09-22 00:00:00+00:00,0.00885714
2000-09-25 00:00:00+00:00,0.00598291
2000-09-26 00:00:00+00:00,0.00255609
2000-09-27 00:00:00+00:00,0.00312278
2000-09-28 00:00:00+00:00,-0.00099404
2000-09-29 00:00:00+00:00,0.00284010
2000-10-02 00:00:00+00:00,0.00525568
2000-10-03 00:00:00+00:00,-0.00354761
2000-10-04 00:00:00+00:00,-0.00284414
2000-10-05 00:00:00+00:00,0.00824801
2000-10-06 00:00:00+00:00,-0.00806223
2000-10-09 00:00:00+00:00,0.01022001
2000-10-10 00:00:00+00:00,-0.00353107
2000-10-11 00:00:00+00:00,-0.00240896
2000-10-12 00:00:00+00:00,0.00240623
2000-10-13 00:00:00+00:00,-0.00846621
2000-10-16 00:00:00+00:00,0.00495751
2000-10-17 00:00:00+00:00,0.01556530
2000-10-18 00:00:00+00:00,0.00449944
2000-10-19 00:00:00+00:00,-0.00800337
2000-10-20 00:00:00+00:00,0.00704225
2000-10-23 00:00:00+00:00,0.00730850
2000-10-24 00:00:00+00:00,0.01233011
2000-10-25 00:00:00+00:00,0.00181387
2000-10-26 00:00:00+00:00,-0.00252341
2000-10-27 00:00:00+00:00,0.00210084
2000-10-30 00:00:00+00:00,0.00280505
2000-10-31 00:00:00+00:00,0.02037375
2000-11-01 00:00:00+00:00,0.02136275
2000-11-02 00:00:00+00:00,0.00027341
2000-11-03 00:00:00+00:00,0.01271013
2000-11-06 00:00:00+00:00,0.00366848
2000-11-07 00:00:00+00:00,-0.00718644
2000-11-08 00:00:00+00:00,-0.00734994
2000-11-09 00:00:00+00:00,0.00683527
2000-11-10 00:00:00+00:00,0.00204360
2000-11-13 00:00:00+00:00,0.00463215
2000-11-14 00:00:00+00:00,0.00925548
2000-11-15 00:00:00+00:00,-0.00203252
2000-11-16 00:00:00+00:00,0.00311864
2000-11-17 00:00:00+00:00,0.00406504
2000-11-20 00:00:00+00:00,0.00337838
2000-11-21 00:00:00+00:00,-0.00337154
2000-11-22 00:00:00+00:00,0.01011463
2000-11-24 00:00:00+00:00,-0.00873069
2000-11-27 00:00:00+00:00,0.00134771
2000-11-28 00:00:00+00:00,0.00808625
2000-11-29 00:00:00+00:00,-0.01180416
2000-11-30 00:00:00+00:00,0.00310308
2000-12-01 00:00:00+00:00,0.00457912
2000-12-04 00:00:00+00:00,0.00483741
2000-12-05 00:00:00+00:00,0.00200938
2000-12-06 00:00:00+00:00,0.00898123
2000-12-07 00:00:00+00:00,-0.00000000
2000-12-08 00:00:00+00:00,0.00641283
2000-12-11 00:00:00+00:00,0.00133067
2000-12-12 00:00:00+00:00,0.01249169
2000-12-13 00:00:00+00:00,0.00198098
2000-12-14 00:00:00+00:00,-0.00659892
2000-12-15 00:00:00+00:00,0.00530012
2000-12-18 00:00:00+00:00,0.01202590
2000-12-19 00:00:00+00:00,-0.01129350
2000-12-20 00:00:00+00:00,0.00527913
2000-12-21 00:00:00+00:00,-0.01539069
2000-12-22 00:00:00+00:00,0.00768212
2000-12-26 00:00:00+00:00,-0.00303430
2000-12-27 00:00:00+00:00,0.00990491
2000-12-28 00:00:00+00:00,0.00434211
2000-12-29 00:00:00+00:00,0.00380577
2001-01-02 00:00:00+00:00,0.00472317
2001-01-03 00:00:00+00:00,-0.00732984
2001-01-04 00:00:00+00:00,-0.00748326
2001-01-05 00:00:00+00:00,-0.00791035
2001-01-08 00:00:00+00:00,-0.01018923
2001-01-09 00:00:00+00:00,0.01397206
2001-01-10 00:00:00+00:00,0.00726552
2001-01-11 00:00:00+00:00,-0.00131579
2001-01-12 00:00:00+00:00,-0.01026991
2001-01-16 00:00:00+00:00,0.00172071
2001-01-17 00:00:00+00:00,-0.01522171
2001-01-18 00:00:00+00:00,-0.00774366
2001-01-19 00:00:00+00:00,-0.00268025
2001-01-22 00:00:00+00:00,-0.00093935
2001-01-23 00:00:00+00:00,-0.01624161
2001-01-24 00:00:00+00:00,0.00175866
2001-01-25 00:00:00+00:00,-0.00810811
2001-01-26 00:00:00+00:00,-0.00176343
2001-01-29 00:00:00+00:00,-0.01316683
2001-01-30 00:00:00+00:00,-0.01707184
2001-01-31 00:00:00+00:00,0.01032773
2001-02-01 00:00:00+00:00,0.02258727
2001-02-02 00:00:00+00:00,-0.00987821
2001-02-05 00:00:00+00:00,0.01128945
2001-02-06 00:00:00+00:00,0.00297217
2001-02-07 00:00:00+00:00,-0.00930923
2001-02-08 00:00:00+00:00,-0.00487805
2001-02-09 00:00:00+00:00,0.01223325
2001-02-12 00:00:00+00:00,-0.00432024
2001-02-13 00:00:00+00:00,-0.00175913
2001-02-14 00:00:00+00:00,-0.00054149
2001-02-15 00:00:00+00:00,-0.00067705
2001-02-16 00:00:00+00:00,-0.00284553
2001-02-20 00:00:00+00:00,0.01302225
2001-02-21 00:00:00+00:00,0.01334232
2001-02-22 00:00:00+00:00,0.00374983
2001-02-23 00:00:00+00:00,-0.00735098
2001-02-26 00:00:00+00:00,0.00040241
2001-02-27 00:00:00+00:00,0.00630027
2001-02-28 00:00:00+00:00,0.00627085
2001-03-01 00:00:00+00:00,-0.00785410
2001-03-02 00:00:00+00:00,-0.00681363
2001-03-05 00:00:00+00:00,0.01206111
2001-03-06 00:00:00+00:00,0.00773127
2001-03-07 00:00:00+00:00,0.00358471
2001-03-08 00:00:00+00:00,-0.01219027
2001-03-09 00:00:00+00:00,-0.00426667
2001-03-12 00:00:00+00:00,-0.00307692
2001-03-13 00:00:00+00:00,0.00602007
2001-03-14 00:00:00+00:00,-0.01067094
2001-03-15 00:00:00+00:00,-0.00938967
2001-03-16 00:00:00+00:00,0.00606714
2001-03-19 00:00:00+00:00,0.00067231
2001-03-20 00:00:00+00:00,0.00605245
2001-03-21 00:00:00+00:00,-0.00911895
2001-03-22 00:00:00+00:00,0.00107860
2001-03-23 00:00:00+00:00,-0.01010509
2001-03-26 00:00:00+00:00,-0.00677323
2001-03-27 00:00:00+00:00,0.01222494
2001-03-28 00:00:00+00:00,-0.00094467
2001-03-29 00:00:00+00:00,0.00189189
2001-03-30 00:00:00+00:00,-0.00972053
2001-04-02 00:00:00+00:00,0.01018745
2001-04-03 00:00:00+00:00,0.00567414
2001-04-04 00:00:00+00:00,0.00013473
2001-04-05 00:00:00+00:00,0.00431267
2001-04-06 00:00:00+00:00,-0.00403769
2001-04-09 00:00:00+00:00,0.00242751
2001-04-10 00:00:00+00:00,-0.01994609
2001-04-11 00:00:00+00:00,-0.00163265
2001-04-12 00:00:00+00:00,0.00054459
2001-04-16 00:00:00+00:00,0.01469988
2001-04-17 00:00:00+00:00,0.00000000
2001-04-18 00:00:00+00:00,-0.00810592
2001-04-19 00:00:00+00:00,-0.01017363
2001-04-20 00:00:00+00:00,0.00817773
2001-04-23 00:00:00+00:00,-0.00135740
2001-04-24 00:00:00+00:00,-0.01059783
2001-04-25 00:00:00+00:00,-0.00506018
2001-04-26 00:00:00+00:00,0.00930869
2001-04-27 00:00:00+00:00,0.00299932
2001-04-30 00:00:00+00:00,-0.00517923
2001-05-01 00:00:00+00:00,0.00901393
2001-05-02 00:00:00+00:00,-0.00244731
2001-05-03 00:00:00+00:00,-0.01700218
2001-05-04 00:00:00+00:00,-0.00205705
2001-05-07 00:00:00+00:00,0.00918815
2001-05-08 00:00:00+00:00,-0.00123001
2001-05-09 00:00:00+00:00,-0.03253589
2001-05-10 00:00:00+00:00,0.01152778
2001-05-11 00:00:00+00:00,-0.00082873
2001-05-14 00:00:00+00:00,0.01078540
2001-05-15 00:00:00+00:00,-0.00549677
2001-05-16 00:00:00+00:00,0.00275482
2001-05-17 00:00:00+00:00,0.03644114
2001-05-18 00:00:00+00:00,-0.01624475
2001-05-21 00:00:00+00:00,0.03983629
2001-05-22 00:00:00+00:00,0.00066916
2001-05-23 00:00:00+00:00,-0.01139105
2001-05-24 00:00:00+00:00,0.01184866
2001-05-25 00:00:00+00:00,0.00307487
2001-05-29 00:00:00+00:00,0.02229640
2001-05-30 00:00:00+00:00,-0.01147454
2001-05-31 00:00:00+00:00,0.01883289
2001-06-01 00:00:00+00:00,0.00525970
2001-06-04 00:00:00+00:00,-0.01310616
2001-06-05 00:00:00+00:00,0.00000000
2001-06-06 00:00:00+00:00,-0.01252142
2001-06-07 00:00:00+00:00,-0.00424403
2001-06-08 00:00:00+00:00,0.00518962
2001-06-11 00:00:00+00:00,-0.00066339
2001-06-12 00:00:00+00:00,-0.01129268
2001-06-13 00:00:00+00:00,0.00547982
2001-06-14 00:00:00+00:00,-0.01306667
2001-06-15 00:00:00+00:00,0.00000000
2001-06-18 00:00:00+00:00,0.00067141
2001-06-19 00:00:00+00:00,0.01907320
2001-06-20 00:00:00+00:00,-0.00026660
2001-06-21 00:00:00+00:00,-0.00799254
2001-06-22 00:00:00+00:00,0.00561497
2001-06-25 00:00:00+00:00,0.01934107
2001-06-26 00:00:00+00:00,-0.00516419
2001-06-27 00:00:00+00:00,0.01421927
2001-06-28 00:00:00+00:00,0.00066033
2001-06-29 00:00:00+00:00,-0.02596547
2001-07-02 00:00:00+00:00,0.00266489
2001-07-03 00:00:00+00:00,-0.00637027
2001-07-05 00:00:00+00:00,-0.01330318
2001-07-06 00:00:00+00:00,0.01231263
2001-07-09 00:00:00+00:00,0.00066560
2001-07-10 00:00:00+00:00,-0.02047328
2001-07-11 00:00:00+00:00,0.02912752
2001-07-12 00:00:00+00:00,-0.00132591
2001-07-13 00:00:00+00:00,0.01127022
2001-07-16 00:00:00+00:00,-0.00092409
2001-07-17 00:00:00+00:00,0.00581626
2001-07-18 00:00:00+00:00,0.00131804
2001-07-19 00:00:00+00:00,-0.00923239
2001-07-20 00:00:00+00:00,-0.00715516
2001-07-23 00:00:00+00:00,0.00918164
2001-07-24 00:00:00+00:00,0.00371254
2001-07-25 00:00:00+00:00,-0.02021136
2001-07-26 00:00:00+00:00,-0.01293851
2001-07-27 00:00:00+00:00,-0.01273971
2001-07-30 00:00:00+00:00,-0.00767987
2001-07-31 00:00:00+00:00,-0.00716216
2001-08-01 00:00:00+00:00,-0.00581867
2001-08-02 00:00:00+00:00,-0.00162778
2001-08-03 00:00:00+00:00,-0.00543700
2001-08-06 00:00:00+00:00,-0.00816882
2001-08-07 00:00:00+00:00,0.00819448
2001-08-08 00:00:00+00:00,0.01086219
2001-08-09 00:00:00+00:00,-0.01592443
2001-08-10 00:00:00+00:00,0.00584477
2001-08-13 00:00:00+00:00,0.00973631
2001-08-14 00:00:00+00:00,-0.00806777
2001-08-15 00:00:00+00:00,0.02136001
2001-08-16 00:00:00+00:00,0.00468541
2001-08-17 00:00:00+00:00,-0.00535475
2001-08-20 00:00:00+00:00,-0.00538358
2001-08-21 00:00:00+00:00,-0.00538721
2001-08-22 00:00:00+00:00,-0.01105568
2001-08-23 00:00:00+00:00,-0.00829368
2001-08-24 00:00:00+00:00,-0.00506018
2001-08-27 00:00:00+00:00,-0.00918815
2001-08-28 00:00:00+00:00,0.00137836
2001-08-29 00:00:00+00:00,0.01681359
2001-08-30 00:00:00+00:00,-0.01119913
2001-08-31 00:00:00+00:00,0.01648352
2001-09-04 00:00:00+00:00,0.02392344
2001-09-05 00:00:00+00:00,-0.00026702
2001-09-06 00:00:00+00:00,-0.01882510
2001-09-07 00:00:00+00:00,0.00241708
2001-09-10 00:00:00+00:00,-0.00564364
2001-09-13 00:00:00+00:00,-0.00780619
2001-09-14 00:00:00+00:00,-0.01488498
2001-09-17 00:00:00+00:00,0.00067935
2001-09-18 00:00:00+00:00,-0.00502581
2001-09-19 00:00:00+00:00,-0.04084411
2001-09-20 00:00:00+00:00,-0.00778318
2001-09-21 00:00:00+00:00,-0.02530590
2001-09-24 00:00:00+00:00,0.00182584
2001-09-25 00:00:00+00:00,-0.02286115
2001-09-26 00:00:00+00:00,0.00380818
2001-09-27 00:00:00+00:00,-0.00520980
2001-09-28 00:00:00+00:00,-0.01841360
2001-10-01 00:00:00+00:00,-0.00042796
2001-10-02 00:00:00+00:00,0.00214378
2001-10-03 00:00:00+00:00,0.00855066
2001-10-04 00:00:00+00:00,0.02953706
2001-10-05 00:00:00+00:00,0.02666667
2001-10-08 00:00:00+00:00,-0.01186322
2001-10-09 00:00:00+00:00,-0.00662719
2001-10-10 00:00:00+00:00,0.00028189
2001-10-11 00:00:00+00:00,-0.00239369
2001-10-12 00:00:00+00:00,-0.03985915
2001-10-15 00:00:00+00:00,-0.03731879
2001-10-16 00:00:00+00:00,0.03683134
2001-10-17 00:00:00+00:00,-0.01108392
2001-10-18 00:00:00+00:00,-0.00391191
2001-10-19 00:00:00+00:00,-0.00624546
2001-10-22 00:00:00+00:00,-0.00655977
2001-10-23 00:00:00+00:00,-0.00189726
2001-10-24 00:00:00+00:00,-0.01150430
2001-10-25 00:00:00+00:00,-0.00409357
2001-10-26 00:00:00+00:00,0.00540143
2001-10-29 00:00:00+00:00,0.00703606
2001-10-30 00:00:00+00:00,-0.00583942
2001-10-31 00:00:00+00:00,0.00734754
2001-11-01 00:00:00+00:00,0.02637363
2001-11-02 00:00:00+00:00,-0.00456817
2001-11-05 00:00:00+00:00,-0.01642857
2001-11-06 00:00:00+00:00,-0.03709561
2001-11-07 00:00:00+00:00,0.00631424
2001-11-08 00:00:00+00:00,-0.01464129
2001-11-09 00:00:00+00:00,-0.02153392
2001-11-12 00:00:00+00:00,-0.01368640
2001-11-13 00:00:00+00:00,0.03701493
2001-11-14 00:00:00+00:00,0.01758242
2001-11-15 00:00:00+00:00,0.01818182
2001-11-16 00:00:00+00:00,-0.00072046
2001-11-19 00:00:00+00:00,0.01253602
2001-11-20 00:00:00+00:00,0.01002865
2001-11-21 00:00:00+00:00,0.00356125
2001-11-23 00:00:00+00:00,0.01492537
2001-11-26 00:00:00+00:00,-0.00211715
2001-11-27 00:00:00+00:00,0.00636042
2001-11-28 00:00:00+00:00,0.00606745
2001-11-29 00:00:00+00:00,0.00421644
2001-11-30 00:00:00+00:00,-0.00042017
2001-12-03 00:00:00+00:00,-0.00041958
2001-12-04 00:00:00+00:00,-0.00210172
2001-12-05 00:00:00+00:00,-0.00308902
2001-12-06 00:00:00+00:00,-0.00843289
2001-12-07 00:00:00+00:00,-0.00494560
2001-12-10 00:00:00+00:00,-0.00636042
2001-12-11 00:00:00+00:00,0.00184659
2001-12-12 00:00:00+00:00,-0.00681334
2001-12-13 00:00:00+00:00,-0.01607397
2001-12-14 00:00:00+00:00,0.00544647
2001-12-17 00:00:00+00:00,0.00744239
2001-12-18 00:00:00+00:00,0.03436965
2001-12-19 00:00:00+00:00,-0.01023843
2001-12-20 00:00:00+00:00,-0.01268499
2001-12-21 00:00:00+00:00,0.02698864
2001-12-24 00:00:00+00:00,0.01583742
2001-12-26 00:00:00+00:00,0.00444444
2001-12-27 00:00:00+00:00,-0.01040222
2001-12-28 00:00:00+00:00,0.00558269
2001-12-31 00:00:00+00:00,-0.00111810
2002-01-02 00:00:00+00:00,-0.01077375
2002-01-03 00:00:00+00:00,0.00744173
2002-01-04 00:00:00+00:00,-0.00349406
2002-01-07 00:00:00+00:00,0.00867740
2002-01-08 00:00:00+00:00,-0.00251046
2002-01-09 00:00:00+00:00,0.01926836
2002-01-10 00:00:00+00:00,-0.00690608
2002-01-11 00:00:00+00:00,-0.00900277
2002-01-14 00:00:00+00:00,0.00723529
2002-01-15 00:00:00+00:00,0.00872335
2002-01-16 00:00:00+00:00,-0.01129944
2002-01-17 00:00:00+00:00,-0.00595981
2002-01-18 00:00:00+00:00,0.00807574
2002-01-22 00:00:00+00:00,-0.01122661
2002-01-23 00:00:00+00:00,0.00598719
2002-01-24 00:00:00+00:00,0.01041667
2002-01-25 00:00:00+00:00,-0.00041482
2002-01-28 00:00:00+00:00,-0.00235229
2002-01-29 00:00:00+00:00,0.00858726
2002-01-30 00:00:00+00:00,0.00414250
2002-01-31 00:00:00+00:00,-0.00895687
2002-02-01 00:00:00+00:00,0.00110773
2002-02-04 00:00:00+00:00,0.00000000
2002-02-05 00:00:00+00:00,0.00069204
2002-02-06 00:00:00+00:00,0.00761562
2002-02-07 00:00:00+00:00,0.00027567
2002-02-08 00:00:00+00:00,0.00344495
2002-02-11 00:00:00+00:00,-0.00440347
2002-02-12 00:00:00+00:00,-0.00275862
2002-02-13 00:00:00+00:00,-0.00248447
2002-02-14 00:00:00+00:00,0.00179757
2002-02-15 00:00:00+00:00,-0.00732550
2002-02-19 00:00:00+00:00,-0.00374117
2002-02-20 00:00:00+00:00,0.00388781
2002-02-21 00:00:00+00:00,-0.01219681
2002-02-22 00:00:00+00:00,-0.00139373
2002-02-25 00:00:00+00:00,-0.00000000
2002-02-26 00:00:00+00:00,-0.00808701
2002-02-27 00:00:00+00:00,0.00531320
2002-02-28 00:00:00+00:00,-0.00627178
2002-03-01 00:00:00+00:00,0.00377517
2002-03-04 00:00:00+00:00,0.00809830
2002-03-05 00:00:00+00:00,-0.00583982
2002-03-06 00:00:00+00:00,0.01073171
2002-03-07 00:00:00+00:00,-0.00180180
2002-03-08 00:00:00+00:00,0.00180380
2002-03-11 00:00:00+00:00,-0.00346260
2002-03-12 00:00:00+00:00,-0.00969932
2002-03-13 00:00:00+00:00,-0.02225313
2002-03-14 00:00:00+00:00,-0.00984529
2002-03-15 00:00:00+00:00,-0.02118644
2002-03-18 00:00:00+00:00,-0.00998573
2002-03-19 00:00:00+00:00,-0.00859353
2002-03-20 00:00:00+00:00,-0.00359712
2002-03-21 00:00:00+00:00,-0.01038212
2002-03-22 00:00:00+00:00,-0.00739666
2002-03-25 00:00:00+00:00,-0.00218277
2002-03-26 00:00:00+00:00,-0.00101863
2002-03-27 00:00:00+00:00,-0.01164992
2002-03-28 00:00:00+00:00,0.00190281
2002-04-01 00:00:00+00:00,0.02882224
2002-04-02 00:00:00+00:00,-0.01299264
2002-04-03 00:00:00+00:00,-0.00799419
2002-04-04 00:00:00+00:00,-0.04376368
2002-04-05 00:00:00+00:00,-0.00477256
2002-04-08 00:00:00+00:00,-0.03365744
2002-04-09 00:00:00+00:00,0.02117289
2002-04-10 00:00:00+00:00,-0.04068103
2002-04-11 00:00:00+00:00,0.01765971
2002-04-12 00:00:00+00:00,-0.01095557
2002-04-15 00:00:00+00:00,0.00686289
2002-04-16 00:00:00+00:00,0.01749049
2002-04-17 00:00:00+00:00,0.00859081
2002-04-18 00:00:00+00:00,-0.02806965
2002-04-19 00:00:00+00:00,-0.03655750
2002-04-22 00:00:00+00:00,0.00543057
2002-04-23 00:00:00+00:00,-0.00929944
2002-04-24 00:00:00+00:00,-0.02572097
2002-04-25 00:00:00+00:00,0.03604743
2002-04-26 00:00:00+00:00,0.04577192
2002-04-29 00:00:00+00:00,-0.01288855
2002-04-30 00:00:00+00:00,0.03234172
2002-05-01 00:00:00+00:00,-0.00870218
2002-05-02 00:00:00+00:00,-0.01658625
2002-05-03 00:00:00+00:00,-0.00182177
2002-05-06 00:00:00+00:00,0.04409305
2002-05-07 00:00:00+00:00,0.00253089
2002-05-08 00:00:00+00:00,-0.01820352
2002-05-09 00:00:00+00:00,-0.01608539
2002-05-10 00:00:00+00:00,0.01845688
2002-05-13 00:00:00+00:00,0.00404798
2002-05-14 00:00:00+00:00,-0.01077522
2002-05-15 00:00:00+00:00,0.00225327
