Date,CHINAA-CON
2023-02-08 00:00:00+00:00,-0.00726008
2023-02-09 00:00:00+00:00,0.02632272
2023-02-10 00:00:00+00:00,-0.01611087
2023-02-13 00:00:00+00:00,0.01868180
2023-02-14 00:00:00+00:00,-0.00155669
2023-02-15 00:00:00+00:00,-0.00606008
2023-02-16 00:00:00+00:00,-0.00688093
2023-02-17 00:00:00+00:00,-0.02025960
2023-02-20 00:00:00+00:00,0.02658670
2023-02-21 00:00:00+00:00,-0.00401116
2023-02-22 00:00:00+00:00,-0.02794463
2023-02-23 00:00:00+00:00,0.00936065
2023-02-24 00:00:00+00:00,-0.02346428
2023-02-27 00:00:00+00:00,-0.01287323
2023-02-28 00:00:00+00:00,-0.00026846
2023-03-01 00:00:00+00:00,0.03768687
2023-03-02 00:00:00+00:00,-0.00430466
2023-03-03 00:00:00+00:00,-0.00563430
2023-03-06 00:00:00+00:00,-0.01095406
2023-03-07 00:00:00+00:00,-0.01961306
2023-03-08 00:00:00+00:00,-0.02421144
2023-03-09 00:00:00+00:00,-0.01370485
2023-03-10 00:00:00+00:00,-0.01726974
2023-03-13 00:00:00+00:00,0.01271538
2023-03-14 00:00:00+00:00,-0.01007603
2023-03-15 00:00:00+00:00,0.00128866
2023-03-16 00:00:00+00:00,-0.01452473
2023-03-17 00:00:00+00:00,0.00000000
2023-03-20 00:00:00+00:00,-0.00335821
2023-03-21 00:00:00+00:00,0.00561587
2023-03-22 00:00:00+00:00,0.00860076
2023-03-23 00:00:00+00:00,0.01713023
2023-03-24 00:00:00+00:00,-0.00630137
2023-03-27 00:00:00+00:00,-0.01382151
2023-03-28 00:00:00+00:00,0.00239830
2023-03-29 00:00:00+00:00,0.00442315
2023-03-30 00:00:00+00:00,0.02978763
2023-03-31 00:00:00+00:00,-0.00153972
2023-04-03 00:00:00+00:00,-0.01015965
2023-04-04 00:00:00+00:00,-0.00072900
2023-04-05 00:00:00+00:00,0.01139575
2023-04-06 00:00:00+00:00,-0.01603697
2023-04-07 00:00:00+00:00,0.00466051
2023-04-10 00:00:00+00:00,0.00972756
2023-04-11 00:00:00+00:00,-0.00399274
2023-04-12 00:00:00+00:00,-0.01418182
2023-04-13 00:00:00+00:00,0.00283805
2023-04-14 00:00:00+00:00,0.00703775
2023-04-17 00:00:00+00:00,0.01521779
2023-04-18 00:00:00+00:00,0.00861682
2023-04-19 00:00:00+00:00,-0.02197213
2023-04-20 00:00:00+00:00,-0.02708315
2023-04-21 00:00:00+00:00,-0.03058888
2023-04-24 00:00:00+00:00,-0.02393146
2023-04-25 00:00:00+00:00,-0.01026462
2023-04-26 00:00:00+00:00,0.00972432
2023-04-27 00:00:00+00:00,0.02075897
2023-04-28 00:00:00+00:00,0.00195167
2023-05-01 00:00:00+00:00,0.01131620
2023-05-02 00:00:00+00:00,-0.01793142
2023-05-03 00:00:00+00:00,-0.00941111
2023-05-04 00:00:00+00:00,0.01975101
2023-05-05 00:00:00+00:00,-0.00741633
2023-05-08 00:00:00+00:00,0.02009863
2023-05-09 00:00:00+00:00,-0.01170156
2023-05-10 00:00:00+00:00,-0.01315546
2023-05-11 00:00:00+00:00,0.00400970
2023-05-12 00:00:00+00:00,-0.03629595
2023-05-15 00:00:00+00:00,0.03024270
2023-05-16 00:00:00+00:00,-0.00336072
2023-05-17 00:00:00+00:00,-0.01582990
2023-05-18 00:00:00+00:00,0.00104692
2023-05-19 00:00:00+00:00,-0.00199658
2023-05-22 00:00:00+00:00,0.00733543
2023-05-23 00:00:00+00:00,-0.04775865
2023-05-24 00:00:00+00:00,-0.02102736
2023-05-25 00:00:00+00:00,-0.01445199
2023-05-26 00:00:00+00:00,-0.00293169
2023-05-29 00:00:00+00:00,-0.01871998
2023-05-30 00:00:00+00:00,-0.00444664
2023-05-31 00:00:00+00:00,-0.02495050
2023-06-01 00:00:00+00:00,0.00822055
2023-06-02 00:00:00+00:00,0.04085506
2023-06-05 00:00:00+00:00,-0.01997259
2023-06-06 00:00:00+00:00,-0.00988728
2023-06-07 00:00:00+00:00,-0.01390544
2023-06-08 00:00:00+00:00,0.01810359
2023-06-09 00:00:00+00:00,0.01467381
2023-06-12 00:00:00+00:00,0.00000000
2023-06-13 00:00:00+00:00,0.01230678
2023-06-14 00:00:00+00:00,0.00283757
2023-06-15 00:00:00+00:00,0.02018710
2023-06-16 00:00:00+00:00,0.00791506
2023-06-19 00:00:00+00:00,0.01225819
2023-06-20 00:00:00+00:00,-0.02300628
2023-06-21 00:00:00+00:00,-0.02124135
2023-06-22 00:00:00+00:00,-0.00965137
2023-06-23 00:00:00+00:00,-1.00781791
2023-06-26 00:00:00+00:00,0.99771030
2023-06-27 00:00:00+00:00,0.02044888
2023-06-28 00:00:00+00:00,-0.00177760
2023-06-29 00:00:00+00:00,-0.02026092
2023-06-30 00:00:00+00:00,-0.99520671
2023-07-03 00:00:00+00:00,0.64820515
2023-07-04 00:00:00+00:00,0.00253807
2023-07-05 00:00:00+00:00,-0.01852574
2023-07-06 00:00:00+00:00,-0.01939704
2023-07-07 00:00:00+00:00,-0.01073345
2023-07-10 00:00:00+00:00,0.02716740
2023-07-11 00:00:00+00:00,0.00542139
2023-07-12 00:00:00+00:00,0.00835381
2023-07-13 00:00:00+00:00,0.02816490
2023-07-14 00:00:00+00:00,-0.00077042
2023-07-17 00:00:00+00:00,-0.00077101
2023-07-18 00:00:00+00:00,-0.01927525
2023-07-19 00:00:00+00:00,-0.00515364
2023-07-20 00:00:00+00:00,-0.00009756
2023-07-21 00:00:00+00:00,-0.00068299
2023-07-24 00:00:00+00:00,-0.01747706
2023-07-25 00:00:00+00:00,0.07264495
2023-07-26 00:00:00+00:00,-0.00911854
2023-07-27 00:00:00+00:00,0.00009542
2023-07-28 00:00:00+00:00,0.04447838
2023-07-31 00:00:00+00:00,0.00691072
2023-08-01 00:00:00+00:00,-0.00911798
2023-08-02 00:00:00+00:00,-0.01700935
2023-08-03 00:00:00+00:00,0.01592987
2023-08-04 00:00:00+00:00,0.01580621
2023-08-07 00:00:00+00:00,-0.01543325
2023-08-08 00:00:00+00:00,-0.00514500
2023-08-09 00:00:00+00:00,0.00759351
2023-08-10 00:00:00+00:00,-0.00672332
2023-08-11 00:00:00+00:00,-0.04517338
2023-08-14 00:00:00+00:00,-0.01111537
2023-08-15 00:00:00+00:00,-0.00377907
2023-08-16 00:00:00+00:00,-0.00612781
2023-08-17 00:00:00+00:00,0.00254453
2023-08-18 00:00:00+00:00,-0.01142132
2023-08-21 00:00:00+00:00,-0.05796386
2023-08-22 00:00:00+00:00,0.01172227
2023-08-23 00:00:00+00:00,-0.02370518
2023-08-24 00:00:00+00:00,0.02348790
2023-08-25 00:00:00+00:00,-0.00438247
2023-08-28 00:00:00+00:00,0.01336525
2023-08-29 00:00:00+00:00,0.00620079
2023-08-30 00:00:00+00:00,0.00000000
2023-08-31 00:00:00+00:00,-0.00146728
2023-09-01 00:00:00+00:00,0.00000000
2023-09-04 00:00:00+00:00,0.02174765
2023-09-05 00:00:00+00:00,-0.00853308
2023-09-06 00:00:00+00:00,-0.00280437
2023-09-07 00:00:00+00:00,-0.01658262
2023-09-08 00:00:00+00:00,0.00000000
2023-09-11 00:00:00+00:00,0.00216941
2023-09-12 00:00:00+00:00,-0.00541179
2023-09-13 00:00:00+00:00,-0.00514444
2023-09-14 00:00:00+00:00,-0.00208831
2023-09-15 00:00:00+00:00,-0.00667663
2023-09-18 00:00:00+00:00,0.01264045
2023-09-19 00:00:00+00:00,0.00248830
2023-09-20 00:00:00+00:00,-0.00874838
2023-09-21 00:00:00+00:00,-0.02396405
2023-09-22 00:00:00+00:00,0.03314136
2023-09-25 00:00:00+00:00,-0.02390086
2023-09-26 00:00:00+00:00,-0.01055462
2023-09-27 00:00:00+00:00,-0.00070063
2023-09-28 00:00:00+00:00,-0.01611773
2023-09-29 00:00:00+00:00,0.03384180
2023-10-02 00:00:00+00:00,0.00000000
2023-10-03 00:00:00+00:00,-0.04639841
2023-10-04 00:00:00+00:00,-0.01718877
2023-10-05 00:00:00+00:00,0.00553846
2023-10-06 00:00:00+00:00,0.01678264
2023-10-09 00:00:00+00:00,-0.00202881
2023-10-10 00:00:00+00:00,0.00284379
2023-10-11 00:00:00+00:00,-0.00821334
2023-10-12 00:00:00+00:00,0.01760993
2023-10-13 00:00:00+00:00,-0.03138878
2023-10-16 00:00:00+00:00,-0.01968827
2023-10-17 00:00:00+00:00,0.00496997
2023-10-18 00:00:00+00:00,-0.01198223
2023-10-19 00:00:00+00:00,-0.04705516
2023-10-20 00:00:00+00:00,-0.01148570
2023-10-23 00:00:00+00:00,-0.02545455
2023-10-24 00:00:00+00:00,0.00140891
2023-10-25 00:00:00+00:00,0.01710697
2023-10-26 00:00:00+00:00,0.00923143
2023-10-27 00:00:00+00:00,0.02447104
2023-10-30 00:00:00+00:00,0.01741792
2023-10-31 00:00:00+00:00,-0.01392087
2023-11-01 00:00:00+00:00,-0.00389884
2023-11-02 00:00:00+00:00,-0.00274638
2023-11-03 00:00:00+00:00,0.00930331
2023-11-06 00:00:00+00:00,0.03525574
2023-11-07 00:00:00+00:00,-0.01013339
2023-11-08 00:00:00+00:00,-0.01174270
2023-11-09 00:00:00+00:00,-0.00031351
2023-11-10 00:00:00+00:00,-0.01839849
2023-11-13 00:00:00+00:00,0.00580352
2023-11-14 00:00:00+00:00,-0.01115437
2023-11-15 00:00:00+00:00,0.01067992
2023-11-16 00:00:00+00:00,-0.01150868
2023-11-17 00:00:00+00:00,0.00000000
2023-11-20 00:00:00+00:00,0.00306943
2023-11-21 00:00:00+00:00,-0.00031766
2023-11-22 00:00:00+00:00,-0.01734165
2023-11-23 00:00:00+00:00,0.01620988
2023-11-24 00:00:00+00:00,-0.02623783
2023-11-27 00:00:00+00:00,-0.00557342
2023-11-28 00:00:00+00:00,-0.01149919
2023-11-29 00:00:00+00:00,-0.01675313
2023-11-30 00:00:00+00:00,0.00316145
2023-12-01 00:00:00+00:00,-0.01545494
2023-12-04 00:00:00+00:00,-0.01042009
2023-12-05 00:00:00+00:00,-0.03859301
2023-12-06 00:00:00+00:00,0.00427158
2023-12-07 00:00:00+00:00,-0.00493606
2023-12-08 00:00:00+00:00,0.00708343
2023-12-11 00:00:00+00:00,0.01232493
2023-12-12 00:00:00+00:00,-0.00022279
2023-12-13 00:00:00+00:00,-0.01647190
2023-12-14 00:00:00+00:00,-0.00463958
2023-12-15 00:00:00+00:00,-0.00238745
2023-12-18 00:00:00+00:00,-0.02598291
2023-12-19 00:00:00+00:00,0.00912513
2023-12-20 00:00:00+00:00,-0.01591814
2023-12-21 00:00:00+00:00,0.02475077
2023-12-22 00:00:00+00:00,-0.00226398
2023-12-25 00:00:00+00:00,0.00849955
2023-12-26 00:00:00+00:00,-0.01376509
2023-12-27 00:00:00+00:00,0.00488692
2023-12-28 00:00:00+00:00,0.05576967
2023-12-29 00:00:00+00:00,0.00033076
2024-01-02 00:00:00+00:00,-0.01774496
2024-01-03 00:00:00+00:00,-0.00437612
2024-01-04 00:00:00+00:00,-0.01070664
2024-01-05 00:00:00+00:00,-0.00262019
2024-01-08 00:00:00+00:00,-0.06681896
2024-01-09 00:00:00+00:00,0.00069630
2024-01-10 00:00:00+00:00,0.00394294
2024-01-11 00:00:00+00:00,0.00602131
2024-01-12 00:00:00+00:00,-0.00715935
2024-01-15 00:00:00+00:00,-0.00822807
2024-01-16 00:00:00+00:00,0.01198929
2024-01-17 00:00:00+00:00,-0.05587691
2024-01-18 00:00:00+00:00,0.02843884
2024-01-19 00:00:00+00:00,0.02263664
2024-01-22 00:00:00+00:00,-0.02933673
2024-01-23 00:00:00+00:00,0.00270811
2024-01-24 00:00:00+00:00,0.05501352
2024-01-25 00:00:00+00:00,0.01681730
2024-01-26 00:00:00+00:00,-0.01111867
2024-01-29 00:00:00+00:00,-0.02498004
2024-01-30 00:00:00+00:00,-0.04020797
2024-01-31 00:00:00+00:00,-0.00766419
2024-02-01 00:00:00+00:00,0.00828402
2024-02-02 00:00:00+00:00,-0.02085051
2024-02-05 00:00:00+00:00,0.02178053
2024-02-06 00:00:00+00:00,0.07448811
2024-02-07 00:00:00+00:00,0.01100522
2024-02-08 00:00:00+00:00,0.00642833
2024-02-09 00:00:00+00:00,-0.00470694
2024-02-12 00:00:00+00:00,0.00302589
2024-02-13 00:00:00+00:00,0.01524151
2024-02-14 00:00:00+00:00,-0.01815533
2024-02-15 00:00:00+00:00,0.00811816
2024-02-16 00:00:00+00:00,0.03334082
2024-02-19 00:00:00+00:00,-0.01789067
2024-02-20 00:00:00+00:00,0.01247911
2024-02-21 00:00:00+00:00,0.03566286
2024-02-22 00:00:00+00:00,0.02263083
2024-02-23 00:00:00+00:00,-0.00796127
2024-02-26 00:00:00+00:00,-0.03165514
2024-02-27 00:00:00+00:00,0.02952475
2024-02-28 00:00:00+00:00,-0.02433222
2024-02-29 00:00:00+00:00,0.01817784
2024-03-01 00:00:00+00:00,0.01931424
2024-03-04 00:00:00+00:00,0.00236356
2024-03-05 00:00:00+00:00,0.01984979
2024-03-06 00:00:00+00:00,-0.00276243
2024-03-07 00:00:00+00:00,-0.00585480
2024-03-08 00:00:00+00:00,0.00587168
2024-03-11 00:00:00+00:00,0.05068683
2024-03-12 00:00:00+00:00,0.01203819
2024-03-13 00:00:00+00:00,-0.01888155
2024-03-14 00:00:00+00:00,-0.00364659
2024-03-15 00:00:00+00:00,-0.00438276
2024-03-18 00:00:00+00:00,0.00946733
2024-03-19 00:00:00+00:00,-0.00752345
2024-03-20 00:00:00+00:00,0.00093129
2024-03-21 00:00:00+00:00,-0.00051696
2024-03-22 00:00:00+00:00,-0.01427242
2024-03-25 00:00:00+00:00,-0.00166667
2024-03-26 00:00:00+00:00,0.01647206
2024-03-27 00:00:00+00:00,-0.02513186
2024-03-28 00:00:00+00:00,0.01152194
2024-03-29 00:00:00+00:00,0.00031247
