Date,SUGAR16
2009-06-02 00:00:00+00:00,-0.01211057
2009-06-03 00:00:00+00:00,-0.01255605
2009-06-04 00:00:00+00:00,-0.01083521
2009-06-05 00:00:00+00:00,-0.00272603
2009-06-08 00:00:00+00:00,-0.00181818
2009-06-09 00:00:00+00:00,0.02138308
2009-06-10 00:00:00+00:00,0.02449889
2009-06-11 00:00:00+00:00,-0.00087912
2009-06-12 00:00:00+00:00,-0.00263852
2009-06-15 00:00:00+00:00,-0.00088028
2009-06-16 00:00:00+00:00,-0.03002208
2009-06-17 00:00:00+00:00,0.01607143
2009-06-18 00:00:00+00:00,-0.00620018
2009-06-19 00:00:00+00:00,-0.00444642
2009-06-22 00:00:00+00:00,0.00178651
2009-06-23 00:00:00+00:00,-0.00000000
2009-06-24 00:00:00+00:00,0.01471244
2009-06-25 00:00:00+00:00,0.01898455
2009-06-26 00:00:00+00:00,-0.00043840
2009-06-29 00:00:00+00:00,-0.02803329
2009-06-30 00:00:00+00:00,0.02267675
2009-07-01 00:00:00+00:00,-0.00000000
2009-07-02 00:00:00+00:00,0.00043956
2009-07-06 00:00:00+00:00,0.00527241
2009-07-07 00:00:00+00:00,0.00087566
2009-07-08 00:00:00+00:00,-0.00394391
2009-07-09 00:00:00+00:00,-0.01141853
2009-07-10 00:00:00+00:00,-0.00308370
2009-07-13 00:00:00+00:00,-0.00353201
2009-07-14 00:00:00+00:00,0.00132861
2009-07-15 00:00:00+00:00,0.02256637
2009-07-16 00:00:00+00:00,0.01487314
2009-07-17 00:00:00+00:00,0.01130435
2009-07-20 00:00:00+00:00,0.01944685
2009-07-21 00:00:00+00:00,0.00256301
2009-07-22 00:00:00+00:00,0.00512601
2009-07-23 00:00:00+00:00,-0.01023891
2009-07-24 00:00:00+00:00,-0.00814402
2009-07-27 00:00:00+00:00,-0.00043029
2009-07-28 00:00:00+00:00,0.00517241
2009-07-29 00:00:00+00:00,-0.00646552
2009-07-30 00:00:00+00:00,0.00215517
2009-07-31 00:00:00+00:00,-0.00430108
2009-08-03 00:00:00+00:00,0.03060345
2009-08-04 00:00:00+00:00,0.01646142
2009-08-05 00:00:00+00:00,0.02510460
2009-08-06 00:00:00+00:00,0.01452282
2009-08-07 00:00:00+00:00,0.05971370
2009-08-10 00:00:00+00:00,0.04368546
2009-08-11 00:00:00+00:00,-0.00192308
2009-08-12 00:00:00+00:00,0.07668593
2009-08-13 00:00:00+00:00,-0.00259355
2009-08-14 00:00:00+00:00,-0.00965108
2009-08-17 00:00:00+00:00,-0.03317182
2009-08-18 00:00:00+00:00,-0.00037922
2009-08-19 00:00:00+00:00,0.01288855
2009-08-20 00:00:00+00:00,-0.00754717
2009-08-21 00:00:00+00:00,0.00113636
2009-08-24 00:00:00+00:00,0.00189179
2009-08-25 00:00:00+00:00,0.00378358
2009-08-26 00:00:00+00:00,0.00830189
2009-08-27 00:00:00+00:00,0.05273070
2009-08-28 00:00:00+00:00,0.04338235
2009-08-31 00:00:00+00:00,0.07078692
2009-09-01 00:00:00+00:00,-0.00755235
2009-09-02 00:00:00+00:00,-0.01034483
2009-09-03 00:00:00+00:00,0.02332057
2009-09-04 00:00:00+00:00,-0.04332756
2009-09-08 00:00:00+00:00,0.00105708
2009-09-09 00:00:00+00:00,-0.02151675
2009-09-10 00:00:00+00:00,0.00928571
2009-09-11 00:00:00+00:00,0.01239816
2009-09-14 00:00:00+00:00,0.00881834
2009-09-15 00:00:00+00:00,-0.01266268
2009-09-16 00:00:00+00:00,0.02273535
2009-09-17 00:00:00+00:00,0.02307692
2009-09-18 00:00:00+00:00,0.00347464
2009-09-21 00:00:00+00:00,-0.00554017
2009-09-22 00:00:00+00:00,0.00034868
2009-09-23 00:00:00+00:00,-0.02022315
2009-09-24 00:00:00+00:00,0.00846561
2009-09-25 00:00:00+00:00,0.01018258
