Date,V2X
2013-08-30 00:00:00+00:00,0.07482993
2013-09-02 00:00:00+00:00,-0.06593407
2013-09-03 00:00:00+00:00,0.02477477
2013-09-04 00:00:00+00:00,0.01113586
2013-09-05 00:00:00+00:00,-0.01773836
2013-09-06 00:00:00+00:00,-0.04250559
2013-09-09 00:00:00+00:00,-0.01822323
2013-09-10 00:00:00+00:00,-0.05287356
2013-09-11 00:00:00+00:00,-0.03278689
2013-09-12 00:00:00+00:00,-0.01190476
2013-09-13 00:00:00+00:00,0.00717703
2013-09-16 00:00:00+00:00,-0.02142857
2013-09-17 00:00:00+00:00,0.00240964
2013-09-18 00:00:00+00:00,-0.03132790
2013-09-19 00:00:00+00:00,-0.05867971
2013-09-20 00:00:00+00:00,-0.02756892
2013-09-23 00:00:00+00:00,0.01767677
2013-09-24 00:00:00+00:00,-0.04000000
2013-09-25 00:00:00+00:00,-0.02544529
2013-09-26 00:00:00+00:00,0.00261097
2013-09-27 00:00:00+00:00,0.00260417
2013-09-30 00:00:00+00:00,0.05454545
2013-10-01 00:00:00+00:00,-0.01776650
2013-10-02 00:00:00+00:00,0.01538462
2013-10-03 00:00:00+00:00,0.05089059
2013-10-04 00:00:00+00:00,-0.00746269
2013-10-07 00:00:00+00:00,0.00750000
2013-10-08 00:00:00+00:00,0.06500000
2013-10-09 00:00:00+00:00,0.05839416
2013-10-10 00:00:00+00:00,-0.11163895
2013-10-11 00:00:00+00:00,-0.06467662
2013-10-14 00:00:00+00:00,0.03562341
2013-10-15 00:00:00+00:00,-0.07017544
2013-10-16 00:00:00+00:00,-0.02857143
2013-10-17 00:00:00+00:00,-0.09711546
2013-10-18 00:00:00+00:00,-0.07880435
2013-10-21 00:00:00+00:00,-0.00284091
2013-10-22 00:00:00+00:00,-0.02285714
2013-10-23 00:00:00+00:00,0.17919075
2013-10-24 00:00:00+00:00,-0.02244389
2013-10-25 00:00:00+00:00,-0.01259446
2013-10-28 00:00:00+00:00,0.00507614
2013-10-29 00:00:00+00:00,-0.03544304
2013-10-30 00:00:00+00:00,0.01799486
2013-10-31 00:00:00+00:00,-0.02046036
2013-11-01 00:00:00+00:00,0.02835052
2013-11-04 00:00:00+00:00,-0.02040816
2013-11-05 00:00:00+00:00,0.01546392
2013-11-06 00:00:00+00:00,-0.00767263
2013-11-07 00:00:00+00:00,0.00514139
2013-11-08 00:00:00+00:00,0.00514139
2013-11-11 00:00:00+00:00,-0.00256410
2013-11-12 00:00:00+00:00,0.01028278
2013-11-13 00:00:00+00:00,0.02040816
2013-11-14 00:00:00+00:00,-0.05316456
2013-11-15 00:00:00+00:00,-0.00516796
2013-11-18 00:00:00+00:00,-0.02072539
2013-11-19 00:00:00+00:00,0.01305223
2013-11-20 00:00:00+00:00,-0.03108808
2013-11-21 00:00:00+00:00,-0.02879581
2013-11-22 00:00:00+00:00,-0.01066667
2013-11-25 00:00:00+00:00,0.02949062
2013-11-26 00:00:00+00:00,-0.01278772
2013-11-27 00:00:00+00:00,-0.02827763
2013-11-28 00:00:00+00:00,-0.00522193
2013-11-29 00:00:00+00:00,0.02610966
2013-12-02 00:00:00+00:00,0.00775194
2013-12-03 00:00:00+00:00,0.04651163
2013-12-04 00:00:00+00:00,0.01015228
2013-12-05 00:00:00+00:00,0.01511335
2013-12-06 00:00:00+00:00,-0.04522613
2013-12-09 00:00:00+00:00,-0.04092072
2013-12-10 00:00:00+00:00,0.01566580
2013-12-11 00:00:00+00:00,0.02857143
2013-12-12 00:00:00+00:00,0.00514139
2013-12-13 00:00:00+00:00,0.00771208
2013-12-16 00:00:00+00:00,-0.03580563
2013-12-17 00:00:00+00:00,0.02857143
2013-12-18 00:00:00+00:00,-0.05115350
2013-12-19 00:00:00+00:00,-0.07853403
2013-12-20 00:00:00+00:00,-0.02173913
2013-12-23 00:00:00+00:00,0.03591160
2013-12-27 00:00:00+00:00,-0.00266667
2013-12-30 00:00:00+00:00,0.00000000
2014-01-02 00:00:00+00:00,0.05361930
2014-01-03 00:00:00+00:00,-0.02374670
2014-01-06 00:00:00+00:00,0.00266667
2014-01-07 00:00:00+00:00,-0.03713528
2014-01-08 00:00:00+00:00,0.01886792
2014-01-09 00:00:00+00:00,0.01072386
2014-01-10 00:00:00+00:00,-0.03466667
2014-01-13 00:00:00+00:00,0.00270270
2014-01-14 00:00:00+00:00,-0.00540541
2014-01-15 00:00:00+00:00,-0.02710027
2014-01-16 00:00:00+00:00,0.03278429
2014-01-17 00:00:00+00:00,-0.02425876
2014-01-20 00:00:00+00:00,-0.03252033
2014-01-21 00:00:00+00:00,0.00828729
2014-01-22 00:00:00+00:00,0.00273973
2014-01-23 00:00:00+00:00,0.02747253
2014-01-24 00:00:00+00:00,0.09066667
2014-01-27 00:00:00+00:00,0.00512821
2014-01-28 00:00:00+00:00,-0.01534527
2014-01-29 00:00:00+00:00,0.03617571
2014-01-30 00:00:00+00:00,0.00763359
2014-01-31 00:00:00+00:00,0.03299492
2014-02-03 00:00:00+00:00,0.11000000
2014-02-04 00:00:00+00:00,0.01431981
2014-02-05 00:00:00+00:00,0.01658768
2014-02-06 00:00:00+00:00,-0.08215962
2014-02-07 00:00:00+00:00,-0.09951456
2014-02-10 00:00:00+00:00,-0.01017812
2014-02-11 00:00:00+00:00,-0.09974425
2014-02-12 00:00:00+00:00,0.01604278
2014-02-13 00:00:00+00:00,-0.00793651
2014-02-14 00:00:00+00:00,-0.05053191
2014-02-17 00:00:00+00:00,-0.00543738
2014-02-18 00:00:00+00:00,-0.01630435
2014-02-19 00:00:00+00:00,-0.00547945
2014-02-20 00:00:00+00:00,0.04155125
2014-02-21 00:00:00+00:00,0.03804348
2014-02-24 00:00:00+00:00,-0.01295337
2014-02-25 00:00:00+00:00,-0.01302083
2014-02-26 00:00:00+00:00,0.00524934
2014-02-27 00:00:00+00:00,0.02879581
2014-02-28 00:00:00+00:00,-0.01550388
2014-03-03 00:00:00+00:00,0.16363636
2014-03-04 00:00:00+00:00,-0.13075061
2014-03-05 00:00:00+00:00,0.01030928
2014-03-06 00:00:00+00:00,-0.02570694
2014-03-07 00:00:00+00:00,0.07532468
