Date,HANG
2000-05-25 00:00:00+00:00,0.00043150
2000-05-26 00:00:00+00:00,-0.01660556
2000-05-29 00:00:00+00:00,0.02156433
2000-05-30 00:00:00+00:00,0.01574240
2000-05-31 00:00:00+00:00,0.04790419
2000-06-01 00:00:00+00:00,0.02420168
2000-06-02 00:00:00+00:00,0.03653271
2000-06-05 00:00:00+00:00,0.07482061
2000-06-07 00:00:00+00:00,0.00062893
2000-06-08 00:00:00+00:00,-0.00201195
2000-06-09 00:00:00+00:00,0.04443046
2000-06-12 00:00:00+00:00,-0.02715350
2000-06-13 00:00:00+00:00,-0.03998752
2000-06-14 00:00:00+00:00,0.04840764
2000-06-15 00:00:00+00:00,0.00659204
2000-06-16 00:00:00+00:00,0.04033364
2000-06-19 00:00:00+00:00,-0.02671686
2000-06-20 00:00:00+00:00,-0.02556836
2000-06-21 00:00:00+00:00,0.02838428
2000-06-22 00:00:00+00:00,-0.04131519
2000-06-23 00:00:00+00:00,-0.00890841
2000-06-26 00:00:00+00:00,0.02335739
2000-06-27 00:00:00+00:00,0.00637100
2000-06-28 00:00:00+00:00,0.00909650
2000-06-29 00:00:00+00:00,-0.00810086
2000-06-30 00:00:00+00:00,-0.00276328
2000-07-03 00:00:00+00:00,-0.01422414
2000-07-04 00:00:00+00:00,0.01568992
2000-07-05 00:00:00+00:00,0.03267692
2000-07-06 00:00:00+00:00,0.01089918
2000-07-07 00:00:00+00:00,0.02975008
2000-07-10 00:00:00+00:00,0.04925231
2000-07-11 00:00:00+00:00,0.00793513
2000-07-12 00:00:00+00:00,0.03513326
2000-07-13 00:00:00+00:00,-0.02471936
2000-07-14 00:00:00+00:00,0.01946039
2000-07-17 00:00:00+00:00,0.03246076
2000-07-18 00:00:00+00:00,-0.04704895
2000-07-19 00:00:00+00:00,0.03181792
2000-07-20 00:00:00+00:00,-0.00129709
2000-07-21 00:00:00+00:00,0.02957945
2000-07-24 00:00:00+00:00,-0.01250695
2000-07-25 00:00:00+00:00,-0.03270476
2000-07-26 00:00:00+00:00,0.02388863
2000-07-27 00:00:00+00:00,-0.02231031
2000-07-28 00:00:00+00:00,-0.04043528
2000-07-31 00:00:00+00:00,-0.02489772
2000-08-01 00:00:00+00:00,0.00674556
2000-08-02 00:00:00+00:00,0.03904453
2000-08-03 00:00:00+00:00,-0.00572585
2000-08-04 00:00:00+00:00,0.02901073
2000-08-07 00:00:00+00:00,0.02064273
2000-08-08 00:00:00+00:00,-0.06015846
2000-08-09 00:00:00+00:00,-0.00221704
2000-08-10 00:00:00+00:00,0.02523364
2000-08-11 00:00:00+00:00,-0.02255422
2000-08-14 00:00:00+00:00,-0.00361727
2000-08-15 00:00:00+00:00,0.05645821
2000-08-16 00:00:00+00:00,0.02198776
2000-08-17 00:00:00+00:00,-0.01304177
2000-08-18 00:00:00+00:00,-0.03139140
2000-08-21 00:00:00+00:00,0.01874279
2000-08-22 00:00:00+00:00,0.01874644
2000-08-23 00:00:00+00:00,-0.01631018
2000-08-24 00:00:00+00:00,0.00797476
2000-08-25 00:00:00+00:00,-0.01559565
2000-08-28 00:00:00+00:00,-0.00861521
2000-08-29 00:00:00+00:00,0.01475563
2000-08-30 00:00:00+00:00,-0.01712742
2000-08-31 00:00:00+00:00,0.00345009
2000-09-01 00:00:00+00:00,0.02948718
2000-09-04 00:00:00+00:00,0.04891492
2000-09-05 00:00:00+00:00,-0.01188607
2000-09-06 00:00:00+00:00,0.00174845
2000-09-07 00:00:00+00:00,-0.02766977
2000-09-08 00:00:00+00:00,-0.01205714
2000-09-11 00:00:00+00:00,-0.03949411
2000-09-12 00:00:00+00:00,-0.04961295
2000-09-14 00:00:00+00:00,-0.01761876
2000-09-15 00:00:00+00:00,-0.02408250
2000-09-18 00:00:00+00:00,-0.09951622
2000-09-19 00:00:00+00:00,0.03983215
2000-09-20 00:00:00+00:00,-0.01894203
2000-09-21 00:00:00+00:00,-0.05119847
2000-09-22 00:00:00+00:00,-0.08170772
2000-09-25 00:00:00+00:00,0.06232877
2000-09-26 00:00:00+00:00,-0.00689877
2000-09-27 00:00:00+00:00,0.00889437
2000-09-28 00:00:00+00:00,-0.00900901
2000-09-29 00:00:00+00:00,0.01948052
2000-10-03 00:00:00+00:00,0.00038217
2000-10-04 00:00:00+00:00,0.02407797
2000-10-05 00:00:00+00:00,0.04743630
2000-10-09 00:00:00+00:00,-0.07252612
2000-10-10 00:00:00+00:00,-0.00778061
2000-10-11 00:00:00+00:00,-0.05620999
2000-10-12 00:00:00+00:00,-0.00974903
2000-10-13 00:00:00+00:00,-0.05414350
2000-10-16 00:00:00+00:00,0.04765146
2000-10-17 00:00:00+00:00,-0.02299105
2000-10-18 00:00:00+00:00,-0.05538751
2000-10-19 00:00:00+00:00,-0.02336513
2000-10-20 00:00:00+00:00,0.10650350
2000-10-23 00:00:00+00:00,0.00146092
2000-10-24 00:00:00+00:00,-0.00623549
2000-10-25 00:00:00+00:00,0.01895735
2000-10-26 00:00:00+00:00,0.00675497
2000-10-27 00:00:00+00:00,-0.03233256
2000-10-30 00:00:00+00:00,-0.01020134
2000-10-31 00:00:00+00:00,0.02715633
2000-11-01 00:00:00+00:00,0.05271555
2000-11-02 00:00:00+00:00,-0.00129534
2000-11-03 00:00:00+00:00,0.03383020
2000-11-06 00:00:00+00:00,-0.00343993
2000-11-07 00:00:00+00:00,0.03587616
2000-11-08 00:00:00+00:00,-0.03073064
2000-11-09 00:00:00+00:00,-0.01923567
2000-11-10 00:00:00+00:00,-0.02070740
2000-11-13 00:00:00+00:00,-0.07658302
2000-11-14 00:00:00+00:00,0.05908170
2000-11-15 00:00:00+00:00,-0.01566186
2000-11-16 00:00:00+00:00,0.02785214
2000-11-17 00:00:00+00:00,-0.02047737
2000-11-20 00:00:00+00:00,0.02580645
2000-11-21 00:00:00+00:00,-0.02733485
2000-11-22 00:00:00+00:00,-0.05903694
2000-11-23 00:00:00+00:00,-0.00543848
2000-11-24 00:00:00+00:00,-0.00888585
2000-11-27 00:00:00+00:00,0.01448276
2000-11-28 00:00:00+00:00,-0.00883753
2000-11-29 00:00:00+00:00,-0.02331962
2000-11-30 00:00:00+00:00,-0.00912921
2000-12-01 00:00:00+00:00,0.06513111
2000-12-04 00:00:00+00:00,0.00961472
2000-12-05 00:00:00+00:00,-0.00068362
2000-12-06 00:00:00+00:00,0.07986325
2000-12-07 00:00:00+00:00,-0.01354461
2000-12-08 00:00:00+00:00,0.02952665
2000-12-11 00:00:00+00:00,0.01618799
2000-12-12 00:00:00+00:00,-0.00717982
2000-12-13 00:00:00+00:00,0.04342746
2000-12-14 00:00:00+00:00,-0.02135910
2000-12-15 00:00:00+00:00,-0.08142674
2000-12-18 00:00:00+00:00,0.02190125
2000-12-19 00:00:00+00:00,0.00947208
2000-12-20 00:00:00+00:00,-0.03164140
2000-12-21 00:00:00+00:00,-0.02010724
2000-12-22 00:00:00+00:00,-0.00682894
2000-12-27 00:00:00+00:00,0.00393968
2000-12-28 00:00:00+00:00,0.00947226
2000-12-29 00:00:00+00:00,0.01608579
2001-01-02 00:00:00+00:00,-0.02084433
2001-01-03 00:00:00+00:00,-0.02512800
2001-01-04 00:00:00+00:00,0.08527766
2001-01-05 00:00:00+00:00,0.02550687
2001-01-08 00:00:00+00:00,-0.01020013
2001-01-09 00:00:00+00:00,0.01740147
2001-01-10 00:00:00+00:00,-0.01292605
2001-01-11 00:00:00+00:00,-0.04568133
2001-01-12 00:00:00+00:00,0.03648425
2001-01-15 00:00:00+00:00,-0.00722656
2001-01-16 00:00:00+00:00,0.02005783
2001-01-17 00:00:00+00:00,-0.02664942
2001-01-18 00:00:00+00:00,0.03812336
2001-01-19 00:00:00+00:00,0.05130681
2001-01-22 00:00:00+00:00,0.01079656
2001-01-23 00:00:00+00:00,0.00605569
2001-01-29 00:00:00+00:00,0.00608129
2001-01-30 00:00:00+00:00,-0.02500774
2001-01-31 00:00:00+00:00,0.01723598
2001-02-01 00:00:00+00:00,0.01336151
2001-02-02 00:00:00+00:00,-0.00333519
2001-02-05 00:00:00+00:00,-0.04205058
2001-02-06 00:00:00+00:00,0.01421262
2001-02-07 00:00:00+00:00,0.01774851
2001-02-08 00:00:00+00:00,-0.02267785
2001-02-09 00:00:00+00:00,0.00270525
2001-02-12 00:00:00+00:00,-0.02729840
2001-02-13 00:00:00+00:00,0.02240183
2001-02-14 00:00:00+00:00,0.00232851
2001-02-15 00:00:00+00:00,-0.01233325
2001-02-16 00:00:00+00:00,-0.03000854
2001-02-19 00:00:00+00:00,-0.00404702
2001-02-20 00:00:00+00:00,-0.00019305
2001-02-21 00:00:00+00:00,-0.02395364
2001-02-22 00:00:00+00:00,-0.04313547
2001-02-23 00:00:00+00:00,0.01671216
2001-02-26 00:00:00+00:00,-0.01067453
2001-02-27 00:00:00+00:00,-0.02396240
2001-02-28 00:00:00+00:00,0.00108511
2001-03-01 00:00:00+00:00,-0.06584920
2001-03-02 00:00:00+00:00,-0.05664610
2001-03-05 00:00:00+00:00,0.03531277
2001-03-06 00:00:00+00:00,0.02294780
2001-03-07 00:00:00+00:00,-0.03153469
2001-03-08 00:00:00+00:00,0.01877667
2001-03-09 00:00:00+00:00,-0.01085654
2001-03-12 00:00:00+00:00,-0.05479063
2001-03-13 00:00:00+00:00,-0.03809177
2001-03-14 00:00:00+00:00,-0.01307578
2001-03-15 00:00:00+00:00,0.02625477
2001-03-16 00:00:00+00:00,-0.00133003
2001-03-19 00:00:00+00:00,-0.00495269
2001-03-20 00:00:00+00:00,-0.03392593
2001-03-21 00:00:00+00:00,-0.03369262
2001-03-22 00:00:00+00:00,-0.07670498
2001-03-23 00:00:00+00:00,0.00964220
2001-03-26 00:00:00+00:00,0.03235991
2001-03-27 00:00:00+00:00,-0.03211009
2001-03-28 00:00:00+00:00,0.01579779
2001-03-29 00:00:00+00:00,-0.02013997
2001-03-30 00:00:00+00:00,0.02055392
2001-04-02 00:00:00+00:00,-0.02185070
2001-04-03 00:00:00+00:00,-0.02348782
2001-04-04 00:00:00+00:00,-0.07724741
2001-04-06 00:00:00+00:00,0.05856079
2001-04-09 00:00:00+00:00,-0.04163987
2001-04-10 00:00:00+00:00,0.00755337
2001-04-11 00:00:00+00:00,0.07794226
2001-04-12 00:00:00+00:00,0.04448819
2001-04-17 00:00:00+00:00,-0.07239122
2001-04-18 00:00:00+00:00,0.06759888
2001-04-19 00:00:00+00:00,0.09407854
2001-04-20 00:00:00+00:00,-0.01026209
2001-04-23 00:00:00+00:00,-0.01676682
2001-04-24 00:00:00+00:00,-0.00957725
2001-04-25 00:00:00+00:00,-0.00105764
2001-04-26 00:00:00+00:00,0.00143613
2001-04-27 00:00:00+00:00,0.02008153
2001-05-02 00:00:00+00:00,0.06218236
2001-05-03 00:00:00+00:00,-0.02125345
2001-05-04 00:00:00+00:00,-0.04767834
2001-05-07 00:00:00+00:00,0.03586435
2001-05-08 00:00:00+00:00,-0.01024545
2001-05-09 00:00:00+00:00,0.01015341
2001-05-10 00:00:00+00:00,0.00700383
2001-05-11 00:00:00+00:00,0.00058780
2001-05-14 00:00:00+00:00,-0.05946343
2001-05-15 00:00:00+00:00,0.01324854
2001-05-16 00:00:00+00:00,0.01745035
2001-05-17 00:00:00+00:00,0.03470149
2001-05-18 00:00:00+00:00,-0.02522919
2001-05-21 00:00:00+00:00,0.04277757
2001-05-22 00:00:00+00:00,0.01650549
2001-05-23 00:00:00+00:00,0.00324675
2001-05-24 00:00:00+00:00,-0.00395541
2001-05-25 00:00:00+00:00,-0.00714801
2001-05-28 00:00:00+00:00,0.00247255
2001-05-29 00:00:00+00:00,-0.01269496
2001-05-30 00:00:00+00:00,-0.01711976
2001-05-31 00:00:00+00:00,-0.00755027
2001-06-01 00:00:00+00:00,-0.01385960
2001-06-04 00:00:00+00:00,0.00621919
2001-06-05 00:00:00+00:00,0.04725541
2001-06-06 00:00:00+00:00,0.01204018
2001-06-07 00:00:00+00:00,0.02282904
2001-06-08 00:00:00+00:00,0.00551684
2001-06-11 00:00:00+00:00,-0.00897705
2001-06-12 00:00:00+00:00,-0.02335395
2001-06-13 00:00:00+00:00,-0.00183959
2001-06-14 00:00:00+00:00,-0.05523641
2001-06-15 00:00:00+00:00,-0.01392990
2001-06-18 00:00:00+00:00,-0.02562066
2001-06-19 00:00:00+00:00,0.04991886
2001-06-20 00:00:00+00:00,-0.05704597
2001-06-21 00:00:00+00:00,0.05842644
2001-06-22 00:00:00+00:00,-0.00527545
2001-06-26 00:00:00+00:00,-0.02002267
2001-06-27 00:00:00+00:00,0.00462606
2001-06-28 00:00:00+00:00,-0.01458173
2001-06-29 00:00:00+00:00,0.01565421
2001-07-03 00:00:00+00:00,0.02630166
2001-07-04 00:00:00+00:00,-0.00219630
2001-07-05 00:00:00+00:00,-0.02306525
2001-07-09 00:00:00+00:00,-0.05529989
2001-07-10 00:00:00+00:00,0.00995261
2001-07-11 00:00:00+00:00,-0.02400377
2001-07-12 00:00:00+00:00,0.01636219
2001-07-13 00:00:00+00:00,-0.00567421
2001-07-16 00:00:00+00:00,-0.00632211
2001-07-17 00:00:00+00:00,-0.01244669
2001-07-18 00:00:00+00:00,-0.01786284
2001-07-19 00:00:00+00:00,-0.02558327
2001-07-20 00:00:00+00:00,0.00790868
2001-07-23 00:00:00+00:00,-0.01193957
2001-07-24 00:00:00+00:00,-0.00163399
2001-07-26 00:00:00+00:00,-0.03633388
2001-07-27 00:00:00+00:00,0.02291094
2001-07-30 00:00:00+00:00,-0.01573830
2001-07-31 00:00:00+00:00,0.03767635
2001-08-01 00:00:00+00:00,0.02400000
2001-08-02 00:00:00+00:00,0.00451140
2001-08-03 00:00:00+00:00,-0.03802251
2001-08-06 00:00:00+00:00,-0.00975330
2001-08-07 00:00:00+00:00,-0.03533191
2001-08-08 00:00:00+00:00,-0.00603268
2001-08-09 00:00:00+00:00,-0.03371164
2001-08-10 00:00:00+00:00,0.00222222
2001-08-13 00:00:00+00:00,-0.01358278
2001-08-14 00:00:00+00:00,0.05547433
2001-08-15 00:00:00+00:00,0.03078983
2001-08-16 00:00:00+00:00,-0.06197076
2001-08-17 00:00:00+00:00,-0.01088621
2001-08-20 00:00:00+00:00,-0.05175364
2001-08-21 00:00:00+00:00,-0.00825213
2001-08-22 00:00:00+00:00,-0.01162893
2001-08-23 00:00:00+00:00,0.00257092
2001-08-24 00:00:00+00:00,-0.01653550
2001-08-27 00:00:00+00:00,0.01195828
2001-08-28 00:00:00+00:00,0.00710795
2001-08-29 00:00:00+00:00,-0.00838112
2001-08-30 00:00:00+00:00,0.01129893
2001-08-31 00:00:00+00:00,-0.02454473
2001-09-03 00:00:00+00:00,-0.03021284
2001-09-04 00:00:00+00:00,0.04709116
2001-09-05 00:00:00+00:00,-0.04626398
2001-09-06 00:00:00+00:00,-0.05607990
2001-09-07 00:00:00+00:00,-0.03695673
2001-09-10 00:00:00+00:00,-0.00057582
2001-09-11 00:00:00+00:00,-0.00412906
2001-09-12 00:00:00+00:00,-0.16862368
2001-09-13 00:00:00+00:00,0.02051552
2001-09-14 00:00:00+00:00,0.00873635
2001-09-17 00:00:00+00:00,-0.06733014
2001-09-18 00:00:00+00:00,-0.01146224
2001-09-19 00:00:00+00:00,0.05759896
2001-09-20 00:00:00+00:00,-0.05919329
2001-09-21 00:00:00+00:00,-0.07783784
2001-09-24 00:00:00+00:00,0.04157303
2001-09-25 00:00:00+00:00,-0.01089536
2001-09-26 00:00:00+00:00,0.01854074
2001-09-27 00:00:00+00:00,0.02580576
2001-09-28 00:00:00+00:00,0.04123173
2001-10-03 00:00:00+00:00,-0.02255639
2001-10-04 00:00:00+00:00,0.08367989
2001-10-05 00:00:00+00:00,0.00058406
2001-10-08 00:00:00+00:00,-0.06504382
2001-10-09 00:00:00+00:00,0.09485967
2001-10-10 00:00:00+00:00,-0.02726836
2001-10-11 00:00:00+00:00,0.05832522
2001-10-12 00:00:00+00:00,-0.05298013
2001-10-15 00:00:00+00:00,-0.02128280
2001-10-16 00:00:00+00:00,-0.01316452
2001-10-17 00:00:00+00:00,0.03321143
2001-10-18 00:00:00+00:00,-0.08280688
2001-10-19 00:00:00+00:00,-0.01795860
2001-10-22 00:00:00+00:00,0.00071655
2001-10-23 00:00:00+00:00,0.04893029
2001-10-24 00:00:00+00:00,0.00702645
2001-10-26 00:00:00+00:00,0.01527535
2001-10-29 00:00:00+00:00,-0.03339768
2001-10-30 00:00:00+00:00,-0.01679764
2001-10-31 00:00:00+00:00,-0.01217701
2001-11-01 00:00:00+00:00,0.02531646
2001-11-02 00:00:00+00:00,-0.00433071
2001-11-05 00:00:00+00:00,0.06008880
2001-11-06 00:00:00+00:00,-0.02011880
2001-11-07 00:00:00+00:00,-0.00744681
2001-11-08 00:00:00+00:00,0.05203883
2001-11-09 00:00:00+00:00,0.01173909
2001-11-12 00:00:00+00:00,-0.00479684
2001-11-13 00:00:00+00:00,0.01114048
2001-11-14 00:00:00+00:00,0.05112360
2001-11-15 00:00:00+00:00,0.05678493
2001-11-16 00:00:00+00:00,0.00871594
2001-11-19 00:00:00+00:00,0.00956175
2001-11-20 00:00:00+00:00,-0.02193833
2001-11-21 00:00:00+00:00,-0.00855158
2001-11-22 00:00:00+00:00,0.01601360
2001-11-23 00:00:00+00:00,0.00763630
2001-11-26 00:00:00+00:00,0.00590412
2001-11-27 00:00:00+00:00,-0.01182654
2001-11-28 00:00:00+00:00,-0.01773050
2001-11-29 00:00:00+00:00,-0.00126354
2001-11-30 00:00:00+00:00,0.02304356
2001-12-03 00:00:00+00:00,-0.03338928
2001-12-04 00:00:00+00:00,0.06190476
2001-12-05 00:00:00+00:00,0.04119491
2001-12-06 00:00:00+00:00,0.00221995
2001-12-07 00:00:00+00:00,0.02177626
2001-12-10 00:00:00+00:00,-0.00640809
2001-12-11 00:00:00+00:00,-0.01776650
2001-12-12 00:00:00+00:00,0.03852067
2001-12-13 00:00:00+00:00,-0.06982397
2001-12-14 00:00:00+00:00,-0.02361521
2001-12-17 00:00:00+00:00,0.01510232
2001-12-18 00:00:00+00:00,0.00314136
2001-12-19 00:00:00+00:00,0.01088281
2001-12-20 00:00:00+00:00,-0.00796744
2001-12-21 00:00:00+00:00,-0.06903147
2001-12-24 00:00:00+00:00,0.00945520
2001-12-27 00:00:00+00:00,0.01873327
2001-12-28 00:00:00+00:00,0.00341506
2001-12-31 00:00:00+00:00,-0.00724321
2002-01-02 00:00:00+00:00,-0.00254923
2002-01-03 00:00:00+00:00,0.00977457
2002-01-04 00:00:00+00:00,0.05513191
2002-01-07 00:00:00+00:00,0.02489980
2002-01-08 00:00:00+00:00,-0.02493471
2002-01-09 00:00:00+00:00,-0.05528539
2002-01-10 00:00:00+00:00,-0.02735882
2002-01-11 00:00:00+00:00,-0.01761566
2002-01-14 00:00:00+00:00,0.00304933
2002-01-15 00:00:00+00:00,-0.02900627
2002-01-16 00:00:00+00:00,-0.01227072
2002-01-17 00:00:00+00:00,0.01801555
2002-01-18 00:00:00+00:00,-0.01702899
2002-01-21 00:00:00+00:00,0.01783428
2002-01-22 00:00:00+00:00,-0.05028085
2002-01-23 00:00:00+00:00,-0.00176514
2002-01-24 00:00:00+00:00,-0.00325733
2002-01-25 00:00:00+00:00,0.01622378
2002-01-28 00:00:00+00:00,-0.00295776
2002-01-29 00:00:00+00:00,0.04212963
2002-01-30 00:00:00+00:00,-0.04852608
2002-01-31 00:00:00+00:00,-0.00232450
2002-02-01 00:00:00+00:00,-0.01703911
2002-02-04 00:00:00+00:00,0.02412692
2002-02-05 00:00:00+00:00,-0.03901533
2002-02-06 00:00:00+00:00,0.01286782
2002-02-07 00:00:00+00:00,-0.04180366
2002-02-08 00:00:00+00:00,0.02284069
2002-02-11 00:00:00+00:00,0.05999051
2002-02-15 00:00:00+00:00,0.03104846
2002-02-18 00:00:00+00:00,-0.00054560
2002-02-19 00:00:00+00:00,-0.03505267
2002-02-20 00:00:00+00:00,-0.01432532
2002-02-21 00:00:00+00:00,0.00325824
2002-02-22 00:00:00+00:00,-0.03045497
2002-02-25 00:00:00+00:00,-0.01556604
2002-02-26 00:00:00+00:00,0.00574988
2002-02-27 00:00:00+00:00,0.00619343
2002-02-28 00:00:00+00:00,-0.02035985
2002-03-01 00:00:00+00:00,-0.00570324
2002-03-04 00:00:00+00:00,0.05350750
2002-03-05 00:00:00+00:00,0.05029196
2002-03-06 00:00:00+00:00,0.01204708
2002-03-07 00:00:00+00:00,0.03290676
2002-03-08 00:00:00+00:00,0.01420225
2002-03-11 00:00:00+00:00,0.00375302
2002-03-12 00:00:00+00:00,-0.00240749
2002-03-13 00:00:00+00:00,-0.00544643
2002-03-14 00:00:00+00:00,0.00760967
2002-03-15 00:00:00+00:00,-0.02336782
2002-03-18 00:00:00+00:00,0.01308530
2002-03-19 00:00:00+00:00,-0.00026894
2002-03-20 00:00:00+00:00,-0.02868669
2002-03-21 00:00:00+00:00,-0.02528422
2002-03-22 00:00:00+00:00,0.00258017
2002-03-25 00:00:00+00:00,-0.00570797
2002-03-26 00:00:00+00:00,0.00203704
2002-03-27 00:00:00+00:00,0.02097579
2002-03-28 00:00:00+00:00,-0.00289619
2002-04-02 00:00:00+00:00,-0.03539984
2002-04-03 00:00:00+00:00,0.00000000
2002-04-04 00:00:00+00:00,-0.00138632
2002-04-08 00:00:00+00:00,-0.02663461
2002-04-09 00:00:00+00:00,0.01143286
2002-04-10 00:00:00+00:00,-0.01360671
2002-04-11 00:00:00+00:00,0.02034884
2002-04-12 00:00:00+00:00,-0.02079851
2002-04-15 00:00:00+00:00,0.01220657
2002-04-16 00:00:00+00:00,0.00260931
2002-04-17 00:00:00+00:00,0.07033069
2002-04-18 00:00:00+00:00,0.01781377
2002-04-19 00:00:00+00:00,0.00160557
2002-04-22 00:00:00+00:00,-0.01033776
2002-04-23 00:00:00+00:00,0.01513659
2002-04-24 00:00:00+00:00,0.00582319
2002-04-25 00:00:00+00:00,-0.00298246
2002-04-26 00:00:00+00:00,0.00044053
2002-04-29 00:00:00+00:00,0.00193747
2002-04-30 00:00:00+00:00,0.02146942
2002-05-02 00:00:00+00:00,0.04709672
2002-05-03 00:00:00+00:00,0.00501701
2002-05-06 00:00:00+00:00,-0.00839837
2002-05-07 00:00:00+00:00,0.00869195
2002-05-08 00:00:00+00:00,0.00127280
2002-05-09 00:00:00+00:00,-0.02135593
2002-05-10 00:00:00+00:00,-0.00497086
2002-05-13 00:00:00+00:00,0.02361529
2002-05-14 00:00:00+00:00,-0.01315789
2002-05-15 00:00:00+00:00,0.02511747
2002-05-16 00:00:00+00:00,-0.00497934
2002-05-17 00:00:00+00:00,0.03492600
2002-05-21 00:00:00+00:00,-0.05943475
2002-05-22 00:00:00+00:00,0.02716367
2002-05-23 00:00:00+00:00,-0.01690617
2002-05-24 00:00:00+00:00,-0.00068788
2002-05-27 00:00:00+00:00,-0.00266736
2002-05-28 00:00:00+00:00,0.00103529
2002-05-29 00:00:00+00:00,-0.01835732
2002-05-30 00:00:00+00:00,-0.00087796
2002-05-31 00:00:00+00:00,-0.00263620
2002-06-03 00:00:00+00:00,-0.00246696
2002-06-04 00:00:00+00:00,-0.00211342
2002-06-05 00:00:00+00:00,0.01927498
2002-06-06 00:00:00+00:00,-0.00542290
2002-06-07 00:00:00+00:00,-0.01912952
