Date,EUROSTX
2014-12-02 00:00:00+00:00,0.00681115
2014-12-03 00:00:00+00:00,0.00616333
2014-12-04 00:00:00+00:00,-0.02859779
2014-12-05 00:00:00+00:00,0.04087363
2014-12-08 00:00:00+00:00,-0.02383135
2014-12-09 00:00:00+00:00,-0.02787731
2014-12-10 00:00:00+00:00,-0.03700220
2014-12-11 00:00:00+00:00,0.00447141
2014-12-12 00:00:00+00:00,-0.06056742
2014-12-15 00:00:00+00:00,-0.02104571
2014-12-16 00:00:00+00:00,0.01948270
2014-12-17 00:00:00+00:00,0.04965012
2014-12-18 00:00:00+00:00,0.05551948
2014-12-19 00:00:00+00:00,-0.01419111
2014-12-22 00:00:00+00:00,0.01368555
2014-12-23 00:00:00+00:00,0.01674037
2014-12-29 00:00:00+00:00,-0.00658720
2014-12-30 00:00:00+00:00,-0.03331238
2015-01-02 00:00:00+00:00,0.00703325
2015-01-05 00:00:00+00:00,-0.07552581
2015-01-06 00:00:00+00:00,-0.01555776
2015-01-07 00:00:00+00:00,0.03539232
2015-01-08 00:00:00+00:00,0.04193971
2015-01-09 00:00:00+00:00,-0.04338046
2015-01-12 00:00:00+00:00,0.01706597
2015-01-13 00:00:00+00:00,0.01597652
2015-01-14 00:00:00+00:00,0.00387222
2015-01-15 00:00:00+00:00,0.02385558
2015-01-16 00:00:00+00:00,0.05414013
2015-01-19 00:00:00+00:00,-0.00496586
2015-01-20 00:00:00+00:00,0.01956522
2015-01-21 00:00:00+00:00,0.01201109
2015-01-22 00:00:00+00:00,0.04894463
2015-01-23 00:00:00+00:00,0.01342883
2015-01-26 00:00:00+00:00,0.02672209
2015-01-27 00:00:00+00:00,-0.02488290
2015-01-28 00:00:00+00:00,-0.03465640
2015-01-29 00:00:00+00:00,0.05006031
2015-01-30 00:00:00+00:00,-0.03739694
2015-02-02 00:00:00+00:00,0.03238381
2015-02-03 00:00:00+00:00,0.02239246
2015-02-04 00:00:00+00:00,-0.03122264
2015-02-05 00:00:00+00:00,0.02014815
2015-02-06 00:00:00+00:00,-0.02230701
2015-02-09 00:00:00+00:00,-0.01659751
2015-02-10 00:00:00+00:00,0.03079223
2015-02-11 00:00:00+00:00,-0.00766058
2015-02-12 00:00:00+00:00,0.03432968
2015-02-13 00:00:00+00:00,0.00959581
2015-02-16 00:00:00+00:00,-0.03067130
2015-02-17 00:00:00+00:00,0.03056127
2015-02-18 00:00:00+00:00,0.00810420
2015-02-19 00:00:00+00:00,0.00519031
2015-02-20 00:00:00+00:00,0.02761001
2015-02-23 00:00:00+00:00,-0.00766392
2015-02-24 00:00:00+00:00,0.02248150
2015-02-25 00:00:00+00:00,-0.00873239
2015-02-26 00:00:00+00:00,0.01837716
2015-02-27 00:00:00+00:00,0.01274867
2015-03-02 00:00:00+00:00,0.00459162
2015-03-03 00:00:00+00:00,-0.01972222
2015-03-04 00:00:00+00:00,0.01346801
2015-03-05 00:00:00+00:00,0.01532887
2015-03-06 00:00:00+00:00,-0.00912863
2015-03-09 00:00:00+00:00,0.00522978
2015-03-10 00:00:00+00:00,-0.02161264
2015-03-11 00:00:00+00:00,0.04620554
2015-03-12 00:00:00+00:00,-0.00136911
2015-03-13 00:00:00+00:00,-0.01506849
2015-03-16 00:00:00+00:00,0.02420028
2015-03-17 00:00:00+00:00,-0.01653348
2015-03-18 00:00:00+00:00,-0.00527192
2015-03-19 00:00:00+00:00,-0.00083729
2015-03-20 00:00:00+00:00,0.03259053
2015-03-23 00:00:00+00:00,-0.01727921
2015-03-24 00:00:00+00:00,0.01713654
2015-03-25 00:00:00+00:00,-0.02111324
2015-03-26 00:00:00+00:00,-0.00470784
2015-03-27 00:00:00+00:00,0.00583333
2015-03-30 00:00:00+00:00,0.02687725
2015-03-31 00:00:00+00:00,-0.02105551
2015-04-01 00:00:00+00:00,0.01684618
2015-04-02 00:00:00+00:00,-0.00054705
2015-04-07 00:00:00+00:00,0.02163791
2015-04-08 00:00:00+00:00,-0.00162778
2015-04-09 00:00:00+00:00,0.02061856
2015-04-10 00:00:00+00:00,0.01476114
2015-04-13 00:00:00+00:00,-0.00799361
2015-04-14 00:00:00+00:00,-0.00401284
2015-04-15 00:00:00+00:00,0.00107210
2015-04-16 00:00:00+00:00,-0.02574417
2015-04-17 00:00:00+00:00,-0.04314790
2015-04-20 00:00:00+00:00,0.02024965
2015-04-21 00:00:00+00:00,0.01153529
2015-04-22 00:00:00+00:00,0.00600929
2015-04-23 00:00:00+00:00,-0.01279956
2015-04-24 00:00:00+00:00,0.00191886
2015-04-27 00:00:00+00:00,0.02546550
2015-04-28 00:00:00+00:00,-0.02161578
2015-04-29 00:00:00+00:00,-0.05106499
2015-04-30 00:00:00+00:00,-0.01429372
2015-05-04 00:00:00+00:00,0.02313117
2015-05-05 00:00:00+00:00,-0.04522613
2015-05-06 00:00:00+00:00,0.00000000
2015-05-07 00:00:00+00:00,0.00314017
2015-05-08 00:00:00+00:00,0.05991441
2015-05-11 00:00:00+00:00,-0.01357717
2015-05-12 00:00:00+00:00,-0.02092050
2015-05-13 00:00:00+00:00,-0.01719278
2015-05-14 00:00:00+00:00,0.03297328
2015-05-15 00:00:00+00:00,-0.01034676
2015-05-18 00:00:00+00:00,0.01208884
2015-05-19 00:00:00+00:00,0.03576418
2015-05-20 00:00:00+00:00,0.01317957
2015-05-21 00:00:00+00:00,0.00600109
2015-05-22 00:00:00+00:00,-0.00462082
2015-05-26 00:00:00+00:00,-0.02699755
2015-05-27 00:00:00+00:00,0.02983425
2015-05-28 00:00:00+00:00,-0.01225157
2015-05-29 00:00:00+00:00,-0.04325212
2015-06-01 00:00:00+00:00,0.00784314
2015-06-02 00:00:00+00:00,-0.01784221
2015-06-03 00:00:00+00:00,0.00787845
2015-06-04 00:00:00+00:00,-0.02464296
2015-06-05 00:00:00+00:00,-0.00822462
2015-06-08 00:00:00+00:00,-0.03448276
2015-06-09 00:00:00+00:00,-0.00700452
2015-06-10 00:00:00+00:00,0.04858889
2015-06-11 00:00:00+00:00,0.01760863
2015-06-12 00:00:00+00:00,-0.02675303
2015-06-15 00:00:00+00:00,-0.01655724
2015-06-16 00:00:00+00:00,0.00609579
2015-06-17 00:00:00+00:00,-0.02521008
2015-06-18 00:00:00+00:00,0.03143361
2015-06-19 00:00:00+00:00,-0.00433150
2015-06-22 00:00:00+00:00,0.07765865
2015-06-23 00:00:00+00:00,0.02455357
2015-06-24 00:00:00+00:00,-0.02367841
2015-06-25 00:00:00+00:00,0.00111421
2015-06-26 00:00:00+00:00,0.01532887
2015-06-29 00:00:00+00:00,-0.10392482
2015-06-30 00:00:00+00:00,0.00379341
2015-07-01 00:00:00+00:00,0.02877907
2015-07-02 00:00:00+00:00,-0.01232092
2015-07-03 00:00:00+00:00,-0.01905862
2015-07-06 00:00:00+00:00,-0.04778555
2015-07-07 00:00:00+00:00,0.01015532
2015-07-08 00:00:00+00:00,-0.03535354
2015-07-09 00:00:00+00:00,0.05868119
2015-07-10 00:00:00+00:00,0.08666275
2015-07-13 00:00:00+00:00,0.02281690
2015-07-14 00:00:00+00:00,0.01280624
2015-07-15 00:00:00+00:00,0.00166021
2015-07-16 00:00:00+00:00,0.03563536
2015-07-17 00:00:00+00:00,-0.00651466
2015-07-20 00:00:00+00:00,0.01007625
2015-07-21 00:00:00+00:00,-0.02249932
2015-07-22 00:00:00+00:00,-0.00520833
2015-07-23 00:00:00+00:00,-0.01428571
2015-07-24 00:00:00+00:00,-0.01826737
2015-07-27 00:00:00+00:00,-0.03939648
2015-07-28 00:00:00+00:00,0.03049302
2015-07-29 00:00:00+00:00,0.01404100
2015-07-30 00:00:00+00:00,0.00055757
2015-07-31 00:00:00+00:00,0.00612984
2015-08-03 00:00:00+00:00,0.01388503
2015-08-04 00:00:00+00:00,-0.00000000
2015-08-05 00:00:00+00:00,0.02290287
2015-08-06 00:00:00+00:00,-0.00245566
2015-08-07 00:00:00+00:00,-0.00874078
2015-08-10 00:00:00+00:00,0.01866081
2015-08-11 00:00:00+00:00,-0.03557849
2015-08-12 00:00:00+00:00,-0.04430906
2015-08-13 00:00:00+00:00,-0.01216752
2015-08-14 00:00:00+00:00,-0.00028474
2015-08-17 00:00:00+00:00,-0.00142328
2015-08-18 00:00:00+00:00,-0.01082313
2015-08-19 00:00:00+00:00,-0.03179605
2015-08-20 00:00:00+00:00,-0.06672494
2015-08-21 00:00:00+00:00,-0.05786618
2015-08-24 00:00:00+00:00,-0.10040285
2015-08-25 00:00:00+00:00,0.03888889
2015-08-26 00:00:00+00:00,0.07099456
2015-08-27 00:00:00+00:00,0.03836634
2015-08-28 00:00:00+00:00,-0.00742874
2015-08-31 00:00:00+00:00,-0.01156245
2015-09-02 00:00:00+00:00,0.00230167
2015-09-03 00:00:00+00:00,0.01425473
2015-09-04 00:00:00+00:00,-0.04716400
2015-09-07 00:00:00+00:00,0.01450646
2015-09-08 00:00:00+00:00,0.03783615
2015-09-09 00:00:00+00:00,-0.02002341
2015-09-10 00:00:00+00:00,0.00838509
2015-09-11 00:00:00+00:00,-0.01669243
2015-09-14 00:00:00+00:00,-0.01838006
2015-09-15 00:00:00+00:00,0.01068846
2015-09-16 00:00:00+00:00,0.02208398
2015-09-17 00:00:00+00:00,-0.00554187
2015-09-18 00:00:00+00:00,-0.05328377
2015-09-21 00:00:00+00:00,0.01649223
2015-09-22 00:00:00+00:00,-0.06161584
2015-09-23 00:00:00+00:00,-0.00843882
2015-09-24 00:00:00+00:00,-0.01889251
2015-09-25 00:00:00+00:00,0.02470356
