Date,excess_net_ret
1975-04-02,-0.005740139586823041
1975-04-03,-0.005770378688626823
1975-04-04,-0.01879131815044851
1975-04-07,0.0015591775348418992
1975-04-08,0.0021391968217500494
1975-04-09,-0.00015833333333333335
1975-04-10,-0.00818153374721427
1975-04-11,-0.0024652474484884042
1975-04-14,-0.03779113282506596
1975-04-15,-0.0097791776975531
1975-04-16,0.011394801539084648
1975-04-17,0.017868018018018055
1975-04-18,-0.003100963618485784
1975-04-21,-0.01968079388560161
1975-04-22,0.005875280795279372
1975-04-23,0.01243942494834375
1975-04-24,-0.010821007109004766
1975-04-25,-0.0013539936793079712
1975-04-28,-0.0031537130295763204
1975-04-29,0.008864288100487802
1975-04-30,-0.006112253343927952
1975-05-01,-0.007946542765787433
1975-05-02,-0.0031686480362537513
1975-05-05,-0.009239242424242372
1975-05-06,0.008411580020387324
1975-05-07,0.007125193214742916
1975-05-08,0.007073730182620907
1975-05-09,-0.0043335448628545525
1975-05-12,-0.004345014005602226
1975-05-13,0.004683293148482836
1975-05-14,0.015459658401653097
1975-05-15,-0.020222971221369037
1975-05-16,0.005887171991159323
1975-05-19,0.011242117868317678
1975-05-20,-0.003696446814112811
1975-05-21,0.023637879508521527
1975-05-22,0.007404916763453398
1975-05-23,0.006771704290745977
1975-05-27,-0.015601454716021075
1975-05-28,-0.011772629198966428
1975-05-29,-0.014262647058823567
1975-05-30,0.008208777512596134
1975-06-02,-0.0226310404339251
1975-06-03,0.01377696260425083
1975-06-04,-0.00969779436152567
1975-06-05,0.008896591320072318
1975-06-06,-0.0013394653524492718
1975-06-09,0.007632897395002657
1975-06-10,-0.0072627728321793174
1975-06-11,-0.0013329572624029991
1975-06-12,-0.003726497606223787
1975-06-13,-0.003740825825825789
1975-06-16,-0.009177146875627873
1975-06-17,0.009592637875101367
1975-06-18,-0.0037633467202141907
1975-06-19,-0.006795544135429204
1975-06-20,-0.00015833333333333335
1975-06-23,-0.0050260862581998625
1975-06-24,0.005956485728848151
1975-06-25,0.010780582573454994
1975-06-26,-0.0019706353978753604
1975-06-27,0.011285227576974529
1975-06-30,-0.0007583703924293633
1975-07-01,0.0016206204476227745
1975-07-02,-0.01087513417939047
1975-07-03,0.0004346562437362683
1975-07-07,-0.014591410256410316
1975-07-08,0.016295081300812912
1975-07-09,0.0010303156035460501
1975-07-10,-0.009754356567472155
1975-07-11,0.01253695200645287
1975-07-14,-0.002556986260453988
1975-07-15,-0.006754881902860897
1975-07-16,-0.003785247639140016
1975-07-17,-0.0001675
1975-07-18,0.0004369051220004435
1975-07-21,-0.001986006986430237
1975-07-22,0.007697904636920371
1975-07-23,-0.005584764957264966
1975-07-24,0.0028492035918094177
1975-07-25,0.011271616465863419
1975-07-28,0.011141259678380014
1975-07-29,-0.012542491166077826
1975-07-30,0.018313168356191695
1975-07-31,-0.0019300513921416136
1975-08-01,-0.00017638888888888888
1975-08-04,-0.0013507983056369477
1975-08-05,-0.008399953513407768
1975-08-06,-0.004322519735543816
1975-08-07,0.0016047020742502923
1975-08-08,-0.026884287009561525
1975-08-11,0.00043281165311642066
1975-08-12,0.009572374568352525
1975-08-13,-0.020094676624421597
1975-08-14,-0.006952565681444914
1975-08-15,0.017800587931390558
1975-08-18,-0.003832413723101888
1975-08-19,-0.0001797222222222222
1975-08-20,0.004710531105677938
1975-08-21,-0.004437907542579153
1975-08-22,-0.003233812190321085
1975-08-25,0.0004313562091504356
1975-08-26,-0.0026322572633871405
1975-08-27,0.0022735497237568996
1975-08-28,-0.0032401826903449256
1975-08-29,-0.016147182637182796
1975-09-02,-0.06260030586766546
1975-09-03,0.007146068575233086
1975-09-04,0.010399183190129932
1975-09-05,0.005708700130804431
1975-09-08,-0.018383517194047128
1975-09-09,-0.0081250754231052
1975-09-10,-0.008856570983533705
1975-09-11,-0.005566649831649941
1975-09-12,0.0004978814037465776
1975-09-15,0.0018492144038489593
1975-09-16,-0.015036494485707794
1975-09-17,-0.02348279929175239
1975-09-18,-0.04508950292397668
1975-09-19,0.004231856478079712
1975-09-22,-0.026511151345200278
1975-09-23,-0.027223999499123415
1975-09-24,0.04847225975975993
1975-09-25,-0.004596039927998897
1975-09-26,0.013874643326758645
1975-09-29,0.006385940311208487
1975-09-30,0.030252004830917698
1975-10-01,0.01388330872011242
1975-10-02,-0.005727850208044269
1975-10-03,-0.024581974662947502
1975-10-06,0.019126166309268357
1975-10-07,0.007538051659654085
1975-10-08,-0.028705829853862132
1975-10-09,0.014870202164915657
1975-10-10,0.013239443072218358
1975-10-14,-0.005043818477251551
1975-10-15,-0.00016944444444444445
1975-10-16,0.007531857359458803
1975-10-17,0.014419722222222282
1975-10-20,0.004627349988592452
1975-10-21,-0.011056404783530285
1975-10-22,0.008794001377410642
1975-10-23,-0.009715202882063026
1975-10-24,-0.0070490209816984305
1975-10-27,-0.007792476675148444
1975-10-28,0.0019415132090132823
1975-10-29,0.005428249205241444
1975-10-30,-0.0036214792967845856
1975-10-31,-0.005724086196223995
1975-11-03,0.003346678338001855
1975-11-05,0.03543606090563701
1975-11-06,-0.01632556229410009
1975-11-07,0.0005354870624048956
1975-11-10,-0.00972969997718457
1975-11-12,-0.00498648391307679
1975-11-13,-0.007788055555555528
1975-11-14,-0.009248659707643332
1975-11-17,-0.016394326741996153
1975-11-18,0.007026806452899322
1975-11-19,0.01837977330323914
1975-11-20,-0.007849357359458803
1975-11-21,-0.005092085879956223
1975-11-24,0.0012641011103237173
1975-11-25,-0.007231585279547024
1975-11-26,-0.005143475291043077
1975-11-28,-0.0166295335880292
