Date,AEX
2010-02-09 00:00:00+00:00,0.00363114
2010-02-10 00:00:00+00:00,0.00045971
2010-02-11 00:00:00+00:00,0.00330745
2010-02-12 00:00:00+00:00,-0.00617386
2010-02-15 00:00:00+00:00,0.00093590
2010-02-16 00:00:00+00:00,0.01756259
2010-02-17 00:00:00+00:00,0.01427096
2010-02-18 00:00:00+00:00,0.00649757
2010-02-19 00:00:00+00:00,0.01062989
2010-02-22 00:00:00+00:00,-0.00185623
2010-02-23 00:00:00+00:00,-0.02720419
2010-02-24 00:00:00+00:00,0.00029623
2010-02-25 00:00:00+00:00,-0.03954877
2010-02-26 00:00:00+00:00,0.02269745
2010-03-01 00:00:00+00:00,0.03688774
2010-03-02 00:00:00+00:00,0.02589027
2010-03-03 00:00:00+00:00,0.02007844
2010-03-04 00:00:00+00:00,0.00465625
2010-03-05 00:00:00+00:00,0.03666447
2010-03-08 00:00:00+00:00,-0.00134483
2010-03-09 00:00:00+00:00,0.00397241
2010-03-10 00:00:00+00:00,0.01089501
2010-03-11 00:00:00+00:00,-0.01174815
2010-03-12 00:00:00+00:00,0.00367115
2010-03-15 00:00:00+00:00,-0.02681245
2010-03-16 00:00:00+00:00,0.02669593
2010-03-17 00:00:00+00:00,0.00322375
2010-03-18 00:00:00+00:00,-0.00572950
2010-03-19 00:00:00+00:00,-0.01886206
2010-03-22 00:00:00+00:00,-0.00179954
2010-03-23 00:00:00+00:00,0.01724096
2010-03-24 00:00:00+00:00,0.00337639
2010-03-25 00:00:00+00:00,0.02177454
2010-03-26 00:00:00+00:00,-0.01050387
2010-03-29 00:00:00+00:00,0.00715962
2010-03-30 00:00:00+00:00,-0.00337201
2010-03-31 00:00:00+00:00,0.00232214
2010-04-01 00:00:00+00:00,0.04436306
2010-04-06 00:00:00+00:00,0.02311617
2010-04-07 00:00:00+00:00,-0.00820410
2010-04-08 00:00:00+00:00,-0.01801792
2010-04-09 00:00:00+00:00,0.02916401
2010-04-12 00:00:00+00:00,-0.00311759
2010-04-13 00:00:00+00:00,-0.00439366
2010-04-14 00:00:00+00:00,0.01201129
2010-04-15 00:00:00+00:00,-0.00071978
2010-04-16 00:00:00+00:00,-0.01540964
2010-04-19 00:00:00+00:00,-0.02672572
2010-04-20 00:00:00+00:00,0.03516729
2010-04-21 00:00:00+00:00,-0.00598985
2010-04-22 00:00:00+00:00,-0.01157128
2010-04-23 00:00:00+00:00,0.01261099
2010-04-26 00:00:00+00:00,0.02279516
2010-04-27 00:00:00+00:00,-0.04371512
2010-04-28 00:00:00+00:00,-0.03114490
2010-04-29 00:00:00+00:00,0.02750495
2010-04-30 00:00:00+00:00,-0.01532344
2010-05-03 00:00:00+00:00,0.00885996
2010-05-04 00:00:00+00:00,-0.06651919
2010-05-05 00:00:00+00:00,-0.02204868
2010-05-06 00:00:00+00:00,-0.02517049
2010-05-07 00:00:00+00:00,-0.09409165
2010-05-10 00:00:00+00:00,0.15830235
2010-05-11 00:00:00+00:00,-0.01344719
2010-05-12 00:00:00+00:00,0.02282018
2010-05-13 00:00:00+00:00,0.00488546
2010-05-14 00:00:00+00:00,-0.06224766
2010-05-17 00:00:00+00:00,-0.00491008
2010-05-18 00:00:00+00:00,0.01393600
2010-05-19 00:00:00+00:00,-0.05655999
2010-05-20 00:00:00+00:00,-0.04109960
2010-05-21 00:00:00+00:00,-0.00907274
2010-05-24 00:00:00+00:00,0.00110096
2010-05-25 00:00:00+00:00,-0.05488982
2010-05-26 00:00:00+00:00,0.04590759
2010-05-27 00:00:00+00:00,0.05962742
2010-05-28 00:00:00+00:00,-0.00048357
2010-05-31 00:00:00+00:00,-0.00032793
2010-06-01 00:00:00+00:00,0.00122969
2010-06-02 00:00:00+00:00,0.00807716
2010-06-03 00:00:00+00:00,0.02881671
2010-06-04 00:00:00+00:00,-0.03424541
2010-06-07 00:00:00+00:00,-0.02380256
2010-06-08 00:00:00+00:00,-0.01716715
2010-06-09 00:00:00+00:00,0.03616998
2010-06-10 00:00:00+00:00,0.02929184
2010-06-11 00:00:00+00:00,0.00182941
2010-06-14 00:00:00+00:00,0.03314057
2010-06-15 00:00:00+00:00,0.01719827
2010-06-16 00:00:00+00:00,0.00477575
2010-06-17 00:00:00+00:00,0.00177745
2010-06-18 00:00:00+00:00,0.00387316
2010-06-21 00:00:00+00:00,0.02869225
2010-06-22 00:00:00+00:00,-0.00617493
2010-06-23 00:00:00+00:00,-0.02590555
2010-06-24 00:00:00+00:00,-0.03727341
2010-06-25 00:00:00+00:00,-0.01808710
2010-06-28 00:00:00+00:00,0.02664664
2010-06-29 00:00:00+00:00,-0.07003025
2010-06-30 00:00:00+00:00,-0.01600190
2010-07-01 00:00:00+00:00,-0.05546701
2010-07-02 00:00:00+00:00,0.00274526
2010-07-05 00:00:00+00:00,-0.01218612
2010-07-06 00:00:00+00:00,0.05124030
2010-07-07 00:00:00+00:00,0.02035585
2010-07-08 00:00:00+00:00,0.03259761
2010-07-09 00:00:00+00:00,0.01285199
2010-07-12 00:00:00+00:00,0.01184636
2010-07-13 00:00:00+00:00,0.04592545
2010-07-14 00:00:00+00:00,0.00746993
2010-07-15 00:00:00+00:00,-0.03417493
2010-07-16 00:00:00+00:00,-0.02523625
2010-07-19 00:00:00+00:00,-0.01897836
2010-07-20 00:00:00+00:00,-0.00984043
2010-07-21 00:00:00+00:00,0.03795633
2010-07-22 00:00:00+00:00,0.05418766
2010-07-23 00:00:00+00:00,0.01317718
2010-07-26 00:00:00+00:00,0.00057938
2010-07-27 00:00:00+00:00,0.00251453
2010-07-28 00:00:00+00:00,-0.01786017
2010-07-29 00:00:00+00:00,-0.01592020
2010-07-30 00:00:00+00:00,-0.00878801
2010-08-02 00:00:00+00:00,0.05588548
2010-08-03 00:00:00+00:00,-0.00356307
2010-08-04 00:00:00+00:00,0.00738562
2010-08-05 00:00:00+00:00,-0.01683033
2010-08-06 00:00:00+00:00,-0.03244203
2010-08-09 00:00:00+00:00,0.03022286
2010-08-10 00:00:00+00:00,-0.01922994
2010-08-11 00:00:00+00:00,-0.04724137
2010-08-12 00:00:00+00:00,-0.00386720
2010-08-13 00:00:00+00:00,-0.00155952
2010-08-16 00:00:00+00:00,-0.00650285
2010-08-17 00:00:00+00:00,0.03546537
2010-08-18 00:00:00+00:00,-0.00290917
2010-08-19 00:00:00+00:00,-0.03207019
2010-08-20 00:00:00+00:00,-0.02639735
2010-08-23 00:00:00+00:00,0.00234250
2010-08-24 00:00:00+00:00,-0.03221377
2010-08-25 00:00:00+00:00,-0.00831777
2010-08-26 00:00:00+00:00,0.01601456
2010-08-27 00:00:00+00:00,0.01652336
2010-08-30 00:00:00+00:00,-0.00853316
2010-08-31 00:00:00+00:00,0.00283531
2010-09-01 00:00:00+00:00,0.05914269
2010-09-02 00:00:00+00:00,0.00812685
2010-09-03 00:00:00+00:00,0.01620220
2010-09-06 00:00:00+00:00,0.00787627
2010-09-07 00:00:00+00:00,-0.01724923
2010-09-08 00:00:00+00:00,0.02194211
2010-09-09 00:00:00+00:00,0.02004439
2010-09-10 00:00:00+00:00,0.00162688
2010-09-13 00:00:00+00:00,0.01445726
2010-09-14 00:00:00+00:00,-0.00416437
2010-09-15 00:00:00+00:00,-0.00565777
2010-09-16 00:00:00+00:00,-0.00492927
2010-09-17 00:00:00+00:00,-0.00121034
2010-09-20 00:00:00+00:00,0.03122696
2010-09-21 00:00:00+00:00,-0.00398884
2010-09-22 00:00:00+00:00,-0.02684823
2010-09-23 00:00:00+00:00,-0.00883286
2010-09-24 00:00:00+00:00,0.02910430
2010-09-27 00:00:00+00:00,-0.00327024
2010-09-28 00:00:00+00:00,0.00546674
2010-09-29 00:00:00+00:00,-0.01405522
2010-09-30 00:00:00+00:00,-0.01028436
2010-10-01 00:00:00+00:00,-0.00226019
2010-10-04 00:00:00+00:00,-0.02068117
2010-10-05 00:00:00+00:00,0.02843506
2010-10-06 00:00:00+00:00,0.01117530
2010-10-07 00:00:00+00:00,0.00413891
2010-10-08 00:00:00+00:00,-0.00727035
2010-10-11 00:00:00+00:00,0.00310543
2010-10-12 00:00:00+00:00,-0.01143972
2010-10-13 00:00:00+00:00,0.04087361
2010-10-14 00:00:00+00:00,-0.00323326
2010-10-15 00:00:00+00:00,0.00417392
2010-10-18 00:00:00+00:00,-0.00477674
2010-10-19 00:00:00+00:00,-0.01497093
2010-10-20 00:00:00+00:00,0.00264526
2010-10-21 00:00:00+00:00,0.01430810
2010-10-22 00:00:00+00:00,-0.00675941
2010-10-25 00:00:00+00:00,0.00910494
2010-10-26 00:00:00+00:00,-0.01055908
2010-10-27 00:00:00+00:00,-0.01591452
2010-10-28 00:00:00+00:00,-0.00001567
2010-10-29 00:00:00+00:00,-0.00341627
2010-11-01 00:00:00+00:00,0.01098528
2010-11-02 00:00:00+00:00,0.01816884
2010-11-03 00:00:00+00:00,-0.01466540
2010-11-04 00:00:00+00:00,0.03614164
2010-11-05 00:00:00+00:00,0.00839285
2010-11-08 00:00:00+00:00,-0.00001544
2010-11-09 00:00:00+00:00,0.00663701
2010-11-10 00:00:00+00:00,-0.00864876
2010-11-11 00:00:00+00:00,-0.00709659
2010-11-12 00:00:00+00:00,-0.00944279
2010-11-15 00:00:00+00:00,0.01193241
2010-11-16 00:00:00+00:00,-0.03492324
2010-11-17 00:00:00+00:00,0.00720800
2010-11-18 00:00:00+00:00,0.02678183
2010-11-19 00:00:00+00:00,-0.00651588
2010-11-22 00:00:00+00:00,-0.01305726
2010-11-23 00:00:00+00:00,-0.04698233
2010-11-24 00:00:00+00:00,0.01581563
2010-11-25 00:00:00+00:00,0.00842986
2010-11-26 00:00:00+00:00,-0.01300346
2010-11-29 00:00:00+00:00,-0.03997491
2010-11-30 00:00:00+00:00,-0.01365714
2010-12-01 00:00:00+00:00,0.05064724
2010-12-02 00:00:00+00:00,0.03347090
2010-12-03 00:00:00+00:00,0.00452225
2010-12-06 00:00:00+00:00,0.00056853
2010-12-07 00:00:00+00:00,0.02232294
2010-12-08 00:00:00+00:00,0.00330536
2010-12-09 00:00:00+00:00,0.01396906
2010-12-10 00:00:00+00:00,0.00571117
2010-12-13 00:00:00+00:00,0.00469539
2010-12-14 00:00:00+00:00,0.00411444
2010-12-15 00:00:00+00:00,-0.00513263
2010-12-16 00:00:00+00:00,0.00468653
2010-12-17 00:00:00+00:00,0.00154881
2010-12-20 00:00:00+00:00,0.00681037
2010-12-21 00:00:00+00:00,0.01596934
2010-12-22 00:00:00+00:00,0.00082616
2010-12-23 00:00:00+00:00,0.00026469
2010-12-24 00:00:00+00:00,-0.00071725
2010-12-27 00:00:00+00:00,-0.00226102
2010-12-28 00:00:00+00:00,0.00504152
2010-12-29 00:00:00+00:00,0.00811214
2010-12-30 00:00:00+00:00,-0.00908713
2010-12-31 00:00:00+00:00,-0.01053004
2011-01-03 00:00:00+00:00,0.02816937
2011-01-04 00:00:00+00:00,-0.00404596
2011-01-05 00:00:00+00:00,-0.00809281
2011-01-06 00:00:00+00:00,-0.00393107
2011-01-07 00:00:00+00:00,-0.00267775
2011-01-10 00:00:00+00:00,-0.01095871
2011-01-11 00:00:00+00:00,0.02325599
2011-01-12 00:00:00+00:00,0.02034078
2011-01-13 00:00:00+00:00,-0.00746847
2011-01-14 00:00:00+00:00,0.00317026
2011-01-17 00:00:00+00:00,-0.00222922
2011-01-18 00:00:00+00:00,0.00413775
2011-01-19 00:00:00+00:00,-0.03199568
2011-01-20 00:00:00+00:00,-0.00912524
2011-01-21 00:00:00+00:00,0.02954861
2011-01-24 00:00:00+00:00,-0.00209738
2011-01-25 00:00:00+00:00,-0.01154254
2011-01-26 00:00:00+00:00,0.01576783
2011-01-27 00:00:00+00:00,0.01245620
2011-01-28 00:00:00+00:00,-0.01736907
2011-01-31 00:00:00+00:00,-0.00071086
2011-02-01 00:00:00+00:00,0.03472999
2011-02-02 00:00:00+00:00,0.00066670
2011-02-03 00:00:00+00:00,-0.01230627
2011-02-04 00:00:00+00:00,0.00341879
2011-02-07 00:00:00+00:00,0.02206888
2011-02-08 00:00:00+00:00,0.00758112
2011-02-09 00:00:00+00:00,-0.00515163
2011-02-10 00:00:00+00:00,0.00797933
2011-02-11 00:00:00+00:00,-0.00392946
2011-02-14 00:00:00+00:00,0.00295973
2011-02-15 00:00:00+00:00,-0.00028563
2011-02-16 00:00:00+00:00,0.00592676
2011-02-17 00:00:00+00:00,0.00389001
2011-02-18 00:00:00+00:00,0.00817866
2011-02-21 00:00:00+00:00,-0.01738042
2011-02-22 00:00:00+00:00,-0.00998547
2011-02-23 00:00:00+00:00,-0.02168107
2011-02-24 00:00:00+00:00,-0.00850278
2011-02-25 00:00:00+00:00,0.01744378
2011-02-28 00:00:00+00:00,0.01279583
2011-03-01 00:00:00+00:00,-0.00556849
2011-03-02 00:00:00+00:00,-0.01671846
2011-03-03 00:00:00+00:00,0.01409014
2011-03-04 00:00:00+00:00,0.00216068
2011-03-07 00:00:00+00:00,-0.00966054
2011-03-08 00:00:00+00:00,0.00107689
2011-03-09 00:00:00+00:00,-0.00247047
2011-03-10 00:00:00+00:00,-0.02104941
2011-03-11 00:00:00+00:00,-0.01809804
2011-03-14 00:00:00+00:00,-0.01394579
2011-03-15 00:00:00+00:00,-0.04546935
2011-03-16 00:00:00+00:00,-0.02642868
2011-03-17 00:00:00+00:00,0.01162381
2011-03-18 00:00:00+00:00,0.00661293
2011-03-21 00:00:00+00:00,0.03409797
2011-03-22 00:00:00+00:00,-0.00071943
2011-03-23 00:00:00+00:00,0.01831282
2011-03-24 00:00:00+00:00,0.02066178
2011-03-25 00:00:00+00:00,0.00676003
2011-03-28 00:00:00+00:00,-0.00028998
2011-03-29 00:00:00+00:00,0.00852990
2011-03-30 00:00:00+00:00,0.00959154
2011-03-31 00:00:00+00:00,-0.01094059
2011-04-01 00:00:00+00:00,0.01893709
2011-04-04 00:00:00+00:00,0.00447605
2011-04-05 00:00:00+00:00,-0.00055686
2011-04-06 00:00:00+00:00,0.00297286
2011-04-07 00:00:00+00:00,-0.01207766
2011-04-08 00:00:00+00:00,-0.00014951
2011-04-11 00:00:00+00:00,0.00040803
2011-04-12 00:00:00+00:00,-0.03206033
2011-04-13 00:00:00+00:00,0.01010285
2011-04-14 00:00:00+00:00,-0.01752638
2011-04-15 00:00:00+00:00,-0.00479964
2011-04-18 00:00:00+00:00,-0.01774964
2011-04-19 00:00:00+00:00,-0.02495574
2011-04-20 00:00:00+00:00,0.01890392
2011-04-21 00:00:00+00:00,-0.00098559
2011-04-26 00:00:00+00:00,0.00267159
2011-04-27 00:00:00+00:00,0.00154195
2011-04-28 00:00:00+00:00,-0.00070177
2011-04-29 00:00:00+00:00,0.00266285
2011-05-02 00:00:00+00:00,0.00503326
2011-05-03 00:00:00+00:00,-0.00320106
2011-05-04 00:00:00+00:00,-0.01228447
2011-05-05 00:00:00+00:00,-0.00042425
2011-05-06 00:00:00+00:00,0.01173435
2011-05-09 00:00:00+00:00,-0.00922331
2011-05-10 00:00:00+00:00,0.01494972
2011-05-11 00:00:00+00:00,0.00208380
2011-05-12 00:00:00+00:00,-0.00915332
2011-05-13 00:00:00+00:00,-0.00657872
2011-05-16 00:00:00+00:00,-0.00760847
2011-05-17 00:00:00+00:00,-0.01306190
2011-05-18 00:00:00+00:00,0.00373879
2011-05-19 00:00:00+00:00,0.00530105
2011-05-20 00:00:00+00:00,-0.00635908
2011-05-23 00:00:00+00:00,-0.00000142
2011-05-24 00:00:00+00:00,-0.00000156
2011-05-25 00:00:00+00:00,-0.00975709
2011-05-26 00:00:00+00:00,-0.00509204
2011-05-27 00:00:00+00:00,0.00663174
2011-05-31 00:00:00+00:00,0.02209955
2011-06-01 00:00:00+00:00,-0.03409284
2011-06-02 00:00:00+00:00,-0.00716016
2011-06-03 00:00:00+00:00,-0.01622448
2011-06-06 00:00:00+00:00,-0.00752056
2011-06-07 00:00:00+00:00,-0.00207781
2011-06-08 00:00:00+00:00,-0.02533897
2011-06-09 00:00:00+00:00,0.02599577
2011-06-10 00:00:00+00:00,-0.02836099
2011-06-13 00:00:00+00:00,-0.00480585
2011-06-14 00:00:00+00:00,0.02911566
2011-06-15 00:00:00+00:00,-0.01836218
2011-06-16 00:00:00+00:00,-0.01188754
2011-06-17 00:00:00+00:00,0.01038975
2011-06-20 00:00:00+00:00,-0.00451512
2011-06-21 00:00:00+00:00,0.03006249
2011-06-22 00:00:00+00:00,-0.01884956
2011-06-23 00:00:00+00:00,-0.01892552
2011-06-24 00:00:00+00:00,-0.00981938
2011-06-27 00:00:00+00:00,0.00424406
2011-06-28 00:00:00+00:00,0.00863270
2011-06-29 00:00:00+00:00,0.02639050
2011-06-30 00:00:00+00:00,0.02902691
2011-07-01 00:00:00+00:00,0.01482299
2011-07-04 00:00:00+00:00,0.00202535
2011-07-05 00:00:00+00:00,-0.00132314
2011-07-06 00:00:00+00:00,-0.00657491
2011-07-07 00:00:00+00:00,0.01942598
2011-07-08 00:00:00+00:00,-0.01159020
2011-07-11 00:00:00+00:00,-0.04834565
2011-07-12 00:00:00+00:00,-0.02642286
2011-07-13 00:00:00+00:00,0.00150003
2011-07-14 00:00:00+00:00,-0.01134501
2011-07-15 00:00:00+00:00,-0.00335569
2011-07-18 00:00:00+00:00,-0.03614033
2011-07-19 00:00:00+00:00,0.01966203
2011-07-20 00:00:00+00:00,0.01621511
2011-07-21 00:00:00+00:00,0.04684531
2011-07-22 00:00:00+00:00,0.00683326
2011-07-25 00:00:00+00:00,-0.00846384
2011-07-26 00:00:00+00:00,-0.00776591
2011-07-27 00:00:00+00:00,-0.03437823
2011-07-28 00:00:00+00:00,-0.00047025
2011-07-29 00:00:00+00:00,-0.00990670
2011-08-01 00:00:00+00:00,-0.01761719
2011-08-02 00:00:00+00:00,-0.04304277
2011-08-03 00:00:00+00:00,-0.03207627
2011-08-04 00:00:00+00:00,-0.09267879
2011-08-05 00:00:00+00:00,0.02918609
2011-08-08 00:00:00+00:00,-0.12320281
2011-08-09 00:00:00+00:00,0.10747296
2011-08-10 00:00:00+00:00,-0.08918767
2011-08-11 00:00:00+00:00,0.06640165
2011-08-12 00:00:00+00:00,0.03068188
2011-08-15 00:00:00+00:00,0.02555401
2011-08-16 00:00:00+00:00,-0.03095622
2011-08-17 00:00:00+00:00,0.00929317
2011-08-18 00:00:00+00:00,-0.09299558
2011-08-19 00:00:00+00:00,-0.02998351
2011-08-22 00:00:00+00:00,0.02081360
2011-08-23 00:00:00+00:00,0.02197972
2011-08-24 00:00:00+00:00,0.01521435
2011-08-25 00:00:00+00:00,-0.03657166
2011-08-26 00:00:00+00:00,-0.00688623
2011-08-29 00:00:00+00:00,0.04958346
2011-08-30 00:00:00+00:00,0.00721225
2011-08-31 00:00:00+00:00,0.06354095
2011-09-01 00:00:00+00:00,-0.01159280
2011-09-02 00:00:00+00:00,-0.04340134
2011-09-05 00:00:00+00:00,-0.07701659
2011-09-06 00:00:00+00:00,0.02120955
2011-09-07 00:00:00+00:00,0.03405378
2011-09-08 00:00:00+00:00,-0.00531652
2011-09-09 00:00:00+00:00,-0.04466625
2011-09-12 00:00:00+00:00,-0.02512145
2011-09-13 00:00:00+00:00,0.00716864
2011-09-14 00:00:00+00:00,0.02880049
2011-09-15 00:00:00+00:00,0.01445972
2011-09-16 00:00:00+00:00,0.02121899
2011-09-19 00:00:00+00:00,-0.04100162
2011-09-20 00:00:00+00:00,0.00469275
2011-09-21 00:00:00+00:00,-0.03776517
2011-09-22 00:00:00+00:00,-0.06081922
2011-09-23 00:00:00+00:00,0.00773540
2011-09-26 00:00:00+00:00,0.03964034
2011-09-27 00:00:00+00:00,0.06699601
2011-09-28 00:00:00+00:00,-0.03084770
2011-09-29 00:00:00+00:00,0.05384493
2011-09-30 00:00:00+00:00,-0.03228782
2011-10-03 00:00:00+00:00,-0.04298027
2011-10-04 00:00:00+00:00,0.02118593
2011-10-05 00:00:00+00:00,0.03369581
2011-10-06 00:00:00+00:00,0.05619771
2011-10-07 00:00:00+00:00,-0.00210069
2011-10-10 00:00:00+00:00,0.04389016
2011-10-11 00:00:00+00:00,-0.00222762
2011-10-12 00:00:00+00:00,0.04429555
2011-10-13 00:00:00+00:00,-0.00469171
2011-10-14 00:00:00+00:00,0.00818142
2011-10-17 00:00:00+00:00,-0.03006916
2011-10-18 00:00:00+00:00,0.01772963
2011-10-19 00:00:00+00:00,-0.00782131
2011-10-20 00:00:00+00:00,0.00250682
2011-10-21 00:00:00+00:00,0.03904602
2011-10-24 00:00:00+00:00,0.01770425
2011-10-25 00:00:00+00:00,-0.01938421
2011-10-26 00:00:00+00:00,0.00726023
2011-10-27 00:00:00+00:00,0.07117069
2011-10-28 00:00:00+00:00,-0.02603342
2011-10-31 00:00:00+00:00,-0.04006940
2011-11-01 00:00:00+00:00,-0.06191846
2011-11-02 00:00:00+00:00,0.00522604
2011-11-03 00:00:00+00:00,0.05376930
2011-11-04 00:00:00+00:00,-0.01604872
2011-11-07 00:00:00+00:00,-0.00861145
2011-11-08 00:00:00+00:00,0.03991482
2011-11-09 00:00:00+00:00,-0.10388724
2011-11-10 00:00:00+00:00,0.02573886
2011-11-11 00:00:00+00:00,0.03527193
2011-11-14 00:00:00+00:00,-0.03229181
2011-11-15 00:00:00+00:00,-0.00221283
2011-11-16 00:00:00+00:00,-0.01322814
2011-11-17 00:00:00+00:00,-0.03648482
2011-11-18 00:00:00+00:00,0.00659763
2011-11-21 00:00:00+00:00,-0.05959193
2011-11-22 00:00:00+00:00,-0.01105849
2011-11-23 00:00:00+00:00,-0.03702299
2011-11-24 00:00:00+00:00,-0.01396527
2011-11-25 00:00:00+00:00,0.01639599
2011-11-28 00:00:00+00:00,0.07854419
2011-11-29 00:00:00+00:00,0.00983272
2011-11-30 00:00:00+00:00,0.10705530
2011-12-01 00:00:00+00:00,-0.01973024
2011-12-02 00:00:00+00:00,0.01308397
2011-12-05 00:00:00+00:00,0.02954683
2011-12-06 00:00:00+00:00,0.01558962
2011-12-07 00:00:00+00:00,-0.00442109
2011-12-08 00:00:00+00:00,-0.04521456
