Date,BTP3
2012-03-21 00:00:00+00:00,-0.00075655
2012-03-22 00:00:00+00:00,-0.00169991
2012-03-23 00:00:00+00:00,0.00009236
2012-03-26 00:00:00+00:00,-0.00113778
2012-03-27 00:00:00+00:00,0.00018676
2012-03-28 00:00:00+00:00,-0.00387933
2012-03-29 00:00:00+00:00,-0.00446344
2012-03-30 00:00:00+00:00,0.00123765
2012-04-02 00:00:00+00:00,0.00171210
2012-04-03 00:00:00+00:00,-0.00095301
2012-04-04 00:00:00+00:00,-0.00066828
2012-04-05 00:00:00+00:00,-0.00400167
2012-04-10 00:00:00+00:00,-0.00334880
2012-04-11 00:00:00+00:00,-0.00470316
2012-04-12 00:00:00+00:00,0.00192524
2012-04-13 00:00:00+00:00,0.00047860
2012-04-16 00:00:00+00:00,-0.00144457
2012-04-17 00:00:00+00:00,0.00134584
2012-04-18 00:00:00+00:00,0.00336373
2012-04-19 00:00:00+00:00,0.00009386
2012-04-20 00:00:00+00:00,-0.00278116
2012-04-23 00:00:00+00:00,-0.00115544
2012-04-24 00:00:00+00:00,0.00153688
2012-04-25 00:00:00+00:00,0.00432022
2012-04-26 00:00:00+00:00,-0.00048078
2012-04-27 00:00:00+00:00,-0.00306474
2012-04-30 00:00:00+00:00,0.00556460
2012-05-01 00:00:00+00:00,-0.00000254
2012-05-02 00:00:00+00:00,-0.00086137
2012-05-03 00:00:00+00:00,-0.00028880
2012-05-04 00:00:00+00:00,0.00496737
2012-05-07 00:00:00+00:00,0.00142371
2012-05-08 00:00:00+00:00,-0.00019260
2012-05-09 00:00:00+00:00,-0.00152223
2012-05-10 00:00:00+00:00,-0.00085877
2012-05-11 00:00:00+00:00,-0.00057382
2012-05-14 00:00:00+00:00,-0.00086006
2012-05-15 00:00:00+00:00,-0.00486492
2012-05-16 00:00:00+00:00,-0.00699636
2012-05-17 00:00:00+00:00,0.00221632
2012-05-18 00:00:00+00:00,-0.00433418
2012-05-21 00:00:00+00:00,-0.00000240
2012-05-22 00:00:00+00:00,0.00183445
2012-05-23 00:00:00+00:00,0.00366485
2012-05-24 00:00:00+00:00,-0.00057961
2012-05-25 00:00:00+00:00,0.00432702
2012-05-28 00:00:00+00:00,-0.00546269
2012-05-29 00:00:00+00:00,-0.00375890
2012-05-30 00:00:00+00:00,-0.00589968
2012-05-31 00:00:00+00:00,-0.00311421
2012-06-01 00:00:00+00:00,0.00077859
2012-06-04 00:00:00+00:00,-0.04133585
2012-06-05 00:00:00+00:00,0.00193428
2012-06-06 00:00:00+00:00,-0.01558556
2012-06-07 00:00:00+00:00,0.00422730
2012-06-08 00:00:00+00:00,0.00274062
2012-06-11 00:00:00+00:00,0.00361216
2012-06-12 00:00:00+00:00,-0.01148910
2012-06-13 00:00:00+00:00,-0.00847141
2012-06-14 00:00:00+00:00,0.00059307
2012-06-15 00:00:00+00:00,0.00079151
2012-06-18 00:00:00+00:00,0.00584875
2012-06-19 00:00:00+00:00,-0.00562273
2012-06-20 00:00:00+00:00,0.00961585
2012-06-21 00:00:00+00:00,0.00127450
2012-06-22 00:00:00+00:00,0.00392123
2012-06-25 00:00:00+00:00,0.00038814
2012-06-26 00:00:00+00:00,-0.01387122
2012-06-27 00:00:00+00:00,-0.00396397
2012-06-28 00:00:00+00:00,0.00029591
2012-06-29 00:00:00+00:00,0.02136938
2012-07-02 00:00:00+00:00,0.00145704
2012-07-03 00:00:00+00:00,0.00310742
2012-07-04 00:00:00+00:00,0.00755428
2012-07-05 00:00:00+00:00,-0.00779064
2012-07-06 00:00:00+00:00,-0.00814244
2012-07-09 00:00:00+00:00,-0.00371529
2012-07-10 00:00:00+00:00,-0.00196390
2012-07-11 00:00:00+00:00,0.00039037
2012-07-12 00:00:00+00:00,0.00795318
2012-07-13 00:00:00+00:00,-0.00779843
2012-07-16 00:00:00+00:00,0.00579171
2012-07-17 00:00:00+00:00,0.00390304
2012-07-18 00:00:00+00:00,-0.00039161
2012-07-19 00:00:00+00:00,0.00038682
2012-07-20 00:00:00+00:00,-0.00009981
2012-07-23 00:00:00+00:00,-0.01712344
2012-07-24 00:00:00+00:00,-0.00782150
2012-07-25 00:00:00+00:00,-0.00249658
2012-07-26 00:00:00+00:00,0.00619704
2012-07-27 00:00:00+00:00,0.02066888
2012-07-30 00:00:00+00:00,0.00282066
2012-07-31 00:00:00+00:00,0.00057962
2012-08-01 00:00:00+00:00,-0.00339908
2012-08-02 00:00:00+00:00,0.00545024
2012-08-03 00:00:00+00:00,-0.00252017
2012-08-06 00:00:00+00:00,0.01824961
2012-08-07 00:00:00+00:00,0.00161794
2012-08-08 00:00:00+00:00,-0.00476267
2012-08-09 00:00:00+00:00,0.00162271
2012-08-10 00:00:00+00:00,-0.00210373
2012-08-13 00:00:00+00:00,-0.00277823
2012-08-14 00:00:00+00:00,-0.00125059
2012-08-15 00:00:00+00:00,0.00364864
2012-08-16 00:00:00+00:00,0.00210381
2012-08-17 00:00:00+00:00,0.00152607
2012-08-20 00:00:00+00:00,0.00734157
2012-08-21 00:00:00+00:00,-0.00104467
2012-08-22 00:00:00+00:00,-0.00000296
2012-08-23 00:00:00+00:00,0.00009204
2012-08-24 00:00:00+00:00,0.00018681
2012-08-27 00:00:00+00:00,-0.00265623
2012-08-28 00:00:00+00:00,0.00123220
2012-08-29 00:00:00+00:00,0.00085124
2012-08-30 00:00:00+00:00,0.00179871
2012-08-31 00:00:00+00:00,-0.00057040
2012-09-03 00:00:00+00:00,0.03569822
2012-09-04 00:00:00+00:00,0.00996845
2012-09-05 00:00:00+00:00,0.00572101
2012-09-06 00:00:00+00:00,-0.01139576
2012-09-07 00:00:00+00:00,0.00764959
2012-09-10 00:00:00+00:00,-0.00187819
2012-09-11 00:00:00+00:00,-0.00225740
2012-09-12 00:00:00+00:00,0.00282177
2012-09-13 00:00:00+00:00,0.00093605
2012-09-14 00:00:00+00:00,0.00121650
2012-09-17 00:00:00+00:00,-0.00318827
2012-09-18 00:00:00+00:00,-0.00188259
2012-09-19 00:00:00+00:00,0.00244511
2012-09-20 00:00:00+00:00,0.00243920
2012-09-21 00:00:00+00:00,0.00037185
2012-09-24 00:00:00+00:00,-0.00225113
2012-09-25 00:00:00+00:00,-0.00047250
2012-09-26 00:00:00+00:00,-0.00235104
2012-09-27 00:00:00+00:00,-0.00094405
2012-09-28 00:00:00+00:00,0.00301285
2012-10-01 00:00:00+00:00,-0.00150559
2012-10-02 00:00:00+00:00,0.00385520
2012-10-03 00:00:00+00:00,0.00102849
2012-10-04 00:00:00+00:00,-0.00009652
2012-10-05 00:00:00+00:00,-0.00037738
2012-10-08 00:00:00+00:00,0.00102763
2012-10-09 00:00:00+00:00,-0.00093863
2012-10-10 00:00:00+00:00,-0.00150151
2012-10-11 00:00:00+00:00,-0.00112853
2012-10-12 00:00:00+00:00,0.00422332
2012-10-15 00:00:00+00:00,0.00055801
2012-10-16 00:00:00+00:00,0.00083810
2012-10-17 00:00:00+00:00,0.00317217
2012-10-18 00:00:00+00:00,-0.00009605
2012-10-19 00:00:00+00:00,-0.00065438
2012-10-22 00:00:00+00:00,-0.00000296
2012-10-23 00:00:00+00:00,-0.00223884
2012-10-24 00:00:00+00:00,0.00037038
2012-10-25 00:00:00+00:00,0.00037017
2012-10-26 00:00:00+00:00,-0.00270883
2012-10-29 00:00:00+00:00,-0.00084558
2012-10-30 00:00:00+00:00,0.00121357
2012-10-31 00:00:00+00:00,0.00093202
2012-11-01 00:00:00+00:00,0.00074471
2012-11-02 00:00:00+00:00,-0.00046948
2012-11-05 00:00:00+00:00,-0.00093702
2012-11-06 00:00:00+00:00,0.00280182
2012-11-07 00:00:00+00:00,-0.00028245
2012-11-08 00:00:00+00:00,-0.00149466
2012-11-09 00:00:00+00:00,0.00158513
2012-11-12 00:00:00+00:00,-0.00121485
2012-11-13 00:00:00+00:00,0.00167756
2012-11-14 00:00:00+00:00,-0.00028257
2012-11-15 00:00:00+00:00,0.00130299
2012-11-16 00:00:00+00:00,0.00083574
2012-11-19 00:00:00+00:00,-0.00083982
2012-11-20 00:00:00+00:00,0.00325632
2012-11-21 00:00:00+00:00,-0.00065233
2012-11-22 00:00:00+00:00,0.00222615
2012-11-23 00:00:00+00:00,0.00018272
2012-11-26 00:00:00+00:00,0.00129420
2012-11-27 00:00:00+00:00,0.00018223
2012-11-28 00:00:00+00:00,0.00230986
2012-11-29 00:00:00+00:00,-0.00175611
2012-11-30 00:00:00+00:00,0.00082985
2012-12-03 00:00:00+00:00,0.01228370
2012-12-04 00:00:00+00:00,0.00128952
2012-12-05 00:00:00+00:00,-0.00037243
2012-12-06 00:00:00+00:00,-0.01440230
2012-12-07 00:00:00+00:00,0.00271245
2012-12-10 00:00:00+00:00,-0.00878020
2012-12-11 00:00:00+00:00,0.00357759
2012-12-12 00:00:00+00:00,0.00243865
2012-12-13 00:00:00+00:00,-0.00018911
2012-12-14 00:00:00+00:00,-0.00009458
2012-12-17 00:00:00+00:00,0.00121656
2012-12-18 00:00:00+00:00,0.00243086
2012-12-19 00:00:00+00:00,0.00205165
2012-12-20 00:00:00+00:00,0.00074354
2012-12-21 00:00:00+00:00,-0.00139762
2012-12-27 00:00:00+00:00,0.00027748
2012-12-28 00:00:00+00:00,-0.00093199
2013-01-02 00:00:00+00:00,0.00531356
2013-01-03 00:00:00+00:00,0.00148226
2013-01-04 00:00:00+00:00,-0.00148400
2013-01-07 00:00:00+00:00,-0.00148613
2013-01-08 00:00:00+00:00,0.00148461
2013-01-09 00:00:00+00:00,0.00259571
2013-01-10 00:00:00+00:00,0.00406916
2013-01-11 00:00:00+00:00,0.00036662
2013-01-14 00:00:00+00:00,-0.00147595
2013-01-15 00:00:00+00:00,0.00027436
2013-01-16 00:00:00+00:00,0.00128904
2013-01-17 00:00:00+00:00,-0.00092332
2013-01-18 00:00:00+00:00,0.00027446
2013-01-21 00:00:00+00:00,-0.00147677
2013-01-22 00:00:00+00:00,0.00018249
2013-01-23 00:00:00+00:00,-0.00027897
2013-01-24 00:00:00+00:00,0.00045930
2013-01-25 00:00:00+00:00,-0.00092479
2013-01-28 00:00:00+00:00,-0.00083329
2013-01-29 00:00:00+00:00,-0.00009440
2013-01-30 00:00:00+00:00,-0.00286757
2013-01-31 00:00:00+00:00,0.00111027
2013-02-01 00:00:00+00:00,-0.00037231
2013-02-04 00:00:00+00:00,-0.00241049
2013-02-05 00:00:00+00:00,0.00148356
2013-02-06 00:00:00+00:00,-0.00111463
2013-02-07 00:00:00+00:00,0.00036933
2013-02-08 00:00:00+00:00,-0.00028034
2013-02-11 00:00:00+00:00,-0.00111626
2013-02-12 00:00:00+00:00,0.00232059
2013-02-13 00:00:00+00:00,0.00157337
2013-02-14 00:00:00+00:00,0.00027486
2013-02-15 00:00:00+00:00,0.00064491
2013-02-18 00:00:00+00:00,-0.00046518
2013-02-19 00:00:00+00:00,0.00008920
2013-02-20 00:00:00+00:00,-0.00055842
2013-02-21 00:00:00+00:00,-0.00111415
2013-02-22 00:00:00+00:00,0.00110841
2013-02-25 00:00:00+00:00,-0.00268757
2013-02-26 00:00:00+00:00,-0.00798482
2013-02-27 00:00:00+00:00,0.00280360
2013-02-28 00:00:00+00:00,0.00195618
2013-03-01 00:00:00+00:00,-0.00028229
2013-03-04 00:00:00+00:00,-0.01229647
2013-03-05 00:00:00+00:00,0.00596745
2013-03-06 00:00:00+00:00,-0.00930119
2013-03-07 00:00:00+00:00,0.00178052
2013-03-08 00:00:00+00:00,-0.00206427
2013-03-11 00:00:00+00:00,0.00149967
2013-03-12 00:00:00+00:00,-0.00000282
2013-03-13 00:00:00+00:00,-0.00056512
2013-03-14 00:00:00+00:00,-0.00009649
2013-03-15 00:00:00+00:00,0.00121728
2013-03-18 00:00:00+00:00,-0.00018982
2013-03-19 00:00:00+00:00,-0.00272034
2013-03-20 00:00:00+00:00,0.00253562
2013-03-21 00:00:00+00:00,0.00018559
2013-03-22 00:00:00+00:00,0.00159150
2013-03-25 00:00:00+00:00,-0.00121866
2013-03-26 00:00:00+00:00,0.00102852
2013-03-27 00:00:00+00:00,-0.00449509
2013-03-28 00:00:00+00:00,0.00169039
2013-04-02 00:00:00+00:00,-0.00075301
2013-04-03 00:00:00+00:00,0.00375559
2013-04-04 00:00:00+00:00,0.00186964
2013-04-05 00:00:00+00:00,0.00317396
2013-04-08 00:00:00+00:00,0.00223281
2013-04-09 00:00:00+00:00,-0.00083809
2013-04-10 00:00:00+00:00,-0.00065283
2013-04-11 00:00:00+00:00,0.00074242
2013-04-12 00:00:00+00:00,-0.00074546
2013-04-15 00:00:00+00:00,0.00055648
2013-04-16 00:00:00+00:00,0.00027742
2013-04-17 00:00:00+00:00,0.00139289
2013-04-18 00:00:00+00:00,0.00092678
2013-04-19 00:00:00+00:00,0.00083332
2013-04-22 00:00:00+00:00,0.00314930
2013-04-23 00:00:00+00:00,0.00009090
2013-04-24 00:00:00+00:00,0.00129163
2013-04-25 00:00:00+00:00,-0.00166207
2013-04-26 00:00:00+00:00,-0.00249640
2013-04-29 00:00:00+00:00,0.00351874
2013-04-30 00:00:00+00:00,0.00212173
2013-05-02 00:00:00+00:00,0.00055114
2013-05-03 00:00:00+00:00,0.00377322
2013-05-06 00:00:00+00:00,-0.00174384
2013-05-07 00:00:00+00:00,-0.00073622
2013-05-08 00:00:00+00:00,0.00073430
2013-05-09 00:00:00+00:00,0.00091751
2013-05-10 00:00:00+00:00,-0.00055189
2013-05-13 00:00:00+00:00,-0.00101163
2013-05-14 00:00:00+00:00,-0.00165621
2013-05-15 00:00:00+00:00,-0.00184292
2013-05-16 00:00:00+00:00,0.00184427
2013-05-17 00:00:00+00:00,0.00119618
2013-05-20 00:00:00+00:00,0.00202228
2013-05-21 00:00:00+00:00,-0.00027665
2013-05-22 00:00:00+00:00,-0.00082750
2013-05-23 00:00:00+00:00,-0.00082825
2013-05-24 00:00:00+00:00,-0.00119682
2013-05-27 00:00:00+00:00,-0.00110617
2013-05-28 00:00:00+00:00,0.00110486
2013-05-29 00:00:00+00:00,-0.00036966
2013-05-30 00:00:00+00:00,-0.00230379
2013-05-31 00:00:00+00:00,0.00212248
2013-06-03 00:00:00+00:00,0.01501617
2013-06-04 00:00:00+00:00,0.00175043
2013-06-05 00:00:00+00:00,0.00230096
2013-06-06 00:00:00+00:00,-0.00644225
2013-06-07 00:00:00+00:00,-0.00342453
2013-06-10 00:00:00+00:00,0.00241217
2013-06-11 00:00:00+00:00,-0.00333491
2013-06-12 00:00:00+00:00,-0.00055880
2013-06-13 00:00:00+00:00,-0.00148874
2013-06-14 00:00:00+00:00,0.00241936
2013-06-17 00:00:00+00:00,-0.00009414
2013-06-18 00:00:00+00:00,-0.00037302
2013-06-19 00:00:00+00:00,-0.00028017
2013-06-20 00:00:00+00:00,-0.00046614
2013-06-21 00:00:00+00:00,-0.00381380
2013-06-24 00:00:00+00:00,-0.00280202
2013-06-25 00:00:00+00:00,-0.00112504
2013-06-26 00:00:00+00:00,-0.00290676
2013-06-27 00:00:00+00:00,0.00620146
2013-06-28 00:00:00+00:00,0.00364183
2013-07-01 00:00:00+00:00,-0.00158326
2013-07-02 00:00:00+00:00,0.00354100
2013-07-03 00:00:00+00:00,-0.00250902
2013-07-04 00:00:00+00:00,0.00195436
2013-07-05 00:00:00+00:00,0.00418103
2013-07-08 00:00:00+00:00,0.00073913
2013-07-09 00:00:00+00:00,-0.00092601
2013-07-10 00:00:00+00:00,-0.00064910
2013-07-11 00:00:00+00:00,0.00120302
2013-07-12 00:00:00+00:00,-0.00222143
2013-07-15 00:00:00+00:00,-0.00176283
2013-07-16 00:00:00+00:00,0.00185657
2013-07-17 00:00:00+00:00,-0.00000092
2013-07-18 00:00:00+00:00,-0.00129882
2013-07-19 00:00:00+00:00,0.00306279
2013-07-22 00:00:00+00:00,-0.00018609
2013-07-23 00:00:00+00:00,0.00277623
2013-07-24 00:00:00+00:00,-0.00092381
2013-07-25 00:00:00+00:00,0.00036888
2013-07-26 00:00:00+00:00,-0.00073946
2013-07-29 00:00:00+00:00,-0.00018570
2013-07-30 00:00:00+00:00,-0.00092546
2013-07-31 00:00:00+00:00,0.00036907
2013-08-01 00:00:00+00:00,0.00055386
2013-08-02 00:00:00+00:00,0.00018391
2013-08-05 00:00:00+00:00,0.00240191
2013-08-06 00:00:00+00:00,-0.00101570
2013-08-07 00:00:00+00:00,0.00055255
2013-08-08 00:00:00+00:00,0.00045985
2013-08-09 00:00:00+00:00,0.00092061
2013-08-12 00:00:00+00:00,0.00009050
2013-08-13 00:00:00+00:00,0.00082748
2013-08-14 00:00:00+00:00,-0.00119791
2013-08-15 00:00:00+00:00,0.00092008
2013-08-16 00:00:00+00:00,-0.00018539
2013-08-19 00:00:00+00:00,-0.00036987
2013-08-20 00:00:00+00:00,-0.00027782
2013-08-21 00:00:00+00:00,-0.00036983
2013-08-22 00:00:00+00:00,-0.00073838
2013-08-23 00:00:00+00:00,0.00138279
2013-08-26 00:00:00+00:00,-0.00175131
2013-08-27 00:00:00+00:00,-0.00027796
2013-08-28 00:00:00+00:00,-0.00120091
2013-08-29 00:00:00+00:00,0.00120052
2013-08-30 00:00:00+00:00,0.00027620
2013-09-02 00:00:00+00:00,-0.00083133
2013-09-03 00:00:00+00:00,0.00276683
2013-09-04 00:00:00+00:00,-0.00211862
2013-09-05 00:00:00+00:00,-0.00147532
2013-09-06 00:00:00+00:00,-0.01023998
2013-09-09 00:00:00+00:00,0.00167305
2013-09-10 00:00:00+00:00,-0.00065058
2013-09-11 00:00:00+00:00,0.00037098
2013-09-12 00:00:00+00:00,0.00037091
2013-09-13 00:00:00+00:00,-0.00009334
2013-09-16 00:00:00+00:00,-0.00000028
2013-09-17 00:00:00+00:00,0.00148547
2013-09-18 00:00:00+00:00,0.00194687
2013-09-19 00:00:00+00:00,0.00397899
2013-09-20 00:00:00+00:00,-0.00027695
2013-09-23 00:00:00+00:00,0.00119803
2013-09-24 00:00:00+00:00,0.00045974
2013-09-25 00:00:00+00:00,0.00036762
2013-09-26 00:00:00+00:00,-0.00000014
2013-09-27 00:00:00+00:00,-0.00239291
2013-09-30 00:00:00+00:00,-0.00544222
2013-10-01 00:00:00+00:00,0.00352322
2013-10-02 00:00:00+00:00,0.00425022
2013-10-03 00:00:00+00:00,0.00055129
2013-10-04 00:00:00+00:00,0.00073499
2013-10-07 00:00:00+00:00,0.00128566
2013-10-08 00:00:00+00:00,-0.00073583
2013-10-09 00:00:00+00:00,-0.00091979
2013-10-10 00:00:00+00:00,0.00064208
2013-10-11 00:00:00+00:00,-0.00009378
2013-10-14 00:00:00+00:00,0.00146828
2013-10-15 00:00:00+00:00,0.00100561
2013-10-16 00:00:00+00:00,0.00054728
2013-10-17 00:00:00+00:00,0.00164762
2013-10-18 00:00:00+00:00,0.00027353
2013-10-21 00:00:00+00:00,0.00118750
2013-10-22 00:00:00+00:00,-0.00054907
2013-10-23 00:00:00+00:00,0.00173512
2013-10-24 00:00:00+00:00,0.00036388
2013-10-25 00:00:00+00:00,-0.00173346
2013-10-28 00:00:00+00:00,-0.00118863
2013-10-29 00:00:00+00:00,0.00173627
2013-10-30 00:00:00+00:00,-0.00100533
2013-10-31 00:00:00+00:00,0.00228351
2013-11-01 00:00:00+00:00,0.00191353
2013-11-04 00:00:00+00:00,0.00045359
2013-11-05 00:00:00+00:00,-0.00109291
2013-11-06 00:00:00+00:00,-0.00045670
2013-11-07 00:00:00+00:00,0.00327803
2013-11-08 00:00:00+00:00,-0.00018329
2013-11-11 00:00:00+00:00,0.00081568
2013-11-12 00:00:00+00:00,-0.00000211
2013-11-13 00:00:00+00:00,0.00163128
2013-11-14 00:00:00+00:00,0.00081325
2013-11-15 00:00:00+00:00,-0.00099793
2013-11-18 00:00:00+00:00,0.00026944
2013-11-19 00:00:00+00:00,-0.00027423
2013-11-20 00:00:00+00:00,-0.00018348
2013-11-21 00:00:00+00:00,0.00090418
2013-11-22 00:00:00+00:00,0.00072226
2013-11-25 00:00:00+00:00,-0.00018308
2013-11-26 00:00:00+00:00,0.00216997
2013-11-27 00:00:00+00:00,-0.00072417
2013-11-28 00:00:00+00:00,-0.00054403
2013-11-29 00:00:00+00:00,-0.00009210
2013-12-02 00:00:00+00:00,0.01193429
2013-12-03 00:00:00+00:00,-0.00018318
2013-12-04 00:00:00+00:00,-0.00316919
2013-12-05 00:00:00+00:00,-0.00380868
2013-12-06 00:00:00+00:00,-0.01225933
2013-12-09 00:00:00+00:00,0.00202027
2013-12-10 00:00:00+00:00,0.00137405
2013-12-11 00:00:00+00:00,0.00027278
2013-12-12 00:00:00+00:00,-0.00183357
2013-12-13 00:00:00+00:00,0.00119094
2013-12-16 00:00:00+00:00,0.00027295
2013-12-17 00:00:00+00:00,-0.00027668
2013-12-18 00:00:00+00:00,-0.00018526
2013-12-19 00:00:00+00:00,-0.00027695
2013-12-20 00:00:00+00:00,-0.00018520
2013-12-23 00:00:00+00:00,-0.00128593
2013-12-27 00:00:00+00:00,0.00110000
2013-12-30 00:00:00+00:00,0.00018146
2014-01-02 00:00:00+00:00,0.00339104
2014-01-03 00:00:00+00:00,0.00091201
2014-01-06 00:00:00+00:00,-0.00054940
2014-01-07 00:00:00+00:00,0.00155167
2014-01-08 00:00:00+00:00,-0.00082214
2014-01-09 00:00:00+00:00,0.00027268
