Date,KRWUSD
2023-09-06 00:00:00+00:00,-0.00547823
2023-09-07 00:00:00+00:00,-0.00282184
2023-09-08 00:00:00+00:00,0.00252182
2023-09-11 00:00:00+00:00,0.01186435
2023-09-12 00:00:00+00:00,0.00117588
2023-09-13 00:00:00+00:00,-0.00015200
2023-09-14 00:00:00+00:00,-0.00015197
2023-09-15 00:00:00+00:00,-0.00015183
2023-09-18 00:00:00+00:00,0.00250071
2023-09-19 00:00:00+00:00,-0.00279764
2023-09-20 00:00:00+00:00,0.00250024
2023-09-21 00:00:00+00:00,-0.01205709
2023-09-22 00:00:00+00:00,-0.00149097
2023-09-25 00:00:00+00:00,-0.00815225
2023-09-26 00:00:00+00:00,-0.02023304
2023-09-27 00:00:00+00:00,-0.00691876
2023-09-28 00:00:00+00:00,0.01341633
2023-09-29 00:00:00+00:00,-0.00284756
2023-10-02 00:00:00+00:00,-0.01094861
2023-10-03 00:00:00+00:00,-0.00558044
2023-10-04 00:00:00+00:00,0.00937095
2023-10-05 00:00:00+00:00,0.01204229
2023-10-06 00:00:00+00:00,0.00253854
2023-10-09 00:00:00+00:00,-0.00552959
2023-10-10 00:00:00+00:00,0.00523817
2023-10-11 00:00:00+00:00,0.00523072
2023-10-12 00:00:00+00:00,-0.01221740
2023-10-13 00:00:00+00:00,-0.00554353
2023-10-16 00:00:00+00:00,0.00255001
2023-10-17 00:00:00+00:00,-0.00285579
2023-10-18 00:00:00+00:00,-0.00150407
2023-10-19 00:00:00+00:00,-0.00690917
2023-10-20 00:00:00+00:00,0.00527544
2023-10-23 00:00:00+00:00,0.00524630
2023-10-24 00:00:00+00:00,-0.00149450
2023-10-25 00:00:00+00:00,-0.00552862
2023-10-26 00:00:00+00:00,-0.00150355
2023-10-27 00:00:00+00:00,-0.00015214
2023-10-30 00:00:00+00:00,0.01337955
2023-10-31 00:00:00+00:00,-0.00821696
2023-11-01 00:00:00+00:00,-0.00015186
2023-11-02 00:00:00+00:00,0.02818897
2023-11-03 00:00:00+00:00,0.04112746
2023-11-06 00:00:00+00:00,0.01288709
2023-11-07 00:00:00+00:00,-0.01051389
2023-11-08 00:00:00+00:00,-0.00796342
2023-11-09 00:00:00+00:00,-0.01322270
2023-11-10 00:00:00+00:00,0.00116548
2023-11-13 00:00:00+00:00,-0.00541388
2023-11-14 00:00:00+00:00,0.02359623
2023-11-15 00:00:00+00:00,0.00115323
2023-11-16 00:00:00+00:00,0.01807894
2023-11-17 00:00:00+00:00,-0.00402100
2023-11-20 00:00:00+00:00,0.01019915
2023-11-21 00:00:00+00:00,-0.01044654
2023-11-22 00:00:00+00:00,-0.01179375
2023-11-23 00:00:00+00:00,-0.00015081
2023-11-24 00:00:00+00:00,-0.00145106
2023-11-27 00:00:00+00:00,0.00505089
2023-11-28 00:00:00+00:00,0.01800754
2023-11-29 00:00:00+00:00,-0.00400615
2023-11-30 00:00:00+00:00,-0.01430710
2023-12-01 00:00:00+00:00,0.00633542
2023-12-04 00:00:00+00:00,-0.02469758
2023-12-05 00:00:00+00:00,-0.00669470
2023-12-06 00:00:00+00:00,-0.00146253
2023-12-07 00:00:00+00:00,0.00247809
2023-12-08 00:00:00+00:00,-0.00539929
2023-12-11 00:00:00+00:00,0.00248166
2023-12-12 00:00:00+00:00,0.00379176
2023-12-13 00:00:00+00:00,-0.00932406
2023-12-14 00:00:00+00:00,0.04069372
2023-12-15 00:00:00+00:00,-0.01565360
2023-12-18 00:00:00+00:00,-0.00275064
2023-12-19 00:00:00+00:00,0.00505822
2023-12-20 00:00:00+00:00,-0.00404594
2023-12-21 00:00:00+00:00,0.00818389
2023-12-22 00:00:00+00:00,-0.00144475
2023-12-26 00:00:00+00:00,0.00503210
2023-12-27 00:00:00+00:00,0.00243401
2023-12-28 00:00:00+00:00,0.00759207
2023-12-29 00:00:00+00:00,-0.01043142
2024-01-02 00:00:00+00:00,-0.02598918
2024-01-03 00:00:00+00:00,0.00246783
2024-01-04 00:00:00+00:00,-0.00668581
2024-01-05 00:00:00+00:00,0.00116267
2024-01-08 00:00:00+00:00,0.00247159
2024-01-09 00:00:00+00:00,-0.01323884
2024-01-10 00:00:00+00:00,0.00248538
2024-01-11 00:00:00+00:00,0.00511366
2024-01-12 00:00:00+00:00,0.00247576
2024-01-15 00:00:00+00:00,-0.00014892
2024-01-16 00:00:00+00:00,-0.03815706
2024-01-17 00:00:00+00:00,-0.01218147
2024-01-18 00:00:00+00:00,0.01060347
2024-01-19 00:00:00+00:00,0.00787231
2024-01-22 00:00:00+00:00,-0.00813849
2024-01-23 00:00:00+00:00,-0.00014925
2024-01-24 00:00:00+00:00,0.00920904
2024-01-25 00:00:00+00:00,-0.00680673
2024-01-26 00:00:00+00:00,0.00118603
2024-01-29 00:00:00+00:00,0.00518428
2024-01-30 00:00:00+00:00,0.00516998
2024-01-31 00:00:00+00:00,-0.00280155
2024-02-01 00:00:00+00:00,0.00250682
2024-02-02 00:00:00+00:00,-0.01341190
2024-02-05 00:00:00+00:00,0.00786090
2024-02-06 00:00:00+00:00,0.00782911
2024-02-07 00:00:00+00:00,-0.00279862
2024-02-08 00:00:00+00:00,-0.00678102
2024-02-09 00:00:00+00:00,0.00118189
2024-02-12 00:00:00+00:00,0.00250980
2024-02-13 00:00:00+00:00,-0.01874241
2024-02-14 00:00:00+00:00,0.01593618
2024-02-15 00:00:00+00:00,-0.00014958
2024-02-16 00:00:00+00:00,-0.00280935
2024-02-19 00:00:00+00:00,-0.00014978
2024-02-20 00:00:00+00:00,-0.00014939
2024-02-21 00:00:00+00:00,-0.00281309
2024-02-22 00:00:00+00:00,0.01051650
2024-02-23 00:00:00+00:00,-0.00147657
2024-02-26 00:00:00+00:00,-0.00147847
2024-02-27 00:00:00+00:00,-0.00014986
2024-02-28 00:00:00+00:00,-0.00679863
2024-02-29 00:00:00+00:00,-0.00014925
2024-03-01 00:00:00+00:00,0.00651764
2024-03-04 00:00:00+00:00,-0.00014917
2024-03-05 00:00:00+00:00,-0.00679835
2024-03-06 00:00:00+00:00,0.00518392
2024-03-07 00:00:00+00:00,0.01316605
2024-03-08 00:00:00+00:00,0.01041864
2024-03-11 00:00:00+00:00,0.00773456
2024-03-12 00:00:00+00:00,-0.00014969
2024-03-13 00:00:00+00:00,-0.00276758
2024-03-14 00:00:00+00:00,-0.01456666
2024-03-15 00:00:00+00:00,-0.01332492
2024-03-18 00:00:00+00:00,-0.00812831
2024-03-19 00:00:00+00:00,-0.00281987
2024-03-20 00:00:00+00:00,0.00479705
2024-03-21 00:00:00+00:00,0.00519098
2024-03-22 00:00:00+00:00,-0.01745936
2024-03-25 00:00:00+00:00,0.00790447
2024-03-26 00:00:00+00:00,-0.00549665
2024-03-27 00:00:00+00:00,-0.01087283
2024-03-28 00:00:00+00:00,0.00254653
