Date,EU-INSURE
2022-06-17 00:00:00+00:00,-0.00419874
2022-06-20 00:00:00+00:00,0.01159522
2022-06-21 00:00:00+00:00,-0.00312609
2022-06-22 00:00:00+00:00,-0.01254355
2022-06-23 00:00:00+00:00,-0.01658433
2022-06-24 00:00:00+00:00,0.02655185
2022-06-27 00:00:00+00:00,0.00069906
2022-06-28 00:00:00+00:00,0.01012924
2022-06-29 00:00:00+00:00,-0.00414938
2022-06-30 00:00:00+00:00,-0.00902778
2022-07-01 00:00:00+00:00,0.00385424
2022-07-04 00:00:00+00:00,0.00732984
2022-07-05 00:00:00+00:00,-0.04677755
2022-07-06 00:00:00+00:00,0.01272265
2022-07-07 00:00:00+00:00,0.02799713
2022-07-08 00:00:00+00:00,0.00733240
2022-07-11 00:00:00+00:00,-0.00727903
2022-07-12 00:00:00+00:00,0.00872905
2022-07-13 00:00:00+00:00,-0.01384562
2022-07-14 00:00:00+00:00,-0.02983503
2022-07-15 00:00:00+00:00,0.01049204
2022-07-18 00:00:00+00:00,0.00465449
2022-07-19 00:00:00+00:00,0.01104775
2022-07-20 00:00:00+00:00,-0.00775467
2022-07-21 00:00:00+00:00,-0.00390764
2022-07-22 00:00:00+00:00,0.00392297
2022-07-25 00:00:00+00:00,0.00355240
2022-07-26 00:00:00+00:00,0.00353982
2022-07-27 00:00:00+00:00,0.00918728
2022-07-28 00:00:00+00:00,0.00422089
2022-07-29 00:00:00+00:00,0.03299403
2022-08-01 00:00:00+00:00,-0.00276243
2022-08-02 00:00:00+00:00,-0.01243953
2022-08-03 00:00:00+00:00,0.02955494
2022-08-04 00:00:00+00:00,0.00514051
2022-08-05 00:00:00+00:00,0.00000000
2022-08-08 00:00:00+00:00,0.02460697
2022-08-09 00:00:00+00:00,0.00877785
2022-08-10 00:00:00+00:00,0.03193277
2022-08-11 00:00:00+00:00,0.00694904
2022-08-12 00:00:00+00:00,0.01451187
2022-08-15 00:00:00+00:00,-0.00818599
2022-08-16 00:00:00+00:00,0.00624589
2022-08-17 00:00:00+00:00,-0.02916121
2022-08-18 00:00:00+00:00,0.00066511
2022-08-19 00:00:00+00:00,-0.01628989
2022-08-22 00:00:00+00:00,-0.01975887
2022-08-23 00:00:00+00:00,0.00067705
2022-08-24 00:00:00+00:00,-0.00575491
2022-08-25 00:00:00+00:00,0.00746522
2022-08-26 00:00:00+00:00,-0.02063599
2022-08-29 00:00:00+00:00,-0.01775350
2022-08-30 00:00:00+00:00,0.00241213
2022-08-31 00:00:00+00:00,-0.00034435
2022-09-01 00:00:00+00:00,-0.02896552
2022-09-02 00:00:00+00:00,0.05837120
2022-09-05 00:00:00+00:00,-0.02072011
2022-09-06 00:00:00+00:00,0.01338367
2022-09-07 00:00:00+00:00,-0.01738834
2022-09-08 00:00:00+00:00,0.02511180
2022-09-09 00:00:00+00:00,0.02683424
2022-09-12 00:00:00+00:00,0.04285236
2022-09-13 00:00:00+00:00,-0.00524762
2022-09-14 00:00:00+00:00,-0.02071006
2022-09-15 00:00:00+00:00,0.01261620
2022-09-16 00:00:00+00:00,-0.01650165
2022-09-19 00:00:00+00:00,0.00299601
2022-09-20 00:00:00+00:00,-0.03058511
2022-09-21 00:00:00+00:00,0.01080351
2022-09-22 00:00:00+00:00,-0.02283412
2022-09-23 00:00:00+00:00,-0.04721467
2022-09-26 00:00:00+00:00,-0.03060870
2022-09-27 00:00:00+00:00,-0.01907453
2022-09-28 00:00:00+00:00,-0.02995720
2022-09-29 00:00:00+00:00,-0.03077480
2022-09-30 00:00:00+00:00,0.02279412
2022-10-03 00:00:00+00:00,0.00036350
2022-10-04 00:00:00+00:00,0.07815340
2022-10-05 00:00:00+00:00,-0.01259182
2022-10-06 00:00:00+00:00,-0.02745512
2022-10-07 00:00:00+00:00,-0.01641685
2022-10-10 00:00:00+00:00,0.00251889
2022-10-11 00:00:00+00:00,-0.02803738
2022-10-12 00:00:00+00:00,-0.01458257
2022-10-13 00:00:00+00:00,0.02937936
2022-10-14 00:00:00+00:00,0.01918205
2022-10-17 00:00:00+00:00,0.03261649
2022-10-18 00:00:00+00:00,0.00634921
2022-10-19 00:00:00+00:00,0.01898734
2022-10-20 00:00:00+00:00,-0.00557297
2022-10-21 00:00:00+00:00,-0.00279427
2022-10-24 00:00:00+00:00,0.02203568
2022-10-25 00:00:00+00:00,0.00311419
2022-10-26 00:00:00+00:00,0.00690846
2022-10-27 00:00:00+00:00,0.02099828
2022-10-28 00:00:00+00:00,-0.00136193
2022-10-31 00:00:00+00:00,0.00681663
2022-11-01 00:00:00+00:00,0.01392663
2022-11-02 00:00:00+00:00,-0.00573549
2022-11-03 00:00:00+00:00,0.00608931
2022-11-04 00:00:00+00:00,0.02596965
2022-11-07 00:00:00+00:00,0.00699301
2022-11-08 00:00:00+00:00,0.01426676
2022-11-09 00:00:00+00:00,0.00527183
2022-11-10 00:00:00+00:00,0.04436411
2022-11-11 00:00:00+00:00,0.00385852
2022-11-14 00:00:00+00:00,0.00705807
2022-11-15 00:00:00+00:00,-0.00127877
2022-11-16 00:00:00+00:00,0.00543826
2022-11-17 00:00:00+00:00,-0.00063816
2022-11-18 00:00:00+00:00,0.02425790
2022-11-21 00:00:00+00:00,-0.00662252
2022-11-22 00:00:00+00:00,0.01233787
2022-11-23 00:00:00+00:00,0.00723270
2022-11-24 00:00:00+00:00,0.00658101
2022-11-25 00:00:00+00:00,-0.00281074
2022-11-28 00:00:00+00:00,-0.01376290
2022-11-29 00:00:00+00:00,0.01353052
2022-11-30 00:00:00+00:00,0.00187676
2022-12-01 00:00:00+00:00,0.01750000
2022-12-02 00:00:00+00:00,-0.00185931
2022-12-05 00:00:00+00:00,0.01240310
2022-12-06 00:00:00+00:00,0.00369458
2022-12-07 00:00:00+00:00,-0.00706822
2022-12-08 00:00:00+00:00,-0.00246914
2022-12-09 00:00:00+00:00,0.02007412
2022-12-12 00:00:00+00:00,-0.01680929
2022-12-13 00:00:00+00:00,0.01263872
2022-12-14 00:00:00+00:00,-0.00061256
2022-12-15 00:00:00+00:00,-0.04654011
2022-12-16 00:00:00+00:00,-0.02195045
2022-12-19 00:00:00+00:00,0.01586798
2022-12-20 00:00:00+00:00,0.00346348
2022-12-21 00:00:00+00:00,0.03489469
2022-12-22 00:00:00+00:00,-0.00803461
2022-12-23 00:00:00+00:00,0.00527459
2022-12-27 00:00:00+00:00,0.00433168
2022-12-28 00:00:00+00:00,-0.00586601
2022-12-29 00:00:00+00:00,0.00588417
2022-12-30 00:00:00+00:00,-0.02624267
2023-01-02 00:00:00+00:00,0.02752581
2023-01-03 00:00:00+00:00,0.01543210
2023-01-04 00:00:00+00:00,0.04716692
2023-01-05 00:00:00+00:00,-0.02633154
2023-01-06 00:00:00+00:00,0.02122498
2023-01-09 00:00:00+00:00,0.01020102
2023-01-10 00:00:00+00:00,-0.00059701
