Date,BOVESPA
2013-05-06 00:00:00+00:00,-0.00315600
2013-05-07 00:00:00+00:00,0.01899593
2013-05-08 00:00:00+00:00,-0.00887705
2013-05-09 00:00:00+00:00,-0.01074787
2013-05-10 00:00:00+00:00,-0.00497963
2013-05-13 00:00:00+00:00,-0.01000910
2013-05-14 00:00:00+00:00,0.00000000
2013-05-15 00:00:00+00:00,0.00551471
2013-05-16 00:00:00+00:00,-0.00137112
2013-05-17 00:00:00+00:00,0.00823799
2013-05-20 00:00:00+00:00,0.00862460
2013-05-21 00:00:00+00:00,0.00990099
2013-05-22 00:00:00+00:00,0.00623886
2013-05-23 00:00:00+00:00,-0.00398583
2013-05-24 00:00:00+00:00,0.00578035
2013-05-28 00:00:00+00:00,-0.00751547
2013-05-29 00:00:00+00:00,-0.02806236
2013-05-30 00:00:00+00:00,0.00091659
2013-05-31 00:00:00+00:00,-0.02152015
2013-06-03 00:00:00+00:00,0.01123070
2013-06-04 00:00:00+00:00,-0.00046275
2013-06-05 00:00:00+00:00,-0.02231847
2013-06-06 00:00:00+00:00,0.00189394
2013-06-07 00:00:00+00:00,-0.02693762
2013-06-10 00:00:00+00:00,-0.00485673
2013-06-11 00:00:00+00:00,-0.09907272
2013-06-12 00:00:00+00:00,-0.01201201
2013-06-13 00:00:00+00:00,0.02178318
2013-06-14 00:00:00+00:00,-0.01933565
2013-06-17 00:00:00+00:00,-0.00404449
2013-06-18 00:00:00+00:00,0.00355330
2013-06-19 00:00:00+00:00,-0.03287810
2013-06-20 00:00:00+00:00,0.00836820
2013-06-21 00:00:00+00:00,-0.02230290
2013-06-24 00:00:00+00:00,-0.02652520
2013-06-25 00:00:00+00:00,0.02561308
2013-06-26 00:00:00+00:00,0.00425080
2013-06-27 00:00:00+00:00,0.00634921
2013-06-28 00:00:00+00:00,-0.00736067
2013-07-01 00:00:00+00:00,-0.00476695
2013-07-02 00:00:00+00:00,-0.04736562
2013-07-03 00:00:00+00:00,-0.00837989
2013-07-04 00:00:00+00:00,0.02422535
2013-07-05 00:00:00+00:00,-0.01485149
2013-07-08 00:00:00+00:00,-0.00055835
2013-07-09 00:00:00+00:00,0.01731844
2013-07-10 00:00:00+00:00,-0.00494234
2013-07-11 00:00:00+00:00,0.02483444
2013-07-12 00:00:00+00:00,-0.02638665
2013-07-15 00:00:00+00:00,0.03152655
2013-07-16 00:00:00+00:00,0.00268097
2013-07-17 00:00:00+00:00,0.00962567
2013-07-18 00:00:00+00:00,0.00317797
2013-07-19 00:00:00+00:00,0.00052798
2013-07-22 00:00:00+00:00,0.02269129
2013-07-23 00:00:00+00:00,0.00567595
2013-07-24 00:00:00+00:00,-0.01128784
2013-07-25 00:00:00+00:00,0.01504930
2013-07-26 00:00:00+00:00,0.01022495
2013-07-29 00:00:00+00:00,-0.00404858
2013-07-30 00:00:00+00:00,-0.01524390
2013-07-31 00:00:00+00:00,-0.00206398
2013-08-01 00:00:00+00:00,0.01551189
2013-08-02 00:00:00+00:00,-0.01629328
2013-08-05 00:00:00+00:00,-0.00155280
2013-08-06 00:00:00+00:00,-0.02488336
2013-08-07 00:00:00+00:00,0.00680339
2013-08-08 00:00:00+00:00,0.03379092
2013-08-09 00:00:00+00:00,0.01940756
2013-08-12 00:00:00+00:00,0.00951904
2013-08-13 00:00:00+00:00,-0.01339950
2013-08-14 00:00:00+00:00,0.00000000
2013-08-15 00:00:00+00:00,0.00550000
2013-08-16 00:00:00+00:00,0.01640975
2013-08-19 00:00:00+00:00,-0.00048924
2013-08-20 00:00:00+00:00,-0.01517376
2013-08-21 00:00:00+00:00,-0.01391650
2013-08-22 00:00:00+00:00,0.02620968
2013-08-23 00:00:00+00:00,0.01227898
2013-08-26 00:00:00+00:00,-0.01261524
2013-08-27 00:00:00+00:00,-0.02850123
2013-08-28 00:00:00+00:00,-0.00354072
2013-08-29 00:00:00+00:00,0.00203046
2013-08-30 00:00:00+00:00,0.01469098
2013-09-02 00:00:00+00:00,0.01397903
2013-09-03 00:00:00+00:00,0.00147710
2013-09-04 00:00:00+00:00,0.00098328
2013-09-05 00:00:00+00:00,0.01277014
2013-09-06 00:00:00+00:00,0.02133851
2013-09-09 00:00:00+00:00,0.01424501
2013-09-10 00:00:00+00:00,-0.00889513
2013-09-11 00:00:00+00:00,-0.00661313
2013-09-12 00:00:00+00:00,-0.00427960
2013-09-13 00:00:00+00:00,0.00955110
2013-09-16 00:00:00+00:00,-0.00189215
2013-09-17 00:00:00+00:00,0.01421801
2013-09-18 00:00:00+00:00,0.02710280
2013-09-19 00:00:00+00:00,-0.00227480
2013-09-20 00:00:00+00:00,-0.02279982
2013-09-23 00:00:00+00:00,0.01259916
2013-09-24 00:00:00+00:00,-0.00046083
2013-09-25 00:00:00+00:00,-0.00691563
2013-09-26 00:00:00+00:00,-0.00557103
2013-09-27 00:00:00+00:00,-0.00560224
2013-09-30 00:00:00+00:00,-0.02253521
2013-10-01 00:00:00+00:00,0.00096061
2013-10-02 00:00:00+00:00,0.01055662
2013-10-03 00:00:00+00:00,-0.00902184
2013-10-04 00:00:00+00:00,0.00910398
2013-10-07 00:00:00+00:00,-0.01234568
2013-10-08 00:00:00+00:00,-0.00048077
2013-10-09 00:00:00+00:00,0.00952001
2013-10-10 00:00:00+00:00,0.00381134
2013-10-11 00:00:00+00:00,0.00616991
2013-10-14 00:00:00+00:00,0.00896226
2013-10-15 00:00:00+00:00,0.07854137
2013-10-16 00:00:00+00:00,0.01626394
2013-10-17 00:00:00+00:00,-0.00411523
2013-10-18 00:00:00+00:00,0.00321396
2013-10-21 00:00:00+00:00,0.00503432
2013-10-23 00:00:00+00:00,-0.00045537
2013-10-24 00:00:00+00:00,-0.01913440
2013-10-25 00:00:00+00:00,-0.00603809
2013-10-28 00:00:00+00:00,0.02009346
2013-10-29 00:00:00+00:00,-0.00870362
2013-10-30 00:00:00+00:00,0.00000000
2013-10-31 00:00:00+00:00,0.01016636
2013-11-01 00:00:00+00:00,-0.00777676
2013-11-04 00:00:00+00:00,0.00829876
2013-11-05 00:00:00+00:00,-0.01234568
2013-11-06 00:00:00+00:00,-0.00833333
2013-11-07 00:00:00+00:00,-0.00793651
2013-11-08 00:00:00+00:00,-0.01129412
2013-11-11 00:00:00+00:00,0.00523560
2013-11-12 00:00:00+00:00,-0.01751894
2013-11-13 00:00:00+00:00,0.00963855
2013-11-14 00:00:00+00:00,0.02243437
2013-11-18 00:00:00+00:00,0.01774043
2013-11-19 00:00:00+00:00,-0.02752294
2013-11-20 00:00:00+00:00,-0.01132075
2013-11-21 00:00:00+00:00,0.00811069
2013-11-22 00:00:00+00:00,0.00851869
2013-11-25 00:00:00+00:00,-0.01830127
2013-11-26 00:00:00+00:00,-0.01529637
2013-11-27 00:00:00+00:00,0.00485437
2013-11-28 00:00:00+00:00,0.01497585
2013-11-29 00:00:00+00:00,-0.00237982
2013-12-02 00:00:00+00:00,-0.02099237
2013-12-03 00:00:00+00:00,-0.01851852
2013-12-04 00:00:00+00:00,0.00248262
2013-12-05 00:00:00+00:00,0.00742942
2013-12-06 00:00:00+00:00,0.00294985
2013-12-09 00:00:00+00:00,0.00490196
2013-12-10 00:00:00+00:00,-0.00487805
2013-12-11 00:00:00+00:00,-0.01323529
2013-12-12 00:00:00+00:00,-0.00208904
2013-12-13 00:00:00+00:00,-0.00447984
2013-12-16 00:00:00+00:00,0.00400000
2013-12-17 00:00:00+00:00,-0.00249004
2013-12-18 00:00:00+00:00,-0.03544683
2013-12-19 00:00:00+00:00,0.01960784
2013-12-20 00:00:00+00:00,-0.01105769
2013-12-23 00:00:00+00:00,0.00826446
2013-12-26 00:00:00+00:00,-0.00530376
2013-12-27 00:00:00+00:00,0.00242365
2013-12-30 00:00:00+00:00,0.00531915
2014-01-02 00:00:00+00:00,-0.02501203
2014-01-03 00:00:00+00:00,0.00986680
2014-01-06 00:00:00+00:00,-0.00146556
2014-01-07 00:00:00+00:00,-0.00782779
2014-01-08 00:00:00+00:00,0.00000000
2014-01-09 00:00:00+00:00,-0.02120316
2014-01-10 00:00:00+00:00,0.01259446
2014-01-13 00:00:00+00:00,-0.01243781
2014-01-14 00:00:00+00:00,0.00503778
2014-01-15 00:00:00+00:00,0.01102757
2014-01-16 00:00:00+00:00,-0.00842836
2014-01-21 00:00:00+00:00,-0.02700000
2014-01-22 00:00:00+00:00,0.01747174
2014-01-23 00:00:00+00:00,-0.01717172
2014-01-24 00:00:00+00:00,-0.01593011
2014-01-27 00:00:00+00:00,-0.00365535
2014-01-28 00:00:00+00:00,0.00838574
2014-01-29 00:00:00+00:00,-0.00675676
2014-01-30 00:00:00+00:00,-0.00889587
2014-01-31 00:00:00+00:00,0.00369588
2014-02-03 00:00:00+00:00,-0.02682799
2014-02-04 00:00:00+00:00,0.01567568
2014-02-05 00:00:00+00:00,-0.00596661
2014-02-07 00:00:00+00:00,0.03051392
2014-02-10 00:00:00+00:00,-0.01038961
2014-02-11 00:00:00+00:00,-0.01102362
2014-02-12 00:00:00+00:00,-0.01019888
2014-02-18 00:00:00+00:00,-0.01287996
2014-02-19 00:00:00+00:00,-0.01617954
2014-02-20 00:00:00+00:00,0.01591512
2014-02-21 00:00:00+00:00,-0.00574413
2014-02-24 00:00:00+00:00,0.00787815
2014-02-25 00:00:00+00:00,-0.01980198
2014-02-26 00:00:00+00:00,-0.00318979
2014-02-27 00:00:00+00:00,0.02613333
2014-02-28 00:00:00+00:00,-0.01143451
2014-03-06 00:00:00+00:00,-0.00473186
2014-03-11 00:00:00+00:00,-0.02746962
2014-03-12 00:00:00+00:00,0.00054318
2014-03-14 00:00:00+00:00,-0.01520087
2014-03-17 00:00:00+00:00,0.00661521
2014-03-18 00:00:00+00:00,0.00492881
2014-03-19 00:00:00+00:00,0.00817439
2014-03-20 00:00:00+00:00,0.00540541
2014-03-21 00:00:00+00:00,0.02903226
2014-03-25 00:00:00+00:00,0.01933124
2014-03-26 00:00:00+00:00,-0.01332650
2014-03-27 00:00:00+00:00,0.04363636
2014-03-28 00:00:00+00:00,-0.00895968
2014-03-31 00:00:00+00:00,0.01456554
2014-04-01 00:00:00+00:00,-0.00693069
2014-04-02 00:00:00+00:00,0.00847458
2014-04-03 00:00:00+00:00,0.01680672
2014-04-04 00:00:00+00:00,-0.00437530
2014-04-07 00:00:00+00:00,0.02148438
2014-04-08 00:00:00+00:00,0.01959847
2014-04-09 00:00:00+00:00,-0.04135587
2014-04-10 00:00:00+00:00,-0.00831296
2014-04-11 00:00:00+00:00,0.02169625
2014-04-14 00:00:00+00:00,-0.00434363
2014-04-15 00:00:00+00:00,0.03635482
2014-04-16 00:00:00+00:00,0.00830890
2014-04-17 00:00:00+00:00,0.02229762
2014-04-22 00:00:00+00:00,-0.00047416
2014-04-23 00:00:00+00:00,-0.00664137
2014-04-24 00:00:00+00:00,-0.00286533
2014-04-25 00:00:00+00:00,-0.00335249
2014-04-28 00:00:00+00:00,-0.00240269
2014-04-29 00:00:00+00:00,0.00867052
2014-04-30 00:00:00+00:00,-0.00859599
2014-05-02 00:00:00+00:00,0.03082852
2014-05-05 00:00:00+00:00,0.00467290
2014-05-06 00:00:00+00:00,0.01023256
2014-05-07 00:00:00+00:00,-0.00230203
2014-05-08 00:00:00+00:00,-0.00230734
2014-05-09 00:00:00+00:00,-0.00925069
2014-05-12 00:00:00+00:00,0.01587302
2014-05-19 00:00:00+00:00,-0.01332721
2014-05-20 00:00:00+00:00,-0.01863065
2014-05-21 00:00:00+00:00,0.00427148
2014-05-30 00:00:00+00:00,0.00000000
2014-06-02 00:00:00+00:00,-0.02504726
2014-06-03 00:00:00+00:00,0.01017935
2014-06-05 00:00:00+00:00,-0.00815739
2014-06-06 00:00:00+00:00,0.02805999
2014-06-11 00:00:00+00:00,0.03764706
2014-06-17 00:00:00+00:00,-0.01778496
2014-06-18 00:00:00+00:00,0.08484945
2014-06-20 00:00:00+00:00,-0.00314890
2014-06-23 00:00:00+00:00,-0.00812274
2014-06-24 00:00:00+00:00,0.00864422
2014-06-25 00:00:00+00:00,-0.01308074
2014-06-26 00:00:00+00:00,-0.00731261
2014-06-27 00:00:00+00:00,-0.00184162
2014-06-30 00:00:00+00:00,-0.01476015
2014-07-01 00:00:00+00:00,0.01544944
2014-07-02 00:00:00+00:00,-0.00875980
2014-07-03 00:00:00+00:00,0.00604651
2014-07-04 00:00:00+00:00,0.00416089
2014-07-07 00:00:00+00:00,-0.00276243
2014-07-08 00:00:00+00:00,-0.00138504
2014-07-10 00:00:00+00:00,0.01803051
2014-07-14 00:00:00+00:00,0.01362398
2014-07-15 00:00:00+00:00,0.00537634
2014-07-16 00:00:00+00:00,0.00713012
2014-07-17 00:00:00+00:00,-0.01637168
2014-07-18 00:00:00+00:00,0.03643725
2014-07-21 00:00:00+00:00,-0.00477431
2014-07-25 00:00:00+00:00,0.01831662
2014-07-30 00:00:00+00:00,-0.01970021
2014-07-31 00:00:00+00:00,-0.02446483
2014-08-04 00:00:00+00:00,0.00985222
2014-08-05 00:00:00+00:00,0.00221729
2014-08-07 00:00:00+00:00,-0.00530973
2014-08-08 00:00:00+00:00,-0.00667260
2014-08-11 00:00:00+00:00,0.00806090
2014-08-12 00:00:00+00:00,0.00088849
2014-08-13 00:00:00+00:00,0.05725699
2014-08-19 00:00:00+00:00,0.03378675
2014-08-20 00:00:00+00:00,0.00764007
2014-08-25 00:00:00+00:00,0.01179444
2014-08-26 00:00:00+00:00,0.01248959
2014-08-27 00:00:00+00:00,0.01685855
2014-08-28 00:00:00+00:00,-0.00768298
2014-08-29 00:00:00+00:00,0.01263244
2014-09-02 00:00:00+00:00,0.00764588
2014-09-03 00:00:00+00:00,0.00000000
2014-09-04 00:00:00+00:00,-0.01797125
2014-09-05 00:00:00+00:00,-0.00244002
2014-09-08 00:00:00+00:00,-0.02405218
2014-09-09 00:00:00+00:00,-0.01545530
2014-09-10 00:00:00+00:00,-0.00466695
2014-09-11 00:00:00+00:00,0.00383632
2014-09-12 00:00:00+00:00,-0.02292994
2014-09-15 00:00:00+00:00,0.01694915
2014-09-16 00:00:00+00:00,0.02307692
2014-09-17 00:00:00+00:00,-0.00543024
2014-09-18 00:00:00+00:00,-0.01133977
2014-09-19 00:00:00+00:00,-0.00764656
2014-09-22 00:00:00+00:00,-0.03125000
2014-09-23 00:00:00+00:00,0.00441891
2014-09-24 00:00:00+00:00,0.00615926
2014-09-25 00:00:00+00:00,-0.01224311
2014-09-26 00:00:00+00:00,0.01992032
2014-09-29 00:00:00+00:00,-0.03949653
2014-09-30 00:00:00+00:00,-0.01220063
2014-10-01 00:00:00+00:00,-0.03476670
2014-10-02 00:00:00+00:00,0.00758294
2014-10-03 00:00:00+00:00,0.03104421
2014-10-06 00:00:00+00:00,0.05018248
2014-10-07 00:00:00+00:00,0.00338035
2014-10-09 00:00:00+00:00,-0.00346320
2014-10-10 00:00:00+00:00,-0.02736751
2014-10-13 00:00:00+00:00,0.07414024
2014-10-14 00:00:00+00:00,-0.01597981
2014-10-15 00:00:00+00:00,-0.06364801
2014-10-16 00:00:00+00:00,-0.05682819
2014-10-17 00:00:00+00:00,0.05009025
2014-10-20 00:00:00+00:00,-0.03096603
2014-10-21 00:00:00+00:00,-0.09038737
2014-10-22 00:00:00+00:00,0.00450789
2014-10-23 00:00:00+00:00,-0.06652924
2014-10-24 00:00:00+00:00,0.03702627
2014-10-27 00:00:00+00:00,-0.06033498
2014-10-28 00:00:00+00:00,0.06280051
2014-10-29 00:00:00+00:00,-0.02112073
2014-10-30 00:00:00+00:00,0.03750000
2014-10-31 00:00:00+00:00,0.09362907
2014-11-03 00:00:00+00:00,-0.03299973
2014-11-04 00:00:00+00:00,-0.01026769
2014-11-05 00:00:00+00:00,0.00497604
2014-11-06 00:00:00+00:00,0.00000000
2014-11-07 00:00:00+00:00,-0.01930324
2014-11-10 00:00:00+00:00,-0.01299425
2014-11-11 00:00:00+00:00,-0.02933483
2014-11-12 00:00:00+00:00,0.00000000
2014-11-13 00:00:00+00:00,0.00000000
2014-11-14 00:00:00+00:00,-0.04873424
2014-11-17 00:00:00+00:00,0.02721088
2014-11-18 00:00:00+00:00,-0.00862895
2014-11-19 00:00:00+00:00,0.03948002
2014-11-20 00:00:00+00:00,0.00000000
2014-11-21 00:00:00+00:00,0.10520528
2014-11-24 00:00:00+00:00,-0.02511718
2014-11-25 00:00:00+00:00,0.00000000
2014-11-26 00:00:00+00:00,0.00680699
2014-11-27 00:00:00+00:00,-0.01097920
2014-11-28 00:00:00+00:00,-0.01741877
2014-12-01 00:00:00+00:00,-0.10140335
2014-12-02 00:00:00+00:00,-0.00286123
2014-12-03 00:00:00+00:00,0.01088825
2014-12-04 00:00:00+00:00,-0.03248789
2014-12-05 00:00:00+00:00,0.01120124
2014-12-08 00:00:00+00:00,0.00000000
2014-12-09 00:00:00+00:00,-0.06913770
2014-12-10 00:00:00+00:00,-0.02854626
2014-12-11 00:00:00+00:00,-0.00474221
2014-12-12 00:00:00+00:00,-0.04743003
2014-12-15 00:00:00+00:00,-0.04889491
2014-12-16 00:00:00+00:00,0.02030293
2014-12-17 00:00:00+00:00,0.08115183
2014-12-18 00:00:00+00:00,-0.02797625
2014-12-19 00:00:00+00:00,0.03408859
2014-12-22 00:00:00+00:00,0.00000000
2014-12-23 00:00:00+00:00,0.04315103
2014-12-24 00:00:00+00:00,0.00000000
2014-12-26 00:00:00+00:00,0.00000000
2014-12-29 00:00:00+00:00,0.00000000
2014-12-30 00:00:00+00:00,-0.01080550
2014-12-31 00:00:00+00:00,0.00000000
2015-01-02 00:00:00+00:00,-0.07111111
2015-01-05 00:00:00+00:00,0.00000000
2015-01-06 00:00:00+00:00,-0.04116743
2015-01-07 00:00:00+00:00,0.05813467
2015-01-08 00:00:00+00:00,0.00000000
2015-01-09 00:00:00+00:00,0.00000000
2015-01-12 00:00:00+00:00,-0.00121926
2015-01-13 00:00:00+00:00,0.00000000
2015-01-14 00:00:00+00:00,0.00000000
2015-01-15 00:00:00+00:00,0.00000000
2015-01-16 00:00:00+00:00,0.01179341
2015-01-20 00:00:00+00:00,-0.03072569
2015-01-21 00:00:00+00:00,-0.00164237
2015-01-22 00:00:00+00:00,0.00000000
2015-01-23 00:00:00+00:00,0.01808095
2015-01-26 00:00:00+00:00,0.00000000
2015-01-27 00:00:00+00:00,-0.04398290
2015-01-28 00:00:00+00:00,-0.01124297
2015-01-29 00:00:00+00:00,0.00000000
2015-01-30 00:00:00+00:00,-0.04020101
2015-02-02 00:00:00+00:00,0.02713675
2015-02-03 00:00:00+00:00,0.06577422
2015-02-04 00:00:00+00:00,0.00020410
2015-02-05 00:00:00+00:00,-0.00010613
2015-02-06 00:00:00+00:00,-0.02081633
2015-02-09 00:00:00+00:00,0.00000000
2015-02-10 00:00:00+00:00,0.00000000
2015-02-11 00:00:00+00:00,0.00000000
2015-02-12 00:00:00+00:00,0.02186018
2015-02-13 00:00:00+00:00,0.00000000
2015-02-17 00:00:00+00:00,0.00000000
2015-02-18 00:00:00+00:00,0.04651867
2015-02-19 00:00:00+00:00,0.00674959
2015-02-20 00:00:00+00:00,-0.00095776
2015-02-23 00:00:00+00:00,-0.00297191
2015-02-24 00:00:00+00:00,0.01076923
2015-02-25 00:00:00+00:00,0.00000000
2015-02-26 00:00:00+00:00,-0.00523212
2015-02-27 00:00:00+00:00,0.00516400
2015-03-02 00:00:00+00:00,-0.02131101
2015-03-03 00:00:00+00:00,0.00748518
2015-03-04 00:00:00+00:00,0.00000000
2015-03-05 00:00:00+00:00,-0.01736781
2015-03-06 00:00:00+00:00,-0.00972113
2015-03-09 00:00:00+00:00,-0.01804660
2015-03-10 00:00:00+00:00,-0.01050187
2015-03-11 00:00:00+00:00,0.00224513
2015-03-12 00:00:00+00:00,0.00000000
2015-03-13 00:00:00+00:00,-0.00763670
2015-03-16 00:00:00+00:00,0.00359122
2015-03-17 00:00:00+00:00,0.03118291
2015-03-18 00:00:00+00:00,0.02706722
2015-03-19 00:00:00+00:00,-0.01061879
2015-03-23 00:00:00+00:00,0.01629427
2015-03-24 00:00:00+00:00,-0.00710445
2015-03-25 00:00:00+00:00,0.00947592
2015-03-26 00:00:00+00:00,-0.01139847
2015-03-30 00:00:00+00:00,-0.01094855
2015-03-31 00:00:00+00:00,0.00832680
2015-04-01 00:00:00+00:00,0.02283105
2015-04-06 00:00:00+00:00,0.02507599
2015-04-07 00:00:00+00:00,-0.00444774
2015-04-08 00:00:00+00:00,0.00157899
2015-04-09 00:00:00+00:00,-0.00027876
2015-04-10 00:00:00+00:00,0.00929454
2015-04-13 00:00:00+00:00,-0.00138134
2015-04-14 00:00:00+00:00,0.11363355
2015-04-15 00:00:00+00:00,0.01767976
2015-04-16 00:00:00+00:00,-0.00564162
2015-04-17 00:00:00+00:00,-0.01260807
2015-04-20 00:00:00+00:00,-0.00711419
2015-04-22 00:00:00+00:00,0.02149550
2015-04-23 00:00:00+00:00,0.01519784
2015-04-24 00:00:00+00:00,0.01842502
2015-04-27 00:00:00+00:00,-0.02026616
2015-04-28 00:00:00+00:00,0.00363991
2015-04-29 00:00:00+00:00,-0.00796108
2015-04-30 00:00:00+00:00,0.01489077
2015-05-04 00:00:00+00:00,0.01730803
2015-05-05 00:00:00+00:00,0.01416357
2015-05-06 00:00:00+00:00,-0.01481734
2015-05-07 00:00:00+00:00,-0.00397614
2015-05-08 00:00:00+00:00,0.00173566
2015-05-11 00:00:00+00:00,0.00225245
2015-05-12 00:00:00+00:00,-0.00898954
2015-05-13 00:00:00+00:00,-0.00898386
2015-05-14 00:00:00+00:00,0.00739306
2015-05-15 00:00:00+00:00,0.00139787
2015-05-18 00:00:00+00:00,-0.01055662
2015-05-19 00:00:00+00:00,-0.01640067
2015-05-20 00:00:00+00:00,-0.00941282
2015-05-21 00:00:00+00:00,0.00298643
2015-05-22 00:00:00+00:00,-0.00748895
2015-05-25 00:00:00+00:00,0.00163636
2015-05-26 00:00:00+00:00,-0.02042113
2015-05-27 00:00:00+00:00,0.00778282
2015-05-28 00:00:00+00:00,-0.01103245
2015-05-29 00:00:00+00:00,-0.01496700
2015-06-01 00:00:00+00:00,0.00084938
2015-06-02 00:00:00+00:00,0.02611975
2015-06-03 00:00:00+00:00,-0.01304907
2015-06-05 00:00:00+00:00,-0.00837989
2015-06-08 00:00:00+00:00,-0.00563380
2015-06-09 00:00:00+00:00,-0.00406043
2015-06-10 00:00:00+00:00,0.02332078
2015-06-11 00:00:00+00:00,-0.00639244
2015-06-12 00:00:00+00:00,-0.00634033
2015-06-15 00:00:00+00:00,-0.00197054
2015-06-16 00:00:00+00:00,-0.02096653
2015-06-17 00:00:00+00:00,0.01602324
2015-06-18 00:00:00+00:00,0.01789173
2015-06-19 00:00:00+00:00,-0.01232219
2015-06-22 00:00:00+00:00,0.00642143
2015-06-23 00:00:00+00:00,-0.00628931
2015-06-24 00:00:00+00:00,0.00266006
2015-06-25 00:00:00+00:00,-0.01610100
2015-06-26 00:00:00+00:00,0.01822408
2015-06-29 00:00:00+00:00,-0.02282897
2015-06-30 00:00:00+00:00,0.00654144
2015-07-01 00:00:00+00:00,-0.00510630
2015-07-02 00:00:00+00:00,0.00475924
