Date,EURCHF
2000-05-17 00:00:00+00:00,-0.00100162
2000-05-18 00:00:00+00:00,0.00435581
2000-05-19 00:00:00+00:00,-0.00331238
2000-05-22 00:00:00+00:00,0.00248432
2000-05-23 00:00:00+00:00,0.00949463
2000-05-24 00:00:00+00:00,-0.00156918
2000-05-25 00:00:00+00:00,0.00311207
2000-05-26 00:00:00+00:00,0.00189144
2000-05-30 00:00:00+00:00,0.00879641
2000-05-31 00:00:00+00:00,0.00481307
2000-06-01 00:00:00+00:00,-0.00631425
2000-06-02 00:00:00+00:00,0.00283529
2000-06-05 00:00:00+00:00,0.00200367
2000-06-06 00:00:00+00:00,-0.00543487
2000-06-07 00:00:00+00:00,-0.00353574
2000-06-08 00:00:00+00:00,-0.00194585
2000-06-09 00:00:00+00:00,-0.00073452
2000-06-13 00:00:00+00:00,-0.00405592
2000-06-14 00:00:00+00:00,-0.00162952
2000-06-15 00:00:00+00:00,-0.00458086
2000-06-16 00:00:00+00:00,-0.00131390
2000-06-19 00:00:00+00:00,0.00132214
2000-06-20 00:00:00+00:00,-0.00780127
2000-06-21 00:00:00+00:00,-0.00776642
2000-06-22 00:00:00+00:00,0.00023089
2000-06-23 00:00:00+00:00,0.00294833
2000-06-26 00:00:00+00:00,-0.00429267
2000-06-27 00:00:00+00:00,-0.00358926
2000-06-28 00:00:00+00:00,0.00613480
2000-06-30 00:00:00+00:00,0.01050994
2000-07-03 00:00:00+00:00,-0.00491888
2000-07-05 00:00:00+00:00,-0.00918695
2000-07-06 00:00:00+00:00,-0.00249366
2000-07-07 00:00:00+00:00,-0.00424735
2000-07-10 00:00:00+00:00,0.00977568
2000-07-11 00:00:00+00:00,0.00009383
2000-07-12 00:00:00+00:00,0.00642573
2000-07-13 00:00:00+00:00,-0.00744526
2000-07-14 00:00:00+00:00,-0.00197659
2000-07-17 00:00:00+00:00,0.00112804
2000-07-18 00:00:00+00:00,0.00157987
2000-07-19 00:00:00+00:00,-0.00229874
2000-07-20 00:00:00+00:00,0.00151486
2000-07-21 00:00:00+00:00,0.00513392
2000-07-24 00:00:00+00:00,-0.00126177
2000-07-25 00:00:00+00:00,-0.00210184
2000-07-26 00:00:00+00:00,0.00164071
2000-07-27 00:00:00+00:00,-0.00332786
2000-07-28 00:00:00+00:00,-0.00320361
2000-07-31 00:00:00+00:00,-0.00087921
2000-08-01 00:00:00+00:00,-0.00379322
2000-08-02 00:00:00+00:00,-0.00334590
2000-08-03 00:00:00+00:00,0.00476796
2000-08-04 00:00:00+00:00,0.00287696
2000-08-07 00:00:00+00:00,-0.00185021
2000-08-08 00:00:00+00:00,-0.00431210
2000-08-09 00:00:00+00:00,-0.00003889
2000-08-10 00:00:00+00:00,0.00482555
2000-08-11 00:00:00+00:00,0.00772262
2000-08-14 00:00:00+00:00,0.00305268
2000-08-15 00:00:00+00:00,0.00562056
2000-08-16 00:00:00+00:00,0.00207600
2000-08-17 00:00:00+00:00,0.00175291
2000-08-18 00:00:00+00:00,-0.00413769
2000-08-21 00:00:00+00:00,0.00085706
2000-08-22 00:00:00+00:00,-0.00151570
2000-08-23 00:00:00+00:00,-0.01287100
2000-08-24 00:00:00+00:00,-0.00882159
2000-08-25 00:00:00+00:00,-0.00062419
2000-08-29 00:00:00+00:00,0.00488841
2000-08-30 00:00:00+00:00,0.00041166
2000-08-31 00:00:00+00:00,-0.00075240
2000-09-01 00:00:00+00:00,0.00435922
2000-09-05 00:00:00+00:00,0.00221971
2000-09-06 00:00:00+00:00,-0.00526067
2000-09-07 00:00:00+00:00,0.00170712
2000-09-08 00:00:00+00:00,-0.00261967
2000-09-11 00:00:00+00:00,-0.03164965
2000-09-13 00:00:00+00:00,-0.00101843
2000-09-14 00:00:00+00:00,0.00364618
2000-09-18 00:00:00+00:00,-0.01267156
2000-09-19 00:00:00+00:00,-0.01327835
2000-09-20 00:00:00+00:00,-0.00706405
2000-09-21 00:00:00+00:00,0.01048280
2000-09-22 00:00:00+00:00,0.00724836
2000-09-25 00:00:00+00:00,-0.00451996
2000-09-27 00:00:00+00:00,0.00637736
2000-09-28 00:00:00+00:00,0.00358731
2000-09-29 00:00:00+00:00,-0.00187803
2000-10-02 00:00:00+00:00,0.00009579
2000-10-03 00:00:00+00:00,-0.00911925
2000-10-04 00:00:00+00:00,0.00214555
2000-10-05 00:00:00+00:00,0.00273663
2000-10-06 00:00:00+00:00,-0.00300345
2000-10-09 00:00:00+00:00,-0.00016834
2000-10-10 00:00:00+00:00,0.00273700
2000-10-11 00:00:00+00:00,-0.01005731
2000-10-12 00:00:00+00:00,-0.01348439
2000-10-13 00:00:00+00:00,0.01030502
2000-10-16 00:00:00+00:00,-0.00401654
2000-10-17 00:00:00+00:00,0.00149178
2000-10-18 00:00:00+00:00,-0.01273316
2000-10-19 00:00:00+00:00,0.00758189
2000-10-20 00:00:00+00:00,-0.00636162
2000-10-23 00:00:00+00:00,0.00096418
2000-10-24 00:00:00+00:00,0.00156378
2000-10-25 00:00:00+00:00,0.00336181
2000-10-26 00:00:00+00:00,0.00402161
2000-10-30 00:00:00+00:00,0.01743017
2000-10-31 00:00:00+00:00,0.00522704
2000-11-01 00:00:00+00:00,0.00133870
2000-11-02 00:00:00+00:00,-0.00036882
2000-11-06 00:00:00+00:00,-0.00627811
2000-11-07 00:00:00+00:00,-0.00043640
2000-11-09 00:00:00+00:00,-0.00148934
2000-11-10 00:00:00+00:00,0.00259503
2000-11-13 00:00:00+00:00,-0.00326406
2000-11-14 00:00:00+00:00,0.00022366
2000-11-15 00:00:00+00:00,0.00674504
2000-11-16 00:00:00+00:00,-0.00056531
2000-11-17 00:00:00+00:00,0.00140454
2000-11-20 00:00:00+00:00,-0.00049976
2000-11-21 00:00:00+00:00,-0.00627524
2000-11-22 00:00:00+00:00,-0.00175156
2000-11-24 00:00:00+00:00,-0.00445391
2000-11-27 00:00:00+00:00,-0.00393419
2000-11-28 00:00:00+00:00,-0.00493234
2000-11-29 00:00:00+00:00,0.00129110
2000-11-30 00:00:00+00:00,-0.00242036
2000-12-01 00:00:00+00:00,0.00712920
2000-12-04 00:00:00+00:00,-0.00657736
2000-12-05 00:00:00+00:00,0.00010132
2000-12-06 00:00:00+00:00,0.00878483
2000-12-07 00:00:00+00:00,-0.00458731
2000-12-08 00:00:00+00:00,-0.00122259
2000-12-11 00:00:00+00:00,-0.00638564
2000-12-12 00:00:00+00:00,0.00056843
2000-12-13 00:00:00+00:00,-0.00487500
2000-12-14 00:00:00+00:00,-0.00269095
2000-12-15 00:00:00+00:00,0.00010340
2000-12-18 00:00:00+00:00,-0.00289426
2000-12-19 00:00:00+00:00,0.00297820
2000-12-20 00:00:00+00:00,0.01550623
2000-12-21 00:00:00+00:00,0.00653171
2000-12-22 00:00:00+00:00,-0.00093271
2000-12-26 00:00:00+00:00,-0.00688175
2000-12-27 00:00:00+00:00,0.01062832
2000-12-28 00:00:00+00:00,-0.00700215
2000-12-29 00:00:00+00:00,0.00281263
2001-01-02 00:00:00+00:00,-0.00226763
2001-01-03 00:00:00+00:00,-0.00767804
2001-01-04 00:00:00+00:00,0.01548686
2001-01-05 00:00:00+00:00,0.00591015
2001-01-08 00:00:00+00:00,-0.00702234
2001-01-09 00:00:00+00:00,-0.00001012
2001-01-10 00:00:00+00:00,0.00360622
2001-01-11 00:00:00+00:00,0.00904765
2001-01-12 00:00:00+00:00,0.00508439
2001-01-16 00:00:00+00:00,0.00187657
2001-01-17 00:00:00+00:00,-0.00144704
2001-01-18 00:00:00+00:00,-0.01278372
2001-01-19 00:00:00+00:00,0.00300601
2001-01-22 00:00:00+00:00,0.00372059
2001-01-23 00:00:00+00:00,-0.00170913
2001-01-24 00:00:00+00:00,-0.00275792
2001-01-25 00:00:00+00:00,-0.00308850
2001-01-26 00:00:00+00:00,-0.00256477
2001-01-29 00:00:00+00:00,-0.00493148
2001-01-30 00:00:00+00:00,0.00400900
2001-01-31 00:00:00+00:00,0.00807492
2001-02-01 00:00:00+00:00,0.00392018
2001-02-02 00:00:00+00:00,0.00599881
2001-02-05 00:00:00+00:00,-0.00143928
2001-02-06 00:00:00+00:00,0.00363968
2001-02-07 00:00:00+00:00,-0.00410172
2001-02-08 00:00:00+00:00,-0.00580388
2001-02-09 00:00:00+00:00,0.00339020
2001-02-12 00:00:00+00:00,0.00533992
2001-02-13 00:00:00+00:00,-0.00514262
2001-02-14 00:00:00+00:00,-0.00469989
2001-02-15 00:00:00+00:00,-0.00222833
2001-02-16 00:00:00+00:00,0.00647188
2001-02-20 00:00:00+00:00,-0.00130980
2001-02-21 00:00:00+00:00,-0.00150562
2001-02-22 00:00:00+00:00,-0.00254972
2001-02-23 00:00:00+00:00,0.00633695
2001-02-26 00:00:00+00:00,-0.00006557
2001-02-27 00:00:00+00:00,0.00117420
2001-02-28 00:00:00+00:00,0.00507558
2001-03-01 00:00:00+00:00,-0.00480454
2001-03-02 00:00:00+00:00,0.00260225
2001-03-05 00:00:00+00:00,-0.00480968
2001-03-06 00:00:00+00:00,0.00612408
2001-03-07 00:00:00+00:00,-0.00103605
2001-03-08 00:00:00+00:00,0.00045797
2001-03-09 00:00:00+00:00,0.00110717
2001-03-12 00:00:00+00:00,-0.00311214
2001-03-13 00:00:00+00:00,0.00065428
2001-03-14 00:00:00+00:00,-0.00311149
2001-03-15 00:00:00+00:00,-0.00272807
2001-03-16 00:00:00+00:00,-0.00442920
2001-03-19 00:00:00+00:00,-0.00162674
2001-03-20 00:00:00+00:00,0.00485210
2001-03-21 00:00:00+00:00,-0.00429616
2001-03-22 00:00:00+00:00,-0.00378179
2001-03-23 00:00:00+00:00,0.00099603
2001-03-26 00:00:00+00:00,0.00656301
2001-03-27 00:00:00+00:00,-0.00240046
2001-03-28 00:00:00+00:00,-0.00521522
2001-03-29 00:00:00+00:00,-0.00627632
2001-03-30 00:00:00+00:00,0.00652206
2001-04-02 00:00:00+00:00,-0.00588057
2001-04-03 00:00:00+00:00,0.00041308
2001-04-04 00:00:00+00:00,0.00139806
2001-04-05 00:00:00+00:00,-0.00076659
2001-04-06 00:00:00+00:00,0.00251576
2001-04-09 00:00:00+00:00,-0.00102814
2001-04-10 00:00:00+00:00,-0.00306227
2001-04-11 00:00:00+00:00,-0.01101542
2001-04-12 00:00:00+00:00,0.00524006
2001-04-16 00:00:00+00:00,0.00094179
2001-04-17 00:00:00+00:00,0.00581405
2001-04-18 00:00:00+00:00,0.00547387
2001-04-19 00:00:00+00:00,-0.00357404
2001-04-20 00:00:00+00:00,0.00107462
2001-04-23 00:00:00+00:00,0.00068558
2001-04-24 00:00:00+00:00,0.00232090
2001-04-25 00:00:00+00:00,-0.00213162
2001-04-26 00:00:00+00:00,0.01148759
2001-04-27 00:00:00+00:00,-0.02139393
2001-04-30 00:00:00+00:00,0.02043007
2001-05-01 00:00:00+00:00,0.00419327
2001-05-02 00:00:00+00:00,0.00184469
2001-05-03 00:00:00+00:00,-0.00140207
2001-05-04 00:00:00+00:00,0.00340724
2001-05-07 00:00:00+00:00,-0.00366741
2001-05-08 00:00:00+00:00,-0.00107462
2001-05-09 00:00:00+00:00,0.00093996
2001-05-10 00:00:00+00:00,-0.00659815
2001-05-11 00:00:00+00:00,-0.00453341
2001-05-14 00:00:00+00:00,-0.00166896
2001-05-15 00:00:00+00:00,0.00107686
2001-05-16 00:00:00+00:00,0.00075280
2001-05-17 00:00:00+00:00,0.00388761
2001-05-18 00:00:00+00:00,-0.00146703
2001-05-21 00:00:00+00:00,-0.00277392
2001-05-22 00:00:00+00:00,-0.00362679
2001-05-23 00:00:00+00:00,-0.00644804
2001-05-24 00:00:00+00:00,-0.00101828
2001-05-25 00:00:00+00:00,0.00292270
2001-05-29 00:00:00+00:00,-0.00219837
2001-05-30 00:00:00+00:00,-0.00003380
2001-05-31 00:00:00+00:00,-0.00561377
2001-06-01 00:00:00+00:00,0.00174464
2001-06-04 00:00:00+00:00,-0.00417801
2001-06-05 00:00:00+00:00,-0.00102157
2001-06-06 00:00:00+00:00,0.00319943
2001-06-07 00:00:00+00:00,0.00753926
2001-06-08 00:00:00+00:00,-0.00042658
2001-06-11 00:00:00+00:00,-0.00468960
2001-06-12 00:00:00+00:00,0.00259906
2001-06-13 00:00:00+00:00,0.00574747
2001-06-14 00:00:00+00:00,-0.00382743
2001-06-15 00:00:00+00:00,0.00713245
2001-06-18 00:00:00+00:00,-0.00317297
2001-06-19 00:00:00+00:00,-0.00173446
2001-06-20 00:00:00+00:00,-0.00317961
2001-06-21 00:00:00+00:00,-0.00732511
2001-06-22 00:00:00+00:00,-0.00048973
2001-06-25 00:00:00+00:00,0.00135791
2001-06-26 00:00:00+00:00,0.00359885
2001-06-27 00:00:00+00:00,-0.00325443
2001-06-28 00:00:00+00:00,-0.00134962
2001-06-29 00:00:00+00:00,0.00491497
2001-07-02 00:00:00+00:00,-0.00470372
2001-07-03 00:00:00+00:00,0.00372503
2001-07-05 00:00:00+00:00,-0.00220472
2001-07-06 00:00:00+00:00,-0.00253622
2001-07-09 00:00:00+00:00,0.00405677
2001-07-10 00:00:00+00:00,-0.00108577
2001-07-11 00:00:00+00:00,-0.00641996
2001-07-12 00:00:00+00:00,-0.00782780
2001-07-13 00:00:00+00:00,0.00255516
2001-07-16 00:00:00+00:00,-0.00009848
2001-07-17 00:00:00+00:00,-0.00665595
2001-07-18 00:00:00+00:00,-0.00667479
2001-07-19 00:00:00+00:00,0.00323779
2001-07-20 00:00:00+00:00,-0.00116081
2001-07-23 00:00:00+00:00,0.00243468
2001-07-24 00:00:00+00:00,-0.00169250
2001-07-25 00:00:00+00:00,0.00589481
2001-07-26 00:00:00+00:00,-0.00009668
2001-07-27 00:00:00+00:00,0.00030211
2001-07-30 00:00:00+00:00,0.00149589
2001-07-31 00:00:00+00:00,0.00202575
2001-08-01 00:00:00+00:00,-0.00420193
2001-08-02 00:00:00+00:00,0.00096622
2001-08-03 00:00:00+00:00,-0.00075887
2001-08-06 00:00:00+00:00,-0.00281602
2001-08-07 00:00:00+00:00,-0.00115827
2001-08-08 00:00:00+00:00,-0.00122461
2001-08-09 00:00:00+00:00,-0.00009376
2001-08-10 00:00:00+00:00,0.00981659
2001-08-13 00:00:00+00:00,0.00533402
2001-08-14 00:00:00+00:00,0.00069915
2001-08-15 00:00:00+00:00,0.00182064
2001-08-16 00:00:00+00:00,0.00056701
2001-08-17 00:00:00+00:00,0.00069943
2001-08-20 00:00:00+00:00,-0.00101492
2001-08-21 00:00:00+00:00,-0.00167343
2001-08-22 00:00:00+00:00,0.00630618
2001-08-23 00:00:00+00:00,-0.00278818
2001-08-24 00:00:00+00:00,0.00102659
2001-08-27 00:00:00+00:00,-0.00081722
2001-08-28 00:00:00+00:00,-0.00450287
2001-08-29 00:00:00+00:00,0.00215067
2001-08-30 00:00:00+00:00,-0.00417761
2001-08-31 00:00:00+00:00,0.00195561
2001-09-04 00:00:00+00:00,-0.00457899
2001-09-05 00:00:00+00:00,-0.00134849
2001-09-06 00:00:00+00:00,0.00010775
2001-09-07 00:00:00+00:00,0.00619514
2001-09-10 00:00:00+00:00,-0.00041831
2001-09-11 00:00:00+00:00,-0.00866156
2001-09-13 00:00:00+00:00,-0.00987882
2001-09-14 00:00:00+00:00,-0.00833031
2001-09-17 00:00:00+00:00,-0.01383522
2001-09-18 00:00:00+00:00,-0.00297395
2001-09-19 00:00:00+00:00,-0.00676114
2001-09-20 00:00:00+00:00,-0.00671473
2001-09-21 00:00:00+00:00,-0.03018916
2001-09-24 00:00:00+00:00,0.02904720
2001-09-25 00:00:00+00:00,0.00349726
2001-09-26 00:00:00+00:00,0.01176162
2001-09-27 00:00:00+00:00,0.00673133
2001-09-28 00:00:00+00:00,-0.00846269
2001-10-01 00:00:00+00:00,0.01068092
2001-10-02 00:00:00+00:00,0.00548398
2001-10-03 00:00:00+00:00,-0.00404032
2001-10-04 00:00:00+00:00,0.00325192
2001-10-05 00:00:00+00:00,-0.00269177
2001-10-08 00:00:00+00:00,-0.00006001
2001-10-09 00:00:00+00:00,-0.00114108
2001-10-10 00:00:00+00:00,-0.00073656
2001-10-11 00:00:00+00:00,0.00379254
2001-10-12 00:00:00+00:00,-0.00593292
2001-10-15 00:00:00+00:00,-0.00412287
2001-10-16 00:00:00+00:00,0.00773936
2001-10-17 00:00:00+00:00,-0.00465454
2001-10-18 00:00:00+00:00,-0.00270058
2001-10-19 00:00:00+00:00,-0.00189049
2001-10-22 00:00:00+00:00,0.00285835
2001-10-23 00:00:00+00:00,0.00027895
2001-10-24 00:00:00+00:00,0.00278654
2001-10-25 00:00:00+00:00,-0.00756863
2001-10-26 00:00:00+00:00,-0.00100932
2001-10-29 00:00:00+00:00,-0.00236731
2001-10-30 00:00:00+00:00,-0.00542926
2001-10-31 00:00:00+00:00,0.00164952
2001-11-01 00:00:00+00:00,0.00192058
2001-11-02 00:00:00+00:00,0.00096561
2001-11-05 00:00:00+00:00,0.00048918
2001-11-06 00:00:00+00:00,-0.00263570
2001-11-07 00:00:00+00:00,-0.00161558
2001-11-08 00:00:00+00:00,-0.00366255
2001-11-09 00:00:00+00:00,-0.00148377
2001-11-13 00:00:00+00:00,0.00910710
2001-11-14 00:00:00+00:00,-0.00413303
2001-11-15 00:00:00+00:00,-0.00414221
2001-11-16 00:00:00+00:00,0.00104026
2001-11-19 00:00:00+00:00,-0.00974893
2001-11-20 00:00:00+00:00,-0.00320896
2001-11-21 00:00:00+00:00,-0.00321464
2001-11-23 00:00:00+00:00,0.01385166
2001-11-26 00:00:00+00:00,0.00083481
2001-11-27 00:00:00+00:00,-0.00176074
2001-11-28 00:00:00+00:00,-0.00196550
2001-11-29 00:00:00+00:00,0.01028635
2001-11-30 00:00:00+00:00,0.00213061
2001-12-03 00:00:00+00:00,0.00614115
2001-12-04 00:00:00+00:00,-0.00465785
2001-12-05 00:00:00+00:00,0.00314625
2001-12-06 00:00:00+00:00,0.00042745
2001-12-07 00:00:00+00:00,0.00178564
2001-12-10 00:00:00+00:00,0.00544299
2001-12-11 00:00:00+00:00,-0.00666842
2001-12-12 00:00:00+00:00,-0.00052066
2001-12-13 00:00:00+00:00,0.00083524
2001-12-14 00:00:00+00:00,-0.00519991
2001-12-17 00:00:00+00:00,0.00281457
2001-12-18 00:00:00+00:00,0.00049773
2001-12-19 00:00:00+00:00,-0.00045431
2001-12-20 00:00:00+00:00,-0.00861933
2001-12-21 00:00:00+00:00,-0.00011418
2001-12-24 00:00:00+00:00,0.02339294
2001-12-26 00:00:00+00:00,0.00265470
2001-12-27 00:00:00+00:00,-0.00645533
2001-12-28 00:00:00+00:00,-0.00261842
2001-12-31 00:00:00+00:00,-0.00126658
2002-01-02 00:00:00+00:00,0.00761538
2002-01-03 00:00:00+00:00,-0.00153294
2002-01-04 00:00:00+00:00,-0.00768505
2002-01-07 00:00:00+00:00,-0.00554281
2002-01-08 00:00:00+00:00,0.00396733
2002-01-09 00:00:00+00:00,0.00362067
2002-01-10 00:00:00+00:00,0.00164841
2002-01-11 00:00:00+00:00,-0.00478324
2002-01-14 00:00:00+00:00,0.00423261
2002-01-15 00:00:00+00:00,-0.00613746
2002-01-16 00:00:00+00:00,-0.01287981
2002-01-17 00:00:00+00:00,0.00221134
2002-01-18 00:00:00+00:00,-0.00018073
2002-01-22 00:00:00+00:00,0.00500694
2002-01-23 00:00:00+00:00,-0.00549483
2002-01-24 00:00:00+00:00,0.00370978
2002-01-25 00:00:00+00:00,0.00479332
2002-01-28 00:00:00+00:00,-0.00439965
2002-01-29 00:00:00+00:00,0.00158867
2002-01-30 00:00:00+00:00,0.00063336
2002-01-31 00:00:00+00:00,0.00764490
2002-02-01 00:00:00+00:00,0.00096923
2002-02-04 00:00:00+00:00,-0.00120039
2002-02-05 00:00:00+00:00,-0.00499963
2002-02-06 00:00:00+00:00,-0.00188322
2002-02-07 00:00:00+00:00,0.00029348
2002-02-08 00:00:00+00:00,0.00458057
2002-02-11 00:00:00+00:00,0.00178576
2002-02-12 00:00:00+00:00,0.00205504
2002-02-13 00:00:00+00:00,0.00428869
2002-02-14 00:00:00+00:00,0.00360308
2002-02-15 00:00:00+00:00,-0.00045242
2002-02-19 00:00:00+00:00,-0.00673007
2002-02-20 00:00:00+00:00,0.00164554
2002-02-21 00:00:00+00:00,0.00069670
2002-02-22 00:00:00+00:00,-0.00038585
2002-02-25 00:00:00+00:00,-0.00586593
2002-02-26 00:00:00+00:00,0.00069872
2002-02-27 00:00:00+00:00,0.00042712
2002-02-28 00:00:00+00:00,-0.00126824
2002-03-01 00:00:00+00:00,0.00266559
2002-03-04 00:00:00+00:00,0.00076441
2002-03-05 00:00:00+00:00,-0.00025197
2002-03-06 00:00:00+00:00,-0.00302959
2002-03-07 00:00:00+00:00,-0.00242327
2002-03-08 00:00:00+00:00,0.00212443
2002-03-11 00:00:00+00:00,-0.00554545
2002-03-12 00:00:00+00:00,-0.00134262
2002-03-13 00:00:00+00:00,-0.00182004
2002-03-14 00:00:00+00:00,-0.00945248
2002-03-15 00:00:00+00:00,0.00228812
2002-03-18 00:00:00+00:00,0.00104842
2002-03-19 00:00:00+00:00,0.00221542
2002-03-20 00:00:00+00:00,-0.00162758
2002-03-21 00:00:00+00:00,-0.00183436
2002-03-22 00:00:00+00:00,0.00008738
2002-03-25 00:00:00+00:00,-0.00025522
2002-03-26 00:00:00+00:00,0.00132473
2002-03-27 00:00:00+00:00,0.00235351
2002-03-28 00:00:00+00:00,0.00324215
2002-04-01 00:00:00+00:00,-0.00477202
2002-04-02 00:00:00+00:00,-0.00059806
2002-04-03 00:00:00+00:00,-0.00224504
2002-04-04 00:00:00+00:00,0.00008878
2002-04-05 00:00:00+00:00,0.00372994
2002-04-08 00:00:00+00:00,0.00111779
2002-04-09 00:00:00+00:00,0.00317305
2002-04-10 00:00:00+00:00,0.00118468
2002-04-11 00:00:00+00:00,-0.00285018
2002-04-12 00:00:00+00:00,-0.00038903
2002-04-15 00:00:00+00:00,0.00289764
2002-04-16 00:00:00+00:00,0.00125172
2002-04-17 00:00:00+00:00,0.00295926
2002-04-18 00:00:00+00:00,-0.00373170
2002-04-19 00:00:00+00:00,-0.00066245
2002-04-22 00:00:00+00:00,0.00309856
2002-04-23 00:00:00+00:00,-0.00236853
2002-04-24 00:00:00+00:00,-0.00141401
2002-04-25 00:00:00+00:00,-0.00394628
2002-04-26 00:00:00+00:00,0.00063752
2002-04-29 00:00:00+00:00,-0.00100772
2002-04-30 00:00:00+00:00,-0.01176790
2002-05-01 00:00:00+00:00,-0.00384014
2002-05-02 00:00:00+00:00,0.00181668
2002-05-03 00:00:00+00:00,0.00298746
2002-05-06 00:00:00+00:00,0.00084676
2002-05-07 00:00:00+00:00,-0.00238870
2002-05-08 00:00:00+00:00,0.00139931
2002-05-09 00:00:00+00:00,-0.00314752
2002-05-10 00:00:00+00:00,0.00202105
2002-05-13 00:00:00+00:00,0.00036455
2002-05-14 00:00:00+00:00,0.00360277
2002-05-15 00:00:00+00:00,-0.00252365
2002-05-16 00:00:00+00:00,0.00146695
2002-05-17 00:00:00+00:00,-0.00149286
2002-05-20 00:00:00+00:00,-0.00280222
2002-05-21 00:00:00+00:00,-0.00280546
2002-05-22 00:00:00+00:00,0.00312841
2002-05-23 00:00:00+00:00,0.00167568
2002-05-24 00:00:00+00:00,0.00601268
2002-05-28 00:00:00+00:00,0.00523830
2002-05-29 00:00:00+00:00,0.00680059
2002-05-30 00:00:00+00:00,-0.00400629
2002-05-31 00:00:00+00:00,-0.00073132
2002-06-03 00:00:00+00:00,0.00651845
2002-06-04 00:00:00+00:00,0.00322459
2002-06-05 00:00:00+00:00,0.00104131
2002-06-06 00:00:00+00:00,0.00417075
2002-06-07 00:00:00+00:00,-0.00568265
2002-06-10 00:00:00+00:00,0.00335630
2002-06-11 00:00:00+00:00,0.00362268
2002-06-12 00:00:00+00:00,0.00531242
2002-06-13 00:00:00+00:00,-0.00356546
2002-06-14 00:00:00+00:00,-0.00574043
2002-06-17 00:00:00+00:00,0.00111141
2002-06-18 00:00:00+00:00,-0.00038788
2002-06-19 00:00:00+00:00,-0.00597513
2002-06-20 00:00:00+00:00,0.00056786
2002-06-21 00:00:00+00:00,-0.00558125
2002-06-24 00:00:00+00:00,0.00036359
2002-06-25 00:00:00+00:00,0.00050079
2002-06-26 00:00:00+00:00,0.00125479
2002-06-27 00:00:00+00:00,0.00460731
2002-06-28 00:00:00+00:00,-0.00188991
2002-07-01 00:00:00+00:00,-0.00134557
2002-07-02 00:00:00+00:00,-0.00510782
2002-07-03 00:00:00+00:00,-0.00251524
2002-07-05 00:00:00+00:00,0.00441519
2002-07-08 00:00:00+00:00,0.00433633
2002-07-09 00:00:00+00:00,0.00514714
2002-07-10 00:00:00+00:00,-0.00325077
2002-07-11 00:00:00+00:00,-0.00666902
2002-07-12 00:00:00+00:00,0.00474817
2002-07-15 00:00:00+00:00,-0.00435200
2002-07-16 00:00:00+00:00,0.00159654
2002-07-17 00:00:00+00:00,-0.00175753
2002-07-18 00:00:00+00:00,-0.00114270
2002-07-19 00:00:00+00:00,-0.00491169
2002-07-22 00:00:00+00:00,-0.00712106
2002-07-23 00:00:00+00:00,-0.00321685
2002-07-24 00:00:00+00:00,-0.00915774
2002-07-25 00:00:00+00:00,-0.00018510
2002-07-26 00:00:00+00:00,-0.00011548
2002-07-29 00:00:00+00:00,0.01410006
2002-07-30 00:00:00+00:00,0.00160571
2002-07-31 00:00:00+00:00,-0.00706422
2002-08-01 00:00:00+00:00,-0.00508589
2002-08-02 00:00:00+00:00,0.00244741
2002-08-05 00:00:00+00:00,0.00403408
2002-08-06 00:00:00+00:00,0.00437030
2002-08-07 00:00:00+00:00,0.00153981
