Date,YENEUR
2001-02-08 00:00:00+00:00,-0.01031024
2001-02-09 00:00:00+00:00,0.01755045
2001-02-12 00:00:00+00:00,0.00544180
2001-02-13 00:00:00+00:00,-0.01990643
2001-02-14 00:00:00+00:00,-0.00262074
2001-02-15 00:00:00+00:00,-0.02355480
2001-02-16 00:00:00+00:00,0.01297453
2001-02-20 00:00:00+00:00,-0.00502846
2001-02-21 00:00:00+00:00,0.00686564
2001-02-22 00:00:00+00:00,-0.00492471
2001-02-23 00:00:00+00:00,0.00894642
2001-02-26 00:00:00+00:00,-0.00084898
2001-02-27 00:00:00+00:00,0.00405967
2001-02-28 00:00:00+00:00,0.01711331
2001-03-01 00:00:00+00:00,0.00887492
2001-03-02 00:00:00+00:00,0.14148264
2001-03-05 00:00:00+00:00,-0.00640159
2001-03-06 00:00:00+00:00,0.00488357
2001-03-07 00:00:00+00:00,0.00550442
2001-03-08 00:00:00+00:00,0.00485874
2001-03-09 00:00:00+00:00,0.00089750
2001-03-12 00:00:00+00:00,0.00394760
2001-03-13 00:00:00+00:00,-0.03097860
2001-03-14 00:00:00+00:00,0.00535896
2001-03-15 00:00:00+00:00,0.00128665
2001-03-16 00:00:00+00:00,-0.00100964
2001-03-19 00:00:00+00:00,0.00367512
2001-03-20 00:00:00+00:00,0.00466862
2001-03-21 00:00:00+00:00,-0.00328018
2001-03-22 00:00:00+00:00,-0.00694762
2001-03-23 00:00:00+00:00,-0.00432661
2001-03-26 00:00:00+00:00,0.00665680
2001-03-27 00:00:00+00:00,-0.00817414
2001-03-28 00:00:00+00:00,-0.00574127
2001-03-29 00:00:00+00:00,0.00624010
2001-03-30 00:00:00+00:00,0.01666050
2001-04-02 00:00:00+00:00,0.00355062
2001-04-03 00:00:00+00:00,0.01197496
2001-04-04 00:00:00+00:00,0.00502017
2001-04-05 00:00:00+00:00,-0.01614486
2001-04-06 00:00:00+00:00,0.00598368
2001-04-09 00:00:00+00:00,0.00369503
2001-04-10 00:00:00+00:00,-0.01580318
2001-04-11 00:00:00+00:00,0.00100356
2001-04-12 00:00:00+00:00,-0.00282537
2001-04-16 00:00:00+00:00,-0.00109679
2001-04-17 00:00:00+00:00,-0.01253546
2001-04-18 00:00:00+00:00,-0.00509637
2001-04-19 00:00:00+00:00,0.00502934
2001-04-20 00:00:00+00:00,0.01871930
2001-04-23 00:00:00+00:00,-0.01792049
2001-04-24 00:00:00+00:00,0.00463134
2001-04-25 00:00:00+00:00,0.00313480
2001-04-26 00:00:00+00:00,0.01672794
2001-04-27 00:00:00+00:00,-0.00714157
2001-04-30 00:00:00+00:00,-0.00610034
2001-05-01 00:00:00+00:00,-0.00787834
2001-05-02 00:00:00+00:00,-0.00147738
2001-05-03 00:00:00+00:00,-0.00601073
2001-05-04 00:00:00+00:00,0.00362824
2001-05-07 00:00:00+00:00,-0.00491287
2001-05-08 00:00:00+00:00,-0.00670703
2001-05-09 00:00:00+00:00,0.00900309
2001-05-10 00:00:00+00:00,0.00000000
2001-05-11 00:00:00+00:00,-0.00594851
2001-05-14 00:00:00+00:00,0.00355306
2001-05-15 00:00:00+00:00,0.00596292
2001-05-16 00:00:00+00:00,0.00740947
2001-05-17 00:00:00+00:00,-0.00900984
2001-05-18 00:00:00+00:00,0.00547361
2001-05-21 00:00:00+00:00,-0.01171803
2001-05-22 00:00:00+00:00,-0.01223042
2001-05-23 00:00:00+00:00,-0.03374291
2001-05-24 00:00:00+00:00,0.00293456
2001-05-25 00:00:00+00:00,0.00663221
2001-05-29 00:00:00+00:00,-0.00649162
2001-05-30 00:00:00+00:00,0.00321826
2001-05-31 00:00:00+00:00,-0.02187227
2001-06-01 00:00:00+00:00,0.00159014
2001-06-04 00:00:00+00:00,-0.08309396
2001-06-05 00:00:00+00:00,0.03255150
2001-06-06 00:00:00+00:00,-0.00957031
2001-06-07 00:00:00+00:00,0.00107938
2001-06-08 00:00:00+00:00,0.01775032
2001-06-11 00:00:00+00:00,-0.00165241
2001-06-12 00:00:00+00:00,-0.00476700
2001-06-13 00:00:00+00:00,0.00625611
2001-06-14 00:00:00+00:00,0.00602293
2001-06-15 00:00:00+00:00,0.01284280
2001-06-18 00:00:00+00:00,0.00143007
2001-06-19 00:00:00+00:00,-0.00990099
2001-06-20 00:00:00+00:00,0.00567308
2001-06-21 00:00:00+00:00,0.00678841
2001-06-22 00:00:00+00:00,0.00075973
2001-06-25 00:00:00+00:00,0.00104384
2001-06-26 00:00:00+00:00,0.00265428
2001-06-27 00:00:00+00:00,0.00141817
2001-06-28 00:00:00+00:00,-0.01510574
2001-06-29 00:00:00+00:00,0.00642255
2001-07-02 00:00:00+00:00,-0.00628631
2001-07-03 00:00:00+00:00,0.00191699
2001-07-05 00:00:00+00:00,-0.00229599
2001-07-06 00:00:00+00:00,0.01505418
2001-07-09 00:00:00+00:00,-0.00406197
2001-07-10 00:00:00+00:00,0.00787252
2001-07-11 00:00:00+00:00,-0.00244683
2001-07-12 00:00:00+00:00,-0.01113208
2001-07-13 00:00:00+00:00,0.00954016
2001-07-16 00:00:00+00:00,0.00585901
2001-07-17 00:00:00+00:00,0.00178504
2001-07-18 00:00:00+00:00,0.00656476
2001-07-19 00:00:00+00:00,-0.00521755
2001-07-20 00:00:00+00:00,-0.00449564
2001-07-23 00:00:00+00:00,0.00997272
2001-07-24 00:00:00+00:00,0.00326036
2001-07-25 00:00:00+00:00,0.00399257
2001-07-26 00:00:00+00:00,-0.00138722
2001-07-27 00:00:00+00:00,-0.00277829
2001-07-30 00:00:00+00:00,0.01077266
2001-07-31 00:00:00+00:00,0.00000000
2001-08-01 00:00:00+00:00,0.00339949
2001-08-02 00:00:00+00:00,-0.00466990
2001-08-03 00:00:00+00:00,0.00073597
2001-08-06 00:00:00+00:00,-0.00101122
2001-08-07 00:00:00+00:00,-0.00828195
2001-08-08 00:00:00+00:00,0.00343324
2001-08-09 00:00:00+00:00,0.00083225
2001-08-10 00:00:00+00:00,0.00258708
2001-08-13 00:00:00+00:00,0.00875495
2001-08-14 00:00:00+00:00,-0.00082222
2001-08-15 00:00:00+00:00,-0.00594313
2001-08-16 00:00:00+00:00,0.00423105
2001-08-17 00:00:00+00:00,0.00686939
2001-08-20 00:00:00+00:00,0.00000000
2001-08-21 00:00:00+00:00,-0.00864186
2001-08-22 00:00:00+00:00,0.00734080
2001-08-23 00:00:00+00:00,-0.00428129
2001-08-24 00:00:00+00:00,0.00082335
2001-08-27 00:00:00+00:00,-0.00319927
2001-08-28 00:00:00+00:00,0.00119211
2001-08-29 00:00:00+00:00,-0.00045796
2001-08-30 00:00:00+00:00,0.00137451
2001-08-31 00:00:00+00:00,-0.01271962
2001-09-04 00:00:00+00:00,0.00658078
2001-09-05 00:00:00+00:00,0.02261220
2001-09-06 00:00:00+00:00,0.02432407
2001-09-07 00:00:00+00:00,0.00859519
2001-09-10 00:00:00+00:00,0.00184060
2001-09-11 00:00:00+00:00,0.00478117
2001-09-13 00:00:00+00:00,-0.01751972
2001-09-14 00:00:00+00:00,-0.00308094
2001-09-17 00:00:00+00:00,0.00917775
2001-09-18 00:00:00+00:00,-0.00102079
2001-09-19 00:00:00+00:00,0.00640966
2001-09-20 00:00:00+00:00,-0.01707587
2001-09-21 00:00:00+00:00,-0.00723073
2001-09-24 00:00:00+00:00,0.01059402
2001-09-25 00:00:00+00:00,0.00767503
2001-09-26 00:00:00+00:00,0.00278655
2001-09-27 00:00:00+00:00,0.00898481
2001-09-28 00:00:00+00:00,-0.00899660
2001-10-01 00:00:00+00:00,0.01352478
2001-10-02 00:00:00+00:00,0.00712915
2001-10-03 00:00:00+00:00,-0.00653417
2001-10-04 00:00:00+00:00,0.00237508
2001-10-05 00:00:00+00:00,-0.00100246
2001-10-08 00:00:00+00:00,0.00000000
2001-10-09 00:00:00+00:00,-0.00465244
2001-10-10 00:00:00+00:00,-0.00219962
2001-10-11 00:00:00+00:00,0.00082667
2001-10-12 00:00:00+00:00,0.00605727
2001-10-15 00:00:00+00:00,-0.00410509
2001-10-16 00:00:00+00:00,0.00329761
2001-10-17 00:00:00+00:00,-0.00666484
2001-10-18 00:00:00+00:00,0.00101103
2001-10-19 00:00:00+00:00,-0.00532550
2001-10-22 00:00:00+00:00,0.00341549
2001-10-23 00:00:00+00:00,-0.00018399
2001-10-24 00:00:00+00:00,0.00478469
2001-10-25 00:00:00+00:00,0.00119048
2001-10-26 00:00:00+00:00,-0.00338425
2001-10-29 00:00:00+00:00,0.00706681
2001-10-30 00:00:00+00:00,0.00145812
2001-10-31 00:00:00+00:00,-0.00273000
2001-11-01 00:00:00+00:00,0.00136874
2001-11-02 00:00:00+00:00,-0.00273373
2001-11-05 00:00:00+00:00,-0.00548246
2001-11-06 00:00:00+00:00,-0.00588019
2001-11-07 00:00:00+00:00,-0.00323475
2001-11-08 00:00:00+00:00,-0.00927214
2001-11-09 00:00:00+00:00,0.00159102
2001-11-13 00:00:00+00:00,-0.00224257
2001-11-14 00:00:00+00:00,0.00224761
2001-11-15 00:00:00+00:00,0.00551299
2001-11-16 00:00:00+00:00,0.00752718
2001-11-19 00:00:00+00:00,-0.00239808
2001-11-20 00:00:00+00:00,-0.00083210
2001-11-21 00:00:00+00:00,-0.00148052
2001-11-23 00:00:00+00:00,0.01028635
2001-11-26 00:00:00+00:00,0.00027518
2001-11-27 00:00:00+00:00,0.00128381
2001-11-28 00:00:00+00:00,-0.00128217
2001-11-29 00:00:00+00:00,0.00687758
2001-11-30 00:00:00+00:00,0.00637523
2001-12-03 00:00:00+00:00,0.01538462
2001-12-04 00:00:00+00:00,-0.00190062
2001-12-05 00:00:00+00:00,-0.00579925
2001-12-06 00:00:00+00:00,0.02707368
2001-12-07 00:00:00+00:00,0.00125482
2001-12-10 00:00:00+00:00,0.00949480
2001-12-11 00:00:00+00:00,0.00490327
2001-12-12 00:00:00+00:00,-0.00026681
2001-12-13 00:00:00+00:00,-0.00498176
2001-12-14 00:00:00+00:00,0.02056325
2001-12-17 00:00:00+00:00,0.00026281
2001-12-18 00:00:00+00:00,0.00236469
2001-12-19 00:00:00+00:00,-0.00052425
2001-12-20 00:00:00+00:00,0.00393391
2001-12-21 00:00:00+00:00,-0.00574713
2001-12-24 00:00:00+00:00,-0.01173586
2001-12-26 00:00:00+00:00,0.01116625
2001-12-27 00:00:00+00:00,0.01209465
2001-12-28 00:00:00+00:00,-0.00320402
2001-12-31 00:00:00+00:00,0.01094605
2002-01-02 00:00:00+00:00,0.01959268
2002-01-03 00:00:00+00:00,-0.00665824
2002-01-04 00:00:00+00:00,-0.01128457
2002-01-07 00:00:00+00:00,-0.00163048
2002-01-08 00:00:00+00:00,0.01177583
2002-01-09 00:00:00+00:00,-0.00263359
2002-01-10 00:00:00+00:00,0.00195911
2002-01-11 00:00:00+00:00,-0.00510074
2002-01-14 00:00:00+00:00,0.00187986
2002-01-15 00:00:00+00:00,-0.01552239
2002-01-16 00:00:00+00:00,0.00242571
2002-01-17 00:00:00+00:00,0.00319765
2002-01-18 00:00:00+00:00,0.00551344
2002-01-22 00:00:00+00:00,0.01139479
2002-01-23 00:00:00+00:00,-0.00669208
2002-01-24 00:00:00+00:00,0.00298482
2002-01-25 00:00:00+00:00,-0.01675028
2002-01-28 00:00:00+00:00,-0.01080941
2002-01-29 00:00:00+00:00,0.00419617
2002-01-30 00:00:00+00:00,-0.00809611
2002-01-31 00:00:00+00:00,0.01123398
2002-02-01 00:00:00+00:00,-0.00815831
2002-02-04 00:00:00+00:00,0.00323766
2002-02-05 00:00:00+00:00,0.00872220
2002-02-06 00:00:00+00:00,-0.00034587
2002-02-07 00:00:00+00:00,0.00233544
2002-02-08 00:00:00+00:00,0.01139109
2002-02-11 00:00:00+00:00,-0.00503413
2002-02-12 00:00:00+00:00,-0.00643170
2002-02-13 00:00:00+00:00,-0.00069049
2002-02-14 00:00:00+00:00,-0.00587321
2002-02-15 00:00:00+00:00,0.00321460
2002-02-19 00:00:00+00:00,0.01134494
2002-02-20 00:00:00+00:00,-0.00607981
2002-02-21 00:00:00+00:00,0.00275696
2002-02-22 00:00:00+00:00,0.00738895
2002-02-25 00:00:00+00:00,-0.00904051
2002-02-26 00:00:00+00:00,-0.00077459
2002-02-27 00:00:00+00:00,-0.00068906
2002-02-28 00:00:00+00:00,-0.00077573
2002-03-01 00:00:00+00:00,-0.00681446
2002-03-04 00:00:00+00:00,0.01728331
2002-03-05 00:00:00+00:00,0.00557333
2002-03-06 00:00:00+00:00,-0.01068358
2002-03-07 00:00:00+00:00,-0.04322767
2002-03-08 00:00:00+00:00,0.00428495
2002-03-11 00:00:00+00:00,-0.00222677
2002-03-12 00:00:00+00:00,-0.00365582
2002-03-13 00:00:00+00:00,0.00635404
2002-03-14 00:00:00+00:00,0.00471321
2002-03-15 00:00:00+00:00,-0.00079660
2002-03-18 00:00:00+00:00,0.01780494
2002-03-19 00:00:00+00:00,0.00583116
2002-03-20 00:00:00+00:00,-0.00207666
2002-03-21 00:00:00+00:00,0.00138732
2002-03-22 00:00:00+00:00,0.00051953
2002-03-25 00:00:00+00:00,0.00432713
2002-03-26 00:00:00+00:00,-0.00379147
2002-03-27 00:00:00+00:00,-0.00536286
2002-03-28 00:00:00+00:00,-0.00217410
2002-04-01 00:00:00+00:00,0.01690779
2002-04-02 00:00:00+00:00,-0.00197120
2002-04-03 00:00:00+00:00,-0.00300558
2002-04-04 00:00:00+00:00,-0.00714901
2002-04-05 00:00:00+00:00,-0.00294960
2002-04-08 00:00:00+00:00,-0.00713478
2002-04-09 00:00:00+00:00,0.00455701
2002-04-10 00:00:00+00:00,-0.00252988
2002-04-11 00:00:00+00:00,0.00962043
2002-04-12 00:00:00+00:00,0.00000000
2002-04-15 00:00:00+00:00,0.00000000
2002-04-16 00:00:00+00:00,-0.00389813
2002-04-17 00:00:00+00:00,0.00582659
2002-04-18 00:00:00+00:00,-0.00579284
2002-04-19 00:00:00+00:00,0.00521785
2002-04-22 00:00:00+00:00,-0.00510425
2002-04-23 00:00:00+00:00,0.00069565
2002-04-24 00:00:00+00:00,-0.00060827
2002-04-25 00:00:00+00:00,-0.00043474
2002-04-26 00:00:00+00:00,-0.00200070
2002-04-29 00:00:00+00:00,0.00374793
2002-04-30 00:00:00+00:00,0.00060785
2002-05-01 00:00:00+00:00,-0.00242992
2002-05-02 00:00:00+00:00,0.00069595
2002-05-03 00:00:00+00:00,0.00825872
2002-05-06 00:00:00+00:00,0.00215554
2002-05-07 00:00:00+00:00,0.00404371
2002-05-08 00:00:00+00:00,-0.00488432
2002-05-09 00:00:00+00:00,0.00137777
2002-05-10 00:00:00+00:00,-0.00111789
2002-05-13 00:00:00+00:00,-0.00068871
2002-05-14 00:00:00+00:00,-0.00387664
2002-05-15 00:00:00+00:00,0.00337283
2002-05-16 00:00:00+00:00,0.00413722
2002-05-17 00:00:00+00:00,-0.00755365
2002-05-20 00:00:00+00:00,-0.00294067
2002-05-21 00:00:00+00:00,-0.01361901
2002-05-22 00:00:00+00:00,0.00923402
2002-05-23 00:00:00+00:00,0.00087138
2002-05-24 00:00:00+00:00,-0.00252481
2002-05-28 00:00:00+00:00,0.00741905
2002-05-29 00:00:00+00:00,0.00684457
2002-05-30 00:00:00+00:00,-0.00619568
2002-05-31 00:00:00+00:00,0.00164516
2002-06-03 00:00:00+00:00,0.03466459
2002-06-04 00:00:00+00:00,0.01009056
2002-06-05 00:00:00+00:00,0.00411766
2002-06-06 00:00:00+00:00,0.01078952
2002-06-07 00:00:00+00:00,-0.00085172
2002-06-10 00:00:00+00:00,0.00340832
2002-06-11 00:00:00+00:00,0.01820347
2002-06-12 00:00:00+00:00,-0.00842957
2002-06-13 00:00:00+00:00,-0.00748108
2002-06-14 00:00:00+00:00,-0.00394004
2002-06-17 00:00:00+00:00,0.00154785
2002-06-18 00:00:00+00:00,0.00669700
2002-06-19 00:00:00+00:00,0.00162047
2002-06-20 00:00:00+00:00,0.00493869
2002-06-21 00:00:00+00:00,-0.00991357
2002-06-24 00:00:00+00:00,0.00273855
2002-06-25 00:00:00+00:00,0.00580353
2002-06-26 00:00:00+00:00,-0.00593975
2002-06-27 00:00:00+00:00,-0.00017072
2002-06-28 00:00:00+00:00,0.00435414
2002-07-01 00:00:00+00:00,0.00051003
2002-07-02 00:00:00+00:00,-0.00263381
2002-07-03 00:00:00+00:00,-0.00579266
2002-07-05 00:00:00+00:00,-0.00385571
2002-07-08 00:00:00+00:00,0.00060210
2002-07-09 00:00:00+00:00,0.00120347
2002-07-10 00:00:00+00:00,-0.00807075
2002-07-11 00:00:00+00:00,-0.00424132
2002-07-12 00:00:00+00:00,0.00008693
2002-07-15 00:00:00+00:00,0.00999565
2002-07-16 00:00:00+00:00,0.00077453
2002-07-17 00:00:00+00:00,0.00335368
2002-07-18 00:00:00+00:00,0.00385670
2002-07-19 00:00:00+00:00,-0.00401264
2002-07-22 00:00:00+00:00,-0.00068575
2002-07-23 00:00:00+00:00,-0.00874936
2002-07-24 00:00:00+00:00,-0.00216338
2002-07-25 00:00:00+00:00,0.00841211
2002-07-26 00:00:00+00:00,0.00498796
2002-07-29 00:00:00+00:00,0.00042786
2002-07-30 00:00:00+00:00,0.00709948
2002-07-31 00:00:00+00:00,-0.01053168
2002-08-01 00:00:00+00:00,0.00343348
2002-08-02 00:00:00+00:00,0.00085543
2002-08-05 00:00:00+00:00,-0.00042735
2002-08-06 00:00:00+00:00,-0.00555793
