Date,excess_net_ret
2022-07-22,0.0030332122920777153
2022-07-25,-0.0063928329585909134
2022-07-26,0.014354838895959914
2022-07-27,-0.012615134776244239
2022-07-28,0.0012043702527178137
2022-07-29,-0.029676745769881552
2022-08-01,-0.0012287305531337599
2022-08-02,-0.027856220872531007
2022-08-03,0.007412586575390343
2022-08-04,0.02176490288710654
2022-08-05,0.001383210594315137
2022-08-08,-0.010229901669085613
2022-08-09,-0.0022725523786249575
2022-08-10,-0.02431901618499464
2022-08-11,0.025983161311914225
2022-08-12,0.006240268934390148
2022-08-15,-0.004885191105925019
2022-08-16,-0.012238653585910357
2022-08-17,0.0025972620342894523
2022-08-18,-0.009396423588504158
2022-08-19,0.0014190408679777948
2022-08-22,-0.008279361483967239
2022-08-23,-0.0033851873433583713
2022-08-24,-0.014108604237913207
2022-08-25,0.04185030179375999
2022-08-26,0.012257779972585287
2022-08-29,-0.008349425334880818
2022-08-30,-0.0013983371692348062
2022-08-31,-0.0013997116717933684
2022-09-01,-0.01797586605716898
2022-09-02,-0.005755835424133818
2022-09-05,-0.017052869238343142
2022-09-06,-0.0013038348824378698
2022-09-07,-0.005744727614603996
2022-09-08,-0.009314908119658153
2022-09-09,0.028331676846100794
2022-09-13,6.0350088915744725e-05
2022-09-14,-0.024696710144927508
2022-09-15,0.003161770855904569
2022-09-16,-0.011195655036168584
2022-09-19,-0.009291257063615917
2022-09-20,0.009669242166587943
2022-09-21,-0.019583102015004263
2022-09-22,-0.011222093299406299
2022-09-23,-0.01536697450948857
2022-09-26,0.006278537862703467
2022-09-27,-0.0005792993616791026
2022-09-28,-0.03159234212805114
2022-09-29,-0.008306640635186687
2022-09-30,-0.00042926070543164647
2022-10-03,-0.00955936203171381
2022-10-05,0.06170161253366712
2022-10-06,-0.0053993829046088135
2022-10-07,-0.016580014034804122
2022-10-10,-0.03263286373596273
2022-10-11,-0.024896018789045567
2022-10-12,-0.006197109978904177
2022-10-13,-0.02341146442341399
2022-10-14,0.011380523760392358
2022-10-17,-0.0031207885400035057
2022-10-18,0.023200330763147453
2022-10-19,-0.024802358024691357
2022-10-20,-0.017226489218715918
2022-10-21,0.000977447769917477
2022-10-24,-0.07331333363532037
2022-10-25,0.01650484636689474
2022-10-26,0.008349538461538521
2022-10-27,0.0056084071319603725
2022-10-28,-0.04372355195297683
2022-10-31,-0.020930423165036603
2022-11-01,0.05536142828057862
2022-11-02,0.02942658634396904
2022-11-03,-0.03663433195143159
2022-11-04,0.06312289596897218
2022-11-07,0.02716903712461091
2022-11-08,-0.0059594428706326716
2022-11-09,-0.010624319011576124
2022-11-10,-0.024774582913366976
2022-11-11,0.08550809843964659
2022-11-14,0.01994165475381044
2022-11-15,0.043874973444240836
2022-11-16,-0.006661849250687209
2022-11-17,-0.013613755069980001
2022-11-18,-0.0025610522982265666
2022-11-21,-0.014974253968254013
2022-11-22,-0.015200956496519672
2022-11-23,0.00795689559145206
2022-11-24,0.004053092722417037
2022-11-25,-0.002779157801418402
2022-11-28,-0.015455611111111088
2022-11-29,0.06335147882344083
2022-11-30,0.01722717822342478
2022-12-01,0.003321913363927095
2022-12-02,-0.00199090739008422
2022-12-05,0.04892739498073511
2022-12-06,-0.005183953891205088
2022-12-07,-0.031098221099803786
2022-12-08,0.03308602209352207
2022-12-09,0.024245445690084782
2022-12-12,-0.03280555359777556
2022-12-13,0.008930083379426995
2022-12-14,0.005410775132472859
2022-12-15,-0.019150821860442035
2022-12-16,0.003215121518305101
2022-12-19,0.002449003608593472
2022-12-20,-0.016996094169052307
2022-12-21,0.002944856321839062
2022-12-22,0.03227080494015783
2022-12-23,-0.012551969130777984
2022-12-28,0.027000426424063886
2022-12-29,-0.018943987460688
2022-12-30,0.0053794976249484615
2023-01-03,0.015998019052548638
2023-01-04,0.03538612592376984
2023-01-05,0.01575355067541195
2023-01-06,-0.00870625318206977
2023-01-09,0.02233901180729992
2023-01-10,-0.0042246674248972126
2023-01-11,0.007133342206843092
2023-01-12,-0.0021688441043084144
2023-01-13,0.010505613496932529
2023-01-16,-0.008492018750843091
2023-01-17,-0.002712932356142065
2023-01-18,0.0030077395435534142
2023-01-19,-0.004616354822871832
2023-01-20,0.02281505066921608
2023-01-26,0.03378218806556887
2023-01-27,0.005293637052341489
2023-01-30,-0.033137435232753996
2023-01-31,-0.010091843379672638
2023-02-01,0.015566937125480832
2023-02-02,-0.0021101331102599146
2023-02-03,-0.02355450930827597
2023-02-06,-0.024252120936290717
2023-02-07,0.006257362777546384
2023-02-08,-0.008134256159636973
2023-02-09,0.018646995220321257
2023-02-10,-0.024572779947205532
2023-02-13,0.00042710982816256756
2023-02-14,-0.0058680122861006715
2023-02-15,-0.012653686315888155
2023-02-16,0.011834155629165295
2023-02-17,-0.019702918336540066
2023-02-20,0.013938649977662997
2023-02-21,-0.01571010176531672
2023-02-22,-0.017251487405702648
2023-02-23,0.008353996715286839
2023-02-24,-0.026110160608039498
2023-02-27,-0.0035601428949807805
2023-02-28,-0.013888841020082714
2023-03-01,0.05003912721691682
2023-03-02,-0.006919314665127043
2023-03-03,0.011490800452937986
2023-03-06,-0.001428251017574113
2023-03-07,-0.0021530589758342526
2023-03-08,-0.030119710163031336
2023-03-09,-0.011134709014363506
2023-03-10,-0.029584754273504307
2023-03-13,0.01797728844169254
2023-03-14,-0.017771553950636107
2023-03-15,0.018595667788783996
2023-03-16,-0.016083375772308305
2023-03-17,0.026277250514641647
2023-03-20,-0.028557936221419937
2023-03-21,0.017672585939516025
2023-03-22,0.013711326158604712
