Date,DAX
2001-07-06 00:00:00+00:00,-0.02142621
2001-07-09 00:00:00+00:00,0.00211345
2001-07-10 00:00:00+00:00,-0.01265396
2001-07-11 00:00:00+00:00,-0.00025632
2001-07-12 00:00:00+00:00,0.01529784
2001-07-13 00:00:00+00:00,0.00690236
2001-07-16 00:00:00+00:00,-0.01521485
2001-07-17 00:00:00+00:00,0.00084890
2001-07-18 00:00:00+00:00,-0.02205259
2001-07-19 00:00:00+00:00,0.01300954
2001-07-20 00:00:00+00:00,-0.00847603
2001-07-23 00:00:00+00:00,0.00854848
2001-07-24 00:00:00+00:00,-0.02405822
2001-07-25 00:00:00+00:00,-0.01570313
2001-07-26 00:00:00+00:00,0.01693405
2001-07-27 00:00:00+00:00,0.01595092
2001-07-30 00:00:00+00:00,0.00552105
2001-07-31 00:00:00+00:00,0.01038092
2001-08-01 00:00:00+00:00,-0.00195296
2001-08-02 00:00:00+00:00,-0.01131530
2001-08-03 00:00:00+00:00,-0.00387230
2001-08-06 00:00:00+00:00,0.00103663
2001-08-07 00:00:00+00:00,-0.00172592
2001-08-08 00:00:00+00:00,-0.02282158
2001-08-09 00:00:00+00:00,-0.01981599
2001-08-10 00:00:00+00:00,-0.01236462
2001-08-13 00:00:00+00:00,0.00557434
2001-08-14 00:00:00+00:00,0.00872410
2001-08-15 00:00:00+00:00,-0.01252252
2001-08-16 00:00:00+00:00,-0.01651309
2001-08-17 00:00:00+00:00,-0.02857143
2001-08-20 00:00:00+00:00,-0.00487013
2001-08-21 00:00:00+00:00,0.00767681
2001-08-22 00:00:00+00:00,-0.00133321
2001-08-23 00:00:00+00:00,0.00533994
2001-08-24 00:00:00+00:00,0.03006734
2001-08-27 00:00:00+00:00,-0.00073665
2001-08-28 00:00:00+00:00,-0.01842978
2001-08-29 00:00:00+00:00,-0.00206534
2001-08-30 00:00:00+00:00,-0.02558796
2001-08-31 00:00:00+00:00,0.00347557
2001-09-03 00:00:00+00:00,-0.01654801
2001-09-04 00:00:00+00:00,0.04304441
2001-09-05 00:00:00+00:00,-0.06045496
2001-09-06 00:00:00+00:00,-0.06968022
2001-09-07 00:00:00+00:00,-0.06711684
2001-09-10 00:00:00+00:00,-0.01608125
2001-09-11 00:00:00+00:00,-0.09501179
2001-09-12 00:00:00+00:00,0.02634352
2001-09-13 00:00:00+00:00,0.00650240
2001-09-14 00:00:00+00:00,-0.04907628
2001-09-17 00:00:00+00:00,0.01716329
2001-09-18 00:00:00+00:00,-0.00632763
2001-09-19 00:00:00+00:00,-0.03962264
2001-09-20 00:00:00+00:00,-0.06188605
2001-09-21 00:00:00+00:00,0.00615183
2001-09-24 00:00:00+00:00,0.06309353
2001-09-25 00:00:00+00:00,-0.00807636
2001-09-26 00:00:00+00:00,0.00912904
2001-09-27 00:00:00+00:00,0.02713936
2001-09-28 00:00:00+00:00,0.02630326
2001-10-01 00:00:00+00:00,-0.00289922
2001-10-02 00:00:00+00:00,0.00220982
2001-10-03 00:00:00+00:00,0.03539515
2001-10-04 00:00:00+00:00,0.02779646
2001-10-05 00:00:00+00:00,-0.01439477
2001-10-08 00:00:00+00:00,-0.00165966
2001-10-09 00:00:00+00:00,0.00000000
2001-10-10 00:00:00+00:00,0.02914773
2001-10-11 00:00:00+00:00,0.01873788
2001-10-12 00:00:00+00:00,-0.02241015
2001-10-15 00:00:00+00:00,-0.00908304
2001-10-16 00:00:00+00:00,0.02029681
2001-10-17 00:00:00+00:00,-0.00320856
2001-10-18 00:00:00+00:00,-0.01727468
2001-10-19 00:00:00+00:00,-0.00895294
2001-10-22 00:00:00+00:00,0.01927950
2001-10-23 00:00:00+00:00,0.02453524
2001-10-24 00:00:00+00:00,0.01719591
2001-10-25 00:00:00+00:00,-0.01960174
2001-10-26 00:00:00+00:00,0.02390775
2001-10-29 00:00:00+00:00,-0.02882529
2001-10-30 00:00:00+00:00,-0.02382979
2001-10-31 00:00:00+00:00,-0.00207062
2001-11-01 00:00:00+00:00,0.01550726
2001-11-02 00:00:00+00:00,-0.01204431
2001-11-05 00:00:00+00:00,0.04049200
2001-11-06 00:00:00+00:00,-0.00784601
2001-11-07 00:00:00+00:00,0.02973429
2001-11-08 00:00:00+00:00,0.02027442
2001-11-09 00:00:00+00:00,-0.01013649
2001-11-12 00:00:00+00:00,-0.01612086
2001-11-13 00:00:00+00:00,0.02493817
2001-11-14 00:00:00+00:00,-0.00080434
2001-11-15 00:00:00+00:00,0.01559670
2001-11-16 00:00:00+00:00,0.00237789
2001-11-19 00:00:00+00:00,0.02777503
2001-11-20 00:00:00+00:00,-0.01192537
2001-11-21 00:00:00+00:00,-0.00729998
2001-11-22 00:00:00+00:00,0.00627513
2001-11-23 00:00:00+00:00,0.00730780
2001-11-26 00:00:00+00:00,-0.00551364
2001-11-27 00:00:00+00:00,-0.01556269
2001-11-28 00:00:00+00:00,-0.02361427
2001-11-29 00:00:00+00:00,-0.00121433
2001-11-30 00:00:00+00:00,0.00992908
2001-12-03 00:00:00+00:00,0.00491573
2001-12-04 00:00:00+00:00,0.00948388
2001-12-05 00:00:00+00:00,0.09757805
2001-12-06 00:00:00+00:00,-0.00009471
2001-12-07 00:00:00+00:00,-0.01970070
2001-12-10 00:00:00+00:00,-0.03395829
2001-12-11 00:00:00+00:00,0.00165418
2001-12-12 00:00:00+00:00,-0.00845810
2001-12-13 00:00:00+00:00,-0.01960977
2001-12-14 00:00:00+00:00,-0.00660066
2001-12-17 00:00:00+00:00,0.03342394
2001-12-18 00:00:00+00:00,-0.01032635
2001-12-19 00:00:00+00:00,-0.00836697
2001-12-20 00:00:00+00:00,-0.00605519
2001-12-21 00:00:00+00:00,0.01068611
2001-12-27 00:00:00+00:00,0.01976285
2001-12-28 00:00:00+00:00,0.00552326
2002-01-02 00:00:00+00:00,0.00202371
2002-01-03 00:00:00+00:00,0.02211964
2002-01-04 00:00:00+00:00,0.00301091
2002-01-07 00:00:00+00:00,-0.01332083
2002-01-08 00:00:00+00:00,0.00085568
2002-01-09 00:00:00+00:00,0.01225420
2002-01-10 00:00:00+00:00,-0.01407658
2002-01-11 00:00:00+00:00,-0.00114220
2002-01-14 00:00:00+00:00,-0.02858776
2002-01-15 00:00:00+00:00,0.00009810
2002-01-16 00:00:00+00:00,-0.01559588
2002-01-17 00:00:00+00:00,0.02730171
2002-01-18 00:00:00+00:00,-0.00281280
2002-01-21 00:00:00+00:00,-0.00787861
2002-01-22 00:00:00+00:00,-0.00745098
2002-01-23 00:00:00+00:00,0.02528645
2002-01-24 00:00:00+00:00,0.00019268
2002-01-25 00:00:00+00:00,-0.00211905
2002-01-28 00:00:00+00:00,-0.00193050
2002-01-29 00:00:00+00:00,-0.01431335
2002-01-30 00:00:00+00:00,-0.00147174
2002-01-31 00:00:00+00:00,0.00903999
2002-02-01 00:00:00+00:00,-0.00321356
2002-02-04 00:00:00+00:00,-0.01817116
2002-02-05 00:00:00+00:00,-0.01502488
