Date,CRUDE_W
2000-09-07 00:00:00+00:00,0.03294416
2000-09-08 00:00:00+00:00,-0.10058173
2000-09-11 00:00:00+00:00,0.08850807
2000-09-12 00:00:00+00:00,-0.04369576
2000-09-13 00:00:00+00:00,-0.04335299
2000-09-14 00:00:00+00:00,0.02250377
2000-09-15 00:00:00+00:00,0.09719169
2000-09-18 00:00:00+00:00,0.04534090
2000-09-19 00:00:00+00:00,-0.03179496
2000-09-20 00:00:00+00:00,0.01035285
2000-09-21 00:00:00+00:00,-0.06363165
2000-09-22 00:00:00+00:00,-0.07379824
2000-09-25 00:00:00+00:00,-0.06059523
2000-09-26 00:00:00+00:00,-0.00430404
2000-09-27 00:00:00+00:00,-0.00080597
2000-09-28 00:00:00+00:00,-0.06930011
2000-09-29 00:00:00+00:00,0.02850576
2000-10-02 00:00:00+00:00,0.08091238
2000-10-03 00:00:00+00:00,-0.00393601
2000-10-04 00:00:00+00:00,-0.03941600
2000-10-05 00:00:00+00:00,-0.05138620
2000-10-06 00:00:00+00:00,0.02275123
2000-10-09 00:00:00+00:00,0.06259333
2000-10-10 00:00:00+00:00,0.07957957
2000-10-11 00:00:00+00:00,0.00708808
2000-10-12 00:00:00+00:00,0.15897746
2000-10-13 00:00:00+00:00,-0.07463650
2000-10-16 00:00:00+00:00,-0.19764976
2000-10-17 00:00:00+00:00,0.01991032
2000-10-18 00:00:00+00:00,-0.00739924
2000-10-19 00:00:00+00:00,-0.04297190
2000-10-20 00:00:00+00:00,0.05097752
2000-10-23 00:00:00+00:00,0.02730419
2000-10-24 00:00:00+00:00,-0.03870273
2000-10-25 00:00:00+00:00,-0.01654301
2000-10-26 00:00:00+00:00,0.02512966
2000-10-27 00:00:00+00:00,-0.08383793
2000-10-30 00:00:00+00:00,-0.01227144
2000-10-31 00:00:00+00:00,0.00363058
2000-11-01 00:00:00+00:00,0.00552189
2000-11-02 00:00:00+00:00,-0.04220268
2000-11-03 00:00:00+00:00,0.02612201
2000-11-06 00:00:00+00:00,0.00669307
2000-11-07 00:00:00+00:00,0.02187898
2000-11-08 00:00:00+00:00,0.00133035
2000-11-09 00:00:00+00:00,0.03665456
2000-11-10 00:00:00+00:00,-0.01382628
2000-11-13 00:00:00+00:00,0.00242812
2000-11-14 00:00:00+00:00,-0.01687665
2000-11-15 00:00:00+00:00,0.02192423
2000-11-16 00:00:00+00:00,-0.01239934
2000-11-17 00:00:00+00:00,0.03784456
2000-11-20 00:00:00+00:00,-0.03748084
2000-11-21 00:00:00+00:00,0.01250424
2000-11-22 00:00:00+00:00,0.00390272
2000-11-27 00:00:00+00:00,0.00500576
2000-11-28 00:00:00+00:00,-0.02598158
2000-11-29 00:00:00+00:00,0.01476754
2000-11-30 00:00:00+00:00,-0.02759642
2000-12-01 00:00:00+00:00,-0.05238522
2000-12-04 00:00:00+00:00,-0.01326957
2000-12-05 00:00:00+00:00,-0.03621160
2000-12-06 00:00:00+00:00,0.03098577
2000-12-07 00:00:00+00:00,-0.02345799
2000-12-08 00:00:00+00:00,-0.00527142
2000-12-11 00:00:00+00:00,0.03800858
2000-12-12 00:00:00+00:00,-0.01059410
2000-12-13 00:00:00+00:00,-0.06773735
2000-12-14 00:00:00+00:00,-0.04317096
2000-12-15 00:00:00+00:00,0.03884984
2000-12-18 00:00:00+00:00,0.02804131
2000-12-19 00:00:00+00:00,-0.05262515
2000-12-20 00:00:00+00:00,-0.10464933
2000-12-21 00:00:00+00:00,0.05361363
2000-12-22 00:00:00+00:00,-0.00893684
2000-12-26 00:00:00+00:00,0.01583006
2000-12-27 00:00:00+00:00,-0.01476596
2000-12-28 00:00:00+00:00,-0.02832207
2000-12-29 00:00:00+00:00,0.04542989
2001-01-02 00:00:00+00:00,0.01817463
2001-01-03 00:00:00+00:00,0.02669443
2001-01-04 00:00:00+00:00,0.01085966
2001-01-05 00:00:00+00:00,-0.04111372
2001-01-08 00:00:00+00:00,-0.05813512
2001-01-09 00:00:00+00:00,0.03228034
2001-01-10 00:00:00+00:00,0.07748926
2001-01-11 00:00:00+00:00,-0.00135673
2001-01-12 00:00:00+00:00,0.02573496
2001-01-16 00:00:00+00:00,-0.02928681
2001-01-17 00:00:00+00:00,-0.01635352
2001-01-18 00:00:00+00:00,0.02475232
2001-01-19 00:00:00+00:00,0.07448456
2001-01-22 00:00:00+00:00,-0.07023633
2001-01-23 00:00:00+00:00,0.02489808
2001-01-24 00:00:00+00:00,-0.01807913
2001-01-25 00:00:00+00:00,0.01473366
2001-01-26 00:00:00+00:00,0.01142853
2001-01-29 00:00:00+00:00,-0.02672711
2001-01-30 00:00:00+00:00,0.01232125
2001-01-31 00:00:00+00:00,-0.00572642
2001-02-01 00:00:00+00:00,0.05753272
2001-02-02 00:00:00+00:00,0.06606124
2001-02-05 00:00:00+00:00,-0.03371121
2001-02-06 00:00:00+00:00,-0.00397411
2001-02-07 00:00:00+00:00,0.07326706
2001-02-08 00:00:00+00:00,0.01580522
2001-02-09 00:00:00+00:00,-0.01926958
2001-02-12 00:00:00+00:00,-0.01833995
2001-02-13 00:00:00+00:00,0.02047738
2001-02-14 00:00:00+00:00,-0.04093933
2001-02-15 00:00:00+00:00,-0.02475073
2001-02-16 00:00:00+00:00,0.00561396
2001-02-20 00:00:00+00:00,-0.00587153
2001-02-21 00:00:00+00:00,-0.02965026
2001-02-22 00:00:00+00:00,0.02164549
2001-02-23 00:00:00+00:00,0.01487221
2001-02-26 00:00:00+00:00,-0.01579869
2001-02-27 00:00:00+00:00,0.01257241
2001-02-28 00:00:00+00:00,-0.03378460
2001-03-01 00:00:00+00:00,0.02047491
2001-03-02 00:00:00+00:00,0.00794814
2001-03-05 00:00:00+00:00,0.03129777
2001-03-06 00:00:00+00:00,-0.00050787
2001-03-07 00:00:00+00:00,0.05913951
2001-03-08 00:00:00+00:00,-0.03019754
2001-03-09 00:00:00+00:00,-0.01166919
2001-03-12 00:00:00+00:00,0.01110388
2001-03-13 00:00:00+00:00,-0.02693255
2001-03-14 00:00:00+00:00,-0.06012412
2001-03-15 00:00:00+00:00,0.03020387
2001-03-16 00:00:00+00:00,-0.01122658
2001-03-19 00:00:00+00:00,-0.00628493
2001-03-20 00:00:00+00:00,-0.03215655
2001-03-21 00:00:00+00:00,0.03597333
2001-03-22 00:00:00+00:00,-0.02055102
2001-03-23 00:00:00+00:00,0.03922628
2001-03-26 00:00:00+00:00,0.00255556
2001-03-27 00:00:00+00:00,0.00904355
2001-03-28 00:00:00+00:00,-0.07955617
2001-03-29 00:00:00+00:00,0.02242905
2001-03-30 00:00:00+00:00,0.01551991
2001-04-02 00:00:00+00:00,-0.05052445
2001-04-03 00:00:00+00:00,0.02773037
2001-04-04 00:00:00+00:00,0.04541220
2001-04-05 00:00:00+00:00,0.00564668
2001-04-06 00:00:00+00:00,-0.00164346
2001-04-09 00:00:00+00:00,0.02173597
2001-04-10 00:00:00+00:00,0.06928556
2001-04-11 00:00:00+00:00,-0.00708126
2001-04-12 00:00:00+00:00,0.00209793
2001-04-16 00:00:00+00:00,0.04109335
2001-04-17 00:00:00+00:00,-0.01237396
2001-04-18 00:00:00+00:00,0.00424525
2001-04-19 00:00:00+00:00,-0.01348706
2001-04-20 00:00:00+00:00,-0.03905848
2001-04-23 00:00:00+00:00,0.01511132
2001-04-24 00:00:00+00:00,-0.02072253
2001-04-25 00:00:00+00:00,0.02629906
2001-04-26 00:00:00+00:00,0.03109916
2001-04-27 00:00:00+00:00,-0.00155185
2001-04-30 00:00:00+00:00,0.00315161
2001-05-01 00:00:00+00:00,0.01942308
2001-05-02 00:00:00+00:00,-0.03990541
2001-05-03 00:00:00+00:00,0.03278993
2001-05-04 00:00:00+00:00,0.00097749
2001-05-07 00:00:00+00:00,-0.01952649
2001-05-08 00:00:00+00:00,0.00352974
2001-05-09 00:00:00+00:00,0.02598562
2001-05-10 00:00:00+00:00,-0.01190461
2001-05-11 00:00:00+00:00,-0.00586157
2001-05-14 00:00:00+00:00,0.00242504
2001-05-15 00:00:00+00:00,0.00422610
2001-05-16 00:00:00+00:00,-0.01449685
2001-05-17 00:00:00+00:00,0.00642805
2001-05-18 00:00:00+00:00,0.06133940
2001-05-21 00:00:00+00:00,0.00060216
2001-05-22 00:00:00+00:00,-0.01589497
2001-05-23 00:00:00+00:00,-0.00894665
2001-05-24 00:00:00+00:00,-0.04626500
2001-05-25 00:00:00+00:00,0.00425233
2001-05-29 00:00:00+00:00,0.01111498
2001-05-30 00:00:00+00:00,-0.00189985
2001-05-31 00:00:00+00:00,-0.00478084
2001-06-01 00:00:00+00:00,-0.01127946
2001-06-04 00:00:00+00:00,0.01548457
2001-06-05 00:00:00+00:00,0.02005118
2001-06-06 00:00:00+00:00,-0.01684311
2001-06-07 00:00:00+00:00,-0.00835510
2001-06-08 00:00:00+00:00,0.02477402
2001-06-11 00:00:00+00:00,0.01735724
2001-06-12 00:00:00+00:00,0.00873932
2001-06-13 00:00:00+00:00,-0.01699291
2001-06-14 00:00:00+00:00,-0.00400190
2001-06-15 00:00:00+00:00,-0.01753476
2001-06-18 00:00:00+00:00,-0.04206260
2001-06-19 00:00:00+00:00,-0.00521690
2001-06-20 00:00:00+00:00,-0.06903642
2001-06-21 00:00:00+00:00,-0.00312939
2001-06-22 00:00:00+00:00,0.01053917
2001-06-25 00:00:00+00:00,0.02295001
2001-06-26 00:00:00+00:00,-0.01653726
2001-06-27 00:00:00+00:00,-0.06791864
2001-06-28 00:00:00+00:00,-0.00126528
2001-06-29 00:00:00+00:00,0.02789536
2001-07-02 00:00:00+00:00,-0.02005390
2001-07-03 00:00:00+00:00,0.01501577
2001-07-05 00:00:00+00:00,0.02144680
2001-07-06 00:00:00+00:00,0.06092245
2001-07-09 00:00:00+00:00,-0.03568200
2001-07-10 00:00:00+00:00,-0.00425048
2001-07-11 00:00:00+00:00,-0.02730917
2001-07-12 00:00:00+00:00,0.00373139
2001-07-13 00:00:00+00:00,-0.01994658
2001-07-16 00:00:00+00:00,-0.00549674
2001-07-17 00:00:00+00:00,-0.02481909
2001-07-18 00:00:00+00:00,-0.04428945
2001-07-19 00:00:00+00:00,-0.02286985
2001-07-20 00:00:00+00:00,0.07349793
2001-07-23 00:00:00+00:00,0.00653813
2001-07-24 00:00:00+00:00,0.00107046
2001-07-25 00:00:00+00:00,0.03415699
2001-07-26 00:00:00+00:00,-0.00584499
2001-07-27 00:00:00+00:00,0.00297725
2001-07-30 00:00:00+00:00,-0.02158674
2001-07-31 00:00:00+00:00,-0.01753903
2001-08-01 00:00:00+00:00,0.02882093
2001-08-02 00:00:00+00:00,0.06266783
2001-08-03 00:00:00+00:00,-0.00084470
2001-08-06 00:00:00+00:00,0.01037837
2001-08-07 00:00:00+00:00,0.01330136
2001-08-08 00:00:00+00:00,-0.02340322
2001-08-09 00:00:00+00:00,0.00776139
2001-08-10 00:00:00+00:00,0.01294543
2001-08-13 00:00:00+00:00,-0.00676600
2001-08-14 00:00:00+00:00,0.00622559
2001-08-15 00:00:00+00:00,-0.03343966
2001-08-16 00:00:00+00:00,-0.01627100
2001-08-17 00:00:00+00:00,-0.06415627
2001-08-20 00:00:00+00:00,0.03747955
2001-08-21 00:00:00+00:00,0.03334295
2001-08-22 00:00:00+00:00,-0.01750406
2001-08-23 00:00:00+00:00,0.02052514
2001-08-24 00:00:00+00:00,0.02331992
2001-08-27 00:00:00+00:00,-0.00681346
2001-08-28 00:00:00+00:00,0.03281566
2001-08-29 00:00:00+00:00,-0.00597808
2001-08-30 00:00:00+00:00,-0.02887516
2001-08-31 00:00:00+00:00,0.04592298
2001-09-04 00:00:00+00:00,-0.02021144
2001-09-05 00:00:00+00:00,0.00323115
2001-09-06 00:00:00+00:00,0.03902250
2001-09-07 00:00:00+00:00,0.03937421
2001-09-10 00:00:00+00:00,-0.02279290
2001-09-14 00:00:00+00:00,0.13151035
2001-09-17 00:00:00+00:00,-0.03748956
2001-09-18 00:00:00+00:00,-0.07078701
2001-09-19 00:00:00+00:00,-0.06578209
2001-09-20 00:00:00+00:00,-0.02535473
2001-09-21 00:00:00+00:00,-0.05456704
2001-09-24 00:00:00+00:00,-0.19954918
2001-09-25 00:00:00+00:00,-0.01922730
2001-09-26 00:00:00+00:00,0.04901079
2001-09-27 00:00:00+00:00,0.02985077
2001-09-28 00:00:00+00:00,0.05720117
2001-10-01 00:00:00+00:00,-0.01611294
2001-10-02 00:00:00+00:00,-0.03529332
2001-10-03 00:00:00+00:00,-0.05977589
2001-10-04 00:00:00+00:00,0.04806714
2001-10-05 00:00:00+00:00,-0.01747522
2001-10-08 00:00:00+00:00,0.00476125
2001-10-09 00:00:00+00:00,0.00256347
2001-10-10 00:00:00+00:00,0.00518071
2001-10-11 00:00:00+00:00,0.06701031
2001-10-12 00:00:00+00:00,-0.07224523
2001-10-15 00:00:00+00:00,-0.01978241
2001-10-16 00:00:00+00:00,-0.02751954
2001-10-17 00:00:00+00:00,-0.00051593
2001-10-18 00:00:00+00:00,-0.02237422
2001-10-19 00:00:00+00:00,0.04091514
2001-10-22 00:00:00+00:00,-0.00006106
2001-10-23 00:00:00+00:00,-0.02984325
2001-10-24 00:00:00+00:00,0.02467623
2001-10-25 00:00:00+00:00,-0.02313660
2001-10-26 00:00:00+00:00,0.00726284
2001-10-29 00:00:00+00:00,0.00541339
2001-10-30 00:00:00+00:00,-0.02506840
2001-10-31 00:00:00+00:00,-0.03734957
2001-11-01 00:00:00+00:00,-0.04273968
2001-11-02 00:00:00+00:00,0.00952638
2001-11-05 00:00:00+00:00,-0.01958945
2001-11-06 00:00:00+00:00,-0.01688705
2001-11-07 00:00:00+00:00,0.00528440
2001-11-08 00:00:00+00:00,0.06622871
2001-11-09 00:00:00+00:00,0.06926992
2001-11-12 00:00:00+00:00,-0.05168136
2001-11-13 00:00:00+00:00,0.01295967
2001-11-14 00:00:00+00:00,-0.11136871
2001-11-15 00:00:00+00:00,-0.10361934
2001-11-16 00:00:00+00:00,0.04832482
2001-11-19 00:00:00+00:00,0.02808673
2001-11-20 00:00:00+00:00,0.03015914
2001-11-21 00:00:00+00:00,-0.02201647
2001-11-26 00:00:00+00:00,-0.02621501
2001-11-27 00:00:00+00:00,0.04594630
2001-11-28 00:00:00+00:00,0.00190410
2001-11-29 00:00:00+00:00,-0.03082697
2001-11-30 00:00:00+00:00,0.05104160
2001-12-03 00:00:00+00:00,0.04736245
2001-12-04 00:00:00+00:00,-0.02510766
2001-12-05 00:00:00+00:00,-0.01680382
2001-12-06 00:00:00+00:00,-0.05557743
2001-12-07 00:00:00+00:00,0.06549404
2001-12-10 00:00:00+00:00,-0.05725941
2001-12-11 00:00:00+00:00,-0.03567213
2001-12-12 00:00:00+00:00,0.01204351
2001-12-13 00:00:00+00:00,-0.01256651
2001-12-14 00:00:00+00:00,0.07652575
2001-12-17 00:00:00+00:00,-0.00101924
2001-12-18 00:00:00+00:00,0.00092301
2001-12-19 00:00:00+00:00,0.01499393
2001-12-20 00:00:00+00:00,-0.03713731
2001-12-21 00:00:00+00:00,0.02203344
2001-12-26 00:00:00+00:00,0.12665075
2001-12-27 00:00:00+00:00,-0.03019918
2001-12-28 00:00:00+00:00,-0.03715362
2001-12-31 00:00:00+00:00,-0.04116332
2002-01-02 00:00:00+00:00,0.08099410
2002-01-03 00:00:00+00:00,-0.05292384
2002-01-04 00:00:00+00:00,0.08237220
2002-01-07 00:00:00+00:00,-0.01928758
2002-01-08 00:00:00+00:00,-0.01947446
2002-01-09 00:00:00+00:00,-0.05329290
2002-01-10 00:00:00+00:00,0.03880203
2002-01-11 00:00:00+00:00,-0.04002627
2002-01-14 00:00:00+00:00,-0.06146446
2002-01-15 00:00:00+00:00,-0.00350803
2002-01-16 00:00:00+00:00,0.02424870
2002-01-17 00:00:00+00:00,-0.06272929
2002-01-18 00:00:00+00:00,0.00601830
2002-01-22 00:00:00+00:00,0.02715686
2002-01-23 00:00:00+00:00,0.00989319
2002-01-24 00:00:00+00:00,0.00539512
2002-01-25 00:00:00+00:00,0.03450283
2002-01-28 00:00:00+00:00,-0.00053348
2002-01-29 00:00:00+00:00,-0.02868786
2002-01-30 00:00:00+00:00,-0.01580462
2002-01-31 00:00:00+00:00,0.03467311
2002-02-01 00:00:00+00:00,0.05114529
2002-02-04 00:00:00+00:00,-0.02764188
2002-02-05 00:00:00+00:00,-0.00294333
2002-02-06 00:00:00+00:00,-0.02420301
2002-02-07 00:00:00+00:00,-0.00053700
2002-02-08 00:00:00+00:00,0.04298406
2002-02-11 00:00:00+00:00,0.08663740
2002-02-12 00:00:00+00:00,-0.06022339
2002-02-13 00:00:00+00:00,0.02788677
2002-02-14 00:00:00+00:00,-0.00378555
2002-02-15 00:00:00+00:00,0.01305378
2002-02-19 00:00:00+00:00,-0.03677594
2002-02-20 00:00:00+00:00,-0.04266248
2002-02-21 00:00:00+00:00,0.03815232
2002-02-22 00:00:00+00:00,0.00137499
2002-02-25 00:00:00+00:00,-0.03942265
2002-02-26 00:00:00+00:00,0.06864976
2002-02-27 00:00:00+00:00,-0.00285651
2002-02-28 00:00:00+00:00,0.03931386
2002-03-01 00:00:00+00:00,0.05096136
2002-03-04 00:00:00+00:00,0.00353749
2002-03-05 00:00:00+00:00,0.05590350
2002-03-06 00:00:00+00:00,0.00430545
2002-03-07 00:00:00+00:00,0.03949821
2002-03-08 00:00:00+00:00,0.01956598
2002-03-11 00:00:00+00:00,0.04386827
2002-03-12 00:00:00+00:00,-0.00542310
2002-03-13 00:00:00+00:00,-0.00833964
2002-03-14 00:00:00+00:00,-0.00171648
2002-03-15 00:00:00+00:00,-0.00088445
2002-03-18 00:00:00+00:00,0.04083255
2002-03-19 00:00:00+00:00,-0.00495945
2002-03-20 00:00:00+00:00,-0.01522163
2002-03-21 00:00:00+00:00,0.04703692
2002-03-22 00:00:00+00:00,-0.00852578
2002-03-25 00:00:00+00:00,-0.01865878
2002-03-26 00:00:00+00:00,0.02326252
2002-03-27 00:00:00+00:00,0.02218983
2002-03-28 00:00:00+00:00,0.01995791
2002-04-01 00:00:00+00:00,0.02571289
2002-04-02 00:00:00+00:00,0.04342790
2002-04-03 00:00:00+00:00,-0.00695458
2002-04-04 00:00:00+00:00,-0.05355250
2002-04-05 00:00:00+00:00,-0.02614653
2002-04-08 00:00:00+00:00,0.00395422
2002-04-09 00:00:00+00:00,-0.04081581
2002-04-10 00:00:00+00:00,0.00770091
2002-04-11 00:00:00+00:00,-0.06625448
2002-04-12 00:00:00+00:00,-0.08694963
2002-04-15 00:00:00+00:00,0.08627964
2002-04-16 00:00:00+00:00,0.01675802
2002-04-17 00:00:00+00:00,0.05203491
2002-04-18 00:00:00+00:00,-0.00451787
2002-04-19 00:00:00+00:00,0.02358646
2002-04-22 00:00:00+00:00,0.01162657
2002-04-23 00:00:00+00:00,0.00795478
2002-04-24 00:00:00+00:00,-0.01161114
2002-04-25 00:00:00+00:00,0.01759364
2002-04-26 00:00:00+00:00,0.02261504
2002-04-29 00:00:00+00:00,0.01961200
2002-04-30 00:00:00+00:00,-0.00277645
2002-05-01 00:00:00+00:00,-0.02969072
2002-05-02 00:00:00+00:00,-0.03289481
2002-05-03 00:00:00+00:00,0.02206574
2002-05-06 00:00:00+00:00,-0.02590502
2002-05-07 00:00:00+00:00,0.02814245
2002-05-08 00:00:00+00:00,0.04522477
2002-05-09 00:00:00+00:00,0.00422563
2002-05-10 00:00:00+00:00,0.01856233
2002-05-13 00:00:00+00:00,0.02645779
2002-05-14 00:00:00+00:00,0.04166426
2002-05-15 00:00:00+00:00,-0.08109014
2002-05-16 00:00:00+00:00,0.01661123
2002-05-17 00:00:00+00:00,0.00724441
2002-05-20 00:00:00+00:00,0.00568660
2002-05-21 00:00:00+00:00,-0.04009474
2002-05-22 00:00:00+00:00,-0.00160451
2002-05-23 00:00:00+00:00,-0.00783383
2002-05-24 00:00:00+00:00,-0.00981814
