Date,SARONA
2023-04-14 00:00:00+00:00,-0.00095876
2023-04-17 00:00:00+00:00,-0.00009106
2023-04-18 00:00:00+00:00,0.00041744
2023-04-19 00:00:00+00:00,-0.00096045
2023-04-20 00:00:00+00:00,0.00108417
2023-04-21 00:00:00+00:00,-0.00024449
2023-04-24 00:00:00+00:00,-0.00075327
2023-04-25 00:00:00+00:00,0.00087903
2023-04-26 00:00:00+00:00,0.00031626
2023-04-27 00:00:00+00:00,-0.00096101
2023-04-28 00:00:00+00:00,-0.00003992
2023-05-02 00:00:00+00:00,0.00082454
2023-05-03 00:00:00+00:00,-0.00040145
2023-05-04 00:00:00+00:00,0.00189475
2023-05-05 00:00:00+00:00,0.00021033
2023-05-08 00:00:00+00:00,-0.00009523
2023-05-09 00:00:00+00:00,0.00005716
2023-05-10 00:00:00+00:00,0.00026208
2023-05-11 00:00:00+00:00,0.00056898
2023-05-12 00:00:00+00:00,-0.00075623
2023-05-15 00:00:00+00:00,-0.00024591
2023-05-16 00:00:00+00:00,-0.00034900
2023-05-17 00:00:00+00:00,0.00005742
2023-05-19 00:00:00+00:00,-0.00060481
2023-05-22 00:00:00+00:00,-0.00004495
2023-05-23 00:00:00+00:00,-0.00050494
2023-05-24 00:00:00+00:00,-0.00045471
2023-05-25 00:00:00+00:00,-0.00071021
2023-05-26 00:00:00+00:00,-0.00070899
2023-05-30 00:00:00+00:00,0.00107646
2023-05-31 00:00:00+00:00,0.00081783
2023-06-01 00:00:00+00:00,-0.00040457
2023-06-02 00:00:00+00:00,-0.00060865
2023-06-05 00:00:00+00:00,-0.00045389
2023-06-06 00:00:00+00:00,0.00005577
2023-06-07 00:00:00+00:00,-0.00086168
2023-06-08 00:00:00+00:00,-0.00167641
2023-06-09 00:00:00+00:00,-0.00045268
2023-06-12 00:00:00+00:00,-0.00019737
2023-06-13 00:00:00+00:00,-0.00101385
2023-06-14 00:00:00+00:00,-0.00029936
2023-06-15 00:00:00+00:00,-0.00147315
2023-06-16 00:00:00+00:00,0.00016103
2023-06-19 00:00:00+00:00,-0.00035001
2023-06-20 00:00:00+00:00,0.00051877
2023-06-21 00:00:00+00:00,-0.00024964
2023-06-22 00:00:00+00:00,0.00128289
2023-06-23 00:00:00+00:00,0.00148624
2023-06-26 00:00:00+00:00,-0.00025003
2023-06-27 00:00:00+00:00,-0.00127095
2023-06-28 00:00:00+00:00,0.00026006
2023-06-29 00:00:00+00:00,-0.00091442
2023-06-30 00:00:00+00:00,0.00000508
2023-07-03 00:00:00+00:00,0.00036276
2023-07-04 00:00:00+00:00,0.00026054
2023-07-05 00:00:00+00:00,-0.00004707
2023-07-06 00:00:00+00:00,-0.00142546
2023-07-07 00:00:00+00:00,0.00030969
2023-07-10 00:00:00+00:00,-0.00045631
2023-07-11 00:00:00+00:00,-0.00030378
2023-07-12 00:00:00+00:00,0.00097332
2023-07-13 00:00:00+00:00,0.00092165
2023-07-14 00:00:00+00:00,-0.00025256
2023-07-17 00:00:00+00:00,-0.00015033
2023-07-18 00:00:00+00:00,0.00112447
2023-07-19 00:00:00+00:00,0.00117453
2023-07-20 00:00:00+00:00,-0.00244124
2023-07-21 00:00:00+00:00,-0.00045670
2023-07-24 00:00:00+00:00,0.00081770
2023-07-25 00:00:00+00:00,-0.00106823
2023-07-26 00:00:00+00:00,-0.00111975
2023-07-27 00:00:00+00:00,0.00015470
2023-07-28 00:00:00+00:00,0.00046073
2023-07-31 00:00:00+00:00,0.00030787
2023-08-02 00:00:00+00:00,0.00102121
2023-08-03 00:00:00+00:00,-0.00010034
2023-08-04 00:00:00+00:00,-0.00020177
2023-08-07 00:00:00+00:00,0.00020560
2023-08-08 00:00:00+00:00,0.00056097
2023-08-09 00:00:00+00:00,-0.00040605
2023-08-10 00:00:00+00:00,-0.00055857
2023-08-11 00:00:00+00:00,-0.00066036
2023-08-14 00:00:00+00:00,-0.00030423
2023-08-15 00:00:00+00:00,-0.00015167
2023-08-16 00:00:00+00:00,0.00030707
2023-08-17 00:00:00+00:00,-0.00132296
2023-08-18 00:00:00+00:00,0.00005234
2023-08-21 00:00:00+00:00,-0.00066103
2023-08-22 00:00:00+00:00,0.00015384
2023-08-23 00:00:00+00:00,0.00122380
2023-08-24 00:00:00+00:00,-0.00030511
2023-08-25 00:00:00+00:00,-0.00112022
2023-08-28 00:00:00+00:00,0.00076404
2023-08-29 00:00:00+00:00,0.00005101
2023-08-30 00:00:00+00:00,-0.00010161
2023-08-31 00:00:00+00:00,0.00122262
2023-09-01 00:00:00+00:00,-0.00025324
2023-09-04 00:00:00+00:00,-0.00010059
2023-09-05 00:00:00+00:00,-0.00010048
2023-09-06 00:00:00+00:00,-0.00101721
2023-09-07 00:00:00+00:00,0.00015356
2023-09-08 00:00:00+00:00,-0.00020312
2023-09-11 00:00:00+00:00,-0.00045729
2023-09-12 00:00:00+00:00,-0.00030510
2023-09-13 00:00:00+00:00,-0.00081403
2023-09-14 00:00:00+00:00,0.00015332
2023-09-15 00:00:00+00:00,-0.00096671
2023-09-18 00:00:00+00:00,-0.00096701
2023-09-19 00:00:00+00:00,-0.00061101
2023-09-20 00:00:00+00:00,-0.00005059
2023-09-21 00:00:00+00:00,0.00203920
2023-09-22 00:00:00+00:00,0.00005114
2023-09-25 00:00:00+00:00,0.00040752
2023-09-26 00:00:00+00:00,0.00005061
2023-09-27 00:00:00+00:00,0.00005045
2023-09-28 00:00:00+00:00,-0.00071218
2023-09-29 00:00:00+00:00,0.00056026
2023-10-02 00:00:00+00:00,-0.00030529
2023-10-03 00:00:00+00:00,0.00030469
2023-10-04 00:00:00+00:00,0.00010125
2023-10-05 00:00:00+00:00,0.00025385
2023-10-06 00:00:00+00:00,-0.00020435
2023-10-09 00:00:00+00:00,0.00121989
2023-10-10 00:00:00+00:00,-0.00035619
2023-10-11 00:00:00+00:00,-0.00025476
2023-10-12 00:00:00+00:00,-0.00050909
2023-10-13 00:00:00+00:00,0.00020289
2023-10-16 00:00:00+00:00,0.00040611
2023-10-17 00:00:00+00:00,-0.00061060
2023-10-18 00:00:00+00:00,-0.00045790
2023-10-19 00:00:00+00:00,0.00005066
2023-10-20 00:00:00+00:00,0.00106760
2023-10-23 00:00:00+00:00,-0.00010127
2023-10-24 00:00:00+00:00,0.00066037
2023-10-25 00:00:00+00:00,-0.00005100
2023-10-26 00:00:00+00:00,0.00106583
2023-10-27 00:00:00+00:00,0.00010124
2023-10-30 00:00:00+00:00,0.00040539
2023-10-31 00:00:00+00:00,-0.00015269
2023-11-01 00:00:00+00:00,0.00020304
2023-11-02 00:00:00+00:00,-0.00045548
2023-11-03 00:00:00+00:00,0.00045725
2023-11-06 00:00:00+00:00,-0.00091116
2023-11-07 00:00:00+00:00,0.00020347
2023-11-08 00:00:00+00:00,-0.00086085
2023-11-09 00:00:00+00:00,-0.00055674
2023-11-10 00:00:00+00:00,-0.00065778
2023-11-13 00:00:00+00:00,-0.00030318
2023-11-14 00:00:00+00:00,0.00086409
2023-11-15 00:00:00+00:00,-0.00101287
2023-11-16 00:00:00+00:00,0.00040762
2023-11-17 00:00:00+00:00,-0.00025172
2023-11-20 00:00:00+00:00,-0.00009967
2023-11-21 00:00:00+00:00,-0.00015078
2023-11-22 00:00:00+00:00,-0.00030297
2023-11-23 00:00:00+00:00,-0.00070906
2023-11-24 00:00:00+00:00,-0.00075984
2023-11-27 00:00:00+00:00,0.00096589
2023-11-28 00:00:00+00:00,0.00050855
2023-11-29 00:00:00+00:00,0.00076242
2023-11-30 00:00:00+00:00,0.00000172
2023-12-01 00:00:00+00:00,0.00258675
2023-12-04 00:00:00+00:00,0.00050787
2023-12-05 00:00:00+00:00,0.00000132
2023-12-06 00:00:00+00:00,0.00000132
2023-12-07 00:00:00+00:00,-0.00040319
2023-12-08 00:00:00+00:00,-0.00085845
2023-12-11 00:00:00+00:00,-0.00004894
2023-12-12 00:00:00+00:00,0.00000141
2023-12-13 00:00:00+00:00,0.00055843
2023-12-14 00:00:00+00:00,0.00217701
2023-12-15 00:00:00+00:00,-0.00020049
2023-12-18 00:00:00+00:00,-0.00136254
2023-12-19 00:00:00+00:00,-0.00025146
2023-12-20 00:00:00+00:00,-0.00060507
2023-12-21 00:00:00+00:00,-0.00035196
2023-12-22 00:00:00+00:00,-0.00025081
2023-12-27 00:00:00+00:00,-0.00025138
2023-12-28 00:00:00+00:00,0.00025450
2023-12-29 00:00:00+00:00,-0.00040172
2024-01-02 00:00:00+00:00,-0.00014964
2024-01-03 00:00:00+00:00,-0.00070629
2024-01-04 00:00:00+00:00,-0.00126313
2024-01-05 00:00:00+00:00,-0.00025117
2024-01-08 00:00:00+00:00,-0.00004863
2024-01-09 00:00:00+00:00,-0.00045357
2024-01-10 00:00:00+00:00,0.00000197
2024-01-11 00:00:00+00:00,0.00055900
2024-01-12 00:00:00+00:00,0.00116656
2024-01-15 00:00:00+00:00,-0.00045256
2024-01-16 00:00:00+00:00,-0.00020002
2024-01-17 00:00:00+00:00,-0.00085768
2024-01-18 00:00:00+00:00,0.00000231
2024-01-19 00:00:00+00:00,-0.00030111
2024-01-22 00:00:00+00:00,-0.00045297
2024-01-23 00:00:00+00:00,-0.00075673
2024-01-24 00:00:00+00:00,-0.00014950
2024-01-25 00:00:00+00:00,0.00111656
2024-01-26 00:00:00+00:00,0.00005300
2024-01-29 00:00:00+00:00,0.00055880
2024-01-30 00:00:00+00:00,-0.00075615
2024-01-31 00:00:00+00:00,0.00045764
2024-02-01 00:00:00+00:00,-0.00004835
2024-02-02 00:00:00+00:00,-0.00151432
2024-02-05 00:00:00+00:00,-0.00156660
2024-02-06 00:00:00+00:00,0.00030584
2024-02-07 00:00:00+00:00,0.00005262
2024-02-08 00:00:00+00:00,-0.00075735
2024-02-09 00:00:00+00:00,-0.00055498
2024-02-12 00:00:00+00:00,0.00096418
2024-02-13 00:00:00+00:00,0.00187424
2024-02-14 00:00:00+00:00,-0.00014986
2024-02-15 00:00:00+00:00,-0.00014983
2024-02-16 00:00:00+00:00,-0.00100928
2024-02-19 00:00:00+00:00,0.00000172
2024-02-20 00:00:00+00:00,0.00035618
2024-02-21 00:00:00+00:00,-0.00075699
2024-02-22 00:00:00+00:00,-0.00050449
2024-02-23 00:00:00+00:00,0.00040596
2024-02-26 00:00:00+00:00,-0.00070701
2024-02-27 00:00:00+00:00,-0.00025129
2024-02-28 00:00:00+00:00,-0.00004876
2024-02-29 00:00:00+00:00,0.00035639
2024-03-01 00:00:00+00:00,0.00035649
2024-03-04 00:00:00+00:00,-0.00045278
2024-03-05 00:00:00+00:00,-0.00040250
2024-03-06 00:00:00+00:00,-0.00080710
2024-03-07 00:00:00+00:00,-0.00040270
2024-03-08 00:00:00+00:00,-0.00009905
2024-03-11 00:00:00+00:00,-0.00030157
2024-03-12 00:00:00+00:00,-0.00050386
2024-03-13 00:00:00+00:00,-0.00030184
2024-03-14 00:00:00+00:00,-0.00045380
2024-03-15 00:00:00+00:00,-0.00095987
2024-03-18 00:00:00+00:00,-0.00009919
2024-03-19 00:00:00+00:00,0.00020465
2024-03-20 00:00:00+00:00,0.00035666
2024-03-21 00:00:00+00:00,0.00253328
2024-03-22 00:00:00+00:00,0.00015398
2024-03-25 00:00:00+00:00,-0.00025057
2024-03-26 00:00:00+00:00,-0.00025041
2024-03-27 00:00:00+00:00,0.00005299
2024-03-28 00:00:00+00:00,-0.00019969
