Date,US-STAPLES
2011-12-02 00:00:00+00:00,-0.00568182
2011-12-05 00:00:00+00:00,0.00759734
2011-12-06 00:00:00+00:00,0.00565944
2011-12-07 00:00:00+00:00,0.00188679
2011-12-08 00:00:00+00:00,-0.01759347
2011-12-09 00:00:00+00:00,0.01711569
2011-12-12 00:00:00+00:00,-0.01791326
2011-12-13 00:00:00+00:00,-0.00951475
2011-12-14 00:00:00+00:00,-0.00512328
2011-12-15 00:00:00+00:00,0.00901191
2011-12-16 00:00:00+00:00,-0.00414673
2011-12-19 00:00:00+00:00,-0.00797194
2011-12-20 00:00:00+00:00,0.03937260
2011-12-21 00:00:00+00:00,0.02260597
2011-12-22 00:00:00+00:00,-0.00310463
2011-12-23 00:00:00+00:00,0.01741294
2011-12-27 00:00:00+00:00,0.00061652
2011-12-28 00:00:00+00:00,-0.00801233
2011-12-29 00:00:00+00:00,0.01237624
2011-12-30 00:00:00+00:00,-0.01168512
2012-01-03 00:00:00+00:00,0.00000000
2012-01-04 00:00:00+00:00,-0.00587508
2012-01-05 00:00:00+00:00,-0.00062035
2012-01-06 00:00:00+00:00,-0.01179026
2012-01-09 00:00:00+00:00,0.00000000
2012-01-10 00:00:00+00:00,0.00811486
2012-01-11 00:00:00+00:00,-0.00994716
2012-01-12 00:00:00+00:00,0.00187441
2012-01-13 00:00:00+00:00,-0.00124844
2012-01-17 00:00:00+00:00,0.00749532
2012-01-18 00:00:00+00:00,0.00124456
2012-01-19 00:00:00+00:00,0.00373134
2012-01-20 00:00:00+00:00,0.00434513
2012-01-23 00:00:00+00:00,-0.00309693
2012-01-24 00:00:00+00:00,-0.01054591
2012-01-25 00:00:00+00:00,0.01933271
2012-01-26 00:00:00+00:00,-0.00494132
2012-01-27 00:00:00+00:00,-0.01424149
2012-01-30 00:00:00+00:00,-0.01247272
2012-01-31 00:00:00+00:00,0.00000000
2012-02-01 00:00:00+00:00,0.01380609
2012-02-02 00:00:00+00:00,0.00685572
2012-02-03 00:00:00+00:00,0.00993789
2012-02-06 00:00:00+00:00,-0.00247219
2012-02-07 00:00:00+00:00,0.00185644
2012-02-08 00:00:00+00:00,-0.00123648
2012-02-09 00:00:00+00:00,0.01237241
2012-02-10 00:00:00+00:00,-0.00491854
2012-02-13 00:00:00+00:00,0.00801233
2012-02-14 00:00:00+00:00,0.00552486
2012-02-15 00:00:00+00:00,0.00000000
2012-02-16 00:00:00+00:00,0.01408020
2012-02-17 00:00:00+00:00,0.00000000
2012-02-21 00:00:00+00:00,-0.01094225
2012-02-22 00:00:00+00:00,-0.00366748
2012-02-23 00:00:00+00:00,0.00673607
2012-02-24 00:00:00+00:00,0.00671346
2012-02-27 00:00:00+00:00,0.00000000
2012-02-28 00:00:00+00:00,0.00608273
2012-02-29 00:00:00+00:00,0.00667071
2012-03-01 00:00:00+00:00,-0.00543971
2012-03-02 00:00:00+00:00,0.00303030
2012-03-05 00:00:00+00:00,0.00907716
2012-03-06 00:00:00+00:00,-0.01507724
2012-03-07 00:00:00+00:00,0.00121396
2012-03-08 00:00:00+00:00,0.01486200
2012-03-09 00:00:00+00:00,0.00361228
2012-03-12 00:00:00+00:00,0.00781250
2012-03-13 00:00:00+00:00,0.00089793
2012-03-14 00:00:00+00:00,-0.00239234
2012-03-15 00:00:00+00:00,0.00179856
2012-03-16 00:00:00+00:00,-0.00089767
2012-03-19 00:00:00+00:00,0.00149745
2012-03-20 00:00:00+00:00,-0.00059809
2012-03-21 00:00:00+00:00,0.00149611
2012-03-22 00:00:00+00:00,0.00029878
2012-03-23 00:00:00+00:00,0.00238949
2012-03-26 00:00:00+00:00,0.00744934
2012-03-27 00:00:00+00:00,0.00000000
2012-03-28 00:00:00+00:00,-0.00266193
2012-03-29 00:00:00+00:00,-0.00177936
2012-03-30 00:00:00+00:00,0.00653595
2012-04-02 00:00:00+00:00,0.00737898
2012-04-03 00:00:00+00:00,-0.00585995
2012-04-04 00:00:00+00:00,-0.00176835
2012-04-05 00:00:00+00:00,-0.00118099
2012-04-06 00:00:00+00:00,0.00000000
2012-04-09 00:00:00+00:00,-0.00798108
2012-04-10 00:00:00+00:00,-0.00923719
2012-04-11 00:00:00+00:00,0.00451128
2012-04-12 00:00:00+00:00,0.00089820
2012-04-13 00:00:00+00:00,0.00059827
2012-04-16 00:00:00+00:00,0.00388640
2012-04-17 00:00:00+00:00,0.01042287
2012-04-18 00:00:00+00:00,-0.00029472
2012-04-19 00:00:00+00:00,-0.00412736
2012-04-20 00:00:00+00:00,0.00917703
2012-04-23 00:00:00+00:00,-0.01408038
2012-04-24 00:00:00+00:00,0.00029753
2012-04-25 00:00:00+00:00,0.00624628
2012-04-26 00:00:00+00:00,0.00798108
2012-04-27 00:00:00+00:00,0.00000000
2012-04-30 00:00:00+00:00,-0.00351906
2012-05-01 00:00:00+00:00,0.00264862
2012-05-02 00:00:00+00:00,0.00205459
2012-05-03 00:00:00+00:00,0.00087873
2012-05-04 00:00:00+00:00,-0.00790167
2012-05-07 00:00:00+00:00,0.00000000
2012-05-08 00:00:00+00:00,-0.00147493
2012-05-09 00:00:00+00:00,-0.00472674
2012-05-10 00:00:00+00:00,0.00682695
2012-05-11 00:00:00+00:00,-0.00294811
2012-05-14 00:00:00+00:00,-0.00354820
2012-05-15 00:00:00+00:00,-0.00089021
2012-05-16 00:00:00+00:00,0.00297000
2012-05-17 00:00:00+00:00,-0.00740302
2012-05-18 00:00:00+00:00,-0.00596659
2012-05-21 00:00:00+00:00,0.00360144
2012-05-22 00:00:00+00:00,0.00179426
2012-05-23 00:00:00+00:00,-0.00358209
2012-05-24 00:00:00+00:00,0.00898742
2012-05-25 00:00:00+00:00,0.00059382
2012-05-29 00:00:00+00:00,0.00563798
2012-05-30 00:00:00+00:00,-0.00708174
2012-05-31 00:00:00+00:00,-0.00326895
2012-06-01 00:00:00+00:00,-0.01699463
2012-06-04 00:00:00+00:00,0.00181984
2012-06-05 00:00:00+00:00,0.00000000
2012-06-06 00:00:00+00:00,0.01330422
2012-06-07 00:00:00+00:00,0.01045713
2012-06-08 00:00:00+00:00,0.01280143
2012-06-11 00:00:00+00:00,-0.00354715
2012-06-12 00:00:00+00:00,0.00474637
2012-06-13 00:00:00+00:00,-0.00649542
2012-06-14 00:00:00+00:00,0.01277860
2012-06-15 00:00:00+00:00,0.00176056
2012-06-18 00:00:00+00:00,0.00087873
2012-06-19 00:00:00+00:00,0.00146327
2012-06-20 00:00:00+00:00,-0.00730567
2012-06-21 00:00:00+00:00,-0.00559317
2012-06-22 00:00:00+00:00,-0.00088810
2012-06-25 00:00:00+00:00,-0.00770370
2012-06-26 00:00:00+00:00,0.00238877
2012-06-27 00:00:00+00:00,0.00565982
2012-06-28 00:00:00+00:00,0.00325829
2012-06-29 00:00:00+00:00,0.01682905
2012-07-02 00:00:00+00:00,0.00813008
2012-07-03 00:00:00+00:00,0.00316820
2012-07-05 00:00:00+00:00,0.00057422
2012-07-06 00:00:00+00:00,-0.00430416
2012-07-09 00:00:00+00:00,-0.00144092
2012-07-10 00:00:00+00:00,0.00144300
2012-07-11 00:00:00+00:00,0.00201729
2012-07-12 00:00:00+00:00,-0.00086281
2012-07-13 00:00:00+00:00,0.01036269
2012-07-16 00:00:00+00:00,-0.00313390
2012-07-17 00:00:00+00:00,0.00371535
2012-07-18 00:00:00+00:00,-0.00056948
2012-07-19 00:00:00+00:00,-0.00113960
2012-07-20 00:00:00+00:00,-0.00684541
2012-07-23 00:00:00+00:00,-0.00861574
2012-07-24 00:00:00+00:00,-0.00782155
2012-07-26 00:00:00+00:00,0.02160584
2012-07-27 00:00:00+00:00,0.01028865
2012-07-30 00:00:00+00:00,0.00282885
2012-07-31 00:00:00+00:00,0.00112835
2012-08-01 00:00:00+00:00,-0.00591716
2012-08-02 00:00:00+00:00,-0.00821995
2012-08-03 00:00:00+00:00,0.01543298
2012-08-06 00:00:00+00:00,0.00281452
2012-08-07 00:00:00+00:00,-0.00701656
2012-08-08 00:00:00+00:00,0.00593556
2012-08-09 00:00:00+00:00,-0.00309076
2012-08-10 00:00:00+00:00,-0.00169109
2012-08-13 00:00:00+00:00,-0.00112931
2012-08-14 00:00:00+00:00,0.00480497
2012-08-15 00:00:00+00:00,0.00028129
2012-08-16 00:00:00+00:00,0.00168729
2012-08-17 00:00:00+00:00,0.00084222
2012-08-20 00:00:00+00:00,0.00000000
2012-08-21 00:00:00+00:00,0.00000000
2012-08-22 00:00:00+00:00,-0.00869565
2012-08-23 00:00:00+00:00,-0.00735710
2012-08-24 00:00:00+00:00,0.00798176
2012-08-27 00:00:00+00:00,0.00197964
2012-08-28 00:00:00+00:00,0.00282247
2012-08-29 00:00:00+00:00,-0.00281452
2012-08-30 00:00:00+00:00,-0.00423370
2012-08-31 00:00:00+00:00,0.00453515
2012-09-04 00:00:00+00:00,0.00000000
2012-09-05 00:00:00+00:00,-0.00056433
2012-09-06 00:00:00+00:00,0.01044608
2012-09-07 00:00:00+00:00,-0.00756101
2012-09-10 00:00:00+00:00,0.00028153
2012-09-11 00:00:00+00:00,-0.00422178
2012-09-12 00:00:00+00:00,-0.00056529
2012-09-13 00:00:00+00:00,0.04779412
2012-09-14 00:00:00+00:00,-0.00366404
2012-09-17 00:00:00+00:00,0.00169731
2012-09-18 00:00:00+00:00,0.00649534
2012-09-19 00:00:00+00:00,0.00364759
2012-09-20 00:00:00+00:00,0.00419346
2012-09-21 00:00:00+00:00,0.00194878
2012-09-24 00:00:00+00:00,-0.00138927
2012-09-25 00:00:00+00:00,-0.00890373
2012-09-26 00:00:00+00:00,0.00084222
2012-09-27 00:00:00+00:00,0.00364656
2012-09-28 00:00:00+00:00,-0.00335383
2012-10-01 00:00:00+00:00,0.00981492
2012-10-02 00:00:00+00:00,-0.00249931
2012-10-03 00:00:00+00:00,0.00306236
2012-10-04 00:00:00+00:00,0.00388565
2012-10-05 00:00:00+00:00,0.00414708
2012-10-08 00:00:00+00:00,-0.00192731
2012-10-09 00:00:00+00:00,-0.00606897
2012-10-10 00:00:00+00:00,-0.00749376
2012-10-11 00:00:00+00:00,-0.00223714
2012-10-12 00:00:00+00:00,0.00252242
2012-10-15 00:00:00+00:00,0.00335477
2012-10-16 00:00:00+00:00,0.00167177
2012-10-17 00:00:00+00:00,0.00778860
2012-10-18 00:00:00+00:00,-0.00690036
2012-10-19 00:00:00+00:00,-0.00444691
2012-10-22 00:00:00+00:00,-0.00865438
2012-10-23 00:00:00+00:00,-0.01182765
2012-10-24 00:00:00+00:00,-0.00170989
2012-10-25 00:00:00+00:00,0.00485298
2012-10-26 00:00:00+00:00,-0.00255682
2012-10-31 00:00:00+00:00,0.00256337
2012-11-01 00:00:00+00:00,0.00227273
2012-11-02 00:00:00+00:00,-0.00708617
2012-11-05 00:00:00+00:00,-0.00085641
2012-11-06 00:00:00+00:00,0.00485714
2012-11-07 00:00:00+00:00,-0.01080466
2012-11-08 00:00:00+00:00,-0.00546134
2012-11-09 00:00:00+00:00,-0.00115607
2012-11-12 00:00:00+00:00,-0.00376157
2012-11-13 00:00:00+00:00,0.00377578
2012-11-14 00:00:00+00:00,-0.01620370
2012-11-15 00:00:00+00:00,-0.00411765
2012-11-16 00:00:00+00:00,0.00974601
2012-11-19 00:00:00+00:00,0.01579409
2012-11-20 00:00:00+00:00,0.00287936
2012-11-21 00:00:00+00:00,0.00315820
2012-11-23 00:00:00+00:00,0.00944476
2012-11-26 00:00:00+00:00,-0.00170116
2012-11-27 00:00:00+00:00,0.00340812
2012-11-28 00:00:00+00:00,0.00396264
2012-11-29 00:00:00+00:00,0.00563857
2012-11-30 00:00:00+00:00,0.00336417
2012-12-03 00:00:00+00:00,0.00167645
2012-12-04 00:00:00+00:00,-0.00669456
2012-12-05 00:00:00+00:00,0.00196574
2012-12-06 00:00:00+00:00,0.00112108
2012-12-07 00:00:00+00:00,0.00614201
2012-12-10 00:00:00+00:00,0.00000000
2012-12-11 00:00:00+00:00,0.00055648
2012-12-12 00:00:00+00:00,0.00250278
2012-12-13 00:00:00+00:00,0.00277393
2012-12-17 00:00:00+00:00,0.00112360
2012-12-18 00:00:00+00:00,0.00364759
2012-12-19 00:00:00+00:00,-0.01118256
2012-12-20 00:00:00+00:00,0.00254453
2012-12-21 00:00:00+00:00,-0.00958827
2012-12-24 00:00:00+00:00,-0.00313212
2012-12-26 00:00:00+00:00,-0.00656955
2012-12-27 00:00:00+00:00,0.00115009
2012-12-28 00:00:00+00:00,-0.00861574
2012-12-31 00:00:00+00:00,0.00000000
2013-01-02 00:00:00+00:00,0.03505214
2013-01-03 00:00:00+00:00,-0.00279877
2013-01-04 00:00:00+00:00,0.00336795
2013-01-07 00:00:00+00:00,-0.00559441
2013-01-08 00:00:00+00:00,-0.00253165
2013-01-09 00:00:00+00:00,0.00112803
2013-01-10 00:00:00+00:00,0.00563380
2013-01-11 00:00:00+00:00,0.00392157
2013-01-14 00:00:00+00:00,0.00418527
2013-01-15 00:00:00+00:00,0.00305640
2013-01-16 00:00:00+00:00,-0.00166205
2013-01-17 00:00:00+00:00,0.00804661
2013-01-18 00:00:00+00:00,0.00110102
2013-01-22 00:00:00+00:00,0.00219962
2013-01-23 00:00:00+00:00,0.00027435
2013-01-24 00:00:00+00:00,0.00274273
2013-01-25 00:00:00+00:00,0.00273523
2013-01-28 00:00:00+00:00,0.00300055
2013-01-29 00:00:00+00:00,0.00598314
2013-01-30 00:00:00+00:00,-0.00243309
2013-01-31 00:00:00+00:00,-0.00054201
2013-02-01 00:00:00+00:00,0.00623644
2013-02-04 00:00:00+00:00,-0.00754514
2013-02-05 00:00:00+00:00,0.01004616
2013-02-06 00:00:00+00:00,0.00107527
2013-02-07 00:00:00+00:00,0.00644468
2013-02-08 00:00:00+00:00,-0.00160085
2013-02-11 00:00:00+00:00,0.00000000
2013-02-12 00:00:00+00:00,-0.00026724
2013-02-13 00:00:00+00:00,0.00026731
2013-02-14 00:00:00+00:00,0.00213789
2013-02-15 00:00:00+00:00,0.00053333
2013-02-19 00:00:00+00:00,0.01172708
2013-02-20 00:00:00+00:00,0.00210748
2013-02-21 00:00:00+00:00,-0.00131441
2013-02-22 00:00:00+00:00,0.00394841
2013-02-25 00:00:00+00:00,-0.01048768
2013-02-26 00:00:00+00:00,0.00158983
2013-02-27 00:00:00+00:00,0.00793651
2013-02-28 00:00:00+00:00,0.00078740
2013-03-01 00:00:00+00:00,-0.00340939
2013-03-04 00:00:00+00:00,0.01105263
2013-03-05 00:00:00+00:00,0.00338365
2013-03-06 00:00:00+00:00,-0.00183282
2013-03-07 00:00:00+00:00,0.06912682
2013-03-08 00:00:00+00:00,0.00077882
2013-03-11 00:00:00+00:00,0.00285566
2013-03-12 00:00:00+00:00,-0.00621762
2013-03-13 00:00:00+00:00,0.00130344
2013-03-14 00:00:00+00:00,0.00494663
2013-03-15 00:00:00+00:00,-0.00440415
2013-03-18 00:00:00+00:00,-0.00364299
2013-03-19 00:00:00+00:00,0.00809611
2013-03-20 00:00:00+00:00,0.01036269
2013-03-21 00:00:00+00:00,-0.00230769
2013-03-22 00:00:00+00:00,0.00796710
2013-03-25 00:00:00+00:00,0.00000000
2013-03-26 00:00:00+00:00,0.00994391
2013-03-27 00:00:00+00:00,-0.00227215
2013-03-28 00:00:00+00:00,0.00354251
2013-04-01 00:00:00+00:00,-0.00126072
2013-04-02 00:00:00+00:00,0.01287554
2013-04-03 00:00:00+00:00,-0.01146560
2013-04-04 00:00:00+00:00,0.00479072
2013-04-05 00:00:00+00:00,-0.00803011
2013-04-08 00:00:00+00:00,0.00986592
2013-04-09 00:00:00+00:00,0.00200401
2013-04-10 00:00:00+00:00,0.00775000
2013-04-11 00:00:00+00:00,0.00595386
2013-04-12 00:00:00+00:00,0.00197287
2013-04-15 00:00:00+00:00,-0.01107556
2013-04-16 00:00:00+00:00,0.01418616
2013-04-17 00:00:00+00:00,-0.00711656
2013-04-18 00:00:00+00:00,-0.00370737
2013-04-19 00:00:00+00:00,0.01538080
2013-04-22 00:00:00+00:00,0.00293183
2013-04-23 00:00:00+00:00,0.00633374
2013-04-24 00:00:00+00:00,-0.01113532
2013-04-25 00:00:00+00:00,-0.00122399
2013-04-26 00:00:00+00:00,0.00147059
2013-04-29 00:00:00+00:00,0.00195791
2013-04-30 00:00:00+00:00,-0.00244260
2013-05-01 00:00:00+00:00,0.00000000
2013-05-02 00:00:00+00:00,0.00416259
2013-05-03 00:00:00+00:00,0.00560839
2013-05-06 00:00:00+00:00,-0.00945684
2013-05-07 00:00:00+00:00,0.00856793
2013-05-08 00:00:00+00:00,0.00024272
2013-05-09 00:00:00+00:00,-0.00825042
2013-05-10 00:00:00+00:00,0.00513824
2013-05-13 00:00:00+00:00,0.00170399
2013-05-14 00:00:00+00:00,0.01069259
2013-05-15 00:00:00+00:00,0.01130079
2013-05-16 00:00:00+00:00,-0.00665716
2013-05-17 00:00:00+00:00,0.07173723
2013-05-20 00:00:00+00:00,-0.00908656
2013-05-21 00:00:00+00:00,0.00024131
2013-05-22 00:00:00+00:00,-0.00241255
2013-05-23 00:00:00+00:00,-0.00096735
2013-05-24 00:00:00+00:00,0.00629388
2013-05-28 00:00:00+00:00,0.00264614
2013-05-29 00:00:00+00:00,-0.01967370
2013-05-30 00:00:00+00:00,-0.00293686
2013-05-31 00:00:00+00:00,-0.00908198
2013-06-03 00:00:00+00:00,-0.00470647
2013-06-04 00:00:00+00:00,0.00572424
2013-06-05 00:00:00+00:00,-0.01113586
2013-06-06 00:00:00+00:00,0.00400400
2013-06-07 00:00:00+00:00,0.01394113
2013-06-10 00:00:00+00:00,-0.00221239
2013-06-11 00:00:00+00:00,-0.00147820
2013-06-12 00:00:00+00:00,-0.00419442
2013-06-13 00:00:00+00:00,-0.03022795
2013-06-14 00:00:00+00:00,0.00024722
2013-06-17 00:00:00+00:00,0.00815620
2013-06-18 00:00:00+00:00,0.00343221
2013-06-19 00:00:00+00:00,-0.01710237
2013-06-20 00:00:00+00:00,-0.03455133
2013-06-21 00:00:00+00:00,0.01493306
2013-06-24 00:00:00+00:00,-0.00380518
2013-06-25 00:00:00+00:00,0.00050929
2013-06-26 00:00:00+00:00,0.01043523
2013-06-27 00:00:00+00:00,0.00453401
2013-06-28 00:00:00+00:00,-0.00376128
2013-07-01 00:00:00+00:00,0.00528568
2013-07-02 00:00:00+00:00,0.00075113
2013-07-03 00:00:00+00:00,-0.00150113
2013-07-05 00:00:00+00:00,-0.00300677
2013-07-08 00:00:00+00:00,0.01407389
2013-07-09 00:00:00+00:00,0.00817844
2013-07-10 00:00:00+00:00,0.00344149
2013-07-11 00:00:00+00:00,0.01494366
2013-07-12 00:00:00+00:00,-0.00120685
2013-07-15 00:00:00+00:00,0.00120831
2013-07-16 00:00:00+00:00,-0.00313782
2013-07-17 00:00:00+00:00,0.00072639
2013-07-18 00:00:00+00:00,0.00338737
2013-07-19 00:00:00+00:00,0.00554618
2013-07-22 00:00:00+00:00,-0.00023981
2013-07-23 00:00:00+00:00,-0.00263852
2013-07-24 00:00:00+00:00,-0.00769601
2013-07-25 00:00:00+00:00,0.00557441
2013-07-26 00:00:00+00:00,0.00024102
2013-07-29 00:00:00+00:00,0.00746988
2013-07-30 00:00:00+00:00,-0.00908873
2013-07-31 00:00:00+00:00,-0.00217234
2013-08-01 00:00:00+00:00,0.00822448
2013-08-02 00:00:00+00:00,0.00000000
2013-08-05 00:00:00+00:00,0.00047985
2013-08-06 00:00:00+00:00,0.00000000
2013-08-07 00:00:00+00:00,-0.00479616
2013-08-08 00:00:00+00:00,0.00530120
2013-08-09 00:00:00+00:00,-0.00551294
2013-08-12 00:00:00+00:00,-0.00241022
2013-08-13 00:00:00+00:00,0.00000000
2013-08-14 00:00:00+00:00,-0.00579850
2013-08-15 00:00:00+00:00,-0.01579587
2013-08-16 00:00:00+00:00,-0.00716049
2013-08-19 00:00:00+00:00,-0.00174086
2013-08-21 00:00:00+00:00,-0.00498256
2013-08-22 00:00:00+00:00,0.00050075
2013-08-23 00:00:00+00:00,0.00550551
2013-08-26 00:00:00+00:00,-0.01169736
2013-08-27 00:00:00+00:00,-0.00503651
2013-08-28 00:00:00+00:00,-0.00683371
2013-08-29 00:00:00+00:00,0.00484200
2013-08-30 00:00:00+00:00,-0.00050723
2013-09-03 00:00:00+00:00,-0.00050749
2013-09-04 00:00:00+00:00,0.00583905
2013-09-05 00:00:00+00:00,-0.00026940
2013-09-06 00:00:00+00:00,0.00100985
2013-09-09 00:00:00+00:00,0.00706179
2013-09-10 00:00:00+00:00,0.00100175
2013-09-11 00:00:00+00:00,0.00675507
2013-09-12 00:00:00+00:00,-0.00273224
2013-09-13 00:00:00+00:00,0.00672478
2013-09-16 00:00:00+00:00,0.00964869
2013-09-17 00:00:00+00:00,0.00318549
2013-09-18 00:00:00+00:00,0.01221299
2013-09-19 00:00:00+00:00,-0.00434363
2013-09-20 00:00:00+00:00,-0.00727096
2013-09-23 00:00:00+00:00,-0.00317383
2013-09-24 00:00:00+00:00,-0.00685770
2013-09-25 00:00:00+00:00,-0.00690506
2013-09-26 00:00:00+00:00,0.00297989
2013-09-27 00:00:00+00:00,-0.00594206
2013-09-30 00:00:00+00:00,-0.01070984
2013-10-01 00:00:00+00:00,0.00478348
2013-10-02 00:00:00+00:00,-0.00075169
2013-10-03 00:00:00+00:00,-0.00225677
2013-10-04 00:00:00+00:00,0.00000000
2013-10-07 00:00:00+00:00,-0.00301583
2013-10-08 00:00:00+00:00,0.00201664
2013-10-09 00:00:00+00:00,-0.00226415
2013-10-10 00:00:00+00:00,0.01714574
2013-10-11 00:00:00+00:00,0.00520575
2013-10-14 00:00:00+00:00,0.00271270
2013-10-15 00:00:00+00:00,-0.00713232
2013-10-16 00:00:00+00:00,0.00569730
2013-10-17 00:00:00+00:00,0.01773399
2013-10-18 00:00:00+00:00,0.00242014
2013-10-21 00:00:00+00:00,-0.00217286
2013-10-22 00:00:00+00:00,0.01548512
2013-10-23 00:00:00+00:00,0.00000000
2013-10-24 00:00:00+00:00,-0.00166786
2013-10-25 00:00:00+00:00,0.00286396
2013-10-28 00:00:00+00:00,0.01142313
