Date,ROBUSTA
2010-06-22 00:00:00+00:00,-0.00637304
2010-06-23 00:00:00+00:00,0.01910480
2010-06-24 00:00:00+00:00,0.08859190
2010-06-25 00:00:00+00:00,0.05516921
2010-06-28 00:00:00+00:00,0.01654278
2010-06-29 00:00:00+00:00,-0.01288137
2010-06-30 00:00:00+00:00,0.03643309
2010-07-01 00:00:00+00:00,0.04388931
2010-07-02 00:00:00+00:00,-0.01530449
2010-07-05 00:00:00+00:00,-0.04630119
2010-07-06 00:00:00+00:00,-0.07194532
2010-07-07 00:00:00+00:00,0.02301461
2010-07-08 00:00:00+00:00,0.03233897
2010-07-09 00:00:00+00:00,0.01413534
2010-07-12 00:00:00+00:00,-0.00352625
2010-07-13 00:00:00+00:00,0.01875285
2010-07-14 00:00:00+00:00,0.01334896
2010-07-15 00:00:00+00:00,0.02482587
2010-07-16 00:00:00+00:00,0.01253472
2010-07-19 00:00:00+00:00,-0.03119420
2010-07-20 00:00:00+00:00,-0.05088218
2010-07-21 00:00:00+00:00,-0.02376831
2010-07-22 00:00:00+00:00,0.02271177
2010-07-23 00:00:00+00:00,0.04729370
2010-07-26 00:00:00+00:00,-0.00810803
2010-07-27 00:00:00+00:00,-0.02090913
2010-07-28 00:00:00+00:00,0.02647084
2010-07-29 00:00:00+00:00,0.03078064
2010-07-30 00:00:00+00:00,0.03604670
2010-08-02 00:00:00+00:00,-0.00939635
2010-08-03 00:00:00+00:00,-0.06581593
2010-08-04 00:00:00+00:00,0.02763487
2010-08-05 00:00:00+00:00,-0.00058329
2010-08-06 00:00:00+00:00,-0.02387846
2010-08-09 00:00:00+00:00,0.00918058
2010-08-10 00:00:00+00:00,-0.01944385
2010-08-11 00:00:00+00:00,0.00113966
2010-08-12 00:00:00+00:00,0.03402107
2010-08-13 00:00:00+00:00,-0.00114777
2010-08-16 00:00:00+00:00,0.00055049
2010-08-17 00:00:00+00:00,0.01693391
2010-08-18 00:00:00+00:00,-0.03640927
2010-08-19 00:00:00+00:00,-0.00172621
2010-08-20 00:00:00+00:00,0.04567312
2010-08-23 00:00:00+00:00,-0.01564894
2010-08-24 00:00:00+00:00,-0.15420757
2010-08-25 00:00:00+00:00,-0.05489310
2010-08-26 00:00:00+00:00,0.00626955
2010-08-27 00:00:00+00:00,0.04632086
2010-08-31 00:00:00+00:00,0.00548202
2010-09-01 00:00:00+00:00,0.01278166
2010-09-02 00:00:00+00:00,-0.00730128
2010-09-03 00:00:00+00:00,-0.00549966
2010-09-06 00:00:00+00:00,-0.02075960
2010-09-07 00:00:00+00:00,0.00369532
2010-09-08 00:00:00+00:00,0.01850296
2010-09-09 00:00:00+00:00,-0.04894534
2010-09-10 00:00:00+00:00,-0.01070061
2010-09-13 00:00:00+00:00,-0.00949165
2010-09-14 00:00:00+00:00,0.02544526
2010-09-15 00:00:00+00:00,0.04775216
2010-09-16 00:00:00+00:00,0.02944963
2010-09-17 00:00:00+00:00,0.01934277
2010-09-20 00:00:00+00:00,-0.01799069
2010-09-21 00:00:00+00:00,0.01812196
2010-09-22 00:00:00+00:00,0.03173961
2010-09-23 00:00:00+00:00,0.04774369
2010-09-24 00:00:00+00:00,-0.01152939
2010-09-27 00:00:00+00:00,0.01040795
2010-09-28 00:00:00+00:00,0.03454685
2010-09-29 00:00:00+00:00,-0.03285803
2010-09-30 00:00:00+00:00,-0.00865084
2010-10-01 00:00:00+00:00,0.01625580
2010-10-04 00:00:00+00:00,-0.10286145
2010-10-05 00:00:00+00:00,0.00660835
2010-10-06 00:00:00+00:00,-0.01322011
2010-10-07 00:00:00+00:00,-0.00604980
2010-10-08 00:00:00+00:00,0.04112247
2010-10-11 00:00:00+00:00,-0.03202437
2010-10-12 00:00:00+00:00,0.03129179
2010-10-13 00:00:00+00:00,-0.00772123
2010-10-14 00:00:00+00:00,0.00296276
2010-10-15 00:00:00+00:00,0.00057927
2010-10-18 00:00:00+00:00,-0.00060977
