Date,KOSDAQ
2021-07-27 00:00:00+00:00,-0.00284746
2021-07-28 00:00:00+00:00,-0.02216481
2021-07-29 00:00:00+00:00,0.02036884
2021-07-30 00:00:00+00:00,-0.03765862
2021-08-02 00:00:00+00:00,0.01417060
2021-08-03 00:00:00+00:00,0.00410959
2021-08-04 00:00:00+00:00,0.02953297
2021-08-05 00:00:00+00:00,0.00216582
2021-08-06 00:00:00+00:00,0.00283650
2021-08-09 00:00:00+00:00,0.00303051
2021-08-10 00:00:00+00:00,-0.00409561
2021-08-11 00:00:00+00:00,0.01484947
2021-08-12 00:00:00+00:00,-0.01165219
2021-08-13 00:00:00+00:00,-0.00894551
2021-08-17 00:00:00+00:00,-0.05367888
2021-08-18 00:00:00+00:00,0.03320053
2021-08-19 00:00:00+00:00,-0.04274327
2021-08-20 00:00:00+00:00,-0.01667840
2021-08-23 00:00:00+00:00,0.03592643
2021-08-24 00:00:00+00:00,0.02031304
2021-08-25 00:00:00+00:00,0.00129543
2021-08-26 00:00:00+00:00,0.02533025
2021-08-27 00:00:00+00:00,-0.00162624
2021-08-30 00:00:00+00:00,0.01045202
2021-08-31 00:00:00+00:00,0.02277002
2021-09-01 00:00:00+00:00,0.01867040
2021-09-02 00:00:00+00:00,-0.00648706
2021-09-03 00:00:00+00:00,0.01148052
2021-09-06 00:00:00+00:00,-0.00475185
2021-09-07 00:00:00+00:00,0.00126204
2021-09-08 00:00:00+00:00,-0.01824333
2021-09-09 00:00:00+00:00,-0.00466248
2021-09-10 00:00:00+00:00,0.00739986
2021-09-13 00:00:00+00:00,-0.01004111
2021-09-14 00:00:00+00:00,0.01436351
2021-09-15 00:00:00+00:00,0.01067042
2021-09-16 00:00:00+00:00,-0.00112882
2021-09-17 00:00:00+00:00,0.00565047
2021-09-23 00:00:00+00:00,-0.00039662
2021-09-24 00:00:00+00:00,-0.00218225
2021-09-27 00:00:00+00:00,-0.00622970
2021-09-28 00:00:00+00:00,-0.02734245
2021-09-29 00:00:00+00:00,-0.00980459
2021-09-30 00:00:00+00:00,0.00733970
2021-10-01 00:00:00+00:00,-0.02130877
2021-10-05 00:00:00+00:00,-0.10696727
2021-10-06 00:00:00+00:00,-0.03670977
2021-10-07 00:00:00+00:00,0.03141825
2021-10-08 00:00:00+00:00,-0.00266475
