Date,FTSE250
2001-09-26 00:00:00+00:00,0.00773503
2001-09-27 00:00:00+00:00,-0.00760719
2001-09-28 00:00:00+00:00,0.04254264
2001-10-01 00:00:00+00:00,-0.02331002
2001-10-02 00:00:00+00:00,-0.01533019
2001-10-03 00:00:00+00:00,0.00891266
2001-10-04 00:00:00+00:00,0.06190852
2001-10-05 00:00:00+00:00,0.00975330
2001-10-08 00:00:00+00:00,-0.01503616
2001-10-09 00:00:00+00:00,0.00527325
2001-10-10 00:00:00+00:00,0.02649197
2001-10-11 00:00:00+00:00,0.05172739
2001-10-12 00:00:00+00:00,0.01573716
2001-10-15 00:00:00+00:00,-0.00958817
2001-10-16 00:00:00+00:00,0.01541284
2001-10-17 00:00:00+00:00,0.02876912
2001-10-18 00:00:00+00:00,-0.03177738
2001-10-19 00:00:00+00:00,-0.02462380
2001-10-22 00:00:00+00:00,-0.01994276
2001-10-23 00:00:00+00:00,0.01566580
2001-10-24 00:00:00+00:00,0.00777202
2001-10-25 00:00:00+00:00,0.00534562
2001-10-26 00:00:00+00:00,0.02031250
2001-10-29 00:00:00+00:00,-0.01883702
2001-10-30 00:00:00+00:00,-0.03821422
2001-10-31 00:00:00+00:00,0.01217228
2001-11-01 00:00:00+00:00,-0.00837677
2001-11-02 00:00:00+00:00,0.01962617
2001-11-05 00:00:00+00:00,0.01888190
2001-11-06 00:00:00+00:00,0.01962223
2001-11-07 00:00:00+00:00,0.01489284
2001-11-08 00:00:00+00:00,0.04561024
2001-11-09 00:00:00+00:00,0.01145576
2001-11-12 00:00:00+00:00,-0.02418507
2001-11-13 00:00:00+00:00,0.03973040
2001-11-14 00:00:00+00:00,0.02696121
2001-11-15 00:00:00+00:00,0.03261243
2001-11-16 00:00:00+00:00,-0.00371622
2001-11-19 00:00:00+00:00,0.03553901
2001-11-20 00:00:00+00:00,-0.01047556
2001-11-21 00:00:00+00:00,-0.02323638
2001-11-22 00:00:00+00:00,0.00253678
2001-11-23 00:00:00+00:00,0.00168919
2001-11-26 00:00:00+00:00,0.00962025
2001-11-27 00:00:00+00:00,-0.00722204
2001-11-28 00:00:00+00:00,-0.01837182
2001-11-29 00:00:00+00:00,-0.01445824
2001-11-30 00:00:00+00:00,0.00274160
2001-12-03 00:00:00+00:00,-0.00667351
2001-12-04 00:00:00+00:00,0.00995708
2001-12-05 00:00:00+00:00,0.04491024
2001-12-06 00:00:00+00:00,0.03090803
2001-12-07 00:00:00+00:00,-0.00329056
2001-12-10 00:00:00+00:00,-0.02027695
2001-12-11 00:00:00+00:00,-0.00999167
2001-12-12 00:00:00+00:00,-0.00585774
2001-12-13 00:00:00+00:00,-0.01363636
2001-12-14 00:00:00+00:00,-0.00477897
2001-12-17 00:00:00+00:00,0.00360144
2001-12-18 00:00:00+00:00,0.00478469
2001-12-19 00:00:00+00:00,-0.00272109
2001-12-20 00:00:00+00:00,-0.00238745
2001-12-21 00:00:00+00:00,0.00427350
2001-12-24 00:00:00+00:00,0.00000000
2001-12-27 00:00:00+00:00,-0.00034043
2001-12-28 00:00:00+00:00,0.01084378
2001-12-31 00:00:00+00:00,0.00236008
2002-01-02 00:00:00+00:00,0.02036694
2002-01-03 00:00:00+00:00,0.02983831
2002-01-04 00:00:00+00:00,0.02529566
2002-01-07 00:00:00+00:00,0.00129765
2002-01-08 00:00:00+00:00,-0.01588846
2002-01-09 00:00:00+00:00,-0.00604674
2002-01-10 00:00:00+00:00,-0.01393443
2002-01-11 00:00:00+00:00,0.00841862
2002-01-14 00:00:00+00:00,-0.01824608
2002-01-15 00:00:00+00:00,-0.00132692
2002-01-16 00:00:00+00:00,-0.02622407
2002-01-17 00:00:00+00:00,0.00319543
2002-01-18 00:00:00+00:00,-0.00033582
2002-01-21 00:00:00+00:00,-0.00319060
2002-01-22 00:00:00+00:00,0.00285906
2002-01-23 00:00:00+00:00,-0.00738999
2002-01-24 00:00:00+00:00,0.00337154
2002-01-25 00:00:00+00:00,-0.00917200
2002-01-28 00:00:00+00:00,-0.00059172
2002-01-29 00:00:00+00:00,-0.01454422
2002-01-30 00:00:00+00:00,-0.02223169
2002-01-31 00:00:00+00:00,0.01576227
2002-02-01 00:00:00+00:00,0.00546915
2002-02-04 00:00:00+00:00,-0.01150503
2002-02-05 00:00:00+00:00,-0.01979943
2002-02-06 00:00:00+00:00,-0.00467452
2002-02-07 00:00:00+00:00,0.00208225
2002-02-08 00:00:00+00:00,0.00936037
2002-02-11 00:00:00+00:00,0.01130480
2002-02-12 00:00:00+00:00,0.00240220
2002-02-13 00:00:00+00:00,-0.00531277
2002-02-14 00:00:00+00:00,0.00352264
2002-02-15 00:00:00+00:00,0.00300223
2002-02-18 00:00:00+00:00,-0.00471052
2002-02-19 00:00:00+00:00,-0.01579670
2002-02-20 00:00:00+00:00,-0.01574939
2002-02-21 00:00:00+00:00,0.00244222
2002-02-22 00:00:00+00:00,-0.01846368
2002-02-25 00:00:00+00:00,0.01652602
2002-02-26 00:00:00+00:00,0.01918047
2002-02-27 00:00:00+00:00,0.01537133
2002-02-28 00:00:00+00:00,0.00017141
2002-03-01 00:00:00+00:00,0.01388175
2002-03-04 00:00:00+00:00,0.03285386
2002-03-05 00:00:00+00:00,-0.00420307
2002-03-06 00:00:00+00:00,0.00688150
2002-03-07 00:00:00+00:00,0.03044496
2002-03-08 00:00:00+00:00,0.00856813
2002-03-11 00:00:00+00:00,0.00590648
2002-03-12 00:00:00+00:00,-0.00441682
2002-03-13 00:00:00+00:00,0.00131449
2002-03-14 00:00:00+00:00,-0.00114867
2002-03-15 00:00:00+00:00,0.00065714
2002-03-18 00:00:00+00:00,0.00131341
2002-03-19 00:00:00+00:00,0.00196754
2002-03-20 00:00:00+00:00,0.00294840
2002-03-21 00:00:00+00:00,0.00809617
2002-03-22 00:00:00+00:00,-0.00154761
2002-03-25 00:00:00+00:00,0.00228273
2002-03-26 00:00:00+00:00,-0.01266234
2002-03-27 00:00:00+00:00,0.01163744
2002-03-28 00:00:00+00:00,0.01140622
2002-04-02 00:00:00+00:00,0.00955930
2002-04-03 00:00:00+00:00,-0.00612804
2002-04-04 00:00:00+00:00,-0.00938208
2002-04-05 00:00:00+00:00,0.01243296
2002-04-08 00:00:00+00:00,-0.01558714
