Date,HEATOIL
2000-10-02 00:00:00+00:00,0.07389334
2000-10-03 00:00:00+00:00,0.00837872
2000-10-04 00:00:00+00:00,0.00093759
2000-10-05 00:00:00+00:00,-0.07400083
2000-10-06 00:00:00+00:00,0.00788422
2000-10-09 00:00:00+00:00,0.05499474
2000-10-10 00:00:00+00:00,0.08686105
2000-10-11 00:00:00+00:00,0.03829190
2000-10-12 00:00:00+00:00,0.11998818
2000-10-13 00:00:00+00:00,-0.11017264
2000-10-16 00:00:00+00:00,-0.08902834
2000-10-17 00:00:00+00:00,-0.01788467
2000-10-18 00:00:00+00:00,0.00669806
2000-10-19 00:00:00+00:00,-0.04028387
2000-10-20 00:00:00+00:00,0.04784740
2000-10-23 00:00:00+00:00,0.05319571
2000-10-24 00:00:00+00:00,-0.01319921
2000-10-25 00:00:00+00:00,-0.03261415
2000-10-26 00:00:00+00:00,0.01598827
2000-10-27 00:00:00+00:00,-0.07353992
2000-10-30 00:00:00+00:00,0.00032096
2000-10-31 00:00:00+00:00,-0.01723584
2000-11-01 00:00:00+00:00,0.00916640
2000-11-02 00:00:00+00:00,-0.01848071
2000-11-03 00:00:00+00:00,-0.01875146
2000-11-06 00:00:00+00:00,-0.01081484
2000-11-07 00:00:00+00:00,0.06756015
2000-11-08 00:00:00+00:00,0.01788376
2000-11-09 00:00:00+00:00,0.10864500
2000-11-10 00:00:00+00:00,-0.01642486
2000-11-13 00:00:00+00:00,0.02041656
2000-11-14 00:00:00+00:00,0.06668006
2000-11-15 00:00:00+00:00,0.04265912
2000-11-16 00:00:00+00:00,-0.03502057
2000-11-17 00:00:00+00:00,-0.02685149
2000-11-20 00:00:00+00:00,0.03077996
2000-11-21 00:00:00+00:00,0.00275292
2000-11-22 00:00:00+00:00,-0.01500736
2000-11-27 00:00:00+00:00,-0.00988533
2000-11-28 00:00:00+00:00,-0.10157879
2000-11-29 00:00:00+00:00,0.03520090
2000-11-30 00:00:00+00:00,0.00543266
2000-12-01 00:00:00+00:00,-0.09436475
2000-12-04 00:00:00+00:00,0.05098333
2000-12-05 00:00:00+00:00,-0.05868679
2000-12-06 00:00:00+00:00,0.07136671
2000-12-07 00:00:00+00:00,-0.03096788
2000-12-08 00:00:00+00:00,-0.08789809
2000-12-11 00:00:00+00:00,0.08459070
2000-12-12 00:00:00+00:00,-0.04375400
2000-12-13 00:00:00+00:00,-0.09953569
2000-12-14 00:00:00+00:00,-0.05521680
2000-12-15 00:00:00+00:00,0.05644315
2000-12-18 00:00:00+00:00,0.01377807
2000-12-19 00:00:00+00:00,-0.06950723
2000-12-20 00:00:00+00:00,-0.11538929
2000-12-21 00:00:00+00:00,0.01682062
2000-12-22 00:00:00+00:00,0.01883923
2000-12-26 00:00:00+00:00,0.08174905
2000-12-27 00:00:00+00:00,0.01651376
2000-12-28 00:00:00+00:00,-0.06605950
2000-12-29 00:00:00+00:00,0.07267732
2001-01-02 00:00:00+00:00,-0.04000483
2001-01-03 00:00:00+00:00,-0.00646815
2001-01-04 00:00:00+00:00,0.00182905
2001-01-05 00:00:00+00:00,-0.00170702
2001-01-08 00:00:00+00:00,-0.08147054
2001-01-09 00:00:00+00:00,-0.03936508
2001-01-10 00:00:00+00:00,0.10191973
2001-01-11 00:00:00+00:00,-0.02008614
2001-01-12 00:00:00+00:00,0.00645963
2001-01-16 00:00:00+00:00,-0.05765900
2001-01-17 00:00:00+00:00,-0.04963235
2001-01-18 00:00:00+00:00,0.04911433
2001-01-19 00:00:00+00:00,0.09166120
2001-01-22 00:00:00+00:00,-0.00579053
2001-01-23 00:00:00+00:00,-0.02392115
2001-01-24 00:00:00+00:00,-0.06497320
2001-01-25 00:00:00+00:00,0.02150269
2001-01-26 00:00:00+00:00,0.02245587
2001-01-29 00:00:00+00:00,-0.06509713
2001-01-30 00:00:00+00:00,-0.01655642
2001-01-31 00:00:00+00:00,-0.05036629
2001-02-01 00:00:00+00:00,0.04886691
2001-02-02 00:00:00+00:00,0.10872465
2001-02-05 00:00:00+00:00,-0.02664624
2001-02-06 00:00:00+00:00,-0.00038590
2001-02-07 00:00:00+00:00,0.04878036
2001-02-08 00:00:00+00:00,0.03605418
2001-02-09 00:00:00+00:00,-0.04795868
2001-02-12 00:00:00+00:00,-0.04372480
2001-02-13 00:00:00+00:00,-0.02229353
2001-02-14 00:00:00+00:00,-0.04472789
2001-02-15 00:00:00+00:00,-0.04234270
2001-02-16 00:00:00+00:00,0.00798898
2001-02-20 00:00:00+00:00,-0.01906997
2001-02-21 00:00:00+00:00,-0.02213934
2001-02-22 00:00:00+00:00,-0.00657131
2001-02-23 00:00:00+00:00,0.00729196
2001-02-26 00:00:00+00:00,-0.01508998
2001-02-27 00:00:00+00:00,-0.00281770
2001-02-28 00:00:00+00:00,-0.03800509
2001-03-01 00:00:00+00:00,0.02202707
2001-03-02 00:00:00+00:00,0.02532352
2001-03-05 00:00:00+00:00,0.04258010
2001-03-06 00:00:00+00:00,-0.02560926
2001-03-07 00:00:00+00:00,0.03412746
2001-03-08 00:00:00+00:00,-0.02651736
2001-03-09 00:00:00+00:00,-0.00957522
2001-03-12 00:00:00+00:00,0.00445927
2001-03-13 00:00:00+00:00,-0.00890993
2001-03-14 00:00:00+00:00,-0.07655703
2001-03-15 00:00:00+00:00,0.00934443
2001-03-16 00:00:00+00:00,-0.00421083
2001-03-19 00:00:00+00:00,-0.02919405
2001-03-20 00:00:00+00:00,-0.00149596
2001-03-21 00:00:00+00:00,0.06318311
2001-03-22 00:00:00+00:00,-0.00771470
2001-03-23 00:00:00+00:00,0.08271117
2001-03-26 00:00:00+00:00,0.00197712
2001-03-27 00:00:00+00:00,0.04430008
2001-03-28 00:00:00+00:00,-0.10628874
2001-03-29 00:00:00+00:00,0.02446127
2001-03-30 00:00:00+00:00,0.00000000
2001-04-02 00:00:00+00:00,-0.08043666
2001-04-03 00:00:00+00:00,0.05879719
2001-04-04 00:00:00+00:00,0.07991863
2001-04-05 00:00:00+00:00,0.02190396
2001-04-06 00:00:00+00:00,-0.01964062
2001-04-09 00:00:00+00:00,0.02120787
2001-04-10 00:00:00+00:00,0.13646467
2001-04-11 00:00:00+00:00,0.00957741
2001-04-12 00:00:00+00:00,-0.02509791
2001-04-16 00:00:00+00:00,0.09104046
2001-04-17 00:00:00+00:00,-0.02360217
2001-04-18 00:00:00+00:00,-0.02998966
2001-04-19 00:00:00+00:00,-0.00078637
2001-04-20 00:00:00+00:00,-0.03304051
2001-04-23 00:00:00+00:00,-0.02384772
2001-04-24 00:00:00+00:00,-0.02466626
2001-04-25 00:00:00+00:00,0.05061392
2001-04-26 00:00:00+00:00,0.05121043
2001-04-27 00:00:00+00:00,-0.03089705
2001-04-30 00:00:00+00:00,-0.01131728
2001-05-01 00:00:00+00:00,0.02760534
2001-05-02 00:00:00+00:00,-0.05245303
2001-05-03 00:00:00+00:00,0.05847718
2001-05-04 00:00:00+00:00,0.00104058
2001-05-07 00:00:00+00:00,-0.04690139
2001-05-08 00:00:00+00:00,0.00624917
2001-05-09 00:00:00+00:00,0.04595418
2001-05-10 00:00:00+00:00,0.00142668
2001-05-11 00:00:00+00:00,-0.02073613
2001-05-14 00:00:00+00:00,-0.01925848
2001-05-15 00:00:00+00:00,0.03238171
2001-05-16 00:00:00+00:00,0.02189470
2001-05-17 00:00:00+00:00,0.01173904
2001-05-18 00:00:00+00:00,0.05367831
2001-05-21 00:00:00+00:00,0.00571370
2001-05-22 00:00:00+00:00,-0.01275700
2001-05-23 00:00:00+00:00,0.02404984
2001-05-24 00:00:00+00:00,-0.04458689
2001-05-25 00:00:00+00:00,-0.01370540
2001-05-29 00:00:00+00:00,-0.01518795
2001-05-30 00:00:00+00:00,-0.00114807
2001-05-31 00:00:00+00:00,-0.01544524
2001-06-01 00:00:00+00:00,-0.03298544
2001-06-04 00:00:00+00:00,0.00117662
2001-06-05 00:00:00+00:00,0.02546357
2001-06-06 00:00:00+00:00,-0.00941935
2001-06-07 00:00:00+00:00,-0.01686559
2001-06-08 00:00:00+00:00,0.01764706
2001-06-11 00:00:00+00:00,0.04162328
2001-06-12 00:00:00+00:00,0.04878669
2001-06-13 00:00:00+00:00,-0.00161190
2001-06-14 00:00:00+00:00,0.06517703
2001-06-15 00:00:00+00:00,-0.05685955
2001-06-18 00:00:00+00:00,-0.03230598
2001-06-19 00:00:00+00:00,0.00396521
2001-06-20 00:00:00+00:00,-0.07142857
2001-06-21 00:00:00+00:00,-0.01098029
2001-06-22 00:00:00+00:00,-0.01503659
2001-06-25 00:00:00+00:00,0.01246482
2001-06-26 00:00:00+00:00,-0.02078628
2001-06-27 00:00:00+00:00,-0.07863189
2001-06-28 00:00:00+00:00,0.00084034
2001-06-29 00:00:00+00:00,0.02801905
2001-07-02 00:00:00+00:00,-0.01661360
2001-07-03 00:00:00+00:00,0.01518529
2001-07-05 00:00:00+00:00,0.02197650
2001-07-06 00:00:00+00:00,0.03923431
2001-07-09 00:00:00+00:00,-0.02599477
2001-07-10 00:00:00+00:00,-0.01547231
2001-07-11 00:00:00+00:00,-0.04739729
2001-07-12 00:00:00+00:00,0.00364759
2001-07-13 00:00:00+00:00,-0.05121746
2001-07-16 00:00:00+00:00,-0.00086046
2001-07-17 00:00:00+00:00,-0.00301724
2001-07-18 00:00:00+00:00,-0.01136527
2001-07-19 00:00:00+00:00,-0.01848079
2001-07-20 00:00:00+00:00,0.05289450
2001-07-23 00:00:00+00:00,0.00128921
2001-07-24 00:00:00+00:00,0.00529479
2001-07-25 00:00:00+00:00,0.05507191
2001-07-26 00:00:00+00:00,0.02334320
2001-07-27 00:00:00+00:00,-0.01580539
2001-07-30 00:00:00+00:00,-0.01150236
2001-07-31 00:00:00+00:00,-0.02772733
2001-08-01 00:00:00+00:00,0.00973888
2001-08-02 00:00:00+00:00,0.07625334
2001-08-03 00:00:00+00:00,-0.01368193
2001-08-06 00:00:00+00:00,-0.00258742
2001-08-07 00:00:00+00:00,0.02237103
2001-08-08 00:00:00+00:00,-0.01160934
2001-08-09 00:00:00+00:00,0.01671437
2001-08-10 00:00:00+00:00,0.02128243
2001-08-13 00:00:00+00:00,-0.00532836
2001-08-14 00:00:00+00:00,0.02137038
2001-08-15 00:00:00+00:00,-0.01255949
2001-08-16 00:00:00+00:00,-0.01024072
2001-08-17 00:00:00+00:00,-0.03489771
2001-08-20 00:00:00+00:00,0.01759476
2001-08-21 00:00:00+00:00,0.04049987
2001-08-22 00:00:00+00:00,-0.00928806
2001-08-23 00:00:00+00:00,0.02137460
2001-08-24 00:00:00+00:00,0.02703788
2001-08-27 00:00:00+00:00,0.01400819
2001-08-28 00:00:00+00:00,0.06434668
2001-08-29 00:00:00+00:00,-0.02444303
2001-08-30 00:00:00+00:00,-0.02588872
2001-08-31 00:00:00+00:00,0.03013306
2001-09-04 00:00:00+00:00,-0.02982388
2001-09-05 00:00:00+00:00,0.01539465
2001-09-06 00:00:00+00:00,0.04182313
2001-09-07 00:00:00+00:00,0.05009486
2001-09-10 00:00:00+00:00,-0.01632830
2001-09-14 00:00:00+00:00,0.14029177
2001-09-17 00:00:00+00:00,-0.09760386
2001-09-18 00:00:00+00:00,-0.06256098
2001-09-19 00:00:00+00:00,-0.06270327
2001-09-20 00:00:00+00:00,-0.00899208
2001-09-21 00:00:00+00:00,-0.03738192
2001-09-24 00:00:00+00:00,-0.21144587
2001-09-25 00:00:00+00:00,-0.04303494
2001-09-26 00:00:00+00:00,0.09470677
2001-09-27 00:00:00+00:00,0.00285487
2001-09-28 00:00:00+00:00,0.03256288
2001-10-01 00:00:00+00:00,-0.02671966
2001-10-02 00:00:00+00:00,-0.04108770
2001-10-03 00:00:00+00:00,-0.02137078
2001-10-04 00:00:00+00:00,0.04180793
2001-10-05 00:00:00+00:00,-0.03579520
2001-10-08 00:00:00+00:00,0.01474897
2001-10-09 00:00:00+00:00,0.00426829
2001-10-10 00:00:00+00:00,-0.00228418
2001-10-11 00:00:00+00:00,0.06390102
2001-10-12 00:00:00+00:00,-0.08561276
2001-10-15 00:00:00+00:00,-0.02347128
2001-10-16 00:00:00+00:00,-0.01531968
2001-10-17 00:00:00+00:00,0.00268012
2001-10-18 00:00:00+00:00,-0.04056604
2001-10-19 00:00:00+00:00,0.05552881
2001-10-22 00:00:00+00:00,-0.00218784
2001-10-23 00:00:00+00:00,-0.01454944
2001-10-24 00:00:00+00:00,0.04973245
2001-10-25 00:00:00+00:00,-0.01461988
2001-10-26 00:00:00+00:00,-0.02850062
2001-10-29 00:00:00+00:00,0.01037084
2001-10-30 00:00:00+00:00,-0.01672659
2001-10-31 00:00:00+00:00,-0.05499527
2001-11-01 00:00:00+00:00,-0.06754130
2001-11-02 00:00:00+00:00,-0.02159357
2001-11-05 00:00:00+00:00,-0.02268879
2001-11-06 00:00:00+00:00,-0.01540568
2001-11-07 00:00:00+00:00,0.00120794
2001-11-08 00:00:00+00:00,0.12213214
2001-11-09 00:00:00+00:00,0.06503008
2001-11-12 00:00:00+00:00,-0.08072387
2001-11-13 00:00:00+00:00,0.02721311
2001-11-14 00:00:00+00:00,-0.15380883
2001-11-15 00:00:00+00:00,-0.17573954
2001-11-16 00:00:00+00:00,0.04086723
2001-11-19 00:00:00+00:00,0.01053424
2001-11-20 00:00:00+00:00,0.05305287
2001-11-21 00:00:00+00:00,-0.01250698
2001-11-26 00:00:00+00:00,-0.04247931
2001-11-27 00:00:00+00:00,0.06460622
2001-11-28 00:00:00+00:00,-0.02869000
2001-11-29 00:00:00+00:00,-0.03875686
2001-11-30 00:00:00+00:00,0.05971263
2001-12-03 00:00:00+00:00,0.04580014
2001-12-04 00:00:00+00:00,-0.05531013
2001-12-05 00:00:00+00:00,-0.03306085
2001-12-06 00:00:00+00:00,-0.08641975
2001-12-07 00:00:00+00:00,0.03956973
2001-12-10 00:00:00+00:00,-0.03766478
2001-12-11 00:00:00+00:00,-0.02570993
2001-12-12 00:00:00+00:00,0.02137998
2001-12-13 00:00:00+00:00,0.01347190
2001-12-14 00:00:00+00:00,0.11992337
2001-12-17 00:00:00+00:00,-0.01520362
2001-12-18 00:00:00+00:00,0.01476755
2001-12-19 00:00:00+00:00,0.04060367
2001-12-20 00:00:00+00:00,-0.05838772
2001-12-21 00:00:00+00:00,-0.00545355
2001-12-26 00:00:00+00:00,0.16310892
2001-12-27 00:00:00+00:00,-0.03450025
2001-12-28 00:00:00+00:00,-0.04844528
2001-12-31 00:00:00+00:00,-0.06045694
2002-01-02 00:00:00+00:00,0.09623052
2002-01-03 00:00:00+00:00,-0.06349206
2002-01-04 00:00:00+00:00,0.09529747
2002-01-07 00:00:00+00:00,-0.04431256
2002-01-08 00:00:00+00:00,-0.01386726
2002-01-09 00:00:00+00:00,-0.10216540
2002-01-10 00:00:00+00:00,0.05675974
2002-01-11 00:00:00+00:00,-0.04750848
2002-01-14 00:00:00+00:00,-0.08223684
2002-01-15 00:00:00+00:00,0.00819048
2002-01-16 00:00:00+00:00,0.03041753
2002-01-17 00:00:00+00:00,-0.06373463
2002-01-18 00:00:00+00:00,-0.00634615
2002-01-22 00:00:00+00:00,0.00772052
2002-01-23 00:00:00+00:00,0.03803304
2002-01-24 00:00:00+00:00,0.02264151
2002-01-25 00:00:00+00:00,0.01157796
2002-01-28 00:00:00+00:00,-0.01984789
2002-01-29 00:00:00+00:00,-0.03520599
2002-01-30 00:00:00+00:00,-0.03237479
2002-01-31 00:00:00+00:00,0.06671824
2002-02-01 00:00:00+00:00,0.08178578
2002-02-04 00:00:00+00:00,-0.05241354
2002-02-05 00:00:00+00:00,-0.00535945
2002-02-06 00:00:00+00:00,-0.03170189
2002-02-07 00:00:00+00:00,-0.02898551
2002-02-08 00:00:00+00:00,0.05282224
2002-02-11 00:00:00+00:00,0.10518491
2002-02-12 00:00:00+00:00,-0.05687054
2002-02-13 00:00:00+00:00,0.02964193
2002-02-14 00:00:00+00:00,0.00429953
2002-02-15 00:00:00+00:00,0.00823782
2002-02-19 00:00:00+00:00,-0.04973357
2002-02-20 00:00:00+00:00,-0.04644809
2002-02-21 00:00:00+00:00,0.05983225
2002-02-22 00:00:00+00:00,-0.00906125
2002-02-25 00:00:00+00:00,-0.07329938
2002-02-26 00:00:00+00:00,0.09775429
2002-02-27 00:00:00+00:00,0.00162075
2002-02-28 00:00:00+00:00,0.06120612
2002-03-01 00:00:00+00:00,0.05973799
2002-03-04 00:00:00+00:00,-0.01492791
2002-03-05 00:00:00+00:00,0.06018123
2002-03-06 00:00:00+00:00,-0.00530504
2002-03-07 00:00:00+00:00,0.06344461
2002-03-08 00:00:00+00:00,0.00386660
2002-03-11 00:00:00+00:00,0.04738191
2002-03-12 00:00:00+00:00,0.00078493
2002-03-13 00:00:00+00:00,0.03798462
2002-03-14 00:00:00+00:00,0.02191327
2002-03-15 00:00:00+00:00,-0.02372177
2002-03-18 00:00:00+00:00,0.02502704
2002-03-19 00:00:00+00:00,-0.01431801
2002-03-20 00:00:00+00:00,-0.00849772
2002-03-21 00:00:00+00:00,0.03063075
2002-03-22 00:00:00+00:00,-0.03465851
2002-03-25 00:00:00+00:00,-0.02790910
2002-03-26 00:00:00+00:00,0.04777350
2002-03-27 00:00:00+00:00,0.03066481
2002-03-28 00:00:00+00:00,0.00937640
2002-04-01 00:00:00+00:00,0.04101881
2002-04-02 00:00:00+00:00,0.06483899
2002-04-03 00:00:00+00:00,-0.00407590
2002-04-04 00:00:00+00:00,-0.05931248
2002-04-05 00:00:00+00:00,-0.01348999
2002-04-08 00:00:00+00:00,0.03140979
2002-04-09 00:00:00+00:00,-0.04171461
2002-04-10 00:00:00+00:00,-0.00058738
2002-04-11 00:00:00+00:00,-0.09038801
2002-04-12 00:00:00+00:00,-0.14072595
2002-04-15 00:00:00+00:00,0.10903702
2002-04-16 00:00:00+00:00,0.01174812
2002-04-17 00:00:00+00:00,0.03335931
2002-04-18 00:00:00+00:00,0.00286634
2002-04-19 00:00:00+00:00,0.01341154
2002-04-22 00:00:00+00:00,-0.00179560
2002-04-23 00:00:00+00:00,0.01825801
2002-04-24 00:00:00+00:00,-0.01454423
2002-04-25 00:00:00+00:00,0.03528181
2002-04-26 00:00:00+00:00,0.01601293
2002-04-29 00:00:00+00:00,0.03353258
2002-04-30 00:00:00+00:00,-0.00430478
2002-05-01 00:00:00+00:00,-0.05158816
2002-05-02 00:00:00+00:00,-0.03984050
2002-05-03 00:00:00+00:00,0.01550738
2002-05-06 00:00:00+00:00,-0.04552904
2002-05-07 00:00:00+00:00,0.02870652
2002-05-08 00:00:00+00:00,0.04602212
2002-05-09 00:00:00+00:00,0.01293927
2002-05-10 00:00:00+00:00,0.03343062
2002-05-13 00:00:00+00:00,0.01421189
2002-05-14 00:00:00+00:00,0.06303465
2002-05-15 00:00:00+00:00,-0.10897512
2002-05-16 00:00:00+00:00,0.01039227
2002-05-17 00:00:00+00:00,0.01441888
2002-05-20 00:00:00+00:00,0.01306533
2002-05-21 00:00:00+00:00,-0.06192922
2002-05-22 00:00:00+00:00,0.00382563
2002-05-23 00:00:00+00:00,-0.01292392
