Date,COCOA_LDN
2001-08-21 00:00:00+00:00,-0.02271013
2001-08-22 00:00:00+00:00,-0.00013430
2001-08-23 00:00:00+00:00,-0.03766869
2001-08-24 00:00:00+00:00,0.01625777
2001-08-28 00:00:00+00:00,-0.00149137
2001-08-29 00:00:00+00:00,-0.04620618
2001-08-30 00:00:00+00:00,-0.03619605
2001-08-31 00:00:00+00:00,0.00832671
2001-09-03 00:00:00+00:00,-0.02678463
2001-09-04 00:00:00+00:00,-0.02858758
2001-09-05 00:00:00+00:00,-0.05360609
2001-09-06 00:00:00+00:00,0.02060380
2001-09-07 00:00:00+00:00,0.02192267
2001-09-10 00:00:00+00:00,0.00567828
2001-09-11 00:00:00+00:00,0.04479241
2001-09-12 00:00:00+00:00,-0.00155142
2001-09-13 00:00:00+00:00,0.02119976
2001-09-14 00:00:00+00:00,0.03086369
2001-09-17 00:00:00+00:00,-0.00690743
2001-09-18 00:00:00+00:00,-0.01244082
2001-09-19 00:00:00+00:00,0.02886015
2001-09-20 00:00:00+00:00,0.08697041
2001-09-21 00:00:00+00:00,-0.01054823
2001-09-24 00:00:00+00:00,-0.00797996
2001-09-25 00:00:00+00:00,-0.00537598
2001-09-26 00:00:00+00:00,0.01838689
2001-09-27 00:00:00+00:00,0.05355820
2001-09-28 00:00:00+00:00,0.07387326
2001-10-01 00:00:00+00:00,-0.00010526
2001-10-02 00:00:00+00:00,-0.00129293
2001-10-03 00:00:00+00:00,0.01220048
2001-10-04 00:00:00+00:00,0.04757790
2001-10-05 00:00:00+00:00,-0.02038552
2001-10-08 00:00:00+00:00,-0.06997770
2001-10-09 00:00:00+00:00,-0.06376897
2001-10-10 00:00:00+00:00,0.03602853
2001-10-11 00:00:00+00:00,-0.00517267
2001-10-12 00:00:00+00:00,-0.02932713
2001-10-15 00:00:00+00:00,-0.01429588
2001-10-16 00:00:00+00:00,0.02327492
2001-10-17 00:00:00+00:00,0.05509686
2001-10-18 00:00:00+00:00,-0.02885080
2001-10-19 00:00:00+00:00,-0.03558768
2001-10-22 00:00:00+00:00,-0.02719719
2001-10-23 00:00:00+00:00,0.02861948
2001-10-24 00:00:00+00:00,-0.02071950
2001-10-25 00:00:00+00:00,-0.02483929
2001-10-26 00:00:00+00:00,0.00121551
2001-10-29 00:00:00+00:00,-0.02641525
2001-10-30 00:00:00+00:00,0.00790206
2001-10-31 00:00:00+00:00,0.03310231
2001-11-01 00:00:00+00:00,-0.00140524
2001-11-02 00:00:00+00:00,-0.02754247
2001-11-05 00:00:00+00:00,-0.00673713
2001-11-06 00:00:00+00:00,-0.00142666
2001-11-07 00:00:00+00:00,0.11190831
2001-11-08 00:00:00+00:00,0.16384204
2001-11-09 00:00:00+00:00,0.01739244
2001-11-12 00:00:00+00:00,-0.00933557
2001-11-13 00:00:00+00:00,0.11373387
2001-11-14 00:00:00+00:00,-0.00996753
2001-11-15 00:00:00+00:00,0.04958180
2001-11-16 00:00:00+00:00,0.04835108
2001-11-19 00:00:00+00:00,0.03772790
2001-11-20 00:00:00+00:00,-0.02276666
2001-11-21 00:00:00+00:00,-0.00112908
2001-11-22 00:00:00+00:00,0.00199880
2001-11-23 00:00:00+00:00,0.00303816
2001-11-26 00:00:00+00:00,0.04669033
2001-11-27 00:00:00+00:00,-0.01937510
2001-11-28 00:00:00+00:00,0.00504502
2001-11-29 00:00:00+00:00,0.06842531
2001-11-30 00:00:00+00:00,-0.00798633
2001-12-03 00:00:00+00:00,-0.03777809
2001-12-04 00:00:00+00:00,-0.04149325
2001-12-05 00:00:00+00:00,0.01127139
2001-12-06 00:00:00+00:00,0.00402625
2001-12-07 00:00:00+00:00,-0.06168047
