Date,MUMMY
2020-04-27 00:00:00+00:00,0.02288022
2020-04-28 00:00:00+00:00,0.01842105
2020-04-30 00:00:00+00:00,0.02325581
2020-05-01 00:00:00+00:00,-0.00378788
2020-05-07 00:00:00+00:00,0.06463878
2020-05-08 00:00:00+00:00,-0.02023810
2020-05-11 00:00:00+00:00,0.01215067
2020-05-12 00:00:00+00:00,0.00120048
2020-05-13 00:00:00+00:00,0.00599520
2020-05-14 00:00:00+00:00,-0.02145411
2020-05-15 00:00:00+00:00,0.02314251
2020-05-18 00:00:00+00:00,0.03928571
2020-05-19 00:00:00+00:00,0.00916380
2020-05-20 00:00:00+00:00,0.03291714
2020-05-21 00:00:00+00:00,0.01978022
2020-05-22 00:00:00+00:00,-0.00107759
2020-05-25 00:00:00+00:00,0.03451996
2020-05-26 00:00:00+00:00,-0.00625652
2020-05-27 00:00:00+00:00,0.00314795
2020-05-28 00:00:00+00:00,-0.00836820
2020-05-29 00:00:00+00:00,0.03586498
2020-06-01 00:00:00+00:00,0.02138493
2020-06-02 00:00:00+00:00,0.14730680
2020-06-03 00:00:00+00:00,-0.02364532
2020-06-04 00:00:00+00:00,-0.02397822
2020-06-05 00:00:00+00:00,0.01009082
2020-06-08 00:00:00+00:00,0.03212851
2020-06-09 00:00:00+00:00,0.01778656
2020-06-10 00:00:00+00:00,0.02938296
2020-06-11 00:00:00+00:00,-0.02799228
2020-06-12 00:00:00+00:00,-0.00794439
2020-06-15 00:00:00+00:00,-0.04104104
2020-06-16 00:00:00+00:00,0.04488518
2020-06-17 00:00:00+00:00,0.02097902
2020-06-18 00:00:00+00:00,0.01076321
2020-06-19 00:00:00+00:00,0.00968054
2020-06-22 00:00:00+00:00,0.01246405
2020-06-23 00:00:00+00:00,-0.00473485
2020-06-24 00:00:00+00:00,0.00856327
2020-06-25 00:00:00+00:00,-0.00377358
2020-06-26 00:00:00+00:00,-0.00852273
2020-06-29 00:00:00+00:00,-0.02674308
2020-06-30 00:00:00+00:00,-0.00686948
2020-07-01 00:00:00+00:00,-0.01383399
2020-07-02 00:00:00+00:00,-0.05010020
2020-07-03 00:00:00+00:00,0.03164557
2020-07-06 00:00:00+00:00,0.01226994
2020-07-07 00:00:00+00:00,0.01717172
2020-07-08 00:00:00+00:00,0.00198610
2020-07-09 00:00:00+00:00,-0.00991080
2020-07-10 00:00:00+00:00,0.00500501
2020-07-13 00:00:00+00:00,0.00896414
2020-07-14 00:00:00+00:00,-0.01579467
2020-07-15 00:00:00+00:00,0.02006018
2020-07-16 00:00:00+00:00,-0.01573255
2020-07-17 00:00:00+00:00,-0.01598402
2020-07-20 00:00:00+00:00,0.00304569
2020-07-21 00:00:00+00:00,0.02732794
2020-07-22 00:00:00+00:00,-0.00197044
2020-07-27 00:00:00+00:00,-0.01875617
2020-07-28 00:00:00+00:00,-0.01006036
2020-07-29 00:00:00+00:00,-0.02439024
2020-07-30 00:00:00+00:00,0.01250000
2020-07-31 00:00:00+00:00,-0.01440329
2020-08-03 00:00:00+00:00,0.03862213
2020-08-04 00:00:00+00:00,0.01407035
2020-08-05 00:00:00+00:00,0.02081269
2020-08-06 00:00:00+00:00,-0.00679612
2020-08-07 00:00:00+00:00,0.01173021
2020-08-11 00:00:00+00:00,-0.00483092
2020-08-12 00:00:00+00:00,-0.02038835
2020-08-13 00:00:00+00:00,0.02279485
2020-08-14 00:00:00+00:00,0.01744186
2020-08-17 00:00:00+00:00,0.00095238
2020-08-18 00:00:00+00:00,0.03425309
2020-08-19 00:00:00+00:00,0.02943882
