Date,JGB-SGX-mini
2000-06-27 00:00:00+00:00,-0.00180628
2000-06-28 00:00:00+00:00,0.00150636
2000-06-29 00:00:00+00:00,-0.00158037
2000-06-30 00:00:00+00:00,0.00022602
2000-07-03 00:00:00+00:00,-0.00293785
2000-07-04 00:00:00+00:00,0.00392098
2000-07-05 00:00:00+00:00,-0.00240873
2000-07-06 00:00:00+00:00,0.00324161
2000-07-07 00:00:00+00:00,-0.00263296
2000-07-10 00:00:00+00:00,-0.00082881
2000-07-11 00:00:00+00:00,-0.00098002
2000-07-12 00:00:00+00:00,-0.00301773
2000-07-13 00:00:00+00:00,0.01163230
2000-07-14 00:00:00+00:00,0.00045052
2000-07-17 00:00:00+00:00,0.00202703
2000-07-18 00:00:00+00:00,0.00105026
2000-07-19 00:00:00+00:00,-0.00119913
2000-07-21 00:00:00+00:00,0.00127494
2000-07-24 00:00:00+00:00,-0.00157374
2000-07-25 00:00:00+00:00,-0.00285029
2000-07-26 00:00:00+00:00,0.00270412
2000-07-27 00:00:00+00:00,0.00495087
2000-07-28 00:00:00+00:00,0.00254396
2000-07-31 00:00:00+00:00,-0.00104634
2000-08-01 00:00:00+00:00,-0.00037375
2000-08-02 00:00:00+00:00,0.00067295
2000-08-03 00:00:00+00:00,0.00089686
2000-08-04 00:00:00+00:00,0.00141971
2000-08-07 00:00:00+00:00,-0.00052254
2000-08-08 00:00:00+00:00,-0.00209096
2000-08-09 00:00:00+00:00,-0.00485800
2000-08-14 00:00:00+00:00,0.00112410
2000-08-15 00:00:00+00:00,-0.00277216
2000-08-16 00:00:00+00:00,-0.00210147
2000-08-17 00:00:00+00:00,0.00323065
2000-08-18 00:00:00+00:00,-0.00480156
2000-08-21 00:00:00+00:00,-0.00007617
2000-08-23 00:00:00+00:00,-0.00811847
2000-08-24 00:00:00+00:00,0.00113336
2000-08-25 00:00:00+00:00,-0.00558744
2000-08-28 00:00:00+00:00,-0.00552947
2000-08-29 00:00:00+00:00,-0.00396070
2000-08-30 00:00:00+00:00,0.00473174
2000-08-31 00:00:00+00:00,0.00060911
2000-09-01 00:00:00+00:00,-0.00867712
2000-09-04 00:00:00+00:00,0.00000000
2000-09-05 00:00:00+00:00,-0.00198762
2000-09-06 00:00:00+00:00,-0.00045914
2000-09-07 00:00:00+00:00,-0.00122465
2000-09-08 00:00:00+00:00,0.01268241
2000-09-11 00:00:00+00:00,0.00372199
2000-09-12 00:00:00+00:00,0.00045492
2000-09-13 00:00:00+00:00,-0.00378702
2000-09-14 00:00:00+00:00,0.00053119
2000-09-18 00:00:00+00:00,0.00075971
2000-09-19 00:00:00+00:00,0.00364050
2000-09-20 00:00:00+00:00,-0.00196835
2000-09-21 00:00:00+00:00,-0.00166780
2000-09-22 00:00:00+00:00,0.00712877
2000-09-25 00:00:00+00:00,-0.00272047
2000-09-26 00:00:00+00:00,-0.00454030
2000-09-27 00:00:00+00:00,0.00379219
2000-09-28 00:00:00+00:00,0.00030280
2000-09-29 00:00:00+00:00,0.00393582
2000-10-02 00:00:00+00:00,0.00271944
2000-10-03 00:00:00+00:00,0.00165963
2000-10-04 00:00:00+00:00,0.00090443
2000-10-05 00:00:00+00:00,0.00180818
2000-10-06 00:00:00+00:00,0.00000000
2000-10-10 00:00:00+00:00,-0.00045164
2000-10-11 00:00:00+00:00,0.00150580
2000-10-12 00:00:00+00:00,-0.00496539
2000-10-13 00:00:00+00:00,0.00618448
2000-10-16 00:00:00+00:00,-0.00210526
2000-10-17 00:00:00+00:00,0.00210748
2000-10-18 00:00:00+00:00,0.00421053
2000-10-19 00:00:00+00:00,-0.00045018
2000-10-20 00:00:00+00:00,0.00000000
2000-10-23 00:00:00+00:00,-0.00300188
2000-10-24 00:00:00+00:00,-0.00255543
2000-10-25 00:00:00+00:00,0.00331126
2000-10-26 00:00:00+00:00,-0.00120210
2000-10-27 00:00:00+00:00,0.00045106
2000-10-30 00:00:00+00:00,0.00300639
2000-11-01 00:00:00+00:00,-0.00307692
2000-11-07 00:00:00+00:00,0.00217898
2000-11-08 00:00:00+00:00,-0.00119913
2000-11-09 00:00:00+00:00,0.00239970
2000-11-16 00:00:00+00:00,0.00367014
2000-11-17 00:00:00+00:00,-0.00059644
2000-11-20 00:00:00+00:00,-0.00410295
2000-11-22 00:00:00+00:00,0.00104869
2000-11-24 00:00:00+00:00,0.00539043
2000-11-27 00:00:00+00:00,-0.00179198
2000-11-28 00:00:00+00:00,-0.00179359
2000-11-29 00:00:00+00:00,0.00733039
2000-11-30 00:00:00+00:00,0.00745268
2000-12-01 00:00:00+00:00,-0.00059400
2000-12-04 00:00:00+00:00,-0.00163399
2000-12-14 00:00:00+00:00,0.00275032
2000-12-18 00:00:00+00:00,-0.00639263
2000-12-19 00:00:00+00:00,0.00701493
2000-12-20 00:00:00+00:00,0.00907266
2000-12-21 00:00:00+00:00,0.00814332
2000-12-26 00:00:00+00:00,-0.00560348
2001-01-04 00:00:00+00:00,0.00125693
2001-01-15 00:00:00+00:00,-0.00014787
2001-01-24 00:00:00+00:00,0.00007394
2001-01-26 00:00:00+00:00,0.01641405
2001-01-29 00:00:00+00:00,-0.00422033
2001-01-30 00:00:00+00:00,-0.00933353
2001-02-02 00:00:00+00:00,-0.00659341
2001-02-05 00:00:00+00:00,0.01072347
2001-02-07 00:00:00+00:00,0.00409117
2001-02-08 00:00:00+00:00,-0.00043776
2001-02-12 00:00:00+00:00,0.00109465
2001-02-13 00:00:00+00:00,0.00874763
2001-02-14 00:00:00+00:00,-0.00391986
2001-02-15 00:00:00+00:00,0.00130900
2001-02-16 00:00:00+00:00,0.00021696
2001-02-21 00:00:00+00:00,0.00247057
2001-02-22 00:00:00+00:00,-0.00551524
2001-02-23 00:00:00+00:00,-0.00262085
2001-02-26 00:00:00+00:00,0.00437956
2001-02-27 00:00:00+00:00,0.00261628
2001-02-28 00:00:00+00:00,0.00268544
2001-03-02 00:00:00+00:00,0.00195440
2001-03-06 00:00:00+00:00,0.01009227
2001-03-07 00:00:00+00:00,0.00100387
2001-03-09 00:00:00+00:00,-0.00451516
2001-03-12 00:00:00+00:00,0.00266379
2001-03-13 00:00:00+00:00,-0.00445274
2001-03-14 00:00:00+00:00,0.01042416
2001-03-15 00:00:00+00:00,0.00021478
2001-03-16 00:00:00+00:00,0.00150268
2001-03-19 00:00:00+00:00,0.00114335
2001-03-20 00:00:00+00:00,0.00000000
2001-03-21 00:00:00+00:00,0.00778016
2001-03-22 00:00:00+00:00,-0.00270463
2001-03-23 00:00:00+00:00,-0.00856409
2001-03-26 00:00:00+00:00,0.00193618
2001-03-27 00:00:00+00:00,-0.00193244
2001-03-29 00:00:00+00:00,-0.01140194
2001-04-02 00:00:00+00:00,-0.00390061
2001-04-04 00:00:00+00:00,0.00173335
2001-04-05 00:00:00+00:00,0.00367700
2001-04-06 00:00:00+00:00,0.00287956
2001-04-10 00:00:00+00:00,-0.00797930
2001-04-11 00:00:00+00:00,0.00057774
2001-04-16 00:00:00+00:00,-0.00670512
2001-04-20 00:00:00+00:00,0.00079843
2001-04-23 00:00:00+00:00,0.00972424
2001-04-25 00:00:00+00:00,0.00317690
2001-04-26 00:00:00+00:00,0.00418259
2001-04-27 00:00:00+00:00,0.00554037
2001-05-01 00:00:00+00:00,-0.00538406
2001-05-02 00:00:00+00:00,0.00115158
2001-05-07 00:00:00+00:00,0.00640196
2001-05-08 00:00:00+00:00,0.00229424
2001-05-09 00:00:00+00:00,0.00272167
2001-05-10 00:00:00+00:00,-0.00057204
2001-05-11 00:00:00+00:00,0.00307670
2001-05-14 00:00:00+00:00,0.00221429
2001-05-15 00:00:00+00:00,-0.00456654
2001-05-16 00:00:00+00:00,-0.00028608
2001-05-17 00:00:00+00:00,-0.00000000
2001-05-18 00:00:00+00:00,0.00679785
2001-05-21 00:00:00+00:00,-0.00534607
2001-05-22 00:00:00+00:00,-0.00250368
2001-05-23 00:00:00+00:00,0.00350752
2001-05-24 00:00:00+00:00,0.00314398
2001-05-25 00:00:00+00:00,-0.00149786
2001-05-28 00:00:00+00:00,0.00149914
2001-05-29 00:00:00+00:00,-0.00463656
2001-05-30 00:00:00+00:00,0.00329655
2001-05-31 00:00:00+00:00,0.00615297
2001-06-01 00:00:00+00:00,-0.00014265
2001-06-04 00:00:00+00:00,-0.00042799
2001-06-05 00:00:00+00:00,0.00242580
2001-06-06 00:00:00+00:00,-0.00342051
2001-06-07 00:00:00+00:00,0.00228425
2001-06-08 00:00:00+00:00,-0.00256684
2001-06-11 00:00:00+00:00,0.00114229
2001-06-12 00:00:00+00:00,0.00014256
2001-06-13 00:00:00+00:00,0.00562838
2001-06-14 00:00:00+00:00,-0.00056879
2001-06-15 00:00:00+00:00,-0.00120919
2001-06-18 00:00:00+00:00,0.00305963
2001-06-19 00:00:00+00:00,-0.00049737
2001-06-20 00:00:00+00:00,-0.00014215
2001-06-21 00:00:00+00:00,0.00028425
2001-06-22 00:00:00+00:00,0.00007106
2001-06-25 00:00:00+00:00,0.00348358
2001-06-26 00:00:00+00:00,0.00127705
2001-06-27 00:00:00+00:00,0.00099263
2001-06-28 00:00:00+00:00,0.00191367
2001-06-29 00:00:00+00:00,-0.01104581
2001-07-02 00:00:00+00:00,-0.00754663
2001-07-03 00:00:00+00:00,0.00192995
2001-07-04 00:00:00+00:00,0.00278492
2001-07-05 00:00:00+00:00,0.00071286
2001-07-06 00:00:00+00:00,0.00085513
2001-07-09 00:00:00+00:00,-0.01538790
2001-07-10 00:00:00+00:00,0.00279991
2001-07-11 00:00:00+00:00,0.00473186
2001-07-12 00:00:00+00:00,0.00400429
2001-07-13 00:00:00+00:00,-0.00749625
2001-07-16 00:00:00+00:00,-0.00651396
2001-07-17 00:00:00+00:00,-0.00107836
2001-07-18 00:00:00+00:00,0.00266168
2001-07-19 00:00:00+00:00,-0.00186554
2001-07-23 00:00:00+00:00,0.00201366
2001-07-24 00:00:00+00:00,-0.00631685
2001-07-25 00:00:00+00:00,0.00129636
2001-07-26 00:00:00+00:00,0.00747932
2001-07-27 00:00:00+00:00,0.00372760
