Date,R1000
2017-11-29 00:00:00+00:00,0.00814852
2017-11-30 00:00:00+00:00,0.00633281
2017-12-01 00:00:00+00:00,-0.00024841
2017-12-04 00:00:00+00:00,0.00459807
2017-12-05 00:00:00+00:00,-0.00634790
2017-12-06 00:00:00+00:00,-0.00306978
2017-12-07 00:00:00+00:00,0.04859760
2017-12-08 00:00:00+00:00,0.00972407
2017-12-11 00:00:00+00:00,0.00214663
2017-12-12 00:00:00+00:00,0.00395452
2017-12-13 00:00:00+00:00,-0.00328246
2017-12-14 00:00:00+00:00,-0.00642187
2017-12-15 00:00:00+00:00,0.00770633
2017-12-18 00:00:00+00:00,0.00740071
2017-12-19 00:00:00+00:00,-0.00367317
2017-12-20 00:00:00+00:00,-0.00040963
2017-12-21 00:00:00+00:00,0.00393410
2017-12-22 00:00:00+00:00,-0.00008164
2017-12-26 00:00:00+00:00,0.00016329
2017-12-27 00:00:00+00:00,0.00000000
2017-12-28 00:00:00+00:00,0.00293878
2017-12-29 00:00:00+00:00,-0.00301156
2018-01-02 00:00:00+00:00,0.00351049
2018-01-03 00:00:00+00:00,0.00406769
2018-01-04 00:00:00+00:00,0.00299789
2018-01-05 00:00:00+00:00,0.00387753
2018-01-08 00:00:00+00:00,0.00048282
2018-01-09 00:00:00+00:00,0.00313681
2018-01-10 00:00:00+00:00,-0.00216485
2018-01-11 00:00:00+00:00,0.00739253
2018-01-12 00:00:00+00:00,0.00654064
2018-01-16 00:00:00+00:00,-0.00340756
2018-01-17 00:00:00+00:00,0.00787214
2018-01-18 00:00:00+00:00,-0.00307692
2018-01-19 00:00:00+00:00,0.00522317
2018-01-22 00:00:00+00:00,0.00692804
2018-01-23 00:00:00+00:00,0.00109461
2018-01-24 00:00:00+00:00,0.00148391
2018-01-25 00:00:00+00:00,-0.00023395
2018-01-26 00:00:00+00:00,0.00873635
2018-01-29 00:00:00+00:00,-0.00510362
2018-01-30 00:00:00+00:00,-0.01274677
2018-01-31 00:00:00+00:00,0.00007873
2018-02-01 00:00:00+00:00,0.00110210
2018-02-02 00:00:00+00:00,-0.02217504
2018-02-05 00:00:00+00:00,-0.04382791
2018-02-06 00:00:00+00:00,0.01219512
2018-02-07 00:00:00+00:00,-0.00008309
2018-02-08 00:00:00+00:00,-0.03440253
2018-02-09 00:00:00+00:00,0.01290878
2018-02-12 00:00:00+00:00,0.01197961
2018-02-13 00:00:00+00:00,0.00176308
2018-02-14 00:00:00+00:00,0.01290647
2018-02-15 00:00:00+00:00,0.00968062
2018-02-16 00:00:00+00:00,0.00254036
2018-02-20 00:00:00+00:00,-0.00858264
2018-02-21 00:00:00+00:00,-0.00717289
2018-02-22 00:00:00+00:00,-0.00074738
2018-02-23 00:00:00+00:00,0.01520818
2018-02-26 00:00:00+00:00,0.01096922
2018-02-27 00:00:00+00:00,-0.01400810
2018-02-28 00:00:00+00:00,-0.01067586
2018-03-01 00:00:00+00:00,-0.01228522
2018-03-02 00:00:00+00:00,0.00680729
2018-03-05 00:00:00+00:00,0.01131225
2018-03-06 00:00:00+00:00,0.00140310
2018-03-07 00:00:00+00:00,-0.00140114
2018-03-08 00:00:00+00:00,0.00288874
2018-03-09 00:00:00+00:00,0.03686939
2018-03-12 00:00:00+00:00,-0.00331153
2018-03-13 00:00:00+00:00,-0.00518639
2018-03-14 00:00:00+00:00,-0.00627240
2018-03-15 00:00:00+00:00,-0.00270514
2018-03-16 00:00:00+00:00,0.00271248
2018-03-19 00:00:00+00:00,-0.01147635
2018-03-20 00:00:00+00:00,-0.00082926
2018-03-21 00:00:00+00:00,0.00282181
2018-03-22 00:00:00+00:00,-0.02689729
2018-03-23 00:00:00+00:00,-0.02075183
2018-03-26 00:00:00+00:00,0.02431822
2018-03-27 00:00:00+00:00,-0.00932678
2018-03-28 00:00:00+00:00,-0.00128381
2018-03-29 00:00:00+00:00,0.01054075
2018-04-02 00:00:00+00:00,-0.02120081
2018-04-03 00:00:00+00:00,0.01559522
2018-04-04 00:00:00+00:00,0.00887221
2018-04-05 00:00:00+00:00,0.00575004
2018-04-06 00:00:00+00:00,-0.01765596
2018-04-09 00:00:00+00:00,0.00188292
2018-04-10 00:00:00+00:00,0.01571843
2018-04-11 00:00:00+00:00,-0.00613961
2018-04-12 00:00:00+00:00,0.00803927
2018-04-13 00:00:00+00:00,-0.00319006
2018-04-16 00:00:00+00:00,0.00699006
2018-04-17 00:00:00+00:00,0.00526888
2018-04-18 00:00:00+00:00,0.00024958
2018-04-19 00:00:00+00:00,-0.00291109
2018-04-20 00:00:00+00:00,-0.00517184
2018-04-23 00:00:00+00:00,0.00092235
2018-04-24 00:00:00+00:00,-0.00670185
