Date,BRENT-LAST
2021-09-14 00:00:00+00:00,0.00547345
2021-09-15 00:00:00+00:00,0.04027304
2021-09-16 00:00:00+00:00,0.00495116
2021-09-17 00:00:00+00:00,-0.00854131
2021-09-20 00:00:00+00:00,-0.03326626
2021-09-21 00:00:00+00:00,-0.00000000
2021-09-22 00:00:00+00:00,0.03242578
2021-09-23 00:00:00+00:00,0.03514205
2021-09-24 00:00:00+00:00,0.01984915
2021-09-27 00:00:00+00:00,0.03773585
2021-09-28 00:00:00+00:00,-0.02983539
2021-09-29 00:00:00+00:00,0.01489028
2021-09-30 00:00:00+00:00,0.01048951
2021-10-01 00:00:00+00:00,0.01997423
2021-10-04 00:00:00+00:00,0.05329593
2021-10-05 00:00:00+00:00,0.03715670
2021-10-06 00:00:00+00:00,-0.04767130
2021-10-07 00:00:00+00:00,0.04120879
2021-10-08 00:00:00+00:00,0.00355001
2021-10-11 00:00:00+00:00,0.02517722
2021-10-12 00:00:00+00:00,-0.00699807
2021-10-13 00:00:00+00:00,0.00290592
2021-10-14 00:00:00+00:00,0.01873565
2021-10-15 00:00:00+00:00,0.01604598
2021-10-18 00:00:00+00:00,-0.01794202
2021-10-19 00:00:00+00:00,0.02422062
2021-10-20 00:00:00+00:00,0.01718213
2021-10-21 00:00:00+00:00,-0.02512622
2021-10-22 00:00:00+00:00,0.02200285
2021-10-25 00:00:00+00:00,0.00494408
2021-10-26 00:00:00+00:00,0.00563844
2021-10-27 00:00:00+00:00,-0.04833236
2021-10-28 00:00:00+00:00,-0.00299904
2021-10-29 00:00:00+00:00,-0.00369267
2021-11-01 00:00:00+00:00,0.00980392
2021-11-02 00:00:00+00:00,-0.00580156
2021-11-03 00:00:00+00:00,-0.03167798
2021-11-04 00:00:00+00:00,-0.00442750
2021-11-05 00:00:00+00:00,0.01778876
2021-11-08 00:00:00+00:00,0.01517174
2021-11-09 00:00:00+00:00,0.01781444
2021-11-10 00:00:00+00:00,-0.03054152
2021-11-11 00:00:00+00:00,0.00048467
2021-11-12 00:00:00+00:00,-0.01925639
2021-11-15 00:00:00+00:00,0.00234626
2021-11-16 00:00:00+00:00,0.00826141
2021-11-17 00:00:00+00:00,-0.05307125
2021-11-18 00:00:00+00:00,0.02219980
2021-11-19 00:00:00+00:00,-0.06472129
2021-11-22 00:00:00+00:00,0.02769191
2021-11-23 00:00:00+00:00,0.05423600
2021-11-24 00:00:00+00:00,-0.00508685
2021-11-26 00:00:00+00:00,-0.19786854
2021-11-29 00:00:00+00:00,0.04578009
2021-11-30 00:00:00+00:00,-0.08690280
2021-12-01 00:00:00+00:00,-0.03103448
2021-12-02 00:00:00+00:00,0.04501748
2021-12-03 00:00:00+00:00,-0.01654071
2021-12-06 00:00:00+00:00,0.10694265
2021-12-07 00:00:00+00:00,0.04106972
2021-12-08 00:00:00+00:00,0.02580559
2021-12-09 00:00:00+00:00,-0.05391511
2021-12-10 00:00:00+00:00,0.01911087
2021-12-13 00:00:00+00:00,-0.01876927
2021-12-14 00:00:00+00:00,-0.01807879
2021-12-15 00:00:00+00:00,0.01908657
2021-12-16 00:00:00+00:00,0.00594113
2021-12-17 00:00:00+00:00,-0.03713671
2021-12-20 00:00:00+00:00,-0.03321033
