Date,NZD
2003-10-31 00:00:00+00:00,0.00986842
2003-11-03 00:00:00+00:00,-0.01800327
2003-11-04 00:00:00+00:00,0.01321239
2003-11-05 00:00:00+00:00,0.01460197
2003-11-06 00:00:00+00:00,-0.01140049
2003-11-07 00:00:00+00:00,0.01474185
2003-11-10 00:00:00+00:00,0.01463431
2003-11-12 00:00:00+00:00,0.01614205
2003-11-13 00:00:00+00:00,0.01120881
2003-11-14 00:00:00+00:00,0.00350318
2003-11-17 00:00:00+00:00,-0.01557533
2003-11-18 00:00:00+00:00,0.03427855
2003-11-19 00:00:00+00:00,0.00409433
2003-11-20 00:00:00+00:00,0.01634481
2003-11-21 00:00:00+00:00,-0.00311800
2003-11-24 00:00:00+00:00,-0.01405152
2003-11-25 00:00:00+00:00,-0.00062893
2003-11-26 00:00:00+00:00,0.01321170
2003-11-28 00:00:00+00:00,-0.00312469
2003-12-01 00:00:00+00:00,0.01126729
2003-12-02 00:00:00+00:00,0.01198071
2003-12-03 00:00:00+00:00,0.00742360
2003-12-04 00:00:00+00:00,-0.01201849
2003-12-05 00:00:00+00:00,-0.00310078
2003-12-08 00:00:00+00:00,0.00807438
2003-12-09 00:00:00+00:00,0.00309310
2003-12-10 00:00:00+00:00,-0.01019148
2003-12-11 00:00:00+00:00,-0.00936037
2003-12-12 00:00:00+00:00,0.01253918
2003-12-15 00:00:00+00:00,0.00062321
2003-12-16 00:00:00+00:00,0.00716272
2003-12-17 00:00:00+00:00,-0.01241272
2003-12-18 00:00:00+00:00,0.00312272
2003-12-19 00:00:00+00:00,-0.00779423
2003-12-22 00:00:00+00:00,-0.01251956
2003-12-23 00:00:00+00:00,-0.00157496
2003-12-24 00:00:00+00:00,0.02427124
2003-12-26 00:00:00+00:00,-0.00373731
2003-12-29 00:00:00+00:00,0.01248050
2003-12-30 00:00:00+00:00,0.01240310
2003-12-31 00:00:00+00:00,0.00308166
2004-01-02 00:00:00+00:00,0.00907723
2004-01-05 00:00:00+00:00,0.04257258
2004-01-06 00:00:00+00:00,0.00209895
2004-01-07 00:00:00+00:00,-0.00509226
2004-01-08 00:00:00+00:00,0.01561577
2004-01-09 00:00:00+00:00,0.01728233
2004-01-12 00:00:00+00:00,0.00236337
2004-01-13 00:00:00+00:00,-0.00088522
2004-01-14 00:00:00+00:00,-0.00295188
2004-01-15 00:00:00+00:00,-0.02542483
2004-01-16 00:00:00+00:00,-0.02515376
2004-01-20 00:00:00+00:00,0.00606520
2004-01-21 00:00:00+00:00,0.02267589
2004-01-22 00:00:00+00:00,0.01375172
2004-01-23 00:00:00+00:00,-0.01425178
2004-01-26 00:00:00+00:00,-0.00777497
2004-01-27 00:00:00+00:00,0.02611843
2004-01-28 00:00:00+00:00,-0.01155756
2004-01-29 00:00:00+00:00,-0.01430686
2004-01-30 00:00:00+00:00,0.01681162
2004-02-02 00:00:00+00:00,-0.00684713
2004-02-03 00:00:00+00:00,0.02389828
2004-02-04 00:00:00+00:00,0.00147601
2004-02-05 00:00:00+00:00,0.01917404
2004-02-06 00:00:00+00:00,0.01139518
2004-02-09 00:00:00+00:00,0.01161961
2004-02-10 00:00:00+00:00,0.01386267
2004-02-11 00:00:00+00:00,0.00315503
2004-02-12 00:00:00+00:00,-0.00286314
2004-02-13 00:00:00+00:00,0.00057333
2004-02-17 00:00:00+00:00,0.02465243
2004-02-18 00:00:00+00:00,-0.02633442
2004-02-19 00:00:00+00:00,0.00573902
2004-02-20 00:00:00+00:00,-0.05436351
2004-02-23 00:00:00+00:00,-0.00441162
2004-02-24 00:00:00+00:00,0.02947664
2004-02-25 00:00:00+00:00,-0.00784314
2004-02-26 00:00:00+00:00,0.00058326
2004-02-27 00:00:00+00:00,0.00145773
2004-03-01 00:00:00+00:00,0.00509832
2004-03-02 00:00:00+00:00,-0.02557010
2004-03-03 00:00:00+00:00,-0.03340706
2004-03-04 00:00:00+00:00,-0.00329277
2004-03-05 00:00:00+00:00,0.01484273
2004-03-08 00:00:00+00:00,0.00446414
2004-03-09 00:00:00+00:00,0.00593897
2004-03-10 00:00:00+00:00,-0.02294597
2004-03-11 00:00:00+00:00,-0.05075758
2004-03-12 00:00:00+00:00,-0.02006221
2004-03-15 00:00:00+00:00,0.00157109
2004-03-16 00:00:00+00:00,0.01664066
2004-03-17 00:00:00+00:00,0.00840713
2004-03-18 00:00:00+00:00,0.02480636
2004-03-19 00:00:00+00:00,-0.01225130
2004-03-22 00:00:00+00:00,0.01479214
2004-03-23 00:00:00+00:00,0.00061165
2004-03-24 00:00:00+00:00,-0.02446483
2004-03-25 00:00:00+00:00,-0.01547988
2004-03-26 00:00:00+00:00,0.01092044
2004-03-29 00:00:00+00:00,0.00310318
2004-03-30 00:00:00+00:00,0.01766088
2004-03-31 00:00:00+00:00,0.03470500
2004-04-01 00:00:00+00:00,0.00150943
2004-04-02 00:00:00+00:00,-0.03167421
2004-04-05 00:00:00+00:00,-0.02452107
2004-04-06 00:00:00+00:00,0.02017067
2004-04-07 00:00:00+00:00,0.00614455
2004-04-08 00:00:00+00:00,0.00306263
2004-04-12 00:00:00+00:00,0.00978593
2004-04-13 00:00:00+00:00,-0.02571516
2004-04-14 00:00:00+00:00,-0.05856967
2004-04-15 00:00:00+00:00,0.01333757
2004-04-16 00:00:00+00:00,0.00031546
2004-04-19 00:00:00+00:00,0.01545513
2004-04-20 00:00:00+00:00,-0.02973411
2004-04-21 00:00:00+00:00,-0.03876092
2004-04-22 00:00:00+00:00,0.01846768
2004-04-23 00:00:00+00:00,0.00417319
2004-04-26 00:00:00+00:00,0.00384447
2004-04-27 00:00:00+00:00,0.00543565
2004-04-28 00:00:00+00:00,-0.02614811
2004-04-29 00:00:00+00:00,-0.00226171
2004-04-30 00:00:00+00:00,0.01843765
2004-05-03 00:00:00+00:00,-0.00480769
2004-05-04 00:00:00+00:00,0.02088353
2004-05-05 00:00:00+00:00,0.01017504
2004-05-06 00:00:00+00:00,-0.01328693
2004-05-07 00:00:00+00:00,-0.03964984
2004-05-10 00:00:00+00:00,-0.04207961
2004-05-11 00:00:00+00:00,-0.00165942
2004-05-12 00:00:00+00:00,0.01661129
2004-05-13 00:00:00+00:00,-0.02965420
2004-05-14 00:00:00+00:00,0.01672224
2004-05-17 00:00:00+00:00,-0.02985075
2004-05-18 00:00:00+00:00,0.00505084
2004-05-19 00:00:00+00:00,0.03694340
2004-05-20 00:00:00+00:00,-0.00494641
2004-05-21 00:00:00+00:00,0.01785140
2004-05-24 00:00:00+00:00,-0.00786386
2004-05-25 00:00:00+00:00,0.03223684
2004-05-26 00:00:00+00:00,0.00874069
2004-05-27 00:00:00+00:00,0.04673683
2004-05-28 00:00:00+00:00,-0.02110267
2004-06-01 00:00:00+00:00,-0.00254624
2004-06-02 00:00:00+00:00,-0.02390454
2004-06-03 00:00:00+00:00,-0.00483855
2004-06-04 00:00:00+00:00,0.01228746
2004-06-07 00:00:00+00:00,0.03567411
2004-06-08 00:00:00+00:00,-0.02367798
2004-06-09 00:00:00+00:00,-0.02491997
2004-06-10 00:00:00+00:00,0.01261711
2004-06-14 00:00:00+00:00,-0.02555911
2004-06-15 00:00:00+00:00,0.03818770
2004-06-16 00:00:00+00:00,-0.02381708
2004-06-17 00:00:00+00:00,-0.01735481
2004-06-18 00:00:00+00:00,0.00907748
2004-06-21 00:00:00+00:00,0.00484121
2004-06-22 00:00:00+00:00,0.00160963
2004-06-23 00:00:00+00:00,-0.00611227
2004-06-24 00:00:00+00:00,0.02807357
2004-06-25 00:00:00+00:00,0.00318218
2004-06-28 00:00:00+00:00,0.01747434
2004-06-29 00:00:00+00:00,-0.02897653
2004-06-30 00:00:00+00:00,0.00862895
2004-07-01 00:00:00+00:00,0.02068433
2004-07-02 00:00:00+00:00,0.02299196
2004-07-06 00:00:00+00:00,0.00529363
2004-07-07 00:00:00+00:00,0.02298136
2004-07-08 00:00:00+00:00,-0.00122812
2004-07-09 00:00:00+00:00,0.00368648
2004-07-12 00:00:00+00:00,0.01226633
2004-07-13 00:00:00+00:00,-0.00883892
2004-07-14 00:00:00+00:00,-0.01775601
2004-07-15 00:00:00+00:00,-0.01019290
2004-07-16 00:00:00+00:00,0.03042518
2004-07-19 00:00:00+00:00,-0.00611621
2004-07-20 00:00:00+00:00,-0.00920245
2004-07-21 00:00:00+00:00,-0.04776579
2004-07-22 00:00:00+00:00,0.01199684
2004-07-23 00:00:00+00:00,-0.01757398
2004-07-26 00:00:00+00:00,0.00000000
2004-07-27 00:00:00+00:00,-0.02691151
2004-07-28 00:00:00+00:00,0.00320908
2004-07-29 00:00:00+00:00,0.01698174
2004-07-30 00:00:00+00:00,0.00476569
2004-08-02 00:00:00+00:00,0.01743265
2004-08-03 00:00:00+00:00,0.01413983
2004-08-04 00:00:00+00:00,0.00312028
2004-08-05 00:00:00+00:00,-0.00311542
2004-08-06 00:00:00+00:00,0.02589735
2004-08-09 00:00:00+00:00,0.00923914
2004-08-10 00:00:00+00:00,-0.01042321
2004-08-11 00:00:00+00:00,0.00832049
2004-08-12 00:00:00+00:00,0.01626515
2004-08-13 00:00:00+00:00,0.02283120
2004-08-16 00:00:00+00:00,-0.00270880
2004-08-17 00:00:00+00:00,-0.00632926
2004-08-18 00:00:00+00:00,0.00241875
2004-08-19 00:00:00+00:00,0.02144043
2004-08-20 00:00:00+00:00,0.00478040
2004-08-23 00:00:00+00:00,-0.03487332
2004-08-24 00:00:00+00:00,-0.04080085
2004-08-25 00:00:00+00:00,0.00928808
2004-08-26 00:00:00+00:00,0.00308151
2004-08-27 00:00:00+00:00,0.00923092
2004-08-30 00:00:00+00:00,-0.01439525
2004-08-31 00:00:00+00:00,0.01696745
2004-09-01 00:00:00+00:00,0.00367085
2004-09-02 00:00:00+00:00,-0.02137405
2004-09-03 00:00:00+00:00,-0.00617284
2004-09-07 00:00:00+00:00,0.00185758
2004-09-08 00:00:00+00:00,0.00742360
2004-09-09 00:00:00+00:00,0.00770416
2004-09-10 00:00:00+00:00,-0.00460476
2004-09-13 00:00:00+00:00,0.00000000
2004-09-14 00:00:00+00:00,0.02004626
2004-09-15 00:00:00+00:00,-0.01832061
2004-09-16 00:00:00+00:00,0.01171032
2004-09-17 00:00:00+00:00,0.00061290
2004-09-20 00:00:00+00:00,0.00490031
2004-09-21 00:00:00+00:00,0.00183333
2004-09-22 00:00:00+00:00,0.00091575
2004-09-23 00:00:00+00:00,0.01678093
2004-09-24 00:00:00+00:00,0.00000000
2004-09-27 00:00:00+00:00,-0.01028744
2004-09-28 00:00:00+00:00,0.01551110
2004-09-29 00:00:00+00:00,0.00090524
2004-09-30 00:00:00+00:00,0.02564103
2004-10-01 00:00:00+00:00,-0.00804170
2004-10-04 00:00:00+00:00,-0.00986842
2004-10-05 00:00:00+00:00,0.00811420
2004-10-06 00:00:00+00:00,0.00239449
2004-10-07 00:00:00+00:00,0.00597907
2004-10-08 00:00:00+00:00,0.02980641
2004-10-12 00:00:00+00:00,-0.01908972
2004-10-13 00:00:00+00:00,-0.01097109
2004-10-14 00:00:00+00:00,0.01699463
2004-10-15 00:00:00+00:00,0.01921656
2004-10-18 00:00:00+00:00,-0.00732064
2004-10-19 00:00:00+00:00,0.00293902
2004-10-20 00:00:00+00:00,0.01173881
2004-10-21 00:00:00+00:00,0.01123268
2004-10-22 00:00:00+00:00,0.00275522
2004-10-25 00:00:00+00:00,0.01576283
2004-10-26 00:00:00+00:00,-0.00890790
2004-10-27 00:00:00+00:00,-0.00837062
2004-10-28 00:00:00+00:00,-0.03043492
2004-10-29 00:00:00+00:00,0.00588668
2004-11-01 00:00:00+00:00,-0.00264123
2004-11-02 00:00:00+00:00,0.00058772
2004-11-03 00:00:00+00:00,0.01586369
2004-11-04 00:00:00+00:00,0.00728651
2004-11-05 00:00:00+00:00,0.00667925
2004-11-08 00:00:00+00:00,-0.00723589
2004-11-09 00:00:00+00:00,0.00000000
2004-11-10 00:00:00+00:00,-0.02033406
2004-11-12 00:00:00+00:00,0.02641233
2004-11-15 00:00:00+00:00,0.01882694
2004-11-16 00:00:00+00:00,0.00286944
2004-11-17 00:00:00+00:00,0.02349585
2004-11-18 00:00:00+00:00,-0.00339861
2004-11-19 00:00:00+00:00,0.00567376
2004-11-22 00:00:00+00:00,-0.00056577
2004-11-23 00:00:00+00:00,0.01075269
2004-11-24 00:00:00+00:00,-0.00450310
2004-11-26 00:00:00+00:00,0.02059224
2004-11-29 00:00:00+00:00,-0.00195435
2004-11-30 00:00:00+00:00,-0.00181705
2004-12-01 00:00:00+00:00,0.00055960
2004-12-02 00:00:00+00:00,0.00363636
2004-12-03 00:00:00+00:00,0.00893480
2004-12-06 00:00:00+00:00,-0.00083378
2004-12-07 00:00:00+00:00,-0.00278101
2004-12-08 00:00:00+00:00,-0.03620162
2004-12-09 00:00:00+00:00,0.01701659
2004-12-10 00:00:00+00:00,-0.01715424
2004-12-13 00:00:00+00:00,0.00958512
2004-12-14 00:00:00+00:00,-0.00284698
2004-12-15 00:00:00+00:00,0.02765502
2004-12-16 00:00:00+00:00,-0.02249719
2004-12-17 00:00:00+00:00,0.01308305
2004-12-20 00:00:00+00:00,0.00904210
2004-12-21 00:00:00+00:00,-0.02165963
2004-12-22 00:00:00+00:00,0.00824684
2004-12-23 00:00:00+00:00,0.00368168
2004-12-27 00:00:00+00:00,0.02544170
2004-12-28 00:00:00+00:00,-0.00558269
2004-12-29 00:00:00+00:00,-0.01959412
2004-12-30 00:00:00+00:00,0.01201413
2004-12-31 00:00:00+00:00,-0.00000000
2005-01-03 00:00:00+00:00,-0.00617544
2005-01-04 00:00:00+00:00,-0.01338028
2005-01-05 00:00:00+00:00,-0.02955032
2005-01-06 00:00:00+00:00,-0.00662538
2005-01-07 00:00:00+00:00,-0.01445087
2005-01-10 00:00:00+00:00,0.00727802
2005-01-11 00:00:00+00:00,0.01305294
2005-01-12 00:00:00+00:00,0.02391931
2005-01-13 00:00:00+00:00,-0.00968247
2005-01-14 00:00:00+00:00,-0.01716738
2005-01-18 00:00:00+00:00,-0.00288600
2005-01-19 00:00:00+00:00,0.01445087
2005-01-20 00:00:00+00:00,0.00860832
2005-01-21 00:00:00+00:00,0.02714286
2005-01-24 00:00:00+00:00,0.00253700
2005-01-25 00:00:00+00:00,-0.01435407
2005-01-26 00:00:00+00:00,0.02494685
2005-01-27 00:00:00+00:00,-0.00727985
2005-01-28 00:00:00+00:00,-0.00758747
2005-01-31 00:00:00+00:00,-0.00705219
2005-02-01 00:00:00+00:00,0.00736023
2005-02-02 00:00:00+00:00,0.00423131
2005-02-03 00:00:00+00:00,-0.01266714
2005-02-04 00:00:00+00:00,0.00424929
2005-02-07 00:00:00+00:00,-0.02544170
2005-02-08 00:00:00+00:00,-0.00415175
2005-02-09 00:00:00+00:00,0.00860832
2005-02-10 00:00:00+00:00,0.01914286
2005-02-11 00:00:00+00:00,0.01358426
2005-02-14 00:00:00+00:00,0.00365425
2005-02-15 00:00:00+00:00,0.00336700
2005-02-16 00:00:00+00:00,-0.00560224
2005-02-17 00:00:00+00:00,0.01264045
2005-02-18 00:00:00+00:00,0.01395673
2005-02-22 00:00:00+00:00,0.01940402
2005-02-23 00:00:00+00:00,-0.01619767
2005-02-24 00:00:00+00:00,-0.00719624
2005-02-25 00:00:00+00:00,0.00277778
2005-02-28 00:00:00+00:00,0.01386963
2005-03-01 00:00:00+00:00,-0.00082645
2005-03-02 00:00:00+00:00,-0.00055119
2005-03-03 00:00:00+00:00,0.00151620
2005-03-04 00:00:00+00:00,0.01597356
2005-03-07 00:00:00+00:00,0.00765027
2005-03-08 00:00:00+00:00,0.01088732
2005-03-09 00:00:00+00:00,-0.01543043
2005-03-10 00:00:00+00:00,-0.00381940
2005-03-11 00:00:00+00:00,0.00465562
2005-03-14 00:00:00+00:00,-0.00314208
2005-03-15 00:00:00+00:00,0.00683995
2005-03-16 00:00:00+00:00,0.00872529
2005-03-17 00:00:00+00:00,-0.00325777
2005-03-18 00:00:00+00:00,0.00543848
2005-03-21 00:00:00+00:00,-0.01898305
2005-03-22 00:00:00+00:00,-0.01314168
2005-03-23 00:00:00+00:00,-0.04285517
2005-03-24 00:00:00+00:00,-0.00845070
2005-03-28 00:00:00+00:00,-0.01782178
2005-03-29 00:00:00+00:00,0.01370059
2005-03-30 00:00:00+00:00,-0.00708717
2005-03-31 00:00:00+00:00,0.01137980
2005-04-01 00:00:00+00:00,-0.01159830
2005-04-04 00:00:00+00:00,-0.00256082
2005-04-05 00:00:00+00:00,0.00427350
2005-04-06 00:00:00+00:00,0.01194030
2005-04-07 00:00:00+00:00,-0.00339127
2005-04-08 00:00:00+00:00,0.00622788
2005-04-11 00:00:00+00:00,0.02250668
2005-04-12 00:00:00+00:00,-0.00111623
2005-04-13 00:00:00+00:00,0.00893480
2005-04-14 00:00:00+00:00,-0.00667130
2005-04-15 00:00:00+00:00,-0.01561846
2005-04-18 00:00:00+00:00,0.00084329
2005-04-19 00:00:00+00:00,0.01601573
2005-04-20 00:00:00+00:00,0.01672474
2005-04-21 00:00:00+00:00,-0.00041465
2005-04-22 00:00:00+00:00,0.01520387
2005-04-25 00:00:00+00:00,-0.01097394
2005-04-26 00:00:00+00:00,-0.01379310
2005-04-27 00:00:00+00:00,-0.00833333
2005-04-28 00:00:00+00:00,0.01952580
2005-04-29 00:00:00+00:00,0.01104972
2005-05-02 00:00:00+00:00,-0.00494505
2005-05-03 00:00:00+00:00,-0.01019003
2005-05-04 00:00:00+00:00,0.02214533
2005-05-05 00:00:00+00:00,0.00273785
2005-05-06 00:00:00+00:00,-0.00410116
2005-05-09 00:00:00+00:00,-0.00794521
2005-05-10 00:00:00+00:00,0.00330078
2005-05-11 00:00:00+00:00,-0.00219328
2005-05-12 00:00:00+00:00,-0.03161512
2005-05-13 00:00:00+00:00,-0.01675978
2005-05-16 00:00:00+00:00,-0.01661972
2005-05-17 00:00:00+00:00,0.00681721
2005-05-18 00:00:00+00:00,0.01783439
2005-05-19 00:00:00+00:00,-0.01066218
2005-05-20 00:00:00+00:00,-0.00874471
2005-05-23 00:00:00+00:00,0.00453322
2005-05-24 00:00:00+00:00,0.01554770
2005-05-25 00:00:00+00:00,-0.00140252
2005-05-26 00:00:00+00:00,-0.00561404
2005-05-27 00:00:00+00:00,0.00703730
2005-05-31 00:00:00+00:00,-0.02524544
2005-06-01 00:00:00+00:00,-0.01846591
2005-06-02 00:00:00+00:00,0.00630824
2005-06-03 00:00:00+00:00,-0.00343004
2005-06-06 00:00:00+00:00,0.02662849
2005-06-07 00:00:00+00:00,0.01977960
2005-06-08 00:00:00+00:00,-0.00783436
2005-06-09 00:00:00+00:00,0.00028090
2005-06-10 00:00:00+00:00,-0.01909844
2005-06-13 00:00:00+00:00,-0.00143164
2005-06-14 00:00:00+00:00,0.01146132
2005-06-15 00:00:00+00:00,0.00854701
2005-06-16 00:00:00+00:00,0.01134752
2005-06-17 00:00:00+00:00,0.00282087
2005-06-20 00:00:00+00:00,-0.00394366
2005-06-21 00:00:00+00:00,0.00677392
2005-06-22 00:00:00+00:00,0.00000000
2005-06-23 00:00:00+00:00,-0.03150492
2005-06-24 00:00:00+00:00,0.00000000
2005-06-27 00:00:00+00:00,0.00771649
2005-06-28 00:00:00+00:00,-0.02135231
2005-06-29 00:00:00+00:00,-0.00719424
2005-06-30 00:00:00+00:00,-0.00866426
2005-07-01 00:00:00+00:00,-0.01812908
2005-07-05 00:00:00+00:00,-0.03471196
2005-07-06 00:00:00+00:00,-0.01042442
2005-07-07 00:00:00+00:00,0.00000000
2005-07-08 00:00:00+00:00,0.00119760
2005-07-11 00:00:00+00:00,0.02064632
2005-07-12 00:00:00+00:00,0.01925070
2005-07-13 00:00:00+00:00,-0.03901437
2005-07-14 00:00:00+00:00,0.00598355
2005-07-15 00:00:00+00:00,-0.00507084
2005-07-18 00:00:00+00:00,0.01555024
2005-07-19 00:00:00+00:00,-0.01186944
2005-07-20 00:00:00+00:00,0.00597015
2005-07-21 00:00:00+00:00,0.03363095
2005-07-22 00:00:00+00:00,-0.00234158
2005-07-25 00:00:00+00:00,-0.00395604
2005-07-26 00:00:00+00:00,-0.00646109
2005-07-27 00:00:00+00:00,-0.00677666
