Date,EU-HOUSE
2022-08-15 00:00:00+00:00,0.01332536
2022-08-16 00:00:00+00:00,-0.00166552
2022-08-17 00:00:00+00:00,-0.00245586
2022-08-18 00:00:00+00:00,0.00426300
2022-08-19 00:00:00+00:00,-0.01044556
2022-08-22 00:00:00+00:00,-0.01942117
2022-08-23 00:00:00+00:00,-0.01980558
2022-08-24 00:00:00+00:00,0.02611108
2022-08-25 00:00:00+00:00,-0.00238542
2022-08-26 00:00:00+00:00,-0.04507831
2022-08-29 00:00:00+00:00,-0.02166560
2022-08-30 00:00:00+00:00,-0.00412067
2022-08-31 00:00:00+00:00,-0.02010106
2022-09-01 00:00:00+00:00,-0.04510757
2022-09-02 00:00:00+00:00,0.02262799
2022-09-05 00:00:00+00:00,-0.01131523
2022-09-06 00:00:00+00:00,0.01384533
2022-09-07 00:00:00+00:00,-0.00189513
2022-09-08 00:00:00+00:00,-0.00549242
2022-09-09 00:00:00+00:00,0.03203668
2022-09-12 00:00:00+00:00,0.02610406
2022-09-13 00:00:00+00:00,-0.02234474
2022-09-14 00:00:00+00:00,-0.01779894
2022-09-15 00:00:00+00:00,-0.02672371
2022-09-16 00:00:00+00:00,-0.03008029
2022-09-19 00:00:00+00:00,0.00924702
2022-09-20 00:00:00+00:00,-0.00854686
2022-09-21 00:00:00+00:00,0.02673356
2022-09-22 00:00:00+00:00,-0.04417424
2022-09-23 00:00:00+00:00,-0.05426342
2022-09-26 00:00:00+00:00,0.01014838
2022-09-27 00:00:00+00:00,-0.01075612
2022-09-28 00:00:00+00:00,0.00924593
2022-09-29 00:00:00+00:00,-0.02456262
2022-09-30 00:00:00+00:00,0.00636708
2022-10-03 00:00:00+00:00,0.00329052
2022-10-04 00:00:00+00:00,0.06960849
2022-10-05 00:00:00+00:00,-0.02314888
2022-10-06 00:00:00+00:00,-0.00297977
2022-10-07 00:00:00+00:00,-0.02831616
2022-10-10 00:00:00+00:00,-0.01110462
2022-10-11 00:00:00+00:00,0.00271052
2022-10-12 00:00:00+00:00,0.01070162
2022-10-13 00:00:00+00:00,-0.00807428
2022-10-14 00:00:00+00:00,0.01552108
2022-10-17 00:00:00+00:00,0.02846137
2022-10-18 00:00:00+00:00,-0.00056408
2022-10-19 00:00:00+00:00,-0.01696996
2022-10-20 00:00:00+00:00,0.01430777
2022-10-21 00:00:00+00:00,-0.02691694
2022-10-24 00:00:00+00:00,0.00881455
2022-10-25 00:00:00+00:00,0.04382001
2022-10-26 00:00:00+00:00,-0.00143280
2022-10-27 00:00:00+00:00,-0.01069187
2022-10-28 00:00:00+00:00,-0.00866520
2022-10-31 00:00:00+00:00,0.00251155
2022-11-01 00:00:00+00:00,0.01491864
2022-11-02 00:00:00+00:00,-0.03185276
2022-11-03 00:00:00+00:00,-0.02095314
2022-11-04 00:00:00+00:00,0.07923096
2022-11-07 00:00:00+00:00,-0.00561971
2022-11-08 00:00:00+00:00,0.01422908
2022-11-09 00:00:00+00:00,0.00072685
2022-11-10 00:00:00+00:00,0.05494881
2022-11-11 00:00:00+00:00,0.01926876
2022-11-14 00:00:00+00:00,0.00028340
2022-11-15 00:00:00+00:00,0.00069490
2022-11-16 00:00:00+00:00,-0.00374332
2022-11-17 00:00:00+00:00,0.00069627
2022-11-18 00:00:00+00:00,0.01971551
2022-11-21 00:00:00+00:00,0.00570364
2022-11-22 00:00:00+00:00,-0.00207203
2022-11-23 00:00:00+00:00,0.01907213
2022-11-24 00:00:00+00:00,0.00320528
2022-11-25 00:00:00+00:00,-0.00568717
2022-11-28 00:00:00+00:00,0.00411776
2022-11-29 00:00:00+00:00,-0.00437951
2022-11-30 00:00:00+00:00,0.04513146
2022-12-01 00:00:00+00:00,0.00491645
2022-12-02 00:00:00+00:00,-0.00023165
2022-12-05 00:00:00+00:00,-0.01217154
2022-12-06 00:00:00+00:00,-0.00112829
2022-12-07 00:00:00+00:00,-0.01057496
2022-12-08 00:00:00+00:00,-0.00533154
2022-12-09 00:00:00+00:00,0.00538095
2022-12-12 00:00:00+00:00,-0.00483076
2022-12-13 00:00:00+00:00,0.01692223
2022-12-14 00:00:00+00:00,0.00872287
2022-12-15 00:00:00+00:00,-0.06936847
2022-12-16 00:00:00+00:00,-0.00916515
2022-12-19 00:00:00+00:00,0.00409580
2022-12-20 00:00:00+00:00,-0.02877648
2022-12-21 00:00:00+00:00,0.03901447
2022-12-22 00:00:00+00:00,-0.02276343
2022-12-23 00:00:00+00:00,-0.01028391
2022-12-27 00:00:00+00:00,0.02505675
2022-12-28 00:00:00+00:00,-0.00322154
2022-12-29 00:00:00+00:00,0.01273445
2022-12-30 00:00:00+00:00,-0.03993522
2023-01-02 00:00:00+00:00,0.03848647
2023-01-03 00:00:00+00:00,0.02536680
2023-01-04 00:00:00+00:00,0.05275363
2023-01-05 00:00:00+00:00,-0.00871297
2023-01-06 00:00:00+00:00,0.02845274
2023-01-09 00:00:00+00:00,0.01858700
2023-01-10 00:00:00+00:00,-0.02014870
2023-01-11 00:00:00+00:00,0.01459786
2023-01-12 00:00:00+00:00,0.01158522
2023-01-13 00:00:00+00:00,0.01565868
2023-01-16 00:00:00+00:00,0.01238185
2023-01-17 00:00:00+00:00,0.00717454
2023-01-18 00:00:00+00:00,-0.00714647
2023-01-19 00:00:00+00:00,-0.02835240
2023-01-20 00:00:00+00:00,0.00496412
2023-01-23 00:00:00+00:00,0.01369595
2023-01-24 00:00:00+00:00,-0.00386535
2023-01-25 00:00:00+00:00,-0.00865250
2023-01-26 00:00:00+00:00,0.01166890
2023-01-27 00:00:00+00:00,0.00338948
2023-01-30 00:00:00+00:00,0.00891091
2023-01-31 00:00:00+00:00,0.00128013
2023-02-01 00:00:00+00:00,-0.01483500
2023-02-02 00:00:00+00:00,0.03127590
2023-02-03 00:00:00+00:00,0.02045249
2023-02-06 00:00:00+00:00,-0.02341280
2023-02-07 00:00:00+00:00,-0.01878856
2023-02-08 00:00:00+00:00,-0.00432570
2023-02-09 00:00:00+00:00,0.01614477
2023-02-10 00:00:00+00:00,-0.02641351
2023-02-13 00:00:00+00:00,0.04150172
2023-02-14 00:00:00+00:00,0.00201180
2023-02-15 00:00:00+00:00,0.01362830
2023-02-16 00:00:00+00:00,0.00590322
2023-02-17 00:00:00+00:00,-0.00979511
2023-02-20 00:00:00+00:00,-0.00806971
2023-02-21 00:00:00+00:00,0.00518868
2023-02-22 00:00:00+00:00,0.00321350
2023-02-23 00:00:00+00:00,-0.00322098
2023-02-24 00:00:00+00:00,-0.03093856
2023-02-27 00:00:00+00:00,0.01937494
2023-02-28 00:00:00+00:00,-0.01131570
2023-03-01 00:00:00+00:00,-0.01571931
2023-03-02 00:00:00+00:00,0.02211064
2023-03-03 00:00:00+00:00,0.01462174
2023-03-06 00:00:00+00:00,-0.00257588
2023-03-07 00:00:00+00:00,-0.01024485
2023-03-08 00:00:00+00:00,-0.00090371
2023-03-09 00:00:00+00:00,-0.00399436
2023-03-10 00:00:00+00:00,-0.01861604
2023-03-13 00:00:00+00:00,-0.02096984
2023-03-14 00:00:00+00:00,0.02890043
2023-03-15 00:00:00+00:00,-0.04400184
2023-03-16 00:00:00+00:00,0.04692596
2023-03-17 00:00:00+00:00,-0.03195086
2023-03-20 00:00:00+00:00,0.03154049
2023-03-21 00:00:00+00:00,0.01248450
2023-03-22 00:00:00+00:00,0.01649937
2023-03-23 00:00:00+00:00,0.00117864
2023-03-24 00:00:00+00:00,-0.00259422
2023-03-27 00:00:00+00:00,0.01514164
2023-03-28 00:00:00+00:00,-0.00857176
2023-03-29 00:00:00+00:00,0.02082966
2023-03-30 00:00:00+00:00,0.01484055
2023-03-31 00:00:00+00:00,0.02627972
2023-04-03 00:00:00+00:00,-0.00233243
2023-04-04 00:00:00+00:00,0.00761288
2023-04-05 00:00:00+00:00,-0.00132897
2023-04-06 00:00:00+00:00,-0.02335254
2023-04-11 00:00:00+00:00,0.01687862
2023-04-12 00:00:00+00:00,-0.01165281
2023-04-13 00:00:00+00:00,0.04741067
2023-04-14 00:00:00+00:00,0.01491783
2023-04-17 00:00:00+00:00,-0.01181873
2023-04-18 00:00:00+00:00,0.01095139
2023-04-19 00:00:00+00:00,0.01071282
2023-04-20 00:00:00+00:00,0.01428812
2023-04-21 00:00:00+00:00,0.00873093
2023-04-24 00:00:00+00:00,0.00510284
2023-04-25 00:00:00+00:00,-0.00478324
2023-04-26 00:00:00+00:00,-0.02370526
2023-04-27 00:00:00+00:00,0.01206860
