Date,EUR
2001-07-18 00:00:00+00:00,0.03136295
2001-07-19 00:00:00+00:00,-0.00195133
2001-07-20 00:00:00+00:00,-0.00011489
2001-07-23 00:00:00+00:00,-0.00643382
2001-07-24 00:00:00+00:00,0.01498386
2001-07-25 00:00:00+00:00,0.01189795
2001-07-26 00:00:00+00:00,-0.00477653
2001-07-27 00:00:00+00:00,-0.00410397
2001-07-30 00:00:00+00:00,-0.00319854
2001-07-31 00:00:00+00:00,0.00045767
2001-08-01 00:00:00+00:00,0.01372684
2001-08-02 00:00:00+00:00,0.00431720
2001-08-03 00:00:00+00:00,0.00272078
2001-08-06 00:00:00+00:00,-0.00520774
2001-08-07 00:00:00+00:00,-0.01066969
2001-08-08 00:00:00+00:00,0.00798813
2001-08-09 00:00:00+00:00,0.02693794
2001-08-10 00:00:00+00:00,0.00179433
2001-08-13 00:00:00+00:00,0.00985994
2001-08-14 00:00:00+00:00,0.01159550
2001-08-15 00:00:00+00:00,0.02150538
2001-08-16 00:00:00+00:00,0.00372889
2001-08-17 00:00:00+00:00,0.00700602
2001-08-20 00:00:00+00:00,-0.00785426
2001-08-21 00:00:00+00:00,-0.00153324
2001-08-22 00:00:00+00:00,0.00274003
2001-08-23 00:00:00+00:00,0.00262668
2001-08-24 00:00:00+00:00,-0.00524648
2001-08-27 00:00:00+00:00,-0.00284932
2001-08-28 00:00:00+00:00,-0.00109745
2001-08-29 00:00:00+00:00,-0.00153728
2001-08-30 00:00:00+00:00,0.01582418
2001-08-31 00:00:00+00:00,-0.01646315
2001-09-04 00:00:00+00:00,-0.05243487
2001-09-05 00:00:00+00:00,0.00112892
2001-09-06 00:00:00+00:00,0.01895521
2001-09-07 00:00:00+00:00,0.02302448
2001-09-10 00:00:00+00:00,-0.01137996
2001-09-11 00:00:00+00:00,0.01488889
2001-09-13 00:00:00+00:00,0.01169075
2001-09-14 00:00:00+00:00,0.02061178
2001-09-17 00:00:00+00:00,0.00260445
2001-09-18 00:00:00+00:00,0.00205650
2001-09-19 00:00:00+00:00,0.00605471
2001-09-20 00:00:00+00:00,-0.00948480
2001-09-21 00:00:00+00:00,-0.02707386
2001-09-24 00:00:00+00:00,0.00702602
2001-09-25 00:00:00+00:00,0.01444043
2001-09-26 00:00:00+00:00,0.00130336
2001-09-27 00:00:00+00:00,-0.01302507
2001-09-28 00:00:00+00:00,-0.01518628
2001-10-01 00:00:00+00:00,0.01431088
2001-10-02 00:00:00+00:00,0.00393486
2001-10-03 00:00:00+00:00,-0.01265409
2001-10-04 00:00:00+00:00,0.00592820
2001-10-05 00:00:00+00:00,0.00317426
2001-10-09 00:00:00+00:00,-0.00819583
2001-10-10 00:00:00+00:00,-0.00647356
2001-10-11 00:00:00+00:00,-0.01607045
2001-10-12 00:00:00+00:00,0.01287173
2001-10-15 00:00:00+00:00,-0.00154355
2001-10-16 00:00:00+00:00,0.00066203
2001-10-17 00:00:00+00:00,-0.01235385
2001-10-18 00:00:00+00:00,0.00288568
2001-10-19 00:00:00+00:00,-0.01063948
2001-10-22 00:00:00+00:00,-0.01515320
2001-10-23 00:00:00+00:00,-0.00426631
2001-10-24 00:00:00+00:00,0.00652565
2001-10-25 00:00:00+00:00,0.00067287
2001-10-26 00:00:00+00:00,-0.00425961
2001-10-29 00:00:00+00:00,0.02606156
2001-10-30 00:00:00+00:00,0.00310490
2001-10-31 00:00:00+00:00,-0.01062888
2001-11-01 00:00:00+00:00,0.00845948
2001-11-02 00:00:00+00:00,-0.00288184
2001-11-05 00:00:00+00:00,-0.01110001
2001-11-06 00:00:00+00:00,0.00000000
2001-11-07 00:00:00+00:00,-0.00435316
2001-11-08 00:00:00+00:00,-0.00492170
2001-11-09 00:00:00+00:00,0.00112133
2001-11-13 00:00:00+00:00,-0.02712092
2001-11-14 00:00:00+00:00,0.00454442
2001-11-15 00:00:00+00:00,-0.00385400
2001-11-16 00:00:00+00:00,0.00738217
2001-11-19 00:00:00+00:00,-0.01108974
2001-11-20 00:00:00+00:00,0.00751024
2001-11-21 00:00:00+00:00,-0.01076975
2001-11-23 00:00:00+00:00,0.00091189
2001-11-26 00:00:00+00:00,0.00455737
2001-11-27 00:00:00+00:00,0.00420598
2001-11-28 00:00:00+00:00,0.01236388
2001-11-29 00:00:00+00:00,0.00259272
2001-11-30 00:00:00+00:00,0.01587302
2001-12-03 00:00:00+00:00,-0.00893455
2001-12-04 00:00:00+00:00,-0.00381422
2001-12-05 00:00:00+00:00,-0.00719344
2001-12-06 00:00:00+00:00,0.01872532
2001-12-07 00:00:00+00:00,-0.01218149
2001-12-10 00:00:00+00:00,-0.00011244
2001-12-11 00:00:00+00:00,0.00427254
2001-12-12 00:00:00+00:00,0.01503422
2001-12-13 00:00:00+00:00,-0.01024499
2001-12-14 00:00:00+00:00,0.02406537
2001-12-17 00:00:00+00:00,-0.00508793
2001-12-18 00:00:00+00:00,0.00022235
2001-12-19 00:00:00+00:00,-0.00600267
2001-12-20 00:00:00+00:00,0.00022299
2001-12-21 00:00:00+00:00,-0.02876254
2001-12-24 00:00:00+00:00,-0.02397919
2001-12-26 00:00:00+00:00,0.00503721
2001-12-27 00:00:00+00:00,0.01027749
2001-12-28 00:00:00+00:00,0.00249943
2001-12-31 00:00:00+00:00,0.01475094
2002-01-02 00:00:00+00:00,0.03029962
2002-01-03 00:00:00+00:00,-0.00865417
2002-01-04 00:00:00+00:00,-0.01058614
2002-01-07 00:00:00+00:00,-0.00448079
2002-01-08 00:00:00+00:00,-0.00202088
2002-01-09 00:00:00+00:00,-0.00415777
2002-01-10 00:00:00+00:00,0.00236460
2002-01-11 00:00:00+00:00,0.00101215
2002-01-14 00:00:00+00:00,0.00427110
