Date,BUXL
2017-02-22 00:00:00+00:00,0.00935022
2017-02-23 00:00:00+00:00,0.01313321
2017-02-24 00:00:00+00:00,0.01116798
2017-02-27 00:00:00+00:00,-0.00291879
2017-02-28 00:00:00+00:00,-0.00344392
2017-03-01 00:00:00+00:00,-0.01624237
2017-03-02 00:00:00+00:00,-0.00714286
2017-03-03 00:00:00+00:00,-0.01934190
2017-03-06 00:00:00+00:00,0.00216476
2017-03-07 00:00:00+00:00,0.00120005
2017-03-08 00:00:00+00:00,-0.00719166
2017-03-09 00:00:00+00:00,-0.00881323
2017-03-10 00:00:00+00:00,-0.00694275
2017-03-13 00:00:00+00:00,0.00613271
2017-03-14 00:00:00+00:00,0.00719249
2017-03-15 00:00:00+00:00,0.00653595
2017-03-16 00:00:00+00:00,-0.00577201
2017-03-17 00:00:00+00:00,0.00459603
2017-03-20 00:00:00+00:00,-0.00240790
2017-03-21 00:00:00+00:00,-0.00060343
2017-03-22 00:00:00+00:00,0.01062674
2017-03-23 00:00:00+00:00,-0.00525750
2017-03-24 00:00:00+00:00,0.00204204
2017-03-27 00:00:00+00:00,0.00323663
2017-03-28 00:00:00+00:00,0.00191182
2017-03-29 00:00:00+00:00,0.00417412
2017-03-30 00:00:00+00:00,0.00201900
2017-03-31 00:00:00+00:00,-0.00094820
2017-04-03 00:00:00+00:00,0.00711828
2017-04-04 00:00:00+00:00,0.00706797
2017-04-05 00:00:00+00:00,-0.00222248
2017-04-06 00:00:00+00:00,0.00293083
2017-04-07 00:00:00+00:00,0.00666277
2017-04-10 00:00:00+00:00,0.00232234
2017-04-11 00:00:00+00:00,0.00544486
2017-04-12 00:00:00+00:00,0.00380228
2017-04-13 00:00:00+00:00,0.00378788
2017-04-17 00:00:00+00:00,0.00000000
2017-04-18 00:00:00+00:00,0.00457404
2017-04-19 00:00:00+00:00,-0.00387023
2017-04-20 00:00:00+00:00,-0.00788481
2017-04-21 00:00:00+00:00,0.00057590
2017-04-24 00:00:00+00:00,-0.02371360
2017-04-25 00:00:00+00:00,-0.00648508
2017-04-26 00:00:00+00:00,0.00178020
2017-04-27 00:00:00+00:00,0.00651582
2017-04-28 00:00:00+00:00,-0.00388418
2017-05-01 00:00:00+00:00,0.00000000
2017-05-02 00:00:00+00:00,-0.00212691
2017-05-03 00:00:00+00:00,-0.00023683
2017-05-04 00:00:00+00:00,-0.01172569
2017-05-05 00:00:00+00:00,-0.00443432
2017-05-08 00:00:00+00:00,-0.00084266
2017-05-09 00:00:00+00:00,-0.00518072
2017-05-10 00:00:00+00:00,0.00617658
2017-05-11 00:00:00+00:00,-0.00373134
2017-05-12 00:00:00+00:00,0.00579920
2017-05-15 00:00:00+00:00,-0.00924925
2017-05-16 00:00:00+00:00,0.00048497
2017-05-17 00:00:00+00:00,0.00836161
2017-05-18 00:00:00+00:00,0.00408605
2017-05-19 00:00:00+00:00,-0.00442849
2017-05-22 00:00:00+00:00,-0.00456841
2017-05-23 00:00:00+00:00,-0.00132850
2017-05-24 00:00:00+00:00,-0.00012093
2017-05-25 00:00:00+00:00,0.00689405
2017-05-26 00:00:00+00:00,0.00840841
2017-05-29 00:00:00+00:00,0.00476374
2017-05-30 00:00:00+00:00,-0.00177830
2017-05-31 00:00:00+00:00,-0.00083135
2017-06-01 00:00:00+00:00,-0.00106977
