Date,GBPEUR
2000-06-12 00:00:00+00:00,-0.00458783
2000-06-13 00:00:00+00:00,0.01371601
2000-06-14 00:00:00+00:00,0.00555295
2000-06-15 00:00:00+00:00,-0.01532239
2000-06-16 00:00:00+00:00,0.01082148
2000-06-19 00:00:00+00:00,-0.00547003
2000-06-20 00:00:00+00:00,-0.00502868
2000-06-21 00:00:00+00:00,-0.00039469
2000-06-22 00:00:00+00:00,-0.01777548
2000-06-23 00:00:00+00:00,0.00522802
2000-06-26 00:00:00+00:00,0.00512082
2000-06-27 00:00:00+00:00,0.00382105
2000-06-28 00:00:00+00:00,-0.00674068
2000-06-29 00:00:00+00:00,0.00415170
2000-06-30 00:00:00+00:00,0.00325992
2000-07-03 00:00:00+00:00,-0.00087177
2000-07-05 00:00:00+00:00,0.00555247
2000-07-06 00:00:00+00:00,-0.00189303
2000-07-07 00:00:00+00:00,-0.00766632
2000-07-10 00:00:00+00:00,0.00868127
2000-07-11 00:00:00+00:00,-0.00560600
2000-07-12 00:00:00+00:00,-0.00428791
2000-07-13 00:00:00+00:00,-0.00295056
2000-07-14 00:00:00+00:00,0.00391906
2000-07-17 00:00:00+00:00,0.00007983
2000-07-18 00:00:00+00:00,-0.01179017
2000-07-19 00:00:00+00:00,-0.00306328
2000-07-20 00:00:00+00:00,-0.00048516
2000-07-21 00:00:00+00:00,0.00040450
2000-07-24 00:00:00+00:00,-0.00226427
2000-07-25 00:00:00+00:00,0.00461987
2000-07-26 00:00:00+00:00,0.00500202
2000-07-27 00:00:00+00:00,-0.00891065
2000-07-28 00:00:00+00:00,-0.00404989
2000-07-31 00:00:00+00:00,0.00748211
2000-08-01 00:00:00+00:00,-0.00540846
2000-08-02 00:00:00+00:00,-0.00576252
2000-08-03 00:00:00+00:00,-0.00751004
2000-08-04 00:00:00+00:00,-0.00419493
2000-08-07 00:00:00+00:00,-0.00512100
2000-08-08 00:00:00+00:00,-0.00298879
2000-08-09 00:00:00+00:00,-0.00141560
2000-08-10 00:00:00+00:00,0.01284189
2000-08-11 00:00:00+00:00,-0.00880948
2000-08-14 00:00:00+00:00,0.00132901
2000-08-15 00:00:00+00:00,0.00879303
2000-08-16 00:00:00+00:00,0.00452265
2000-08-17 00:00:00+00:00,0.00253766
2000-08-18 00:00:00+00:00,-0.00473585
2000-08-21 00:00:00+00:00,-0.00426614
2000-08-22 00:00:00+00:00,-0.00263657
2000-08-23 00:00:00+00:00,0.00123916
2000-08-24 00:00:00+00:00,0.00552805
2000-08-25 00:00:00+00:00,0.00763108
2000-08-28 00:00:00+00:00,-0.00252427
2000-08-29 00:00:00+00:00,0.00106115
2000-08-30 00:00:00+00:00,-0.00130484
2000-08-31 00:00:00+00:00,0.00008166
2000-09-01 00:00:00+00:00,0.00645056
2000-09-05 00:00:00+00:00,-0.03959111
2000-09-06 00:00:00+00:00,-0.02133731
2000-09-07 00:00:00+00:00,0.00817979
2000-09-08 00:00:00+00:00,0.01497696
2000-09-11 00:00:00+00:00,-0.00808625
2000-09-13 00:00:00+00:00,0.00590486
2000-09-14 00:00:00+00:00,0.00562593
2000-09-18 00:00:00+00:00,-0.01199951
2000-09-19 00:00:00+00:00,-0.00582636
2000-09-20 00:00:00+00:00,-0.00404457
2000-09-21 00:00:00+00:00,-0.00663020
2000-09-22 00:00:00+00:00,0.00817637
2000-09-25 00:00:00+00:00,-0.00140698
2000-09-27 00:00:00+00:00,0.00298334
2000-09-28 00:00:00+00:00,-0.00190036
2000-09-29 00:00:00+00:00,-0.00753295
2000-10-02 00:00:00+00:00,0.00016665
2000-10-03 00:00:00+00:00,0.00275206
2000-10-04 00:00:00+00:00,-0.00091467
2000-10-05 00:00:00+00:00,0.00258037
2000-10-09 00:00:00+00:00,0.00000000
2000-10-10 00:00:00+00:00,-0.00190966
2000-10-11 00:00:00+00:00,-0.00823559
2000-10-12 00:00:00+00:00,-0.01358832
2000-10-13 00:00:00+00:00,0.00195595
2000-10-16 00:00:00+00:00,-0.00169753
2000-10-17 00:00:00+00:00,0.00544079
2000-10-18 00:00:00+00:00,-0.01589566
2000-10-19 00:00:00+00:00,0.00455348
2000-10-20 00:00:00+00:00,-0.00513171
2000-10-23 00:00:00+00:00,-0.00962861
2000-10-24 00:00:00+00:00,0.00373264
2000-10-25 00:00:00+00:00,-0.00121076
2000-10-26 00:00:00+00:00,0.00233786
2000-10-27 00:00:00+00:00,-0.00051831
2000-10-30 00:00:00+00:00,0.00414883
2000-10-31 00:00:00+00:00,0.00981219
2000-11-01 00:00:00+00:00,0.01380839
2000-11-02 00:00:00+00:00,0.00142929
2000-11-06 00:00:00+00:00,0.01225758
2000-11-07 00:00:00+00:00,-0.00281994
2000-11-08 00:00:00+00:00,0.00066539
2000-11-09 00:00:00+00:00,0.00598454
2000-11-10 00:00:00+00:00,-0.00181773
2000-11-13 00:00:00+00:00,-0.00927059
2000-11-14 00:00:00+00:00,0.00267341
2000-11-15 00:00:00+00:00,0.00299975
2000-11-16 00:00:00+00:00,-0.00465232
2000-11-17 00:00:00+00:00,-0.00492446
2000-11-20 00:00:00+00:00,0.00192921
2000-11-21 00:00:00+00:00,-0.00318125
2000-11-22 00:00:00+00:00,0.00646695
2000-11-24 00:00:00+00:00,0.00208595
2000-11-27 00:00:00+00:00,0.00074960
2000-11-28 00:00:00+00:00,0.00557480
2000-11-29 00:00:00+00:00,-0.00182027
2000-11-30 00:00:00+00:00,0.01508729
2000-12-01 00:00:00+00:00,-0.00089833
2000-12-04 00:00:00+00:00,0.00016365
2000-12-05 00:00:00+00:00,0.01031028
2000-12-06 00:00:00+00:00,0.01229225
2000-12-07 00:00:00+00:00,-0.00574464
2000-12-08 00:00:00+00:00,-0.01631112
2000-12-11 00:00:00+00:00,-0.02986385
2000-12-12 00:00:00+00:00,0.01104634
2000-12-13 00:00:00+00:00,-0.00796845
2000-12-14 00:00:00+00:00,0.00331236
2000-12-15 00:00:00+00:00,0.00486959
2000-12-18 00:00:00+00:00,-0.00106776
2000-12-19 00:00:00+00:00,0.00361783
2000-12-20 00:00:00+00:00,0.00933983
2000-12-21 00:00:00+00:00,0.00998376
2000-12-22 00:00:00+00:00,0.00723282
2000-12-26 00:00:00+00:00,0.00191494
2000-12-27 00:00:00+00:00,-0.00613204
2000-12-28 00:00:00+00:00,-0.00080128
2000-12-29 00:00:00+00:00,0.01154787
2001-01-02 00:00:00+00:00,0.00570778
2001-01-03 00:00:00+00:00,-0.01584408
2001-01-04 00:00:00+00:00,0.01657973
2001-01-05 00:00:00+00:00,0.00575181
2001-01-08 00:00:00+00:00,-0.00383878
2001-01-09 00:00:00+00:00,-0.00243787
2001-01-10 00:00:00+00:00,-0.00449350
2001-01-11 00:00:00+00:00,0.00981945
2001-01-12 00:00:00+00:00,0.00972396
2001-01-16 00:00:00+00:00,-0.00396086
2001-01-17 00:00:00+00:00,-0.00974643
2001-01-18 00:00:00+00:00,0.01118094
2001-01-19 00:00:00+00:00,-0.00482775
2001-01-22 00:00:00+00:00,0.00352097
2001-01-23 00:00:00+00:00,-0.00241700
2001-01-24 00:00:00+00:00,-0.00922323
2001-01-25 00:00:00+00:00,-0.00307668
2001-01-26 00:00:00+00:00,0.00308618
2001-01-29 00:00:00+00:00,-0.00560114
2001-01-30 00:00:00+00:00,0.00674336
2001-01-31 00:00:00+00:00,0.00693459
2001-02-01 00:00:00+00:00,-0.00195633
2001-02-02 00:00:00+00:00,0.00125445
2001-02-05 00:00:00+00:00,-0.00227113
2001-02-06 00:00:00+00:00,0.00196248
2001-02-07 00:00:00+00:00,0.00305507
2001-02-08 00:00:00+00:00,-0.00640425
2001-02-09 00:00:00+00:00,0.00754614
2001-02-12 00:00:00+00:00,0.00179420
2001-02-13 00:00:00+00:00,-0.01207071
2001-02-14 00:00:00+00:00,-0.00496595
2001-02-15 00:00:00+00:00,-0.01132868
2001-02-16 00:00:00+00:00,0.01346154
2001-02-20 00:00:00+00:00,-0.00482290
2001-02-21 00:00:00+00:00,0.00087392
2001-02-22 00:00:00+00:00,-0.00531830
2001-02-23 00:00:00+00:00,0.00909744
2001-02-26 00:00:00+00:00,-0.00142349
2001-02-27 00:00:00+00:00,0.00665241
2001-02-28 00:00:00+00:00,0.00495649
2001-03-01 00:00:00+00:00,0.00172209
2001-03-02 00:00:00+00:00,0.04280075
2001-03-05 00:00:00+00:00,-0.00566349
2001-03-06 00:00:00+00:00,0.00820432
2001-03-07 00:00:00+00:00,-0.00172832
2001-03-08 00:00:00+00:00,-0.00534675
2001-03-09 00:00:00+00:00,0.00394182
2001-03-12 00:00:00+00:00,-0.00416994
2001-03-13 00:00:00+00:00,-0.00331152
2001-03-14 00:00:00+00:00,-0.00261039
2001-03-15 00:00:00+00:00,-0.00563150
2001-03-16 00:00:00+00:00,0.00255244
2001-03-19 00:00:00+00:00,0.00620574
2001-03-20 00:00:00+00:00,0.00442809
2001-03-21 00:00:00+00:00,-0.01267433
2001-03-22 00:00:00+00:00,-0.00119598
2001-03-23 00:00:00+00:00,-0.00319310
2001-03-26 00:00:00+00:00,0.00208217
2001-03-27 00:00:00+00:00,-0.00151826
2001-03-28 00:00:00+00:00,-0.01064527
2001-03-29 00:00:00+00:00,0.00250789
2001-03-30 00:00:00+00:00,0.00266301
2001-04-02 00:00:00+00:00,0.00136821
2001-04-03 00:00:00+00:00,0.00675133
2001-04-04 00:00:00+00:00,0.00622705
2001-04-05 00:00:00+00:00,-0.00230086
2001-04-06 00:00:00+00:00,0.00039761
2001-04-09 00:00:00+00:00,-0.01128760
2001-04-10 00:00:00+00:00,-0.00273372
2001-04-11 00:00:00+00:00,-0.00330522
2001-04-12 00:00:00+00:00,0.00339707
2001-04-16 00:00:00+00:00,-0.00322451
2001-04-17 00:00:00+00:00,-0.00137469
2001-04-18 00:00:00+00:00,0.00477794
2001-04-19 00:00:00+00:00,-0.00128959
2001-04-20 00:00:00+00:00,0.01258978
2001-04-23 00:00:00+00:00,-0.00573842
2001-04-24 00:00:00+00:00,-0.00096176
2001-04-25 00:00:00+00:00,-0.00032111
2001-04-26 00:00:00+00:00,0.00746448
2001-04-27 00:00:00+00:00,-0.00868372
2001-04-30 00:00:00+00:00,-0.00152712
2001-05-01 00:00:00+00:00,0.00177077
2001-05-02 00:00:00+00:00,0.00216953
2001-05-03 00:00:00+00:00,-0.00553211
2001-05-04 00:00:00+00:00,0.00322477
2001-05-07 00:00:00+00:00,-0.00482144
2001-05-08 00:00:00+00:00,0.00088808
2001-05-09 00:00:00+00:00,0.00475998
2001-05-10 00:00:00+00:00,-0.00465714
2001-05-11 00:00:00+00:00,-0.00379138
2001-05-14 00:00:00+00:00,-0.00194364
2001-05-15 00:00:00+00:00,0.00129817
2001-05-16 00:00:00+00:00,0.00210680
2001-05-17 00:00:00+00:00,-0.00185979
2001-05-18 00:00:00+00:00,-0.00955930
2001-05-21 00:00:00+00:00,-0.00278096
2001-05-22 00:00:00+00:00,-0.00508530
2001-05-23 00:00:00+00:00,-0.00436933
2001-05-24 00:00:00+00:00,0.00728658
2001-05-25 00:00:00+00:00,-0.00756268
2001-05-29 00:00:00+00:00,-0.00289903
2001-05-30 00:00:00+00:00,-0.00215983
2001-05-31 00:00:00+00:00,-0.00524476
2001-06-01 00:00:00+00:00,0.00100427
2001-06-04 00:00:00+00:00,-0.04347282
2001-06-05 00:00:00+00:00,0.02081400
2001-06-06 00:00:00+00:00,0.01778934
2001-06-07 00:00:00+00:00,0.00721709
2001-06-08 00:00:00+00:00,0.01446331
2001-06-11 00:00:00+00:00,-0.00762632
2001-06-12 00:00:00+00:00,0.00960990
2001-06-13 00:00:00+00:00,-0.00846979
2001-06-14 00:00:00+00:00,0.00325415
2001-06-15 00:00:00+00:00,-0.00348686
2001-06-18 00:00:00+00:00,-0.00081374
2001-06-19 00:00:00+00:00,-0.00480495
2001-06-20 00:00:00+00:00,0.00130933
2001-06-21 00:00:00+00:00,-0.01176855
2001-06-22 00:00:00+00:00,0.00438306
2001-06-25 00:00:00+00:00,0.00378757
2001-06-26 00:00:00+00:00,0.00229694
2001-06-27 00:00:00+00:00,-0.00376479
2001-06-28 00:00:00+00:00,-0.01355459
2001-06-29 00:00:00+00:00,0.00233178
2001-07-02 00:00:00+00:00,-0.00548355
2001-07-03 00:00:00+00:00,0.00902272
2001-07-05 00:00:00+00:00,-0.00952144
2001-07-06 00:00:00+00:00,0.00417955
2001-07-09 00:00:00+00:00,0.00332956
2001-07-10 00:00:00+00:00,0.00638845
2001-07-11 00:00:00+00:00,0.00750206
2001-07-12 00:00:00+00:00,-0.00654611
2001-07-13 00:00:00+00:00,0.00444774
2001-07-16 00:00:00+00:00,0.00196818
2001-07-17 00:00:00+00:00,0.00548310
2001-07-18 00:00:00+00:00,0.00284877
2001-07-19 00:00:00+00:00,-0.00852204
2001-07-20 00:00:00+00:00,-0.00212819
2001-07-23 00:00:00+00:00,0.00525004
2001-07-24 00:00:00+00:00,0.00424351
2001-07-25 00:00:00+00:00,0.00316919
2001-07-26 00:00:00+00:00,-0.00315917
2001-07-27 00:00:00+00:00,0.00105640
2001-07-30 00:00:00+00:00,-0.00365289
2001-07-31 00:00:00+00:00,0.00114062
2001-08-01 00:00:00+00:00,0.00056966
2001-08-02 00:00:00+00:00,0.00382269
2001-08-03 00:00:00+00:00,0.00324097
2001-08-06 00:00:00+00:00,0.00355355
2001-08-07 00:00:00+00:00,-0.00337985
2001-08-08 00:00:00+00:00,0.00460255
2001-08-09 00:00:00+00:00,0.00651073
2001-08-10 00:00:00+00:00,0.00231592
2001-08-13 00:00:00+00:00,0.00637399
2001-08-14 00:00:00+00:00,0.00071253
2001-08-15 00:00:00+00:00,0.00268987
2001-08-16 00:00:00+00:00,-0.00268266
2001-08-17 00:00:00+00:00,0.00379763
2001-08-20 00:00:00+00:00,-0.00244341
2001-08-21 00:00:00+00:00,-0.00450328
2001-08-22 00:00:00+00:00,0.00190460
2001-08-23 00:00:00+00:00,0.00213878
2001-08-24 00:00:00+00:00,0.00015825
2001-08-27 00:00:00+00:00,-0.00245017
2001-08-28 00:00:00+00:00,-0.00483283
2001-08-29 00:00:00+00:00,-0.00167184
2001-08-30 00:00:00+00:00,0.00342903
2001-08-31 00:00:00+00:00,-0.00540412
2001-09-04 00:00:00+00:00,-0.01733919
2001-09-05 00:00:00+00:00,-0.02075011
2001-09-06 00:00:00+00:00,0.02178738
2001-09-07 00:00:00+00:00,0.01569728
2001-09-10 00:00:00+00:00,-0.00758554
2001-09-11 00:00:00+00:00,0.04401666
2001-09-13 00:00:00+00:00,-0.01662050
2001-09-14 00:00:00+00:00,0.00981891
2001-09-17 00:00:00+00:00,0.00844839
2001-09-18 00:00:00+00:00,-0.00047435
2001-09-19 00:00:00+00:00,0.00300467
2001-09-20 00:00:00+00:00,-0.00212834
2001-09-21 00:00:00+00:00,-0.00703128
2001-09-24 00:00:00+00:00,-0.00143209
2001-09-25 00:00:00+00:00,0.00215138
2001-09-26 00:00:00+00:00,-0.00262379
2001-09-27 00:00:00+00:00,-0.00597848
2001-09-28 00:00:00+00:00,-0.00673617
2001-10-01 00:00:00+00:00,0.00347182
2001-10-02 00:00:00+00:00,0.00796524
2001-10-03 00:00:00+00:00,-0.01005763
2001-10-04 00:00:00+00:00,0.00169344
2001-10-05 00:00:00+00:00,-0.00104661
2001-10-08 00:00:00+00:00,0.00000000
2001-10-09 00:00:00+00:00,0.01063658
2001-10-10 00:00:00+00:00,0.00215277
2001-10-11 00:00:00+00:00,-0.00350068
2001-10-12 00:00:00+00:00,0.00183633
2001-10-15 00:00:00+00:00,0.00079710
2001-10-16 00:00:00+00:00,0.00055725
2001-10-17 00:00:00+00:00,-0.00573004
2001-10-18 00:00:00+00:00,0.00240134
2001-10-19 00:00:00+00:00,0.00207602
2001-10-22 00:00:00+00:00,-0.00047797
2001-10-23 00:00:00+00:00,-0.00239193
2001-10-24 00:00:00+00:00,0.00087909
2001-10-25 00:00:00+00:00,-0.00015969
2001-10-26 00:00:00+00:00,-0.00806580
2001-10-29 00:00:00+00:00,0.00241526
2001-10-30 00:00:00+00:00,0.00112441
2001-10-31 00:00:00+00:00,-0.00697938
2001-11-01 00:00:00+00:00,-0.00088883
2001-11-02 00:00:00+00:00,-0.00113204
2001-11-05 00:00:00+00:00,-0.00420950
2001-11-06 00:00:00+00:00,-0.00040647
2001-11-07 00:00:00+00:00,-0.00349707
2001-11-08 00:00:00+00:00,0.00293806
2001-11-09 00:00:00+00:00,-0.00162731
2001-11-13 00:00:00+00:00,-0.00415698
2001-11-14 00:00:00+00:00,0.00343755
2001-11-15 00:00:00+00:00,0.00448613
2001-11-16 00:00:00+00:00,0.00625254
2001-11-19 00:00:00+00:00,0.00476114
2001-11-20 00:00:00+00:00,-0.00064236
2001-11-21 00:00:00+00:00,-0.00249152
2001-11-23 00:00:00+00:00,0.00362552
2001-11-26 00:00:00+00:00,0.00152525
2001-11-27 00:00:00+00:00,0.00008015
2001-11-28 00:00:00+00:00,-0.00128236
2001-11-29 00:00:00+00:00,-0.00008025
2001-11-30 00:00:00+00:00,0.01011236
2001-12-03 00:00:00+00:00,-0.01461958
2001-12-04 00:00:00+00:00,0.00151781
2001-12-05 00:00:00+00:00,0.00103791
2001-12-06 00:00:00+00:00,0.00031897
2001-12-07 00:00:00+00:00,-0.01898532
2001-12-10 00:00:00+00:00,-0.00048305
2001-12-11 00:00:00+00:00,-0.00128913
2001-12-12 00:00:00+00:00,0.00249899
2001-12-13 00:00:00+00:00,-0.00192988
2001-12-14 00:00:00+00:00,0.00346439
2001-12-17 00:00:00+00:00,-0.00521879
2001-12-18 00:00:00+00:00,0.00201776
2001-12-19 00:00:00+00:00,0.00144986
2001-12-20 00:00:00+00:00,0.00120647
2001-12-21 00:00:00+00:00,-0.00722992
2001-12-24 00:00:00+00:00,-0.01553665
2001-12-26 00:00:00+00:00,-0.00542495
2001-12-27 00:00:00+00:00,0.00727273
2001-12-28 00:00:00+00:00,0.00164112
2001-12-31 00:00:00+00:00,0.00401360
2002-01-02 00:00:00+00:00,0.02227299
2002-01-03 00:00:00+00:00,0.00071828
2002-01-04 00:00:00+00:00,-0.01148417
2002-01-07 00:00:00+00:00,0.00290440
2002-01-08 00:00:00+00:00,-0.00104577
2002-01-09 00:00:00+00:00,-0.00056370
2002-01-10 00:00:00+00:00,-0.00201434
2002-01-11 00:00:00+00:00,-0.00347150
2002-01-14 00:00:00+00:00,0.00056696
2002-01-15 00:00:00+00:00,-0.00445344
2002-01-16 00:00:00+00:00,0.00032550
2002-01-17 00:00:00+00:00,-0.00105716
2002-01-18 00:00:00+00:00,0.00219779
2002-01-22 00:00:00+00:00,0.00755283
2002-01-23 00:00:00+00:00,-0.00540061
2002-01-24 00:00:00+00:00,-0.00016209
2002-01-25 00:00:00+00:00,-0.00380968
2002-01-28 00:00:00+00:00,-0.00366151
2002-01-29 00:00:00+00:00,0.00040833
2002-01-30 00:00:00+00:00,-0.00432653
2002-01-31 00:00:00+00:00,-0.00114766
2002-02-01 00:00:00+00:00,-0.00057474
2002-02-04 00:00:00+00:00,0.00574901
2002-02-05 00:00:00+00:00,0.00179650
2002-02-06 00:00:00+00:00,0.00293446
2002-02-07 00:00:00+00:00,0.00203186
2002-02-08 00:00:00+00:00,0.00170330
2002-02-11 00:00:00+00:00,-0.00121457
2002-02-12 00:00:00+00:00,-0.00851236
2002-02-13 00:00:00+00:00,-0.00220769
2002-02-14 00:00:00+00:00,0.00147505
2002-02-15 00:00:00+00:00,-0.00196383
2002-02-19 00:00:00+00:00,0.00344347
2002-02-20 00:00:00+00:00,-0.00367677
2002-02-21 00:00:00+00:00,0.00032819
2002-02-22 00:00:00+00:00,0.00262322
2002-02-25 00:00:00+00:00,-0.00237122
2002-02-26 00:00:00+00:00,0.00016392
2002-02-27 00:00:00+00:00,-0.00032762
2002-02-28 00:00:00+00:00,0.00532830
2002-03-01 00:00:00+00:00,-0.00521869
2002-03-04 00:00:00+00:00,-0.01311475
2002-03-05 00:00:00+00:00,0.00384474
2002-03-06 00:00:00+00:00,0.01257332
2002-03-07 00:00:00+00:00,0.00811359
2002-03-08 00:00:00+00:00,-0.01163636
2002-03-11 00:00:00+00:00,0.00495854
2002-03-12 00:00:00+00:00,0.00559627
2002-03-13 00:00:00+00:00,0.00040310
2002-03-14 00:00:00+00:00,0.00306353
2002-03-15 00:00:00+00:00,-0.00200932
2002-03-18 00:00:00+00:00,-0.00241604
2002-03-19 00:00:00+00:00,0.00226043
2002-03-20 00:00:00+00:00,-0.00088602
2002-03-21 00:00:00+00:00,-0.00088665
2002-03-22 00:00:00+00:00,-0.00564835
2002-03-25 00:00:00+00:00,0.00008099
2002-03-26 00:00:00+00:00,-0.00113599
2002-03-27 00:00:00+00:00,-0.00333046
2002-03-28 00:00:00+00:00,-0.00260836
2002-04-01 00:00:00+00:00,0.00016344
2002-04-02 00:00:00+00:00,0.00122559
2002-04-03 00:00:00+00:00,0.00269300
2002-04-04 00:00:00+00:00,-0.00236006
2002-04-05 00:00:00+00:00,0.00236564
2002-04-08 00:00:00+00:00,-0.00423212
2002-04-09 00:00:00+00:00,0.00359624
2002-04-10 00:00:00+00:00,-0.00048864
2002-04-11 00:00:00+00:00,0.00122220
2002-04-12 00:00:00+00:00,-0.00292969
2002-04-15 00:00:00+00:00,0.00008162
2002-04-16 00:00:00+00:00,0.00146903
2002-04-17 00:00:00+00:00,0.00472659
2002-04-18 00:00:00+00:00,-0.00202774
2002-04-19 00:00:00+00:00,0.00170676
2002-04-22 00:00:00+00:00,-0.00324544
2002-04-23 00:00:00+00:00,0.00065136
2002-04-24 00:00:00+00:00,0.00325372
2002-04-25 00:00:00+00:00,0.00194600
2002-04-26 00:00:00+00:00,0.00210407
2002-04-29 00:00:00+00:00,0.00104983
2002-04-30 00:00:00+00:00,-0.00201678
2002-05-01 00:00:00+00:00,0.00169752
2002-05-02 00:00:00+00:00,-0.00355052
2002-05-03 00:00:00+00:00,0.01247149
2002-05-06 00:00:00+00:00,-0.00055991
2002-05-07 00:00:00+00:00,-0.00136038
2002-05-08 00:00:00+00:00,-0.00256467
2002-05-09 00:00:00+00:00,0.00168729
2002-05-10 00:00:00+00:00,0.00272720
2002-05-13 00:00:00+00:00,0.00167987
2002-05-14 00:00:00+00:00,-0.00495129
2002-05-15 00:00:00+00:00,0.00248796
2002-05-16 00:00:00+00:00,0.00264190
2002-05-17 00:00:00+00:00,0.00886298
2002-05-20 00:00:00+00:00,0.00063332
2002-05-21 00:00:00+00:00,-0.00253120
2002-05-22 00:00:00+00:00,0.00737451
2002-05-23 00:00:00+00:00,-0.00212531
