Date,RUSSELL
2015-11-24 00:00:00+00:00,0.00493495
2015-11-25 00:00:00+00:00,0.00685918
2015-11-26 00:00:00+00:00,0.00824324
2015-11-27 00:00:00+00:00,-0.00150744
2015-11-29 00:00:00+00:00,0.00417545
2015-11-30 00:00:00+00:00,0.00024474
2015-12-01 00:00:00+00:00,0.00082636
2015-12-02 00:00:00+00:00,0.00307139
2015-12-03 00:00:00+00:00,-0.03914027
2015-12-04 00:00:00+00:00,-0.00713607
2015-12-06 00:00:00+00:00,0.00936532
2015-12-07 00:00:00+00:00,-0.00042943
2015-12-08 00:00:00+00:00,-0.03831131
2015-12-09 00:00:00+00:00,-0.01498079
2015-12-10 00:00:00+00:00,-0.01148824
2015-12-11 00:00:00+00:00,0.00373982
2015-12-13 00:00:00+00:00,-0.02151514
2015-12-14 00:00:00+00:00,0.00079784
2015-12-15 00:00:00+00:00,-0.01107286
2015-12-16 00:00:00+00:00,0.02137853
2015-12-17 00:00:00+00:00,0.00909347
2015-12-18 00:00:00+00:00,-0.01725264
2015-12-20 00:00:00+00:00,-0.00454865
2015-12-21 00:00:00+00:00,-0.00036264
2015-12-22 00:00:00+00:00,0.00742476
2015-12-23 00:00:00+00:00,0.00763691
2015-12-24 00:00:00+00:00,0.00987183
2015-12-27 00:00:00+00:00,0.00174099
2015-12-28 00:00:00+00:00,-0.00183634
2015-12-29 00:00:00+00:00,-0.00053038
2015-12-30 00:00:00+00:00,0.01266431
2015-12-31 00:00:00+00:00,-0.01337970
2016-01-03 00:00:00+00:00,-0.00735145
2016-01-04 00:00:00+00:00,-0.01172273
2016-01-05 00:00:00+00:00,-0.01132818
2016-01-06 00:00:00+00:00,-0.00866253
2016-01-07 00:00:00+00:00,-0.02119902
2016-01-08 00:00:00+00:00,-0.00809039
2016-01-10 00:00:00+00:00,-0.03157768
2016-01-11 00:00:00+00:00,0.00367081
2016-01-12 00:00:00+00:00,-0.00482536
2016-01-13 00:00:00+00:00,0.00919475
2016-01-14 00:00:00+00:00,-0.02764607
2016-01-15 00:00:00+00:00,-0.00148704
2016-01-17 00:00:00+00:00,-0.00880366
2016-01-18 00:00:00+00:00,0.00448085
2016-01-19 00:00:00+00:00,0.00684322
2016-01-20 00:00:00+00:00,-0.03905283
2016-01-21 00:00:00+00:00,0.01671689
2016-01-22 00:00:00+00:00,0.01159728
2016-01-24 00:00:00+00:00,0.01206270
2016-01-25 00:00:00+00:00,0.00078051
2016-01-26 00:00:00+00:00,-0.02670037
2016-01-27 00:00:00+00:00,0.02063484
2016-01-28 00:00:00+00:00,-0.00655297
2016-01-29 00:00:00+00:00,0.00398327
2016-01-31 00:00:00+00:00,0.02643260
2016-02-01 00:00:00+00:00,-0.00010545
2016-02-02 00:00:00+00:00,-0.00921058
2016-02-03 00:00:00+00:00,-0.01643190
2016-02-04 00:00:00+00:00,0.00883688
2016-02-05 00:00:00+00:00,-0.00660845
2016-02-07 00:00:00+00:00,-0.02202318
2016-02-08 00:00:00+00:00,0.00455533
2016-02-09 00:00:00+00:00,-0.02827154
2016-02-10 00:00:00+00:00,-0.00499467
2016-02-11 00:00:00+00:00,-0.00220027
2016-02-12 00:00:00+00:00,-0.00492540
2016-02-14 00:00:00+00:00,0.02312306
2016-02-15 00:00:00+00:00,0.00430805
2016-02-16 00:00:00+00:00,0.00950804
2016-02-17 00:00:00+00:00,0.00151176
2016-02-18 00:00:00+00:00,0.02296505
2016-02-19 00:00:00+00:00,-0.00376759
2016-02-21 00:00:00+00:00,-0.00100124
2016-02-22 00:00:00+00:00,0.00854015
2016-02-23 00:00:00+00:00,-0.00306459
2016-02-24 00:00:00+00:00,-0.00228305
2016-02-25 00:00:00+00:00,0.00989973
2016-02-26 00:00:00+00:00,0.01225569
2016-02-28 00:00:00+00:00,0.00134815
2016-02-29 00:00:00+00:00,-0.00378402
2016-03-01 00:00:00+00:00,0.00397437
2016-03-02 00:00:00+00:00,0.02389519
2016-03-03 00:00:00+00:00,0.01171248
2016-03-04 00:00:00+00:00,0.01835576
2016-03-06 00:00:00+00:00,0.00538624
2016-03-07 00:00:00+00:00,0.01323312
2016-03-08 00:00:00+00:00,-0.01863781
2016-03-09 00:00:00+00:00,-0.01213287
2016-03-10 00:00:00+00:00,0.00801532
2016-03-11 00:00:00+00:00,-0.01678435
2016-03-13 00:00:00+00:00,0.01322203
2016-03-14 00:00:00+00:00,-0.00037969
2016-03-15 00:00:00+00:00,-0.00344027
2016-03-16 00:00:00+00:00,-0.01284835
2016-03-17 00:00:00+00:00,0.00800334
2016-03-18 00:00:00+00:00,0.01383008
2016-03-20 00:00:00+00:00,0.01004440
2016-03-21 00:00:00+00:00,-0.00156062
2016-03-22 00:00:00+00:00,-0.00128888
2016-03-23 00:00:00+00:00,-0.00257245
2016-03-24 00:00:00+00:00,-0.01882754
2016-03-27 00:00:00+00:00,0.00878680
2016-03-28 00:00:00+00:00,0.00119805
2016-03-29 00:00:00+00:00,-0.00398988
2016-03-30 00:00:00+00:00,0.03105849
2016-03-31 00:00:00+00:00,-0.00334346
2016-04-01 00:00:00+00:00,0.00008403
2016-04-03 00:00:00+00:00,0.00596638
2016-04-04 00:00:00+00:00,0.00071427
2016-04-05 00:00:00+00:00,-0.01160296
2016-04-06 00:00:00+00:00,-0.00273499
2016-04-07 00:00:00+00:00,0.00619499
2016-04-08 00:00:00+00:00,-0.00734803
2016-04-10 00:00:00+00:00,-0.00018903
2016-04-11 00:00:00+00:00,-0.00082806
2016-04-12 00:00:00+00:00,-0.00220019
2016-04-13 00:00:00+00:00,0.01208468
2016-04-14 00:00:00+00:00,0.01836637
2016-04-15 00:00:00+00:00,-0.00142830
2016-04-17 00:00:00+00:00,-0.00205333
2016-04-18 00:00:00+00:00,-0.00294885
2016-04-19 00:00:00+00:00,0.01859846
2016-04-20 00:00:00+00:00,-0.00395786
2016-04-21 00:00:00+00:00,0.00510681
2016-04-22 00:00:00+00:00,-0.00474298
2016-04-24 00:00:00+00:00,0.01021641
2016-04-25 00:00:00+00:00,-0.00227514
2016-04-26 00:00:00+00:00,-0.00586524
2016-04-27 00:00:00+00:00,0.00878802
2016-04-28 00:00:00+00:00,-0.00209855
2016-04-29 00:00:00+00:00,-0.00489823
2016-05-01 00:00:00+00:00,-0.01036566
2016-05-02 00:00:00+00:00,0.00238982
2016-05-03 00:00:00+00:00,0.00610074
2016-05-04 00:00:00+00:00,-0.01839077
2016-05-05 00:00:00+00:00,0.00026342
2016-05-06 00:00:00+00:00,-0.01183120
2016-05-08 00:00:00+00:00,0.01304994
2016-05-09 00:00:00+00:00,-0.00125883
2016-05-10 00:00:00+00:00,0.00402529
2016-05-11 00:00:00+00:00,0.00311649
2016-05-12 00:00:00+00:00,-0.01050575
2016-05-13 00:00:00+00:00,-0.01232546
2016-05-15 00:00:00+00:00,0.00062970
2016-05-16 00:00:00+00:00,0.00299466
2016-05-17 00:00:00+00:00,0.01332536
2016-05-18 00:00:00+00:00,-0.02059502
2016-05-19 00:00:00+00:00,0.00245911
2016-05-20 00:00:00+00:00,-0.00064697
2016-05-22 00:00:00+00:00,0.01504319
2016-05-23 00:00:00+00:00,-0.00009895
2016-05-24 00:00:00+00:00,-0.00468360
2016-05-25 00:00:00+00:00,0.02726206
2016-05-26 00:00:00+00:00,0.00166202
2016-05-27 00:00:00+00:00,-0.00088638
2016-05-29 00:00:00+00:00,0.01211241
2016-05-30 00:00:00+00:00,-0.00044272
2016-05-31 00:00:00+00:00,0.00025207
2016-06-01 00:00:00+00:00,0.00172738
2016-06-02 00:00:00+00:00,0.00415106
2016-06-03 00:00:00+00:00,0.00370239
2016-06-05 00:00:00+00:00,-0.00932572
2016-06-06 00:00:00+00:00,-0.00017984
2016-06-07 00:00:00+00:00,0.02693845
2016-06-08 00:00:00+00:00,0.00431697
2016-06-09 00:00:00+00:00,0.01228045
2016-06-10 00:00:00+00:00,-0.01898465
2016-06-12 00:00:00+00:00,-0.01350049
2016-06-13 00:00:00+00:00,-0.00069923
2016-06-14 00:00:00+00:00,-0.01108698
2016-06-15 00:00:00+00:00,0.00244329
2016-06-16 00:00:00+00:00,-0.00751628
2016-06-17 00:00:00+00:00,0.00685458
2016-06-19 00:00:00+00:00,0.00383708
2016-06-20 00:00:00+00:00,0.00477980
2016-06-21 00:00:00+00:00,-0.00009438
2016-06-22 00:00:00+00:00,-0.00303981
2016-06-23 00:00:00+00:00,-0.00061638
2016-06-24 00:00:00+00:00,-0.04774217
2016-06-26 00:00:00+00:00,0.00967140
2016-06-27 00:00:00+00:00,0.00397196
2016-06-28 00:00:00+00:00,-0.01739173
2016-06-29 00:00:00+00:00,0.01713448
2016-06-30 00:00:00+00:00,0.01423198
2016-07-01 00:00:00+00:00,0.01989684
2016-07-03 00:00:00+00:00,0.00469746
2016-07-04 00:00:00+00:00,0.00450200
2016-07-05 00:00:00+00:00,-0.00838067
2016-07-06 00:00:00+00:00,-0.01628680
2016-07-07 00:00:00+00:00,0.01070008
2016-07-08 00:00:00+00:00,0.00401970
2016-07-10 00:00:00+00:00,0.02240417
2016-07-11 00:00:00+00:00,0.00383025
2016-07-12 00:00:00+00:00,0.01248186
2016-07-13 00:00:00+00:00,0.00846733
2016-07-14 00:00:00+00:00,0.00340303
2016-07-15 00:00:00+00:00,-0.00763860
2016-07-17 00:00:00+00:00,0.00533968
2016-07-18 00:00:00+00:00,0.00132162
2016-07-19 00:00:00+00:00,-0.00150330
2016-07-20 00:00:00+00:00,-0.00158868
2016-07-21 00:00:00+00:00,0.00631970
2016-07-22 00:00:00+00:00,-0.00654583
2016-07-24 00:00:00+00:00,0.00765403
2016-07-25 00:00:00+00:00,-0.00182715
2016-07-26 00:00:00+00:00,0.00057072
2016-07-27 00:00:00+00:00,0.00611564
2016-07-28 00:00:00+00:00,0.00130950
2016-07-29 00:00:00+00:00,-0.00427894
2016-07-31 00:00:00+00:00,0.00667542
2016-08-01 00:00:00+00:00,0.00302523
2016-08-02 00:00:00+00:00,-0.00352139
2016-08-03 00:00:00+00:00,-0.01607868
2016-08-04 00:00:00+00:00,0.00790933
2016-08-05 00:00:00+00:00,0.00247289
2016-08-07 00:00:00+00:00,0.01335335
2016-08-08 00:00:00+00:00,-0.00008886
2016-08-09 00:00:00+00:00,-0.00049689
2016-08-10 00:00:00+00:00,-0.00000797
2016-08-11 00:00:00+00:00,-0.00310263
2016-08-12 00:00:00+00:00,0.00195263
2016-08-14 00:00:00+00:00,0.00129659
2016-08-15 00:00:00+00:00,0.00153887
2016-08-16 00:00:00+00:00,0.00690162
2016-08-17 00:00:00+00:00,-0.00509478
2016-08-18 00:00:00+00:00,-0.00374125
2016-08-19 00:00:00+00:00,0.00642621
2016-08-21 00:00:00+00:00,-0.00114164
2016-08-22 00:00:00+00:00,-0.00235795
2016-08-23 00:00:00+00:00,0.00608237
2016-08-24 00:00:00+00:00,0.00548043
2016-08-25 00:00:00+00:00,-0.00795700
2016-08-26 00:00:00+00:00,0.00395628
2016-08-28 00:00:00+00:00,-0.00242727
2016-08-29 00:00:00+00:00,-0.00057456
2016-08-30 00:00:00+00:00,0.00613495
2016-08-31 00:00:00+00:00,0.00007119
2016-09-01 00:00:00+00:00,-0.00049139
2016-09-02 00:00:00+00:00,-0.00386747
2016-09-04 00:00:00+00:00,0.02242488
2016-09-05 00:00:00+00:00,0.00013967
2016-09-06 00:00:00+00:00,-0.00208358
2016-09-07 00:00:00+00:00,0.00836614
2016-09-08 00:00:00+00:00,0.00692087
2016-09-09 00:00:00+00:00,-0.01040532
2016-09-11 00:00:00+00:00,-0.05653787
2016-09-12 00:00:00+00:00,-0.00523478
2016-09-13 00:00:00+00:00,0.01895681
2016-09-14 00:00:00+00:00,-0.00972430
2016-09-15 00:00:00+00:00,-0.00660339
2016-09-16 00:00:00+00:00,0.01127828
2016-09-18 00:00:00+00:00,0.00499772
2016-09-19 00:00:00+00:00,0.00178925
2016-09-20 00:00:00+00:00,0.00414843
2016-09-21 00:00:00+00:00,-0.00244162
2016-09-22 00:00:00+00:00,0.01097954
2016-09-23 00:00:00+00:00,0.01351599
2016-09-25 00:00:00+00:00,-0.00683433
2016-09-26 00:00:00+00:00,-0.00240393
2016-09-27 00:00:00+00:00,-0.00048841
2016-09-28 00:00:00+00:00,-0.00377658
2016-09-29 00:00:00+00:00,0.00900775
2016-09-30 00:00:00+00:00,-0.01755735
2016-10-02 00:00:00+00:00,0.01355171
2016-10-03 00:00:00+00:00,-0.00137038
2016-10-04 00:00:00+00:00,-0.00193440
2016-10-05 00:00:00+00:00,-0.00611743
2016-10-06 00:00:00+00:00,0.00726894
2016-10-07 00:00:00+00:00,-0.00330067
2016-10-09 00:00:00+00:00,-0.00605016
2016-10-10 00:00:00+00:00,0.00096336
2016-10-11 00:00:00+00:00,0.00962471
2016-10-12 00:00:00+00:00,-0.01604715
2016-10-13 00:00:00+00:00,-0.01043926
2016-10-14 00:00:00+00:00,-0.00042020
2016-10-16 00:00:00+00:00,-0.00552830
2016-10-17 00:00:00+00:00,-0.00075417
2016-10-18 00:00:00+00:00,0.00828083
2016-10-19 00:00:00+00:00,-0.00181827
2016-10-20 00:00:00+00:00,0.00567447
2016-10-21 00:00:00+00:00,-0.00492363
2016-10-23 00:00:00+00:00,0.00254243
2016-10-24 00:00:00+00:00,0.00187926
2016-10-25 00:00:00+00:00,0.00375998
2016-10-26 00:00:00+00:00,-0.01119375
2016-10-27 00:00:00+00:00,-0.00760380
2016-10-28 00:00:00+00:00,-0.01465029
2016-10-30 00:00:00+00:00,0.00049856
2016-10-31 00:00:00+00:00,0.00378888
2016-11-01 00:00:00+00:00,0.00402531
2016-11-02 00:00:00+00:00,-0.02102650
2016-11-03 00:00:00+00:00,-0.00941850
2016-11-04 00:00:00+00:00,-0.00182352
2016-11-06 00:00:00+00:00,0.02152757
2016-11-07 00:00:00+00:00,-0.00001133
2016-11-08 00:00:00+00:00,0.00701583
2016-11-09 00:00:00+00:00,-0.04171726
2016-11-10 00:00:00+00:00,0.05894350
2016-11-11 00:00:00+00:00,0.02032716
2016-11-13 00:00:00+00:00,0.02000110
2016-11-14 00:00:00+00:00,0.00123137
2016-11-15 00:00:00+00:00,0.00776263
2016-11-16 00:00:00+00:00,0.00353663
2016-11-17 00:00:00+00:00,0.00352499
2016-11-18 00:00:00+00:00,0.00320609
2016-11-20 00:00:00+00:00,0.00426504
2016-11-21 00:00:00+00:00,0.00090034
2016-11-22 00:00:00+00:00,0.00902820
2016-11-23 00:00:00+00:00,0.00480533
2016-11-24 00:00:00+00:00,0.00515692
2016-11-25 00:00:00+00:00,0.00267002
2016-11-27 00:00:00+00:00,-0.00031136
2016-11-28 00:00:00+00:00,-0.00075688
2016-11-29 00:00:00+00:00,-0.01080618
2016-11-30 00:00:00+00:00,-0.00114214
2016-12-01 00:00:00+00:00,-0.00370434
2016-12-02 00:00:00+00:00,-0.01369836
2016-12-04 00:00:00+00:00,-0.00109037
2016-12-05 00:00:00+00:00,-0.00291012
2016-12-06 00:00:00+00:00,0.05147024
2016-12-07 00:00:00+00:00,0.01013181
2016-12-08 00:00:00+00:00,0.02166568
2016-12-09 00:00:00+00:00,0.02979082
2016-12-11 00:00:00+00:00,0.00820145
2016-12-12 00:00:00+00:00,-0.00908167
2016-12-13 00:00:00+00:00,-0.00284384
2016-12-14 00:00:00+00:00,-0.00081514
2016-12-15 00:00:00+00:00,-0.01035107
2016-12-16 00:00:00+00:00,0.00785651
2016-12-18 00:00:00+00:00,-0.00154665
2016-12-19 00:00:00+00:00,-0.00023303
2016-12-20 00:00:00+00:00,0.00451816
2016-12-21 00:00:00+00:00,0.00544421
2016-12-22 00:00:00+00:00,-0.00775945
2016-12-23 00:00:00+00:00,-0.00424555
2016-12-27 00:00:00+00:00,0.00233002
2016-12-28 00:00:00+00:00,0.00575976
2016-12-29 00:00:00+00:00,-0.01004117
2016-12-30 00:00:00+00:00,0.00409675
2017-01-03 00:00:00+00:00,0.00093656
2017-01-04 00:00:00+00:00,-0.00067221
2017-01-05 00:00:00+00:00,0.01167876
2017-01-06 00:00:00+00:00,-0.01056129
2017-01-08 00:00:00+00:00,-0.00373789
2017-01-09 00:00:00+00:00,0.00130512
2017-01-10 00:00:00+00:00,-0.00908939
2017-01-11 00:00:00+00:00,0.00936531
2017-01-12 00:00:00+00:00,0.00232702
2017-01-13 00:00:00+00:00,-0.00760652
2017-01-15 00:00:00+00:00,0.00895916
2017-01-16 00:00:00+00:00,-0.00169147
2017-01-17 00:00:00+00:00,0.00035040
2017-01-18 00:00:00+00:00,-0.00921242
2017-01-19 00:00:00+00:00,-0.00016180
2017-01-20 00:00:00+00:00,-0.00730877
2017-01-22 00:00:00+00:00,-0.00097877
2017-01-23 00:00:00+00:00,-0.00090526
2017-01-24 00:00:00+00:00,0.00169625
2017-01-25 00:00:00+00:00,0.01698685
2017-01-26 00:00:00+00:00,0.01224964
2017-01-27 00:00:00+00:00,-0.00866794
2017-01-29 00:00:00+00:00,-0.01034383
2017-01-30 00:00:00+00:00,0.00072077
2017-01-31 00:00:00+00:00,-0.01213338
2017-02-01 00:00:00+00:00,0.01463245
2017-02-02 00:00:00+00:00,-0.00902700
2017-02-03 00:00:00+00:00,0.00013386
2017-02-05 00:00:00+00:00,0.01750778
2017-02-06 00:00:00+00:00,0.00085746
2017-02-07 00:00:00+00:00,-0.00967026
2017-02-08 00:00:00+00:00,-0.00192096
2017-02-09 00:00:00+00:00,-0.00324658
2017-02-10 00:00:00+00:00,0.01803693
