lookback,mean_daily,std_daily,annual
20,0.056796394288539886,0.08647160232067108,14.312691688537598
25,0.4251067042350769,0.38493627309799194,107.12689208984375
30,0.8307355642318726,0.8427014946937561,209.34536743164062
35,0.03030485473573208,0.031063491478562355,7.6368231773376465
40,0.06733331829309464,0.055029042065143585,16.96799659729004
