DateUTC,residual
2013-07-24 00:00:00+00:00,-0.0020262748
2013-07-25 00:00:00+00:00,0.0011582515
2013-07-26 00:00:00+00:00,0.0008705131
2013-07-29 00:00:00+00:00,0.00046848576
2013-07-30 00:00:00+00:00,-0.0021810967
2013-07-31 00:00:00+00:00,-0.0006644923
2013-08-01 00:00:00+00:00,-0.0052246107
2013-08-02 00:00:00+00:00,-0.0037798926
2013-08-05 00:00:00+00:00,9.180543e-05
2013-08-06 00:00:00+00:00,0.0011562026
2013-08-07 00:00:00+00:00,7.2130933e-06
2013-08-08 00:00:00+00:00,-0.00013348414
2013-08-09 00:00:00+00:00,0.0006803712
2013-08-12 00:00:00+00:00,0.0024924856
2013-08-13 00:00:00+00:00,-0.00023807446
2013-08-14 00:00:00+00:00,-0.00011408015
2013-08-15 00:00:00+00:00,0.00033571804
2013-08-16 00:00:00+00:00,-0.0015926928
2013-08-19 00:00:00+00:00,0.0027104896
2013-08-20 00:00:00+00:00,-0.00083782885
2013-08-21 00:00:00+00:00,0.003695942
2013-08-22 00:00:00+00:00,4.4267625e-05
2013-08-23 00:00:00+00:00,-0.0017518677
2013-08-26 00:00:00+00:00,0.0036057557
2013-08-27 00:00:00+00:00,0.00021130964
2013-08-28 00:00:00+00:00,0.0019266761
2013-08-29 00:00:00+00:00,0.0023178756
2013-08-30 00:00:00+00:00,0.002482724
2013-09-02 00:00:00+00:00,-0.0011302977
2013-09-03 00:00:00+00:00,0.0007232302
2013-09-04 00:00:00+00:00,0.0025191293
2013-09-05 00:00:00+00:00,-0.0035771038
2013-09-06 00:00:00+00:00,0.0030940648
2013-09-09 00:00:00+00:00,0.004164511
2013-09-10 00:00:00+00:00,0.00070049986
2013-09-11 00:00:00+00:00,0.00030191662
2013-09-12 00:00:00+00:00,-0.002297683
2013-09-13 00:00:00+00:00,0.00041067478
2013-09-16 00:00:00+00:00,-0.00083167147
2013-09-17 00:00:00+00:00,0.0012571523
2013-09-18 00:00:00+00:00,-0.0044371635
2013-09-19 00:00:00+00:00,-0.000926773
2013-09-20 00:00:00+00:00,-0.0008423191
2013-09-23 00:00:00+00:00,0.0022737375
2013-09-24 00:00:00+00:00,-0.0021428026
2013-09-25 00:00:00+00:00,-2.8639333e-05
2013-09-26 00:00:00+00:00,0.002347916
2013-09-27 00:00:00+00:00,-0.00033224444
2013-09-30 00:00:00+00:00,0.0027717976
2013-10-01 00:00:00+00:00,-0.0031661596
2013-10-02 00:00:00+00:00,0.002216943
2013-10-03 00:00:00+00:00,-0.0019465417
2013-10-04 00:00:00+00:00,0.0030223166
2013-10-07 00:00:00+00:00,0.0015182113
2013-10-08 00:00:00+00:00,0.0026572957
2013-10-09 00:00:00+00:00,-2.0080945e-05
2013-10-10 00:00:00+00:00,-0.0013813907
2013-10-11 00:00:00+00:00,-0.0023344941
2013-10-14 00:00:00+00:00,0.0006245203
2013-10-15 00:00:00+00:00,0.00022359409
2013-10-16 00:00:00+00:00,0.00027563423
2013-10-17 00:00:00+00:00,-0.0040967963
2013-10-18 00:00:00+00:00,-0.00027431152
2013-10-21 00:00:00+00:00,4.3464097e-05
2013-10-22 00:00:00+00:00,-0.004757829
2013-10-23 00:00:00+00:00,0.0028618025
2013-10-24 00:00:00+00:00,-0.0002294645
2013-10-25 00:00:00+00:00,0.0023892843
2013-10-28 00:00:00+00:00,0.00041606446
2013-10-29 00:00:00+00:00,-0.000403366
2013-10-30 00:00:00+00:00,-0.0010948445
2013-10-31 00:00:00+00:00,0.00017934362
2013-11-01 00:00:00+00:00,0.0019591856
2013-11-04 00:00:00+00:00,-0.0010739646
2013-11-05 00:00:00+00:00,0.0026851206
2013-11-06 00:00:00+00:00,-0.0013196887
2013-11-07 00:00:00+00:00,-0.0013589482
2013-11-08 00:00:00+00:00,0.0023132511
2013-11-11 00:00:00+00:00,0.00028910371
2013-11-12 00:00:00+00:00,-0.00052144425
2013-11-13 00:00:00+00:00,0.0011228267
2013-11-14 00:00:00+00:00,-0.0021382263
2013-11-15 00:00:00+00:00,0.0009776709
2013-11-18 00:00:00+00:00,-0.0048436965
2013-11-19 00:00:00+00:00,0.0035002995
2013-11-20 00:00:00+00:00,-0.0020009014
2013-11-21 00:00:00+00:00,0.00058796676
2013-11-22 00:00:00+00:00,-0.0010928472
2013-11-25 00:00:00+00:00,-0.0016048335
2013-11-26 00:00:00+00:00,-0.0006691745
2013-11-27 00:00:00+00:00,-0.005614033
2013-11-28 00:00:00+00:00,-0.001189076
2013-11-29 00:00:00+00:00,0.0009789887
2013-12-02 00:00:00+00:00,9.377545e-05
2013-12-03 00:00:00+00:00,0.00026019895
2013-12-04 00:00:00+00:00,0.0002544648
2013-12-05 00:00:00+00:00,0.0020754267
2013-12-06 00:00:00+00:00,-0.0007431279
2013-12-09 00:00:00+00:00,-0.0011481778
2013-12-10 00:00:00+00:00,0.0033929483
2013-12-11 00:00:00+00:00,0.0024410654
2013-12-12 00:00:00+00:00,-0.0028676977
2013-12-13 00:00:00+00:00,0.0025988556
2013-12-16 00:00:00+00:00,-0.0015953729
2013-12-17 00:00:00+00:00,0.00091801444
2013-12-18 00:00:00+00:00,0.00061968155
2013-12-19 00:00:00+00:00,-0.0025416801
2013-12-20 00:00:00+00:00,0.00061198085
2013-12-23 00:00:00+00:00,-0.0020708553
2013-12-24 00:00:00+00:00,0.0005885978
2013-12-25 00:00:00+00:00,0.00067642
2013-12-26 00:00:00+00:00,0.0011067251
2013-12-27 00:00:00+00:00,-0.004270523
2013-12-30 00:00:00+00:00,0.00033866498
2013-12-31 00:00:00+00:00,0.0033824998
2014-01-01 00:00:00+00:00,0.0010879231
2014-01-02 00:00:00+00:00,0.0047536036
2014-01-03 00:00:00+00:00,0.002009063
2014-01-06 00:00:00+00:00,0.000875268
2014-01-07 00:00:00+00:00,-0.0027973747
2014-01-08 00:00:00+00:00,-0.0032658651
2014-01-09 00:00:00+00:00,0.0017092638
2014-01-10 00:00:00+00:00,0.0017829442
2014-01-13 00:00:00+00:00,-0.0025973131
2014-01-14 00:00:00+00:00,-0.0008932254
2014-01-15 00:00:00+00:00,-0.004799541
2014-01-16 00:00:00+00:00,-0.00055714685
2014-01-17 00:00:00+00:00,-0.003261832
2014-01-20 00:00:00+00:00,-0.0018466325
2014-01-21 00:00:00+00:00,0.0014604611
2014-01-22 00:00:00+00:00,-1.909642e-05
2014-01-23 00:00:00+00:00,-0.0005209935
2014-01-24 00:00:00+00:00,0.0025925646
2014-01-27 00:00:00+00:00,0.00078450737
2014-01-28 00:00:00+00:00,-0.0023023412
2014-01-29 00:00:00+00:00,-0.005563285
2014-01-30 00:00:00+00:00,0.004360034
2014-01-31 00:00:00+00:00,-0.0019933898
2014-02-03 00:00:00+00:00,0.00087853614
2014-02-04 00:00:00+00:00,-0.0023775864
2014-02-05 00:00:00+00:00,0.0030013649
2014-02-06 00:00:00+00:00,0.0034567611
2014-02-07 00:00:00+00:00,-8.513685e-05
2014-02-10 00:00:00+00:00,0.0016544035
2014-02-11 00:00:00+00:00,0.004219642
2014-02-12 00:00:00+00:00,0.0051078014
2014-02-13 00:00:00+00:00,-0.0051145675
2014-02-14 00:00:00+00:00,-0.005623112
2014-02-17 00:00:00+00:00,-0.00144238
2014-02-18 00:00:00+00:00,-0.0006859917
2014-02-19 00:00:00+00:00,-0.0013531428
2014-02-20 00:00:00+00:00,0.0020264194
2014-02-21 00:00:00+00:00,-0.0020659827
2014-02-24 00:00:00+00:00,-0.0019964755
2014-02-25 00:00:00+00:00,0.00019661098
2014-02-26 00:00:00+00:00,-0.003732326
2014-02-27 00:00:00+00:00,-0.0018041827
2014-02-28 00:00:00+00:00,0.0022475189
2014-03-03 00:00:00+00:00,-0.0020276029
2014-03-04 00:00:00+00:00,-0.0008854107
2014-03-05 00:00:00+00:00,0.0022139575
2014-03-06 00:00:00+00:00,-0.002666642
2014-03-07 00:00:00+00:00,0.00031952647
2014-03-10 00:00:00+00:00,0.0014067659
2014-03-11 00:00:00+00:00,0.0015087868
2014-03-12 00:00:00+00:00,0.0031587908
2014-03-13 00:00:00+00:00,-0.00022034999
2014-03-14 00:00:00+00:00,-0.00053706934
2014-03-17 00:00:00+00:00,-0.00032113073
2014-03-18 00:00:00+00:00,-0.0053625363
2014-03-19 00:00:00+00:00,0.0010509477
2014-03-20 00:00:00+00:00,0.003033047
2014-03-21 00:00:00+00:00,0.00072312413
2014-03-24 00:00:00+00:00,0.0018130009
2014-03-25 00:00:00+00:00,0.00045525073
2014-03-26 00:00:00+00:00,-0.0032609398
2014-03-27 00:00:00+00:00,-0.0007213934
2014-03-28 00:00:00+00:00,0.0003422653
2014-03-31 00:00:00+00:00,-0.0017429501
2014-04-01 00:00:00+00:00,-0.0029158555
2014-04-02 00:00:00+00:00,0.004268511
2014-04-03 00:00:00+00:00,-0.001951318
2014-04-04 00:00:00+00:00,-0.001801485
2014-04-07 00:00:00+00:00,0.0031713299
2014-04-08 00:00:00+00:00,-0.003001489
2014-04-09 00:00:00+00:00,-0.004469685
2014-04-10 00:00:00+00:00,0.00088182365
2014-04-11 00:00:00+00:00,0.0016974597
2014-04-14 00:00:00+00:00,-0.00228395
2014-04-15 00:00:00+00:00,0.0015255834
2014-04-16 00:00:00+00:00,-0.0018525103
2014-04-17 00:00:00+00:00,-0.0017996042
2014-04-18 00:00:00+00:00,-0.00068633724
2014-04-21 00:00:00+00:00,0.0031191485
2014-04-22 00:00:00+00:00,0.0012969528
2014-04-23 00:00:00+00:00,0.00081879203
2014-04-24 00:00:00+00:00,-0.003038054
2014-04-25 00:00:00+00:00,0.00035158894
2014-04-28 00:00:00+00:00,0.00029889122
2014-04-29 00:00:00+00:00,-0.0071664434
2014-04-30 00:00:00+00:00,-0.00042100553
2014-05-01 00:00:00+00:00,0.003639812
2014-05-02 00:00:00+00:00,0.00036833936
2014-05-05 00:00:00+00:00,0.0020410283
2014-05-06 00:00:00+00:00,0.0013202818
2014-05-07 00:00:00+00:00,0.002578206
2014-05-08 00:00:00+00:00,-0.0005589302
2014-05-09 00:00:00+00:00,0.004291592
2014-05-12 00:00:00+00:00,0.00069907116
2014-05-13 00:00:00+00:00,-0.0028815768
2014-05-14 00:00:00+00:00,-0.0022880894
2014-05-15 00:00:00+00:00,0.0023150998
2014-05-16 00:00:00+00:00,-0.003697873
2014-05-19 00:00:00+00:00,-0.001611012
2014-05-20 00:00:00+00:00,0.0017567036
2014-05-21 00:00:00+00:00,-0.0028370968
2014-05-22 00:00:00+00:00,8.464974e-05
2014-05-23 00:00:00+00:00,-0.0030663759
2014-05-26 00:00:00+00:00,0.00018988387
2014-05-27 00:00:00+00:00,-0.0024422137
2014-05-28 00:00:00+00:00,-0.002714415
2014-05-29 00:00:00+00:00,0.00018004421
2014-05-30 00:00:00+00:00,0.0006511741
2014-06-02 00:00:00+00:00,-0.008849126
2014-06-03 00:00:00+00:00,0.008059869
2014-06-04 00:00:00+00:00,-0.000777891
2014-06-05 00:00:00+00:00,0.0013784971
2014-06-06 00:00:00+00:00,-0.0019615958
2014-06-09 00:00:00+00:00,-0.00036435912
2014-06-10 00:00:00+00:00,-0.0022893373
2014-06-11 00:00:00+00:00,0.0009978088
2014-06-12 00:00:00+00:00,-0.0017204233
2014-06-13 00:00:00+00:00,0.003541011
2014-06-16 00:00:00+00:00,-0.00015732239
2014-06-17 00:00:00+00:00,0.0020937528
2014-06-18 00:00:00+00:00,-0.0014759297
2014-06-19 00:00:00+00:00,0.0023655524
2014-06-20 00:00:00+00:00,0.0009492055
2014-06-23 00:00:00+00:00,0.0017240307
2014-06-24 00:00:00+00:00,-0.00018020283
2014-06-25 00:00:00+00:00,-0.000995135
2014-06-26 00:00:00+00:00,-0.00018630593
2014-06-27 00:00:00+00:00,0.0006708378
2014-06-30 00:00:00+00:00,-0.0027380444
2014-07-01 00:00:00+00:00,-0.0019050549
2014-07-02 00:00:00+00:00,-0.0007995975
2014-07-03 00:00:00+00:00,-0.0038487723
2014-07-04 00:00:00+00:00,0.0019213649
2014-07-07 00:00:00+00:00,0.00094507635
2014-07-08 00:00:00+00:00,0.0014995307
2014-07-09 00:00:00+00:00,-0.00036086183
2014-07-10 00:00:00+00:00,0.003227683
2014-07-11 00:00:00+00:00,-0.0046171565
2014-07-14 00:00:00+00:00,0.0016891076
2014-07-15 00:00:00+00:00,0.0019097952
2014-07-16 00:00:00+00:00,-0.0015797613
2014-07-17 00:00:00+00:00,0.00086856494
2014-07-18 00:00:00+00:00,-0.0012204429
2014-07-21 00:00:00+00:00,-0.0010340911
2014-07-22 00:00:00+00:00,-0.0026586778
2014-07-23 00:00:00+00:00,-0.0012888409
2014-07-24 00:00:00+00:00,0.0015225199
2014-07-25 00:00:00+00:00,0.0014344004
2014-07-28 00:00:00+00:00,0.0003528623
2014-07-29 00:00:00+00:00,-0.0012590707
2014-07-30 00:00:00+00:00,0.0026982343
2014-07-31 00:00:00+00:00,0.0070007513
2014-08-01 00:00:00+00:00,-0.0033609774
2014-08-04 00:00:00+00:00,-0.0076278336
2014-08-05 00:00:00+00:00,0.0025743814
2014-08-06 00:00:00+00:00,9.900285e-05
2014-08-07 00:00:00+00:00,-0.00053289975
2014-08-08 00:00:00+00:00,0.0019259874
2014-08-11 00:00:00+00:00,-0.004577291
2014-08-12 00:00:00+00:00,-0.0023394646
2014-08-13 00:00:00+00:00,-0.004665242
2014-08-14 00:00:00+00:00,-0.005080067
2014-08-15 00:00:00+00:00,-0.0051137614
2014-08-18 00:00:00+00:00,0.0015631693
2014-08-19 00:00:00+00:00,-0.0056990697
2014-08-20 00:00:00+00:00,-0.0007036342
2014-08-21 00:00:00+00:00,0.0015713631
2014-08-22 00:00:00+00:00,0.00041824672
2014-08-25 00:00:00+00:00,0.0002616425
2014-08-26 00:00:00+00:00,8.150004e-05
2014-08-27 00:00:00+00:00,0.0010897527
2014-08-28 00:00:00+00:00,0.0018064337
2014-08-29 00:00:00+00:00,0.0027743203
2014-09-01 00:00:00+00:00,8.9091074e-05
2014-09-02 00:00:00+00:00,-0.016376553
2014-09-03 00:00:00+00:00,-0.0018045817
2014-09-04 00:00:00+00:00,-0.0069363294
2014-09-05 00:00:00+00:00,-0.0012366199
2014-09-08 00:00:00+00:00,0.00025192462
2014-09-09 00:00:00+00:00,0.002348992
2014-09-10 00:00:00+00:00,0.001573207
2014-09-11 00:00:00+00:00,0.0007122964
2014-09-12 00:00:00+00:00,0.0013237623
2014-09-15 00:00:00+00:00,0.0018900394
2014-09-16 00:00:00+00:00,0.0007026768
2014-09-17 00:00:00+00:00,0.0005052015
2014-09-18 00:00:00+00:00,-0.0066996776
2014-09-19 00:00:00+00:00,-0.003992144
2014-09-22 00:00:00+00:00,-0.0018700063
2014-09-23 00:00:00+00:00,-0.0005682118
2014-09-24 00:00:00+00:00,-0.0027160689
2014-09-25 00:00:00+00:00,0.0033595646
2014-09-26 00:00:00+00:00,-0.0012565551
2014-09-29 00:00:00+00:00,0.0014553824
2014-09-30 00:00:00+00:00,-0.00023029279
2014-10-01 00:00:00+00:00,3.7816215e-05
2014-10-02 00:00:00+00:00,0.0030764295
2014-10-03 00:00:00+00:00,-0.0063176174
2014-10-06 00:00:00+00:00,0.0030746348
2014-10-07 00:00:00+00:00,-0.0030188623
2014-10-08 00:00:00+00:00,-0.004487861
2014-10-09 00:00:00+00:00,0.0010299799
2014-10-10 00:00:00+00:00,-0.0025086023
2014-10-13 00:00:00+00:00,0.0008772841
2014-10-14 00:00:00+00:00,-0.003032334
2014-10-15 00:00:00+00:00,-0.0024139201
2014-10-16 00:00:00+00:00,0.007645319
2014-10-17 00:00:00+00:00,0.0020580357
2014-10-20 00:00:00+00:00,-0.0026550398
2014-10-21 00:00:00+00:00,0.0072385585
2014-10-22 00:00:00+00:00,-0.0010314214
2014-10-23 00:00:00+00:00,0.0041445186
2014-10-24 00:00:00+00:00,0.0002764
2014-10-27 00:00:00+00:00,-0.0021729711
2014-10-28 00:00:00+00:00,0.0008529894
2014-10-29 00:00:00+00:00,0.003601617
2014-10-30 00:00:00+00:00,-0.0005512964
2014-10-31 00:00:00+00:00,-0.0019932678
2014-11-03 00:00:00+00:00,-5.5719865e-05
2014-11-04 00:00:00+00:00,-0.0016074538
2014-11-05 00:00:00+00:00,0.00028324674
2014-11-06 00:00:00+00:00,0.0020524028
2014-11-07 00:00:00+00:00,0.0010817715
2014-11-10 00:00:00+00:00,-0.0025716948
2014-11-11 00:00:00+00:00,-0.00030410872
2014-11-12 00:00:00+00:00,-0.005423058
2014-11-13 00:00:00+00:00,-0.0009456645
2014-11-14 00:00:00+00:00,-0.002574709
2014-11-17 00:00:00+00:00,-0.002400407
2014-11-18 00:00:00+00:00,0.0015329865
2014-11-19 00:00:00+00:00,0.0025098184
2014-11-20 00:00:00+00:00,-0.0031896927
2014-11-21 00:00:00+00:00,-0.0043867053
2014-11-24 00:00:00+00:00,0.00035958132
2014-11-25 00:00:00+00:00,-4.3089967e-06
2014-11-26 00:00:00+00:00,-0.0022010207
2014-11-27 00:00:00+00:00,-0.00017438037
2014-11-28 00:00:00+00:00,-0.0049033063
2014-12-01 00:00:00+00:00,-0.0016982635
2014-12-02 00:00:00+00:00,0.0136486925
2014-12-03 00:00:00+00:00,-0.0030815098
2014-12-04 00:00:00+00:00,0.0007885278
2014-12-05 00:00:00+00:00,-0.00021875184
2014-12-08 00:00:00+00:00,0.0013342879
2014-12-09 00:00:00+00:00,0.00206196
2014-12-10 00:00:00+00:00,0.0011375353
2014-12-11 00:00:00+00:00,0.0016152507
2014-12-12 00:00:00+00:00,0.005995745
2014-12-15 00:00:00+00:00,0.005304228
2014-12-16 00:00:00+00:00,0.0003515163
2014-12-17 00:00:00+00:00,-0.0017296073
2014-12-18 00:00:00+00:00,0.0042121857
2014-12-19 00:00:00+00:00,-0.0044816397
2014-12-22 00:00:00+00:00,-0.0029129493
2014-12-23 00:00:00+00:00,0.0012620917
2014-12-24 00:00:00+00:00,-0.0012831499
2014-12-25 00:00:00+00:00,0.0003087243
2014-12-26 00:00:00+00:00,-0.00054931524
2014-12-29 00:00:00+00:00,-0.002214164
2014-12-30 00:00:00+00:00,0.0006107815
2014-12-31 00:00:00+00:00,-0.00079190824
2015-01-01 00:00:00+00:00,0.00082384073
2015-01-02 00:00:00+00:00,-0.0046481653
2015-01-05 00:00:00+00:00,0.0031067692
2015-01-06 00:00:00+00:00,0.008361666
2015-01-07 00:00:00+00:00,4.777685e-06
2015-01-08 00:00:00+00:00,-0.002441946
2015-01-09 00:00:00+00:00,0.0016635976
2015-01-12 00:00:00+00:00,-0.00091839675
2015-01-13 00:00:00+00:00,-0.0026406352
2015-01-14 00:00:00+00:00,-0.00088109367
2015-01-15 00:00:00+00:00,0.023709461
2015-01-16 00:00:00+00:00,0.0053920457
2015-01-19 00:00:00+00:00,-0.00016279024
2015-01-20 00:00:00+00:00,0.0025254209
2015-01-21 00:00:00+00:00,-0.0027279658
2015-01-22 00:00:00+00:00,-0.011373526
2015-01-23 00:00:00+00:00,-0.011731097
2015-01-26 00:00:00+00:00,0.0042801374
2015-01-27 00:00:00+00:00,0.0011434553
2015-01-28 00:00:00+00:00,-0.005574722
2015-01-29 00:00:00+00:00,0.006159008
2015-01-30 00:00:00+00:00,0.0027608657
2015-02-02 00:00:00+00:00,0.0011979883
2015-02-03 00:00:00+00:00,0.0074991975
2015-02-04 00:00:00+00:00,-0.004473191
2015-02-05 00:00:00+00:00,0.0035786508
2015-02-06 00:00:00+00:00,0.0067288894
2015-02-09 00:00:00+00:00,0.0060618976
