Date,JPY
2000-04-12 00:00:00+00:00,0.02329028
2000-04-13 00:00:00+00:00,0.00000000
2000-04-14 00:00:00+00:00,0.01695270
2000-04-17 00:00:00+00:00,0.01162187
2000-04-18 00:00:00+00:00,-0.00918283
2000-04-19 00:00:00+00:00,-0.00145108
2000-04-20 00:00:00+00:00,-0.01244684
2000-04-24 00:00:00+00:00,-0.00709738
2000-04-25 00:00:00+00:00,-0.00146643
2000-04-26 00:00:00+00:00,-0.00901468
2000-04-27 00:00:00+00:00,-0.00231652
2000-04-28 00:00:00+00:00,-0.03531892
2000-05-01 00:00:00+00:00,-0.01352222
2000-05-02 00:00:00+00:00,0.00648298
2000-05-03 00:00:00+00:00,-0.01292407
2000-05-04 00:00:00+00:00,0.02102981
2000-05-05 00:00:00+00:00,-0.00708079
2000-05-08 00:00:00+00:00,-0.00915258
2000-05-09 00:00:00+00:00,-0.00930233
2000-05-10 00:00:00+00:00,-0.00021734
2000-05-11 00:00:00+00:00,0.01543311
2000-05-12 00:00:00+00:00,0.00215703
2000-05-15 00:00:00+00:00,-0.02079293
2000-05-16 00:00:00+00:00,0.00217723
2000-05-17 00:00:00+00:00,0.00000000
2000-05-18 00:00:00+00:00,0.01098304
2000-05-19 00:00:00+00:00,0.03677664
2000-05-22 00:00:00+00:00,-0.00520557
2000-05-23 00:00:00+00:00,0.00788156
2000-05-24 00:00:00+00:00,-0.02302143
2000-05-25 00:00:00+00:00,0.00493668
2000-05-26 00:00:00+00:00,0.00963494
2000-05-30 00:00:00+00:00,0.00713829
2000-05-31 00:00:00+00:00,-0.02218919
2000-06-01 00:00:00+00:00,-0.01653247
2000-06-02 00:00:00+00:00,0.00368005
2000-06-05 00:00:00+00:00,0.01123474
2000-06-06 00:00:00+00:00,0.03877968
2000-06-07 00:00:00+00:00,0.00221332
2000-06-08 00:00:00+00:00,-0.01337124
2000-06-09 00:00:00+00:00,-0.01335453
2000-06-12 00:00:00+00:00,0.00138696
2000-06-13 00:00:00+00:00,-0.00330526
2000-06-14 00:00:00+00:00,0.00320376
2000-06-15 00:00:00+00:00,0.01727263
2000-06-16 00:00:00+00:00,0.00712714
2000-06-19 00:00:00+00:00,0.00856397
2000-06-20 00:00:00+00:00,0.00540765
2000-06-21 00:00:00+00:00,-0.00269654
2000-06-22 00:00:00+00:00,0.02118600
2000-06-23 00:00:00+00:00,-0.00575540
2000-06-26 00:00:00+00:00,-0.01999588
2000-06-27 00:00:00+00:00,0.00832900
2000-06-28 00:00:00+00:00,-0.00580612
2000-06-29 00:00:00+00:00,0.00811064
2000-06-30 00:00:00+00:00,-0.01636288
2000-07-03 00:00:00+00:00,0.00396784
2000-07-05 00:00:00+00:00,-0.02771988
2000-07-06 00:00:00+00:00,-0.00876730
2000-07-07 00:00:00+00:00,-0.00859325
2000-07-10 00:00:00+00:00,0.01342425
2000-07-11 00:00:00+00:00,0.00105831
2000-07-12 00:00:00+00:00,-0.02390523
2000-07-13 00:00:00+00:00,0.00053527
2000-07-14 00:00:00+00:00,0.00599315
2000-07-17 00:00:00+00:00,-0.00853606
2000-07-18 00:00:00+00:00,0.00010716
2000-07-19 00:00:00+00:00,-0.00021432
2000-07-20 00:00:00+00:00,0.01178866
2000-07-21 00:00:00+00:00,-0.02301300
2000-07-24 00:00:00+00:00,0.00237095
2000-07-25 00:00:00+00:00,-0.00990312
2000-07-26 00:00:00+00:00,-0.00086543
2000-07-27 00:00:00+00:00,0.00043290
2000-07-28 00:00:00+00:00,-0.00757412
2000-07-31 00:00:00+00:00,0.00380146
2000-08-01 00:00:00+00:00,0.00650477
2000-08-02 00:00:00+00:00,-0.00129674
2000-08-03 00:00:00+00:00,0.01027249
2000-08-04 00:00:00+00:00,-0.00193653
2000-08-07 00:00:00+00:00,-0.01184579
2000-08-08 00:00:00+00:00,0.00801647
2000-08-09 00:00:00+00:00,0.01467256
2000-08-10 00:00:00+00:00,-0.01927814
2000-08-11 00:00:00+00:00,0.00173010
2000-08-14 00:00:00+00:00,-0.01501729
2000-08-15 00:00:00+00:00,0.00620442
2000-08-16 00:00:00+00:00,0.00911458
2000-08-17 00:00:00+00:00,0.00043206
2000-08-18 00:00:00+00:00,0.00097192
2000-08-21 00:00:00+00:00,-0.00410146
2000-08-22 00:00:00+00:00,0.00670560
2000-08-23 00:00:00+00:00,0.02328339
2000-08-24 00:00:00+00:00,0.00319659
2000-08-25 00:00:00+00:00,-0.00234067
2000-08-28 00:00:00+00:00,0.00766937
2000-08-29 00:00:00+00:00,0.00806452
2000-08-30 00:00:00+00:00,-0.00644684
2000-08-31 00:00:00+00:00,-0.00773961
2000-09-01 00:00:00+00:00,0.01756066
2000-09-05 00:00:00+00:00,-0.00200464
2000-09-06 00:00:00+00:00,-0.00073925
2000-09-07 00:00:00+00:00,0.01500264
2000-09-08 00:00:00+00:00,-0.02087048
2000-09-11 00:00:00+00:00,0.00105977
2000-09-12 00:00:00+00:00,-0.01694736
2000-09-13 00:00:00+00:00,-0.00534074
2000-09-14 00:00:00+00:00,-0.00867516
2000-09-15 00:00:00+00:00,0.01839303
2000-09-18 00:00:00+00:00,0.00633714
2000-09-19 00:00:00+00:00,-0.00042114
2000-09-20 00:00:00+00:00,0.00568660
2000-09-21 00:00:00+00:00,-0.00220519
2000-09-22 00:00:00+00:00,-0.02649007
2000-09-25 00:00:00+00:00,0.00596506
2000-09-26 00:00:00+00:00,0.00212404
2000-09-27 00:00:00+00:00,0.00572884
2000-09-28 00:00:00+00:00,-0.00571247
2000-09-29 00:00:00+00:00,-0.01124549
2000-10-02 00:00:00+00:00,-0.01397631
2000-10-03 00:00:00+00:00,0.00064461
2000-10-04 00:00:00+00:00,-0.00966599
2000-10-05 00:00:00+00:00,0.00194259
2000-10-06 00:00:00+00:00,0.00582210
2000-10-10 00:00:00+00:00,0.02010320
2000-10-11 00:00:00+00:00,0.00234167
2000-10-12 00:00:00+00:00,0.00053158
2000-10-13 00:00:00+00:00,-0.00573919
2000-10-16 00:00:00+00:00,-0.00660840
2000-10-17 00:00:00+00:00,0.00149717
2000-10-18 00:00:00+00:00,0.00555674
2000-10-19 00:00:00+00:00,-0.01214834
2000-10-20 00:00:00+00:00,-0.01265144
2000-10-23 00:00:00+00:00,0.01273198
2000-10-24 00:00:00+00:00,0.00493192
2000-10-25 00:00:00+00:00,-0.00385027
2000-10-26 00:00:00+00:00,-0.00471496
2000-10-27 00:00:00+00:00,-0.00472610
2000-10-30 00:00:00+00:00,-0.00732127
2000-10-31 00:00:00+00:00,-0.00151286
2000-11-01 00:00:00+00:00,0.01340975
2000-11-02 00:00:00+00:00,0.00085938
2000-11-03 00:00:00+00:00,0.02351552
2000-11-06 00:00:00+00:00,-0.00933984
2000-11-07 00:00:00+00:00,0.00575816
2000-11-08 00:00:00+00:00,-0.00382775
2000-11-09 00:00:00+00:00,-0.00287632
2000-11-10 00:00:00+00:00,-0.01024109
2000-11-13 00:00:00+00:00,0.00471799
2000-11-14 00:00:00+00:00,-0.00984168
2000-11-15 00:00:00+00:00,-0.01472802
2000-11-16 00:00:00+00:00,-0.00259909
2000-11-17 00:00:00+00:00,0.00195185
2000-11-20 00:00:00+00:00,-0.01939118
2000-11-21 00:00:00+00:00,-0.00557865
2000-11-22 00:00:00+00:00,-0.00285182
2000-11-24 00:00:00+00:00,-0.02021090
2000-11-27 00:00:00+00:00,0.01486906
2000-11-28 00:00:00+00:00,0.00704923
2000-11-29 00:00:00+00:00,-0.01931731
2000-11-30 00:00:00+00:00,0.01341017
2000-12-01 00:00:00+00:00,-0.01640066
2000-12-04 00:00:00+00:00,0.00244146
2000-12-05 00:00:00+00:00,-0.00166260
2000-12-06 00:00:00+00:00,0.01408763
2000-12-07 00:00:00+00:00,-0.00539707
2000-12-08 00:00:00+00:00,-0.01358366
2000-12-11 00:00:00+00:00,0.01078257
2000-12-12 00:00:00+00:00,-0.01338052
2000-12-13 00:00:00+00:00,-0.01803607
2000-12-14 00:00:00+00:00,0.00112347
2000-12-15 00:00:00+00:00,0.01257438
2000-12-18 00:00:00+00:00,0.00665262
2000-12-19 00:00:00+00:00,-0.00740413
2000-12-20 00:00:00+00:00,-0.00543478
2000-12-21 00:00:00+00:00,0.00834075
2000-12-22 00:00:00+00:00,-0.00974529
2000-12-26 00:00:00+00:00,-0.01647006
2000-12-27 00:00:00+00:00,-0.01267811
2000-12-28 00:00:00+00:00,-0.00079034
2000-12-29 00:00:00+00:00,-0.00621188
2001-01-02 00:00:00+00:00,0.00294551
2001-01-03 00:00:00+00:00,0.01312069
2001-01-04 00:00:00+00:00,-0.03663333
2001-01-05 00:00:00+00:00,-0.01693945
2001-01-08 00:00:00+00:00,0.01454294
2001-01-09 00:00:00+00:00,-0.01775894
2001-01-10 00:00:00+00:00,0.00462267
2001-01-11 00:00:00+00:00,-0.02190707
2001-01-12 00:00:00+00:00,-0.01049196
2001-01-16 00:00:00+00:00,0.01488339
2001-01-17 00:00:00+00:00,-0.02442997
2001-01-18 00:00:00+00:00,0.01083500
2001-01-19 00:00:00+00:00,0.01616493
2001-01-22 00:00:00+00:00,0.01161980
2001-01-23 00:00:00+00:00,-0.01016636
2001-01-24 00:00:00+00:00,-0.01532745
2001-01-25 00:00:00+00:00,0.02246665
2001-01-26 00:00:00+00:00,-0.01423282
2001-01-29 00:00:00+00:00,0.01048829
2001-01-30 00:00:00+00:00,0.01553443
2001-01-31 00:00:00+00:00,-0.01081330
2001-02-01 00:00:00+00:00,0.01225859
2001-02-02 00:00:00+00:00,-0.00114943
2001-02-05 00:00:00+00:00,0.01541116
2001-02-06 00:00:00+00:00,0.00079890
2001-02-07 00:00:00+00:00,-0.02578437
2001-02-08 00:00:00+00:00,-0.00762741
2001-02-09 00:00:00+00:00,-0.01624130
2001-02-12 00:00:00+00:00,0.00000000
2001-02-13 00:00:00+00:00,0.01660819
2001-02-14 00:00:00+00:00,0.00220392
2001-02-15 00:00:00+00:00,0.01332561
2001-02-16 00:00:00+00:00,0.00230229
2001-02-20 00:00:00+00:00,-0.00413936
2001-02-21 00:00:00+00:00,-0.01693744
2001-02-22 00:00:00+00:00,0.00267255
2001-02-23 00:00:00+00:00,0.01241587
2001-02-26 00:00:00+00:00,-0.01487546
2001-02-27 00:00:00+00:00,0.00360130
2001-02-28 00:00:00+00:00,-0.02040816
2001-03-01 00:00:00+00:00,0.00140581
2001-03-02 00:00:00+00:00,-0.02715992
2001-03-05 00:00:00+00:00,-0.00284833
2001-03-06 00:00:00+00:00,0.00261469
2001-03-07 00:00:00+00:00,-0.01590504
2001-03-08 00:00:00+00:00,0.00119646
2001-03-09 00:00:00+00:00,0.00071745
2001-03-12 00:00:00+00:00,-0.01362658
2001-03-13 00:00:00+00:00,0.01047057
2001-03-14 00:00:00+00:00,-0.02059140
2001-03-15 00:00:00+00:00,0.00024190
2001-03-16 00:00:00+00:00,-0.00882709
2001-03-19 00:00:00+00:00,-0.00194293
2001-03-20 00:00:00+00:00,0.01312751
2001-03-21 00:00:00+00:00,-0.02173651
2001-03-22 00:00:00+00:00,-0.00341839
2001-03-23 00:00:00+00:00,0.01161653
2001-03-26 00:00:00+00:00,0.00267477
2001-03-27 00:00:00+00:00,0.00983487
2001-03-28 00:00:00+00:00,-0.00362494
2001-03-29 00:00:00+00:00,-0.02082072
2001-03-30 00:00:00+00:00,-0.04110092
2001-04-02 00:00:00+00:00,-0.00524476
2001-04-03 00:00:00+00:00,0.01239514
2001-04-04 00:00:00+00:00,0.00398159
2001-04-05 00:00:00+00:00,0.01962002
2001-04-06 00:00:00+00:00,0.00172159
2001-04-09 00:00:00+00:00,-0.01744686
2001-04-10 00:00:00+00:00,0.00929598
2001-04-11 00:00:00+00:00,-0.00493462
2001-04-12 00:00:00+00:00,0.01632451
2001-04-16 00:00:00+00:00,-0.01018280
2001-04-17 00:00:00+00:00,0.01578493
2001-04-18 00:00:00+00:00,0.01553897
2001-04-19 00:00:00+00:00,0.01044069
2001-04-20 00:00:00+00:00,-0.01497585
2001-04-23 00:00:00+00:00,0.02117046
2001-04-24 00:00:00+00:00,-0.01613292
2001-04-25 00:00:00+00:00,-0.00121374
2001-04-26 00:00:00+00:00,-0.01639543
2001-04-27 00:00:00+00:00,-0.01408106
2001-04-30 00:00:00+00:00,0.00542540
2001-05-01 00:00:00+00:00,0.02459420
2001-05-02 00:00:00+00:00,0.00534500
2001-05-03 00:00:00+00:00,0.00484614
2001-05-04 00:00:00+00:00,0.00338409
2001-05-07 00:00:00+00:00,0.00000000
2001-05-08 00:00:00+00:00,-0.00217181
2001-05-09 00:00:00+00:00,-0.01521923
2001-05-10 00:00:00+00:00,-0.00681431
2001-05-11 00:00:00+00:00,0.00000000
2001-05-14 00:00:00+00:00,-0.01147741
2001-05-15 00:00:00+00:00,-0.00331573
2001-05-16 00:00:00+00:00,-0.00098401
2001-05-17 00:00:00+00:00,0.01513660
2001-05-18 00:00:00+00:00,-0.01807744
2001-05-21 00:00:00+00:00,0.01762603
2001-05-22 00:00:00+00:00,-0.00219941
2001-05-23 00:00:00+00:00,0.04844037
2001-05-24 00:00:00+00:00,-0.00477783
2001-05-25 00:00:00+00:00,-0.00981801
2001-05-29 00:00:00+00:00,0.00818094
2001-05-30 00:00:00+00:00,-0.00431344
2001-05-31 00:00:00+00:00,0.01897214
2001-06-01 00:00:00+00:00,0.00095159
2001-06-04 00:00:00+00:00,-0.00404233
2001-06-05 00:00:00+00:00,-0.01703598
2001-06-06 00:00:00+00:00,-0.00096119
2001-06-07 00:00:00+00:00,0.00504868
2001-06-08 00:00:00+00:00,-0.01618705
2001-06-11 00:00:00+00:00,-0.01583464
2001-06-12 00:00:00+00:00,0.00121832
2001-06-13 00:00:00+00:00,-0.00413978
2001-06-14 00:00:00+00:00,0.01098097
2001-06-15 00:00:00+00:00,-0.00497512
2001-06-18 00:00:00+00:00,-0.00463415
2001-06-19 00:00:00+00:00,0.00391150
2001-06-20 00:00:00+00:00,-0.01012566
2001-06-21 00:00:00+00:00,-0.01201569
2001-06-22 00:00:00+00:00,-0.00012335
2001-06-25 00:00:00+00:00,0.00888121
2001-06-26 00:00:00+00:00,0.00122805
2001-06-27 00:00:00+00:00,-0.00859107
2001-06-28 00:00:00+00:00,-0.00727228
2001-06-29 00:00:00+00:00,-0.00086602
2001-07-02 00:00:00+00:00,0.00544622
2001-07-03 00:00:00+00:00,0.00024688
2001-07-05 00:00:00+00:00,-0.02258980
2001-07-06 00:00:00+00:00,-0.00424469
2001-07-09 00:00:00+00:00,0.00925810
2001-07-10 00:00:00+00:00,0.00074720
2001-07-11 00:00:00+00:00,0.01593427
2001-07-12 00:00:00+00:00,0.00864518
2001-07-13 00:00:00+00:00,-0.01795376
2001-07-16 00:00:00+00:00,-0.00918228
2001-07-17 00:00:00+00:00,0.00523495
2001-07-18 00:00:00+00:00,0.01802586
2001-07-19 00:00:00+00:00,0.00862388
2001-07-20 00:00:00+00:00,0.00907753
2001-07-23 00:00:00+00:00,-0.02613262
2001-07-24 00:00:00+00:00,0.00841376
2001-07-25 00:00:00+00:00,0.00394283
2001-07-26 00:00:00+00:00,-0.00196754
2001-07-27 00:00:00+00:00,0.00135401
2001-07-30 00:00:00+00:00,-0.02472325
2001-07-31 00:00:00+00:00,0.00049813
2001-08-01 00:00:00+00:00,0.00697211
2001-08-02 00:00:00+00:00,0.01364764
2001-08-03 00:00:00+00:00,0.00123229
2001-08-06 00:00:00+00:00,-0.00320197
2001-08-07 00:00:00+00:00,0.00592081
2001-08-08 00:00:00+00:00,0.00122986
2001-08-09 00:00:00+00:00,0.02531957
2001-08-10 00:00:00+00:00,-0.00339847
2001-08-13 00:00:00+00:00,-0.00753799
2001-08-14 00:00:00+00:00,0.01318038
2001-08-15 00:00:00+00:00,0.03394762
2001-08-16 00:00:00+00:00,-0.00476929
2001-08-17 00:00:00+00:00,-0.00669296
2001-08-20 00:00:00+00:00,-0.00815445
2001-08-21 00:00:00+00:00,0.01601252
2001-08-22 00:00:00+00:00,-0.01170569
2001-08-23 00:00:00+00:00,0.01129400
2001-08-24 00:00:00+00:00,-0.00681004
2001-08-27 00:00:00+00:00,0.00359669
2001-08-28 00:00:00+00:00,-0.00370991
2001-08-29 00:00:00+00:00,-0.00059945
2001-08-30 00:00:00+00:00,0.01295119
2001-08-31 00:00:00+00:00,0.00929346
2001-09-04 00:00:00+00:00,-0.01185958
2001-09-05 00:00:00+00:00,-0.02135783
2001-09-06 00:00:00+00:00,-0.00554752
2001-09-07 00:00:00+00:00,0.01451203
2001-09-10 00:00:00+00:00,-0.01332533
2001-09-11 00:00:00+00:00,0.01015106
2001-09-13 00:00:00+00:00,0.02681255
2001-09-14 00:00:00+00:00,0.02692764
2001-09-17 00:00:00+00:00,0.00362870
2001-09-18 00:00:00+00:00,0.00419874
2001-09-19 00:00:00+00:00,-0.00663408
2001-09-20 00:00:00+00:00,0.02463802
2001-09-21 00:00:00+00:00,-0.01268596
2001-09-24 00:00:00+00:00,-0.01392758
2001-09-25 00:00:00+00:00,-0.00093502
2001-09-26 00:00:00+00:00,-0.00432647
2001-09-27 00:00:00+00:00,-0.03070073
2001-09-28 00:00:00+00:00,0.00273712
2001-10-01 00:00:00+00:00,-0.01271539
2001-10-02 00:00:00+00:00,-0.01052380
2001-10-03 00:00:00+00:00,0.00036062
2001-10-04 00:00:00+00:00,0.00120178
2001-10-05 00:00:00+00:00,0.00516454
2001-10-09 00:00:00+00:00,0.00119789
2001-10-10 00:00:00+00:00,-0.00191548
2001-10-11 00:00:00+00:00,-0.01773517
2001-10-12 00:00:00+00:00,0.00072543
2001-10-15 00:00:00+00:00,0.00676819
2001-10-16 00:00:00+00:00,-0.00614310
2001-10-17 00:00:00+00:00,0.00084572
2001-10-18 00:00:00+00:00,0.00096607
2001-10-19 00:00:00+00:00,0.00000000
2001-10-22 00:00:00+00:00,-0.02196741
2001-10-23 00:00:00+00:00,-0.00390530
2001-10-24 00:00:00+00:00,-0.00293470
2001-10-25 00:00:00+00:00,-0.00159197
2001-10-26 00:00:00+00:00,0.00245098
2001-10-29 00:00:00+00:00,0.01175031
2001-10-30 00:00:00+00:00,-0.00000000
2001-10-31 00:00:00+00:00,-0.00511011
2001-11-01 00:00:00+00:00,0.00561112
2001-11-02 00:00:00+00:00,0.00267607
2001-11-05 00:00:00+00:00,-0.00024295
2001-11-06 00:00:00+00:00,0.01166322
2001-11-07 00:00:00+00:00,0.00217391
2001-11-08 00:00:00+00:00,0.01375317
2001-11-09 00:00:00+00:00,-0.00191709
2001-11-13 00:00:00+00:00,-0.02290717
2001-11-14 00:00:00+00:00,0.00000000
2001-11-15 00:00:00+00:00,-0.01443649
2001-11-16 00:00:00+00:00,-0.00757761
2001-11-19 00:00:00+00:00,-0.00637959
2001-11-20 00:00:00+00:00,0.00910769
2001-11-21 00:00:00+00:00,-0.00784122
2001-11-23 00:00:00+00:00,-0.01943419
2001-11-26 00:00:00+00:00,0.00397466
2001-11-27 00:00:00+00:00,0.00173547
2001-11-28 00:00:00+00:00,0.01498638
2001-11-29 00:00:00+00:00,-0.01130916
2001-11-30 00:00:00+00:00,0.00309023
2001-12-03 00:00:00+00:00,-0.00876219
2001-12-04 00:00:00+00:00,-0.00198314
2001-12-05 00:00:00+00:00,-0.00136476
2001-12-06 00:00:00+00:00,-0.00831885
2001-12-07 00:00:00+00:00,-0.01346633
2001-12-10 00:00:00+00:00,-0.00966487
2001-12-11 00:00:00+00:00,-0.00063060
2001-12-12 00:00:00+00:00,-0.00050460
2001-12-13 00:00:00+00:00,-0.00037855
2001-12-14 00:00:00+00:00,-0.01666036
2001-12-17 00:00:00+00:00,0.00267278
2001-12-18 00:00:00+00:00,-0.00456969
2001-12-19 00:00:00+00:00,-0.00483461
2001-12-20 00:00:00+00:00,-0.00765209
2001-12-21 00:00:00+00:00,-0.01741134
2001-12-24 00:00:00+00:00,-0.00051660
2001-12-26 00:00:00+00:00,-0.01705206
2001-12-27 00:00:00+00:00,-0.01381107
2001-12-28 00:00:00+00:00,0.00892154
2001-12-31 00:00:00+00:00,-0.00718391
2002-01-02 00:00:00+00:00,-0.00865120
2002-01-03 00:00:00+00:00,0.00473934
2002-01-04 00:00:00+00:00,0.01234568
2002-01-07 00:00:00+00:00,-0.00130531
2002-01-08 00:00:00+00:00,-0.02520899
2002-01-09 00:00:00+00:00,0.00132275
2002-01-10 00:00:00+00:00,-0.00158625
2002-01-11 00:00:00+00:00,0.01124487
2002-01-14 00:00:00+00:00,0.00052618
2002-01-15 00:00:00+00:00,0.00894149
2002-01-16 00:00:00+00:00,-0.00877078
2002-01-17 00:00:00+00:00,-0.00828293
2002-01-18 00:00:00+00:00,-0.00343280
2002-01-22 00:00:00+00:00,-0.01983865
2002-01-23 00:00:00+00:00,-0.00507614
2002-01-24 00:00:00+00:00,-0.00790143
2002-01-25 00:00:00+00:00,0.00699207
2002-01-28 00:00:00+00:00,0.01380142
2002-01-29 00:00:00+00:00,-0.00026617
2002-01-30 00:00:00+00:00,0.00905098
2002-01-31 00:00:00+00:00,-0.02941566
2002-02-01 00:00:00+00:00,0.02420656
2002-02-04 00:00:00+00:00,0.01328727
2002-02-05 00:00:00+00:00,-0.02349525
2002-02-06 00:00:00+00:00,0.00400695
2002-02-07 00:00:00+00:00,0.00079979
2002-02-08 00:00:00+00:00,-0.01732179
2002-02-11 00:00:00+00:00,0.01774194
2002-02-12 00:00:00+00:00,0.01278977
2002-02-13 00:00:00+00:00,-0.00979613
2002-02-14 00:00:00+00:00,0.01756020
2002-02-15 00:00:00+00:00,-0.00896743
2002-02-19 00:00:00+00:00,-0.01483640
2002-02-20 00:00:00+00:00,-0.00080075
2002-02-21 00:00:00+00:00,-0.00907877
2002-02-22 00:00:00+00:00,0.00160944
2002-02-25 00:00:00+00:00,0.00268025
2002-02-26 00:00:00+00:00,-0.01017131
2002-02-27 00:00:00+00:00,0.00564972
2002-02-28 00:00:00+00:00,0.00898726
2002-03-01 00:00:00+00:00,0.00547470
2002-03-04 00:00:00+00:00,0.01558130
2002-03-05 00:00:00+00:00,0.00000000
2002-03-06 00:00:00+00:00,0.02140875
2002-03-07 00:00:00+00:00,0.06184623
2002-03-08 00:00:00+00:00,-0.02676306
2002-03-11 00:00:00+00:00,0.00707123
2002-03-12 00:00:00+00:00,-0.00807175
2002-03-13 00:00:00+00:00,-0.01157705
2002-03-14 00:00:00+00:00,0.00414025
2002-03-15 00:00:00+00:00,0.00542285
2002-03-18 00:00:00+00:00,-0.03518685
2002-03-19 00:00:00+00:00,-0.00993464
2002-03-20 00:00:00+00:00,0.00761955
2002-03-21 00:00:00+00:00,-0.00837587
2002-03-22 00:00:00+00:00,-0.01235379
2002-03-25 00:00:00+00:00,-0.00740545
2002-03-26 00:00:00+00:00,0.00663658
2002-03-27 00:00:00+00:00,0.00185210
2002-03-28 00:00:00+00:00,0.00026434
2002-04-01 00:00:00+00:00,-0.01110083
2002-04-02 00:00:00+00:00,-0.00013289
2002-04-03 00:00:00+00:00,0.01063123
2002-04-04 00:00:00+00:00,0.00713814
2002-04-05 00:00:00+00:00,0.00948367
2002-04-08 00:00:00+00:00,0.00249082
2002-04-09 00:00:00+00:00,0.00562975
2002-04-10 00:00:00+00:00,0.00496084
2002-04-11 00:00:00+00:00,-0.01302253
2002-04-12 00:00:00+00:00,-0.00865120
2002-04-15 00:00:00+00:00,0.00223802
2002-04-16 00:00:00+00:00,0.01183432
2002-04-17 00:00:00+00:00,0.00535948
2002-04-18 00:00:00+00:00,0.01342719
2002-04-19 00:00:00+00:00,-0.00699210
2002-04-22 00:00:00+00:00,0.00571726
2002-04-23 00:00:00+00:00,-0.00362788
2002-04-24 00:00:00+00:00,0.00934579
2002-04-25 00:00:00+00:00,0.01408269
2002-04-26 00:00:00+00:00,0.01180244
2002-04-29 00:00:00+00:00,-0.00280576
2002-04-30 00:00:00+00:00,-0.00715198
2002-05-01 00:00:00+00:00,0.01614971
2002-05-02 00:00:00+00:00,-0.00813732
2002-05-03 00:00:00+00:00,0.01417082
2002-05-06 00:00:00+00:00,-0.00430980
2002-05-07 00:00:00+00:00,-0.01130589
2002-05-08 00:00:00+00:00,-0.01175268
2002-05-09 00:00:00+00:00,0.00565407
2002-05-10 00:00:00+00:00,0.01255766
2002-05-13 00:00:00+00:00,-0.00229212
2002-05-14 00:00:00+00:00,-0.01325854
2002-05-15 00:00:00+00:00,0.01334702
2002-05-16 00:00:00+00:00,-0.00713921
2002-05-17 00:00:00+00:00,0.03697544
2002-05-20 00:00:00+00:00,0.00778894
