Date,CAD
2000-05-31 00:00:00+00:00,0.00738174
2000-06-01 00:00:00+00:00,0.00403769
2000-06-02 00:00:00+00:00,-0.00268097
2000-06-05 00:00:00+00:00,0.00000000
2000-06-06 00:00:00+00:00,0.00295465
2000-06-07 00:00:00+00:00,-0.00442543
2000-06-08 00:00:00+00:00,0.00044352
2000-06-09 00:00:00+00:00,0.00413834
2000-06-12 00:00:00+00:00,-0.00029499
2000-06-13 00:00:00+00:00,0.00914589
2000-06-14 00:00:00+00:00,0.00234949
2000-06-15 00:00:00+00:00,-0.00498096
2000-06-16 00:00:00+00:00,0.00588928
2000-06-19 00:00:00+00:00,0.00117096
2000-06-20 00:00:00+00:00,-0.00409357
2000-06-21 00:00:00+00:00,-0.00161480
2000-06-22 00:00:00+00:00,-0.00220556
2000-06-23 00:00:00+00:00,-0.00442087
2000-06-26 00:00:00+00:00,0.00000000
2000-06-27 00:00:00+00:00,0.00088810
2000-06-28 00:00:00+00:00,0.00221828
2000-06-29 00:00:00+00:00,-0.00309872
2000-06-30 00:00:00+00:00,0.00162818
2000-07-03 00:00:00+00:00,0.00000000
2000-07-05 00:00:00+00:00,-0.00502438
2000-07-06 00:00:00+00:00,0.00222783
2000-07-07 00:00:00+00:00,0.00237107
2000-07-10 00:00:00+00:00,0.00147842
2000-07-11 00:00:00+00:00,0.00029525
2000-07-12 00:00:00+00:00,-0.00162338
2000-07-13 00:00:00+00:00,-0.00044346
2000-07-14 00:00:00+00:00,-0.00133097
2000-07-17 00:00:00+00:00,0.00118466
2000-07-18 00:00:00+00:00,0.00399349
2000-07-19 00:00:00+00:00,0.00014732
2000-07-20 00:00:00+00:00,0.00132567
2000-07-21 00:00:00+00:00,0.00088261
2000-07-24 00:00:00+00:00,0.00499706
2000-07-25 00:00:00+00:00,-0.00160866
2000-07-26 00:00:00+00:00,0.00102534
2000-07-27 00:00:00+00:00,-0.00468247
2000-07-28 00:00:00+00:00,-0.00323434
2000-07-31 00:00:00+00:00,-0.00693215
2000-08-01 00:00:00+00:00,-0.00148522
2000-08-02 00:00:00+00:00,0.00565224
2000-08-03 00:00:00+00:00,-0.00266233
2000-08-04 00:00:00+00:00,-0.00385585
2000-08-07 00:00:00+00:00,0.00193539
2000-08-08 00:00:00+00:00,-0.00074294
2000-08-09 00:00:00+00:00,0.00327138
2000-08-10 00:00:00+00:00,0.00118571
2000-08-11 00:00:00+00:00,-0.00044412
2000-08-14 00:00:00+00:00,-0.00207346
2000-08-15 00:00:00+00:00,0.00029682
2000-08-16 00:00:00+00:00,0.00504451
2000-08-17 00:00:00+00:00,0.00206673
2000-08-18 00:00:00+00:00,-0.00073659
2000-08-21 00:00:00+00:00,-0.00132685
2000-08-22 00:00:00+00:00,0.00073812
2000-08-23 00:00:00+00:00,-0.00693318
2000-08-24 00:00:00+00:00,-0.00059418
2000-08-25 00:00:00+00:00,0.00163496
2000-08-28 00:00:00+00:00,0.00118712
2000-08-29 00:00:00+00:00,-0.00222321
2000-08-30 00:00:00+00:00,0.00653595
2000-08-31 00:00:00+00:00,0.00339433
2000-09-01 00:00:00+00:00,-0.00117664
2000-09-05 00:00:00+00:00,-0.00544839
2000-09-06 00:00:00+00:00,-0.00855205
2000-09-07 00:00:00+00:00,0.00592329
2000-09-08 00:00:00+00:00,0.00000000
2000-09-11 00:00:00+00:00,-0.00413406
2000-09-12 00:00:00+00:00,-0.00207131
2000-09-13 00:00:00+00:00,-0.00236967
2000-09-14 00:00:00+00:00,-0.00088968
2000-09-15 00:00:00+00:00,0.00222618
2000-09-18 00:00:00+00:00,-0.00281356
2000-09-19 00:00:00+00:00,0.00148500
2000-09-20 00:00:00+00:00,0.00163108
2000-09-21 00:00:00+00:00,-0.00236862
2000-09-22 00:00:00+00:00,-0.00148390
2000-09-25 00:00:00+00:00,0.00118888
2000-09-26 00:00:00+00:00,-0.00029687
2000-09-27 00:00:00+00:00,-0.00623608
2000-09-28 00:00:00+00:00,-0.00253997
2000-09-29 00:00:00+00:00,-0.00239664
2000-10-02 00:00:00+00:00,-0.00300300
2000-10-03 00:00:00+00:00,0.00256024
2000-10-04 00:00:00+00:00,0.00570828
2000-10-05 00:00:00+00:00,0.00000000
2000-10-06 00:00:00+00:00,-0.00433159
2000-10-09 00:00:00+00:00,0.00000000
2000-10-10 00:00:00+00:00,0.00135014
2000-10-11 00:00:00+00:00,-0.00194757
2000-10-12 00:00:00+00:00,-0.00450315
2000-10-13 00:00:00+00:00,0.00180941
2000-10-16 00:00:00+00:00,-0.00842866
2000-10-17 00:00:00+00:00,-0.00030358
2000-10-18 00:00:00+00:00,0.00334042
2000-10-19 00:00:00+00:00,0.00272397
2000-10-20 00:00:00+00:00,-0.00166013
2000-10-23 00:00:00+00:00,0.00302343
2000-10-24 00:00:00+00:00,-0.00256217
2000-10-25 00:00:00+00:00,-0.00317316
2000-10-26 00:00:00+00:00,-0.00424435
2000-10-27 00:00:00+00:00,-0.00258791
2000-10-30 00:00:00+00:00,-0.00213675
2000-10-31 00:00:00+00:00,0.00504742
2000-11-01 00:00:00+00:00,-0.00517425
2000-11-02 00:00:00+00:00,0.00045893
2000-11-03 00:00:00+00:00,-0.00107034
2000-11-06 00:00:00+00:00,0.00122455
2000-11-07 00:00:00+00:00,-0.00122305
2000-11-08 00:00:00+00:00,-0.00612276
2000-11-09 00:00:00+00:00,-0.00462036
2000-11-10 00:00:00+00:00,0.00293981
2000-11-13 00:00:00+00:00,0.00092564
2000-11-14 00:00:00+00:00,-0.00154131
2000-11-15 00:00:00+00:00,-0.00524853
2000-11-16 00:00:00+00:00,-0.00124146
2000-11-17 00:00:00+00:00,-0.00139838
2000-11-20 00:00:00+00:00,-0.00062237
2000-11-21 00:00:00+00:00,0.00482641
2000-11-22 00:00:00+00:00,0.00185931
2000-11-24 00:00:00+00:00,0.00618620
2000-11-27 00:00:00+00:00,0.00092223
2000-11-28 00:00:00+00:00,0.00000000
2000-11-29 00:00:00+00:00,-0.00337838
2000-11-30 00:00:00+00:00,0.00446841
2000-12-01 00:00:00+00:00,-0.05031447
2000-12-04 00:00:00+00:00,0.00401979
2000-12-05 00:00:00+00:00,0.00123438
2000-12-06 00:00:00+00:00,0.01973786
2000-12-07 00:00:00+00:00,-0.00000000
2000-12-08 00:00:00+00:00,0.00855092
2000-12-11 00:00:00+00:00,-0.00456135
2000-12-12 00:00:00+00:00,-0.00518135
2000-12-13 00:00:00+00:00,0.01054240
2000-12-14 00:00:00+00:00,0.00440729
2000-12-15 00:00:00+00:00,-0.00332879
2000-12-18 00:00:00+00:00,-0.00425080
2000-12-19 00:00:00+00:00,0.00457387
2000-12-20 00:00:00+00:00,-0.00075884
2000-12-21 00:00:00+00:00,0.00045565
2000-12-22 00:00:00+00:00,0.00318810
2000-12-26 00:00:00+00:00,0.00363196
2000-12-27 00:00:00+00:00,-0.00045235
2000-12-28 00:00:00+00:00,0.00648665
2000-12-29 00:00:00+00:00,0.00104916
2001-01-02 00:00:00+00:00,0.00494086
2001-01-03 00:00:00+00:00,-0.00446961
2001-01-04 00:00:00+00:00,-0.00014966
2001-01-05 00:00:00+00:00,-0.00074839
2001-01-08 00:00:00+00:00,0.00284602
2001-01-09 00:00:00+00:00,-0.00179238
2001-01-10 00:00:00+00:00,-0.00314230
2001-01-11 00:00:00+00:00,0.00495347
2001-01-12 00:00:00+00:00,-0.00209111
2001-01-16 00:00:00+00:00,-0.00598713
2001-01-17 00:00:00+00:00,-0.00346333
2001-01-18 00:00:00+00:00,-0.00135993
2001-01-19 00:00:00+00:00,0.00045393
2001-01-22 00:00:00+00:00,0.00650333
2001-01-23 00:00:00+00:00,-0.00510894
2001-01-24 00:00:00+00:00,-0.00135931
2001-01-25 00:00:00+00:00,0.00438596
2001-01-26 00:00:00+00:00,-0.00030116
2001-01-29 00:00:00+00:00,0.00316313
2001-01-30 00:00:00+00:00,-0.00120120
2001-01-31 00:00:00+00:00,0.00390860
2001-02-01 00:00:00+00:00,0.00254567
2001-02-02 00:00:00+00:00,0.00074683
2001-02-05 00:00:00+00:00,-0.00895522
2001-02-06 00:00:00+00:00,-0.00316265
2001-02-07 00:00:00+00:00,-0.00060432
2001-02-08 00:00:00+00:00,0.00045351
2001-02-09 00:00:00+00:00,0.00075552
2001-02-12 00:00:00+00:00,-0.00770044
2001-02-13 00:00:00+00:00,0.00000000
2001-02-14 00:00:00+00:00,-0.00426050
2001-02-15 00:00:00+00:00,-0.00015281
2001-02-16 00:00:00+00:00,-0.00733608
2001-02-20 00:00:00+00:00,-0.00061586
2001-02-21 00:00:00+00:00,0.00261901
2001-02-22 00:00:00+00:00,-0.00061463
2001-02-23 00:00:00+00:00,0.00000000
2001-02-26 00:00:00+00:00,0.00599631
2001-02-27 00:00:00+00:00,-0.00030567
2001-02-28 00:00:00+00:00,-0.00458645
2001-03-01 00:00:00+00:00,-0.00783290
2001-03-02 00:00:00+00:00,-0.01594427
2001-03-05 00:00:00+00:00,-0.00324374
2001-03-06 00:00:00+00:00,0.00990099
2001-03-07 00:00:00+00:00,-0.01247113
2001-03-08 00:00:00+00:00,0.00464828
2001-03-09 00:00:00+00:00,0.00154583
2001-03-12 00:00:00+00:00,-0.00803213
2001-03-13 00:00:00+00:00,0.00992556
2001-03-14 00:00:00+00:00,-0.00833333
2001-03-15 00:00:00+00:00,-0.00280112
2001-03-16 00:00:00+00:00,-0.00312110
2001-03-19 00:00:00+00:00,-0.00078272
2001-03-20 00:00:00+00:00,0.00375999
2001-03-21 00:00:00+00:00,-0.00952084
2001-03-22 00:00:00+00:00,0.00110306
2001-03-23 00:00:00+00:00,0.00613883
2001-03-26 00:00:00+00:00,0.00547559
2001-03-27 00:00:00+00:00,-0.00777968
2001-03-28 00:00:00+00:00,0.00282264
2001-03-29 00:00:00+00:00,-0.00578577
2001-03-30 00:00:00+00:00,-0.00188739
2001-04-02 00:00:00+00:00,-0.00047274
2001-04-03 00:00:00+00:00,-0.00141889
2001-04-04 00:00:00+00:00,0.00505210
2001-04-05 00:00:00+00:00,-0.00204210
2001-04-06 00:00:00+00:00,0.00676846
2001-04-09 00:00:00+00:00,-0.00062539
2001-04-10 00:00:00+00:00,0.00594493
2001-04-11 00:00:00+00:00,-0.00466563
2001-04-12 00:00:00+00:00,0.00281250
2001-04-16 00:00:00+00:00,-0.00124649
2001-04-17 00:00:00+00:00,0.00046802
2001-04-18 00:00:00+00:00,-0.00296273
2001-04-19 00:00:00+00:00,0.00844542
2001-04-20 00:00:00+00:00,0.00341191
2001-04-23 00:00:00+00:00,-0.00216383
2001-04-24 00:00:00+00:00,0.00077447
2001-04-25 00:00:00+00:00,-0.00139297
2001-04-26 00:00:00+00:00,0.00247985
2001-04-27 00:00:00+00:00,0.00340136
2001-04-30 00:00:00+00:00,0.00292758
2001-05-01 00:00:00+00:00,0.00076817
2001-05-02 00:00:00+00:00,0.00092109
2001-05-03 00:00:00+00:00,-0.00046012
2001-05-04 00:00:00+00:00,-0.00061378
2001-05-07 00:00:00+00:00,-0.00414556
2001-05-08 00:00:00+00:00,-0.00339192
2001-05-09 00:00:00+00:00,0.00525990
2001-05-10 00:00:00+00:00,-0.00307787
2001-05-11 00:00:00+00:00,-0.00463106
2001-05-14 00:00:00+00:00,-0.00062035
2001-05-15 00:00:00+00:00,0.00310366
2001-05-16 00:00:00+00:00,0.00448639
2001-05-17 00:00:00+00:00,0.00323425
2001-05-18 00:00:00+00:00,0.00061406
2001-05-21 00:00:00+00:00,-0.00230132
2001-05-22 00:00:00+00:00,-0.00184530
2001-05-23 00:00:00+00:00,-0.00801109
2001-05-24 00:00:00+00:00,0.00310607
2001-05-25 00:00:00+00:00,-0.00030965
2001-05-29 00:00:00+00:00,0.00696918
2001-05-30 00:00:00+00:00,-0.00507536
2001-05-31 00:00:00+00:00,0.00571959
2001-06-01 00:00:00+00:00,0.00245927
2001-06-04 00:00:00+00:00,0.00061331
2001-06-05 00:00:00+00:00,0.00768167
2001-06-06 00:00:00+00:00,0.00550964
2001-06-07 00:00:00+00:00,0.00457875
2001-06-08 00:00:00+00:00,0.00441602
2001-06-11 00:00:00+00:00,0.00243124
2001-06-12 00:00:00+00:00,-0.01123084
2001-06-13 00:00:00+00:00,0.01266789
2001-06-14 00:00:00+00:00,-0.00576281
2001-06-15 00:00:00+00:00,-0.00076266
2001-06-18 00:00:00+00:00,-0.00702183
2001-06-19 00:00:00+00:00,0.00015373
2001-06-20 00:00:00+00:00,-0.00015370
2001-06-21 00:00:00+00:00,0.00737894
2001-06-22 00:00:00+00:00,-0.00137342
2001-06-25 00:00:00+00:00,0.00611247
2001-06-26 00:00:00+00:00,0.00000000
2001-06-27 00:00:00+00:00,0.00000000
2001-06-28 00:00:00+00:00,-0.00288578
2001-06-29 00:00:00+00:00,0.00533130
2001-07-02 00:00:00+00:00,-0.00030303
2001-07-03 00:00:00+00:00,0.00181873
2001-07-05 00:00:00+00:00,0.00000000
2001-07-06 00:00:00+00:00,-0.00711044
2001-07-09 00:00:00+00:00,0.00000000
2001-07-10 00:00:00+00:00,0.00137132
2001-07-11 00:00:00+00:00,-0.00304321
2001-07-12 00:00:00+00:00,-0.00167888
2001-07-13 00:00:00+00:00,-0.00779697
2001-07-16 00:00:00+00:00,0.00123267
2001-07-17 00:00:00+00:00,-0.00169283
2001-07-18 00:00:00+00:00,0.00061662
2001-07-19 00:00:00+00:00,-0.00169465
2001-07-20 00:00:00+00:00,-0.00046296
2001-07-23 00:00:00+00:00,-0.00123514
2001-07-24 00:00:00+00:00,0.00309167
2001-07-25 00:00:00+00:00,0.00200339
2001-07-26 00:00:00+00:00,0.00246078
2001-07-27 00:00:00+00:00,0.00030684
2001-07-30 00:00:00+00:00,0.00184049
2001-07-31 00:00:00+00:00,-0.00045928
2001-08-01 00:00:00+00:00,-0.00291009
2001-08-02 00:00:00+00:00,-0.00092166
2001-08-03 00:00:00+00:00,0.00430504
2001-08-06 00:00:00+00:00,0.00275566
2001-08-07 00:00:00+00:00,-0.00641221
2001-08-08 00:00:00+00:00,0.00046097
2001-08-09 00:00:00+00:00,-0.00307172
2001-08-10 00:00:00+00:00,-0.00123248
2001-08-13 00:00:00+00:00,0.00277649
2001-08-14 00:00:00+00:00,0.00061529
2001-08-15 00:00:00+00:00,0.00645657
2001-08-16 00:00:00+00:00,-0.00626241
2001-08-17 00:00:00+00:00,-0.00461113
2001-08-20 00:00:00+00:00,-0.00108091
2001-08-21 00:00:00+00:00,-0.00185500
2001-08-22 00:00:00+00:00,0.00325228
2001-08-23 00:00:00+00:00,0.00108058
2001-08-24 00:00:00+00:00,0.00123362
2001-08-27 00:00:00+00:00,-0.00107808
2001-08-28 00:00:00+00:00,0.00061671
2001-08-29 00:00:00+00:00,-0.00292758
2001-08-30 00:00:00+00:00,-0.00108175
2001-08-31 00:00:00+00:00,-0.00216584
2001-09-04 00:00:00+00:00,-0.02528166
2001-09-05 00:00:00+00:00,0.00468238
2001-09-06 00:00:00+00:00,-0.00062286
2001-09-07 00:00:00+00:00,-0.01090343
2001-09-10 00:00:00+00:00,0.00375881
2001-09-11 00:00:00+00:00,-0.00312598
2001-09-13 00:00:00+00:00,-0.00172198
2001-09-14 00:00:00+00:00,-0.00140977
2001-09-17 00:00:00+00:00,-0.00235294
2001-09-18 00:00:00+00:00,-0.00157233
2001-09-19 00:00:00+00:00,0.00125984
2001-09-20 00:00:00+00:00,-0.00078641
2001-09-21 00:00:00+00:00,0.00047222
2001-09-24 00:00:00+00:00,0.00062933
2001-09-25 00:00:00+00:00,-0.00047170
2001-09-26 00:00:00+00:00,-0.00094384
2001-09-27 00:00:00+00:00,-0.00409384
2001-09-28 00:00:00+00:00,0.00047431
2001-10-01 00:00:00+00:00,0.00331858
2001-10-02 00:00:00+00:00,0.00315010
2001-10-03 00:00:00+00:00,0.00000000
2001-10-04 00:00:00+00:00,-0.00031402
2001-10-05 00:00:00+00:00,0.00471180
2001-10-08 00:00:00+00:00,0.00000000
2001-10-09 00:00:00+00:00,-0.00250117
2001-10-10 00:00:00+00:00,-0.00203730
2001-10-11 00:00:00+00:00,0.00157035
2001-10-12 00:00:00+00:00,0.00015679
2001-10-15 00:00:00+00:00,0.00517322
2001-10-16 00:00:00+00:00,-0.00389894
2001-10-17 00:00:00+00:00,-0.00375763
2001-10-18 00:00:00+00:00,-0.00550055
2001-10-19 00:00:00+00:00,0.00158028
2001-10-22 00:00:00+00:00,-0.00142001
2001-10-23 00:00:00+00:00,0.00489809
2001-10-24 00:00:00+00:00,-0.00141509
2001-10-25 00:00:00+00:00,0.00015746
2001-10-26 00:00:00+00:00,-0.00267632
2001-10-29 00:00:00+00:00,0.00252565
2001-10-30 00:00:00+00:00,-0.00267674
2001-10-31 00:00:00+00:00,-0.00631512
2001-11-01 00:00:00+00:00,-0.00413092
2001-11-02 00:00:00+00:00,0.00191449
2001-11-05 00:00:00+00:00,-0.00143312
2001-11-06 00:00:00+00:00,0.00127571
2001-11-07 00:00:00+00:00,-0.00414079
2001-11-08 00:00:00+00:00,-0.00031985
2001-11-09 00:00:00+00:00,-0.00271956
2001-11-13 00:00:00+00:00,0.00577478
2001-11-14 00:00:00+00:00,0.00111643
2001-11-15 00:00:00+00:00,0.00334555
2001-11-16 00:00:00+00:00,-0.00142903
2001-11-19 00:00:00+00:00,0.00206710
2001-11-20 00:00:00+00:00,-0.00555379
2001-11-21 00:00:00+00:00,-0.00398915
2001-11-23 00:00:00+00:00,0.00208267
2001-11-26 00:00:00+00:00,-0.00095923
2001-11-27 00:00:00+00:00,0.00336054
2001-11-28 00:00:00+00:00,0.00653907
2001-11-29 00:00:00+00:00,0.00205990
2001-11-30 00:00:00+00:00,0.00506009
2001-12-03 00:00:00+00:00,-0.00534928
2001-12-04 00:00:00+00:00,0.00441014
2001-12-05 00:00:00+00:00,-0.00062863
2001-12-06 00:00:00+00:00,-0.00062883
2001-12-07 00:00:00+00:00,-0.00188709
2001-12-10 00:00:00+00:00,-0.00582402
2001-12-11 00:00:00+00:00,0.00347277
2001-12-12 00:00:00+00:00,0.01229121
2001-12-13 00:00:00+00:00,-0.00156617
2001-12-14 00:00:00+00:00,0.00391850
2001-12-17 00:00:00+00:00,-0.00312256
2001-12-18 00:00:00+00:00,-0.00548160
2001-12-19 00:00:00+00:00,-0.00047244
2001-12-20 00:00:00+00:00,-0.00236332
2001-12-21 00:00:00+00:00,-0.00442198
2001-12-24 00:00:00+00:00,-0.00697970
2001-12-26 00:00:00+00:00,-0.00239617
2001-12-27 00:00:00+00:00,0.00208167
2001-12-28 00:00:00+00:00,0.00367530
2001-12-31 00:00:00+00:00,-0.00079605
2002-01-02 00:00:00+00:00,-0.00334608
2002-01-03 00:00:00+00:00,0.00031974
2002-01-04 00:00:00+00:00,0.00015982
2002-01-07 00:00:00+00:00,-0.00079898
2002-01-08 00:00:00+00:00,0.00255877
2002-01-09 00:00:00+00:00,-0.00127612
2002-01-10 00:00:00+00:00,-0.00287494
2002-01-11 00:00:00+00:00,0.00288323
2002-01-14 00:00:00+00:00,0.00095831
2002-01-15 00:00:00+00:00,0.00414872
2002-01-16 00:00:00+00:00,-0.00572064
2002-01-17 00:00:00+00:00,-0.00863033
2002-01-18 00:00:00+00:00,0.00032242
2002-01-22 00:00:00+00:00,0.00145044
2002-01-23 00:00:00+00:00,0.00386225
2002-01-24 00:00:00+00:00,-0.00080154
2002-01-25 00:00:00+00:00,-0.00481309
2002-01-28 00:00:00+00:00,0.00290182
2002-01-29 00:00:00+00:00,0.00835878
2002-01-30 00:00:00+00:00,0.00318827
2002-01-31 00:00:00+00:00,0.00206579
2002-02-01 00:00:00+00:00,-0.00380590
2002-02-04 00:00:00+00:00,-0.00254696
2002-02-05 00:00:00+00:00,-0.00175551
2002-02-06 00:00:00+00:00,-0.00399680
2002-02-07 00:00:00+00:00,0.00369181
2002-02-08 00:00:00+00:00,0.00143931
2002-02-11 00:00:00+00:00,0.00351325
2002-02-12 00:00:00+00:00,-0.00031827
2002-02-13 00:00:00+00:00,0.00047755
2002-02-14 00:00:00+00:00,-0.00111376
2002-02-15 00:00:00+00:00,0.00047786
2002-02-19 00:00:00+00:00,0.00286579
2002-02-20 00:00:00+00:00,-0.00158755
2002-02-21 00:00:00+00:00,-0.00031802
2002-02-22 00:00:00+00:00,-0.00365834
2002-02-25 00:00:00+00:00,-0.00255428
2002-02-26 00:00:00+00:00,-0.00592190
2002-02-27 00:00:00+00:00,0.00096603
2002-02-28 00:00:00+00:00,0.00369953
2002-03-01 00:00:00+00:00,0.00657051
2002-03-04 00:00:00+00:00,-0.01385130
2002-03-05 00:00:00+00:00,0.00254493
2002-03-06 00:00:00+00:00,0.00984909
2002-03-07 00:00:00+00:00,-0.00221309
2002-03-08 00:00:00+00:00,-0.00379807
2002-03-11 00:00:00+00:00,0.00221976
2002-03-12 00:00:00+00:00,-0.00126703
2002-03-13 00:00:00+00:00,-0.01632330
2002-03-14 00:00:00+00:00,0.00303563
2002-03-15 00:00:00+00:00,0.00509716
2002-03-18 00:00:00+00:00,-0.00158479
2002-03-19 00:00:00+00:00,0.00063492
2002-03-20 00:00:00+00:00,0.00396574
2002-03-21 00:00:00+00:00,0.00000000
2002-03-22 00:00:00+00:00,0.00094802
2002-03-25 00:00:00+00:00,-0.00363062
2002-03-26 00:00:00+00:00,-0.00586185
2002-03-27 00:00:00+00:00,-0.00143426
2002-03-28 00:00:00+00:00,0.00047877
2002-04-01 00:00:00+00:00,-0.00303079
2002-04-02 00:00:00+00:00,0.00384000
2002-04-03 00:00:00+00:00,0.00207204
2002-04-04 00:00:00+00:00,-0.00318117
2002-04-05 00:00:00+00:00,0.00351045
2002-04-08 00:00:00+00:00,-0.00365718
2002-04-09 00:00:00+00:00,-0.00175551
2002-04-10 00:00:00+00:00,0.00303757
2002-04-11 00:00:00+00:00,0.00175327
2002-04-12 00:00:00+00:00,0.00159109
2002-04-15 00:00:00+00:00,0.00063542
2002-04-16 00:00:00+00:00,0.00301635
2002-04-17 00:00:00+00:00,0.00427350
2002-04-18 00:00:00+00:00,-0.00047281
2002-04-19 00:00:00+00:00,0.00236518
2002-04-22 00:00:00+00:00,0.00031461
2002-04-23 00:00:00+00:00,-0.00172983
2002-04-24 00:00:00+00:00,0.00378072
2002-04-25 00:00:00+00:00,0.00282486
2002-04-26 00:00:00+00:00,0.00156495
2002-04-29 00:00:00+00:00,-0.00328125
2002-04-30 00:00:00+00:00,-0.00078382
2002-05-01 00:00:00+00:00,0.00454973
2002-05-02 00:00:00+00:00,-0.00078088
2002-05-03 00:00:00+00:00,-0.00046890
2002-05-06 00:00:00+00:00,-0.00297107
2002-05-07 00:00:00+00:00,-0.00078419
2002-05-08 00:00:00+00:00,-0.00078481
2002-05-09 00:00:00+00:00,0.00282752
2002-05-10 00:00:00+00:00,0.00469925
2002-05-13 00:00:00+00:00,0.00155909
2002-05-14 00:00:00+00:00,-0.00155666
2002-05-15 00:00:00+00:00,0.00140318
