Date,FTSEVIET
2023-02-02 00:00:00+00:00,0.00462963
2023-02-03 00:00:00+00:00,-0.00404157
2023-02-06 00:00:00+00:00,0.02318841
2023-02-07 00:00:00+00:00,-0.06174957
2023-02-08 00:00:00+00:00,0.01002950
2023-02-09 00:00:00+00:00,-0.00704225
2023-02-13 00:00:00+00:00,-0.03900709
2023-02-14 00:00:00+00:00,-0.00360360
2023-02-15 00:00:00+00:00,0.00663050
2023-02-20 00:00:00+00:00,0.08443114
2023-02-21 00:00:00+00:00,-0.00115075
2023-02-22 00:00:00+00:00,-0.03225806
2023-02-23 00:00:00+00:00,-0.01309524
2023-02-24 00:00:00+00:00,-0.01145959
2023-02-25 00:00:00+00:00,0.06528371
2023-02-27 00:00:00+00:00,-0.16838488
2023-02-28 00:00:00+00:00,0.00312500
2023-03-01 00:00:00+00:00,0.01308411
2023-03-02 00:00:00+00:00,-0.00430504
2023-03-03 00:00:00+00:00,-0.01050031
2023-03-06 00:00:00+00:00,0.01186017
2023-03-07 00:00:00+00:00,0.01805729
2023-03-08 00:00:00+00:00,0.00733945
2023-03-09 00:00:00+00:00,0.00789314
2023-03-10 00:00:00+00:00,0.00060241
2023-03-11 00:00:00+00:00,0.00240819
2023-03-13 00:00:00+00:00,0.03543544
2023-03-14 00:00:00+00:00,-0.01081081
2023-03-15 00:00:00+00:00,0.01700061
2023-03-16 00:00:00+00:00,-0.01432836
2023-03-17 00:00:00+00:00,-0.00363416
2023-03-20 00:00:00+00:00,-0.06018237
2023-03-21 00:00:00+00:00,0.01369011
2023-03-22 00:00:00+00:00,0.00859423
2023-03-23 00:00:00+00:00,0.00182593
2023-03-24 00:00:00+00:00,0.04617254
2023-03-27 00:00:00+00:00,0.00899281
2023-03-28 00:00:00+00:00,0.00119617
2023-03-29 00:00:00+00:00,0.00119474
2023-03-30 00:00:00+00:00,0.01133652
2023-03-31 00:00:00+00:00,0.00530973
2023-04-03 00:00:00+00:00,0.01232394
2023-04-04 00:00:00+00:00,0.00000000
2023-04-05 00:00:00+00:00,-0.00173913
2023-04-06 00:00:00+00:00,-0.00638792
2023-04-07 00:00:00+00:00,-0.00759790
2023-04-08 00:00:00+00:00,0.00058893
2023-04-10 00:00:00+00:00,0.01706886
2023-04-11 00:00:00+00:00,0.00117647
2023-04-12 00:00:00+00:00,0.00293772
2023-04-13 00:00:00+00:00,-0.00702988
2023-04-14 00:00:00+00:00,-0.00884956
2023-04-17 00:00:00+00:00,-0.01547619
2023-04-18 00:00:00+00:00,0.00536673
2023-04-19 00:00:00+00:00,-0.00593120
2023-04-20 00:00:00+00:00,-0.00298329
2023-04-21 00:00:00+00:00,-0.00956366
2023-04-22 00:00:00+00:00,-0.00901442
2023-04-24 00:00:00+00:00,-0.00602410
2023-04-25 00:00:00+00:00,-0.01148730
2023-04-26 00:00:00+00:00,0.00425791
2023-04-27 00:00:00+00:00,-0.00546117
2023-04-28 00:00:00+00:00,0.01093560
2023-05-01 00:00:00+00:00,0.02403846
2023-05-02 00:00:00+00:00,-0.00896057
2023-05-03 00:00:00+00:00,-0.00419413
2023-05-04 00:00:00+00:00,-0.01980792
2023-05-05 00:00:00+00:00,0.00303398
2023-05-06 00:00:00+00:00,0.00000000
2023-05-08 00:00:00+00:00,0.01693890
2023-05-09 00:00:00+00:00,-0.00059988
2023-05-10 00:00:00+00:00,0.00600240
2023-05-11 00:00:00+00:00,-0.00059666
2023-05-15 00:00:00+00:00,0.02865672
2023-05-16 00:00:00+00:00,-0.00117994
2023-05-17 00:00:00+00:00,-0.00531601
2023-05-18 00:00:00+00:00,0.01484561
2023-05-19 00:00:00+00:00,-0.00409596
2023-05-22 00:00:00+00:00,-0.00293772
2023-05-23 00:00:00+00:00,-0.00412250
2023-05-24 00:00:00+00:00,-0.00236546
2023-05-25 00:00:00+00:00,-0.00414938
2023-05-26 00:00:00+00:00,0.00059524
2023-05-29 00:00:00+00:00,0.01189768
2023-05-30 00:00:00+00:00,0.00472255
2023-05-31 00:00:00+00:00,-0.00705053
2023-06-01 00:00:00+00:00,0.00295858
2023-06-02 00:00:00+00:00,0.01061947
2023-06-03 00:00:00+00:00,0.00175131
2023-06-05 00:00:00+00:00,0.02156177
2023-06-06 00:00:00+00:00,-0.00926999
2023-06-07 00:00:00+00:00,0.04197815
2023-06-08 00:00:00+00:00,-0.00741163
2023-06-09 00:00:00+00:00,-0.00171625
2023-06-10 00:00:00+00:00,0.00057307
2023-06-12 00:00:00+00:00,0.02061856
2023-06-13 00:00:00+00:00,0.02152975
2023-06-14 00:00:00+00:00,0.00448430
2023-06-15 00:00:00+00:00,-0.02013423
2023-06-16 00:00:00+00:00,0.00169492
2023-06-17 00:00:00+00:00,0.00225606
2023-06-19 00:00:00+00:00,-0.01125492
2023-06-20 00:00:00+00:00,0.00000000
2023-06-21 00:00:00+00:00,0.00680272
2023-06-22 00:00:00+00:00,0.00731982
2023-06-23 00:00:00+00:00,0.01173840
2023-06-26 00:00:00+00:00,0.01657459
2023-06-27 00:00:00+00:00,0.01167964
2023-06-28 00:00:00+00:00,-0.00439802
2023-06-29 00:00:00+00:00,0.00000000
2023-06-30 00:00:00+00:00,-0.01325235
2023-07-03 00:00:00+00:00,0.00223839
2023-07-04 00:00:00+00:00,0.00501393
2023-07-05 00:00:00+00:00,0.00776053
2023-07-06 00:00:00+00:00,-0.00605061
2023-07-07 00:00:00+00:00,0.00498063
2023-07-08 00:00:00+00:00,0.00275330
2023-07-10 00:00:00+00:00,0.01867106
2023-07-11 00:00:00+00:00,0.00654664
2023-07-12 00:00:00+00:00,0.00271003
2023-07-13 00:00:00+00:00,0.01297297
2023-07-17 00:00:00+00:00,0.03735326
2023-07-18 00:00:00+00:00,0.00052854
2023-07-19 00:00:00+00:00,-0.00369783
2023-07-20 00:00:00+00:00,-0.00212089
2023-07-21 00:00:00+00:00,0.01328374
2023-07-22 00:00:00+00:00,0.00576822
2023-07-24 00:00:00+00:00,0.01511992
2023-07-25 00:00:00+00:00,0.00000000
2023-07-26 00:00:00+00:00,0.00990099
2023-07-27 00:00:00+00:00,-0.00825593
2023-07-28 00:00:00+00:00,0.01092612
2023-07-31 00:00:00+00:00,0.06227483
2023-08-01 00:00:00+00:00,0.00050201
2023-08-02 00:00:00+00:00,-0.01103864
2023-08-03 00:00:00+00:00,-0.00761035
2023-08-04 00:00:00+00:00,0.01993865
2023-08-07 00:00:00+00:00,0.02756892
2023-08-08 00:00:00+00:00,-0.00049456
2023-08-09 00:00:00+00:00,-0.00544285
2023-08-10 00:00:00+00:00,-0.00248756
2023-08-11 00:00:00+00:00,0.00548628
2023-08-14 00:00:00+00:00,0.01041667
2023-08-15 00:00:00+00:00,-0.00246305
2023-08-16 00:00:00+00:00,0.01135802
2023-08-17 00:00:00+00:00,-0.00292969
2023-08-18 00:00:00+00:00,-0.04701273
2023-08-19 00:00:00+00:00,-0.00822199
2023-08-21 00:00:00+00:00,-0.04922280
2023-08-22 00:00:00+00:00,0.00000000
2023-08-23 00:00:00+00:00,-0.00879462
2023-08-24 00:00:00+00:00,0.02348643
2023-08-25 00:00:00+00:00,-0.00256279
2023-08-28 00:00:00+00:00,0.03905447
2023-08-29 00:00:00+00:00,-0.00302877
2023-08-30 00:00:00+00:00,0.00962025
2023-08-31 00:00:00+00:00,0.01604814
2023-09-01 00:00:00+00:00,-0.00297915
2023-09-04 00:00:00+00:00,0.00249004
2023-09-05 00:00:00+00:00,0.02145709
2023-09-06 00:00:00+00:00,0.02469136
2023-09-07 00:00:00+00:00,-0.01268293
2023-09-08 00:00:00+00:00,0.00000000
2023-09-09 00:00:00+00:00,0.00196367
2023-09-11 00:00:00+00:00,-0.03527683
2023-09-12 00:00:00+00:00,0.03592814
2023-09-13 00:00:00+00:00,-0.01274510
2023-09-14 00:00:00+00:00,-0.04837117
2023-09-15 00:00:00+00:00,0.00404449
2023-09-18 00:00:00+00:00,-0.02567976
2023-09-19 00:00:00+00:00,0.00919775
2023-09-20 00:00:00+00:00,0.02794715
2023-09-21 00:00:00+00:00,-0.03157895
2023-09-22 00:00:00+00:00,-0.02749491
2023-09-25 00:00:00+00:00,-0.10000000
2023-09-26 00:00:00+00:00,-0.03365907
2023-09-27 00:00:00+00:00,0.01771872
2023-09-28 00:00:00+00:00,-0.00489663
2023-09-29 00:00:00+00:00,0.00929470
2023-09-30 00:00:00+00:00,-0.00541712
2023-10-02 00:00:00+00:00,0.02178649
2023-10-03 00:00:00+00:00,-0.03094463
2023-10-04 00:00:00+00:00,0.00840336
2023-10-05 00:00:00+00:00,-0.01277778
2023-10-06 00:00:00+00:00,0.01406866
2023-10-09 00:00:00+00:00,-0.00277469
2023-10-10 00:00:00+00:00,0.00439560
2023-10-11 00:00:00+00:00,0.00492341
2023-10-12 00:00:00+00:00,0.00598802
2023-10-13 00:00:00+00:00,-0.00378788
2023-10-16 00:00:00+00:00,-0.01303639
2023-10-17 00:00:00+00:00,-0.03624382
2023-10-18 00:00:00+00:00,-0.03467562
2023-10-19 00:00:00+00:00,-0.04667046
2023-10-20 00:00:00+00:00,0.00641026
2023-10-23 00:00:00+00:00,0.01158078
2023-10-24 00:00:00+00:00,0.00751445
2023-10-25 00:00:00+00:00,0.01204819
2023-10-26 00:00:00+00:00,-0.05839002
2023-10-27 00:00:00+00:00,-0.01264299
2023-10-30 00:00:00+00:00,-0.08109756
2023-10-31 00:00:00+00:00,-0.01728395
2023-11-01 00:00:00+00:00,0.01570352
2023-11-02 00:00:00+00:00,0.04267161
2023-11-03 00:00:00+00:00,0.00533808
2023-11-04 00:00:00+00:00,0.00294985
2023-11-06 00:00:00+00:00,0.07058824
2023-11-07 00:00:00+00:00,-0.01162791
2023-11-08 00:00:00+00:00,0.03705882
2023-11-09 00:00:00+00:00,0.00397050
2023-11-10 00:00:00+00:00,-0.00508475
2023-11-13 00:00:00+00:00,0.01419648
2023-11-14 00:00:00+00:00,0.00342466
2023-11-15 00:00:00+00:00,0.01592719
2023-11-16 00:00:00+00:00,-0.00055991
2023-11-20 00:00:00+00:00,-0.02857143
2023-11-21 00:00:00+00:00,0.00975330
2023-11-22 00:00:00+00:00,0.00113636
2023-11-23 00:00:00+00:00,-0.02951192
2023-11-24 00:00:00+00:00,-0.00350877
2023-11-27 00:00:00+00:00,-0.00880282
2023-11-28 00:00:00+00:00,0.00699301
2023-11-29 00:00:00+00:00,0.00868056
2023-11-30 00:00:00+00:00,0.00745841
2023-12-01 00:00:00+00:00,0.01042874
2023-12-04 00:00:00+00:00,0.03669725
2023-12-05 00:00:00+00:00,-0.02082161
2023-12-06 00:00:00+00:00,0.01591814
2023-12-07 00:00:00+00:00,-0.01466441
2023-12-08 00:00:00+00:00,0.00284091
2023-12-11 00:00:00+00:00,0.02039660
2023-12-12 00:00:00+00:00,-0.00280741
2023-12-13 00:00:00+00:00,-0.02698145
2023-12-14 00:00:00+00:00,-0.01253561
2023-12-15 00:00:00+00:00,0.00057339
2023-12-18 00:00:00+00:00,-0.03323782
2023-12-19 00:00:00+00:00,0.01282051
2023-12-20 00:00:00+00:00,0.01273885
2023-12-21 00:00:00+00:00,-0.00517837
2023-12-22 00:00:00+00:00,0.00461095
2023-12-25 00:00:00+00:00,0.02524383
2023-12-26 00:00:00+00:00,0.01421262
2023-12-27 00:00:00+00:00,-0.00056465
2023-12-28 00:00:00+00:00,0.02032750
2023-12-29 00:00:00+00:00,0.00167691
2023-12-30 00:00:00+00:00,-0.00391061
