Date,TOPIX
2011-08-24 00:00:00+00:00,-0.01064538
2011-08-25 00:00:00+00:00,0.01143241
2011-08-26 00:00:00+00:00,0.00531915
2011-08-29 00:00:00+00:00,0.00529101
2011-08-30 00:00:00+00:00,0.00789474
2011-08-31 00:00:00+00:00,0.00652742
2011-09-01 00:00:00+00:00,0.00843061
2011-09-02 00:00:00+00:00,-0.07590824
2011-09-05 00:00:00+00:00,-0.03506494
2011-09-06 00:00:00+00:00,-0.04097819
2011-09-07 00:00:00+00:00,0.03846154
2011-09-08 00:00:00+00:00,0.01058901
2011-09-09 00:00:00+00:00,-0.01579987
2011-09-12 00:00:00+00:00,-0.01739130
2011-09-13 00:00:00+00:00,0.01225323
2011-09-14 00:00:00+00:00,-0.01344990
2011-09-15 00:00:00+00:00,0.01499659
2011-09-16 00:00:00+00:00,0.01880457
2011-09-20 00:00:00+00:00,-0.01779829
2011-09-21 00:00:00+00:00,0.00536913
2011-09-22 00:00:00+00:00,-0.01602136
2011-09-26 00:00:00+00:00,-0.02510176
2011-09-27 00:00:00+00:00,0.03966597
2011-09-28 00:00:00+00:00,0.01472557
2011-09-29 00:00:00+00:00,0.00923483
2011-09-30 00:00:00+00:00,-0.00980392
2011-10-03 00:00:00+00:00,-0.01584158
2011-10-04 00:00:00+00:00,-0.01341382
2011-10-05 00:00:00+00:00,-0.01563562
2011-10-06 00:00:00+00:00,0.01933702
2011-10-07 00:00:00+00:00,0.00406504
2011-10-11 00:00:00+00:00,0.01619433
2011-10-12 00:00:00+00:00,-0.00132802
2011-10-13 00:00:00+00:00,0.00664894
2011-10-14 00:00:00+00:00,-0.00990753
2011-10-17 00:00:00+00:00,0.01867912
2011-10-18 00:00:00+00:00,-0.01506221
2011-10-19 00:00:00+00:00,0.00199468
2011-10-20 00:00:00+00:00,-0.01194426
2011-10-21 00:00:00+00:00,-0.00201478
2011-10-24 00:00:00+00:00,0.01682369
2011-10-25 00:00:00+00:00,-0.01058901
2011-10-26 00:00:00+00:00,-0.00468227
2011-10-27 00:00:00+00:00,0.02284946
2011-10-28 00:00:00+00:00,0.01248357
2011-10-31 00:00:00+00:00,-0.01492537
2011-11-01 00:00:00+00:00,-0.00395257
2011-11-02 00:00:00+00:00,-0.01917989
2011-11-04 00:00:00+00:00,0.01483479
2011-11-07 00:00:00+00:00,-0.00332226
2011-11-08 00:00:00+00:00,-0.01533333
2011-11-09 00:00:00+00:00,0.01218687
2011-11-10 00:00:00+00:00,-0.02474916
2011-11-11 00:00:00+00:00,-0.00342936
2011-11-14 00:00:00+00:00,0.01376462
2011-11-15 00:00:00+00:00,-0.00610998
2011-11-16 00:00:00+00:00,-0.01297814
2011-11-17 00:00:00+00:00,0.00692042
2011-11-18 00:00:00+00:00,-0.00824742
2011-11-21 00:00:00+00:00,-0.00485100
2011-11-22 00:00:00+00:00,-0.00139276
2011-11-24 00:00:00+00:00,-0.01673640
2011-11-25 00:00:00+00:00,0.00283688
2011-11-28 00:00:00+00:00,0.01485149
2011-11-29 00:00:00+00:00,0.01881533
2011-11-30 00:00:00+00:00,-0.00478796
2011-12-01 00:00:00+00:00,0.01786942
2011-12-02 00:00:00+00:00,-0.00475054
2011-12-05 00:00:00+00:00,0.00268456
2011-12-06 00:00:00+00:00,-0.02412869
2011-12-07 00:00:00+00:00,0.03052917
2011-12-08 00:00:00+00:00,-0.00868403
2011-12-09 00:00:00+00:00,-0.01275168
2011-12-12 00:00:00+00:00,0.00951734
2011-12-13 00:00:00+00:00,-0.00404040
2011-12-14 00:00:00+00:00,-0.00405680
2011-12-15 00:00:00+00:00,-0.01832994
2011-12-16 00:00:00+00:00,-0.00207469
2011-12-19 00:00:00+00:00,-0.00831601
2011-12-20 00:00:00+00:00,0.00209644
2011-12-21 00:00:00+00:00,0.01046025
2011-12-22 00:00:00+00:00,-0.00690131
2011-12-26 00:00:00+00:00,0.00555942
2011-12-27 00:00:00+00:00,0.00069109
2011-12-28 00:00:00+00:00,-0.00552486
2011-12-29 00:00:00+00:00,0.00208333
2011-12-30 00:00:00+00:00,0.00900901
2012-01-04 00:00:00+00:00,0.01785714
2012-01-05 00:00:00+00:00,-0.00742240
2012-01-06 00:00:00+00:00,-0.00747791
2012-01-10 00:00:00+00:00,0.00342466
2012-01-11 00:00:00+00:00,0.00068259
2012-01-12 00:00:00+00:00,-0.00886767
2012-01-13 00:00:00+00:00,0.01238816
2012-01-16 00:00:00+00:00,-0.01495581
2012-01-17 00:00:00+00:00,0.01173223
2012-01-18 00:00:00+00:00,0.00272851
2012-01-19 00:00:00+00:00,0.00884354
2012-01-20 00:00:00+00:00,0.01618341
2012-01-23 00:00:00+00:00,0.00464499
2012-01-24 00:00:00+00:00,0.00132100
2012-01-25 00:00:00+00:00,0.01121372
2012-01-26 00:00:00+00:00,-0.00326158
2012-01-27 00:00:00+00:00,-0.00261780
2012-01-30 00:00:00+00:00,-0.00459318
2012-01-31 00:00:00+00:00,-0.00263678
2012-02-01 00:00:00+00:00,0.00066094
2012-02-02 00:00:00+00:00,0.00924703
2012-02-03 00:00:00+00:00,-0.00458115
2012-02-06 00:00:00+00:00,0.00920447
2012-02-07 00:00:00+00:00,0.00586319
2012-02-08 00:00:00+00:00,0.01295337
2012-02-09 00:00:00+00:00,0.00191816
2012-02-10 00:00:00+00:00,-0.00382897
2012-02-13 00:00:00+00:00,0.00320307
2012-02-14 00:00:00+00:00,0.00510856
2012-02-15 00:00:00+00:00,0.01969504
2012-02-16 00:00:00+00:00,-0.00436137
2012-02-17 00:00:00+00:00,0.01627034
2012-02-20 00:00:00+00:00,0.00738916
2012-02-21 00:00:00+00:00,0.00183374
2012-02-22 00:00:00+00:00,0.00915192
2012-02-23 00:00:00+00:00,0.00120919
2012-02-24 00:00:00+00:00,0.00905797
2012-02-27 00:00:00+00:00,-0.00059844
2012-02-28 00:00:00+00:00,0.01017964
2012-02-29 00:00:00+00:00,-0.01185536
2012-03-01 00:00:00+00:00,0.00000000
2012-03-02 00:00:00+00:00,0.08312561
2012-03-05 00:00:00+00:00,-0.01432836
2012-03-06 00:00:00+00:00,-0.01022249
2012-03-07 00:00:00+00:00,-0.01148730
2012-03-08 00:00:00+00:00,0.03527981
2012-03-09 00:00:00+00:00,0.00239091
2012-03-12 00:00:00+00:00,-0.00417412
2012-03-13 00:00:00+00:00,0.00299401
2012-03-14 00:00:00+00:00,0.01850746
2012-03-15 00:00:00+00:00,0.00351700
2012-03-16 00:00:00+00:00,0.00408879
2012-03-19 00:00:00+00:00,0.00232693
2012-03-21 00:00:00+00:00,-0.01276843
2012-03-22 00:00:00+00:00,0.00235156
2012-03-23 00:00:00+00:00,-0.00879765
2012-03-26 00:00:00+00:00,0.00000000
2012-03-27 00:00:00+00:00,0.02307692
2012-03-28 00:00:00+00:00,-0.00115674
2012-03-29 00:00:00+00:00,-0.00463231
2012-03-30 00:00:00+00:00,-0.00290867
2012-04-02 00:00:00+00:00,-0.00116686
2012-04-03 00:00:00+00:00,-0.00584112
2012-04-04 00:00:00+00:00,-0.01762632
2012-04-05 00:00:00+00:00,-0.00358852
2012-04-06 00:00:00+00:00,-0.01080432
2012-04-09 00:00:00+00:00,-0.01213592
2012-04-10 00:00:00+00:00,-0.00122850
2012-04-11 00:00:00+00:00,-0.01107011
2012-04-12 00:00:00+00:00,0.00746269
2012-04-13 00:00:00+00:00,0.00493827
2012-04-16 00:00:00+00:00,-0.01351351
2012-04-17 00:00:00+00:00,-0.00062267
2012-04-18 00:00:00+00:00,0.02118380
2012-04-19 00:00:00+00:00,-0.00366077
2012-04-20 00:00:00+00:00,-0.00612370
2012-04-23 00:00:00+00:00,-0.00184843
2012-04-24 00:00:00+00:00,-0.00432099
2012-04-25 00:00:00+00:00,0.00309981
2012-04-26 00:00:00+00:00,0.00185414
2012-04-27 00:00:00+00:00,-0.00987045
2012-05-01 00:00:00+00:00,-0.01682243
2012-05-02 00:00:00+00:00,0.00316857
2012-05-07 00:00:00+00:00,-0.02590019
2012-05-08 00:00:00+00:00,0.00518807
2012-05-09 00:00:00+00:00,-0.01354839
2012-05-10 00:00:00+00:00,0.00196207
2012-05-11 00:00:00+00:00,-0.01305483
2012-05-14 00:00:00+00:00,0.00066138
2012-05-15 00:00:00+00:00,-0.01123596
2012-05-16 00:00:00+00:00,-0.01737968
2012-05-17 00:00:00+00:00,0.01360544
2012-05-18 00:00:00+00:00,-0.02684564
2012-05-21 00:00:00+00:00,-0.00137931
2012-05-22 00:00:00+00:00,0.01174033
2012-05-23 00:00:00+00:00,-0.01433447
2012-05-24 00:00:00+00:00,-0.00138504
2012-05-25 00:00:00+00:00,0.00069348
2012-05-28 00:00:00+00:00,0.00000000
2012-05-29 00:00:00+00:00,0.00693001
2012-05-30 00:00:00+00:00,-0.00550585
2012-05-31 00:00:00+00:00,-0.00761246
2012-06-01 00:00:00+00:00,-0.01397100
2012-06-04 00:00:00+00:00,-0.09258054
2012-06-05 00:00:00+00:00,0.04091888
2012-06-06 00:00:00+00:00,0.02251935
2012-06-07 00:00:00+00:00,0.02713987
2012-06-08 00:00:00+00:00,-0.01853123
2012-06-11 00:00:00+00:00,0.01818182
2012-06-12 00:00:00+00:00,-0.00755495
2012-06-13 00:00:00+00:00,0.00484429
2012-06-14 00:00:00+00:00,0.00068871
2012-06-15 00:00:00+00:00,-0.00275292
2012-06-18 00:00:00+00:00,0.02208420
2012-06-19 00:00:00+00:00,-0.00675219
2012-06-20 00:00:00+00:00,0.01495581
2012-06-21 00:00:00+00:00,0.01004689
2012-06-22 00:00:00+00:00,-0.00596817
2012-06-25 00:00:00+00:00,-0.00667111
2012-06-26 00:00:00+00:00,-0.00470114
2012-06-27 00:00:00+00:00,0.00809717
2012-06-28 00:00:00+00:00,0.01539491
2012-06-29 00:00:00+00:00,0.01384311
2012-07-02 00:00:00+00:00,0.00455137
2012-07-03 00:00:00+00:00,0.00711974
2012-07-04 00:00:00+00:00,0.00128535
2012-07-05 00:00:00+00:00,-0.00256739
2012-07-06 00:00:00+00:00,-0.00579151
2012-07-09 00:00:00+00:00,-0.01229773
2012-07-10 00:00:00+00:00,-0.00524246
2012-07-11 00:00:00+00:00,-0.00131752
2012-07-12 00:00:00+00:00,-0.01583113
2012-07-13 00:00:00+00:00,-0.00335121
2012-07-17 00:00:00+00:00,-0.00268998
2012-07-18 00:00:00+00:00,0.00067431
2012-07-19 00:00:00+00:00,0.00539084
2012-07-20 00:00:00+00:00,-0.01675603
2012-07-23 00:00:00+00:00,-0.01908657
2012-07-24 00:00:00+00:00,-0.00694927
2012-07-25 00:00:00+00:00,-0.01189643
2012-07-26 00:00:00+00:00,0.01203966
2012-07-27 00:00:00+00:00,0.01469559
2012-07-30 00:00:00+00:00,0.00689655
2012-07-31 00:00:00+00:00,0.00547945
2012-08-01 00:00:00+00:00,-0.00817439
2012-08-02 00:00:00+00:00,0.00274725
2012-08-03 00:00:00+00:00,-0.01027397
2012-08-06 00:00:00+00:00,0.02006920
2012-08-07 00:00:00+00:00,0.00881954
2012-08-08 00:00:00+00:00,0.00470746
2012-08-09 00:00:00+00:00,0.00736278
2012-08-10 00:00:00+00:00,-0.00797342
