Date,EPRA-EUROPE
2022-03-21 00:00:00+00:00,-0.00991166
2022-03-22 00:00:00+00:00,0.01088139
2022-03-23 00:00:00+00:00,-0.02109795
2022-03-24 00:00:00+00:00,-0.00945678
2022-03-25 00:00:00+00:00,0.01709591
2022-03-28 00:00:00+00:00,0.00349269
2022-03-29 00:00:00+00:00,0.01631499
2022-03-30 00:00:00+00:00,-0.00235445
2022-03-31 00:00:00+00:00,-0.00600729
2022-04-01 00:00:00+00:00,0.00259011
2022-04-04 00:00:00+00:00,0.00796555
2022-04-05 00:00:00+00:00,0.00640752
2022-04-06 00:00:00+00:00,-0.02228353
2022-04-07 00:00:00+00:00,-0.00303885
2022-04-08 00:00:00+00:00,0.00653168
2022-04-11 00:00:00+00:00,-0.00173048
2022-04-12 00:00:00+00:00,-0.00996750
2022-04-13 00:00:00+00:00,-0.01313198
2022-04-14 00:00:00+00:00,0.01352850
2022-04-19 00:00:00+00:00,-0.01794311
2022-04-20 00:00:00+00:00,0.00512478
2022-04-21 00:00:00+00:00,0.00886721
2022-04-22 00:00:00+00:00,-0.02263239
2022-04-25 00:00:00+00:00,-0.01326439
2022-04-26 00:00:00+00:00,0.00706311
2022-04-27 00:00:00+00:00,-0.00429864
2022-04-28 00:00:00+00:00,-0.00068166
2022-04-29 00:00:00+00:00,-0.00432015
2022-05-02 00:00:00+00:00,-0.01986755
2022-05-03 00:00:00+00:00,-0.01304753
2022-05-04 00:00:00+00:00,-0.01912181
2022-05-05 00:00:00+00:00,0.01492178
2022-05-06 00:00:00+00:00,-0.03912734
2022-05-09 00:00:00+00:00,-0.03825271
2022-05-10 00:00:00+00:00,0.00487555
2022-05-11 00:00:00+00:00,0.03294178
2022-05-12 00:00:00+00:00,-0.00494438
2022-05-13 00:00:00+00:00,0.00397516
2022-05-16 00:00:00+00:00,0.01954962
2022-05-17 00:00:00+00:00,0.00970874
2022-05-18 00:00:00+00:00,-0.00024038
2022-05-19 00:00:00+00:00,-0.01274345
2022-05-20 00:00:00+00:00,0.00852411
2022-05-23 00:00:00+00:00,0.00893504
2022-05-24 00:00:00+00:00,-0.01890857
2022-05-25 00:00:00+00:00,0.00756282
2022-05-26 00:00:00+00:00,-0.00387409
2022-05-27 00:00:00+00:00,0.02503646
2022-05-30 00:00:00+00:00,0.00592839
2022-05-31 00:00:00+00:00,-0.01461575
2022-06-01 00:00:00+00:00,-0.02129187
2022-06-02 00:00:00+00:00,-0.00171107
2022-06-03 00:00:00+00:00,-0.00195886
2022-06-06 00:00:00+00:00,0.01840039
2022-06-07 00:00:00+00:00,-0.01254280
2022-06-08 00:00:00+00:00,-0.00536716
2022-06-09 00:00:00+00:00,-0.02698062
2022-06-10 00:00:00+00:00,-0.01663726
2022-06-13 00:00:00+00:00,-0.28787490
2022-06-14 00:00:00+00:00,-0.01854839
2022-06-15 00:00:00+00:00,0.01369488
2022-06-16 00:00:00+00:00,-0.02999189
2022-06-17 00:00:00+00:00,0.01114206
2022-06-20 00:00:00+00:00,0.00826446
2022-06-21 00:00:00+00:00,-0.00327869
2022-06-22 00:00:00+00:00,0.00109649
2022-06-23 00:00:00+00:00,-0.01259584
2022-06-24 00:00:00+00:00,0.02579035
2022-06-27 00:00:00+00:00,0.00216275
2022-06-28 00:00:00+00:00,0.00026976
2022-06-29 00:00:00+00:00,-0.03047465
2022-06-30 00:00:00+00:00,-0.02976356
2022-07-01 00:00:00+00:00,-0.00172018
2022-07-04 00:00:00+00:00,-0.01033889
2022-07-05 00:00:00+00:00,-0.00493326
2022-07-06 00:00:00+00:00,0.03032954
2022-07-07 00:00:00+00:00,0.01783187
2022-07-08 00:00:00+00:00,-0.00472747
2022-07-11 00:00:00+00:00,-0.00279408
2022-07-12 00:00:00+00:00,0.00700476
2022-07-13 00:00:00+00:00,0.00111297
2022-07-14 00:00:00+00:00,-0.02084491
2022-07-15 00:00:00+00:00,0.00738007
2022-07-18 00:00:00+00:00,0.02817695
2022-07-19 00:00:00+00:00,0.01342834
2022-07-20 00:00:00+00:00,0.00486750
2022-07-21 00:00:00+00:00,-0.00188375
2022-07-22 00:00:00+00:00,0.04152063
2022-07-25 00:00:00+00:00,-0.01397877
2022-07-26 00:00:00+00:00,-0.00498819
2022-07-27 00:00:00+00:00,-0.00976253
2022-07-28 00:00:00+00:00,0.01811884
2022-07-29 00:00:00+00:00,0.02983512
2022-08-01 00:00:00+00:00,-0.00787802
2022-08-02 00:00:00+00:00,-0.01024590
2022-08-03 00:00:00+00:00,0.00854037
2022-08-04 00:00:00+00:00,-0.01462664
2022-08-05 00:00:00+00:00,-0.01171875
2022-08-08 00:00:00+00:00,0.01739130
2022-08-09 00:00:00+00:00,-0.01165501
2022-08-10 00:00:00+00:00,0.03511530
2022-08-11 00:00:00+00:00,-0.00632911
2022-08-12 00:00:00+00:00,0.00917197
2022-08-15 00:00:00+00:00,0.00328200
2022-08-16 00:00:00+00:00,-0.00931052
2022-08-17 00:00:00+00:00,-0.02870206
2022-08-18 00:00:00+00:00,0.00418410
2022-08-19 00:00:00+00:00,-0.00911458
2022-08-22 00:00:00+00:00,-0.03153745
2022-08-23 00:00:00+00:00,-0.00814111
2022-08-24 00:00:00+00:00,0.00082079
2022-08-25 00:00:00+00:00,-0.00902132
2022-08-26 00:00:00+00:00,-0.01379310
2022-08-29 00:00:00+00:00,-0.00979021
2022-08-30 00:00:00+00:00,-0.00564972
2022-08-31 00:00:00+00:00,-0.00426136
2022-09-01 00:00:00+00:00,-0.03366619
2022-09-02 00:00:00+00:00,0.02184824
2022-09-05 00:00:00+00:00,-0.01126842
2022-09-06 00:00:00+00:00,0.01168907
2022-09-07 00:00:00+00:00,-0.00548816
2022-09-08 00:00:00+00:00,-0.01366937
2022-09-09 00:00:00+00:00,0.01413428
2022-09-12 00:00:00+00:00,0.02119628
2022-09-13 00:00:00+00:00,-0.03099232
2022-09-14 00:00:00+00:00,-0.14495305
2022-09-15 00:00:00+00:00,-0.01081731
2022-09-16 00:00:00+00:00,-0.00334143
2022-09-20 00:00:00+00:00,-0.04663212
2022-09-21 00:00:00+00:00,0.01470588
2022-09-22 00:00:00+00:00,-0.04473850
2022-09-23 00:00:00+00:00,-0.03199208
2022-09-26 00:00:00+00:00,-0.02555366
2022-09-27 00:00:00+00:00,-0.03776224
2022-09-28 00:00:00+00:00,0.02652616
2022-09-29 00:00:00+00:00,-0.02584071
2022-09-30 00:00:00+00:00,0.05595930
2022-10-03 00:00:00+00:00,0.01376462
2022-10-04 00:00:00+00:00,-0.00339443
2022-10-05 00:00:00+00:00,-0.04325613
2022-10-06 00:00:00+00:00,0.01315015
2022-10-07 00:00:00+00:00,-0.01897400
2022-10-10 00:00:00+00:00,-0.00393983
2022-10-11 00:00:00+00:00,-0.00755124
2022-10-12 00:00:00+00:00,-0.27826087
2022-10-13 00:00:00+00:00,-0.00859492
2022-10-14 00:00:00+00:00,0.04711647
2022-10-17 00:00:00+00:00,0.04031677
2022-10-18 00:00:00+00:00,-0.00622837
2022-10-19 00:00:00+00:00,-0.02472145
2022-10-20 00:00:00+00:00,0.07461621
2022-10-21 00:00:00+00:00,-0.01513019
2022-10-24 00:00:00+00:00,0.01786352
2022-10-25 00:00:00+00:00,0.04949105
2022-10-26 00:00:00+00:00,-0.00167224
2022-10-27 00:00:00+00:00,0.02479062
2022-10-28 00:00:00+00:00,-0.01699902
2022-10-31 00:00:00+00:00,0.00399069
2022-11-01 00:00:00+00:00,0.02484266
2022-11-02 00:00:00+00:00,-0.01325145
2022-11-03 00:00:00+00:00,-0.02620373
2022-11-04 00:00:00+00:00,0.01984527
2022-11-07 00:00:00+00:00,0.00923483
2022-11-08 00:00:00+00:00,0.00424837
2022-11-09 00:00:00+00:00,0.00455581
2022-11-10 00:00:00+00:00,0.05539359
2022-11-11 00:00:00+00:00,0.00890117
2022-11-14 00:00:00+00:00,-0.01581990
2022-11-15 00:00:00+00:00,0.00185471
2022-11-16 00:00:00+00:00,-0.02314101
2022-11-17 00:00:00+00:00,-0.00884397
2022-11-18 00:00:00+00:00,0.01465902
2022-11-21 00:00:00+00:00,-0.00125628
2022-11-22 00:00:00+00:00,0.00031447
2022-11-23 00:00:00+00:00,-0.00408677
2022-11-24 00:00:00+00:00,0.02335859
2022-11-25 00:00:00+00:00,-0.00956200
2022-11-28 00:00:00+00:00,-0.01245718
2022-11-29 00:00:00+00:00,-0.00946074
2022-11-30 00:00:00+00:00,-0.01496339
2022-12-01 00:00:00+00:00,0.00840336
2022-12-02 00:00:00+00:00,0.01538462
2022-12-05 00:00:00+00:00,0.00378788
2022-12-06 00:00:00+00:00,-0.00534591
2022-12-07 00:00:00+00:00,0.08220044
2022-12-08 00:00:00+00:00,-0.00573614
2022-12-09 00:00:00+00:00,0.01949505
2022-12-12 00:00:00+00:00,-0.01297468
2022-12-13 00:00:00+00:00,0.04937480
2022-12-14 00:00:00+00:00,0.03536776
2022-12-15 00:00:00+00:00,-0.05133723
2022-12-16 00:00:00+00:00,-0.09185606
2022-12-19 00:00:00+00:00,0.00661594
2022-12-20 00:00:00+00:00,-0.04039735
2022-12-21 00:00:00+00:00,0.05407232
2022-12-22 00:00:00+00:00,-0.01612372
2022-12-27 00:00:00+00:00,0.01194426
2022-12-28 00:00:00+00:00,0.00395778
2022-12-29 00:00:00+00:00,0.02205398
2022-12-30 00:00:00+00:00,-0.00162866
2023-01-02 00:00:00+00:00,-0.01859706
2023-01-03 00:00:00+00:00,0.07370846
2023-01-04 00:00:00+00:00,0.03966995
2023-01-05 00:00:00+00:00,-0.02676626
2023-01-06 00:00:00+00:00,0.01135647
2023-01-09 00:00:00+00:00,0.01066499
2023-01-10 00:00:00+00:00,-0.00000000
2023-01-11 00:00:00+00:00,0.05864005
2023-01-12 00:00:00+00:00,0.03545455
2023-01-13 00:00:00+00:00,-0.00506405
2023-01-16 00:00:00+00:00,0.04268657
2023-01-17 00:00:00+00:00,-0.00614035
2023-01-18 00:00:00+00:00,-0.02052786
2023-01-19 00:00:00+00:00,-0.03733333
2023-01-20 00:00:00+00:00,0.00332126
2023-01-23 00:00:00+00:00,0.02321375
2023-01-24 00:00:00+00:00,-0.00595770
2023-01-25 00:00:00+00:00,-0.00478040
2023-01-26 00:00:00+00:00,0.00000000
2023-01-27 00:00:00+00:00,0.01048218
2023-01-30 00:00:00+00:00,-0.00800237
2023-01-31 00:00:00+00:00,-0.02274087
2023-02-01 00:00:00+00:00,0.00393462
2023-02-02 00:00:00+00:00,0.12054381
2023-02-03 00:00:00+00:00,-0.03676261
2023-02-06 00:00:00+00:00,-0.03860668
2023-02-07 00:00:00+00:00,-0.02071006
2023-02-08 00:00:00+00:00,0.01913303
2023-02-09 00:00:00+00:00,0.00236897
2023-02-10 00:00:00+00:00,-0.01271813
2023-02-13 00:00:00+00:00,0.00119832
2023-02-14 00:00:00+00:00,0.00416667
2023-02-15 00:00:00+00:00,-0.02376002
2023-02-16 00:00:00+00:00,-0.00300571
2023-02-17 00:00:00+00:00,-0.00331625
2023-02-20 00:00:00+00:00,-0.00241036
2023-02-21 00:00:00+00:00,-0.03198552
2023-02-22 00:00:00+00:00,-0.02207235
2023-02-23 00:00:00+00:00,0.02078809
2023-02-24 00:00:00+00:00,-0.03037742
2023-02-27 00:00:00+00:00,0.02616822
2023-02-28 00:00:00+00:00,0.00492005
2023-03-01 00:00:00+00:00,-0.06932515
2023-03-02 00:00:00+00:00,0.00635526
2023-03-03 00:00:00+00:00,0.01963890
2023-03-06 00:00:00+00:00,0.02760351
2023-03-07 00:00:00+00:00,-0.04022277
2023-03-08 00:00:00+00:00,-0.02400505
2023-03-09 00:00:00+00:00,-0.05818414
2023-03-10 00:00:00+00:00,-0.02930524
2023-03-13 00:00:00+00:00,-0.00602410
2023-03-14 00:00:00+00:00,0.03670034
2023-03-15 00:00:00+00:00,-0.00925314
2023-03-16 00:00:00+00:00,-0.05603736
2023-03-17 00:00:00+00:00,-0.02185792
2023-03-20 00:00:00+00:00,0.02382597
2023-03-21 00:00:00+00:00,-0.00958576
2023-03-22 00:00:00+00:00,-0.03955968
2023-03-23 00:00:00+00:00,-0.03330946
2023-03-24 00:00:00+00:00,-0.03139493
2023-03-27 00:00:00+00:00,-0.01252302
2023-03-28 00:00:00+00:00,-0.04945055
2023-03-29 00:00:00+00:00,0.04836895
2023-03-30 00:00:00+00:00,0.07103625
2023-03-31 00:00:00+00:00,0.00494875
2023-04-03 00:00:00+00:00,0.00773830
2023-04-04 00:00:00+00:00,0.01053741
2023-04-05 00:00:00+00:00,-0.04053110
2023-04-06 00:00:00+00:00,0.05420827
2023-04-11 00:00:00+00:00,0.01319444
2023-04-12 00:00:00+00:00,0.02414626
2023-04-13 00:00:00+00:00,-0.00783913
2023-04-14 00:00:00+00:00,0.03834303
2023-04-17 00:00:00+00:00,0.01209271
2023-04-18 00:00:00+00:00,-0.01334668
2023-04-19 00:00:00+00:00,-0.02216997
2023-04-20 00:00:00+00:00,-0.00271739
2023-04-21 00:00:00+00:00,0.00136054
2023-04-24 00:00:00+00:00,0.00577838
2023-04-25 00:00:00+00:00,-0.03118644
2023-04-26 00:00:00+00:00,0.00688705
2023-04-27 00:00:00+00:00,0.02024708
2023-04-28 00:00:00+00:00,0.03190767
2023-05-02 00:00:00+00:00,-0.04280936
2023-05-03 00:00:00+00:00,-0.00649129
2023-05-04 00:00:00+00:00,0.00580998
2023-05-05 00:00:00+00:00,0.00888585
2023-05-08 00:00:00+00:00,0.00406504
2023-05-09 00:00:00+00:00,-0.06197088
2023-05-10 00:00:00+00:00,0.00908456
2023-05-11 00:00:00+00:00,0.00034783
2023-05-12 00:00:00+00:00,-0.02817391
2023-05-15 00:00:00+00:00,0.04126984
2023-05-16 00:00:00+00:00,-0.00762565
2023-05-17 00:00:00+00:00,-0.01530967
2023-05-18 00:00:00+00:00,-0.03401122
2023-05-19 00:00:00+00:00,0.01031294
2023-05-22 00:00:00+00:00,0.01478353
2023-05-23 00:00:00+00:00,0.03688093
2023-05-24 00:00:00+00:00,-0.05208693
2023-05-25 00:00:00+00:00,-0.02797450
2023-05-26 00:00:00+00:00,-0.00359066
2023-05-30 00:00:00+00:00,0.00396396
2023-05-31 00:00:00+00:00,-0.00502513
2023-06-01 00:00:00+00:00,0.00649351
2023-06-02 00:00:00+00:00,0.07275986
2023-06-05 00:00:00+00:00,0.00276912
2023-06-06 00:00:00+00:00,0.01071552
2023-06-07 00:00:00+00:00,0.00515996
2023-06-08 00:00:00+00:00,-0.01337907
2023-06-09 00:00:00+00:00,0.01727116
2023-06-12 00:00:00+00:00,-0.02363014
2023-06-13 00:00:00+00:00,-0.02149047
2023-06-14 00:00:00+00:00,0.01646811
2023-06-15 00:00:00+00:00,-0.01811216
2023-06-16 00:00:00+00:00,0.01194659
2023-06-19 00:00:00+00:00,-0.03038771
2023-06-20 00:00:00+00:00,-0.01710011
2023-06-21 00:00:00+00:00,-0.03126123
2023-06-22 00:00:00+00:00,-0.02263600
2023-06-23 00:00:00+00:00,-0.02917282
2023-06-26 00:00:00+00:00,-0.00449775
2023-06-27 00:00:00+00:00,0.00638618
2023-06-28 00:00:00+00:00,0.03893673
2023-06-29 00:00:00+00:00,-0.02715596
2023-06-30 00:00:00+00:00,0.01971726
2023-07-03 00:00:00+00:00,0.05764320
2023-07-04 00:00:00+00:00,-0.01379786
2023-07-05 00:00:00+00:00,0.05456453
2023-07-06 00:00:00+00:00,-0.07716591
2023-07-07 00:00:00+00:00,0.00328347
2023-07-10 00:00:00+00:00,-0.01565344
2023-07-11 00:00:00+00:00,0.05311355
2023-07-12 00:00:00+00:00,0.06209850
2023-07-13 00:00:00+00:00,0.00865351
2023-07-14 00:00:00+00:00,-0.01482248
2023-07-17 00:00:00+00:00,-0.02777778
2023-07-18 00:00:00+00:00,0.02605634
2023-07-19 00:00:00+00:00,0.07959680
2023-07-20 00:00:00+00:00,-0.00167280
2023-07-21 00:00:00+00:00,-0.00602410
2023-07-24 00:00:00+00:00,-0.00336700
2023-07-25 00:00:00+00:00,0.00033580
2023-07-26 00:00:00+00:00,0.01342732
2023-07-27 00:00:00+00:00,-0.00300100
2023-07-28 00:00:00+00:00,-0.02104208
2023-07-31 00:00:00+00:00,0.00674764
2023-08-01 00:00:00+00:00,-0.01748487
2023-08-02 00:00:00+00:00,-0.03459973
2023-08-03 00:00:00+00:00,0.00483259
2023-08-04 00:00:00+00:00,0.01033058
2023-08-07 00:00:00+00:00,-0.01301816
2023-08-08 00:00:00+00:00,-0.00310345
2023-08-09 00:00:00+00:00,0.01346685
2023-08-10 00:00:00+00:00,0.01475129
2023-08-11 00:00:00+00:00,-0.02197431
2023-08-14 00:00:00+00:00,-0.00619835
2023-08-15 00:00:00+00:00,-0.01968912
2023-08-16 00:00:00+00:00,0.00209278
2023-08-17 00:00:00+00:00,-0.02648084
2023-08-18 00:00:00+00:00,-0.03495763
2023-08-21 00:00:00+00:00,-0.02263744
2023-08-22 00:00:00+00:00,0.01890222
2023-08-23 00:00:00+00:00,0.04105149
2023-08-24 00:00:00+00:00,0.00352858
2023-08-25 00:00:00+00:00,-0.00704473
2023-08-28 00:00:00+00:00,0.01131142
2023-08-29 00:00:00+00:00,0.02811951
2023-08-30 00:00:00+00:00,0.00415945
2023-08-31 00:00:00+00:00,0.03874092
2023-09-01 00:00:00+00:00,-0.02035969
2023-09-04 00:00:00+00:00,-0.01576963
2023-09-05 00:00:00+00:00,-0.00621977
2023-09-06 00:00:00+00:00,0.01108033
2023-09-07 00:00:00+00:00,-0.01377410
2023-09-08 00:00:00+00:00,-0.00138696
2023-09-11 00:00:00+00:00,0.03678001
2023-09-12 00:00:00+00:00,-0.00685401
2023-09-13 00:00:00+00:00,0.01380262
2023-09-14 00:00:00+00:00,0.04965753
2023-09-15 00:00:00+00:00,-0.02606952
2023-09-18 00:00:00+00:00,-0.05045716
2023-09-19 00:00:00+00:00,0.01566307
2023-09-20 00:00:00+00:00,0.04214162
2023-09-21 00:00:00+00:00,-0.01995940
2023-09-22 00:00:00+00:00,-0.01229928
2023-09-25 00:00:00+00:00,-0.01169188
2023-09-26 00:00:00+00:00,-0.03735732
2023-09-27 00:00:00+00:00,-0.04018329
2023-09-28 00:00:00+00:00,-0.01223022
2023-09-29 00:00:00+00:00,0.06080347
2023-10-02 00:00:00+00:00,-0.02283105
2023-10-03 00:00:00+00:00,-0.04939588
2023-10-04 00:00:00+00:00,-0.00072860
2023-10-05 00:00:00+00:00,0.01457726
2023-10-06 00:00:00+00:00,0.01664255
2023-10-09 00:00:00+00:00,-0.00287047
2023-10-10 00:00:00+00:00,0.02802731
2023-10-11 00:00:00+00:00,0.02622254
2023-10-12 00:00:00+00:00,-0.01469045
2023-10-13 00:00:00+00:00,-0.03313359
2023-10-16 00:00:00+00:00,0.00681004
2023-10-17 00:00:00+00:00,-0.01035714
2023-10-18 00:00:00+00:00,-0.04129264
2023-10-19 00:00:00+00:00,-0.04690363
2023-10-20 00:00:00+00:00,-0.00300300
2023-10-23 00:00:00+00:00,-0.01278195
2023-10-24 00:00:00+00:00,0.01816118
2023-10-25 00:00:00+00:00,-0.03674541
2023-10-26 00:00:00+00:00,0.00534759
2023-10-27 00:00:00+00:00,0.01752381
2023-10-30 00:00:00+00:00,0.00679758
2023-10-31 00:00:00+00:00,0.05720738
2023-11-01 00:00:00+00:00,0.01390413
2023-11-02 00:00:00+00:00,0.10683140
2023-11-03 00:00:00+00:00,0.06071059
2023-11-06 00:00:00+00:00,-0.05456980
2023-11-07 00:00:00+00:00,0.00687758
2023-11-08 00:00:00+00:00,-0.01439342
2023-11-09 00:00:00+00:00,0.03382810
2023-11-10 00:00:00+00:00,-0.02817379
2023-11-13 00:00:00+00:00,0.00000000
2023-11-14 00:00:00+00:00,0.13365484
2023-11-15 00:00:00+00:00,-0.02034227
2023-11-16 00:00:00+00:00,-0.02740620
2023-11-17 00:00:00+00:00,0.03175653
2023-11-20 00:00:00+00:00,0.00781504
2023-11-21 00:00:00+00:00,-0.03762569
2023-11-22 00:00:00+00:00,0.02644628
2023-11-23 00:00:00+00:00,-0.00130506
2023-11-24 00:00:00+00:00,0.00457068
2023-11-27 00:00:00+00:00,0.01565558
2023-11-28 00:00:00+00:00,-0.00904977
2023-11-29 00:00:00+00:00,0.01884953
2023-11-30 00:00:00+00:00,-0.00898876
2023-12-01 00:00:00+00:00,0.04318402
2023-12-04 00:00:00+00:00,0.00126223
2023-12-05 00:00:00+00:00,0.03405866
2023-12-06 00:00:00+00:00,0.02108527
2023-12-07 00:00:00+00:00,-0.00859159
2023-12-08 00:00:00+00:00,-0.01972265
2023-12-11 00:00:00+00:00,0.02209773
2023-12-12 00:00:00+00:00,-0.01263482
2023-12-13 00:00:00+00:00,0.01581886
2023-12-14 00:00:00+00:00,0.10673639
2023-12-15 00:00:00+00:00,-0.01579871
2023-12-18 00:00:00+00:00,0.00294898
2023-12-19 00:00:00+00:00,0.01648999
2023-12-20 00:00:00+00:00,0.03417056
2023-12-21 00:00:00+00:00,-0.02026636
2023-12-22 00:00:00+00:00,0.01228429
2023-12-27 00:00:00+00:00,0.01337209
2023-12-28 00:00:00+00:00,-0.00288767
2023-12-29 00:00:00+00:00,-0.01445922
2024-01-02 00:00:00+00:00,-0.01864259
2024-01-03 00:00:00+00:00,-0.02999118
2024-01-04 00:00:00+00:00,0.00567164
2024-01-05 00:00:00+00:00,-0.01369455
2024-01-08 00:00:00+00:00,0.00089928
2024-01-09 00:00:00+00:00,-0.00419539
2024-01-10 00:00:00+00:00,0.00840841
2024-01-11 00:00:00+00:00,-0.01555024
2024-01-12 00:00:00+00:00,0.01265823
2024-01-15 00:00:00+00:00,-0.01856843
2024-01-16 00:00:00+00:00,-0.02116082
2024-01-17 00:00:00+00:00,-0.04399633
2024-01-18 00:00:00+00:00,-0.00374883
2024-01-19 00:00:00+00:00,-0.00438185
2024-01-22 00:00:00+00:00,0.02195734
2024-01-23 00:00:00+00:00,-0.02482159
2024-01-24 00:00:00+00:00,0.03455859
2024-01-25 00:00:00+00:00,0.01111797
2024-01-26 00:00:00+00:00,0.01167076
2024-01-29 00:00:00+00:00,0.00396947
2024-01-30 00:00:00+00:00,-0.00362100
2024-01-31 00:00:00+00:00,0.02055623
2024-02-01 00:00:00+00:00,-0.04428486
2024-02-02 00:00:00+00:00,-0.01346389
2024-02-05 00:00:00+00:00,-0.02218115
2024-02-06 00:00:00+00:00,0.01059190
2024-02-07 00:00:00+00:00,-0.01363496
2024-02-08 00:00:00+00:00,-0.00936037
2024-02-09 00:00:00+00:00,-0.03699060
2024-02-12 00:00:00+00:00,0.04024273
2024-02-13 00:00:00+00:00,-0.04758923
2024-02-14 00:00:00+00:00,-0.00128287
2024-02-15 00:00:00+00:00,0.03337612
2024-02-16 00:00:00+00:00,0.00000000
2024-02-19 00:00:00+00:00,0.00378788
2024-02-20 00:00:00+00:00,-0.01323251
2024-02-21 00:00:00+00:00,-0.01268633
2024-02-22 00:00:00+00:00,-0.00127673
2024-02-23 00:00:00+00:00,0.00000000
2024-02-26 00:00:00+00:00,-0.00638774
2024-02-27 00:00:00+00:00,0.00000000
2024-02-28 00:00:00+00:00,-0.00064350
2024-02-29 00:00:00+00:00,0.00000000
2024-03-01 00:00:00+00:00,-0.00514966
2024-03-04 00:00:00+00:00,-0.00064537
2024-03-05 00:00:00+00:00,-0.03227889
2024-03-06 00:00:00+00:00,0.02624672
2024-03-07 00:00:00+00:00,0.02072539
2024-03-08 00:00:00+00:00,0.04158669
2024-03-11 00:00:00+00:00,0.01315789
2024-03-12 00:00:00+00:00,-0.02461059
2024-03-13 00:00:00+00:00,0.00220334
2024-03-14 00:00:00+00:00,-0.02328508
2024-03-15 00:00:00+00:00,-0.03262956
2024-03-18 00:00:00+00:00,0.00357724
2024-03-19 00:00:00+00:00,0.01948052
2024-03-20 00:00:00+00:00,0.01479100
2024-03-21 00:00:00+00:00,0.04564315
2024-03-22 00:00:00+00:00,0.01690670
2024-03-25 00:00:00+00:00,0.00372555
2024-03-26 00:00:00+00:00,0.00774713
2024-03-27 00:00:00+00:00,0.00616523
2024-03-28 00:00:00+00:00,0.01843884
