Date,EUROSTX200-LARGE
2013-09-04 00:00:00+00:00,0.00509230
2013-09-05 00:00:00+00:00,0.01133557
2013-09-06 00:00:00+00:00,0.01136364
2013-09-09 00:00:00+00:00,-0.00062775
2013-09-10 00:00:00+00:00,0.02700157
2013-09-11 00:00:00+00:00,0.00216853
2013-09-12 00:00:00+00:00,-0.00278552
2013-09-13 00:00:00+00:00,0.00558659
2013-09-16 00:00:00+00:00,0.01330857
2013-09-17 00:00:00+00:00,-0.00799262
2013-09-18 00:00:00+00:00,0.00679012
2013-09-19 00:00:00+00:00,0.01291910
2013-09-20 00:00:00+00:00,-0.00427873
2013-09-23 00:00:00+00:00,-0.00428790
2013-09-24 00:00:00+00:00,0.00492611
2013-09-25 00:00:00+00:00,-0.00184275
2013-09-26 00:00:00+00:00,-0.00061482
2013-09-27 00:00:00+00:00,-0.00430504
2013-09-30 00:00:00+00:00,-0.01047766
2013-10-01 00:00:00+00:00,0.01053284
2013-10-02 00:00:00+00:00,-0.01171032
2013-10-03 00:00:00+00:00,-0.00743955
2013-10-04 00:00:00+00:00,-0.00902302
2013-10-07 00:00:00+00:00,0.00062344
2013-10-08 00:00:00+00:00,-0.01246494
2013-10-09 00:00:00+00:00,-0.01505174
2013-10-10 00:00:00+00:00,0.03285940
2013-10-11 00:00:00+00:00,0.01181225
2013-10-14 00:00:00+00:00,0.00309023
2013-10-15 00:00:00+00:00,0.01789571
2013-10-16 00:00:00+00:00,0.00305810
2013-10-17 00:00:00+00:00,0.00488550
2013-10-18 00:00:00+00:00,0.01340238
2013-10-21 00:00:00+00:00,0.00786687
2013-10-22 00:00:00+00:00,0.00904159
2013-10-23 00:00:00+00:00,-0.01260126
2013-10-24 00:00:00+00:00,0.01026570
2013-10-25 00:00:00+00:00,-0.00060078
2013-10-28 00:00:00+00:00,-0.00240385
2013-10-29 00:00:00+00:00,0.00782190
2013-10-30 00:00:00+00:00,-0.00179802
2013-10-31 00:00:00+00:00,0.00959808
2013-11-01 00:00:00+00:00,-0.00656716
2013-11-04 00:00:00+00:00,0.00748727
2013-11-05 00:00:00+00:00,-0.00417786
2013-11-06 00:00:00+00:00,0.00897129
2013-11-07 00:00:00+00:00,0.00119083
2013-11-08 00:00:00+00:00,-0.00416543
2013-11-11 00:00:00+00:00,0.00715564
2013-11-12 00:00:00+00:00,-0.01247772
2013-11-13 00:00:00+00:00,-0.00896861
2013-11-14 00:00:00+00:00,0.01741742
2013-11-15 00:00:00+00:00,0.00416791
2013-11-18 00:00:00+00:00,0.01069519
2013-11-19 00:00:00+00:00,-0.01300236
2013-11-20 00:00:00+00:00,0.00297442
2013-11-21 00:00:00+00:00,-0.00118800
2013-11-22 00:00:00+00:00,0.00059435
2013-11-25 00:00:00+00:00,0.00891266
2013-11-26 00:00:00+00:00,-0.01183082
2013-11-27 00:00:00+00:00,0.01011604
2013-11-28 00:00:00+00:00,0.00532860
2013-11-29 00:00:00+00:00,0.00118099
2013-12-02 00:00:00+00:00,-0.00708174
2013-12-03 00:00:00+00:00,-0.02901984
2013-12-04 00:00:00+00:00,-0.01442308
2013-12-05 00:00:00+00:00,-0.01764748
2013-12-06 00:00:00+00:00,0.01221374
2013-12-09 00:00:00+00:00,0.00454959
2013-12-10 00:00:00+00:00,-0.01422518
2013-12-11 00:00:00+00:00,-0.01280098
2013-12-12 00:00:00+00:00,-0.01595092
2013-12-13 00:00:00+00:00,-0.00187032
2013-12-16 00:00:00+00:00,0.02496100
2013-12-17 00:00:00+00:00,-0.01263482
2013-12-18 00:00:00+00:00,0.01580905
2013-12-19 00:00:00+00:00,0.03290283
2013-12-20 00:00:00+00:00,0.01270802
2013-12-23 00:00:00+00:00,0.00901984
2013-12-27 00:00:00+00:00,0.03109118
2013-12-30 00:00:00+00:00,0.00677068
2014-01-02 00:00:00+00:00,-0.01415094
2014-01-03 00:00:00+00:00,0.00950119
2014-01-06 00:00:00+00:00,-0.00472813
2014-01-07 00:00:00+00:00,0.01658768
2014-01-08 00:00:00+00:00,0.00058754
2014-01-09 00:00:00+00:00,-0.00998532
2014-01-10 00:00:00+00:00,0.01121606
2014-01-13 00:00:00+00:00,0.00176108
2014-01-14 00:00:00+00:00,0.00351906
2014-01-15 00:00:00+00:00,0.02107728
2014-01-16 00:00:00+00:00,-0.00231750
2014-01-17 00:00:00+00:00,0.01102088
2014-01-20 00:00:00+00:00,-0.00057687
2014-01-21 00:00:00+00:00,0.00057703
2014-01-22 00:00:00+00:00,0.00403807
2014-01-23 00:00:00+00:00,-0.02130109
2014-01-24 00:00:00+00:00,-0.05004364
2014-01-27 00:00:00+00:00,-0.01432408
2014-01-28 00:00:00+00:00,0.00841599
2014-01-29 00:00:00+00:00,-0.01077522
2014-01-30 00:00:00+00:00,0.00481493
2014-01-31 00:00:00+00:00,-0.00180126
2014-02-03 00:00:00+00:00,-0.03125000
2014-02-04 00:00:00+00:00,-0.00122100
2014-02-05 00:00:00+00:00,0.00305437
2014-02-06 00:00:00+00:00,0.02622751
2014-02-07 00:00:00+00:00,0.01444913
2014-02-10 00:00:00+00:00,0.00059773
2014-02-11 00:00:00+00:00,0.02569465
2014-02-12 00:00:00+00:00,0.01651917
2014-02-13 00:00:00+00:00,-0.00117028
2014-02-14 00:00:00+00:00,0.01053864
2014-02-17 00:00:00+00:00,0.00757135
2014-02-18 00:00:00+00:00,0.00290107
2014-02-19 00:00:00+00:00,0.00000000
2014-02-20 00:00:00+00:00,0.00057937
2014-02-21 00:00:00+00:00,0.00868810
2014-02-24 00:00:00+00:00,0.00922722
2014-02-25 00:00:00+00:00,0.00516648
2014-02-26 00:00:00+00:00,-0.00400802
2014-02-27 00:00:00+00:00,-0.00344234
2014-02-28 00:00:00+00:00,-0.00229885
2014-03-03 00:00:00+00:00,-0.04200230
2014-03-04 00:00:00+00:00,0.04172789
2014-03-05 00:00:00+00:00,-0.00239582
2014-03-06 00:00:00+00:00,0.00230548
2014-03-07 00:00:00+00:00,-0.02475533
2014-03-10 00:00:00+00:00,-0.01107549
2014-03-11 00:00:00+00:00,-0.00058617
2014-03-12 00:00:00+00:00,-0.02345353
2014-03-13 00:00:00+00:00,-0.02101471
2014-03-14 00:00:00+00:00,-0.01698514
2014-03-17 00:00:00+00:00,0.02997859
2014-03-18 00:00:00+00:00,0.01058681
2014-03-19 00:00:00+00:00,0.00120373
2014-03-20 00:00:00+00:00,0.00240602
2014-03-21 00:00:00+00:00,0.00420673
2014-03-24 00:00:00+00:00,-0.02578711
2014-03-25 00:00:00+00:00,0.02610015
2014-03-26 00:00:00+00:00,0.01437987
2014-03-27 00:00:00+00:00,0.00535396
2014-03-28 00:00:00+00:00,0.01394245
2014-03-31 00:00:00+00:00,0.00176678
2014-04-01 00:00:00+00:00,0.00941453
2014-04-02 00:00:00+00:00,0.00702782
2014-04-03 00:00:00+00:00,0.00175080
2014-04-04 00:00:00+00:00,0.01049563
2014-04-07 00:00:00+00:00,-0.02320186
2014-04-08 00:00:00+00:00,-0.00410798
2014-04-09 00:00:00+00:00,0.00705675
2014-04-10 00:00:00+00:00,-0.00996191
2014-04-11 00:00:00+00:00,-0.02591284
2014-04-14 00:00:00+00:00,0.01372315
2014-04-15 00:00:00+00:00,-0.01896296
2014-04-16 00:00:00+00:00,0.02393060
2014-04-17 00:00:00+00:00,0.01064144
2014-04-22 00:00:00+00:00,0.02705087
2014-04-23 00:00:00+00:00,-0.01044386
2014-04-24 00:00:00+00:00,0.00349956
2014-04-25 00:00:00+00:00,-0.01339156
2014-04-28 00:00:00+00:00,0.00527550
2014-04-29 00:00:00+00:00,0.02513885
2014-04-30 00:00:00+00:00,0.00173210
2014-05-02 00:00:00+00:00,-0.00576868
2014-05-05 00:00:00+00:00,0.00115707
2014-05-06 00:00:00+00:00,-0.00693842
2014-05-07 00:00:00+00:00,0.00464172
2014-05-08 00:00:00+00:00,0.02199711
2014-05-09 00:00:00+00:00,-0.00343544
2014-05-12 00:00:00+00:00,0.01376541
2014-05-13 00:00:00+00:00,0.00683566
2014-05-14 00:00:00+00:00,0.00340619
2014-05-15 00:00:00+00:00,-0.01643525
2014-05-16 00:00:00+00:00,0.00742857
2014-05-19 00:00:00+00:00,0.00000000
2014-05-20 00:00:00+00:00,-0.00455451
2014-05-21 00:00:00+00:00,0.01255350
2014-05-22 00:00:00+00:00,0.00510349
2014-05-23 00:00:00+00:00,0.00226244
2014-05-26 00:00:00+00:00,0.01694915
2014-05-27 00:00:00+00:00,-0.00168067
2014-05-28 00:00:00+00:00,-0.00224278
2014-05-29 00:00:00+00:00,0.00280662
2014-05-30 00:00:00+00:00,-0.00448430
2014-06-02 00:00:00+00:00,0.00898876
2014-06-03 00:00:00+00:00,-0.01062640
2014-06-04 00:00:00+00:00,0.00000000
2014-06-05 00:00:00+00:00,0.00834107
2014-06-06 00:00:00+00:00,0.00951848
2014-06-09 00:00:00+00:00,0.01003065
2014-06-10 00:00:00+00:00,0.00471436
2014-06-11 00:00:00+00:00,-0.00719424
2014-06-12 00:00:00+00:00,-0.00277701
2014-06-13 00:00:00+00:00,-0.00222779
2014-06-16 00:00:00+00:00,-0.00892110
2014-06-17 00:00:00+00:00,0.00364044
2014-06-18 00:00:00+00:00,0.00000000
2014-06-19 00:00:00+00:00,0.01313583
2014-06-20 00:00:00+00:00,0.00000000
2014-06-23 00:00:00+00:00,-0.01444043
2014-06-24 00:00:00+00:00,-0.00055850
2014-06-25 00:00:00+00:00,-0.02011173
2014-06-26 00:00:00+00:00,-0.00677201
2014-06-27 00:00:00+00:00,0.00339751
2014-06-30 00:00:00+00:00,0.00169587
2014-07-01 00:00:00+00:00,0.01299068
2014-07-02 00:00:00+00:00,0.00673401
2014-07-03 00:00:00+00:00,0.01789709
2014-07-04 00:00:00+00:00,-0.00554324
2014-07-07 00:00:00+00:00,-0.01778766
2014-07-08 00:00:00+00:00,-0.02636007
2014-07-09 00:00:00+00:00,0.00113669
2014-07-10 00:00:00+00:00,-0.01988072
2014-07-11 00:00:00+00:00,0.00000000
2014-07-14 00:00:00+00:00,0.02008032
2014-07-15 00:00:00+00:00,-0.00568020
2014-07-16 00:00:00+00:00,0.02335517
2014-07-17 00:00:00+00:00,-0.02139640
2014-07-18 00:00:00+00:00,0.00056915
2014-07-21 00:00:00+00:00,-0.00739687
2014-07-22 00:00:00+00:00,0.02569960
2014-07-23 00:00:00+00:00,0.00169157
2014-07-24 00:00:00+00:00,0.00957746
2014-07-25 00:00:00+00:00,-0.01345669
2014-07-28 00:00:00+00:00,-0.00451595
2014-07-29 00:00:00+00:00,0.00509194
2014-07-30 00:00:00+00:00,-0.00846501
2014-07-31 00:00:00+00:00,-0.02606971
2014-08-01 00:00:00+00:00,-0.02928510
2014-08-04 00:00:00+00:00,0.00291375
2014-08-05 00:00:00+00:00,0.00465522
2014-08-06 00:00:00+00:00,-0.01451379
2014-08-07 00:00:00+00:00,-0.01403509
2014-08-08 00:00:00+00:00,-0.01118963
2014-08-11 00:00:00+00:00,0.02605863
2014-08-12 00:00:00+00:00,-0.00584624
2014-08-13 00:00:00+00:00,0.01231310
2014-08-14 00:00:00+00:00,0.00466200
2014-08-15 00:00:00+00:00,-0.00697674
2014-08-18 00:00:00+00:00,0.02217036
2014-08-19 00:00:00+00:00,0.01096365
2014-08-20 00:00:00+00:00,-0.00172166
2014-08-21 00:00:00+00:00,0.01378518
2014-08-22 00:00:00+00:00,-0.00399315
2014-08-25 00:00:00+00:00,0.03143755
2014-08-26 00:00:00+00:00,0.00675295
2014-08-27 00:00:00+00:00,0.00392597
2014-08-28 00:00:00+00:00,-0.01178121
2014-08-29 00:00:00+00:00,0.00395034
2014-09-01 00:00:00+00:00,0.00845070
2014-09-02 00:00:00+00:00,-0.00112202
2014-09-03 00:00:00+00:00,0.01487511
2014-09-04 00:00:00+00:00,0.02339833
2014-09-05 00:00:00+00:00,-0.00780225
2014-09-08 00:00:00+00:00,-0.00829187
2014-09-09 00:00:00+00:00,-0.00555093
2014-09-10 00:00:00+00:00,0.00166991
2014-09-11 00:00:00+00:00,-0.00556174
2014-09-12 00:00:00+00:00,-0.00306748
2014-09-15 00:00:00+00:00,-0.00027972
2014-09-16 00:00:00+00:00,-0.00307692
2014-09-17 00:00:00+00:00,0.00924370
2014-09-18 00:00:00+00:00,0.01617401
2014-09-19 00:00:00+00:00,0.00719225
2014-09-22 00:00:00+00:00,-0.00826902
2014-09-23 00:00:00+00:00,-0.03274140
2014-09-24 00:00:00+00:00,0.01969058
2014-09-25 00:00:00+00:00,-0.01949861
2014-09-26 00:00:00+00:00,0.00506329
2014-09-29 00:00:00+00:00,-0.00729517
2014-09-30 00:00:00+00:00,0.01633343
2014-10-01 00:00:00+00:00,-0.02122905
2014-10-02 00:00:00+00:00,-0.04460757
2014-10-03 00:00:00+00:00,0.01617095
2014-10-06 00:00:00+00:00,0.00114580
2014-10-07 00:00:00+00:00,-0.02691096
2014-10-08 00:00:00+00:00,-0.01450958
2014-10-09 00:00:00+00:00,-0.00818474
2014-10-10 00:00:00+00:00,-0.03111242
2014-10-13 00:00:00+00:00,-0.00059630
2014-10-14 00:00:00+00:00,0.00298240
2014-10-15 00:00:00+00:00,-0.06970509
2014-10-16 00:00:00+00:00,-0.00493827
2014-10-17 00:00:00+00:00,0.05259901
2014-10-20 00:00:00+00:00,-0.01205909
2014-10-21 00:00:00+00:00,0.03882317
2014-10-22 00:00:00+00:00,0.01368640
2014-10-23 00:00:00+00:00,0.01536643
2014-10-24 00:00:00+00:00,-0.00586510
2014-10-27 00:00:00+00:00,-0.01294118
2014-10-28 00:00:00+00:00,0.01657786
2014-10-29 00:00:00+00:00,0.00293600
2014-10-30 00:00:00+00:00,0.01348578
2014-10-31 00:00:00+00:00,0.03610949
2014-11-03 00:00:00+00:00,-0.01487414
2014-11-04 00:00:00+00:00,-0.02017291
2014-11-05 00:00:00+00:00,0.03318777
2014-11-06 00:00:00+00:00,0.00572738
2014-11-07 00:00:00+00:00,-0.01142204
2014-11-10 00:00:00+00:00,0.01378518
2014-11-11 00:00:00+00:00,0.00570451
2014-11-12 00:00:00+00:00,-0.02275313
2014-11-13 00:00:00+00:00,0.00920598
2014-11-14 00:00:00+00:00,-0.00458190
2014-11-17 00:00:00+00:00,0.01205511
2014-11-18 00:00:00+00:00,0.01084165
2014-11-19 00:00:00+00:00,0.00000000
2014-11-20 00:00:00+00:00,-0.00454030
2014-11-21 00:00:00+00:00,0.04436860
2014-11-24 00:00:00+00:00,0.00166945
2014-11-25 00:00:00+00:00,-0.00111204
2014-11-26 00:00:00+00:00,0.00417246
2014-11-27 00:00:00+00:00,0.00499307
2014-11-28 00:00:00+00:00,0.00221361
2014-12-01 00:00:00+00:00,-0.01271421
2014-12-02 00:00:00+00:00,0.01168289
2014-12-03 00:00:00+00:00,0.01272476
2014-12-04 00:00:00+00:00,-0.02913689
2014-12-05 00:00:00+00:00,0.03728496
2014-12-08 00:00:00+00:00,-0.01286966
2014-12-09 00:00:00+00:00,-0.04629374
2014-12-10 00:00:00+00:00,-0.00902680
2014-12-11 00:00:00+00:00,0.00283366
2014-12-12 00:00:00+00:00,-0.03395586
2014-12-15 00:00:00+00:00,-0.04657293
2014-12-16 00:00:00+00:00,0.03658171
2014-12-17 00:00:00+00:00,0.00441696
2014-12-18 00:00:00+00:00,0.05642081
2014-12-19 00:00:00+00:00,0.00685910
2014-12-22 00:00:00+00:00,0.00370265
2014-12-23 00:00:00+00:00,0.00963446
2014-12-29 00:00:00+00:00,0.01635646
2014-12-30 00:00:00+00:00,-0.01969612
2015-01-02 00:00:00+00:00,-0.00255754
2015-01-05 00:00:00+00:00,-0.05005688
2015-01-06 00:00:00+00:00,-0.01166861
2015-01-07 00:00:00+00:00,0.01115023
2015-01-08 00:00:00+00:00,0.06069448
2015-01-09 00:00:00+00:00,-0.03511753
2015-01-12 00:00:00+00:00,0.01729605
2015-01-13 00:00:00+00:00,0.02857959
2015-01-14 00:00:00+00:00,-0.03099465
2015-01-15 00:00:00+00:00,0.05323412
2015-01-16 00:00:00+00:00,0.02787845
2015-01-19 00:00:00+00:00,0.00109981
2015-01-20 00:00:00+00:00,0.01758725
2015-01-21 00:00:00+00:00,0.01198583
2015-01-22 00:00:00+00:00,0.03249391
2015-01-23 00:00:00+00:00,0.03570477
2015-01-26 00:00:00+00:00,0.01256545
2015-01-27 00:00:00+00:00,-0.01612903
2015-01-28 00:00:00+00:00,-0.00367165
2015-01-29 00:00:00+00:00,0.00052549
2015-01-30 00:00:00+00:00,-0.01103231
2015-02-02 00:00:00+00:00,0.00158479
2015-02-03 00:00:00+00:00,0.01583531
2015-02-04 00:00:00+00:00,0.00890285
2015-02-05 00:00:00+00:00,0.00208551
2015-02-06 00:00:00+00:00,0.00312500
2015-02-09 00:00:00+00:00,-0.01144046
2015-02-10 00:00:00+00:00,0.00758368
2015-02-11 00:00:00+00:00,-0.00676907
2015-02-12 00:00:00+00:00,0.01253918
2015-02-13 00:00:00+00:00,0.01505711
2015-02-16 00:00:00+00:00,-0.00154599
2015-02-17 00:00:00+00:00,0.00257865
2015-02-18 00:00:00+00:00,0.01442184
2015-02-19 00:00:00+00:00,0.00818205
2015-02-20 00:00:00+00:00,0.00611154
2015-02-23 00:00:00+00:00,0.01218583
2015-02-24 00:00:00+00:00,0.01362604
2015-02-25 00:00:00+00:00,-0.00300752
2015-02-26 00:00:00+00:00,0.02058233
2015-02-27 00:00:00+00:00,0.00695652
2015-03-02 00:00:00+00:00,-0.00297103
2015-03-03 00:00:00+00:00,-0.01487726
2015-03-04 00:00:00+00:00,0.01199101
2015-03-05 00:00:00+00:00,0.02076620
2015-03-06 00:00:00+00:00,0.00245761
2015-03-09 00:00:00+00:00,-0.00490918
2015-03-10 00:00:00+00:00,-0.01722441
2015-03-11 00:00:00+00:00,0.02630926
2015-03-12 00:00:00+00:00,-0.01494000
2015-03-13 00:00:00+00:00,0.00447539
2015-03-16 00:00:00+00:00,0.02183081
2015-03-17 00:00:00+00:00,-0.01374233
2015-03-18 00:00:00+00:00,0.00741290
2015-03-19 00:00:00+00:00,0.01230921
2015-03-20 00:00:00+00:00,0.01712748
2015-03-23 00:00:00+00:00,-0.01601164
2015-03-24 00:00:00+00:00,0.01027146
2015-03-25 00:00:00+00:00,-0.02189781
2015-03-26 00:00:00+00:00,-0.01968020
2015-03-27 00:00:00+00:00,0.00546584
2015-03-30 00:00:00+00:00,0.02626363
2015-03-31 00:00:00+00:00,-0.01369528
2015-04-01 00:00:00+00:00,0.00295494
2015-04-02 00:00:00+00:00,-0.00590116
2015-04-07 00:00:00+00:00,0.03452528
2015-04-08 00:00:00+00:00,0.00242424
2015-04-09 00:00:00+00:00,0.02566586
2015-04-10 00:00:00+00:00,0.01700599
2015-04-13 00:00:00+00:00,0.00331990
2015-04-14 00:00:00+00:00,-0.00994318
2015-04-15 00:00:00+00:00,0.01379967
2015-04-16 00:00:00+00:00,-0.01606805
2015-04-17 00:00:00+00:00,-0.03716055
2015-04-20 00:00:00+00:00,0.01941748
2015-04-21 00:00:00+00:00,0.01153846
2015-04-22 00:00:00+00:00,0.00286807
2015-04-23 00:00:00+00:00,-0.01003824
2015-04-24 00:00:00+00:00,0.00960846
2015-04-27 00:00:00+00:00,0.01912503
2015-04-28 00:00:00+00:00,-0.03078380
2015-04-29 00:00:00+00:00,-0.04040404
2015-04-30 00:00:00+00:00,-0.00687285
2015-05-04 00:00:00+00:00,0.01034483
2015-05-05 00:00:00+00:00,-0.03479539
2015-05-06 00:00:00+00:00,-0.01047382
2015-05-07 00:00:00+00:00,0.00150414
2015-05-08 00:00:00+00:00,0.05561122
2015-05-11 00:00:00+00:00,0.00877407
2015-05-12 00:00:00+00:00,-0.02523659
2015-05-13 00:00:00+00:00,-0.00933890
2015-05-14 00:00:00+00:00,0.02567901
2015-05-15 00:00:00+00:00,-0.01706485
2015-05-18 00:00:00+00:00,0.00983526
2015-05-19 00:00:00+00:00,0.03523367
2015-05-20 00:00:00+00:00,0.01057947
2015-05-21 00:00:00+00:00,0.00908873
2015-05-22 00:00:00+00:00,-0.00238095
2015-05-26 00:00:00+00:00,-0.02097735
2015-05-27 00:00:00+00:00,0.03035413
2015-05-28 00:00:00+00:00,-0.01091599
2015-05-29 00:00:00+00:00,-0.03865426
2015-06-01 00:00:00+00:00,0.00340633
2015-06-02 00:00:00+00:00,-0.01748846
2015-06-03 00:00:00+00:00,-0.00245038
2015-06-04 00:00:00+00:00,-0.01570167
2015-06-05 00:00:00+00:00,-0.01740259
2015-06-08 00:00:00+00:00,-0.01795959
2015-06-09 00:00:00+00:00,-0.00956456
2015-06-10 00:00:00+00:00,0.03490137
2015-06-11 00:00:00+00:00,0.01242854
2015-06-12 00:00:00+00:00,-0.01136364
2015-06-15 00:00:00+00:00,-0.03098451
2015-06-16 00:00:00+00:00,0.00126904
2015-06-17 00:00:00+00:00,-0.00909321
2015-06-18 00:00:00+00:00,0.00355240
2015-06-19 00:00:00+00:00,0.00506586
2015-06-22 00:00:00+00:00,0.05053057
2015-06-23 00:00:00+00:00,0.02267127
2015-06-24 00:00:00+00:00,-0.00682261
2015-06-25 00:00:00+00:00,-0.00537897
2015-06-26 00:00:00+00:00,0.00196127
2015-06-29 00:00:00+00:00,-0.05633113
2015-06-30 00:00:00+00:00,-0.02217742
2015-07-01 00:00:00+00:00,0.02344546
2015-07-02 00:00:00+00:00,-0.00554156
2015-07-03 00:00:00+00:00,-0.01363981
2015-07-06 00:00:00+00:00,-0.02390641
2015-07-07 00:00:00+00:00,-0.03191763
2015-07-08 00:00:00+00:00,0.00156945
2015-07-09 00:00:00+00:00,0.04652378
2015-07-10 00:00:00+00:00,0.04342273
2015-07-13 00:00:00+00:00,0.03650000
2015-07-14 00:00:00+00:00,0.01080285
2015-07-15 00:00:00+00:00,0.01123321
2015-07-16 00:00:00+00:00,0.02671200
2015-07-17 00:00:00+00:00,0.00047927
2015-07-20 00:00:00+00:00,0.00670819
2015-07-21 00:00:00+00:00,-0.02387775
2015-07-22 00:00:00+00:00,-0.01304978
