Date,COAL
2007-03-09 00:00:00+00:00,0.03399433
2007-03-12 00:00:00+00:00,-0.02079002
2007-03-13 00:00:00+00:00,0.00981767
2007-03-14 00:00:00+00:00,-0.04444444
2007-03-15 00:00:00+00:00,0.00426136
2007-03-16 00:00:00+00:00,0.01418440
2007-03-19 00:00:00+00:00,0.01478873
2007-03-20 00:00:00+00:00,0.01188811
2007-03-21 00:00:00+00:00,0.03059805
2007-03-22 00:00:00+00:00,0.00958904
2007-03-23 00:00:00+00:00,0.00955631
2007-03-26 00:00:00+00:00,0.01086957
2007-03-27 00:00:00+00:00,-0.03247632
2007-03-28 00:00:00+00:00,0.02063274
2007-03-29 00:00:00+00:00,0.02179837
2007-03-30 00:00:00+00:00,-0.01417004
2007-04-02 00:00:00+00:00,0.00135501
2007-04-03 00:00:00+00:00,-0.02576271
2007-04-04 00:00:00+00:00,0.00334707
2007-04-05 00:00:00+00:00,-0.01096642
2007-04-10 00:00:00+00:00,-0.02203857
2007-04-11 00:00:00+00:00,-0.03551532
2007-04-12 00:00:00+00:00,-0.03826715
2007-04-13 00:00:00+00:00,0.00882353
2007-04-16 00:00:00+00:00,-0.02339181
2007-04-17 00:00:00+00:00,0.03608247
2007-04-18 00:00:00+00:00,0.05000000
2007-04-19 00:00:00+00:00,-0.00283286
2007-04-20 00:00:00+00:00,0.02124646
2007-04-23 00:00:00+00:00,0.01398601
2007-04-24 00:00:00+00:00,0.01862069
2007-04-25 00:00:00+00:00,-0.02272727
2007-04-26 00:00:00+00:00,-0.01810585
2007-04-27 00:00:00+00:00,-0.00561798
2007-04-30 00:00:00+00:00,0.01198872
2007-05-01 00:00:00+00:00,0.00070077
2007-05-02 00:00:00+00:00,0.00140056
2007-05-03 00:00:00+00:00,0.00489510
2007-05-04 00:00:00+00:00,0.02651779
2007-05-07 00:00:00+00:00,-0.00008700
2007-05-08 00:00:00+00:00,0.00684932
2007-05-09 00:00:00+00:00,0.00341297
2007-05-10 00:00:00+00:00,-0.00684932
2007-05-11 00:00:00+00:00,0.00205479
2007-05-14 00:00:00+00:00,0.00546822
2007-05-15 00:00:00+00:00,0.00135962
2007-05-16 00:00:00+00:00,-0.00135777
2007-05-17 00:00:00+00:00,-0.01835486
2007-05-18 00:00:00+00:00,-0.01650619
2007-05-21 00:00:00+00:00,0.01249133
2007-05-22 00:00:00+00:00,-0.01310345
2007-05-23 00:00:00+00:00,0.01941748
2007-05-24 00:00:00+00:00,-0.01442308
2007-05-25 00:00:00+00:00,0.01040222
2007-05-29 00:00:00+00:00,0.00895317
2007-05-30 00:00:00+00:00,-0.00686342
2007-05-31 00:00:00+00:00,0.02685950
2007-06-01 00:00:00+00:00,0.02240326
2007-06-04 00:00:00+00:00,0.03353454
2007-06-05 00:00:00+00:00,0.00122966
2007-06-06 00:00:00+00:00,-0.01709402
2007-06-07 00:00:00+00:00,-0.01262458
2007-06-08 00:00:00+00:00,0.00940228
2007-06-11 00:00:00+00:00,0.01869159
2007-06-12 00:00:00+00:00,0.00724638
2007-06-13 00:00:00+00:00,0.00784827
2007-06-14 00:00:00+00:00,-0.01626545
2007-06-15 00:00:00+00:00,0.02371542
2007-06-18 00:00:00+00:00,0.00912052
2007-06-19 00:00:00+00:00,0.01036941
2007-06-20 00:00:00+00:00,0.03269231
2007-06-21 00:00:00+00:00,0.03358682
2007-06-22 00:00:00+00:00,0.02620087
2007-06-25 00:00:00+00:00,0.01847291
2007-06-26 00:00:00+00:00,-0.04327157
2007-06-27 00:00:00+00:00,-0.00062344
2007-06-28 00:00:00+00:00,-0.01370717
2007-06-29 00:00:00+00:00,-0.01444724
2007-07-02 00:00:00+00:00,-0.03417722
2007-07-03 00:00:00+00:00,-0.02380952
2007-07-04 00:00:00+00:00,-0.01171875
2007-07-05 00:00:00+00:00,-0.02903437
2007-07-06 00:00:00+00:00,0.01328021
2007-07-09 00:00:00+00:00,0.00989446
2007-07-10 00:00:00+00:00,0.01181102
2007-07-11 00:00:00+00:00,0.01111838
2007-07-12 00:00:00+00:00,0.02594034
2007-07-13 00:00:00+00:00,0.01896334
2007-07-16 00:00:00+00:00,0.00814026
2007-07-17 00:00:00+00:00,-0.01684342
2007-07-18 00:00:00+00:00,0.00315259
2007-07-19 00:00:00+00:00,0.00943396
2007-07-20 00:00:00+00:00,0.01250000
2007-07-23 00:00:00+00:00,0.01609907
2007-07-24 00:00:00+00:00,-0.01233046
2007-07-25 00:00:00+00:00,-0.01736973
2007-07-26 00:00:00+00:00,-0.01877347
2007-07-27 00:00:00+00:00,-0.00571792
2007-07-30 00:00:00+00:00,0.04389313
2007-07-31 00:00:00+00:00,0.03491272
2007-08-01 00:00:00+00:00,0.02017115
2007-08-02 00:00:00+00:00,0.02058111
2007-08-03 00:00:00+00:00,0.03820896
2007-08-06 00:00:00+00:00,0.01455858
2007-08-07 00:00:00+00:00,-0.00991254
2007-08-08 00:00:00+00:00,0.00583771
2007-08-09 00:00:00+00:00,0.00877193
2007-08-10 00:00:00+00:00,0.01338766
2007-08-13 00:00:00+00:00,0.00405327
2007-08-14 00:00:00+00:00,0.01211073
2007-08-15 00:00:00+00:00,0.00228571
2007-08-16 00:00:00+00:00,-0.00456100
2007-08-17 00:00:00+00:00,-0.03092784
2007-08-20 00:00:00+00:00,0.01285047
2007-08-21 00:00:00+00:00,-0.04118329
2007-08-22 00:00:00+00:00,0.00888626
2007-08-23 00:00:00+00:00,0.02473498
2007-08-24 00:00:00+00:00,0.01162791
2007-08-27 00:00:00+00:00,0.00000000
2007-08-28 00:00:00+00:00,0.03356481
2007-08-29 00:00:00+00:00,-0.01363636
2007-08-30 00:00:00+00:00,0.01601831
2007-08-31 00:00:00+00:00,0.01590909
2007-09-03 00:00:00+00:00,0.01581921
2007-09-04 00:00:00+00:00,0.02622879
2007-09-05 00:00:00+00:00,0.00608407
2007-09-06 00:00:00+00:00,0.03303965
2007-09-07 00:00:00+00:00,0.00538793
2007-09-10 00:00:00+00:00,-0.02478448
2007-09-11 00:00:00+00:00,-0.00164384
2007-09-12 00:00:00+00:00,0.00384193
2007-09-13 00:00:00+00:00,-0.00328767
2007-09-14 00:00:00+00:00,0.00000000
2007-09-17 00:00:00+00:00,0.01975851
2007-09-18 00:00:00+00:00,0.01901141
2007-09-19 00:00:00+00:00,0.05857066
2007-09-20 00:00:00+00:00,0.04531250
2007-09-21 00:00:00+00:00,0.04744898
2007-09-24 00:00:00+00:00,-0.01194030
2007-09-25 00:00:00+00:00,-0.02304609
2007-09-26 00:00:00+00:00,-0.02030457
2007-09-27 00:00:00+00:00,0.06666667
2007-09-28 00:00:00+00:00,0.05472637
2007-10-01 00:00:00+00:00,-0.02038835
2007-10-02 00:00:00+00:00,-0.01076321
2007-10-03 00:00:00+00:00,-0.01279528
2007-10-04 00:00:00+00:00,0.01485149
2007-10-05 00:00:00+00:00,0.03422673
2007-10-08 00:00:00+00:00,0.06009615
2007-10-09 00:00:00+00:00,0.01250000
2007-10-10 00:00:00+00:00,0.03764922
2007-10-11 00:00:00+00:00,0.00045045
2007-10-12 00:00:00+00:00,-0.01123596
2007-10-15 00:00:00+00:00,0.02454545
2007-10-16 00:00:00+00:00,0.05662921
2007-10-17 00:00:00+00:00,0.03938731
2007-10-18 00:00:00+00:00,0.08154506
2007-10-19 00:00:00+00:00,0.08333333
2007-10-22 00:00:00+00:00,-0.03162055
2007-10-23 00:00:00+00:00,0.02605210
2007-10-24 00:00:00+00:00,-0.00198020
2007-10-25 00:00:00+00:00,0.00793651
2007-10-26 00:00:00+00:00,0.02687747
2007-10-29 00:00:00+00:00,0.05774483
2007-10-30 00:00:00+00:00,-0.09013657
2007-10-31 00:00:00+00:00,-0.00533142
2007-11-01 00:00:00+00:00,0.02698603
2007-11-02 00:00:00+00:00,0.00880988
2007-11-05 00:00:00+00:00,-0.00008700
2007-11-06 00:00:00+00:00,-0.00864440
2007-11-07 00:00:00+00:00,0.01262327
2007-11-08 00:00:00+00:00,-0.02745098
2007-11-09 00:00:00+00:00,-0.00079840
2007-11-12 00:00:00+00:00,-0.01117764
2007-11-13 00:00:00+00:00,-0.00484457
2007-11-14 00:00:00+00:00,-0.03040130
2007-11-15 00:00:00+00:00,0.00123711
2007-11-16 00:00:00+00:00,0.01112026
2007-11-19 00:00:00+00:00,-0.02252252
2007-11-20 00:00:00+00:00,0.02904564
2007-11-21 00:00:00+00:00,0.02254098
2007-11-22 00:00:00+00:00,0.01287726
2007-11-23 00:00:00+00:00,0.06554081
2007-11-26 00:00:00+00:00,-0.05996132
2007-11-27 00:00:00+00:00,-0.00400802
2007-11-28 00:00:00+00:00,0.02213280
2007-11-29 00:00:00+00:00,-0.05600000
2007-11-30 00:00:00+00:00,-0.01440329
2007-12-03 00:00:00+00:00,-0.02494802
2007-12-04 00:00:00+00:00,0.00845666
2007-12-05 00:00:00+00:00,0.00942879
2007-12-06 00:00:00+00:00,0.03029289
2007-12-07 00:00:00+00:00,0.02272727
2007-12-10 00:00:00+00:00,0.01914460
2007-12-11 00:00:00+00:00,0.01320000
2007-12-12 00:00:00+00:00,-0.00795229
2007-12-13 00:00:00+00:00,0.01803607
2007-12-14 00:00:00+00:00,-0.01269841
2007-12-17 00:00:00+00:00,-0.02316294
2007-12-18 00:00:00+00:00,-0.02020202
2007-12-19 00:00:00+00:00,0.00000000
2007-12-20 00:00:00+00:00,0.02085890
2007-12-21 00:00:00+00:00,0.01777060
2007-12-24 00:00:00+00:00,0.00000000
2007-12-26 00:00:00+00:00,0.00000000
2007-12-27 00:00:00+00:00,-0.00120724
2007-12-28 00:00:00+00:00,0.01932367
2007-12-31 00:00:00+00:00,0.00000000
2008-01-02 00:00:00+00:00,0.01394422
2008-01-03 00:00:00+00:00,-0.00354331
2008-01-04 00:00:00+00:00,0.01932939
2008-01-07 00:00:00+00:00,0.04296584
2008-01-08 00:00:00+00:00,-0.01302682
2008-01-09 00:00:00+00:00,-0.00038521
2008-01-10 00:00:00+00:00,0.00386100
2008-01-11 00:00:00+00:00,-0.04022989
2008-01-14 00:00:00+00:00,0.00795229
2008-01-15 00:00:00+00:00,-0.01577909
2008-01-16 00:00:00+00:00,-0.03180915
2008-01-17 00:00:00+00:00,-0.06451613
2008-01-18 00:00:00+00:00,0.06694561
2008-01-21 00:00:00+00:00,-0.03636364
2008-01-22 00:00:00+00:00,-0.03703704
2008-01-23 00:00:00+00:00,-0.08301887
2008-01-24 00:00:00+00:00,0.10300619
2008-01-25 00:00:00+00:00,0.12613858
2008-01-28 00:00:00+00:00,0.07058824
2008-01-29 00:00:00+00:00,0.01526718
2008-01-30 00:00:00+00:00,0.05649718
2008-01-31 00:00:00+00:00,0.01102941
2008-02-01 00:00:00+00:00,0.01094891
2008-02-04 00:00:00+00:00,-0.00008700
2008-02-05 00:00:00+00:00,-0.02173913
2008-02-06 00:00:00+00:00,-0.01282051
2008-02-07 00:00:00+00:00,0.00554529
2008-02-08 00:00:00+00:00,0.02022059
2008-02-11 00:00:00+00:00,-0.02472727
2008-02-12 00:00:00+00:00,0.02460850
2008-02-13 00:00:00+00:00,0.08278146
2008-02-14 00:00:00+00:00,0.01517826
2008-02-15 00:00:00+00:00,0.04605722
2008-02-18 00:00:00+00:00,-0.02741604
2008-02-19 00:00:00+00:00,-0.02119527
2008-02-20 00:00:00+00:00,-0.06732464
2008-02-21 00:00:00+00:00,0.04934211
2008-02-22 00:00:00+00:00,0.01701524
2008-02-25 00:00:00+00:00,0.00630694
2008-02-26 00:00:00+00:00,-0.01325427
2008-02-27 00:00:00+00:00,0.03896104
2008-02-28 00:00:00+00:00,0.00410959
2008-02-29 00:00:00+00:00,0.01816935
2008-03-03 00:00:00+00:00,-0.03891709
2008-03-04 00:00:00+00:00,-0.00680272
2008-03-05 00:00:00+00:00,-0.00390644
2008-03-06 00:00:00+00:00,0.01078261
2008-03-07 00:00:00+00:00,-0.00694444
2008-03-10 00:00:00+00:00,-0.04355401
2008-03-11 00:00:00+00:00,-0.01270417
2008-03-12 00:00:00+00:00,0.00719424
2008-03-13 00:00:00+00:00,-0.01785714
2008-03-14 00:00:00+00:00,0.00719424
2008-03-17 00:00:00+00:00,-0.04551971
2008-03-18 00:00:00+00:00,-0.02307692
2008-03-19 00:00:00+00:00,-0.08518519
2008-03-20 00:00:00+00:00,-0.04457364
2008-03-25 00:00:00+00:00,0.00990099
2008-03-26 00:00:00+00:00,0.02755906
2008-03-27 00:00:00+00:00,0.06213592
2008-03-28 00:00:00+00:00,-0.02033898
2008-03-31 00:00:00+00:00,-0.03652968
2008-04-01 00:00:00+00:00,-0.05426357
2008-04-02 00:00:00+00:00,-0.01195219
2008-04-03 00:00:00+00:00,0.00401606
2008-04-04 00:00:00+00:00,0.08408134
2008-04-07 00:00:00+00:00,0.01151631
2008-04-08 00:00:00+00:00,-0.01145038
2008-04-09 00:00:00+00:00,-0.00383877
2008-04-10 00:00:00+00:00,0.04307692
2008-04-11 00:00:00+00:00,0.02443609
2008-04-14 00:00:00+00:00,0.00366972
2008-04-15 00:00:00+00:00,0.02014652
2008-04-16 00:00:00+00:00,0.04710145
2008-04-17 00:00:00+00:00,-0.02123894
2008-04-18 00:00:00+00:00,0.00358423
2008-04-21 00:00:00+00:00,0.04285714
2008-04-22 00:00:00+00:00,0.01433566
2008-04-23 00:00:00+00:00,-0.00034722
2008-04-24 00:00:00+00:00,0.01041667
2008-04-25 00:00:00+00:00,-0.02941176
2008-04-28 00:00:00+00:00,-0.01228070
2008-04-29 00:00:00+00:00,-0.00776014
2008-04-30 00:00:00+00:00,0.01133144
2008-05-01 00:00:00+00:00,0.01408451
2008-05-02 00:00:00+00:00,0.04895105
2008-05-06 00:00:00+00:00,0.02568493
2008-05-07 00:00:00+00:00,0.00843170
2008-05-08 00:00:00+00:00,0.00167785
2008-05-09 00:00:00+00:00,0.01005025
2008-05-12 00:00:00+00:00,0.00829187
2008-05-13 00:00:00+00:00,0.01390728
2008-05-14 00:00:00+00:00,0.02188112
2008-05-15 00:00:00+00:00,0.01742498
2008-05-16 00:00:00+00:00,0.02341244
2008-05-19 00:00:00+00:00,0.02661597
2008-05-20 00:00:00+00:00,-0.00000000
2008-05-21 00:00:00+00:00,0.00341615
2008-05-22 00:00:00+00:00,0.10492108
2008-05-23 00:00:00+00:00,0.00385757
2008-05-27 00:00:00+00:00,0.02282834
2008-05-28 00:00:00+00:00,0.01085044
2008-05-29 00:00:00+00:00,0.00757576
2008-05-30 00:00:00+00:00,-0.03078710
2008-06-02 00:00:00+00:00,0.01771479
2008-06-03 00:00:00+00:00,0.02373974
2008-06-04 00:00:00+00:00,-0.01512459
2008-06-05 00:00:00+00:00,-0.01920838
2008-06-06 00:00:00+00:00,0.02514793
2008-06-09 00:00:00+00:00,0.03056769
2008-06-10 00:00:00+00:00,0.01420455
2008-06-11 00:00:00+00:00,0.00283286
2008-06-12 00:00:00+00:00,0.02401130
2008-06-13 00:00:00+00:00,0.01117318
2008-06-16 00:00:00+00:00,0.00277778
2008-06-17 00:00:00+00:00,0.03606103
2008-06-18 00:00:00+00:00,0.03814714
2008-06-19 00:00:00+00:00,0.04010695
2008-06-20 00:00:00+00:00,-0.00157068
2008-06-23 00:00:00+00:00,0.03304485
2008-06-24 00:00:00+00:00,0.05419355
2008-06-25 00:00:00+00:00,0.02135678
2008-06-26 00:00:00+00:00,0.02985075
2008-06-27 00:00:00+00:00,0.07711138
2008-06-30 00:00:00+00:00,0.05660377
2008-07-01 00:00:00+00:00,0.05504587
2008-07-02 00:00:00+00:00,-0.12209821
2008-07-03 00:00:00+00:00,-0.00071378
2008-07-04 00:00:00+00:00,0.04761905
2008-07-07 00:00:00+00:00,0.02438852
2008-07-08 00:00:00+00:00,-0.01607348
2008-07-09 00:00:00+00:00,-0.02436195
2008-07-10 00:00:00+00:00,-0.05633803
2008-07-11 00:00:00+00:00,0.06188119
2008-07-14 00:00:00+00:00,0.00235294
2008-07-15 00:00:00+00:00,-0.00704225
2008-07-16 00:00:00+00:00,-0.05896226
2008-07-17 00:00:00+00:00,0.00977995
2008-07-18 00:00:00+00:00,-0.04848485
2008-07-21 00:00:00+00:00,-0.07017544
2008-07-22 00:00:00+00:00,-0.00904393
2008-07-23 00:00:00+00:00,-0.09468223
2008-07-24 00:00:00+00:00,0.07146739
2008-07-25 00:00:00+00:00,0.01023622
2008-07-28 00:00:00+00:00,-0.05272775
2008-07-29 00:00:00+00:00,-0.02139037
2008-07-30 00:00:00+00:00,0.00000000
2008-07-31 00:00:00+00:00,0.08648649
2008-08-01 00:00:00+00:00,-0.02328590
2008-08-04 00:00:00+00:00,-0.01827676
2008-08-05 00:00:00+00:00,-0.07818726
2008-08-06 00:00:00+00:00,0.00524862
2008-08-07 00:00:00+00:00,0.03348888
2008-08-08 00:00:00+00:00,-0.00860215
2008-08-11 00:00:00+00:00,0.00546448
2008-08-12 00:00:00+00:00,-0.00081411
2008-08-13 00:00:00+00:00,0.05676263
2008-08-14 00:00:00+00:00,0.04382260
2008-08-15 00:00:00+00:00,-0.02558801
2008-08-18 00:00:00+00:00,0.01814844
2008-08-19 00:00:00+00:00,-0.02055968
2008-08-20 00:00:00+00:00,0.04614578
2008-08-21 00:00:00+00:00,0.04150653
2008-08-22 00:00:00+00:00,-0.01330321
2008-08-26 00:00:00+00:00,-0.03183426
2008-08-27 00:00:00+00:00,-0.00563813
2008-08-28 00:00:00+00:00,-0.00025733
2008-08-29 00:00:00+00:00,-0.00746653
2008-09-01 00:00:00+00:00,-0.01291990
2008-09-02 00:00:00+00:00,-0.02610966
2008-09-03 00:00:00+00:00,-0.04075067
2008-09-04 00:00:00+00:00,0.00692487
2008-09-05 00:00:00+00:00,-0.02137487
2008-09-08 00:00:00+00:00,0.00586256
2008-09-09 00:00:00+00:00,-0.07119476
2008-09-10 00:00:00+00:00,-0.09186876
2008-09-11 00:00:00+00:00,-0.00090280
2008-09-12 00:00:00+00:00,0.02228916
2008-09-15 00:00:00+00:00,-0.10140173
2008-09-16 00:00:00+00:00,-0.05149137
2008-09-17 00:00:00+00:00,0.06963250
2008-09-18 00:00:00+00:00,0.00840860
2008-09-19 00:00:00+00:00,0.05517669
2008-09-22 00:00:00+00:00,0.02895928
2008-09-23 00:00:00+00:00,-0.00893123
2008-09-24 00:00:00+00:00,-0.01673640
2008-09-25 00:00:00+00:00,-0.06839409
2008-09-26 00:00:00+00:00,-0.03273067
2008-09-29 00:00:00+00:00,-0.08655675
2008-09-30 00:00:00+00:00,-0.03812997
2008-10-01 00:00:00+00:00,0.01554054
2008-10-02 00:00:00+00:00,0.01441502
2008-10-03 00:00:00+00:00,0.00964737
2008-10-06 00:00:00+00:00,-0.14786028
2008-10-07 00:00:00+00:00,-0.00071429
2008-10-08 00:00:00+00:00,-0.06368515
2008-10-09 00:00:00+00:00,0.00291971
2008-10-10 00:00:00+00:00,-0.15432405
2008-10-13 00:00:00+00:00,0.01562500
2008-10-14 00:00:00+00:00,0.07004049
2008-10-15 00:00:00+00:00,-0.15884718
2008-10-16 00:00:00+00:00,-0.16433385
2008-10-17 00:00:00+00:00,0.07001880
2008-10-20 00:00:00+00:00,-0.03271240
2008-10-21 00:00:00+00:00,0.01382488
2008-10-22 00:00:00+00:00,-0.16925994
2008-10-23 00:00:00+00:00,0.07394366
2008-10-24 00:00:00+00:00,-0.17402550
2008-10-27 00:00:00+00:00,-0.11375661
2008-10-28 00:00:00+00:00,0.11092437
2008-10-29 00:00:00+00:00,0.11311737
2008-10-30 00:00:00+00:00,0.16022099
2008-10-31 00:00:00+00:00,0.02336449
2008-11-03 00:00:00+00:00,0.01851852
2008-11-04 00:00:00+00:00,0.01826162
2008-11-05 00:00:00+00:00,0.08181818
2008-11-06 00:00:00+00:00,-0.08078603
2008-11-07 00:00:00+00:00,0.00227273
2008-11-10 00:00:00+00:00,-0.01909091
2008-11-11 00:00:00+00:00,-0.08027523
2008-11-12 00:00:00+00:00,-0.06832918
2008-11-13 00:00:00+00:00,-0.08264463
2008-11-14 00:00:00+00:00,-0.02149382
2008-11-17 00:00:00+00:00,-0.09612234
2008-11-18 00:00:00+00:00,-0.02054795
2008-11-19 00:00:00+00:00,-0.01789838
2008-11-20 00:00:00+00:00,-0.13173302
2008-11-21 00:00:00+00:00,-0.04380476
2008-11-24 00:00:00+00:00,-0.01347882
2008-11-25 00:00:00+00:00,0.03357005
2008-11-26 00:00:00+00:00,0.01838935
2008-11-27 00:00:00+00:00,0.10188679
2008-11-28 00:00:00+00:00,-0.00119617
2008-12-01 00:00:00+00:00,-0.11930456
2008-12-02 00:00:00+00:00,-0.02813299
2008-12-03 00:00:00+00:00,-0.01491569
2008-12-04 00:00:00+00:00,-0.04467806
2008-12-05 00:00:00+00:00,-0.08370130
2008-12-08 00:00:00+00:00,0.09403509
2008-12-09 00:00:00+00:00,0.02461743
2008-12-10 00:00:00+00:00,0.07910349
2008-12-11 00:00:00+00:00,0.11370815
2008-12-12 00:00:00+00:00,-0.05144885
2008-12-15 00:00:00+00:00,0.05049875
2008-12-16 00:00:00+00:00,-0.03345499
2008-12-17 00:00:00+00:00,0.02227723
2008-12-18 00:00:00+00:00,-0.02447980
2008-12-19 00:00:00+00:00,0.00619579
2008-12-22 00:00:00+00:00,-0.00308833
2008-12-23 00:00:00+00:00,0.00309215
2008-12-24 00:00:00+00:00,-0.00617665
2008-12-29 00:00:00+00:00,0.03281734
2008-12-30 00:00:00+00:00,0.01035954
2008-12-31 00:00:00+00:00,-0.00545455
2009-01-02 00:00:00+00:00,-0.03100304
2009-01-05 00:00:00+00:00,0.06543210
2009-01-06 00:00:00+00:00,0.10968381
2009-01-07 00:00:00+00:00,-0.04550626
2009-01-08 00:00:00+00:00,-0.05803831
2009-01-09 00:00:00+00:00,-0.02877698
2009-01-12 00:00:00+00:00,-0.09018405
2009-01-13 00:00:00+00:00,-0.00459619
2009-01-14 00:00:00+00:00,0.00329815
2009-01-15 00:00:00+00:00,0.04281950
