Date,COCOA
2000-05-02 00:00:00+00:00,0.00632111
2000-05-03 00:00:00+00:00,0.01756587
2000-05-04 00:00:00+00:00,0.00000000
2000-05-05 00:00:00+00:00,-0.00249377
2000-05-08 00:00:00+00:00,-0.05742821
2000-05-09 00:00:00+00:00,0.04622380
2000-05-10 00:00:00+00:00,-0.00252207
2000-05-11 00:00:00+00:00,0.07798742
2000-05-12 00:00:00+00:00,-0.02905569
2000-05-15 00:00:00+00:00,-0.00609756
2000-05-16 00:00:00+00:00,0.06543210
2000-05-17 00:00:00+00:00,-0.03360371
2000-05-18 00:00:00+00:00,0.01764706
2000-05-19 00:00:00+00:00,0.06534422
2000-05-22 00:00:00+00:00,-0.03728814
2000-05-23 00:00:00+00:00,-0.01380898
2000-05-24 00:00:00+00:00,0.03476246
2000-05-25 00:00:00+00:00,-0.04332953
2000-05-26 00:00:00+00:00,0.01048951
2000-05-30 00:00:00+00:00,-0.01158749
2000-05-31 00:00:00+00:00,0.02913753
2000-06-01 00:00:00+00:00,0.01836969
2000-06-02 00:00:00+00:00,-0.00682594
2000-06-05 00:00:00+00:00,-0.03657143
2000-06-06 00:00:00+00:00,0.00232558
2000-06-07 00:00:00+00:00,-0.03484321
2000-06-08 00:00:00+00:00,0.11702128
2000-06-09 00:00:00+00:00,-0.04022346
2000-06-12 00:00:00+00:00,0.00798176
2000-06-13 00:00:00+00:00,-0.01019253
2000-06-14 00:00:00+00:00,0.00911162
2000-06-15 00:00:00+00:00,0.00453001
2000-06-16 00:00:00+00:00,0.00225479
2000-06-19 00:00:00+00:00,-0.04063205
2000-06-20 00:00:00+00:00,-0.00462428
2000-06-21 00:00:00+00:00,0.04513889
2000-06-22 00:00:00+00:00,0.11337868
2000-06-23 00:00:00+00:00,-0.16916488
2000-06-26 00:00:00+00:00,-0.06908665
2000-06-27 00:00:00+00:00,0.02073171
2000-06-28 00:00:00+00:00,0.01085645
2000-06-29 00:00:00+00:00,0.00599520
2000-06-30 00:00:00+00:00,0.00477327
2000-07-05 00:00:00+00:00,0.00598802
2000-07-06 00:00:00+00:00,-0.01664685
2000-07-07 00:00:00+00:00,0.03357314
2000-07-10 00:00:00+00:00,-0.00712223
2000-07-11 00:00:00+00:00,0.02603550
2000-07-12 00:00:00+00:00,-0.03953488
2000-07-13 00:00:00+00:00,0.02253855
2000-07-14 00:00:00+00:00,-0.02369668
2000-07-17 00:00:00+00:00,0.04529201
2000-07-18 00:00:00+00:00,0.01710376
2000-07-19 00:00:00+00:00,0.01923077
2000-07-20 00:00:00+00:00,0.06614350
2000-07-21 00:00:00+00:00,-0.00650054
2000-07-24 00:00:00+00:00,-0.09041394
2000-07-25 00:00:00+00:00,0.02275313
2000-07-26 00:00:00+00:00,-0.00899888
2000-07-27 00:00:00+00:00,-0.00451977
2000-07-28 00:00:00+00:00,-0.00338983
2000-07-31 00:00:00+00:00,-0.03968254
2000-08-01 00:00:00+00:00,-0.01041667
2000-08-02 00:00:00+00:00,0.00697674
2000-08-03 00:00:00+00:00,-0.05677868
2000-08-04 00:00:00+00:00,-0.05357143
2000-08-07 00:00:00+00:00,-0.03186275
2000-08-08 00:00:00+00:00,0.02608696
2000-08-09 00:00:00+00:00,-0.05766871
2000-08-10 00:00:00+00:00,0.04804046
2000-08-11 00:00:00+00:00,0.00123457
2000-08-14 00:00:00+00:00,0.00000000
2000-08-15 00:00:00+00:00,-0.00246914
2000-08-16 00:00:00+00:00,-0.01854141
2000-08-17 00:00:00+00:00,-0.01872659
2000-08-18 00:00:00+00:00,-0.00250941
2000-08-21 00:00:00+00:00,0.02010050
2000-08-22 00:00:00+00:00,-0.01113861
2000-08-23 00:00:00+00:00,-0.03491272
2000-08-24 00:00:00+00:00,0.02292994
2000-08-25 00:00:00+00:00,-0.01765448
2000-08-28 00:00:00+00:00,0.01273885
2000-08-29 00:00:00+00:00,-0.01265823
2000-08-30 00:00:00+00:00,0.04076433
2000-08-31 00:00:00+00:00,-0.02621723
2000-09-01 00:00:00+00:00,0.03018868
2000-09-05 00:00:00+00:00,0.04089219
2000-09-06 00:00:00+00:00,0.00486618
2000-09-07 00:00:00+00:00,-0.04750305
2000-09-08 00:00:00+00:00,0.03990256
2000-09-11 00:00:00+00:00,-0.02696078
2000-09-12 00:00:00+00:00,0.02981366
2000-09-13 00:00:00+00:00,0.04889976
2000-09-14 00:00:00+00:00,-0.05489260
2000-09-15 00:00:00+00:00,0.03680982
2000-09-18 00:00:00+00:00,-0.01301775
2000-09-19 00:00:00+00:00,-0.01430274
2000-09-20 00:00:00+00:00,-0.03481393
2000-09-21 00:00:00+00:00,0.03663004
2000-09-22 00:00:00+00:00,0.02158273
2000-09-25 00:00:00+00:00,-0.06998814
2000-09-26 00:00:00+00:00,0.02334152
2000-09-27 00:00:00+00:00,-0.02065614
2000-09-28 00:00:00+00:00,0.02576687
2000-09-29 00:00:00+00:00,0.00727273
2000-10-02 00:00:00+00:00,-0.01811594
2000-10-03 00:00:00+00:00,0.04384896
2000-10-04 00:00:00+00:00,0.05005959
2000-10-05 00:00:00+00:00,0.01627907
2000-10-06 00:00:00+00:00,-0.01384083
2000-10-09 00:00:00+00:00,-0.03023256
2000-10-10 00:00:00+00:00,0.03773585
2000-10-11 00:00:00+00:00,-0.01274623
2000-10-12 00:00:00+00:00,-0.01981352
2000-10-13 00:00:00+00:00,-0.01413428
2000-10-16 00:00:00+00:00,-0.01660735
2000-10-17 00:00:00+00:00,0.03827751
2000-10-18 00:00:00+00:00,-0.01291080
2000-10-19 00:00:00+00:00,-0.00472255
2000-10-20 00:00:00+00:00,-0.06153846
2000-10-23 00:00:00+00:00,-0.00854701
2000-10-24 00:00:00+00:00,0.05882353
2000-10-25 00:00:00+00:00,-0.08104887
2000-10-26 00:00:00+00:00,0.03354037
2000-10-27 00:00:00+00:00,-0.05975610
2000-10-30 00:00:00+00:00,-0.01507538
2000-10-31 00:00:00+00:00,-0.00506971
2000-11-01 00:00:00+00:00,-0.00127065
2000-11-02 00:00:00+00:00,0.02918782
2000-11-03 00:00:00+00:00,-0.03625000
2000-11-06 00:00:00+00:00,-0.01781170
2000-11-07 00:00:00+00:00,0.00771208
2000-11-08 00:00:00+00:00,-0.03072983
2000-11-09 00:00:00+00:00,0.00520156
2000-11-10 00:00:00+00:00,-0.01690507
2000-11-13 00:00:00+00:00,-0.05759162
2000-11-14 00:00:00+00:00,-0.03238866
2000-11-15 00:00:00+00:00,0.01502732
2000-11-16 00:00:00+00:00,0.00000000
2000-11-17 00:00:00+00:00,-0.00271370
2000-11-20 00:00:00+00:00,-0.01088435
2000-11-21 00:00:00+00:00,0.00410397
2000-11-22 00:00:00+00:00,-0.02191781
2000-11-27 00:00:00+00:00,-0.02486188
2000-11-28 00:00:00+00:00,0.03781513
2000-11-29 00:00:00+00:00,0.01104972
2000-11-30 00:00:00+00:00,0.00274348
2000-12-01 00:00:00+00:00,-0.00274348
2000-12-04 00:00:00+00:00,0.03159341
2000-12-05 00:00:00+00:00,-0.01761518
2000-12-06 00:00:00+00:00,-0.03410641
2000-12-07 00:00:00+00:00,0.03189124
2000-12-08 00:00:00+00:00,0.00273224
2000-12-11 00:00:00+00:00,-0.03547067
2000-12-12 00:00:00+00:00,-0.03477051
2000-12-13 00:00:00+00:00,0.03491620
2000-12-14 00:00:00+00:00,0.03042877
2000-12-15 00:00:00+00:00,0.01208054
2000-12-18 00:00:00+00:00,-0.01066667
2000-12-19 00:00:00+00:00,-0.01876676
2000-12-20 00:00:00+00:00,0.05945946
2000-12-21 00:00:00+00:00,0.06315789
2000-12-22 00:00:00+00:00,-0.01020408
2000-12-26 00:00:00+00:00,0.01150895
2000-12-27 00:00:00+00:00,0.01401274
2000-12-28 00:00:00+00:00,-0.02405063
2000-12-29 00:00:00+00:00,-0.01923077
2001-01-02 00:00:00+00:00,0.04657180
2001-01-03 00:00:00+00:00,-0.06083650
2001-01-04 00:00:00+00:00,0.03655352
2001-01-05 00:00:00+00:00,0.11168164
2001-01-08 00:00:00+00:00,0.00121803
2001-01-09 00:00:00+00:00,-0.03649635
2001-01-10 00:00:00+00:00,0.02973978
2001-01-11 00:00:00+00:00,0.09268293
2001-01-12 00:00:00+00:00,0.02453271
2001-01-16 00:00:00+00:00,0.10508083
2001-01-17 00:00:00+00:00,0.17549669
2001-01-18 00:00:00+00:00,0.01622718
2001-01-19 00:00:00+00:00,-0.07730924
2001-01-22 00:00:00+00:00,0.09916493
2001-01-23 00:00:00+00:00,-0.00895522
2001-01-24 00:00:00+00:00,-0.01798202
2001-01-25 00:00:00+00:00,0.02816901
2001-01-26 00:00:00+00:00,0.10427011
2001-01-29 00:00:00+00:00,-0.01886792
2001-01-30 00:00:00+00:00,0.02378687
2001-01-31 00:00:00+00:00,-0.06760563
2001-02-01 00:00:00+00:00,0.05830904
2001-02-02 00:00:00+00:00,-0.00283554
2001-02-05 00:00:00+00:00,0.03119093
2001-02-06 00:00:00+00:00,0.03910615
2001-02-07 00:00:00+00:00,-0.07488584
2001-02-08 00:00:00+00:00,-0.06824645
2001-02-09 00:00:00+00:00,0.01174168
2001-02-12 00:00:00+00:00,0.05160662
2001-02-13 00:00:00+00:00,0.07014218
2001-02-14 00:00:00+00:00,-0.00823422
2001-02-15 00:00:00+00:00,-0.01287948
2001-02-16 00:00:00+00:00,0.12894249
2001-02-20 00:00:00+00:00,0.00349345
2001-02-21 00:00:00+00:00,0.08289703
2001-02-22 00:00:00+00:00,-0.06627517
2001-02-23 00:00:00+00:00,0.01994796
2001-02-26 00:00:00+00:00,-0.07210300
2001-02-27 00:00:00+00:00,0.02230152
2001-02-28 00:00:00+00:00,0.00176056
2001-03-01 00:00:00+00:00,-0.02814424
2001-03-02 00:00:00+00:00,0.08571429
2001-03-05 00:00:00+00:00,-0.05821918
2001-03-06 00:00:00+00:00,-0.15622242
2001-03-07 00:00:00+00:00,0.04214559
2001-03-08 00:00:00+00:00,-0.01780694
2001-03-09 00:00:00+00:00,0.03496818
2001-03-12 00:00:00+00:00,-0.03151066
2001-03-13 00:00:00+00:00,0.00377358
2001-03-14 00:00:00+00:00,-0.04011194
2001-03-15 00:00:00+00:00,-0.06057692
2001-03-16 00:00:00+00:00,0.02364532
2001-03-19 00:00:00+00:00,-0.04427334
2001-03-20 00:00:00+00:00,-0.03543307
2001-03-21 00:00:00+00:00,-0.05605606
2001-03-22 00:00:00+00:00,0.13786008
2001-03-23 00:00:00+00:00,0.02213667
2001-03-26 00:00:00+00:00,0.05238095
2001-03-27 00:00:00+00:00,-0.05009276
2001-03-28 00:00:00+00:00,0.01620591
2001-03-29 00:00:00+00:00,0.03500473
2001-03-30 00:00:00+00:00,0.01671309
2001-04-02 00:00:00+00:00,-0.07550645
2001-04-03 00:00:00+00:00,-0.03151862
2001-04-04 00:00:00+00:00,-0.02721088
2001-04-05 00:00:00+00:00,-0.00196850
2001-04-06 00:00:00+00:00,0.02460630
2001-04-09 00:00:00+00:00,-0.05933852
2001-04-10 00:00:00+00:00,-0.02306921
2001-04-11 00:00:00+00:00,0.06585613
2001-04-12 00:00:00+00:00,-0.02066929
2001-04-16 00:00:00+00:00,-0.04671968
2001-04-17 00:00:00+00:00,0.02647658
2001-04-18 00:00:00+00:00,-0.00303337
2001-04-19 00:00:00+00:00,0.00507614
2001-04-20 00:00:00+00:00,0.02741117
2001-04-23 00:00:00+00:00,0.03009027
2001-04-24 00:00:00+00:00,-0.02279485
2001-04-25 00:00:00+00:00,0.05215647
2001-04-26 00:00:00+00:00,0.01368524
2001-04-27 00:00:00+00:00,-0.05252918
2001-04-30 00:00:00+00:00,-0.02897103
2001-05-01 00:00:00+00:00,-0.02228977
2001-05-02 00:00:00+00:00,-0.01434426
2001-05-03 00:00:00+00:00,0.05366357
2001-05-04 00:00:00+00:00,-0.02517623
2001-05-07 00:00:00+00:00,0.03593429
2001-05-08 00:00:00+00:00,0.11122346
2001-05-09 00:00:00+00:00,-0.04410074
2001-05-10 00:00:00+00:00,0.05680705
2001-05-11 00:00:00+00:00,-0.06387035
2001-05-14 00:00:00+00:00,0.01972387
2001-05-15 00:00:00+00:00,-0.00097656
2001-05-16 00:00:00+00:00,0.01799242
2001-05-17 00:00:00+00:00,-0.04465116
2001-05-18 00:00:00+00:00,0.06273764
2001-05-21 00:00:00+00:00,-0.04343808
2001-05-22 00:00:00+00:00,-0.01983003
2001-05-23 00:00:00+00:00,0.02287893
2001-05-24 00:00:00+00:00,-0.03018868
2001-05-25 00:00:00+00:00,-0.05147760
2001-05-29 00:00:00+00:00,-0.04589844
2001-05-30 00:00:00+00:00,-0.07860697
2001-05-31 00:00:00+00:00,-0.05699482
2001-06-01 00:00:00+00:00,0.01918977
2001-06-04 00:00:00+00:00,-0.02528978
2001-06-05 00:00:00+00:00,0.04264392
2001-06-06 00:00:00+00:00,-0.01569038
2001-06-07 00:00:00+00:00,-0.08649789
2001-06-08 00:00:00+00:00,0.06174201
2001-06-11 00:00:00+00:00,-0.01397849
2001-06-12 00:00:00+00:00,-0.03787879
2001-06-13 00:00:00+00:00,0.04285714
2001-06-14 00:00:00+00:00,0.00321888
2001-06-15 00:00:00+00:00,-0.02994652
2001-06-18 00:00:00+00:00,0.03921569
2001-06-19 00:00:00+00:00,-0.03433476
2001-06-20 00:00:00+00:00,-0.06469298
2001-06-21 00:00:00+00:00,0.06568516
2001-06-22 00:00:00+00:00,-0.02860286
2001-06-25 00:00:00+00:00,0.01555556
2001-06-26 00:00:00+00:00,0.03969129
2001-06-27 00:00:00+00:00,0.02378378
2001-06-28 00:00:00+00:00,0.02029915
2001-06-29 00:00:00+00:00,0.03919492
2001-07-02 00:00:00+00:00,-0.00414938
2001-07-03 00:00:00+00:00,-0.02291667
2001-07-05 00:00:00+00:00,0.02523659
2001-07-06 00:00:00+00:00,-0.00623053
2001-07-09 00:00:00+00:00,-0.07083333
2001-07-10 00:00:00+00:00,-0.08760819
2001-07-11 00:00:00+00:00,0.04761905
2001-07-12 00:00:00+00:00,-0.04555315
2001-07-13 00:00:00+00:00,0.04661487
2001-07-16 00:00:00+00:00,-0.03253796
2001-07-17 00:00:00+00:00,-0.01653804
2001-07-18 00:00:00+00:00,0.01457399
2001-07-19 00:00:00+00:00,0.09799555
2001-07-20 00:00:00+00:00,0.01063830
2001-07-23 00:00:00+00:00,-0.02857143
2001-07-24 00:00:00+00:00,-0.00537057
2001-07-25 00:00:00+00:00,0.00645856
2001-07-26 00:00:00+00:00,-0.00536481
2001-07-27 00:00:00+00:00,-0.04301075
2001-07-30 00:00:00+00:00,0.03076923
2001-07-31 00:00:00+00:00,0.04653680
2001-08-01 00:00:00+00:00,-0.04025424
2001-08-02 00:00:00+00:00,0.01943844
2001-08-03 00:00:00+00:00,0.02245989
2001-08-06 00:00:00+00:00,0.10676533
2001-08-07 00:00:00+00:00,0.00200401
2001-08-08 00:00:00+00:00,0.01796407
2001-08-09 00:00:00+00:00,0.04051383
2001-08-10 00:00:00+00:00,-0.02810078
2001-08-13 00:00:00+00:00,-0.00687623
2001-08-14 00:00:00+00:00,0.01279528
2001-08-15 00:00:00+00:00,0.02829268
2001-08-16 00:00:00+00:00,-0.04126679
2001-08-17 00:00:00+00:00,-0.00974659
2001-08-20 00:00:00+00:00,-0.04000000
2001-08-21 00:00:00+00:00,0.00595829
2001-08-22 00:00:00+00:00,0.02788845
2001-08-23 00:00:00+00:00,-0.05697446
2001-08-24 00:00:00+00:00,0.00405680
2001-08-27 00:00:00+00:00,-0.00908174
2001-08-28 00:00:00+00:00,0.02642276
2001-08-29 00:00:00+00:00,-0.06706707
2001-08-30 00:00:00+00:00,-0.01549587
2001-08-31 00:00:00+00:00,-0.01565762
2001-09-04 00:00:00+00:00,-0.08324552
2001-09-05 00:00:00+00:00,-0.03186813
2001-09-06 00:00:00+00:00,0.02227171
2001-09-07 00:00:00+00:00,0.04515419
2001-09-10 00:00:00+00:00,-0.02475780
2001-09-17 00:00:00+00:00,0.06870229
2001-09-18 00:00:00+00:00,-0.00424628
2001-09-19 00:00:00+00:00,0.02872340
2001-09-20 00:00:00+00:00,0.06825233
2001-09-21 00:00:00+00:00,-0.01101101
2001-09-24 00:00:00+00:00,0.03420523
2001-09-25 00:00:00+00:00,-0.02865613
2001-09-26 00:00:00+00:00,0.04709419
2001-09-27 00:00:00+00:00,0.09019608
2001-09-28 00:00:00+00:00,0.02349624
2001-10-01 00:00:00+00:00,0.03525046
2001-10-02 00:00:00+00:00,-0.04375570
2001-10-03 00:00:00+00:00,0.02889096
2001-10-04 00:00:00+00:00,0.06972477
2001-10-05 00:00:00+00:00,-0.02042629
2001-10-08 00:00:00+00:00,-0.03946188
2001-10-09 00:00:00+00:00,-0.06678866
2001-10-10 00:00:00+00:00,-0.02365184
2001-10-11 00:00:00+00:00,0.01722488
2001-10-12 00:00:00+00:00,-0.04273504
2001-10-15 00:00:00+00:00,-0.01842871
2001-10-16 00:00:00+00:00,0.03330069
2001-10-17 00:00:00+00:00,0.04922780
2001-10-18 00:00:00+00:00,-0.01320755
2001-10-19 00:00:00+00:00,-0.05597723
2001-10-22 00:00:00+00:00,-0.04381694
2001-10-23 00:00:00+00:00,0.01393035
2001-10-24 00:00:00+00:00,-0.02373887
2001-10-25 00:00:00+00:00,-0.02505010
2001-10-26 00:00:00+00:00,0.01724138
2001-10-29 00:00:00+00:00,0.00502513
2001-10-30 00:00:00+00:00,0.00400802
2001-10-31 00:00:00+00:00,0.03592814
2001-11-01 00:00:00+00:00,0.01866405
2001-11-02 00:00:00+00:00,-0.03599222
2001-11-05 00:00:00+00:00,-0.02472799
2001-11-06 00:00:00+00:00,-0.00500501
2001-11-07 00:00:00+00:00,0.09729188
2001-11-08 00:00:00+00:00,0.11387560
2001-11-09 00:00:00+00:00,0.10416667
2001-11-12 00:00:00+00:00,0.00429553
2001-11-13 00:00:00+00:00,0.08404803
2001-11-14 00:00:00+00:00,-0.01563786
2001-11-15 00:00:00+00:00,0.05490849
2001-11-16 00:00:00+00:00,0.07467532
2001-11-19 00:00:00+00:00,0.00941176
2001-11-20 00:00:00+00:00,-0.00860047
2001-11-21 00:00:00+00:00,-0.01179245
2001-11-26 00:00:00+00:00,0.06629834
2001-11-27 00:00:00+00:00,-0.03831418
2001-11-28 00:00:00+00:00,0.01010886
2001-11-29 00:00:00+00:00,0.08185328
2001-11-30 00:00:00+00:00,-0.00370645
2001-12-03 00:00:00+00:00,-0.04630321
2001-12-04 00:00:00+00:00,-0.06503443
2001-12-05 00:00:00+00:00,0.02357362
2001-12-06 00:00:00+00:00,0.00078186
2001-12-07 00:00:00+00:00,-0.04929577
2001-12-10 00:00:00+00:00,-0.03772071
2001-12-11 00:00:00+00:00,0.10401310
2001-12-12 00:00:00+00:00,-0.00542636
2001-12-13 00:00:00+00:00,0.00467654
2001-12-14 00:00:00+00:00,0.05909798
2001-12-17 00:00:00+00:00,-0.01435045
2001-12-18 00:00:00+00:00,-0.03422053
2001-12-19 00:00:00+00:00,-0.02554180
2001-12-20 00:00:00+00:00,-0.00705882
2001-12-21 00:00:00+00:00,-0.00157356
2001-12-27 00:00:00+00:00,0.03946330
2001-12-28 00:00:00+00:00,0.00542215
2002-01-02 00:00:00+00:00,-0.02235929
2002-01-03 00:00:00+00:00,-0.00468019
2002-01-04 00:00:00+00:00,0.14084507
2002-01-07 00:00:00+00:00,0.03660322
2002-01-08 00:00:00+00:00,-0.03306973
2002-01-09 00:00:00+00:00,0.01389905
2002-01-10 00:00:00+00:00,-0.03340595
2002-01-11 00:00:00+00:00,-0.01914580
2002-01-14 00:00:00+00:00,-0.08023774
2002-01-15 00:00:00+00:00,0.00850077
2002-01-16 00:00:00+00:00,0.04468413
2002-01-17 00:00:00+00:00,-0.02562170
2002-01-18 00:00:00+00:00,-0.05190840
2002-01-22 00:00:00+00:00,0.07131661
2002-01-23 00:00:00+00:00,0.04087812
2002-01-24 00:00:00+00:00,-0.04231626
2002-01-25 00:00:00+00:00,0.02803030
2002-01-28 00:00:00+00:00,-0.00447761
2002-01-29 00:00:00+00:00,0.00149477
2002-01-30 00:00:00+00:00,0.03582090
2002-01-31 00:00:00+00:00,-0.03299120
2002-02-01 00:00:00+00:00,0.01043219
2002-02-04 00:00:00+00:00,0.07111111
2002-02-05 00:00:00+00:00,-0.02650430
2002-02-06 00:00:00+00:00,0.01957941
2002-02-07 00:00:00+00:00,0.06958393
2002-02-08 00:00:00+00:00,0.02077562
2002-02-11 00:00:00+00:00,0.03289925
2002-02-12 00:00:00+00:00,-0.01147099
2002-02-13 00:00:00+00:00,-0.01362398
2002-02-14 00:00:00+00:00,-0.01440329
2002-02-15 00:00:00+00:00,0.03097041
2002-02-19 00:00:00+00:00,-0.04703476
2002-02-20 00:00:00+00:00,-0.05446927
2002-02-21 00:00:00+00:00,0.00071788
2002-02-22 00:00:00+00:00,0.04881551
2002-02-25 00:00:00+00:00,0.03013315
2002-02-26 00:00:00+00:00,0.02829538
2002-02-27 00:00:00+00:00,-0.02999318
2002-02-28 00:00:00+00:00,0.00415225
2002-03-01 00:00:00+00:00,0.06482759
2002-03-04 00:00:00+00:00,-0.00334448
2002-03-05 00:00:00+00:00,-0.02079142
2002-03-06 00:00:00+00:00,0.01491525
2002-03-07 00:00:00+00:00,0.05172087
2002-03-08 00:00:00+00:00,0.00328731
2002-03-11 00:00:00+00:00,0.03543307
2002-03-12 00:00:00+00:00,0.00451613
2002-03-13 00:00:00+00:00,0.00451031
2002-03-14 00:00:00+00:00,-0.00706033
2002-03-15 00:00:00+00:00,-0.00969619
2002-03-18 00:00:00+00:00,-0.02014295
2002-03-19 00:00:00+00:00,-0.00853018
2002-03-20 00:00:00+00:00,-0.03162055
2002-03-21 00:00:00+00:00,0.00133779
2002-03-22 00:00:00+00:00,0.03271028
2002-03-25 00:00:00+00:00,-0.06044678
2002-03-26 00:00:00+00:00,-0.02369668
2002-03-27 00:00:00+00:00,0.04520548
2002-03-28 00:00:00+00:00,-0.01340483
2002-04-01 00:00:00+00:00,0.01349528
2002-04-02 00:00:00+00:00,-0.02278820
2002-04-03 00:00:00+00:00,-0.01221167
2002-04-04 00:00:00+00:00,0.04027304
2002-04-05 00:00:00+00:00,0.05566734
2002-04-08 00:00:00+00:00,-0.03667322
2002-04-09 00:00:00+00:00,-0.02004008
2002-04-10 00:00:00+00:00,-0.04110512
2002-04-11 00:00:00+00:00,0.01234568
2002-04-12 00:00:00+00:00,0.03620219
2002-04-15 00:00:00+00:00,-0.01342282
2002-04-16 00:00:00+00:00,0.01079622
2002-04-17 00:00:00+00:00,0.07526882
2002-04-18 00:00:00+00:00,0.03708523
2002-04-19 00:00:00+00:00,-0.03399615
2002-04-22 00:00:00+00:00,0.00454250
2002-04-23 00:00:00+00:00,0.01616031
2002-04-24 00:00:00+00:00,-0.03658537
2002-04-25 00:00:00+00:00,-0.03265839
2002-04-26 00:00:00+00:00,0.00331785
2002-04-29 00:00:00+00:00,-0.04431217
2002-04-30 00:00:00+00:00,0.04406780
2002-05-01 00:00:00+00:00,-0.05960265
2002-05-02 00:00:00+00:00,0.02252560
2002-05-03 00:00:00+00:00,-0.00741740
2002-05-06 00:00:00+00:00,-0.02699055
2002-05-07 00:00:00+00:00,0.00206186
2002-05-08 00:00:00+00:00,0.01646091
2002-05-09 00:00:00+00:00,0.03461999
2002-05-10 00:00:00+00:00,-0.00467914
2002-05-13 00:00:00+00:00,0.05425318
2002-05-14 00:00:00+00:00,-0.00845804
2002-05-15 00:00:00+00:00,-0.00719895
2002-05-16 00:00:00+00:00,0.01560468
2002-05-17 00:00:00+00:00,-0.00576184
2002-05-20 00:00:00+00:00,-0.01666667
2002-05-21 00:00:00+00:00,0.02454780
2002-05-22 00:00:00+00:00,-0.03569152
2002-05-23 00:00:00+00:00,0.00388601
2002-05-24 00:00:00+00:00,-0.02003878
2002-05-28 00:00:00+00:00,0.01895425
2002-05-29 00:00:00+00:00,0.02916397
