Date,COCOA_LDN
2001-01-05 00:00:00+00:00,0.08635579
2001-01-08 00:00:00+00:00,0.03517588
2001-01-09 00:00:00+00:00,-0.00327869
2001-01-10 00:00:00+00:00,-0.01311475
2001-01-11 00:00:00+00:00,0.05756579
2001-01-12 00:00:00+00:00,0.06720000
2001-01-15 00:00:00+00:00,0.08906250
2001-01-16 00:00:00+00:00,0.01347305
2001-01-17 00:00:00+00:00,0.06824926
2001-01-18 00:00:00+00:00,0.14203730
2001-01-19 00:00:00+00:00,-0.09383378
2001-01-22 00:00:00+00:00,0.06601124
2001-01-23 00:00:00+00:00,-0.01360544
2001-01-24 00:00:00+00:00,0.04539202
2001-01-25 00:00:00+00:00,0.04043127
2001-01-26 00:00:00+00:00,0.05416116
2001-01-29 00:00:00+00:00,0.05806452
2001-01-30 00:00:00+00:00,-0.02267003
2001-01-31 00:00:00+00:00,-0.05852417
2001-02-01 00:00:00+00:00,0.02486911
2001-02-02 00:00:00+00:00,0.01679587
2001-02-05 00:00:00+00:00,-0.00891720
2001-02-06 00:00:00+00:00,0.05102041
2001-02-07 00:00:00+00:00,-0.02871411
2001-02-08 00:00:00+00:00,-0.01776650
2001-02-09 00:00:00+00:00,-0.00767263
2001-02-12 00:00:00+00:00,0.03589744
2001-02-13 00:00:00+00:00,0.05303030
2001-02-14 00:00:00+00:00,0.01108374
2001-02-15 00:00:00+00:00,-0.01593137
2001-02-16 00:00:00+00:00,0.08765432
2001-02-19 00:00:00+00:00,0.06279621
2001-02-20 00:00:00+00:00,0.01956272
2001-02-21 00:00:00+00:00,0.02057143
2001-02-22 00:00:00+00:00,0.00227273
2001-02-23 00:00:00+00:00,-0.01478953
2001-02-26 00:00:00+00:00,-0.07885714
2001-02-27 00:00:00+00:00,0.00352941
2001-02-28 00:00:00+00:00,0.05861665
2001-03-01 00:00:00+00:00,-0.02059497
2001-03-02 00:00:00+00:00,-0.03600465
2001-03-05 00:00:00+00:00,0.04137116
2001-03-06 00:00:00+00:00,-0.08930670
2001-03-07 00:00:00+00:00,0.00247525
2001-03-08 00:00:00+00:00,-0.03194103
2001-03-09 00:00:00+00:00,0.02992323
2001-03-12 00:00:00+00:00,-0.04528764
2001-03-13 00:00:00+00:00,-0.00247831
2001-03-14 00:00:00+00:00,-0.03813038
2001-03-15 00:00:00+00:00,-0.05099502
2001-03-16 00:00:00+00:00,0.02043423
2001-03-19 00:00:00+00:00,-0.00250313
2001-03-20 00:00:00+00:00,-0.03250000
2001-03-21 00:00:00+00:00,-0.07760814
2001-03-22 00:00:00+00:00,0.14266843
2001-03-23 00:00:00+00:00,0.04685573
2001-03-26 00:00:00+00:00,0.04698795
2001-03-27 00:00:00+00:00,-0.00705882
2001-03-28 00:00:00+00:00,-0.01770956
2001-03-29 00:00:00+00:00,0.01189061
2001-03-30 00:00:00+00:00,0.06493506
2001-04-02 00:00:00+00:00,-0.01826484
2001-04-03 00:00:00+00:00,-0.03114187
2001-04-04 00:00:00+00:00,-0.04449649
2001-04-05 00:00:00+00:00,0.00119760
2001-04-06 00:00:00+00:00,0.01315789
2001-04-09 00:00:00+00:00,-0.06064209
2001-04-10 00:00:00+00:00,-0.00858896
2001-04-11 00:00:00+00:00,0.00862069
2001-04-12 00:00:00+00:00,0.01226994
2001-04-17 00:00:00+00:00,-0.06829268
2001-04-18 00:00:00+00:00,0.01641414
2001-04-19 00:00:00+00:00,-0.05513784
2001-04-20 00:00:00+00:00,0.04639175
2001-04-23 00:00:00+00:00,0.00377834
2001-04-24 00:00:00+00:00,-0.00376884
2001-04-25 00:00:00+00:00,0.01509434
2001-04-26 00:00:00+00:00,0.02247191
2001-04-27 00:00:00+00:00,-0.01604938
2001-04-30 00:00:00+00:00,-0.03985056
2001-05-01 00:00:00+00:00,-0.01397713
2001-05-02 00:00:00+00:00,-0.03329065
2001-05-03 00:00:00+00:00,0.03125000
2001-05-04 00:00:00+00:00,-0.01794872
2001-05-08 00:00:00+00:00,0.09961190
2001-05-09 00:00:00+00:00,-0.00373598
2001-05-10 00:00:00+00:00,0.02962963
2001-05-11 00:00:00+00:00,0.01093560
2001-05-14 00:00:00+00:00,-0.01570048
2001-05-15 00:00:00+00:00,0.03527981
2001-05-16 00:00:00+00:00,-0.02115159
2001-05-17 00:00:00+00:00,-0.05282113
2001-05-18 00:00:00+00:00,0.00615764
2001-05-21 00:00:00+00:00,-0.01101591
2001-05-22 00:00:00+00:00,-0.03580247
2001-05-23 00:00:00+00:00,0.03254068
2001-05-24 00:00:00+00:00,-0.02463054
2001-05-25 00:00:00+00:00,-0.07329193
2001-05-29 00:00:00+00:00,-0.02551020
2001-05-30 00:00:00+00:00,-0.10219922
2001-05-31 00:00:00+00:00,0.00000000
2001-06-01 00:00:00+00:00,-0.01628223
2001-06-04 00:00:00+00:00,-0.02049180
2001-06-05 00:00:00+00:00,0.02213001
2001-06-06 00:00:00+00:00,0.02592087
2001-06-07 00:00:00+00:00,-0.06334232
2001-06-08 00:00:00+00:00,0.01949861
2001-06-11 00:00:00+00:00,0.03443526
2001-06-12 00:00:00+00:00,-0.03929539
2001-06-13 00:00:00+00:00,0.03314917
2001-06-14 00:00:00+00:00,-0.02861035
2001-06-15 00:00:00+00:00,-0.00138122
2001-06-18 00:00:00+00:00,0.00277008
2001-06-19 00:00:00+00:00,-0.04709141
2001-06-20 00:00:00+00:00,-0.06647808
2001-06-21 00:00:00+00:00,-0.01313869
2001-06-22 00:00:00+00:00,0.04698972
2001-06-25 00:00:00+00:00,-0.05164993
2001-06-26 00:00:00+00:00,0.03976436
2001-06-27 00:00:00+00:00,0.03193033
2001-06-28 00:00:00+00:00,0.02714286
2001-06-29 00:00:00+00:00,0.04781997
2001-07-02 00:00:00+00:00,-0.00689655
2001-07-03 00:00:00+00:00,-0.01103448
2001-07-04 00:00:00+00:00,-0.02225313
2001-07-05 00:00:00+00:00,0.00140647
2001-07-06 00:00:00+00:00,0.02250352
2001-07-09 00:00:00+00:00,-0.04867872
2001-07-10 00:00:00+00:00,-0.05118087
2001-07-11 00:00:00+00:00,0.01018923
2001-07-12 00:00:00+00:00,-0.03890490
2001-07-13 00:00:00+00:00,0.03225806
2001-07-16 00:00:00+00:00,-0.01726619
2001-07-17 00:00:00+00:00,0.02608696
2001-07-18 00:00:00+00:00,-0.02683616
2001-07-19 00:00:00+00:00,0.06151645
2001-07-20 00:00:00+00:00,0.01250000
2001-07-23 00:00:00+00:00,-0.02071823
2001-07-24 00:00:00+00:00,-0.00836820
2001-07-25 00:00:00+00:00,-0.00559441
2001-07-26 00:00:00+00:00,-0.00561798
2001-07-27 00:00:00+00:00,-0.03661972
2001-07-30 00:00:00+00:00,0.01719198
2001-07-31 00:00:00+00:00,0.05397727
2001-08-01 00:00:00+00:00,-0.03457815
2001-08-02 00:00:00+00:00,0.00281690
2001-08-03 00:00:00+00:00,0.00421348
2001-08-06 00:00:00+00:00,0.08988764
2001-08-07 00:00:00+00:00,0.03221477
2001-08-08 00:00:00+00:00,-0.00529101
2001-08-09 00:00:00+00:00,0.04111406
2001-08-10 00:00:00+00:00,-0.02597403
2001-08-13 00:00:00+00:00,0.00263158
2001-08-14 00:00:00+00:00,-0.00394218
2001-08-15 00:00:00+00:00,0.01973684
2001-08-16 00:00:00+00:00,0.00521512
2001-08-17 00:00:00+00:00,-0.02470741
2001-08-20 00:00:00+00:00,-0.01710526
2001-08-21 00:00:00+00:00,-0.02257636
2001-08-22 00:00:00+00:00,-0.00000000
2001-08-23 00:00:00+00:00,-0.03753351
2001-08-24 00:00:00+00:00,0.01639344
2001-08-28 00:00:00+00:00,-0.00135501
2001-08-29 00:00:00+00:00,-0.04607046
2001-08-30 00:00:00+00:00,-0.03606103
2001-08-31 00:00:00+00:00,0.00846262
2001-09-03 00:00:00+00:00,-0.02664797
2001-09-04 00:00:00+00:00,-0.02844950
2001-09-05 00:00:00+00:00,-0.05346821
2001-09-06 00:00:00+00:00,0.02074074
2001-09-07 00:00:00+00:00,0.02201142
2001-09-10 00:00:00+00:00,0.00581395
2001-09-11 00:00:00+00:00,0.04492754
2001-09-12 00:00:00+00:00,-0.00141643
2001-09-13 00:00:00+00:00,0.02127660
2001-09-14 00:00:00+00:00,0.03098592
2001-09-17 00:00:00+00:00,-0.00683060
2001-09-18 00:00:00+00:00,-0.01232877
2001-09-19 00:00:00+00:00,0.02896552
2001-09-20 00:00:00+00:00,0.08707483
2001-09-21 00:00:00+00:00,-0.01044386
2001-09-24 00:00:00+00:00,-0.00787402
2001-09-25 00:00:00+00:00,-0.00527009
2001-09-26 00:00:00+00:00,0.01849406
2001-09-27 00:00:00+00:00,0.05366492
2001-09-28 00:00:00+00:00,0.07397959
2001-10-01 00:00:00+00:00,0.00000000
2001-10-02 00:00:00+00:00,-0.00123001
2001-10-03 00:00:00+00:00,0.01230012
2001-10-04 00:00:00+00:00,0.04767726
2001-10-05 00:00:00+00:00,-0.02028640
2001-10-08 00:00:00+00:00,-0.06987952
2001-10-09 00:00:00+00:00,-0.06367041
2001-10-10 00:00:00+00:00,0.03612903
2001-10-11 00:00:00+00:00,-0.00506971
2001-10-12 00:00:00+00:00,-0.02922490
2001-10-15 00:00:00+00:00,-0.01419355
2001-10-16 00:00:00+00:00,0.02337662
2001-10-17 00:00:00+00:00,0.05519897
2001-10-18 00:00:00+00:00,-0.02875000
2001-10-19 00:00:00+00:00,-0.03548796
2001-10-22 00:00:00+00:00,-0.02709677
2001-10-23 00:00:00+00:00,0.02872063
2001-10-24 00:00:00+00:00,-0.02061856
2001-10-25 00:00:00+00:00,-0.02473958
2001-10-26 00:00:00+00:00,0.00131579
2001-10-29 00:00:00+00:00,-0.02631579
2001-10-30 00:00:00+00:00,0.00800000
2001-10-31 00:00:00+00:00,0.03320053
2001-11-01 00:00:00+00:00,-0.00130719
2001-11-02 00:00:00+00:00,-0.02748691
2001-11-05 00:00:00+00:00,-0.00664011
2001-11-06 00:00:00+00:00,-0.00133333
2001-11-07 00:00:00+00:00,0.11200000
2001-11-08 00:00:00+00:00,0.16393443
2001-11-09 00:00:00+00:00,0.01748252
2001-11-12 00:00:00+00:00,-0.00924855
2001-11-13 00:00:00+00:00,0.11382114
2001-11-14 00:00:00+00:00,-0.00987925
2001-11-15 00:00:00+00:00,0.04966887
2001-11-16 00:00:00+00:00,0.04843918
2001-11-19 00:00:00+00:00,0.03781513
2001-11-20 00:00:00+00:00,-0.02268041
2001-11-21 00:00:00+00:00,-0.00104275
2001-11-22 00:00:00+00:00,0.00208551
2001-11-23 00:00:00+00:00,0.00312500
2001-11-26 00:00:00+00:00,0.04677755
2001-11-27 00:00:00+00:00,-0.01928934
2001-11-28 00:00:00+00:00,0.00512821
2001-11-29 00:00:00+00:00,0.06850716
2001-11-30 00:00:00+00:00,-0.00790514
2001-12-03 00:00:00+00:00,-0.03769841
2001-12-04 00:00:00+00:00,-0.04141414
2001-12-05 00:00:00+00:00,0.01135191
2001-12-06 00:00:00+00:00,0.00407375
2001-12-07 00:00:00+00:00,-0.06160164
2001-12-10 00:00:00+00:00,-0.04872881
2001-12-11 00:00:00+00:00,0.11713666
2001-12-12 00:00:00+00:00,-0.00308325
2001-12-13 00:00:00+00:00,0.02812500
2001-12-14 00:00:00+00:00,0.02634245
2001-12-17 00:00:00+00:00,-0.00800000
2001-12-18 00:00:00+00:00,-0.02008032
2001-12-19 00:00:00+00:00,-0.03048780
2001-12-20 00:00:00+00:00,-0.00618557
2001-12-21 00:00:00+00:00,0.00620476
2001-12-24 00:00:00+00:00,0.00000000
2001-12-27 00:00:00+00:00,0.01341589
2001-12-28 00:00:00+00:00,0.00615385
2001-12-31 00:00:00+00:00,0.00000000
2002-01-02 00:00:00+00:00,0.00204499
2002-01-03 00:00:00+00:00,-0.01022495
2002-01-04 00:00:00+00:00,0.11305242
2002-01-07 00:00:00+00:00,0.03018500
2002-01-08 00:00:00+00:00,-0.02588686
2002-01-09 00:00:00+00:00,0.01747573
2002-01-10 00:00:00+00:00,-0.03653846
2002-01-11 00:00:00+00:00,-0.01467710
2002-01-14 00:00:00+00:00,-0.07783251
2002-01-15 00:00:00+00:00,0.02868852
2002-01-16 00:00:00+00:00,0.03838384
2002-01-17 00:00:00+00:00,-0.01883053
2002-01-18 00:00:00+00:00,-0.03200000
2002-01-21 00:00:00+00:00,-0.00508130
2002-01-22 00:00:00+00:00,0.05906314
2002-01-23 00:00:00+00:00,0.04253215
2002-01-24 00:00:00+00:00,-0.03297769
2002-01-25 00:00:00+00:00,0.03349754
2002-01-28 00:00:00+00:00,0.00193611
2002-01-29 00:00:00+00:00,-0.00290135
2002-01-30 00:00:00+00:00,0.03003876
2002-01-31 00:00:00+00:00,-0.02194656
2002-02-01 00:00:00+00:00,0.00000000
2002-02-04 00:00:00+00:00,0.06653809
2002-02-05 00:00:00+00:00,-0.02427638
2002-02-06 00:00:00+00:00,0.03305005
2002-02-07 00:00:00+00:00,0.05849582
2002-02-08 00:00:00+00:00,0.02164112
2002-02-11 00:00:00+00:00,0.01784121
2002-02-12 00:00:00+00:00,-0.02122016
2002-02-13 00:00:00+00:00,-0.01697945
2002-02-14 00:00:00+00:00,0.00450450
2002-02-15 00:00:00+00:00,0.01527403
2002-02-18 00:00:00+00:00,0.00000000
2002-02-19 00:00:00+00:00,-0.03300624
2002-02-20 00:00:00+00:00,-0.03807797
2002-02-21 00:00:00+00:00,0.00185014
2002-02-22 00:00:00+00:00,0.03508772
2002-02-25 00:00:00+00:00,0.04174229
2002-02-26 00:00:00+00:00,0.02311111
2002-02-27 00:00:00+00:00,-0.01581722
2002-02-28 00:00:00+00:00,0.01415929
2002-03-01 00:00:00+00:00,0.04305800
2002-03-04 00:00:00+00:00,-0.00343938
2002-03-05 00:00:00+00:00,-0.01808786
2002-03-06 00:00:00+00:00,0.00956522
2002-03-07 00:00:00+00:00,0.04405169
2002-03-08 00:00:00+00:00,0.01098901
2002-03-11 00:00:00+00:00,0.02689076
2002-03-12 00:00:00+00:00,0.02479339
2002-03-13 00:00:00+00:00,-0.00081766
2002-03-14 00:00:00+00:00,0.02361564
2002-03-15 00:00:00+00:00,-0.00477327
2002-03-18 00:00:00+00:00,-0.01913876
2002-03-19 00:00:00+00:00,-0.01368760
2002-03-20 00:00:00+00:00,-0.02998379
2002-03-21 00:00:00+00:00,0.00082305
2002-03-22 00:00:00+00:00,0.04029605
2002-03-25 00:00:00+00:00,-0.04838710
2002-03-26 00:00:00+00:00,-0.02312139
2002-03-27 00:00:00+00:00,0.03258145
2002-03-28 00:00:00+00:00,0.00082237
2002-04-02 00:00:00+00:00,-0.01891447
2002-04-03 00:00:00+00:00,-0.01578073
2002-04-04 00:00:00+00:00,0.02596315
2002-04-05 00:00:00+00:00,0.05289256
2002-04-08 00:00:00+00:00,-0.05475040
2002-04-09 00:00:00+00:00,-0.02398677
2002-04-10 00:00:00+00:00,-0.02761506
2002-04-11 00:00:00+00:00,0.00084818
2002-04-12 00:00:00+00:00,0.03983051
2002-04-15 00:00:00+00:00,-0.01496259
2002-04-16 00:00:00+00:00,0.00251046
2002-04-17 00:00:00+00:00,0.04096990
2002-04-18 00:00:00+00:00,0.00163666
2002-04-19 00:00:00+00:00,-0.00490196
2002-04-22 00:00:00+00:00,0.00820345
2002-04-23 00:00:00+00:00,0.01553557
2002-04-24 00:00:00+00:00,-0.01298701
2002-04-25 00:00:00+00:00,-0.00571895
2002-04-26 00:00:00+00:00,0.00327869
2002-04-29 00:00:00+00:00,-0.02209493
2002-04-30 00:00:00+00:00,0.02483444
2002-05-01 00:00:00+00:00,-0.04081633
2002-05-02 00:00:00+00:00,0.01752922
2002-05-03 00:00:00+00:00,-0.00248344
2002-05-07 00:00:00+00:00,-0.02899751
2002-05-08 00:00:00+00:00,0.02350966
2002-05-09 00:00:00+00:00,0.01077047
2002-05-10 00:00:00+00:00,-0.01899257
