Date,CHFJPY
2022-05-26 00:00:00+00:00,0.00290796
2022-05-27 00:00:00+00:00,0.00207406
2022-05-31 00:00:00+00:00,0.02233858
2022-06-01 00:00:00+00:00,0.01520063
2022-06-02 00:00:00+00:00,0.00458495
2022-06-03 00:00:00+00:00,0.00586521
2022-06-06 00:00:00+00:00,-0.00007356
2022-06-07 00:00:00+00:00,0.00591953
2022-06-08 00:00:00+00:00,0.01360619
2022-06-09 00:00:00+00:00,-0.00313274
2022-06-10 00:00:00+00:00,-0.01557939
2022-06-13 00:00:00+00:00,-0.02055449
2022-06-14 00:00:00+00:00,0.00319584
2022-06-15 00:00:00+00:00,-0.00777893
2022-06-16 00:00:00+00:00,0.03697091
2022-06-17 00:00:00+00:00,0.03106293
2022-06-20 00:00:00+00:00,0.00377386
2022-06-21 00:00:00+00:00,0.02674735
2022-06-22 00:00:00+00:00,0.00686701
2022-06-23 00:00:00+00:00,-0.01827354
2022-06-24 00:00:00+00:00,0.00954280
2022-06-27 00:00:00+00:00,0.00737118
2022-06-28 00:00:00+00:00,0.01112170
2022-06-29 00:00:00+00:00,0.00789945
2022-06-30 00:00:00+00:00,-0.01077224
2022-07-01 00:00:00+00:00,-0.01726684
2022-07-04 00:00:00+00:00,0.00000000
2022-07-05 00:00:00+00:00,-0.01231020
2022-07-06 00:00:00+00:00,-0.00124920
2022-07-07 00:00:00+00:00,-0.00460731
2022-07-08 00:00:00+00:00,-0.00458190
2022-07-11 00:00:00+00:00,0.01083486
2022-07-12 00:00:00+00:00,-0.01163289
2022-07-13 00:00:00+00:00,0.01363963
2022-07-14 00:00:00+00:00,0.01422409
2022-07-15 00:00:00+00:00,0.00630044
2022-07-18 00:00:00+00:00,-0.00603387
2022-07-19 00:00:00+00:00,0.01911031
2022-07-20 00:00:00+00:00,-0.00553822
2022-07-21 00:00:00+00:00,-0.00123027
2022-07-22 00:00:00+00:00,-0.01146595
2022-07-25 00:00:00+00:00,0.00562493
2022-07-26 00:00:00+00:00,0.00303372
2022-07-27 00:00:00+00:00,0.00426176
2022-07-28 00:00:00+00:00,-0.02274005
2022-07-29 00:00:00+00:00,-0.00789305
2022-08-01 00:00:00+00:00,-0.01977441
2022-08-02 00:00:00+00:00,0.00378569
2022-08-03 00:00:00+00:00,0.00564870
2022-08-04 00:00:00+00:00,-0.00147106
2022-08-05 00:00:00+00:00,0.01741410
2022-08-08 00:00:00+00:00,0.00850867
2022-08-09 00:00:00+00:00,0.00971287
2022-08-10 00:00:00+00:00,-0.00924293
2022-08-11 00:00:00+00:00,0.00092153
2022-08-12 00:00:00+00:00,0.00935275
2022-08-15 00:00:00+00:00,-0.01407010
2022-08-16 00:00:00+00:00,0.00745792
2022-08-17 00:00:00+00:00,0.00916457
2022-08-18 00:00:00+00:00,0.00193723
2022-08-19 00:00:00+00:00,0.00886731
2022-08-22 00:00:00+00:00,-0.00245218
2022-08-23 00:00:00+00:00,-0.00936481
2022-08-24 00:00:00+00:00,-0.00179717
2022-08-25 00:00:00+00:00,-0.00190456
2022-08-26 00:00:00+00:00,0.00776672
2022-08-29 00:00:00+00:00,0.01519041
2022-08-30 00:00:00+00:00,-0.01193384
2022-08-31 00:00:00+00:00,-0.00463369
2022-09-01 00:00:00+00:00,0.00925372
2022-09-02 00:00:00+00:00,0.00217132
2022-09-05 00:00:00+00:00,0.00000000
2022-09-06 00:00:00+00:00,0.03036451
2022-09-07 00:00:00+00:00,0.03032171
2022-09-08 00:00:00+00:00,0.01204942
2022-09-09 00:00:00+00:00,0.00408163
2022-09-12 00:00:00+00:00,0.01447568
2022-09-13 00:00:00+00:00,0.00902346
2022-09-14 00:00:00+00:00,-0.01284269
2022-09-15 00:00:00+00:00,0.00977418
2022-09-16 00:00:00+00:00,-0.01626425
2022-09-19 00:00:00+00:00,0.00324555
2022-09-20 00:00:00+00:00,0.00827060
2022-09-21 00:00:00+00:00,0.00171429
2022-09-22 00:00:00+00:00,-0.04658583
2022-09-23 00:00:00+00:00,0.00426557
2022-09-26 00:00:00+00:00,-0.00611096
2022-09-27 00:00:00+00:00,0.00953857
2022-09-28 00:00:00+00:00,0.02124889
2022-09-29 00:00:00+00:00,0.00094957
2022-09-30 00:00:00+00:00,-0.01125271
2022-10-03 00:00:00+00:00,-0.01353286
2022-10-04 00:00:00+00:00,0.01846230
2022-10-05 00:00:00+00:00,-0.00102041
2022-10-06 00:00:00+00:00,-0.00877850
2022-10-07 00:00:00+00:00,-0.00382801
2022-10-10 00:00:00+00:00,-0.00475978
2022-10-11 00:00:00+00:00,0.00676302
2022-10-12 00:00:00+00:00,0.01307100
2022-10-13 00:00:00+00:00,0.00319565
2022-10-14 00:00:00+00:00,0.00672098
2022-10-17 00:00:00+00:00,0.02256504
2022-10-18 00:00:00+00:00,0.00541933
2022-10-19 00:00:00+00:00,-0.01231108
2022-10-20 00:00:00+00:00,0.00641133
2022-10-21 00:00:00+00:00,-0.02767089
2022-10-24 00:00:00+00:00,0.01655865
2022-10-25 00:00:00+00:00,-0.00026923
2022-10-26 00:00:00+00:00,-0.00467856
2022-10-27 00:00:00+00:00,-0.01079513
2022-10-28 00:00:00+00:00,0.00793839
2022-10-31 00:00:00+00:00,0.00499983
2022-11-01 00:00:00+00:00,-0.00306614
2022-11-02 00:00:00+00:00,-0.01268941
2022-11-03 00:00:00+00:00,-0.01093601
2022-11-04 00:00:00+00:00,0.01642984
2022-11-07 00:00:00+00:00,0.01060514
2022-11-08 00:00:00+00:00,-0.00953858
2022-11-09 00:00:00+00:00,0.01500525
2022-11-10 00:00:00+00:00,-0.02770307
2022-11-11 00:00:00+00:00,0.00644260
2022-11-14 00:00:00+00:00,0.01858648
2022-11-15 00:00:00+00:00,-0.01376873
2022-11-16 00:00:00+00:00,0.00033899
2022-11-17 00:00:00+00:00,-0.00342350
2022-11-18 00:00:00+00:00,-0.00078093
2022-11-21 00:00:00+00:00,0.01338406
2022-11-22 00:00:00+00:00,0.00111359
2022-11-23 00:00:00+00:00,-0.00411439
2022-11-24 00:00:00+00:00,0.00000000
2022-11-25 00:00:00+00:00,-0.01047616
2022-11-28 00:00:00+00:00,-0.01233142
2022-11-29 00:00:00+00:00,-0.01285338
2022-11-30 00:00:00+00:00,0.00870433
2022-12-01 00:00:00+00:00,-0.02124015
2022-12-02 00:00:00+00:00,-0.01450731
2022-12-05 00:00:00+00:00,0.02193472
2022-12-06 00:00:00+00:00,0.00507054
2022-12-07 00:00:00+00:00,-0.00375060
2022-12-08 00:00:00+00:00,0.01254870
2022-12-09 00:00:00+00:00,0.00325454
2022-12-12 00:00:00+00:00,0.01118369
2022-12-13 00:00:00+00:00,-0.01632542
2022-12-14 00:00:00+00:00,0.00755028
2022-12-15 00:00:00+00:00,0.02636258
2022-12-16 00:00:00+00:00,-0.02875464
2022-12-19 00:00:00+00:00,0.01221808
2022-12-20 00:00:00+00:00,-0.06361963
2022-12-21 00:00:00+00:00,0.01037476
2022-12-22 00:00:00+00:00,-0.00789834
2022-12-23 00:00:00+00:00,0.00109247
2022-12-27 00:00:00+00:00,0.01968726
2022-12-28 00:00:00+00:00,0.01457716
2022-12-29 00:00:00+00:00,-0.00668190
2022-12-30 00:00:00+00:00,-0.03442526
2023-01-03 00:00:00+00:00,-0.02622742
2023-01-04 00:00:00+00:00,0.04079805
2023-01-05 00:00:00+00:00,-0.00519517
2023-01-06 00:00:00+00:00,0.00105582
2023-01-09 00:00:00+00:00,0.00956803
2023-01-10 00:00:00+00:00,0.00343113
2023-01-11 00:00:00+00:00,-0.01495928
2023-01-12 00:00:00+00:00,-0.04134385
2023-01-13 00:00:00+00:00,-0.01762273
2023-01-16 00:00:00+00:00,0.00000000
2023-01-17 00:00:00+00:00,0.01727141
2023-01-18 00:00:00+00:00,0.01859645
2023-01-19 00:00:00+00:00,-0.00277976
2023-01-20 00:00:00+00:00,0.00635215
2023-01-23 00:00:00+00:00,0.01262851
2023-01-24 00:00:00+00:00,-0.01056873
2023-01-25 00:00:00+00:00,0.00373121
2023-01-26 00:00:00+00:00,0.00613627
2023-01-27 00:00:00+00:00,-0.00781443
2023-01-30 00:00:00+00:00,0.00053250
2023-01-31 00:00:00+00:00,0.01568433
2023-02-01 00:00:00+00:00,-0.00788677
2023-02-02 00:00:00+00:00,-0.01095794
2023-02-03 00:00:00+00:00,0.01130426
2023-02-06 00:00:00+00:00,0.01654295
2023-02-07 00:00:00+00:00,-0.00957055
2023-02-08 00:00:00+00:00,0.00944061
2023-02-09 00:00:00+00:00,-0.00129715
2023-02-10 00:00:00+00:00,-0.00536748
2023-02-13 00:00:00+00:00,0.02402561
2023-02-14 00:00:00+00:00,0.00587377
2023-02-15 00:00:00+00:00,0.01077765
2023-02-16 00:00:00+00:00,-0.00468772
2023-02-17 00:00:00+00:00,0.00359315
2023-02-20 00:00:00+00:00,0.00000000
2023-02-21 00:00:00+00:00,0.00679404
2023-02-22 00:00:00+00:00,-0.00890187
2023-02-23 00:00:00+00:00,-0.00970170
2023-02-24 00:00:00+00:00,0.01200389
2023-02-27 00:00:00+00:00,0.00741456
2023-02-28 00:00:00+00:00,-0.01157956
2023-03-01 00:00:00+00:00,0.00141697
2023-03-02 00:00:00+00:00,0.00490399
2023-03-03 00:00:00+00:00,-0.00103345
2023-03-06 00:00:00+00:00,0.01158062
2023-03-07 00:00:00+00:00,-0.00914822
2023-03-08 00:00:00+00:00,0.00286306
2023-03-09 00:00:00+00:00,-0.00530413
2023-03-10 00:00:00+00:00,0.01346918
2023-03-13 00:00:00+00:00,0.00500961
2023-03-14 00:00:00+00:00,0.00482959
2023-03-15 00:00:00+00:00,-0.04287081
2023-03-16 00:00:00+00:00,-0.00157123
2023-03-17 00:00:00+00:00,-0.01750585
2023-03-20 00:00:00+00:00,-0.01071706
2023-03-21 00:00:00+00:00,0.02934713
2023-03-22 00:00:00+00:00,-0.00429529
2023-03-23 00:00:00+00:00,-0.01028979
2023-03-24 00:00:00+00:00,-0.00619108
2023-03-27 00:00:00+00:00,0.02067822
2023-03-28 00:00:00+00:00,-0.01906891
2023-03-29 00:00:00+00:00,0.02926245
2023-03-30 00:00:00+00:00,0.00823460
2023-03-31 00:00:00+00:00,0.00294118
2023-04-03 00:00:00+00:00,-0.00214222
2023-04-04 00:00:00+00:00,0.00491180
2023-04-05 00:00:00+00:00,-0.00873076
2023-04-06 00:00:00+00:00,0.01438325
2023-04-10 00:00:00+00:00,0.01682783
2023-04-11 00:00:00+00:00,0.01610812
2023-04-12 00:00:00+00:00,0.00805578
2023-04-13 00:00:00+00:00,0.01129315
2023-04-14 00:00:00+00:00,0.00224576
2023-04-17 00:00:00+00:00,-0.00164066
2023-04-18 00:00:00+00:00,-0.00110590
2023-04-19 00:00:00+00:00,0.00865046
2023-04-20 00:00:00+00:00,0.00380596
2023-04-21 00:00:00+00:00,-0.00129957
2023-04-24 00:00:00+00:00,0.01287182
2023-04-25 00:00:00+00:00,-0.01944224
2023-04-26 00:00:00+00:00,0.00488490
2023-04-27 00:00:00+00:00,-0.00313312
2023-04-28 00:00:00+00:00,0.03402861
2023-05-01 00:00:00+00:00,0.01380534
2023-05-02 00:00:00+00:00,-0.00401764
2023-05-03 00:00:00+00:00,-0.00153740
2023-05-04 00:00:00+00:00,-0.02098268
2023-05-05 00:00:00+00:00,0.00009929
2023-05-08 00:00:00+00:00,0.00526002
2023-05-09 00:00:00+00:00,0.00141999
2023-05-10 00:00:00+00:00,-0.01289195
2023-05-11 00:00:00+00:00,-0.00647067
2023-05-12 00:00:00+00:00,0.00968805
2023-05-15 00:00:00+00:00,0.01235836
2023-05-16 00:00:00+00:00,0.00141587
2023-05-17 00:00:00+00:00,0.01201013
2023-05-18 00:00:00+00:00,0.00170074
2023-05-19 00:00:00+00:00,0.00388863
2023-05-22 00:00:00+00:00,0.01236058
2023-05-23 00:00:00+00:00,-0.00978835
2023-05-24 00:00:00+00:00,0.00052116
2023-05-25 00:00:00+00:00,0.00963855
2023-05-26 00:00:00+00:00,0.01309478
2023-05-29 00:00:00+00:00,0.00000000
2023-05-30 00:00:00+00:00,-0.01416476
2023-05-31 00:00:00+00:00,-0.01796543
2023-06-01 00:00:00+00:00,0.00340147
2023-06-02 00:00:00+00:00,0.01062265
2023-06-05 00:00:00+00:00,0.00285919
2023-06-06 00:00:00+00:00,-0.00395847
2023-06-07 00:00:00+00:00,0.00247066
2023-06-08 00:00:00+00:00,0.00548541
2023-06-09 00:00:00+00:00,-0.00116546
2023-06-12 00:00:00+00:00,-0.01217538
2023-06-13 00:00:00+00:00,0.01854447
2023-06-14 00:00:00+00:00,0.00113020
2023-06-15 00:00:00+00:00,0.02850579
2023-06-16 00:00:00+00:00,0.01499346
2023-06-19 00:00:00+00:00,0.00000000
2023-06-20 00:00:00+00:00,-0.01532470
2023-06-21 00:00:00+00:00,0.01716656
2023-06-22 00:00:00+00:00,0.01141971
2023-06-23 00:00:00+00:00,0.00817944
2023-06-26 00:00:00+00:00,0.00034465
2023-06-27 00:00:00+00:00,0.01249922
2023-06-28 00:00:00+00:00,-0.00326858
2023-06-29 00:00:00+00:00,0.00074836
2023-06-30 00:00:00+00:00,0.00264963
2023-07-03 00:00:00+00:00,0.00118292
2023-07-04 00:00:00+00:00,0.00136807
2023-07-05 00:00:00+00:00,-0.00671558
2023-07-06 00:00:00+00:00,0.00012483
2023-07-07 00:00:00+00:00,-0.01107368
2023-07-10 00:00:00+00:00,-0.00457939
2023-07-11 00:00:00+00:00,0.00031439
2023-07-12 00:00:00+00:00,0.00034576
2023-07-13 00:00:00+00:00,0.01382344
2023-07-14 00:00:00+00:00,0.00446373
2023-07-17 00:00:00+00:00,0.00202417
2023-07-18 00:00:00+00:00,0.00771504
2023-07-19 00:00:00+00:00,0.00930694
2023-07-20 00:00:00+00:00,-0.01048897
2023-07-21 00:00:00+00:00,0.02530782
2023-07-24 00:00:00+00:00,-0.01001654
2023-07-25 00:00:00+00:00,0.00246207
2023-07-26 00:00:00+00:00,-0.00335044
2023-07-27 00:00:00+00:00,-0.03029836
2023-07-28 00:00:00+00:00,0.02372913
2023-07-31 00:00:00+00:00,0.01603782
2023-08-01 00:00:00+00:00,0.00290751
2023-08-02 00:00:00+00:00,-0.00505190
2023-08-03 00:00:00+00:00,-0.00604610
2023-08-04 00:00:00+00:00,-0.00311421
2023-08-07 00:00:00+00:00,0.00770772
2023-08-08 00:00:00+00:00,0.00773956
2023-08-09 00:00:00+00:00,0.00073426
2023-08-10 00:00:00+00:00,0.01614679
2023-08-11 00:00:00+00:00,0.00154832
2023-08-14 00:00:00+00:00,0.00349035
2023-08-15 00:00:00+00:00,0.00232994
2023-08-16 00:00:00+00:00,0.00634863
2023-08-17 00:00:00+00:00,-0.00159667
2023-08-18 00:00:00+00:00,-0.01570791
2023-08-21 00:00:00+00:00,0.01835030
2023-08-22 00:00:00+00:00,-0.00647590
2023-08-23 00:00:00+00:00,-0.00990937
2023-08-24 00:00:00+00:00,0.00109306
2023-08-25 00:00:00+00:00,0.00737101
2023-08-28 00:00:00+00:00,0.00193482
2023-08-29 00:00:00+00:00,0.00311216
2023-08-30 00:00:00+00:00,0.00539791
2023-08-31 00:00:00+00:00,-0.01506812
2023-09-01 00:00:00+00:00,-0.00057421
2023-09-04 00:00:00+00:00,0.00000000
2023-09-05 00:00:00+00:00,0.01248901
2023-09-06 00:00:00+00:00,-0.00864562
2023-09-07 00:00:00+00:00,-0.00660686
2023-09-08 00:00:00+00:00,0.00777076
2023-09-11 00:00:00+00:00,-0.01668985
2023-09-12 00:00:00+00:00,0.00712190
2023-09-13 00:00:00+00:00,0.00006092
2023-09-14 00:00:00+00:00,-0.00615216
2023-09-15 00:00:00+00:00,0.00323783
2023-09-18 00:00:00+00:00,-0.00317160
2023-09-19 00:00:00+00:00,0.00067200
2023-09-20 00:00:00+00:00,0.00537388
2023-09-21 00:00:00+00:00,-0.02058403
2023-09-22 00:00:00+00:00,0.00541605
2023-09-25 00:00:00+00:00,-0.00610785
2023-09-26 00:00:00+00:00,-0.00301706
2023-09-27 00:00:00+00:00,-0.00585805
2023-09-28 00:00:00+00:00,0.00612226
2023-09-29 00:00:00+00:00,0.00428497
2023-10-02 00:00:00+00:00,0.00083056
2023-10-03 00:00:00+00:00,-0.01973988
2023-10-04 00:00:00+00:00,0.01093202
2023-10-05 00:00:00+00:00,0.00061774
2023-10-06 00:00:00+00:00,0.02108936
2023-10-09 00:00:00+00:00,-0.00391090
2023-10-10 00:00:00+00:00,0.00526574
2023-10-11 00:00:00+00:00,0.01193857
2023-10-12 00:00:00+00:00,-0.00488678
2023-10-13 00:00:00+00:00,0.01171495
2023-10-16 00:00:00+00:00,0.00293433
2023-10-17 00:00:00+00:00,0.00308111
2023-10-18 00:00:00+00:00,0.00494602
2023-10-19 00:00:00+00:00,0.01212358
2023-10-20 00:00:00+00:00,0.00346869
2023-10-23 00:00:00+00:00,-0.00140299
2023-10-24 00:00:00+00:00,-0.00101565
2023-10-25 00:00:00+00:00,-0.00573819
2023-10-26 00:00:00+00:00,-0.00017983
2023-10-27 00:00:00+00:00,-0.01666617
2023-10-30 00:00:00+00:00,-0.00773835
2023-10-31 00:00:00+00:00,0.01857021
2023-11-01 00:00:00+00:00,-0.00631389
2023-11-02 00:00:00+00:00,-0.00099529
2023-11-03 00:00:00+00:00,0.00214236
2023-11-06 00:00:00+00:00,0.00786666
2023-11-07 00:00:00+00:00,0.00270197
2023-11-08 00:00:00+00:00,0.00899523
2023-11-09 00:00:00+00:00,-0.00414901
2023-11-10 00:00:00+00:00,0.00547363
2023-11-13 00:00:00+00:00,0.00259508
2023-11-14 00:00:00+00:00,0.01254208
2023-11-15 00:00:00+00:00,0.01492140
2023-11-16 00:00:00+00:00,-0.01063799
2023-11-17 00:00:00+00:00,-0.00599722
2023-11-20 00:00:00+00:00,-0.01505408
2023-11-21 00:00:00+00:00,0.00164218
2023-11-22 00:00:00+00:00,0.01745175
2023-11-23 00:00:00+00:00,0.00000000
2023-11-24 00:00:00+00:00,0.00452489
2023-11-27 00:00:00+00:00,-0.00944259
2023-11-28 00:00:00+00:00,-0.01005040
2023-11-29 00:00:00+00:00,0.00855210
2023-11-30 00:00:00+00:00,0.00815975
2023-12-01 00:00:00+00:00,-0.00469858
2023-12-04 00:00:00+00:00,-0.00272512
2023-12-05 00:00:00+00:00,-0.00560598
2023-12-06 00:00:00+00:00,0.00273647
2023-12-07 00:00:00+00:00,-0.05141839
2023-12-08 00:00:00+00:00,0.00707360
2023-12-11 00:00:00+00:00,0.02105295
2023-12-12 00:00:00+00:00,-0.00168345
2023-12-13 00:00:00+00:00,-0.01952584
2023-12-14 00:00:00+00:00,-0.00862960
2023-12-15 00:00:00+00:00,-0.00537077
2023-12-18 00:00:00+00:00,0.00856714
2023-12-19 00:00:00+00:00,0.03207184
2023-12-20 00:00:00+00:00,-0.00592196
2023-12-21 00:00:00+00:00,-0.00823058
2023-12-22 00:00:00+00:00,0.00581255
2023-12-26 00:00:00+00:00,0.00630848
2023-12-27 00:00:00+00:00,0.01531564
2023-12-28 00:00:00+00:00,-0.00522513
2023-12-29 00:00:00+00:00,-0.00083825
2024-01-02 00:00:00+00:00,-0.00604990
2024-01-03 00:00:00+00:00,0.01544100
2024-01-04 00:00:00+00:00,0.01836449
2024-01-05 00:00:00+00:00,0.00434205
2024-01-08 00:00:00+00:00,-0.00176845
2024-01-09 00:00:00+00:00,-0.00619524
2024-01-10 00:00:00+00:00,0.01799189
2024-01-11 00:00:00+00:00,-0.00428178
2024-01-12 00:00:00+00:00,-0.00896479
2024-01-15 00:00:00+00:00,0.00000000
2024-01-16 00:00:00+00:00,0.01319830
2024-01-17 00:00:00+00:00,0.00331437
2024-01-18 00:00:00+00:00,-0.00913643
2024-01-19 00:00:00+00:00,0.00058834
2024-01-22 00:00:00+00:00,-0.00173514
2024-01-23 00:00:00+00:00,0.00002943
2024-01-24 00:00:00+00:00,0.00682835
2024-01-25 00:00:00+00:00,-0.00586682
2024-01-26 00:00:00+00:00,0.01147396
2024-01-29 00:00:00+00:00,-0.00245722
2024-01-30 00:00:00+00:00,0.00196245
2024-01-31 00:00:00+00:00,-0.01331383
2024-02-01 00:00:00+00:00,0.00491958
2024-02-02 00:00:00+00:00,0.00749317
2024-02-05 00:00:00+00:00,-0.00412788
2024-02-06 00:00:00+00:00,-0.00950397
2024-02-07 00:00:00+00:00,-0.00707380
2024-02-08 00:00:00+00:00,0.01771875
2024-02-09 00:00:00+00:00,-0.00240420
2024-02-12 00:00:00+00:00,-0.00076322
2024-02-13 00:00:00+00:00,-0.00784095
2024-02-14 00:00:00+00:00,0.00117942
2024-02-15 00:00:00+00:00,0.00548107
2024-02-16 00:00:00+00:00,0.00099915
2024-02-19 00:00:00+00:00,0.00000000
2024-02-20 00:00:00+00:00,-0.00384762
2024-02-21 00:00:00+00:00,0.00773962
2024-02-22 00:00:00+00:00,0.00131915
2024-02-23 00:00:00+00:00,-0.00175773
2024-02-26 00:00:00+00:00,0.00495529
2024-02-27 00:00:00+00:00,-0.00032172
2024-02-28 00:00:00+00:00,0.00342265
2024-02-29 00:00:00+00:00,-0.02146487
2024-03-01 00:00:00+00:00,0.00516651
2024-03-04 00:00:00+00:00,0.00194346
2024-03-05 00:00:00+00:00,-0.00470657
2024-03-06 00:00:00+00:00,-0.00504231
2024-03-07 00:00:00+00:00,-0.00641480
2024-03-08 00:00:00+00:00,-0.01266311
2024-03-11 00:00:00+00:00,-0.00337263
2024-03-12 00:00:00+00:00,0.01046307
2024-03-13 00:00:00+00:00,0.00026765
2024-03-14 00:00:00+00:00,-0.00877141
2024-03-15 00:00:00+00:00,0.01005687
2024-03-18 00:00:00+00:00,-0.00813129
2024-03-19 00:00:00+00:00,0.02452373
2024-03-20 00:00:00+00:00,0.00200904
2024-03-21 00:00:00+00:00,-0.01272175
2024-03-22 00:00:00+00:00,-0.00439743
2024-03-25 00:00:00+00:00,0.00000000
2024-03-26 00:00:00+00:00,-0.00932047
2024-03-27 00:00:00+00:00,-0.00738946
2024-03-28 00:00:00+00:00,0.00894841
