Date,GICS
2000-06-02 00:00:00+00:00,0.00841080
2000-06-05 00:00:00+00:00,-0.00264375
2000-06-06 00:00:00+00:00,-0.00441794
2000-06-07 00:00:00+00:00,-0.01151461
2000-06-08 00:00:00+00:00,0.00044803
2000-06-09 00:00:00+00:00,0.01454139
2000-06-12 00:00:00+00:00,0.02930078
2000-06-13 00:00:00+00:00,0.02049270
2000-06-14 00:00:00+00:00,-0.00194342
2000-06-15 00:00:00+00:00,-0.00129814
2000-06-16 00:00:00+00:00,-0.03682842
2000-06-19 00:00:00+00:00,-0.02492281
2000-06-20 00:00:00+00:00,0.03378832
2000-06-21 00:00:00+00:00,0.02981149
2000-06-22 00:00:00+00:00,0.03907599
2000-06-23 00:00:00+00:00,-0.00698413
2000-06-26 00:00:00+00:00,-0.01147471
2000-06-27 00:00:00+00:00,0.02269807
2000-06-28 00:00:00+00:00,-0.01903553
2000-06-29 00:00:00+00:00,0.03078239
2000-06-30 00:00:00+00:00,-0.01772533
2000-07-03 00:00:00+00:00,0.00424628
2000-07-05 00:00:00+00:00,-0.07357294
2000-07-06 00:00:00+00:00,-0.02929515
2000-07-07 00:00:00+00:00,-0.00918253
2000-07-10 00:00:00+00:00,-0.00090416
2000-07-11 00:00:00+00:00,0.00543232
2000-07-12 00:00:00+00:00,0.00585586
2000-07-13 00:00:00+00:00,0.03640449
2000-07-14 00:00:00+00:00,-0.00925926
2000-07-17 00:00:00+00:00,-0.02123894
2000-07-18 00:00:00+00:00,0.03569825
2000-07-19 00:00:00+00:00,-0.02181097
2000-07-20 00:00:00+00:00,-0.01203745
2000-07-21 00:00:00+00:00,-0.03901345
2000-07-24 00:00:00+00:00,-0.03122130
2000-07-25 00:00:00+00:00,-0.01025641
2000-07-26 00:00:00+00:00,0.00867323
2000-07-27 00:00:00+00:00,0.01234568
2000-07-28 00:00:00+00:00,0.00648148
2000-07-31 00:00:00+00:00,-0.02766252
2000-08-01 00:00:00+00:00,0.01141404
2000-08-02 00:00:00+00:00,0.03234815
2000-08-03 00:00:00+00:00,0.01006404
2000-08-04 00:00:00+00:00,0.04261623
2000-08-07 00:00:00+00:00,-0.02872411
2000-08-08 00:00:00+00:00,0.00158443
2000-08-09 00:00:00+00:00,0.04271186
2000-08-10 00:00:00+00:00,0.02702703
2000-08-11 00:00:00+00:00,-0.00305144
2000-08-14 00:00:00+00:00,0.01091227
2000-08-15 00:00:00+00:00,-0.00651890
2000-08-16 00:00:00+00:00,0.00872600
2000-08-17 00:00:00+00:00,0.01520417
2000-08-18 00:00:00+00:00,0.00904782
2000-08-21 00:00:00+00:00,0.02937393
2000-08-22 00:00:00+00:00,-0.02325090
2000-08-23 00:00:00+00:00,0.02832010
2000-08-24 00:00:00+00:00,-0.01033101
2000-08-25 00:00:00+00:00,0.01506152
2000-08-28 00:00:00+00:00,0.03338232
2000-08-29 00:00:00+00:00,-0.00185874
2000-08-30 00:00:00+00:00,0.02586385
2000-08-31 00:00:00+00:00,-0.00393672
2000-09-01 00:00:00+00:00,0.00184162
2000-09-05 00:00:00+00:00,0.03514508
2000-09-06 00:00:00+00:00,0.03173965
2000-09-07 00:00:00+00:00,-0.00573123
2000-09-08 00:00:00+00:00,-0.04233751
2000-09-11 00:00:00+00:00,0.04920699
2000-09-12 00:00:00+00:00,-0.02019802
2000-09-13 00:00:00+00:00,-0.02443910
2000-09-14 00:00:00+00:00,0.01096224
2000-09-15 00:00:00+00:00,0.03951613
2000-09-18 00:00:00+00:00,0.02765705
2000-09-19 00:00:00+00:00,-0.02222222
2000-09-20 00:00:00+00:00,-0.00039463
2000-09-21 00:00:00+00:00,-0.03116371
2000-09-22 00:00:00+00:00,-0.03813729
2000-09-25 00:00:00+00:00,-0.02359458
2000-09-26 00:00:00+00:00,0.00020777
2000-09-27 00:00:00+00:00,0.00664452
2000-09-28 00:00:00+00:00,-0.05590062
2000-09-29 00:00:00+00:00,0.02260128
2000-10-02 00:00:00+00:00,0.04861657
2000-10-03 00:00:00+00:00,-0.00123077
2000-10-04 00:00:00+00:00,-0.01625180
2000-10-05 00:00:00+00:00,-0.03940274
2000-10-06 00:00:00+00:00,0.00888701
2000-10-09 00:00:00+00:00,0.01834669
2000-10-10 00:00:00+00:00,0.05363429
2000-10-11 00:00:00+00:00,0.02214171
2000-10-12 00:00:00+00:00,0.08290155
2000-10-13 00:00:00+00:00,-0.06075659
2000-10-16 00:00:00+00:00,-0.06173810
2000-10-17 00:00:00+00:00,-0.00449163
2000-10-18 00:00:00+00:00,-0.00816327
2000-10-19 00:00:00+00:00,-0.03278689
2000-10-20 00:00:00+00:00,0.02294535
2000-10-23 00:00:00+00:00,0.02736626
2000-10-24 00:00:00+00:00,-0.01641005
2000-10-25 00:00:00+00:00,-0.02982026
2000-10-26 00:00:00+00:00,0.02367110
2000-10-27 00:00:00+00:00,-0.05150391
2000-10-30 00:00:00+00:00,-0.00105396
2000-10-31 00:00:00+00:00,-0.00468758
2000-11-01 00:00:00+00:00,0.02129454
2000-11-02 00:00:00+00:00,-0.01585315
2000-11-03 00:00:00+00:00,0.01915789
2000-11-06 00:00:00+00:00,-0.00104275
2000-11-07 00:00:00+00:00,0.01314966
2000-11-08 00:00:00+00:00,0.01030078
2000-11-09 00:00:00+00:00,0.02501025
2000-11-10 00:00:00+00:00,-0.00000000
2000-11-13 00:00:00+00:00,0.01577032
2000-11-14 00:00:00+00:00,0.02482980
2000-11-15 00:00:00+00:00,0.04617206
2000-11-16 00:00:00+00:00,-0.02669246
2000-11-17 00:00:00+00:00,0.02396857
2000-11-20 00:00:00+00:00,0.01567944
2000-11-21 00:00:00+00:00,0.00326546
2000-11-22 00:00:00+00:00,0.02148063
2000-11-24 00:00:00+00:00,-0.00835232
2000-11-27 00:00:00+00:00,-0.00076249
2000-11-28 00:00:00+00:00,-0.05263158
2000-11-29 00:00:00+00:00,0.00942655
2000-11-30 00:00:00+00:00,0.00150650
2000-12-01 00:00:00+00:00,-0.04836193
2000-12-04 00:00:00+00:00,0.01963928
2000-12-05 00:00:00+00:00,-0.05053508
2000-12-06 00:00:00+00:00,0.06655811
2000-12-07 00:00:00+00:00,-0.02598425
2000-12-08 00:00:00+00:00,-0.01657235
2000-12-11 00:00:00+00:00,0.06257644
2000-12-12 00:00:00+00:00,-0.04316121
2000-12-13 00:00:00+00:00,-0.04579534
2000-12-14 00:00:00+00:00,-0.04885720
2000-12-15 00:00:00+00:00,0.06129447
2000-12-18 00:00:00+00:00,0.02726146
2000-12-19 00:00:00+00:00,-0.01505902
2000-12-20 00:00:00+00:00,-0.05867870
2000-12-21 00:00:00+00:00,0.01989839
2000-12-22 00:00:00+00:00,0.01925492
2000-12-26 00:00:00+00:00,-0.00620347
2000-12-27 00:00:00+00:00,0.01742739
2000-12-28 00:00:00+00:00,-0.02076480
2000-12-29 00:00:00+00:00,0.05600666
2001-01-02 00:00:00+00:00,-0.05484775
2001-01-03 00:00:00+00:00,0.01526877
2001-01-04 00:00:00+00:00,0.03648425
2001-01-05 00:00:00+00:00,-0.00203252
2001-01-08 00:00:00+00:00,-0.02237592
2001-01-09 00:00:00+00:00,0.00957137
2001-01-10 00:00:00+00:00,0.02438017
2001-01-11 00:00:00+00:00,-0.01104746
2001-01-12 00:00:00+00:00,0.00536968
2001-01-16 00:00:00+00:00,-0.01152738
2001-01-17 00:00:00+00:00,-0.07577019
2001-01-18 00:00:00+00:00,0.04489974
2001-01-19 00:00:00+00:00,0.05501274
2001-01-22 00:00:00+00:00,-0.00886050
2001-01-23 00:00:00+00:00,-0.03485477
2001-01-24 00:00:00+00:00,-0.00972516
2001-01-25 00:00:00+00:00,0.01043441
2001-01-26 00:00:00+00:00,0.00675818
2001-01-29 00:00:00+00:00,-0.04908748
2001-01-30 00:00:00+00:00,0.00000000
2001-01-31 00:00:00+00:00,-0.02395346
2001-02-01 00:00:00+00:00,0.06904919
2001-02-02 00:00:00+00:00,0.07048832
2001-02-05 00:00:00+00:00,-0.07093071
2001-02-06 00:00:00+00:00,0.01003845
2001-02-07 00:00:00+00:00,0.02280477
2001-02-08 00:00:00+00:00,0.00604293
2001-02-09 00:00:00+00:00,-0.01245847
2001-02-12 00:00:00+00:00,-0.03484467
2001-02-13 00:00:00+00:00,0.01369863
2001-02-14 00:00:00+00:00,-0.03436572
2001-02-15 00:00:00+00:00,-0.01083658
2001-02-16 00:00:00+00:00,-0.00175285
2001-02-20 00:00:00+00:00,-0.02819056
2001-02-21 00:00:00+00:00,-0.01656726
2001-02-22 00:00:00+00:00,0.00513164
2001-02-23 00:00:00+00:00,0.00823137
2001-02-26 00:00:00+00:00,-0.02083333
2001-02-27 00:00:00+00:00,0.00895255
2001-02-28 00:00:00+00:00,-0.01654441
2001-03-01 00:00:00+00:00,0.00496838
2001-03-02 00:00:00+00:00,0.01481149
2001-03-05 00:00:00+00:00,0.03317747
2001-03-06 00:00:00+00:00,-0.00437541
2001-03-07 00:00:00+00:00,0.00615114
2001-03-08 00:00:00+00:00,-0.01877729
2001-03-09 00:00:00+00:00,-0.02447090
2001-03-12 00:00:00+00:00,0.00537033
2001-03-13 00:00:00+00:00,-0.02430323
2001-03-14 00:00:00+00:00,-0.04611212
2001-03-15 00:00:00+00:00,-0.00601852
2001-03-16 00:00:00+00:00,0.00232019
2001-03-19 00:00:00+00:00,-0.00995370
2001-03-20 00:00:00+00:00,-0.00023305
2001-03-21 00:00:00+00:00,0.00883721
2001-03-22 00:00:00+00:00,-0.00880037
2001-03-23 00:00:00+00:00,0.03511628
2001-03-26 00:00:00+00:00,0.01209769
2001-03-27 00:00:00+00:00,0.02588556
2001-03-28 00:00:00+00:00,-0.05528201
2001-03-29 00:00:00+00:00,-0.01408451
2001-03-30 00:00:00+00:00,-0.02139535
2001-04-02 00:00:00+00:00,-0.02020595
2001-04-03 00:00:00+00:00,0.02734189
2001-04-04 00:00:00+00:00,0.04757441
2001-04-05 00:00:00+00:00,0.02193784
2001-04-06 00:00:00+00:00,-0.01897876
2001-04-09 00:00:00+00:00,0.01369863
2001-04-10 00:00:00+00:00,0.05180180
2001-04-11 00:00:00+00:00,-0.01181619
2001-04-12 00:00:00+00:00,0.00661376
2001-04-16 00:00:00+00:00,0.03651562
2001-04-17 00:00:00+00:00,-0.02029361
2001-04-18 00:00:00+00:00,-0.01965924
2001-04-19 00:00:00+00:00,-0.00795053
2001-04-20 00:00:00+00:00,-0.01551418
2001-04-23 00:00:00+00:00,-0.00603757
2001-04-24 00:00:00+00:00,-0.03075196
2001-04-25 00:00:00+00:00,0.01481313
2001-04-26 00:00:00+00:00,0.03300181
2001-04-27 00:00:00+00:00,-0.00688736
2001-04-30 00:00:00+00:00,-0.00089166
2001-05-01 00:00:00+00:00,0.01555506
2001-05-02 00:00:00+00:00,-0.04201681
2001-05-03 00:00:00+00:00,0.03081106
2001-05-04 00:00:00+00:00,-0.00356347
2001-05-07 00:00:00+00:00,-0.03030978
2001-05-08 00:00:00+00:00,-0.00226757
2001-05-09 00:00:00+00:00,0.00840909
2001-05-10 00:00:00+00:00,0.01537071
2001-05-11 00:00:00+00:00,-0.01475850
2001-05-14 00:00:00+00:00,0.00451467
2001-05-15 00:00:00+00:00,0.02249213
2001-05-16 00:00:00+00:00,-0.02311111
2001-05-17 00:00:00+00:00,0.01217313
2001-05-18 00:00:00+00:00,0.03892617
2001-05-21 00:00:00+00:00,-0.01533742
2001-05-22 00:00:00+00:00,-0.00531679
2001-05-23 00:00:00+00:00,-0.00776053
2001-05-24 00:00:00+00:00,-0.03452116
2001-05-25 00:00:00+00:00,-0.01708428
2001-05-29 00:00:00+00:00,-0.00526919
2001-05-30 00:00:00+00:00,0.00091912
2001-05-31 00:00:00+00:00,-0.00898866
2001-06-01 00:00:00+00:00,-0.00207135
2001-06-04 00:00:00+00:00,0.00690926
2001-06-05 00:00:00+00:00,-0.00137868
2001-06-06 00:00:00+00:00,-0.02583026
2001-06-07 00:00:00+00:00,0.00816803
2001-06-08 00:00:00+00:00,0.02268519
2001-06-11 00:00:00+00:00,0.02603929
2001-06-12 00:00:00+00:00,0.01534296
2001-06-13 00:00:00+00:00,-0.02237136
2001-06-14 00:00:00+00:00,0.00452489
2001-06-15 00:00:00+00:00,-0.01896163
2001-06-18 00:00:00+00:00,-0.04009112
2001-06-19 00:00:00+00:00,-0.00139535
2001-06-20 00:00:00+00:00,-0.06194690
2001-06-21 00:00:00+00:00,-0.00192864
2001-06-22 00:00:00+00:00,0.00673077
2001-06-25 00:00:00+00:00,0.00000000
2001-06-26 00:00:00+00:00,-0.01029201
2001-06-27 00:00:00+00:00,-0.05851192
2001-06-28 00:00:00+00:00,-0.00992063
2001-06-29 00:00:00+00:00,0.01499250
2001-07-02 00:00:00+00:00,-0.00946660
2001-07-03 00:00:00+00:00,0.01097257
2001-07-05 00:00:00+00:00,0.01684836
2001-07-06 00:00:00+00:00,0.05110565
2001-07-09 00:00:00+00:00,-0.01434377
2001-07-10 00:00:00+00:00,-0.00072763
2001-07-11 00:00:00+00:00,-0.00242718
2001-07-12 00:00:00+00:00,0.00923675
2001-07-13 00:00:00+00:00,-0.02616279
2001-07-16 00:00:00+00:00,-0.02160039
2001-07-17 00:00:00+00:00,0.00892857
2001-07-18 00:00:00+00:00,-0.03557312
2001-07-19 00:00:00+00:00,-0.02164066
2001-07-20 00:00:00+00:00,0.02340967
2001-07-23 00:00:00+00:00,0.00854271
2001-07-24 00:00:00+00:00,0.00125000
2001-07-25 00:00:00+00:00,0.03870162
2001-07-26 00:00:00+00:00,-0.00147059
2001-07-27 00:00:00+00:00,0.00932287
2001-07-30 00:00:00+00:00,-0.01513672
2001-07-31 00:00:00+00:00,-0.02047923
2001-08-01 00:00:00+00:00,-0.00273021
2001-08-02 00:00:00+00:00,0.04572565
2001-08-03 00:00:00+00:00,-0.02038835
2001-08-06 00:00:00+00:00,0.00736016
2001-08-07 00:00:00+00:00,0.00685267
2001-08-08 00:00:00+00:00,-0.00875061
2001-08-09 00:00:00+00:00,-0.00195503
2001-08-10 00:00:00+00:00,0.02031326
2001-08-13 00:00:00+00:00,-0.00266150
2001-08-14 00:00:00+00:00,0.00653437
2001-08-15 00:00:00+00:00,0.00337838
2001-08-16 00:00:00+00:00,-0.01614847
2001-08-17 00:00:00+00:00,-0.04136253
2001-08-20 00:00:00+00:00,0.00471932
2001-08-21 00:00:00+00:00,0.01461481
2001-08-22 00:00:00+00:00,-0.01870079
2001-08-23 00:00:00+00:00,0.01093983
2001-08-24 00:00:00+00:00,0.00988631
2001-08-27 00:00:00+00:00,-0.01672405
2001-08-28 00:00:00+00:00,0.01811414
2001-08-29 00:00:00+00:00,-0.00270736
2001-08-30 00:00:00+00:00,-0.02389163
2001-08-31 00:00:00+00:00,0.01962021
2001-09-04 00:00:00+00:00,-0.01085348
2001-09-05 00:00:00+00:00,0.00719603
2001-09-06 00:00:00+00:00,0.02052423
2001-09-07 00:00:00+00:00,0.01713167
2001-09-10 00:00:00+00:00,-0.01323388
2001-09-13 00:00:00+00:00,0.08024242
2001-09-14 00:00:00+00:00,0.01666667
2001-09-17 00:00:00+00:00,-0.04630903
2001-09-18 00:00:00+00:00,-0.06619385
2001-09-19 00:00:00+00:00,-0.05601966
2001-09-20 00:00:00+00:00,-0.00354251
2001-09-21 00:00:00+00:00,-0.03947368
2001-09-24 00:00:00+00:00,-0.13823775
2001-09-25 00:00:00+00:00,-0.00563063
2001-09-26 00:00:00+00:00,0.02023609
2001-09-27 00:00:00+00:00,0.00555556
2001-09-28 00:00:00+00:00,0.01304831
2001-10-01 00:00:00+00:00,-0.00143379
2001-10-02 00:00:00+00:00,-0.02482074
2001-10-03 00:00:00+00:00,-0.01788709
2001-10-04 00:00:00+00:00,0.02595937
2001-10-05 00:00:00+00:00,-0.01671309
2001-10-08 00:00:00+00:00,0.01575689
2001-10-09 00:00:00+00:00,-0.00110803
2001-10-10 00:00:00+00:00,0.00665188
2001-10-11 00:00:00+00:00,0.03066298
2001-10-12 00:00:00+00:00,-0.05297474
2001-10-15 00:00:00+00:00,-0.02621305
2001-10-16 00:00:00+00:00,0.01360544
2001-10-17 00:00:00+00:00,-0.02134831
2001-10-18 00:00:00+00:00,-0.02528409
2001-10-19 00:00:00+00:00,0.04236311
2001-10-22 00:00:00+00:00,0.00253521
2001-10-23 00:00:00+00:00,-0.02055759
2001-10-24 00:00:00+00:00,0.03299204
2001-10-25 00:00:00+00:00,-0.01675978
2001-10-26 00:00:00+00:00,0.01044018
2001-10-29 00:00:00+00:00,0.00869078
2001-10-30 00:00:00+00:00,-0.01781737
2001-10-31 00:00:00+00:00,-0.02284722
2001-11-01 00:00:00+00:00,-0.03644647
2001-11-02 00:00:00+00:00,-0.01363109
2001-11-05 00:00:00+00:00,-0.02982456
2001-11-06 00:00:00+00:00,-0.01127596
2001-11-07 00:00:00+00:00,0.02777778
2001-11-08 00:00:00+00:00,0.05376344
2001-11-09 00:00:00+00:00,0.04871141
2001-11-12 00:00:00+00:00,-0.05989511
2001-11-13 00:00:00+00:00,0.03703704
2001-11-14 00:00:00+00:00,-0.08165548
2001-11-15 00:00:00+00:00,-0.09929907
2001-11-16 00:00:00+00:00,0.03040541
2001-11-19 00:00:00+00:00,0.01358286
2001-11-20 00:00:00+00:00,0.03119376
2001-11-21 00:00:00+00:00,-0.00708801
2001-11-23 00:00:00+00:00,0.01541197
2001-11-26 00:00:00+00:00,-0.02941176
2001-11-27 00:00:00+00:00,0.05149701
2001-11-28 00:00:00+00:00,-0.04132712
2001-11-29 00:00:00+00:00,-0.02500000
2001-11-30 00:00:00+00:00,0.03673531
2001-12-03 00:00:00+00:00,0.04030824
2001-12-04 00:00:00+00:00,-0.03438228
2001-12-05 00:00:00+00:00,-0.00652045
2001-12-06 00:00:00+00:00,-0.04970238
2001-12-07 00:00:00+00:00,0.01891397
2001-12-10 00:00:00+00:00,-0.02724551
2001-12-11 00:00:00+00:00,-0.00576806
2001-12-12 00:00:00+00:00,0.00303951
2001-12-13 00:00:00+00:00,-0.01762918
2001-12-14 00:00:00+00:00,0.06004902
2001-12-17 00:00:00+00:00,0.00831354
2001-12-18 00:00:00+00:00,-0.00177725
2001-12-19 00:00:00+00:00,0.00591716
2001-12-20 00:00:00+00:00,-0.02418879
2001-12-21 00:00:00+00:00,0.02630006
2001-12-24 00:00:00+00:00,0.01179941
2001-12-26 00:00:00+00:00,0.06099707
2001-12-27 00:00:00+00:00,-0.01479795
2001-12-28 00:00:00+00:00,-0.01605505
2001-12-31 00:00:00+00:00,-0.04973973
2002-01-02 00:00:00+00:00,0.05149956
2002-01-03 00:00:00+00:00,-0.02949682
2002-01-04 00:00:00+00:00,0.05842631
2002-01-07 00:00:00+00:00,0.00199715
2002-01-08 00:00:00+00:00,0.00684541
2002-01-09 00:00:00+00:00,-0.04815864
2002-01-10 00:00:00+00:00,0.00813481
2002-01-11 00:00:00+00:00,-0.01705202
2002-01-14 00:00:00+00:00,-0.03770827
2002-01-15 00:00:00+00:00,0.00922070
2002-01-16 00:00:00+00:00,0.00800474
2002-01-17 00:00:00+00:00,-0.04601770
2002-01-18 00:00:00+00:00,-0.00694025
2002-01-22 00:00:00+00:00,-0.00182039
2002-01-23 00:00:00+00:00,0.02367223
2002-01-24 00:00:00+00:00,0.00750075
2002-01-25 00:00:00+00:00,0.01607303
2002-01-28 00:00:00+00:00,-0.00946746
2002-01-29 00:00:00+00:00,-0.01967800
2002-01-30 00:00:00+00:00,-0.03068592
2002-01-31 00:00:00+00:00,0.03484108
2002-02-01 00:00:00+00:00,0.00000000
2002-02-04 00:00:00+00:00,-0.00900360
2002-02-05 00:00:00+00:00,0.00120048
2002-02-06 00:00:00+00:00,-0.00720288
2002-02-07 00:00:00+00:00,-0.00120048
2002-02-08 00:00:00+00:00,0.01620648
2002-02-11 00:00:00+00:00,0.02701080
2002-02-12 00:00:00+00:00,-0.00900360
2002-02-13 00:00:00+00:00,0.00600240
2002-02-14 00:00:00+00:00,-0.00300120
2002-02-15 00:00:00+00:00,0.00060024
2002-02-19 00:00:00+00:00,0.02581032
2002-02-20 00:00:00+00:00,-0.01965318
2002-02-21 00:00:00+00:00,0.02558140
2002-02-22 00:00:00+00:00,-0.00120213
2002-02-25 00:00:00+00:00,-0.03562195
2002-02-26 00:00:00+00:00,0.04444444
2002-02-27 00:00:00+00:00,0.00742433
2002-02-28 00:00:00+00:00,0.00227920
2002-03-01 00:00:00+00:00,0.00000000
2002-03-04 00:00:00+00:00,0.00571429
2002-03-05 00:00:00+00:00,0.01714286
2002-03-06 00:00:00+00:00,0.00571429
2002-03-07 00:00:00+00:00,0.02285714
2002-03-08 00:00:00+00:00,0.00000000
2002-03-11 00:00:00+00:00,0.02571429
2002-03-12 00:00:00+00:00,0.00000000
2002-03-13 00:00:00+00:00,0.10514286
2002-03-14 00:00:00+00:00,0.00514403
2002-03-15 00:00:00+00:00,0.00000000
2002-03-18 00:00:00+00:00,0.03883745
2002-03-19 00:00:00+00:00,-0.00358690
2002-03-20 00:00:00+00:00,-0.01437579
2002-03-21 00:00:00+00:00,0.01625190
2002-03-22 00:00:00+00:00,0.00964957
2002-03-25 00:00:00+00:00,-0.03017456
2002-03-26 00:00:00+00:00,0.01430761
2002-03-27 00:00:00+00:00,0.02317380
2002-03-28 00:00:00+00:00,0.01494024
2002-04-01 00:00:00+00:00,0.00988631
2002-04-02 00:00:00+00:00,0.02323282
2002-04-03 00:00:00+00:00,-0.00741473
2002-04-04 00:00:00+00:00,-0.02224419
2002-04-05 00:00:00+00:00,-0.01458230
2002-04-08 00:00:00+00:00,0.00420168
2002-04-09 00:00:00+00:00,-0.01136925
2002-04-10 00:00:00+00:00,-0.00049432
2002-04-11 00:00:00+00:00,-0.02965892
2002-04-12 00:00:00+00:00,-0.02965892
2002-04-15 00:00:00+00:00,0.02718735
2002-04-16 00:00:00+00:00,0.00494315
2002-04-17 00:00:00+00:00,0.02224419
2002-04-18 00:00:00+00:00,0.00494315
2002-04-19 00:00:00+00:00,0.00000000
2002-04-22 00:00:00+00:00,-0.01384083
2002-04-23 00:00:00+00:00,0.01306533
2002-04-24 00:00:00+00:00,-0.01000130
2002-04-25 00:00:00+00:00,-0.00621581
2002-04-26 00:00:00+00:00,0.00451694
2002-04-29 00:00:00+00:00,0.01254705
2002-04-30 00:00:00+00:00,0.03287327
2002-05-01 00:00:00+00:00,0.00000000
2002-05-02 00:00:00+00:00,-0.01127451
2002-05-03 00:00:00+00:00,0.00147059
2002-05-06 00:00:00+00:00,-0.00980392
2002-05-07 00:00:00+00:00,0.01225490
2002-05-08 00:00:00+00:00,0.01715686
2002-05-09 00:00:00+00:00,-0.00245098
2002-05-10 00:00:00+00:00,0.00735294
2002-05-13 00:00:00+00:00,0.01127451
2002-05-14 00:00:00+00:00,0.01813725
2002-05-15 00:00:00+00:00,-0.02450980
2002-05-16 00:00:00+00:00,-0.00980392
