Date,CHEESE
2012-03-08 00:00:00+00:00,0.02950820
2012-03-09 00:00:00+00:00,-0.00700637
2012-03-12 00:00:00+00:00,0.00510856
2012-03-13 00:00:00+00:00,0.00191693
2012-03-14 00:00:00+00:00,0.01146497
2012-03-15 00:00:00+00:00,0.01150895
2012-03-16 00:00:00+00:00,-0.02730159
2012-03-19 00:00:00+00:00,-0.00450161
2012-03-20 00:00:00+00:00,-0.00391389
2012-03-21 00:00:00+00:00,0.05602606
2012-03-22 00:00:00+00:00,-0.02991725
2012-03-23 00:00:00+00:00,-0.03715776
2012-03-26 00:00:00+00:00,0.01948052
2012-03-27 00:00:00+00:00,-0.03211304
2012-03-28 00:00:00+00:00,0.03392042
2012-03-29 00:00:00+00:00,-0.01215611
2012-03-30 00:00:00+00:00,0.01741914
2012-04-02 00:00:00+00:00,0.00507292
2012-04-03 00:00:00+00:00,0.00127226
2012-04-04 00:00:00+00:00,-0.01152369
2012-04-05 00:00:00+00:00,0.00000000
2012-04-09 00:00:00+00:00,0.01612903
2012-04-10 00:00:00+00:00,0.00190476
2012-04-11 00:00:00+00:00,-0.04126984
2012-04-12 00:00:00+00:00,-0.02658885
2012-04-13 00:00:00+00:00,0.02552356
2012-04-16 00:00:00+00:00,-0.00908501
2012-04-17 00:00:00+00:00,-0.01697128
2012-04-18 00:00:00+00:00,-0.02301118
2012-04-19 00:00:00+00:00,0.03540414
2012-04-20 00:00:00+00:00,-0.00521512
2012-04-23 00:00:00+00:00,-0.04089710
2012-04-24 00:00:00+00:00,0.03380663
2012-04-25 00:00:00+00:00,-0.01320132
2012-04-26 00:00:00+00:00,-0.02744311
2012-04-27 00:00:00+00:00,0.00546075
2012-04-30 00:00:00+00:00,-0.00135593
2012-05-01 00:00:00+00:00,0.05838404
2012-05-02 00:00:00+00:00,-0.03211009
2012-05-03 00:00:00+00:00,-0.01870407
2012-05-04 00:00:00+00:00,-0.00340368
2012-05-07 00:00:00+00:00,0.01502732
2012-05-08 00:00:00+00:00,0.00676590
2012-05-09 00:00:00+00:00,0.01075269
2012-05-10 00:00:00+00:00,-0.01069519
2012-05-11 00:00:00+00:00,0.03221477
2012-05-14 00:00:00+00:00,-0.02247191
2012-05-15 00:00:00+00:00,0.01739130
2012-05-16 00:00:00+00:00,0.03189369
2012-05-17 00:00:00+00:00,0.03432343
2012-05-18 00:00:00+00:00,0.00451613
2012-05-21 00:00:00+00:00,0.02442159
2012-05-22 00:00:00+00:00,0.01070529
2012-05-23 00:00:00+00:00,0.01491610
2012-05-24 00:00:00+00:00,-0.00555213
2012-05-25 00:00:00+00:00,0.03227809
2012-05-29 00:00:00+00:00,-0.03282675
2012-05-30 00:00:00+00:00,0.02171216
2012-05-31 00:00:00+00:00,-0.01156442
2012-06-01 00:00:00+00:00,-0.01226242
2012-06-04 00:00:00+00:00,-0.02176617
2012-06-05 00:00:00+00:00,0.02776025
2012-06-06 00:00:00+00:00,-0.00987045
2012-06-07 00:00:00+00:00,0.02850062
2012-06-08 00:00:00+00:00,0.00000000
2012-06-11 00:00:00+00:00,0.01559688
2012-06-12 00:00:00+00:00,0.02092050
2012-06-13 00:00:00+00:00,-0.01764706
2012-06-14 00:00:00+00:00,-0.04023669
2012-06-15 00:00:00+00:00,-0.00425015
2012-06-18 00:00:00+00:00,0.04247573
2012-06-19 00:00:00+00:00,0.00766058
2012-06-20 00:00:00+00:00,0.00824985
2012-06-21 00:00:00+00:00,0.00411765
2012-06-22 00:00:00+00:00,0.01764706
2012-06-25 00:00:00+00:00,0.02325581
2012-06-26 00:00:00+00:00,0.01149425
2012-06-27 00:00:00+00:00,0.01602748
2012-06-28 00:00:00+00:00,-0.01592719
2012-06-29 00:00:00+00:00,0.00685714
2012-07-02 00:00:00+00:00,-0.03461996
2012-07-03 00:00:00+00:00,0.00230947
2012-07-05 00:00:00+00:00,0.02138728
2012-07-06 00:00:00+00:00,-0.00398633
2012-07-09 00:00:00+00:00,0.01139601
2012-07-10 00:00:00+00:00,-0.00225352
2012-07-11 00:00:00+00:00,0.01407658
2012-07-12 00:00:00+00:00,0.04860335
2012-07-13 00:00:00+00:00,0.02234332
2012-07-16 00:00:00+00:00,0.01235895
2012-07-17 00:00:00+00:00,-0.00636605
2012-07-18 00:00:00+00:00,-0.02433862
2012-07-19 00:00:00+00:00,0.00000000
2012-07-20 00:00:00+00:00,0.02092275
2012-07-23 00:00:00+00:00,-0.00265252
2012-07-24 00:00:00+00:00,-0.01794195
2012-07-25 00:00:00+00:00,0.00374332
2012-07-26 00:00:00+00:00,-0.02131060
2012-07-27 00:00:00+00:00,-0.02764228
2012-07-30 00:00:00+00:00,0.00660429
2012-07-31 00:00:00+00:00,-0.01858939
2012-08-01 00:00:00+00:00,0.01154459
2012-08-02 00:00:00+00:00,-0.00436205
2012-08-03 00:00:00+00:00,0.03504929
2012-08-06 00:00:00+00:00,0.01350621
2012-08-07 00:00:00+00:00,0.01439232
2012-08-08 00:00:00+00:00,0.01845018
2012-08-09 00:00:00+00:00,0.00258799
2012-08-10 00:00:00+00:00,-0.00518135
2012-08-13 00:00:00+00:00,-0.02954899
2012-08-14 00:00:00+00:00,-0.01947368
2012-08-15 00:00:00+00:00,0.04880637
2012-08-16 00:00:00+00:00,0.05702436
2012-08-17 00:00:00+00:00,-0.00552764
2012-08-20 00:00:00+00:00,-0.03981855
2012-08-21 00:00:00+00:00,0.01125320
2012-08-22 00:00:00+00:00,-0.00405474
2012-08-23 00:00:00+00:00,0.00711382
2012-08-24 00:00:00+00:00,-0.01569620
2012-08-27 00:00:00+00:00,-0.00051151
2012-08-28 00:00:00+00:00,0.00204604
2012-08-29 00:00:00+00:00,0.03155216
2012-08-30 00:00:00+00:00,-0.03003003
2012-08-31 00:00:00+00:00,-0.02906701
