Date,CZK
2005-04-25 00:00:00+00:00,-0.00750869
2005-04-26 00:00:00+00:00,-0.00116279
2005-04-27 00:00:00+00:00,-0.00465658
2005-04-28 00:00:00+00:00,-0.03150525
2005-04-29 00:00:00+00:00,-0.00398104
2005-05-02 00:00:00+00:00,0.01615202
2005-05-03 00:00:00+00:00,0.00207303
2005-05-04 00:00:00+00:00,0.02122653
2005-05-05 00:00:00+00:00,0.01289872
2005-05-06 00:00:00+00:00,-0.01138994
2005-05-09 00:00:00+00:00,0.00232829
2005-05-10 00:00:00+00:00,-0.00753488
2005-05-11 00:00:00+00:00,-0.00210094
2005-05-12 00:00:00+00:00,-0.01687231
2005-05-13 00:00:00+00:00,-0.02110718
2005-05-16 00:00:00+00:00,-0.00261905
2005-05-17 00:00:00+00:00,-0.01330155
2005-05-18 00:00:00+00:00,0.01411765
2005-05-19 00:00:00+00:00,-0.00667461
2005-05-20 00:00:00+00:00,-0.01196172
2005-05-23 00:00:00+00:00,-0.00558363
2005-05-24 00:00:00+00:00,-0.00482509
2005-05-25 00:00:00+00:00,0.00000000
2005-05-26 00:00:00+00:00,-0.01804111
2005-05-27 00:00:00+00:00,0.01630700
2005-05-31 00:00:00+00:00,-0.03646666
2005-06-01 00:00:00+00:00,-0.01533909
2005-06-02 00:00:00+00:00,0.01947826
2005-06-03 00:00:00+00:00,-0.00393604
2005-06-06 00:00:00+00:00,0.00725030
2005-06-07 00:00:00+00:00,0.00491400
2005-06-08 00:00:00+00:00,0.00460784
2005-06-09 00:00:00+00:00,-0.01085734
2005-06-10 00:00:00+00:00,-0.01536946
2005-06-13 00:00:00+00:00,0.00119142
2005-06-14 00:00:00+00:00,-0.00426418
2005-06-15 00:00:00+00:00,0.01242236
2005-06-16 00:00:00+00:00,0.00493827
2005-06-17 00:00:00+00:00,0.02778325
2005-06-20 00:00:00+00:00,-0.02254397
2005-06-21 00:00:00+00:00,0.00491400
2005-06-22 00:00:00+00:00,0.00245098
2005-06-23 00:00:00+00:00,-0.01958384
2005-06-24 00:00:00+00:00,0.00494438
2005-06-27 00:00:00+00:00,0.00000000
2005-06-28 00:00:00+00:00,-0.00986436
2005-06-29 00:00:00+00:00,-0.00247831
2005-06-30 00:00:00+00:00,0.00248139
2005-07-01 00:00:00+00:00,-0.02676580
2005-07-05 00:00:00+00:00,0.00030143
2005-07-06 00:00:00+00:00,-0.00738397
2005-07-07 00:00:00+00:00,-0.00710865
2005-07-08 00:00:00+00:00,0.01264223
2005-07-11 00:00:00+00:00,0.01005025
2005-07-12 00:00:00+00:00,0.03225000
2005-07-13 00:00:00+00:00,-0.03444034
2005-07-14 00:00:00+00:00,0.00630788
2005-07-15 00:00:00+00:00,-0.00499376
2005-07-18 00:00:00+00:00,0.00750939
2005-07-19 00:00:00+00:00,-0.00249377
2005-07-20 00:00:00+00:00,0.01498127
2005-07-21 00:00:00+00:00,-0.00510533
2005-07-22 00:00:00+00:00,-0.01490757
2005-07-25 00:00:00+00:00,-0.00385520
2005-07-26 00:00:00+00:00,-0.00090298
2005-07-27 00:00:00+00:00,0.00752823
2005-07-28 00:00:00+00:00,0.01750000
2005-07-29 00:00:00+00:00,-0.00619579
2005-08-01 00:00:00+00:00,0.01700393
2005-08-02 00:00:00+00:00,0.00897259
2005-08-03 00:00:00+00:00,0.03435583
2005-08-04 00:00:00+00:00,0.00482509
2005-08-05 00:00:00+00:00,0.00553550
2005-08-08 00:00:00+00:00,0.02160864
2005-08-09 00:00:00+00:00,-0.00304038
2005-08-10 00:00:00+00:00,0.01189061
2005-08-11 00:00:00+00:00,0.00000000
2005-08-12 00:00:00+00:00,0.00236407
2005-08-15 00:00:00+00:00,-0.00467532
2005-08-16 00:00:00+00:00,-0.00473373
2005-08-17 00:00:00+00:00,-0.01940688
2005-08-18 00:00:00+00:00,-0.00958084
2005-08-19 00:00:00+00:00,-0.00962696
2005-08-22 00:00:00+00:00,0.00483676
2005-08-23 00:00:00+00:00,-0.00482509
2005-08-24 00:00:00+00:00,0.00483676
2005-08-25 00:00:00+00:00,0.00482509
2005-08-26 00:00:00+00:00,0.00000000
2005-08-29 00:00:00+00:00,-0.00722022
2005-08-30 00:00:00+00:00,-0.00966184
2005-08-31 00:00:00+00:00,0.04194175
2005-09-01 00:00:00+00:00,0.02349249
2005-09-02 00:00:00+00:00,0.03290247
2005-09-06 00:00:00+00:00,-0.01831214
2005-09-07 00:00:00+00:00,-0.01871471
2005-09-08 00:00:00+00:00,-0.00202572
2005-09-09 00:00:00+00:00,0.00660222
2005-09-12 00:00:00+00:00,-0.02387779
2005-09-13 00:00:00+00:00,0.00137957
2005-09-14 00:00:00+00:00,0.00237530
2005-09-15 00:00:00+00:00,-0.00237248
2005-09-16 00:00:00+00:00,0.01016627
2005-09-19 00:00:00+00:00,-0.03138441
2005-09-20 00:00:00+00:00,-0.00024010
2005-09-21 00:00:00+00:00,-0.01061224
2005-09-22 00:00:00+00:00,0.00125531
2005-09-23 00:00:00+00:00,-0.01930036
2005-09-26 00:00:00+00:00,-0.00579781
2005-09-27 00:00:00+00:00,0.00034203
2005-09-28 00:00:00+00:00,0.00058625
2005-09-29 00:00:00+00:00,-0.00244200
2005-09-30 00:00:00+00:00,-0.00488998
2005-10-03 00:00:00+00:00,-0.02205882
2005-10-04 00:00:00+00:00,0.00495663
2005-10-05 00:00:00+00:00,0.00494438
2005-10-06 00:00:00+00:00,0.02959309
2005-10-07 00:00:00+00:00,-0.00486027
2005-10-11 00:00:00+00:00,-0.01461632
2005-10-12 00:00:00+00:00,0.00000000
2005-10-13 00:00:00+00:00,-0.00736196
2005-10-14 00:00:00+00:00,0.01133005
2005-10-17 00:00:00+00:00,-0.01136364
2005-10-18 00:00:00+00:00,-0.01231527
2005-10-19 00:00:00+00:00,0.00495663
2005-10-20 00:00:00+00:00,0.00000000
2005-10-21 00:00:00+00:00,-0.00988875
2005-10-24 00:00:00+00:00,0.00874534
2005-10-25 00:00:00+00:00,0.02641864
2005-10-26 00:00:00+00:00,-0.01796875
2005-10-27 00:00:00+00:00,0.01374723
2005-10-28 00:00:00+00:00,-0.00636163
2005-10-31 00:00:00+00:00,-0.01050565
2005-11-01 00:00:00+00:00,0.00394808
2005-11-02 00:00:00+00:00,0.02117914
2005-11-03 00:00:00+00:00,-0.00760308
2005-11-04 00:00:00+00:00,-0.01761252
2005-11-07 00:00:00+00:00,-0.00296150
2005-11-08 00:00:00+00:00,-0.00612951
2005-11-09 00:00:00+00:00,-0.01120587
2005-11-10 00:00:00+00:00,-0.00897532
2005-11-14 00:00:00+00:00,0.00350614
2005-11-15 00:00:00+00:00,-0.01210000
2005-11-16 00:00:00+00:00,0.00638833
2005-11-17 00:00:00+00:00,0.01153287
2005-11-18 00:00:00+00:00,0.00548410
2005-11-21 00:00:00+00:00,-0.00298315
2005-11-22 00:00:00+00:00,0.01015784
2005-11-23 00:00:00+00:00,0.00663859
2005-11-25 00:00:00+00:00,-0.00908552
2005-11-28 00:00:00+00:00,0.03125000
2005-11-29 00:00:00+00:00,-0.01123321
2005-11-30 00:00:00+00:00,0.00422397
2005-12-01 00:00:00+00:00,-0.00686174
2005-12-02 00:00:00+00:00,-0.00737717
2005-12-05 00:00:00+00:00,0.01530260
2005-12-06 00:00:00+00:00,-0.01028757
2005-12-07 00:00:00+00:00,-0.01014379
2005-12-08 00:00:00+00:00,0.00821579
2005-12-09 00:00:00+00:00,0.00443612
2005-12-12 00:00:00+00:00,0.03659076
2005-12-13 00:00:00+00:00,0.00183531
2005-12-14 00:00:00+00:00,0.01012390
2005-12-15 00:00:00+00:00,-0.00335764
2005-12-16 00:00:00+00:00,-0.00028828
2005-12-19 00:00:00+00:00,0.00384431
2005-12-20 00:00:00+00:00,-0.02225420
2005-12-21 00:00:00+00:00,-0.00543215
2005-12-22 00:00:00+00:00,0.00787861
2005-12-23 00:00:00+00:00,-0.00726639
2005-12-27 00:00:00+00:00,-0.00340335
2005-12-28 00:00:00+00:00,-0.00998393
2005-12-29 00:00:00+00:00,-0.00396476
2005-12-30 00:00:00+00:00,0.00441393
2006-01-03 00:00:00+00:00,0.03572302
2006-01-04 00:00:00+00:00,0.01557692
2006-01-05 00:00:00+00:00,0.00696498
2006-01-06 00:00:00+00:00,0.01026860
2006-01-09 00:00:00+00:00,-0.00472970
2006-01-10 00:00:00+00:00,-0.00312900
2006-01-11 00:00:00+00:00,0.01282051
2006-01-12 00:00:00+00:00,-0.02302430
2006-01-13 00:00:00+00:00,0.01661019
2006-01-17 00:00:00+00:00,-0.00568047
2006-01-18 00:00:00+00:00,0.00569665
2006-01-19 00:00:00+00:00,0.00000000
2006-01-20 00:00:00+00:00,0.01704142
2006-01-23 00:00:00+00:00,0.02703591
2006-01-24 00:00:00+00:00,-0.00407539
2006-01-25 00:00:00+00:00,0.01188100
2006-01-26 00:00:00+00:00,-0.01448674
2006-01-27 00:00:00+00:00,-0.01250116
2006-01-30 00:00:00+00:00,-0.00804377
2006-01-31 00:00:00+00:00,0.01718552
2006-02-01 00:00:00+00:00,-0.02281192
2006-02-02 00:00:00+00:00,0.00216623
2006-02-03 00:00:00+00:00,-0.00705617
2006-02-06 00:00:00+00:00,-0.00708115
2006-02-07 00:00:00+00:00,-0.00691681
2006-02-08 00:00:00+00:00,0.00095080
2006-02-09 00:00:00+00:00,0.01140413
2006-02-10 00:00:00+00:00,-0.01039452
2006-02-13 00:00:00+00:00,-0.01206364
2006-02-14 00:00:00+00:00,-0.00410933
2006-02-15 00:00:00+00:00,0.00842710
2006-02-16 00:00:00+00:00,0.00162113
2006-02-17 00:00:00+00:00,0.00362077
2006-02-21 00:00:00+00:00,-0.00884535
2006-02-22 00:00:00+00:00,-0.00592310
2006-02-23 00:00:00+00:00,0.01312701
2006-02-24 00:00:00+00:00,-0.00304617
2006-02-27 00:00:00+00:00,-0.00219277
2006-02-28 00:00:00+00:00,0.00811262
2006-03-01 00:00:00+00:00,0.00190114
2006-03-02 00:00:00+00:00,0.00617284
2006-03-03 00:00:00+00:00,-0.00397633
2006-03-06 00:00:00+00:00,-0.00294077
2006-03-07 00:00:00+00:00,-0.03686111
2006-03-08 00:00:00+00:00,0.01229548
2006-03-09 00:00:00+00:00,0.00596584
2006-03-10 00:00:00+00:00,-0.00067156
2006-03-13 00:00:00+00:00,0.00239923
2006-03-14 00:00:00+00:00,0.01943514
2006-03-15 00:00:00+00:00,0.00872327
2006-03-16 00:00:00+00:00,0.03304225
2006-03-17 00:00:00+00:00,-0.00650104
2006-03-20 00:00:00+00:00,0.00232937
2006-03-21 00:00:00+00:00,-0.03057236
2006-03-22 00:00:00+00:00,0.00510373
2006-03-23 00:00:00+00:00,-0.02074004
2006-03-24 00:00:00+00:00,-0.00033341
2006-03-27 00:00:00+00:00,0.00533537
2006-03-28 00:00:00+00:00,-0.00028506
2006-03-29 00:00:00+00:00,0.00332621
2006-03-30 00:00:00+00:00,0.02846300
2006-03-31 00:00:00+00:00,0.00514500
2006-04-03 00:00:00+00:00,0.00419874
2006-04-04 00:00:00+00:00,0.01350093
2006-04-05 00:00:00+00:00,0.00693642
2006-04-06 00:00:00+00:00,-0.02336406
2006-04-07 00:00:00+00:00,-0.02256726
2006-04-10 00:00:00+00:00,0.00688517
2006-04-11 00:00:00+00:00,0.00958737
2006-04-12 00:00:00+00:00,-0.01075772
2006-04-13 00:00:00+00:00,-0.00536092
2006-04-17 00:00:00+00:00,0.02244436
2006-04-18 00:00:00+00:00,0.02163574
2006-04-19 00:00:00+00:00,0.01245502
2006-04-20 00:00:00+00:00,-0.00458442
2006-04-21 00:00:00+00:00,-0.00091899
2006-04-24 00:00:00+00:00,0.00983772
2006-04-25 00:00:00+00:00,0.01189387
2006-04-26 00:00:00+00:00,0.00409277
2006-04-27 00:00:00+00:00,0.00907647
2006-04-28 00:00:00+00:00,0.00795121
2006-05-01 00:00:00+00:00,0.00242991
2006-05-02 00:00:00+00:00,0.01483146
2006-05-03 00:00:00+00:00,-0.00089226
2006-05-04 00:00:00+00:00,0.01205088
2006-05-05 00:00:00+00:00,0.00443656
2006-05-08 00:00:00+00:00,-0.00088535
2006-05-09 00:00:00+00:00,0.00469442
2006-05-10 00:00:00+00:00,0.00901339
2006-05-11 00:00:00+00:00,0.01301957
2006-05-12 00:00:00+00:00,-0.00026220
2006-05-15 00:00:00+00:00,-0.01940559
2006-05-16 00:00:00+00:00,-0.00573749
2006-05-17 00:00:00+00:00,-0.01062276
2006-05-18 00:00:00+00:00,0.01601922
2006-05-19 00:00:00+00:00,-0.00428199
2006-05-22 00:00:00+00:00,0.00845021
2006-05-23 00:00:00+00:00,0.01392254
2006-05-24 00:00:00+00:00,-0.01925180
2006-05-25 00:00:00+00:00,0.01484427
2006-05-26 00:00:00+00:00,-0.01622594
2006-05-30 00:00:00+00:00,0.01724290
2006-05-31 00:00:00+00:00,-0.01034498
2006-06-01 00:00:00+00:00,0.00026438
2006-06-02 00:00:00+00:00,0.02026610
2006-06-05 00:00:00+00:00,-0.01094731
2006-06-06 00:00:00+00:00,-0.00070167
2006-06-07 00:00:00+00:00,-0.00526431
2006-06-08 00:00:00+00:00,-0.02990983
2006-06-09 00:00:00+00:00,-0.00133958
2006-06-12 00:00:00+00:00,-0.00920465
2006-06-13 00:00:00+00:00,0.00112183
2006-06-14 00:00:00+00:00,-0.00753026
2006-06-15 00:00:00+00:00,0.01592729
2006-06-16 00:00:00+00:00,-0.00401732
2006-06-19 00:00:00+00:00,-0.01252348
2006-06-20 00:00:00+00:00,0.00018003
2006-06-21 00:00:00+00:00,0.02457246
2006-06-22 00:00:00+00:00,-0.02089539
2006-06-23 00:00:00+00:00,-0.00808698
2006-06-26 00:00:00+00:00,0.00198484
2006-06-27 00:00:00+00:00,0.00982380
2006-06-28 00:00:00+00:00,-0.00376682
2006-06-29 00:00:00+00:00,0.01096235
2006-06-30 00:00:00+00:00,0.01814120
2006-07-03 00:00:00+00:00,0.00655360
2006-07-05 00:00:00+00:00,-0.03027762
2006-07-06 00:00:00+00:00,0.01102447
2006-07-07 00:00:00+00:00,0.00900299
2006-07-10 00:00:00+00:00,-0.01118112
2006-07-11 00:00:00+00:00,0.00928074
2006-07-12 00:00:00+00:00,-0.01900870
2006-07-13 00:00:00+00:00,0.00520133
2006-07-14 00:00:00+00:00,-0.01100179
2006-07-17 00:00:00+00:00,-0.02149474
2006-07-18 00:00:00+00:00,0.00063639
2006-07-19 00:00:00+00:00,0.01890565
2006-07-20 00:00:00+00:00,0.00486246
2006-07-21 00:00:00+00:00,0.00628790
2006-07-24 00:00:00+00:00,0.00340273
2006-07-25 00:00:00+00:00,-0.00384392
2006-07-26 00:00:00+00:00,0.01146440
2006-07-27 00:00:00+00:00,-0.00071244
2006-07-28 00:00:00+00:00,0.00222717
2006-07-31 00:00:00+00:00,0.00115684
2006-08-01 00:00:00+00:00,0.00844895
2006-08-02 00:00:00+00:00,-0.00115131
2006-08-03 00:00:00+00:00,0.00824103
2006-08-04 00:00:00+00:00,0.01429643
2006-08-07 00:00:00+00:00,-0.00280394
2006-08-08 00:00:00+00:00,0.00631773
2006-08-09 00:00:00+00:00,0.01005904
2006-08-10 00:00:00+00:00,-0.00757180
2006-08-11 00:00:00+00:00,-0.01030883
2006-08-14 00:00:00+00:00,-0.00763996
2006-08-15 00:00:00+00:00,0.01251763
2006-08-16 00:00:00+00:00,0.00744634
2006-08-17 00:00:00+00:00,0.00069823
2006-08-18 00:00:00+00:00,-0.00506042
2006-08-21 00:00:00+00:00,0.00612290
2006-08-22 00:00:00+00:00,-0.01369087
2006-08-23 00:00:00+00:00,-0.00373167
2006-08-24 00:00:00+00:00,-0.00703359
2006-08-25 00:00:00+00:00,0.00127934
2006-08-28 00:00:00+00:00,0.00335245
2006-08-29 00:00:00+00:00,0.00325876
2006-08-30 00:00:00+00:00,-0.00061552
2006-08-31 00:00:00+00:00,-0.00334242
2006-09-01 00:00:00+00:00,0.00484581
2006-09-05 00:00:00+00:00,0.00246100
2006-09-06 00:00:00+00:00,-0.00873458
2006-09-07 00:00:00+00:00,-0.01437136
2006-09-08 00:00:00+00:00,-0.01003642
2006-09-11 00:00:00+00:00,0.01115822
2006-09-12 00:00:00+00:00,-0.00048815
2006-09-13 00:00:00+00:00,-0.00426231
2006-09-14 00:00:00+00:00,0.01070807
2006-09-15 00:00:00+00:00,-0.01216264
2006-09-18 00:00:00+00:00,0.00731816
2006-09-19 00:00:00+00:00,-0.00516060
2006-09-20 00:00:00+00:00,0.00182848
2006-09-21 00:00:00+00:00,0.01635254
2006-09-22 00:00:00+00:00,-0.00543646
2006-09-25 00:00:00+00:00,-0.00088633
2006-09-26 00:00:00+00:00,-0.00665041
2006-09-27 00:00:00+00:00,0.00382562
2006-09-28 00:00:00+00:00,0.00537229
2006-09-29 00:00:00+00:00,-0.00394084
2006-10-02 00:00:00+00:00,0.01051557
2006-10-03 00:00:00+00:00,0.00079453
2006-10-04 00:00:00+00:00,-0.00388264
2006-10-05 00:00:00+00:00,0.00411141
2006-10-06 00:00:00+00:00,-0.01786660
2006-10-10 00:00:00+00:00,-0.01068424
2006-10-11 00:00:00+00:00,-0.00572886
2006-10-12 00:00:00+00:00,0.00552065
2006-10-13 00:00:00+00:00,-0.00819158
2006-10-16 00:00:00+00:00,-0.00346067
2006-10-17 00:00:00+00:00,0.00211588
2006-10-18 00:00:00+00:00,0.00251855
2006-10-19 00:00:00+00:00,0.00974711
2006-10-20 00:00:00+00:00,0.00111757
2006-10-23 00:00:00+00:00,-0.01259885
2006-10-24 00:00:00+00:00,-0.00071933
2006-10-25 00:00:00+00:00,0.00809535
2006-10-26 00:00:00+00:00,0.01021277
2006-10-27 00:00:00+00:00,0.01038417
2006-10-30 00:00:00+00:00,0.00496608
2006-10-31 00:00:00+00:00,0.01539142
2006-11-01 00:00:00+00:00,0.00702278
2006-11-02 00:00:00+00:00,-0.00209946
2006-11-03 00:00:00+00:00,-0.00429072
2006-11-06 00:00:00+00:00,0.00508995
2006-11-07 00:00:00+00:00,0.00358894
2006-11-08 00:00:00+00:00,-0.00227193
2006-11-09 00:00:00+00:00,0.00021869
2006-11-10 00:00:00+00:00,0.00131216
2006-11-13 00:00:00+00:00,0.00043710
2006-11-14 00:00:00+00:00,-0.00056811
2006-11-15 00:00:00+00:00,0.00087432
2006-11-16 00:00:00+00:00,0.00052436
2006-11-17 00:00:00+00:00,0.00209699
2006-11-20 00:00:00+00:00,0.00628464
2006-11-21 00:00:00+00:00,0.00431091
2006-11-22 00:00:00+00:00,0.01480485
2006-11-24 00:00:00+00:00,0.01624300
2006-11-27 00:00:00+00:00,0.00585345
2006-11-28 00:00:00+00:00,0.01099510
2006-11-29 00:00:00+00:00,-0.00186480
2006-11-30 00:00:00+00:00,0.01523769
2006-12-01 00:00:00+00:00,0.01065487
2006-12-04 00:00:00+00:00,-0.00427207
2006-12-05 00:00:00+00:00,-0.00092360
2006-12-06 00:00:00+00:00,-0.00839983
2006-12-07 00:00:00+00:00,0.00350063
2006-12-08 00:00:00+00:00,-0.01263105
2006-12-11 00:00:00+00:00,0.01122834
2006-12-12 00:00:00+00:00,0.00998610
2006-12-13 00:00:00+00:00,-0.00851064
2006-12-14 00:00:00+00:00,0.01131459
2006-12-15 00:00:00+00:00,-0.01233590
2006-12-18 00:00:00+00:00,-0.00318591
2006-12-19 00:00:00+00:00,0.01767645
2006-12-20 00:00:00+00:00,0.01082296
2006-12-21 00:00:00+00:00,-0.01043435
2006-12-22 00:00:00+00:00,-0.01182151
2006-12-26 00:00:00+00:00,-0.01348126
2006-12-27 00:00:00+00:00,0.01740780
2006-12-28 00:00:00+00:00,0.00768877
2006-12-29 00:00:00+00:00,0.00557868
2007-01-02 00:00:00+00:00,0.02490970
2007-01-03 00:00:00+00:00,-0.02366500
2007-01-04 00:00:00+00:00,-0.02730517
2007-01-05 00:00:00+00:00,-0.00664592
2007-01-08 00:00:00+00:00,-0.00105507
2007-01-09 00:00:00+00:00,-0.00658756
2007-01-10 00:00:00+00:00,-0.00690532
2007-01-11 00:00:00+00:00,-0.01614891
2007-01-12 00:00:00+00:00,0.00389989
2007-01-16 00:00:00+00:00,-0.00389222
2007-01-17 00:00:00+00:00,-0.00051432
2007-01-18 00:00:00+00:00,0.00848802
2007-01-19 00:00:00+00:00,0.00085379
2007-01-22 00:00:00+00:00,-0.00887561
2007-01-23 00:00:00+00:00,-0.00467210
2007-01-24 00:00:00+00:00,-0.00829073
2007-01-25 00:00:00+00:00,-0.01845942
2007-01-26 00:00:00+00:00,0.00596508
2007-01-29 00:00:00+00:00,-0.00112867
2007-01-30 00:00:00+00:00,-0.00195474
