Date,EU-HOUSE
2023-04-28 00:00:00+00:00,0.00079246
2023-05-02 00:00:00+00:00,-0.00800986
2023-05-03 00:00:00+00:00,0.01652527
2023-05-04 00:00:00+00:00,-0.01691499
2023-05-05 00:00:00+00:00,0.00989924
2023-05-08 00:00:00+00:00,0.01143259
2023-05-09 00:00:00+00:00,-0.01801329
2023-05-10 00:00:00+00:00,-0.02479266
2023-05-11 00:00:00+00:00,0.02322673
2023-05-12 00:00:00+00:00,0.00167800
2023-05-15 00:00:00+00:00,0.00352983
2023-05-16 00:00:00+00:00,-0.00863284
2023-05-17 00:00:00+00:00,-0.01141290
2023-05-18 00:00:00+00:00,0.00017795
2023-05-19 00:00:00+00:00,0.00275801
2023-05-22 00:00:00+00:00,-0.00035540
2023-05-23 00:00:00+00:00,-0.04889323
2023-05-24 00:00:00+00:00,-0.04355353
2023-05-25 00:00:00+00:00,0.00726460
2023-05-26 00:00:00+00:00,0.02858203
2023-05-29 00:00:00+00:00,-0.01134596
2023-05-30 00:00:00+00:00,-0.01710974
2023-05-31 00:00:00+00:00,-0.03860072
2023-06-01 00:00:00+00:00,0.00293283
2023-06-02 00:00:00+00:00,0.04052522
2023-06-05 00:00:00+00:00,-0.01991109
2023-06-06 00:00:00+00:00,0.00009354
2023-06-07 00:00:00+00:00,-0.00607647
2023-06-08 00:00:00+00:00,-0.00637899
2023-06-09 00:00:00+00:00,0.00564653
2023-06-12 00:00:00+00:00,0.01993262
2023-06-13 00:00:00+00:00,0.01463776
2023-06-14 00:00:00+00:00,0.00763569
2023-06-15 00:00:00+00:00,-0.00733138
2023-06-16 00:00:00+00:00,0.03743217
2023-06-19 00:00:00+00:00,-0.02860753
2023-06-20 00:00:00+00:00,-0.00842800
2023-06-21 00:00:00+00:00,-0.01057958
2023-06-22 00:00:00+00:00,-0.00258948
2023-06-23 00:00:00+00:00,-0.00472266
2023-06-26 00:00:00+00:00,0.00185649
2023-06-27 00:00:00+00:00,0.00445145
2023-06-28 00:00:00+00:00,0.00860553
2023-06-29 00:00:00+00:00,0.00755551
2023-06-30 00:00:00+00:00,0.02505737
2023-07-03 00:00:00+00:00,-0.01187562
2023-07-04 00:00:00+00:00,0.00410434
2023-07-05 00:00:00+00:00,-0.01865841
2023-07-06 00:00:00+00:00,-0.05825064
2023-07-07 00:00:00+00:00,0.00312263
2023-07-10 00:00:00+00:00,0.00614077
2023-07-11 00:00:00+00:00,0.02665285
2023-07-12 00:00:00+00:00,0.03346347
2023-07-13 00:00:00+00:00,0.01353081
2023-07-14 00:00:00+00:00,0.01126044
2023-07-17 00:00:00+00:00,-0.05174282
2023-07-18 00:00:00+00:00,0.00556174
2023-07-19 00:00:00+00:00,0.00360510
2023-07-20 00:00:00+00:00,-0.00608968
2023-07-21 00:00:00+00:00,0.02165664
2023-07-24 00:00:00+00:00,-0.01291091
2023-07-25 00:00:00+00:00,0.02018061
2023-07-26 00:00:00+00:00,-0.03585439
2023-07-27 00:00:00+00:00,0.04421326
2023-07-28 00:00:00+00:00,0.01181603
2023-07-31 00:00:00+00:00,0.00036143
2023-08-01 00:00:00+00:00,-0.03180052
2023-08-02 00:00:00+00:00,-0.02670950
2023-08-03 00:00:00+00:00,-0.00930406
2023-08-04 00:00:00+00:00,0.00327133
2023-08-07 00:00:00+00:00,-0.00317283
2023-08-08 00:00:00+00:00,-0.01785214
2023-08-09 00:00:00+00:00,0.00358288
2023-08-10 00:00:00+00:00,0.04414949
2023-08-11 00:00:00+00:00,-0.03094778
2023-08-14 00:00:00+00:00,0.00168366
2023-08-15 00:00:00+00:00,-0.02551640
2023-08-16 00:00:00+00:00,0.00208274
2023-08-17 00:00:00+00:00,-0.02440178
2023-08-18 00:00:00+00:00,-0.01483964
2023-08-21 00:00:00+00:00,0.00308642
2023-08-22 00:00:00+00:00,0.00529712
2023-08-23 00:00:00+00:00,0.00518632
2023-08-24 00:00:00+00:00,-0.00756777
2023-08-25 00:00:00+00:00,-0.00038465
2023-08-28 00:00:00+00:00,0.02240816
2023-08-29 00:00:00+00:00,0.01797603
2023-08-30 00:00:00+00:00,-0.00169683
2023-08-31 00:00:00+00:00,-0.01603925
2023-09-01 00:00:00+00:00,-0.01474085
2023-09-04 00:00:00+00:00,-0.00047902
2023-09-05 00:00:00+00:00,-0.01763297
2023-09-06 00:00:00+00:00,-0.04399111
2023-09-07 00:00:00+00:00,-0.00839672
2023-09-08 00:00:00+00:00,0.02470728
2023-09-11 00:00:00+00:00,0.00853359
2023-09-12 00:00:00+00:00,-0.00888412
2023-09-13 00:00:00+00:00,-0.00716389
2023-09-14 00:00:00+00:00,0.02540871
2023-09-15 00:00:00+00:00,0.02470337
2023-09-18 00:00:00+00:00,-0.02882398
2023-09-19 00:00:00+00:00,-0.01627998
2023-09-20 00:00:00+00:00,0.01641278
2023-09-21 00:00:00+00:00,-0.02914798
2023-09-22 00:00:00+00:00,0.00346192
2023-09-25 00:00:00+00:00,-0.04058458
2023-09-26 00:00:00+00:00,-0.02318081
2023-09-27 00:00:00+00:00,-0.01050163
2023-09-28 00:00:00+00:00,0.00902009
2023-09-29 00:00:00+00:00,0.02551020
2023-10-02 00:00:00+00:00,-0.01682620
2023-10-03 00:00:00+00:00,-0.01676489
2023-10-04 00:00:00+00:00,-0.00030738
2023-10-05 00:00:00+00:00,0.01321857
2023-10-06 00:00:00+00:00,0.00702433
2023-10-09 00:00:00+00:00,-0.02211402
2023-10-10 00:00:00+00:00,0.04800492
2023-10-11 00:00:00+00:00,-0.03826505
2023-10-12 00:00:00+00:00,-0.02420096
2023-10-13 00:00:00+00:00,-0.03080103
2023-10-16 00:00:00+00:00,0.01175606
2023-10-17 00:00:00+00:00,0.00031305
2023-10-18 00:00:00+00:00,-0.00104341
2023-10-19 00:00:00+00:00,-0.00083516
2023-10-20 00:00:00+00:00,-0.01921671
2023-10-23 00:00:00+00:00,0.00727541
2023-10-24 00:00:00+00:00,0.02521538
2023-10-25 00:00:00+00:00,-0.00031133
2023-10-26 00:00:00+00:00,-0.03051375
2023-10-27 00:00:00+00:00,-0.02265781
2023-10-30 00:00:00+00:00,0.01353656
2023-10-31 00:00:00+00:00,0.01450503
2023-11-01 00:00:00+00:00,0.00609692
2023-11-02 00:00:00+00:00,0.03940474
2023-11-03 00:00:00+00:00,0.00812005
2023-11-06 00:00:00+00:00,-0.00900809
2023-11-07 00:00:00+00:00,0.00483290
2023-11-08 00:00:00+00:00,0.01712996
2023-11-09 00:00:00+00:00,0.02552889
2023-11-10 00:00:00+00:00,-0.05081852
2023-11-13 00:00:00+00:00,0.00628542
2023-11-14 00:00:00+00:00,0.04766307
2023-11-15 00:00:00+00:00,0.00792695
2023-11-16 00:00:00+00:00,-0.02828586
2023-11-17 00:00:00+00:00,0.01125190
2023-11-20 00:00:00+00:00,0.00433468
2023-11-21 00:00:00+00:00,-0.00110642
2023-11-22 00:00:00+00:00,0.01872169
2023-11-23 00:00:00+00:00,-0.00378977
2023-11-24 00:00:00+00:00,-0.00219824
2023-11-27 00:00:00+00:00,-0.00120024
2023-11-28 00:00:00+00:00,-0.01945252
2023-11-29 00:00:00+00:00,0.00303767
2023-11-30 00:00:00+00:00,0.00989899
2023-12-01 00:00:00+00:00,0.01175879
2023-12-04 00:00:00+00:00,0.00928793
2023-12-05 00:00:00+00:00,0.01193199
2023-12-06 00:00:00+00:00,0.00474777
2023-12-07 00:00:00+00:00,-0.01391219
2023-12-08 00:00:00+00:00,0.02908189
2023-12-11 00:00:00+00:00,0.00166308
2023-12-12 00:00:00+00:00,0.00312775
2023-12-13 00:00:00+00:00,0.00184987
2023-12-14 00:00:00+00:00,0.02479821
2023-12-15 00:00:00+00:00,-0.00749208
2023-12-18 00:00:00+00:00,-0.01388487
2023-12-19 00:00:00+00:00,0.00757355
2023-12-20 00:00:00+00:00,0.00619075
2023-12-21 00:00:00+00:00,-0.01340793
2023-12-22 00:00:00+00:00,-0.01592542
2023-12-27 00:00:00+00:00,0.00097847
2023-12-28 00:00:00+00:00,-0.00753056
2023-12-29 00:00:00+00:00,-0.00265044
2024-01-02 00:00:00+00:00,-0.00707895
2024-01-03 00:00:00+00:00,-0.02654169
2024-01-04 00:00:00+00:00,-0.00060000
2024-01-05 00:00:00+00:00,-0.01280384
2024-01-08 00:00:00+00:00,0.01550388
2024-01-09 00:00:00+00:00,-0.00219802
2024-01-10 00:00:00+00:00,0.00220022
2024-01-11 00:00:00+00:00,-0.02007992
2024-01-12 00:00:00+00:00,0.00332997
2024-01-15 00:00:00+00:00,-0.01813419
2024-01-16 00:00:00+00:00,-0.01087730
2024-01-17 00:00:00+00:00,-0.03188880
2024-01-18 00:00:00+00:00,0.02263994
2024-01-19 00:00:00+00:00,-0.00965092
2024-01-22 00:00:00+00:00,0.01207057
2024-01-23 00:00:00+00:00,0.00718096
2024-01-24 00:00:00+00:00,0.01349279
2024-01-25 00:00:00+00:00,0.00537962
2024-01-26 00:00:00+00:00,0.09146075
2024-01-29 00:00:00+00:00,0.00721293
2024-01-30 00:00:00+00:00,0.00776234
2024-01-31 00:00:00+00:00,-0.00849561
2024-02-01 00:00:00+00:00,-0.00766871
2024-02-02 00:00:00+00:00,0.01183603
2024-02-05 00:00:00+00:00,0.00918397
2024-02-06 00:00:00+00:00,0.01104762
2024-02-07 00:00:00+00:00,-0.00558818
2024-02-08 00:00:00+00:00,0.03875748
2024-02-09 00:00:00+00:00,-0.00922647
2024-02-12 00:00:00+00:00,0.01919476
2024-02-13 00:00:00+00:00,-0.02856613
2024-02-14 00:00:00+00:00,0.00630351
2024-02-15 00:00:00+00:00,0.02025886
2024-02-16 00:00:00+00:00,0.01225513
2024-02-19 00:00:00+00:00,0.00433699
2024-02-20 00:00:00+00:00,-0.00018420
2024-02-21 00:00:00+00:00,-0.00138122
2024-02-22 00:00:00+00:00,0.02478806
2024-02-23 00:00:00+00:00,0.00910249
2024-02-26 00:00:00+00:00,-0.01051105
2024-02-27 00:00:00+00:00,-0.00054655
2024-02-28 00:00:00+00:00,-0.02514806
2024-02-29 00:00:00+00:00,-0.00193763
2024-03-01 00:00:00+00:00,0.00729590
2024-03-04 00:00:00+00:00,-0.01334315
2024-03-05 00:00:00+00:00,-0.01482168
2024-03-06 00:00:00+00:00,0.00037331
2024-03-07 00:00:00+00:00,0.01698236
2024-03-08 00:00:00+00:00,0.01036269
2024-03-11 00:00:00+00:00,0.00662800
2024-03-12 00:00:00+00:00,0.01900477
2024-03-13 00:00:00+00:00,0.01809749
2024-03-14 00:00:00+00:00,0.00567977
2024-03-15 00:00:00+00:00,-0.03701375
2024-03-18 00:00:00+00:00,-0.01070840
2024-03-19 00:00:00+00:00,0.00110416
2024-03-20 00:00:00+00:00,-0.02648519
2024-03-21 00:00:00+00:00,0.00093179
2024-03-22 00:00:00+00:00,-0.01471547
2024-03-25 00:00:00+00:00,-0.00018763
2024-03-26 00:00:00+00:00,0.00000000
2024-03-27 00:00:00+00:00,0.01304185
2024-03-28 00:00:00+00:00,0.01174606
