Date,US-TECH
2013-10-10 00:00:00+00:00,0.01548673
2013-10-11 00:00:00+00:00,0.00840336
2013-10-14 00:00:00+00:00,0.00308642
2013-10-15 00:00:00+00:00,-0.00461538
2013-10-16 00:00:00+00:00,0.00927357
2013-10-17 00:00:00+00:00,0.00000000
2013-10-18 00:00:00+00:00,0.01653905
2013-10-21 00:00:00+00:00,0.00512202
2013-10-22 00:00:00+00:00,0.00000000
2013-10-23 00:00:00+00:00,-0.00449640
2013-10-24 00:00:00+00:00,0.00301114
2013-10-25 00:00:00+00:00,0.00420294
2013-10-28 00:00:00+00:00,0.00358744
2013-10-29 00:00:00+00:00,0.00625559
2013-10-30 00:00:00+00:00,-0.00236827
2013-10-31 00:00:00+00:00,0.00000000
2013-11-01 00:00:00+00:00,-0.00178042
2013-11-04 00:00:00+00:00,0.00208086
2013-11-05 00:00:00+00:00,0.00059330
2013-11-06 00:00:00+00:00,0.00741180
2013-11-07 00:00:00+00:00,-0.01236021
2013-11-08 00:00:00+00:00,0.00864124
2013-11-11 00:00:00+00:00,0.00088626
2013-11-12 00:00:00+00:00,0.00295159
2013-11-13 00:00:00+00:00,0.00853443
2013-11-14 00:00:00+00:00,-0.00291800
2013-11-15 00:00:00+00:00,0.00292654
2013-11-18 00:00:00+00:00,-0.00408521
2013-11-19 00:00:00+00:00,-0.00351597
2013-11-20 00:00:00+00:00,-0.00323434
2013-11-21 00:00:00+00:00,0.00796460
2013-11-22 00:00:00+00:00,-0.00087796
2013-11-25 00:00:00+00:00,-0.00087873
2013-11-26 00:00:00+00:00,0.00586338
2013-11-27 00:00:00+00:00,0.00582920
2013-11-29 00:00:00+00:00,0.00347725
2013-12-02 00:00:00+00:00,-0.00375397
2013-12-03 00:00:00+00:00,0.00347826
2013-12-04 00:00:00+00:00,0.00115540
2013-12-05 00:00:00+00:00,-0.00375072
2013-12-06 00:00:00+00:00,0.00807389
2013-12-09 00:00:00+00:00,0.00344729
2013-12-10 00:00:00+00:00,-0.00400802
2013-12-11 00:00:00+00:00,-0.00891061
2013-12-12 00:00:00+00:00,0.06264501
2013-12-13 00:00:00+00:00,-0.01044689
2013-12-16 00:00:00+00:00,0.00850440
2013-12-17 00:00:00+00:00,-0.00029078
2013-12-18 00:00:00+00:00,0.00756254
2013-12-19 00:00:00+00:00,0.00173210
2013-12-20 00:00:00+00:00,0.00749280
2013-12-23 00:00:00+00:00,0.01287185
2013-12-24 00:00:00+00:00,0.00225925
2013-12-26 00:00:00+00:00,0.00422654
2013-12-27 00:00:00+00:00,-0.00168350
2013-12-30 00:00:00+00:00,-0.00140528
2013-12-31 00:00:00+00:00,0.00450324
2014-01-02 00:00:00+00:00,-0.00784533
2014-01-03 00:00:00+00:00,-0.00254165
2014-01-06 00:00:00+00:00,-0.00254813
2014-01-07 00:00:00+00:00,0.00766392
2014-01-08 00:00:00+00:00,-0.00197183
2014-01-09 00:00:00+00:00,-0.00620943
2014-01-10 00:00:00+00:00,0.00056802
2014-01-13 00:00:00+00:00,-0.00794777
2014-01-14 00:00:00+00:00,0.01688126
2014-01-15 00:00:00+00:00,0.01181767
2014-01-16 00:00:00+00:00,-0.00083426
2014-01-17 00:00:00+00:00,-0.00278319
2014-01-21 00:00:00+00:00,0.00139548
2014-01-22 00:00:00+00:00,-0.00055741
2014-01-23 00:00:00+00:00,-0.00306748
2014-01-24 00:00:00+00:00,-0.01790210
2014-01-27 00:00:00+00:00,-0.00996867
2014-01-28 00:00:00+00:00,-0.00632911
2014-01-29 00:00:00+00:00,-0.00810654
2014-01-30 00:00:00+00:00,0.01342674
2014-01-31 00:00:00+00:00,0.00259217
2014-02-03 00:00:00+00:00,-0.01953462
2014-02-04 00:00:00+00:00,0.00617829
2014-02-05 00:00:00+00:00,-0.00029240
2014-02-06 00:00:00+00:00,0.01199181
2014-02-07 00:00:00+00:00,0.01127168
2014-02-10 00:00:00+00:00,0.00371535
2014-02-11 00:00:00+00:00,0.01281321
2014-02-12 00:00:00+00:00,0.00253022
2014-02-13 00:00:00+00:00,0.00925407
2014-02-14 00:00:00+00:00,0.00138927
2014-02-18 00:00:00+00:00,0.00221976
2014-02-19 00:00:00+00:00,-0.00609081
2014-02-20 00:00:00+00:00,0.00529248
2014-02-21 00:00:00+00:00,-0.00443336
2014-02-24 00:00:00+00:00,0.00000000
2014-02-25 00:00:00+00:00,-0.00111328
2014-02-26 00:00:00+00:00,0.00167177
2014-02-27 00:00:00+00:00,0.00890125
2014-02-28 00:00:00+00:00,-0.00275710
2014-03-03 00:00:00+00:00,-0.00801769
